osmid,oneway,name,highway,reversed,length,geometry,junction,lanes
367925942,True,Calle 31,secondary,False,51.661,"LINESTRING (-89.019981 20.9333152, -89.0194897 20.9332425)",,
208351940,True,Calle 32,residential,False,92.15400000000001,"LINESTRING (-89.019981 20.9333152, -89.0201058 20.9325381, -89.0201126 20.9324956)",,
208353368,False,Calle 38,residential,False,182.844,"LINESTRING (-89.0224957 20.9337023, -89.0227396 20.9320738)",,
208353368,False,Calle 38,residential,True,162.27,"LINESTRING (-89.0224957 20.9337023, -89.022304 20.9351506)",,
367925942,True,Calle 31,secondary,False,78.612,"LINESTRING (-89.0224957 20.9337023, -89.0217469 20.9335989)",,
367925937,True,Calle 30,tertiary,False,76.401,"LINESTRING (-89.018651 20.9338813, -89.018711 20.9331965)",,
27576031,True,Calle 30,tertiary,False,114.609,"LINESTRING (-89.018651 20.9338813, -89.0186878 20.9339957, -89.018715 20.9349066)",,
27576031,True,Calle 30,tertiary,False,102.822,"LINESTRING (-89.018715 20.9349066, -89.0187163 20.9358313)",,
208351924,True,Calle 29,residential,False,105.395,"LINESTRING (-89.018715 20.9349066, -89.0197292 20.93494)",,
208351932,True,Calle 33,secondary,False,176.672,"LINESTRING (-89.0185698 20.9317184, -89.0188797 20.9316692, -89.0193675 20.9316349, -89.0202557 20.9317558)",,
367925952,True,Fray Diego de Landa,secondary,False,6.164,"LINESTRING (-89.0185698 20.9317184, -89.018554 20.9317053, -89.0185343 20.931698, -89.0185173 20.931697)",roundabout,
208351930,False,Calle 35,residential,False,183.733,"LINESTRING (-89.0182422 20.9299138, -89.0164938 20.9296619)",,
208351930,False,Calle 35,residential,True,86.672,"LINESTRING (-89.0182422 20.9299138, -89.0190726 20.9299912)",,
208351930,False,Calle 35,residential,False,86.672,"LINESTRING (-89.0190726 20.9299912, -89.0182422 20.9299138)",,
208351930,False,Calle 35,residential,True,163.634,"LINESTRING (-89.0190726 20.9299912, -89.0206293 20.9302182)",,
954695021,True,Calle 30,secondary,False,198.85999999999999,"LINESTRING (-89.0190726 20.9299912, -89.0186139 20.9312846, -89.018518 20.9315755, -89.0185173 20.931697)",,
208351932,True,Calle 33,secondary,False,88.644,"LINESTRING (-89.0202557 20.9317558, -89.0210952 20.9318997)",,
208351940,True,Calle 32,residential,False,175.321,"LINESTRING (-89.0202557 20.9317558, -89.0206293 20.9302182)",,
208351918,False,Calle 36,residential,False,176.881,"LINESTRING (-89.0219454 20.9320034, -89.0220983 20.9304191)",,
208351918,False,Calle 36,residential,True,178.606,"LINESTRING (-89.0219454 20.9320034, -89.0217469 20.9335989)",,
208351932,True,Calle 33,secondary,False,82.854,"LINESTRING (-89.0219454 20.9320034, -89.0227396 20.9320738)",,
208351930,False,Calle 35,residential,False,91.01,"LINESTRING (-89.0229625 20.9305546, -89.0220983 20.9304191)",,
