osmid,highway,junction,oneway,reversed,length,name,geometry
188243130,tertiary,roundabout,True,False,25.354,,"LINESTRING (-102.2059297 19.0157791, -102.2057108 19.0158748)"
719048298,tertiary,,True,False,121.203,Calle Lázaro Cárdenas,"LINESTRING (-102.2059297 19.0157791, -102.2054183 19.0148022)"
188243130,tertiary,roundabout,True,False,123.673,,"LINESTRING (-102.2066539 19.0172806, -102.2068169 19.0171262, -102.2069515 19.0169555, -102.2070291 19.0167436, -102.207036 19.0164934, -102.2069885 19.0162917)"
188243130,tertiary,roundabout,True,False,16.74,,"LINESTRING (-102.2069885 19.0162917, -102.2069143 19.0161585)"
445216809,residential,,True,False,35.07,Calle Emiliano Zapata Poniente,"LINESTRING (-102.2069885 19.0162917, -102.2072869 19.0161507)"
188243130,tertiary,roundabout,True,False,118.682,,"LINESTRING (-102.2069143 19.0161585, -102.2067173 19.0159459, -102.2065125 19.0158276, -102.2062987 19.0157781, -102.2061351 19.0157667, -102.2059297 19.0157791)"
188243130,tertiary,roundabout,True,False,23.7,,"LINESTRING (-102.2064537 19.0173786, -102.2066539 19.0172806)"
445214791,residential,,False,True,100.667,Calle Joséfa Ortiz de Domínguez,"LINESTRING (-102.2081342 19.0136043, -102.2077239 19.0127863)"
445214814,residential,,False,False,102.316,Calle Leonardo Bravo,"LINESTRING (-102.2081342 19.0136043, -102.2072498 19.0139884)"
445214814,residential,,False,True,101.868,Calle Leonardo Bravo,"LINESTRING (-102.2081342 19.0136043, -102.2090104 19.0132131)"
723266924,residential,,False,False,101.808,Calle 5 de Mayo,"LINESTRING (-102.2081342 19.0136043, -102.2085464 19.0144328)"
445214794,residential,,False,False,100.736,Calle Valentín Gómez Farías,"LINESTRING (-102.2081406 19.0157851, -102.2085625 19.0165985)"
445214795,residential,,False,False,18.686,Calle Niños Héroes de Chapultepec,"LINESTRING (-102.2081406 19.0157851, -102.2080657 19.0156327)"
445216809,residential,,True,False,101.827,Calle Emiliano Zapata Poniente,"LINESTRING (-102.2081406 19.0157851, -102.2090238 19.0154091)"
445216820,residential,,True,False,11.168,Calle 18 de Marzo,"LINESTRING (-102.2010483 19.010838, -102.2010018 19.0107477)"
723258020,residential,,False,False,10.512,Calle Ignacio López Rayón,"LINESTRING (-102.2010483 19.010838, -102.2009621 19.0108859)"
723258020,residential,,False,True,99.827,Calle Ignacio López Rayón,"LINESTRING (-102.2010483 19.010838, -102.2018913 19.0104248)"
188243129,tertiary,,True,False,97.253,Calle Lázaro Cárdenas,"LINESTRING (-102.2034317 19.0106945, -102.2030323 19.0099056)"
445214804,residential,,False,True,107.94,Calle Ignacio Allende,"LINESTRING (-102.2034317 19.0106945, -102.2043715 19.0103036)"
445214805,residential,,False,False,25.948,Calle General Anaya,"LINESTRING (-102.2034317 19.0106945, -102.2032038 19.0107841)"
445130858,residential,,False,True,32.125,Calle 24 de Febrero,"LINESTRING (-102.2084351 19.0095158, -102.2083077 19.0092532)"
445214806,residential,,False,False,27.472,Calle Pedro Ascensio,"LINESTRING (-102.2084351 19.0095158, -102.2081897 19.0096007)"
445130858,residential,,False,False,97.869,Calle 24 de Febrero,"LINESTRING (-102.2084351 19.0095158, -102.2086832 19.0100153, -102.2088066 19.0103222)"
719048297,tertiary,roundabout,True,False,27.823,,"LINESTRING (-102.2039467 19.011705, -102.2039973 19.0115894, -102.2039842 19.0114649)"
445130858,residential,,False,False,32.125,Calle 24 de Febrero,"LINESTRING (-102.2083077 19.0092532, -102.2084351 19.0095158)"
445214807,residential,,False,False,41.914,,"LINESTRING (-102.2083077 19.0092532, -102.2083023 19.0093471, -102.2082943 19.0094156, -102.2082782 19.0094739, -102.2082554 19.0095272, -102.2081897 19.0096007)"
445214806,residential,,False,False,91.51,Calle Pedro Ascensio,"LINESTRING (-102.2081897 19.0096007, -102.2074038 19.0099545)"
445214806,residential,,False,True,27.472,Calle Pedro Ascensio,"LINESTRING (-102.2081897 19.0096007, -102.2084351 19.0095158)"
445214807,residential,,False,True,41.914,,"LINESTRING (-102.2081897 19.0096007, -102.2082554 19.0095272, -102.2082782 19.0094739, -102.2082943 19.0094156, -102.2083023 19.0093471, -102.2083077 19.0092532)"
445214809,residential,,False,False,117.835,Calle Nicolás Bravo,"LINESTRING (-102.2088066 19.0103222, -102.20779 19.0107685)"
445130858,residential,,False,True,97.869,Calle 24 de Febrero,"LINESTRING (-102.2088066 19.0103222, -102.2086832 19.0100153, -102.2084351 19.0095158)"
445214809,residential,,False,True,112.458,Calle Nicolás Bravo,"LINESTRING (-102.2042394 19.0123638, -102.2052044 19.0119274)"
445214810,residential,,False,False,26.874,Calle Fernando Montes de Oca,"LINESTRING (-102.2042394 19.0123638, -102.2040148 19.0124792)"
719048298,tertiary,,True,False,79.456,Calle Lázaro Cárdenas,"LINESTRING (-102.2042394 19.0123638, -102.2039467 19.011705)"
445214811,residential,,False,False,27.422,Calle Francisco Márquez,"LINESTRING (-102.2046229 19.0131557, -102.2043814 19.0132489)"
445214812,residential,,False,True,116.339,Calle Mariano Matamoros,"LINESTRING (-102.2046229 19.0131557, -102.2056308 19.0127237)"
719048298,tertiary,,True,False,96.846,Calle Lázaro Cárdenas,"LINESTRING (-102.2046229 19.0131557, -102.2042394 19.0123638)"
445214813,residential,,False,True,115.989,Calle Vicente Guerrero,"LINESTRING (-102.2050021 19.0139736, -102.2060117 19.0135529)"
445214819,residential,,False,False,22.839,Calle Juan Escutia,"LINESTRING (-102.2050021 19.0139736, -102.2048054 19.0140608)"
719048298,tertiary,,True,False,99.3,Calle Lázaro Cárdenas,"LINESTRING (-102.2050021 19.0139736, -102.2046229 19.0131557)"
445214814,residential,,False,True,114.605,Calle Leonardo Bravo,"LINESTRING (-102.2054183 19.0148022, -102.2064114 19.0143771)"
445214821,residential,,False,False,27.556,Calle Vicente Suárez,"LINESTRING (-102.2054183 19.0148022, -102.2051781 19.0149014)"
719048298,tertiary,,True,False,101.998,Calle Lázaro Cárdenas,"LINESTRING (-102.2054183 19.0148022, -102.2050021 19.0139736)"
445214821,residential,,False,True,100.355,Calle Vicente Suárez,"LINESTRING (-102.200803 19.016885, -102.2016581 19.0164838)"
445216823,residential,,False,False,102.652,Calle 15 de Septiembre,"LINESTRING (-102.200803 19.016885, -102.2003852 19.0160506)"
445216823,residential,,False,True,101.565,Calle 15 de Septiembre,"LINESTRING (-102.200803 19.016885, -102.2012448 19.0176973)"
1184036904,residential,,False,True,101.192,,"LINESTRING (-102.200803 19.016885, -102.1999687 19.0173389)"
445214817,residential,,True,False,36.133,Calle Emiliano Zapata Poniente,"LINESTRING (-102.2072187 19.0160076, -102.2069143 19.0161585)"
445216786,residential,,False,True,17.453,Calle Cuauhtémoc Cárdenas,"LINESTRING (-102.2072187 19.0160076, -102.2072869 19.0161507)"
445216787,residential,,False,False,98.139,Calle Constitución de 1814,"LINESTRING (-102.2072187 19.0160076, -102.2068217 19.0152088)"
445214806,residential,,False,False,94.776,Calle Pedro Ascensio,"LINESTRING (-102.2047967 19.0110956, -102.2039842 19.0114649)"
445214806,residential,,False,True,100.16,Calle Pedro Ascensio,"LINESTRING (-102.2047967 19.0110956, -102.2056603 19.0107152)"
