osmid,highway,oneway,reversed,length,name,lanes,maxspeed,geometry,bridge
667027408,residential,False,False,99.426,López Cotilla,,,"LINESTRING (-102.9066644 20.7797779, -102.9057136 20.7798743)",
667027408,residential,False,True,96.942,López Cotilla,,,"LINESTRING (-102.9066644 20.7797779, -102.9075922 20.7796907)",
553588850,residential,False,False,104.608,Degollado,,,"LINESTRING (-102.9066644 20.7797779, -102.9066342 20.7793474, -102.9066852 20.7791518, -102.9066476 20.7788458)",
667027408,residential,False,False,97.987,López Cotilla,,,"LINESTRING (-102.909449 20.7794983, -102.9085124 20.779597)",
667027408,residential,False,True,101.149,López Cotilla,,,"LINESTRING (-102.909449 20.7794983, -102.9104174 20.7794105)",
673942713,residential,False,False,95.787,Benito Juárez,,,"LINESTRING (-102.909449 20.7794983, -102.9093813 20.7786392)",
673942713,residential,False,True,96.365,Benito Juárez,,,"LINESTRING (-102.909449 20.7794983, -102.9095004 20.7803636)",
685673755,residential,True,False,97.149,Morelos,2,40,"LINESTRING (-102.9114018 20.7801925, -102.9113073 20.7793233)",
685675268,tertiary,True,False,93.758,Ramón Corona,,,"LINESTRING (-102.9114018 20.7801925, -102.9123004 20.780121)",
673942713,residential,False,False,96.365,Benito Juárez,,,"LINESTRING (-102.9095004 20.7803636, -102.909449 20.7794983)",
182400188,residential,True,False,94.988,Hidalgo,,,"LINESTRING (-102.9085926 20.7804604, -102.9095004 20.7803636)",
665680323,residential,False,False,96.367,Zaragoza,2,20,"LINESTRING (-102.9085926 20.7804604, -102.9085124 20.779597)",
684398503,residential,True,False,127.076,Leandro Valle,2,20,"LINESTRING (-102.9085926 20.7804604, -102.9087048 20.7815984)",
553588850,residential,False,False,95.538,Degollado,,,"LINESTRING (-102.9067643 20.780632, -102.9066644 20.7797779)",
667026672,residential,True,False,95.903,Hidalgo,,,"LINESTRING (-102.9067643 20.780632, -102.9076804 20.7805307)",
684398505,residential,False,False,99.298,Hidalgo,,,"LINESTRING (-102.9067643 20.780632, -102.9058147 20.7807281)",
182400200,residential,True,False,133.169,Vicente Guerrero,,,"LINESTRING (-102.9067643 20.780632, -102.906777 20.7807398, -102.9068763 20.781825)",
182400175,residential,False,False,11.294,Francisco Sarabia,,,"LINESTRING (-102.9141799 20.7808289, -102.9140722 20.7808422)",
184350792,residential,False,False,94.336,Francisco Villa,,,"LINESTRING (-102.9141799 20.7808289, -102.9141195 20.7799824)",
685673755,residential,True,False,114.244,Morelos,2,40,"LINESTRING (-102.9114952 20.7812162, -102.9114018 20.7801925)",
939283387,tertiary,True,False,92.504,Emilio Carranza,,,"LINESTRING (-102.9114952 20.7812162, -102.9107008 20.7813344, -102.9106166 20.7813477)",
684407503,residential,True,False,126.675,16 de Septiembre,,,"LINESTRING (-102.9095987 20.7814991, -102.9095004 20.7803636)",
316613456,residential,True,False,93.584,Emilio Carranza,,,"LINESTRING (-102.9095987 20.7814991, -102.9091422 20.7815512, -102.9087048 20.7815984)",
316613456,residential,True,False,94.988,Emilio Carranza,,,"LINESTRING (-102.9087048 20.7815984, -102.9077993 20.7817125)",
684398503,residential,True,False,99.959,Leandro Valle,2,20,"LINESTRING (-102.9087048 20.7815984, -102.9087877 20.782494)",
316613456,residential,True,False,99.866,Emilio Carranza,,,"LINESTRING (-102.9068763 20.781825, -102.9059224 20.781931)",
182400200,residential,True,False,109.42399999999999,Vicente Guerrero,,,"LINESTRING (-102.9068763 20.781825, -102.906881 20.7818915, -102.9068897 20.7819723, -102.9068957 20.7820726, -102.9069185 20.7823159, -102.9069346 20.7824431, -102.906944 20.7825152, -102.9069507 20.7825817, -102.9069581 20.7826569, -102.9069661 20.782719, -102.9069797 20.782804)",
685673755,residential,True,False,87.895,Morelos,2,40,"LINESTRING (-102.9115849 20.7820022, -102.9114952 20.7812162)",
939283389,residential,False,False,92.791,Álvaro Obregon,,,"LINESTRING (-102.9115849 20.7820022, -102.9107089 20.7821622)",
939283389,residential,False,True,96.425,Álvaro Obregon,,,"LINESTRING (-102.9115849 20.7820022, -102.9124957 20.7818383)",
182400199,tertiary,False,False,106.826,Álvaro Obregon,,,"LINESTRING (-102.9107089 20.7821622, -102.9097005 20.7823469)",
939283389,residential,False,True,92.791,Álvaro Obregon,,,"LINESTRING (-102.9107089 20.7821622, -102.9115849 20.7820022)",
182400195,unclassified,True,False,151.252,General Andrés Figueroa,,,"LINESTRING (-102.9107089 20.7821622, -102.910773 20.7825962, -102.9108901 20.7835118)",
182400199,tertiary,False,False,96.294,Álvaro Obregon,,,"LINESTRING (-102.9097005 20.7823469, -102.9087877 20.782494)",
182400199,tertiary,False,True,106.826,Álvaro Obregon,,,"LINESTRING (-102.9097005 20.7823469, -102.9107089 20.7821622)",
684407503,residential,True,False,94.863,16 de Septiembre,,,"LINESTRING (-102.9097005 20.7823469, -102.9095987 20.7814991)",
182400199,tertiary,False,False,94.129,Álvaro Obregon,,,"LINESTRING (-102.9087877 20.782494, -102.9078969 20.7826456)",
182400199,tertiary,False,True,96.294,Álvaro Obregon,,,"LINESTRING (-102.9087877 20.782494, -102.9097005 20.7823469)",
"[684407505, 684407506, 684398503]",residential,True,False,153.986,Leandro Valle,2,20,"LINESTRING (-102.9087877 20.782494, -102.9088087 20.782725, -102.9088179 20.7827992, -102.9089288 20.7838725)",yes
182400199,tertiary,False,False,102.511,Álvaro Obregon,,,"LINESTRING (-102.9069797 20.782804, -102.9060065 20.7829524)",
182400199,tertiary,False,True,96.965,Álvaro Obregon,,,"LINESTRING (-102.9069797 20.782804, -102.9078969 20.7826456)",
182400200,residential,True,False,70.257,Vicente Guerrero,,,"LINESTRING (-102.9069797 20.782804, -102.9070352 20.7834337)",
182400178,residential,True,False,49.325,Morelos,2,40,"LINESTRING (-102.9118004 20.7842227, -102.9117615 20.7837806)",
552649766,residential,False,False,84.024,,,,"LINESTRING (-102.9118004 20.7842227, -102.9110008 20.7843329)",
552649766,residential,False,True,54.59,,,,"LINESTRING (-102.9118004 20.7842227, -102.9123229 20.7841738)",
684398497,unclassified,False,True,1.909,General Andrés Figueroa,,,"LINESTRING (-102.9110481 20.7848265, -102.9110465 20.7848094)",
182400179,residential,False,False,21.301,Galeana,,,"LINESTRING (-102.913883 20.7764191, -102.9136801 20.7764457)",
182400179,residential,False,True,107.349,Galeana,,,"LINESTRING (-102.913883 20.7764191, -102.9149082 20.7763041)",
316613447,residential,False,True,19.185,Revolución,,,"LINESTRING (-102.913883 20.7764191, -102.9138902 20.7765915)",
182400179,residential,False,False,107.913,Galeana,,,"LINESTRING (-102.9130388 20.7765298, -102.9120083 20.7766461)",
182400179,residential,False,True,67.325,Galeana,,,"LINESTRING (-102.9130388 20.7765298, -102.9136801 20.7764457)",
316613449,residential,False,True,101.554,Abasolo,,,"LINESTRING (-102.9130388 20.7765298, -102.9130843 20.7774421)",
182400179,residential,False,False,100.82,Galeana,,,"LINESTRING (-102.9120083 20.7766461, -102.9110443 20.7767448)",
182400179,residential,False,True,107.913,Galeana,,,"LINESTRING (-102.9120083 20.7766461, -102.9130388 20.7765298)",
316613452,residential,False,True,99.608,Allende,,40,"LINESTRING (-102.9120083 20.7766461, -102.9120812 20.7775393)",
184350789,residential,False,False,98.747,Justo Sierra,,,"LINESTRING (-102.9148651 20.7770354, -102.9141386 20.777145, -102.9140647 20.7773327)",
316612234,unclassified,False,False,95.577,Francisco Javier Mina,,,"LINESTRING (-102.9073093 20.7771818, -102.9063961 20.7772809)",
316612234,unclassified,False,True,98.579,Francisco Javier Mina,,,"LINESTRING (-102.9073093 20.7771818, -102.9082473 20.7770521)",
667026671,residential,False,False,73.222,J. Concepción Gómez,,,"LINESTRING (-102.9073093 20.7771818, -102.9072668 20.7765245)",
667026671,residential,False,True,87.572,J. Concepción Gómez,,,"LINESTRING (-102.9073093 20.7771818, -102.9073936 20.7779654)",
316612571,residential,False,False,47.411,Mariano Jiménez,,,"LINESTRING (-102.9140647 20.7773327, -102.9145184 20.7772896)",
316612571,residential,False,True,14.911,Mariano Jiménez,,,"LINESTRING (-102.9140647 20.7773327, -102.9139217 20.777343)",
184350789,residential,False,True,98.747,Justo Sierra,,,"LINESTRING (-102.9140647 20.7773327, -102.9141386 20.777145, -102.9148651 20.7770354)",
316612571,residential,False,False,14.911,Mariano Jiménez,,,"LINESTRING (-102.9139217 20.777343, -102.9140647 20.7773327)",
316612571,residential,False,True,87.754,Mariano Jiménez,,,"LINESTRING (-102.9139217 20.777343, -102.9130843 20.7774421)",
316613447,residential,False,False,83.627,Revolución,,,"LINESTRING (-102.9139217 20.777343, -102.9138902 20.7765915)",
316613447,residential,False,True,49.051,Revolución,,,"LINESTRING (-102.9139217 20.777343, -102.913968 20.777782)",
316612571,residential,False,False,87.754,Mariano Jiménez,,,"LINESTRING (-102.9130843 20.7774421, -102.9139217 20.777343)",
316612571,residential,False,True,104.844,Mariano Jiménez,,,"LINESTRING (-102.9130843 20.7774421, -102.9120812 20.7775393)",
316613449,residential,False,False,101.554,Abasolo,,,"LINESTRING (-102.9130843 20.7774421, -102.9130388 20.7765298)",
316613449,residential,False,True,93.184,Abasolo,,,"LINESTRING (-102.9130843 20.7774421, -102.9131552 20.7782775)",
316612571,residential,False,False,104.844,Mariano Jiménez,,,"LINESTRING (-102.9120812 20.7775393, -102.9130843 20.7774421)",
316612571,residential,False,True,98.604,Mariano Jiménez,,,"LINESTRING (-102.9120812 20.7775393, -102.9111373 20.777626)",
316613452,residential,False,False,99.608,Allende,,40,"LINESTRING (-102.9120812 20.7775393, -102.9120083 20.7766461)",
316613452,residential,False,True,94.744,Allende,,40,"LINESTRING (-102.9120812 20.7775393, -102.9121655 20.7783877)",
182400196,residential,False,False,97.542,Nicolás Bravo,,,"LINESTRING (-102.9073936 20.7779654, -102.9083255 20.7778636)",
182400196,residential,False,True,93.126,Nicolás Bravo,,,"LINESTRING (-102.9073936 20.7779654, -102.9065028 20.7780534)",
667026671,residential,False,False,87.572,J. Concepción Gómez,,,"LINESTRING (-102.9073936 20.7779654, -102.9073093 20.7771818)",
667026671,residential,False,True,90.649,J. Concepción Gómez,,,"LINESTRING (-102.9073936 20.7779654, -102.907494 20.7787752)",
182400196,residential,False,False,100.542,Nicolás Bravo,,,"LINESTRING (-102.9055403 20.7781414, -102.9065028 20.7780534)",
667026025,residential,False,True,89.28,Agustín Melgar,,,"LINESTRING (-102.9055403 20.7781414, -102.9056182 20.778941)",
667026025,residential,False,False,83.485,Agustín Melgar,,,"LINESTRING (-102.9055403 20.7781414, -102.9054943 20.7775192, -102.9054886 20.7773922)",
182400197,residential,False,False,89.108,Francisco I. Madero,,,"LINESTRING (-102.9140075 20.7781927, -102.9131552 20.7782775)",
182400197,residential,False,True,50.97,Francisco I. Madero,,,"LINESTRING (-102.9140075 20.7781927, -102.914496 20.7781538)",
316613447,residential,False,False,45.852,Revolución,,,"LINESTRING (-102.9140075 20.7781927, -102.913968 20.777782)",
316613447,residential,False,True,51.411,Revolución,,,"LINESTRING (-102.9140075 20.7781927, -102.9140357 20.7786543)",
182400197,residential,False,False,103.619,Francisco I. Madero,,,"LINESTRING (-102.9131552 20.7782775, -102.9121655 20.7783877)",
182400197,residential,False,True,89.108,Francisco I. Madero,,,"LINESTRING (-102.9131552 20.7782775, -102.9140075 20.7781927)",
316613449,residential,False,False,93.184,Abasolo,,,"LINESTRING (-102.9131552 20.7782775, -102.9130843 20.7774421)",
316613449,residential,False,True,98.332,Abasolo,,,"LINESTRING (-102.9131552 20.7782775, -102.9131611 20.7791618)",
182400197,residential,False,True,103.619,Francisco I. Madero,,,"LINESTRING (-102.9121655 20.7783877, -102.9131552 20.7782775)",
316613452,residential,False,False,94.744,Allende,,40,"LINESTRING (-102.9121655 20.7783877, -102.9120812 20.7775393)",
316613452,residential,False,True,95.255,Allende,,40,"LINESTRING (-102.9121655 20.7783877, -102.9122401 20.7792415)",
316612573,residential,False,False,88.343,Pedro Moreno,,,"LINESTRING (-102.907494 20.7787752, -102.9066476 20.7788458)",
667026671,residential,False,False,90.649,J. Concepción Gómez,,,"LINESTRING (-102.907494 20.7787752, -102.9073936 20.7779654)",
667026671,residential,False,True,102.31,J. Concepción Gómez,,,"LINESTRING (-102.907494 20.7787752, -102.9075922 20.7796907)",
955873633,residential,True,False,96.905,Pedro Moreno,,,"LINESTRING (-102.907494 20.7787752, -102.9084228 20.7787018)",
316612573,residential,False,True,107.541,Pedro Moreno,,,"LINESTRING (-102.9056182 20.778941, -102.9066476 20.7788458)",
667026025,residential,False,False,89.28,Agustín Melgar,,,"LINESTRING (-102.9056182 20.778941, -102.9055403 20.7781414)",
667026025,residential,False,True,104.254,Agustín Melgar,,,"LINESTRING (-102.9056182 20.778941, -102.9056218 20.7789903, -102.9057136 20.7798743)",
182400198,residential,False,False,95.204,Independencia,,,"LINESTRING (-102.9140725 20.7790784, -102.9131611 20.7791618)",
316613447,residential,False,False,47.313,Revolución,,,"LINESTRING (-102.9140725 20.7790784, -102.9140357 20.7786543)",
316613447,residential,False,True,100.639,Revolución,,,"LINESTRING (-102.9140725 20.7790784, -102.9141195 20.7799824)",
182400198,residential,False,True,86.565,Independencia,,,"LINESTRING (-102.9140725 20.7790784, -102.9141212 20.7790668, -102.9148985 20.7789834)",
182400198,residential,False,True,95.204,Independencia,,,"LINESTRING (-102.9131611 20.7791618, -102.9140725 20.7790784)",
316613449,residential,False,False,98.332,Abasolo,,,"LINESTRING (-102.9131611 20.7791618, -102.9131552 20.7782775)",
316613451,residential,False,False,96.159,Independencia,,,"LINESTRING (-102.9131611 20.7791618, -102.9122401 20.7792415)",
685675267,residential,False,True,99.435,Abasolo,,,"LINESTRING (-102.9131611 20.7791618, -102.9131891 20.7796006, -102.9131969 20.7800552)",
316613451,residential,False,True,96.159,Independencia,,,"LINESTRING (-102.9122401 20.7792415, -102.9131611 20.7791618)",
316613452,residential,False,False,95.255,Allende,,40,"LINESTRING (-102.9122401 20.7792415, -102.9121655 20.7783877)",
316613453,residential,False,False,97.402,Independencia,,,"LINESTRING (-102.9122401 20.7792415, -102.9113073 20.7793233)",
939283386,residential,False,True,97.997,Aldama,,,"LINESTRING (-102.9122401 20.7792415, -102.9123004 20.780121)",
184350792,residential,False,True,94.336,Francisco Villa,,,"LINESTRING (-102.9141195 20.7799824, -102.9141799 20.7808289)",
316613447,residential,False,False,100.639,Revolución,,,"LINESTRING (-102.9141195 20.7799824, -102.9140725 20.7790784)",
316613448,tertiary,False,False,96.256,Ramón Corona,,,"LINESTRING (-102.9141195 20.7799824, -102.9131969 20.7800552)",
184350798,residential,False,True,98.993,Ocampo,,,"LINESTRING (-102.9131969 20.7800552, -102.9132496 20.7809441)",
316613448,tertiary,False,True,96.256,Ramón Corona,,,"LINESTRING (-102.9131969 20.7800552, -102.9141195 20.7799824)",
685675267,residential,False,False,99.435,Abasolo,,,"LINESTRING (-102.9131969 20.7800552, -102.9131891 20.7796006, -102.9131611 20.7791618)",
316613459,tertiary,False,True,106.955,Aldama,,,"LINESTRING (-102.9123004 20.780121, -102.9124038 20.781078)",
685675268,tertiary,True,False,93.488,Ramón Corona,,,"LINESTRING (-102.9123004 20.780121, -102.9131969 20.7800552)",
939283386,residential,False,False,97.997,Aldama,,,"LINESTRING (-102.9123004 20.780121, -102.9122401 20.7792415)",
667026671,residential,False,False,93.853,J. Concepción Gómez,,,"LINESTRING (-102.9076804 20.7805307, -102.9075922 20.7796907)",
667026672,residential,True,False,95.155,Hidalgo,,,"LINESTRING (-102.9076804 20.7805307, -102.9085926 20.7804604)",
667026025,residential,False,False,95.518,Agustín Melgar,,,"LINESTRING (-102.9058147 20.7807281, -102.9057136 20.7798743)",
684398505,residential,False,True,99.298,Hidalgo,,,"LINESTRING (-102.9058147 20.7807281, -102.9067643 20.780632)",
684398720,residential,False,True,134.224,6 de Diciembre,,,"LINESTRING (-102.9058147 20.7807281, -102.9059224 20.781931)",
182400175,residential,False,False,89.182,Francisco Sarabia,,,"LINESTRING (-102.9132496 20.7809441, -102.9124038 20.781078)",
182400175,residential,False,True,86.266,Francisco Sarabia,,,"LINESTRING (-102.9132496 20.7809441, -102.9140722 20.7808422)",
184350798,residential,False,False,98.993,Ocampo,,,"LINESTRING (-102.9132496 20.7809441, -102.9131969 20.7800552)",
182400175,residential,False,True,89.182,Francisco Sarabia,,,"LINESTRING (-102.9124038 20.781078, -102.9132496 20.7809441)",
316613455,residential,False,True,85.08,Aldama,,,"LINESTRING (-102.9124038 20.781078, -102.9124957 20.7818383)",
316613459,tertiary,False,False,106.955,Aldama,,,"LINESTRING (-102.9124038 20.781078, -102.9123004 20.780121)",
939283387,tertiary,True,False,95.701,Emilio Carranza,,,"LINESTRING (-102.9124038 20.781078, -102.9114952 20.7812162)",
316613456,residential,True,False,96.768,Emilio Carranza,,,"LINESTRING (-102.9077993 20.7817125, -102.9068763 20.781825)",
684407507,residential,True,False,131.99,Manuel M. Dieguez,,,"LINESTRING (-102.9077993 20.7817125, -102.9076804 20.7805307)",
316613455,residential,False,False,85.08,Aldama,,,"LINESTRING (-102.9124957 20.7818383, -102.9124038 20.781078)",
939283389,residential,False,False,96.425,Álvaro Obregon,,,"LINESTRING (-102.9124957 20.7818383, -102.9115849 20.7820022)",
"[673962343, 685673758, 685673759]",residential,False,True,120.42399999999999,,,,"LINESTRING (-102.9124957 20.7818383, -102.9125133 20.7819291, -102.9125218 20.7820286, -102.9126313 20.7829136)",yes
943792112,residential,False,True,256.736,,,,"LINESTRING (-102.9124957 20.7818383, -102.9133961 20.781652, -102.9141819 20.7815191, -102.9141927 20.7815003, -102.9141806 20.7811116, -102.9141712 20.7810476, -102.9140722 20.7808422)",
684398720,residential,False,False,134.224,6 de Diciembre,,,"LINESTRING (-102.9059224 20.781931, -102.9058147 20.7807281)",
684398721,residential,False,False,59.516,Emilio Carranza,,,"LINESTRING (-102.9059224 20.781931, -102.9053519 20.7819756)",
939288556,residential,False,True,113.911,6 de Diciembre,,,"LINESTRING (-102.9059224 20.781931, -102.9060065 20.7829524)",
673660262,residential,False,True,117.8,Avila Camacho,,,"LINESTRING (-102.9053519 20.7819756, -102.9054753 20.7830287)",
684398721,residential,False,True,59.516,Emilio Carranza,,,"LINESTRING (-102.9053519 20.7819756, -102.9059224 20.781931)",
182400199,tertiary,False,False,96.965,Álvaro Obregon,,,"LINESTRING (-102.9078969 20.7826456, -102.9069797 20.782804)",
182400199,tertiary,False,True,94.129,Álvaro Obregon,,,"LINESTRING (-102.9078969 20.7826456, -102.9087877 20.782494)",
684407507,residential,True,False,104.251,Manuel M. Dieguez,,,"LINESTRING (-102.9078969 20.7826456, -102.9077993 20.7817125)",
182400199,tertiary,False,False,55.871,Álvaro Obregon,,,"LINESTRING (-102.9060065 20.7829524, -102.9054753 20.7830287)",
182400199,tertiary,False,True,102.511,Álvaro Obregon,,,"LINESTRING (-102.9060065 20.7829524, -102.9069797 20.782804)",
706465253,unclassified,False,True,84.528,6 de Diciembre,,,"LINESTRING (-102.9060065 20.7829524, -102.9061057 20.7837069)",
939288556,residential,False,False,113.911,6 de Diciembre,,,"LINESTRING (-102.9060065 20.7829524, -102.9059224 20.781931)",
182400199,tertiary,False,True,55.871,Álvaro Obregon,,,"LINESTRING (-102.9054753 20.7830287, -102.9060065 20.7829524)",
673660262,residential,False,False,117.8,Avila Camacho,,,"LINESTRING (-102.9054753 20.7830287, -102.9053519 20.7819756)",
673660262,residential,False,True,96.828,Avila Camacho,,,"LINESTRING (-102.9054753 20.7830287, -102.9055428 20.7838972)",
184350796,residential,False,False,97.488,Pedro Loza,,,"LINESTRING (-102.9126492 20.7832209, -102.9117226 20.7833557)",
673962343,residential,False,False,34.221,,,,"LINESTRING (-102.9126492 20.7832209, -102.9126313 20.7829136)",
673962343,residential,False,True,52.741,,,,"LINESTRING (-102.9126492 20.7832209, -102.9127063 20.7836922)",
184350796,residential,False,False,88.27,Pedro Loza,,,"LINESTRING (-102.9117226 20.7833557, -102.9108901 20.7835118)",
184350796,residential,False,True,97.488,Pedro Loza,,,"LINESTRING (-102.9117226 20.7833557, -102.9126492 20.7832209)",
"[182400178, 685673755, 685673756]",residential,True,False,151.233,Morelos,2,40,"LINESTRING (-102.9117226 20.7833557, -102.9116819 20.7830416, -102.9116366 20.7824141, -102.9116238 20.782324, -102.9115849 20.7820022)",yes
184350796,residential,False,True,88.27,Pedro Loza,,,"LINESTRING (-102.9108901 20.7835118, -102.9117226 20.7833557)",
673678029,residential,False,False,111.119,Matamoros,,,"LINESTRING (-102.9108901 20.7835118, -102.9098421 20.7837083)",
684398497,unclassified,False,False,92.025,General Andrés Figueroa,,,"LINESTRING (-102.9108901 20.7835118, -102.9110008 20.7843329)",
182400180,residential,False,True,85.944,16 de Septiembre,,,"LINESTRING (-102.9098421 20.7837083, -102.9099293 20.7844769)",
673678029,residential,False,True,111.119,Matamoros,,,"LINESTRING (-102.9098421 20.7837083, -102.9108901 20.7835118)",
684398501,residential,False,False,96.686,Matamoros,,,"LINESTRING (-102.9098421 20.7837083, -102.9089288 20.7838725)",
"[684407504, 684398499, 684407503]",residential,True,False,152.106,16 de Septiembre,,,"LINESTRING (-102.9098421 20.7837083, -102.9097432 20.7827379, -102.9097388 20.782665, -102.9097005 20.7823469)",yes
182400177,residential,False,True,79.62,Leandro Valle,2,20,"LINESTRING (-102.9089288 20.7838725, -102.9089932 20.784586)",
684398501,residential,False,True,96.686,Matamoros,,,"LINESTRING (-102.9089288 20.7838725, -102.9098421 20.7837083)",
684398504,residential,False,False,92.985,Matamoros,,,"LINESTRING (-102.9089288 20.7838725, -102.9080518 20.7840368)",
684398504,residential,False,False,100.838,Matamoros,,,"LINESTRING (-102.9080518 20.7840368, -102.9071018 20.7842199)",
684398504,residential,False,True,92.985,Matamoros,,,"LINESTRING (-102.9080518 20.7840368, -102.9089288 20.7838725)",
"[684407509, 684407507, 184350781]",residential,True,False,102.271,Manuel M. Dieguez,,,"LINESTRING (-102.9080518 20.7840368, -102.9079847 20.7834726, -102.9079713 20.7833472, -102.9079431 20.7831227)",yes
684398504,residential,False,False,97.949,Matamoros,,,"LINESTRING (-102.9071018 20.7842199, -102.9061745 20.7843759)",
684398504,residential,False,True,100.838,Matamoros,,,"LINESTRING (-102.9071018 20.7842199, -102.9080518 20.7840368)",
