osmid,name,highway,oneway,reversed,length,tunnel,geometry,ref
461411058,Calle Tenochtitlán,residential,False,True,119.037,,"LINESTRING (-101.8579012 19.5041001, -101.8581024 19.5035704, -101.8582848 19.5030925)",
461411014,Calle Ocampo,residential,False,True,85.414,,"LINESTRING (-101.8538618 19.5024895, -101.8546289 19.5027487)",
461411025,Calle Abasolo,residential,False,False,43.089,,"LINESTRING (-101.8538618 19.5024895, -101.8534736 19.502362)",
958950194,Calle Juárez,tertiary,False,False,87.471,,"LINESTRING (-101.8538618 19.5024895, -101.8541589 19.5017544)",
461411016,,residential,False,False,39.594,,"LINESTRING (-101.8535895 19.5020231, -101.8534736 19.502362)",
461411016,,residential,False,True,39.594,,"LINESTRING (-101.8534736 19.502362, -101.8535895 19.5020231)",
461411025,Calle Abasolo,residential,False,False,45.911,,"LINESTRING (-101.8534736 19.502362, -101.8530558 19.502238)",
461411025,Calle Abasolo,residential,False,True,43.089,,"LINESTRING (-101.8534736 19.502362, -101.8538618 19.5024895)",
461414717,Calle Acueducto,residential,False,False,84.812,,"LINESTRING (-101.8532784 19.5015047, -101.8530558 19.502238)",
725171209,Calle Hidalgo,residential,False,False,79.314,,"LINESTRING (-101.8532784 19.5015047, -101.8525771 19.5012368)",
725171209,Calle Hidalgo,residential,False,True,49.17,,"LINESTRING (-101.8532784 19.5015047, -101.8537271 19.5016337)",
461414716,Calle Vasco de Quiroga,residential,False,True,90.392,,"LINESTRING (-101.8532784 19.5015047, -101.8533395 19.5012596, -101.8534834 19.5007151)",
461411025,Calle Abasolo,residential,False,True,97.79,,"LINESTRING (-101.8497721 19.5011989, -101.8506661 19.5014504)",
461414733,Calle Emilio Carranza,residential,False,False,91.493,,"LINESTRING (-101.8497721 19.5011989, -101.8500289 19.5004125)",
461414733,Calle Emilio Carranza,residential,False,True,98.2,,"LINESTRING (-101.8497721 19.5011989, -101.8495515 19.5020572)",
461411035,Calle Maestranza,residential,False,True,82.986,,"LINESTRING (-101.8544036 19.5010092, -101.855156 19.5012415)",
461411036,Calle Amado Nervo,residential,False,False,86.217,,"LINESTRING (-101.8544036 19.5010092, -101.8536286 19.5007494)",
461411041,Calle Terán,tertiary,False,False,89.89,,"LINESTRING (-101.8544036 19.5010092, -101.8546611 19.5002381)",
461411041,Calle Terán,tertiary,False,True,86.741,,"LINESTRING (-101.8544036 19.5010092, -101.8541589 19.5017544)",
461411038,Calle 5 de Febrero,residential,False,False,85.208,,"LINESTRING (-101.8546611 19.5002381, -101.8554195 19.500514)",
461411041,Calle Terán,tertiary,False,False,82.652,,"LINESTRING (-101.8546611 19.5002381, -101.8549468 19.4995453)",
461411041,Calle Terán,tertiary,False,True,89.89,,"LINESTRING (-101.8546611 19.5002381, -101.8544036 19.5010092)",
728839259,Calle Matamoros,unclassified,False,True,86.38,,"LINESTRING (-101.8546611 19.5002381, -101.8538808 19.4999882)",
461411038,Calle 5 de Febrero,residential,False,True,77.49,,"LINESTRING (-101.8578204 19.5013138, -101.8571207 19.5010888)",
461411041,Calle Terán,tertiary,False,False,83.269,,"LINESTRING (-101.8549468 19.4995453, -101.8552056 19.4988373)",
461411041,Calle Terán,tertiary,False,True,82.652,,"LINESTRING (-101.8549468 19.4995453, -101.8546611 19.5002381)",
461411043,Calle Escobedo,residential,False,True,84.24,,"LINESTRING (-101.8549468 19.4995453, -101.8557099 19.499783)",
461411044,Calle Tariácuri,residential,False,False,88.435,,"LINESTRING (-101.8549468 19.4995453, -101.8541515 19.4992798)",
461411044,Calle Tariácuri,residential,False,True,94.74900000000001,,"LINESTRING (-101.8492591 19.4976237, -101.8493155 19.497606, -101.849412 19.497606, -101.8494616 19.4976174, -101.8501054 19.497869)",
728839259,Calle Matamoros,unclassified,False,False,124.35300000000001,,"LINESTRING (-101.8492591 19.4976237, -101.8495207 19.4983848, -101.8495515 19.498429, -101.8495998 19.4984821, -101.8496802 19.4985567, -101.849758 19.4986073)",
728839259,Calle Matamoros,unclassified,False,True,31.977,,"LINESTRING (-101.8492591 19.4976237, -101.8492015 19.4975201, -101.8491505 19.4974429, -101.8490875 19.4973898)",
461411041,Calle Terán,tertiary,False,False,94.808,,"LINESTRING (-101.8552056 19.4988373, -101.8555141 19.4980358)",
461411041,Calle Terán,tertiary,False,True,83.269,,"LINESTRING (-101.8552056 19.4988373, -101.8549468 19.4995453)",
461411046,Calle Allende,residential,False,False,88.777,,"LINESTRING (-101.8552056 19.4988373, -101.8544278 19.4985213)",
725188816,Calle Panamá,residential,False,False,85.554,,"LINESTRING (-101.8552056 19.4988373, -101.8559861 19.4990624)",
728839259,Calle Matamoros,unclassified,False,False,31.977,,"LINESTRING (-101.8490875 19.4973898, -101.8491505 19.4974429, -101.8492015 19.4975201, -101.8492591 19.4976237)",
725188820,Calle Motolinía,unclassified,False,True,96.002,,"LINESTRING (-101.8578489 19.5004915, -101.8577684 19.5003316, -101.8577135 19.5001824, -101.8576887 19.5000952, -101.8576766 19.5000238, -101.8576752 19.4999397, -101.8577021 19.4998177, -101.857802 19.4996919)",
834114367,,residential,False,False,45.518,,"LINESTRING (-101.8578489 19.5004915, -101.8577741 19.5004909, -101.857635 19.5004772, -101.8575284 19.5004473, -101.8574265 19.5004125)",
461411013,Calle José María Morelos y Pavón,residential,False,False,93.278,,"LINESTRING (-101.8582848 19.5030925, -101.8574452 19.5028144)",
461411058,Calle Tenochtitlán,residential,False,False,119.037,,"LINESTRING (-101.8582848 19.5030925, -101.8581024 19.5035704, -101.8579012 19.5041001)",
"[461411035, 461411063]","['Calle Sol', 'Calle Maestranza']",residential,False,False,177.47199999999998,,"LINESTRING (-101.8582848 19.5030925, -101.8584551 19.5026425, -101.8585302 19.502444, -101.8585392 19.5024006, -101.8585381 19.5023818, -101.8585304 19.5023633, -101.8585195 19.5023502, -101.858494 19.5023353, -101.8581627 19.5022304, -101.8577135 19.5020774)",
461411011,Calle Zaragoza,residential,False,False,96.231,,"LINESTRING (-101.8568961 19.5042556, -101.8577725 19.5045135)",
461411011,Calle Zaragoza,residential,False,True,95.291,,"LINESTRING (-101.8568961 19.5042556, -101.8560398 19.5039677)",
461411062,Calle Insurgentes,residential,False,False,59.816,,"LINESTRING (-101.8568961 19.5042556, -101.8570829 19.5037473)",
461411062,Calle Insurgentes,residential,False,True,87.382,,"LINESTRING (-101.8568961 19.5042556, -101.8566781 19.5050141)",
461411013,Calle José María Morelos y Pavón,residential,False,False,97.626,,"LINESTRING (-101.8574452 19.5028144, -101.8565561 19.5025528)",
461411013,Calle José María Morelos y Pavón,residential,False,True,93.278,,"LINESTRING (-101.8574452 19.5028144, -101.8582848 19.5030925)",
461411062,Calle Insurgentes,residential,False,True,110.466,,"LINESTRING (-101.8574452 19.5028144, -101.8570829 19.5037473)",
461411065,Calle Jilguero,residential,False,True,86.642,,"LINESTRING (-101.8574452 19.5028144, -101.8577135 19.5020774)",
461411035,Calle Maestranza,residential,False,False,99.497,,"LINESTRING (-101.8577135 19.5020774, -101.8568287 19.5017533)",
461411065,Calle Jilguero,residential,False,False,86.642,,"LINESTRING (-101.8577135 19.5020774, -101.8574452 19.5028144)",
461411065,Calle Jilguero,residential,False,True,50.184,,"LINESTRING (-101.8577135 19.5020774, -101.8578673 19.50165)",
"[461411035, 461411063]","['Calle Sol', 'Calle Maestranza']",residential,False,True,177.47199999999998,,"LINESTRING (-101.8577135 19.5020774, -101.8581627 19.5022304, -101.858494 19.5023353, -101.8585195 19.5023502, -101.8585304 19.5023633, -101.8585381 19.5023818, -101.8585392 19.5024006, -101.8585302 19.502444, -101.8584551 19.5026425, -101.8582848 19.5030925)",
461411013,Calle José María Morelos y Pavón,residential,False,False,95.315,,"LINESTRING (-101.8565561 19.5025528, -101.8556964 19.5022734)",
461411013,Calle José María Morelos y Pavón,residential,False,True,97.626,,"LINESTRING (-101.8565561 19.5025528, -101.8574452 19.5028144)",
461411067,Calle Motolinía,residential,False,True,93.379,,"LINESTRING (-101.8565561 19.5025528, -101.8568287 19.5017533)",
461411068,Calle Leona Vicario,residential,False,False,93.48,,"LINESTRING (-101.8565561 19.5025528, -101.8562369 19.5033378)",
461411011,Calle Zaragoza,residential,False,False,95.291,,"LINESTRING (-101.8560398 19.5039677, -101.8568961 19.5042556)",
461411011,Calle Zaragoza,residential,False,True,91.459,,"LINESTRING (-101.8560398 19.5039677, -101.8551962 19.5037575)",
461411068,Calle Leona Vicario,residential,False,False,93.652,,"LINESTRING (-101.8560398 19.5039677, -101.8558198 19.504784)",
461411068,Calle Leona Vicario,residential,False,True,73.025,,"LINESTRING (-101.8560398 19.5039677, -101.8562369 19.5033378)",
707423738,,residential,False,True,96.596,,"LINESTRING (-101.8571837 19.4990251, -101.8580326 19.4993632)",
461411069,Calle Aquiles Serdán,residential,False,False,44.964,,"LINESTRING (-101.8571837 19.4990251, -101.8571596 19.4989473, -101.8571475 19.4987918, -101.8571931 19.49863)",
"[725194058, 461411069]","['Calle Panamá', 'Calle Aquiles Serdán']",residential,False,True,108.29500000000002,,"LINESTRING (-101.8571837 19.4990251, -101.8573165 19.4994239, -101.8573597 19.4994972, -101.8574188 19.4995646, -101.857461 19.4995908, -101.8575116 19.4996079, -101.857802 19.4996919)",
461411069,Calle Aquiles Serdán,residential,False,True,58.071,,"LINESTRING (-101.8575002 19.4978677, -101.8573138 19.4983595)",
461411056,Calle Eréndira,residential,False,False,191.079,,"LINESTRING (-101.8575002 19.4978677, -101.856654 19.4975302, -101.8558051 19.4972369)",
461411070,Calle Guadalupe Victoria,residential,False,False,115.969,,"LINESTRING (-101.8582151 19.4990295, -101.8571931 19.49863)",
725188820,Calle Motolinía,unclassified,False,False,41.746,,"LINESTRING (-101.8582151 19.4990295, -101.8580326 19.4993632)",
725188820,Calle Motolinía,unclassified,False,True,31.382,,"LINESTRING (-101.8582151 19.4990295, -101.8583679 19.4987868)",
461411069,Calle Aquiles Serdán,residential,False,False,32.631,,"LINESTRING (-101.8571931 19.49863, -101.8573138 19.4983595)",
461411070,Calle Guadalupe Victoria,residential,False,True,115.969,,"LINESTRING (-101.8571931 19.49863, -101.8582151 19.4990295)",
461411069,Calle Aquiles Serdán,residential,False,True,44.964,,"LINESTRING (-101.8571931 19.49863, -101.8571475 19.4987918, -101.8571596 19.4989473, -101.8571837 19.4990251)",
461411043,Calle Escobedo,residential,False,False,98.353,,"LINESTRING (-101.8565954 19.5000756, -101.8557099 19.499783)",
461411043,Calle Escobedo,residential,False,True,94.827,,"LINESTRING (-101.8565954 19.5000756, -101.8574265 19.5004125)",
725194057,Calle Argentina,residential,False,False,90.71,,"LINESTRING (-101.8565954 19.5000756, -101.8562134 19.5008076)",
"[725188816, 725194057]","['Calle Panamá', 'Calle Argentina']",residential,False,True,114.11099999999999,,"LINESTRING (-101.8565954 19.5000756, -101.8568569 19.4995615, -101.8568914 19.4994619, -101.8568967 19.4994189, -101.8568927 19.4993771, -101.856882 19.499343, -101.8568605 19.4993089, -101.8568163 19.4992798, -101.8566741 19.4992394)",
461411038,Calle 5 de Febrero,residential,False,False,100.108,,"LINESTRING (-101.8562134 19.5008076, -101.8571207 19.5010888)",
461411038,Calle 5 de Febrero,residential,False,True,89.389,,"LINESTRING (-101.8562134 19.5008076, -101.8554195 19.500514)",
725194057,Calle Argentina,residential,False,False,82.346,,"LINESTRING (-101.8562134 19.5008076, -101.8559648 19.5015101)",
725194057,Calle Argentina,residential,False,True,90.71,,"LINESTRING (-101.8562134 19.5008076, -101.8565954 19.5000756)",
461411007,Calle Niño Artillero,residential,False,False,98.414,,"LINESTRING (-101.8546745 19.505368, -101.853784 19.5050874)",
461411071,Calle Argentina,residential,False,True,95.549,,"LINESTRING (-101.8546745 19.505368, -101.8549653 19.5045536)",
461411013,Calle José María Morelos y Pavón,residential,False,False,80.294,,"LINESTRING (-101.8548811 19.5019952, -101.8541589 19.5017544)",
461411013,Calle José María Morelos y Pavón,residential,False,True,90.883,,"LINESTRING (-101.8548811 19.5019952, -101.8556964 19.5022734)",
461411072,Calle Progreso,residential,False,True,87.857,,"LINESTRING (-101.8548811 19.5019952, -101.8546289 19.5027487)",
461411073,Calle Constitución,residential,False,False,88.623,,"LINESTRING (-101.8548811 19.5019952, -101.855156 19.5012415)",
461411074,,residential,False,False,42.049,,"LINESTRING (-101.8566741 19.4992394, -101.8565259 19.4995908)",
"[725188816, 725194057]","['Calle Panamá', 'Calle Argentina']",residential,False,False,114.11099999999999,,"LINESTRING (-101.8566741 19.4992394, -101.8568163 19.4992798, -101.8568605 19.4993089, -101.856882 19.499343, -101.8568927 19.4993771, -101.8568967 19.4994189, -101.8568914 19.4994619, -101.8568569 19.4995615, -101.8565954 19.5000756)",
725188816,Calle Panamá,residential,False,True,74.78,,"LINESTRING (-101.8566741 19.4992394, -101.8563817 19.4991547, -101.8559861 19.4990624)",
461411074,,residential,False,True,42.049,,"LINESTRING (-101.8565259 19.4995908, -101.8566741 19.4992394)",
461411055,Prolongación Guerrero,residential,False,False,94.05,,"LINESTRING (-101.8549602 19.4969522, -101.8558051 19.4972369)",
461411055,Prolongación Guerrero,residential,False,True,81.267,,"LINESTRING (-101.8549602 19.4969522, -101.8542293 19.4967084)",
461414715,Calle Vasco de Quiroga,residential,False,False,94.0,,"LINESTRING (-101.8549602 19.4969522, -101.8548408 19.49729, -101.8546799 19.4977552)",
461414715,Calle Vasco de Quiroga,residential,False,False,89.191,,"LINESTRING (-101.8546799 19.4977552, -101.8544278 19.4985213)",
725194056,Victoria Jiménez,residential,False,True,92.84,,"LINESTRING (-101.8546799 19.4977552, -101.8555141 19.4980358)",
461414715,Calle Vasco de Quiroga,residential,False,True,94.0,,"LINESTRING (-101.8546799 19.4977552, -101.8548408 19.49729, -101.8549602 19.4969522)",
725194056,Victoria Jiménez,residential,False,False,77.95400000000001,,"LINESTRING (-101.8546799 19.4977552, -101.8543232 19.4976136, -101.8539906 19.4974922)",
461411036,Calle Amado Nervo,residential,False,False,15.69,,"LINESTRING (-101.8536286 19.5007494, -101.8534834 19.5007151)",
461411036,Calle Amado Nervo,residential,False,True,86.217,,"LINESTRING (-101.8536286 19.5007494, -101.8544036 19.5010092)",
461414715,Calle Vasco de Quiroga,residential,False,True,88.674,,"LINESTRING (-101.8536286 19.5007494, -101.8538808 19.4999882)",
461411036,Calle Amado Nervo,residential,False,False,70.177,,"LINESTRING (-101.8534834 19.5007151, -101.852848 19.5005162)",
461411036,Calle Amado Nervo,residential,False,True,15.69,,"LINESTRING (-101.8534834 19.5007151, -101.8536286 19.5007494)",
461414716,Calle Vasco de Quiroga,residential,False,False,90.392,,"LINESTRING (-101.8534834 19.5007151, -101.8533395 19.5012596, -101.8532784 19.5015047)",
171123193,Pátzcuaro-Uruapan,primary,False,True,92.178,,"LINESTRING (-101.8509731 19.5053882, -101.8501657 19.5050596)",MEX 14
461414719,Calle Independencia,residential,False,False,50.804,,"LINESTRING (-101.8509731 19.5053882, -101.8511447 19.5049609)",
461411005,Calle Reforma,residential,False,False,93.702,,"LINESTRING (-101.8511447 19.5049609, -101.8503172 19.504642)",
461411005,Calle Reforma,residential,False,True,93.86,,"LINESTRING (-101.8511447 19.5049609, -101.851981 19.5052627)",
461414719,Calle Independencia,residential,False,False,95.375,,"LINESTRING (-101.8511447 19.5049609, -101.8514894 19.5041671)",
461414719,Calle Independencia,residential,False,True,50.804,,"LINESTRING (-101.8511447 19.5049609, -101.8509731 19.5053882)",
461411006,Calle Pípila,residential,False,True,94.954,,"LINESTRING (-101.8514894 19.5041671, -101.8506297 19.5038978)",
461414719,Calle Independencia,residential,False,False,76.129,,"LINESTRING (-101.8514894 19.5041671, -101.8517811 19.5035401)",
461414719,Calle Independencia,residential,False,True,95.375,,"LINESTRING (-101.8514894 19.5041671, -101.8511447 19.5049609)",
461411006,Calle Pípila,residential,False,False,88.447,,"LINESTRING (-101.8514894 19.5041671, -101.8518072 19.504296, -101.8522525 19.5045059)",
461411010,Calle José Andrés Salazar,residential,False,False,94.88,,"LINESTRING (-101.8520419 19.5027474, -101.8511769 19.5024959)",
461411010,Calle José Andrés Salazar,residential,False,True,82.952,,"LINESTRING (-101.8520419 19.5027474, -101.8527916 19.5029864)",
461414719,Calle Independencia,residential,False,False,88.736,,"LINESTRING (-101.8520419 19.5027474, -101.8522927 19.5019852)",
461414719,Calle Independencia,residential,False,True,92.286,,"LINESTRING (-101.8520419 19.5027474, -101.8517811 19.5035401)",
461414719,Calle Independencia,residential,False,True,88.396,,"LINESTRING (-101.8525771 19.5012368, -101.8522927 19.5019852)",
461414720,Calle Madero,residential,False,False,85.01,,"LINESTRING (-101.8525771 19.5012368, -101.852848 19.5005162)",
725171209,Calle Hidalgo,residential,False,False,88.039,,"LINESTRING (-101.8525771 19.5012368, -101.8517858 19.5009713)",
725171209,Calle Hidalgo,residential,False,True,79.314,,"LINESTRING (-101.8525771 19.5012368, -101.8532784 19.5015047)",
461411048,Victoria Jiménez,residential,False,False,129.595,,"LINESTRING (-101.8539906 19.4974922, -101.8528479 19.4970472)",
461414720,Calle Madero,residential,False,True,91.323,,"LINESTRING (-101.8539906 19.4974922, -101.8537062 19.4982685)",
461414720,Calle Madero,residential,False,False,90.691,,"LINESTRING (-101.8539906 19.4974922, -101.8540898 19.4971939, -101.8542293 19.4967084)",
725194056,Victoria Jiménez,residential,False,True,77.95400000000001,,"LINESTRING (-101.8539906 19.4974922, -101.8543232 19.4976136, -101.8546799 19.4977552)",
461411055,Prolongación Guerrero,residential,False,False,81.267,,"LINESTRING (-101.8542293 19.4967084, -101.8549602 19.4969522)",
461414720,Calle Madero,residential,False,True,90.691,,"LINESTRING (-101.8542293 19.4967084, -101.8540898 19.4971939, -101.8539906 19.4974922)",
461411048,Victoria Jiménez,residential,False,False,48.139,,"LINESTRING (-101.8528479 19.4970472, -101.8524241 19.4968804)",
461411048,Victoria Jiménez,residential,False,True,129.595,,"LINESTRING (-101.8528479 19.4970472, -101.8539906 19.4974922)",
461414721,Calle Paraíso,residential,False,False,94.134,,"LINESTRING (-101.8528479 19.4970472, -101.8525837 19.4978563)",
461411046,Calle Allende,residential,False,False,52.764,,"LINESTRING (-101.8525837 19.4978563, -101.8521211 19.4976692)",
461411046,Calle Allende,residential,False,True,126.271,,"LINESTRING (-101.8525837 19.4978563, -101.8537062 19.4982685)",
461414721,Calle Paraíso,residential,False,True,94.134,,"LINESTRING (-101.8525837 19.4978563, -101.8528479 19.4970472)",
461414721,Calle Paraíso,residential,False,False,102.101,,"LINESTRING (-101.8525837 19.4978563, -101.8525737 19.4980302, -101.8525837 19.4981054, -101.8525998 19.4981433, -101.8526199 19.4981762, -101.8526481 19.4982043, -101.8526531 19.4982147, -101.8526655 19.4983456, -101.8526495 19.4986667, -101.8526387 19.4987526)",
461411044,Calle Tariácuri,residential,False,False,95.968,,"LINESTRING (-101.8526387 19.4987526, -101.8517724 19.4984733)",
461411044,Calle Tariácuri,residential,False,True,85.087,,"LINESTRING (-101.8526387 19.4987526, -101.8534005 19.4990169)",
461414721,Calle Paraíso,residential,False,False,91.537,,"LINESTRING (-101.8526387 19.4987526, -101.8523678 19.4995352)",
461414721,Calle Paraíso,residential,False,True,102.10099999999998,,"LINESTRING (-101.8526387 19.4987526, -101.8526495 19.4986667, -101.8526655 19.4983456, -101.8526531 19.4982147, -101.8526481 19.4982043, -101.8526199 19.4981762, -101.8525998 19.4981433, -101.8525837 19.4981054, -101.8525737 19.4980302, -101.8525837 19.4978563)",
461414721,Calle Paraíso,residential,False,True,86.468,,"LINESTRING (-101.8517858 19.5009713, -101.8520755 19.5002432)",
461414722,Prolongación Industria,residential,False,False,87.334,,"LINESTRING (-101.8517858 19.5009713, -101.8515054 19.5017109)",
725171209,Calle Hidalgo,residential,False,False,91.769,,"LINESTRING (-101.8517858 19.5009713, -101.8509596 19.5006982)",
725171209,Calle Hidalgo,residential,False,True,88.039,,"LINESTRING (-101.8517858 19.5009713, -101.8525771 19.5012368)",
461411005,Calle Reforma,residential,False,False,97.279,,"LINESTRING (-101.8503172 19.504642, -101.8494372 19.504364)",
461411005,Calle Reforma,residential,False,True,93.702,,"LINESTRING (-101.8503172 19.504642, -101.8511447 19.5049609)",
461414722,Prolongación Industria,residential,False,False,49.075,,"LINESTRING (-101.8503172 19.504642, -101.8501657 19.5050596)",
461414722,Prolongación Industria,residential,False,True,88.998,,"LINESTRING (-101.8503172 19.504642, -101.8506297 19.5038978)",
461414729,Calle Álvaro Obregón,residential,False,False,40.633,,"LINESTRING (-101.8494456 19.5052631, -101.8490888 19.5051202)",
461414729,Calle Álvaro Obregón,residential,False,True,62.037,,"LINESTRING (-101.8494456 19.5052631, -101.8499967 19.5054666)",
461414729,Calle Álvaro Obregón,residential,False,True,40.633,,"LINESTRING (-101.8490888 19.5051202, -101.8494456 19.5052631)",
461414731,Calle Niños Héroes,residential,False,False,52.547,,"LINESTRING (-101.8490888 19.5051202, -101.8492913 19.5046879)",
461411006,Calle Pípila,residential,False,False,96.666,,"LINESTRING (-101.8497473 19.503645, -101.8506297 19.5038978)",
461411006,Calle Pípila,residential,False,True,94.151,,"LINESTRING (-101.8497473 19.503645, -101.8488836 19.5034124)",
461414731,Calle Niños Héroes,residential,False,False,84.947,,"LINESTRING (-101.8497473 19.503645, -101.8500358 19.5029311)",
461414731,Calle Niños Héroes,residential,False,True,86.304,,"LINESTRING (-101.8497473 19.503645, -101.8494372 19.504364)",
461414731,Calle Niños Héroes,residential,False,True,89.119,,"LINESTRING (-101.8509596 19.5006982, -101.8506661 19.5014504)",
461414732,Calle Las Golondrinas,residential,False,False,86.388,,"LINESTRING (-101.8509596 19.5006982, -101.8512116 19.4999585)",
725171209,Calle Hidalgo,residential,False,False,102.595,,"LINESTRING (-101.8509596 19.5006982, -101.8500289 19.5004125)",
725171209,Calle Hidalgo,residential,False,True,91.769,,"LINESTRING (-101.8509596 19.5006982, -101.8517858 19.5009713)",
461411048,Victoria Jiménez,residential,False,True,48.139,,"LINESTRING (-101.8524241 19.4968804, -101.8528479 19.4970472)",
461414732,Calle Las Golondrinas,residential,False,True,93.284,,"LINESTRING (-101.8524241 19.4968804, -101.8521211 19.4976692)",
461414733,Calle Emilio Carranza,residential,False,True,91.493,,"LINESTRING (-101.8500289 19.5004125, -101.8497721 19.5011989)",
725171209,Calle Hidalgo,residential,False,True,102.595,,"LINESTRING (-101.8500289 19.5004125, -101.8509596 19.5006982)",
858039654,Calle Cuauhtémoc,residential,False,False,91.739,,"LINESTRING (-101.8500289 19.5004125, -101.8503379 19.4996406)",
858055521,Calle Hidalgo,residential,False,False,104.954,,"LINESTRING (-101.8500289 19.5004125, -101.8490688 19.5001445)",
461411046,Calle Allende,residential,False,False,95.45,,"LINESTRING (-101.8513164 19.4973279, -101.850493 19.4969613)",
461411046,Calle Allende,residential,False,True,92.492,,"LINESTRING (-101.8513164 19.4973279, -101.8521211 19.4976692)",
461414734,Calle Cuauhtémoc,residential,False,True,101.938,,"LINESTRING (-101.8513164 19.4973279, -101.8509784 19.4981875)",
858055521,Calle Hidalgo,residential,False,True,104.954,,"LINESTRING (-101.8490688 19.5001445, -101.8500289 19.5004125)",
858055522,Calle Oaxaca,unclassified,False,True,185.568,,"LINESTRING (-101.8490688 19.5001445, -101.849758 19.4986073)",
461411058,Calle Tenochtitlán,residential,False,True,44.048,,"LINESTRING (-101.8573876 19.5056638, -101.8574949 19.5052808)",
