osmid,lanes,name,highway,maxspeed,oneway,reversed,length,width,geometry,ref
1188015476,,Gronsdorfer Straße,residential,30,False,False,72.616,5.5,"LINESTRING (11.7250896 48.1092948, 11.7250135 48.1093367, 11.7249864 48.1093575, 11.7244848 48.1097455, 11.7244387 48.1097811)",
206575913,2,Jagdfeldring,residential,30,False,True,14.042,,"LINESTRING (11.7238353 48.108605, 11.7237527 48.1084914)",
216861259,2,Kirchenstraße,residential,30,False,True,126.70899999999999,,"LINESTRING (11.7238353 48.108605, 11.7238892 48.1086841, 11.7239116 48.1087115, 11.7239409 48.1087525, 11.7240444 48.1088369, 11.724134 48.1088965, 11.7242402 48.1089505, 11.7244133 48.1090072, 11.7246282 48.1090613, 11.7247376 48.1090815, 11.7248299 48.1090985, 11.7249035 48.109121, 11.7249586 48.1091448, 11.7250743 48.1092773, 11.7250896 48.1092948)",
48868535,,Leibstraße,residential,,False,False,14.245,,"LINESTRING (11.731537 48.1071765, 11.7314771 48.1070548)",
"[210374380, 48868534]","['4', '2']",Wasserburger Straße,primary,60,True,False,350.423,,"LINESTRING (11.731537 48.1071765, 11.7313323 48.1072205, 11.7305438 48.1073827, 11.7297522 48.1075392, 11.7291727 48.107656, 11.7284941 48.1077934, 11.7279572 48.1079021, 11.7274259 48.1080059, 11.7273437 48.108022, 11.7270177 48.1080845)",B 304
206575914,,Leibstraße,residential,30,False,True,110.31700000000001,9,"LINESTRING (11.731537 48.1071765, 11.7315718 48.1072477, 11.7316023 48.1073114, 11.7317326 48.1075838, 11.7317749 48.1076753, 11.7318436 48.1078199, 11.731987 48.108122)",
3552361,,Friedrich-Ebert-Straße,residential,30,False,False,76.04399999999998,5.1,"LINESTRING (11.728366 48.1102512, 11.7284313 48.1101946, 11.7285875 48.110054, 11.728629 48.1100323, 11.728684 48.1100173, 11.7287389 48.1100123, 11.7287938 48.1100106, 11.7288418 48.1100153, 11.728944 48.1100262, 11.7290122 48.1100289, 11.7290945 48.1100238, 11.7291719 48.1100097, 11.7292057 48.1099857)",
206575911,,Bahnhofstraße,residential,30,False,True,102.413,6.3,"LINESTRING (11.728366 48.1102512, 11.7282685 48.1102052, 11.7279096 48.1100234, 11.7276206 48.109877, 11.7272647 48.1096967)",
48868533,,Leibstraße,residential,30,False,False,13.683,7.3,"LINESTRING (11.7320422 48.1082394, 11.731987 48.108122)",
9055624,,Brunnerstraße,residential,30,False,True,116.622,5.3,"LINESTRING (11.7320422 48.1082394, 11.7321563 48.1082159, 11.7328303 48.1080773, 11.7335383 48.1079202)",
48868533,,Leibstraße,residential,30,False,True,117.656,7.3,"LINESTRING (11.7320422 48.1082394, 11.732093 48.1083474, 11.7321166 48.1083976, 11.7322806 48.1087464, 11.732517 48.1092489)",
48868533,,Leibstraße,residential,30,False,True,7.225,7.3,"LINESTRING (11.732517 48.1092489, 11.7325461 48.1093109)",
3552400,,Gartenstraße,residential,30,False,False,96.07100000000001,6.7,"LINESTRING (11.732517 48.1092489, 11.7326327 48.1092242, 11.7337493 48.1089854)",
48868533,,Leibstraße,residential,30,False,False,117.656,7.3,"LINESTRING (11.732517 48.1092489, 11.7322806 48.1087464, 11.7321166 48.1083976, 11.732093 48.1083474, 11.7320422 48.1082394)",
206575911,,Bahnhofstraße,residential,30,False,False,102.41300000000001,6.3,"LINESTRING (11.7272647 48.1096967, 11.7276206 48.109877, 11.7279096 48.1100234, 11.7282685 48.1102052, 11.728366 48.1102512)",
"[210368195, 290450295]",,Bahnhofstraße,residential,30,False,True,37.322,"['6', '6.1']","LINESTRING (11.7272647 48.1096967, 11.7271754 48.1096496, 11.7270343 48.1095819, 11.7269668 48.1095444, 11.7269452 48.1095316, 11.7268726 48.1094872)",
487939870,,Sankt-Konrad-Straße,residential,30,False,False,134.172,8.1,"LINESTRING (11.7272647 48.1096967, 11.7273255 48.1096434, 11.7275349 48.1094598, 11.7281305 48.1089378, 11.7281707 48.1089189, 11.7282228 48.1088944, 11.7283482 48.1088504, 11.7284662 48.1088254)",
"[112910161, 72760953]",,Jagdfeldring,residential,30,False,True,156.352,7.6,"LINESTRING (11.7242686 48.1038818, 11.7242545 48.1037593, 11.7242153 48.1036643, 11.7241554 48.1035889, 11.7240608 48.1035049, 11.7239578 48.1034463, 11.7238554 48.103404, 11.7236772 48.1033697, 11.7235575 48.1033564, 11.7233446 48.1033542, 11.7231965 48.1033527, 11.7230199 48.1033514, 11.7228725 48.1033494, 11.7227365 48.1033647, 11.7226389 48.1033874)",
"[141797633, 375804509]",,Defreggerstraße,residential,30,False,False,82.404,"['7.9', '8.1']","LINESTRING (11.7242686 48.1038818, 11.7243456 48.103881, 11.724383 48.1038806, 11.7249076 48.1038753, 11.7253783 48.1038756)",
"[112910140, 142589143]",2,Jagdfeldring,residential,30,False,False,533.092,9,"LINESTRING (11.7242686 48.1038818, 11.724271 48.1040173, 11.7242746 48.1042498, 11.7242755 48.1043076, 11.7242696 48.104416, 11.7242482 48.1045292, 11.7242449 48.1047943, 11.7242631 48.1048542, 11.7242714 48.1048816, 11.7242849 48.1049632, 11.7242819 48.1051539, 11.7242774 48.1054448, 11.724277 48.1054725, 11.7242741 48.105557, 11.7242668 48.1057689, 11.7242638 48.1058545, 11.724263 48.1058796, 11.7242608 48.1059424, 11.7242573 48.1061886, 11.7242512 48.1063536, 11.7242284 48.1064278, 11.724173 48.1064909, 11.7241045 48.1065655, 11.7240826 48.1065822, 11.7237479 48.1068369, 11.7236845 48.1068852, 11.7235843 48.1069975, 11.7235417 48.1070615, 11.7235212 48.1071173, 11.7235071 48.1071559, 11.7234897 48.1072487, 11.7234857 48.1073582, 11.723488 48.1075263, 11.7234912 48.1077631, 11.7235542 48.1079993, 11.7236086 48.108165, 11.7236344 48.1082394, 11.7236404 48.1082566, 11.7236836 48.1083758, 11.7236983 48.1084164, 11.7237527 48.1084914)",
1188015476,,Gronsdorfer Straße,residential,30,False,True,72.61599999999999,5.5,"LINESTRING (11.7244387 48.1097811, 11.7244848 48.1097455, 11.7249864 48.1093575, 11.7250135 48.1093367, 11.7250896 48.1092948)",
487939869,,Bahnhofstraße,residential,30,False,False,15.607,1.4,"LINESTRING (11.7270691 48.1079484, 11.7270177 48.1080845)",
"[9053800, 210374382]","['5', '2']",Wasserburger Straße,primary,60,True,False,342.05499999999995,,"LINESTRING (11.7270691 48.1079484, 11.727295 48.1079034, 11.7297654 48.1074121, 11.7305167 48.1072623, 11.7312223 48.1071099, 11.7312726 48.107099, 11.7314771 48.1070548)",B 304
"[18800025, 487939871]",,Waldluststraße,residential,30,False,False,89.798,"['8.6', '8.3']","LINESTRING (11.7270691 48.1079484, 11.727114 48.1078638, 11.727131 48.107809, 11.7271823 48.1076443, 11.7272049 48.1075797, 11.7272753 48.1073699, 11.727282 48.1073519, 11.7273515 48.1071638)",
487939869,,Bahnhofstraße,residential,30,False,True,15.607,1.4,"LINESTRING (11.7270177 48.1080845, 11.7270691 48.1079484)",
3343445,2,Münchener Straße,primary,60,True,False,25.122999999999998,,"LINESTRING (11.7270177 48.1080845, 11.7267949 48.1081238, 11.7266906 48.1081423)",B 304
3552356,,Bahnhofstraße,residential,30,False,False,31.583999999999996,,"LINESTRING (11.7270177 48.1080845, 11.7269907 48.1081893, 11.7269742 48.1082433, 11.7269429 48.1083641)",
48868535,,Leibstraße,residential,,False,True,14.245,,"LINESTRING (11.7314771 48.1070548, 11.731537 48.1071765)",
18799851,,Ludwig-van-Beethoven-Straße,residential,30,False,False,54.645,6.4,"LINESTRING (11.7314771 48.1070548, 11.7314414 48.1069815, 11.7314366 48.1069737, 11.7313999 48.1069173, 11.7312679 48.1067411, 11.7311661 48.1066103)",
3552396,,Stadlerstraße,residential,30,False,False,116.595,,"LINESTRING (11.7337261 48.1066988, 11.7337695 48.1067776, 11.7337745 48.1067879, 11.7338417 48.1069112, 11.7336624 48.107725)",
"[210374384, 823558225, 210374379]","['4', '2', '3']",Wasserburger Straße,primary,60,True,False,170.99900000000002,,"LINESTRING (11.7337261 48.1066988, 11.7325747 48.1069501, 11.7322882 48.1070126, 11.7322561 48.1070196, 11.732048 48.107065, 11.7317723 48.1071252, 11.7317211 48.1071363, 11.731537 48.1071765)",B 304
3552396,,Stadlerstraße,residential,30,False,True,24.403,,"LINESTRING (11.7335383 48.1079202, 11.7336043 48.1078801, 11.7336624 48.107725)",
9055624,,Brunnerstraße,residential,30,False,False,116.622,5.3,"LINESTRING (11.7335383 48.1079202, 11.7328303 48.1080773, 11.7321563 48.1082159, 11.7320422 48.1082394)",
345235529,,Stadlerstraße,residential,30,False,False,123.093,5,"LINESTRING (11.7335383 48.1079202, 11.7335705 48.1079611, 11.7335933 48.1079995, 11.7336002 48.1080578, 11.7335655 48.1082217, 11.7335322 48.1083519, 11.7334969 48.1084897, 11.7335663 48.1086343, 11.7337493 48.1089854)",
22924138,2,Grasbrunner Straße,secondary,50,False,True,105.87,,"LINESTRING (11.7352584 48.1047092, 11.7349895 48.1045645, 11.7345555 48.1043496, 11.7343942 48.1042628, 11.7341477 48.1041133)",B 471
25477025,,Forsthausstraße,residential,30,False,False,135.19,,"LINESTRING (11.7352584 48.1047092, 11.7353408 48.1046372, 11.735429 48.1045585, 11.7354782 48.1045035, 11.7355084 48.1044465, 11.735527 48.104361, 11.735525 48.1042936, 11.7355052 48.1036539, 11.7355037 48.1035452)",
18799851,,Ludwig-van-Beethoven-Straße,residential,30,False,False,16.97,6.4,"LINESTRING (11.7311661 48.1066103, 11.7310387 48.1064836)",
18799851,,Ludwig-van-Beethoven-Straße,residential,30,False,True,54.645,6.4,"LINESTRING (11.7311661 48.1066103, 11.7312679 48.1067411, 11.7313999 48.1069173, 11.7314366 48.1069737, 11.7314414 48.1069815, 11.7314771 48.1070548)",
22924265,,Richard-Wagner-Straße,residential,30,False,True,204.183,,"LINESTRING (11.7311661 48.1066103, 11.7312538 48.1065742, 11.7313893 48.1065308, 11.7324013 48.1063026, 11.7333985 48.1060584, 11.7337495 48.1059884)",
18799851,,Ludwig-van-Beethoven-Straße,residential,30,False,True,16.97,6.4,"LINESTRING (11.7310387 48.1064836, 11.7311661 48.1066103)",
22924237,,Franz-Schubert-Straße,residential,30,False,False,284.9,7.9,"LINESTRING (11.7310387 48.1064836, 11.7309292 48.1065217, 11.730578 48.1065867, 11.7302191 48.1066405, 11.7301816 48.1066462, 11.7299697 48.1066736, 11.7297023 48.1067211, 11.7292866 48.1068064, 11.7292575 48.1068124, 11.7290002 48.1068651, 11.7288428 48.1068974, 11.7283088 48.1070037, 11.7278505 48.107095, 11.7274617 48.1071707, 11.7273515 48.1071638)",
206671862,,Ludwig-van-Beethoven-Straße,residential,30,False,False,75.24,6.5,"LINESTRING (11.7310387 48.1064836, 11.7307488 48.1061753, 11.7306561 48.1060767, 11.7305019 48.1059097)",
141797631,,Joseph-Haydn-Straße,residential,30,False,False,240.481,5.5,"LINESTRING (11.7305019 48.1059097, 11.7306498 48.1058689, 11.7309579 48.1058072, 11.7319045 48.1056537, 11.7327189 48.1055475, 11.7328084 48.1055358, 11.7336559 48.1054308)",
206671862,,Ludwig-van-Beethoven-Straße,residential,30,False,False,118.283,6.5,"LINESTRING (11.7305019 48.1059097, 11.7303478 48.1057527, 11.7302856 48.1056127, 11.7300541 48.1053744, 11.7300361 48.1053559, 11.7298841 48.1051994, 11.7296854 48.1050026)",
206671862,,Ludwig-van-Beethoven-Straße,residential,30,False,True,75.24,6.5,"LINESTRING (11.7305019 48.1059097, 11.7306561 48.1060767, 11.7307488 48.1061753, 11.7310387 48.1064836)",
206671862,,Ludwig-van-Beethoven-Straße,residential,30,False,False,11.409,6.5,"LINESTRING (11.7296854 48.1050026, 11.7295799 48.104928)",
22924233,,Johann-Sebastian-Bach-Straße,residential,30,False,False,293.94500000000005,5.9,"LINESTRING (11.7296854 48.1050026, 11.7298293 48.1049648, 11.7307634 48.1048863, 11.7308772 48.1048781, 11.730996 48.1048695, 11.7313441 48.1048443, 11.7317365 48.1048154, 11.7318363 48.1048099, 11.7324056 48.1047928, 11.7326438 48.1047895, 11.7329635 48.1047851, 11.7333253 48.1047873, 11.733529 48.1047993, 11.7336162 48.1048124)",
206671862,,Ludwig-van-Beethoven-Straße,residential,30,False,True,118.283,6.5,"LINESTRING (11.7296854 48.1050026, 11.7298841 48.1051994, 11.7300361 48.1053559, 11.7300541 48.1053744, 11.7302856 48.1056127, 11.7303478 48.1057527, 11.7305019 48.1059097)",
18800529,,Freibadstraße,residential,30,False,False,126.563,4.5,"LINESTRING (11.7297149 48.1033334, 11.729804 48.1033519, 11.7301797 48.1033637, 11.7306086 48.1033785, 11.7314126 48.1034119)",
141797648,,Waldluststraße,residential,30,False,False,77.828,6.4,"LINESTRING (11.7297149 48.1033334, 11.7301008 48.1028144, 11.730181 48.1027065)",
141797648,,Waldluststraße,residential,30,False,True,58.626000000000005,6.4,"LINESTRING (11.7297149 48.1033334, 11.7295603 48.1035617, 11.7293896 48.1038138)",
18800479,,Brandstraße,residential,30,False,True,59.472,5.7,"LINESTRING (11.730181 48.1027065, 11.7295532 48.102544, 11.729433 48.1025154)",
22877685,,Jagdstraße,residential,30,False,False,91.821,4.9,"LINESTRING (11.730181 48.1027065, 11.7303937 48.102743, 11.7306159 48.1027573, 11.7308694 48.1027591, 11.7310809 48.1027446, 11.7314067 48.1027218)",
141797648,,Waldluststraße,residential,30,False,False,108.234,6.4,"LINESTRING (11.730181 48.1027065, 11.7302219 48.1026529, 11.7304668 48.102332, 11.730674 48.102118, 11.7309173 48.1018701, 11.7309188 48.1018686)",
141797648,,Waldluststraße,residential,30,False,True,77.828,6.4,"LINESTRING (11.730181 48.1027065, 11.7301008 48.1028144, 11.7297149 48.1033334)",
"[23741429, 18800781]",,"['Auzingerstraße', 'Roseggerstraße']",residential,30,False,True,272.57399999999996,"['5.4', '4.9']","LINESTRING (11.7309188 48.1018686, 11.7302169 48.1017645, 11.7296491 48.1016669, 11.7286948 48.1015028, 11.7282778 48.1014731, 11.7282657 48.1014722, 11.7278623 48.1020454)",
141797648,,Waldluststraße,residential,30,False,True,108.23399999999998,6.4,"LINESTRING (11.7309188 48.1018686, 11.7309173 48.1018701, 11.730674 48.102118, 11.7304668 48.102332, 11.7302219 48.1026529, 11.730181 48.1027065)",
107624761,,Ludwig-Thoma-Straße,residential,30,False,True,291.89000000000004,7.9,"LINESTRING (11.7253783 48.1038756, 11.7253895 48.1042481, 11.7253911 48.1043155, 11.7253956 48.1044688, 11.7253974 48.1045287, 11.7254077 48.1048642, 11.7254161 48.1051404, 11.7254468 48.1052175, 11.7255028 48.1052908, 11.7255914 48.1053466, 11.7257096 48.1053895, 11.7257893 48.1054014, 11.7258453 48.1054098, 11.7259681 48.1054092, 11.726176 48.1054081, 11.7262898 48.1054075, 11.7264146 48.1054068, 11.7264891 48.1054064, 11.7265923 48.1054059, 11.7268687 48.1054044, 11.7271171 48.1054031, 11.7272438 48.1054024)",
375804509,,Defreggerstraße,residential,30,False,False,101.33200000000001,7.9,"LINESTRING (11.7253783 48.1038756, 11.7254969 48.103878, 11.7255906 48.1038817, 11.7256451 48.1038855, 11.7259215 48.103905, 11.7262329 48.1039454, 11.7267336 48.1039712)",
"[141797633, 375804509]",,Defreggerstraße,residential,30,False,True,82.404,"['7.9', '8.1']","LINESTRING (11.7253783 48.1038756, 11.7249076 48.1038753, 11.724383 48.1038806, 11.7243456 48.103881, 11.7242686 48.1038818)",
375804509,,Defreggerstraße,residential,30,False,False,35.52,7.9,"LINESTRING (11.7267336 48.1039712, 11.7272118 48.103963)",
18800781,,Roseggerstraße,residential,30,False,False,230.88400000000001,5.4,"LINESTRING (11.7267336 48.1039712, 11.7267319 48.1038623, 11.7267517 48.1038304, 11.7268995 48.103593, 11.7278623 48.1020454)",
375804509,,Defreggerstraße,residential,30,False,True,101.332,7.9,"LINESTRING (11.7267336 48.1039712, 11.7262329 48.1039454, 11.7259215 48.103905, 11.7256451 48.1038855, 11.7255906 48.1038817, 11.7254969 48.103878, 11.7253783 48.1038756)",
375804509,,Defreggerstraße,residential,30,False,True,35.52,7.9,"LINESTRING (11.7272118 48.103963, 11.7267336 48.1039712)",
18800900,,Fasanenweg,residential,30,False,True,160.07299999999998,7.7,"LINESTRING (11.7272118 48.103963, 11.7272137 48.1040488, 11.7272198 48.104323, 11.7272206 48.1043601, 11.7272257 48.1045877, 11.727228 48.10469, 11.7272294 48.1047529, 11.7272438 48.1054024)",
375804509,,Defreggerstraße,residential,30,False,False,63.27199999999999,7.9,"LINESTRING (11.7272118 48.103963, 11.7275684 48.1039491, 11.7278141 48.1039527, 11.7280627 48.1039636)",
18800821,,Hirthstraße,residential,30,False,False,122.61699999999999,5.9,"LINESTRING (11.7280627 48.1039636, 11.7280698 48.1039075, 11.7280744 48.1038742, 11.7281188 48.103739, 11.7281796 48.1036142, 11.7285044 48.1031303, 11.7286349 48.1029359)",
375804509,,Defreggerstraße,residential,30,False,False,51.25,7.9,"LINESTRING (11.7280627 48.1039636, 11.7281786 48.1039685, 11.7283261 48.1039748, 11.7285376 48.1039838, 11.7287515 48.1039929)",
375804509,,Defreggerstraße,residential,30,False,True,63.272,7.9,"LINESTRING (11.7280627 48.1039636, 11.7278141 48.1039527, 11.7275684 48.1039491, 11.7272118 48.103963)",
18801217,,Johann-Strauß-Straße,residential,30,False,True,68.95100000000001,6,"LINESTRING (11.7336495 48.1041927, 11.7336182 48.1047758, 11.7336162 48.1048124)",
141797632,,Mozartstraße,residential,30,False,False,297.659,7,"LINESTRING (11.7336495 48.1041927, 11.7320251 48.1041149, 11.7301394 48.1040246, 11.7298451 48.1040105, 11.7296511 48.1040012)",
141797632,,Mozartstraße,residential,30,False,True,39.165,7,"LINESTRING (11.7336495 48.1041927, 11.7338773 48.1041992, 11.734029 48.1041518, 11.7341477 48.1041133)",
206671870,,Waldluststraße,residential,30,False,False,37.957,5,"LINESTRING (11.7273515 48.1071638, 11.7274722 48.1068321)",
22924237,,Franz-Schubert-Straße,residential,30,False,True,284.90000000000003,7.9,"LINESTRING (11.7273515 48.1071638, 11.7274617 48.1071707, 11.7278505 48.107095, 11.7283088 48.1070037, 11.7288428 48.1068974, 11.7290002 48.1068651, 11.7292575 48.1068124, 11.7292866 48.1068064, 11.7297023 48.1067211, 11.7299697 48.1066736, 11.7301816 48.1066462, 11.7302191 48.1066405, 11.730578 48.1065867, 11.7309292 48.1065217, 11.7310387 48.1064836)",
"[18800025, 487939871]",,Waldluststraße,residential,30,False,True,89.798,"['8.6', '8.3']","LINESTRING (11.7273515 48.1071638, 11.727282 48.1073519, 11.7272753 48.1073699, 11.7272049 48.1075797, 11.7271823 48.1076443, 11.727131 48.107809, 11.727114 48.1078638, 11.7270691 48.1079484)",
80234413,,Max-Reger-Straße,residential,30,True,False,201.31100000000006,5.1,"LINESTRING (11.7279959 48.1057592, 11.7280285 48.105765, 11.7284787 48.1058452, 11.7285746 48.1058915, 11.7285959 48.1059949, 11.7285203 48.1061908, 11.7284899 48.1062696, 11.7283985 48.1065066, 11.7283456 48.1066439, 11.7282767 48.1066898, 11.728147 48.1067222, 11.7279289 48.1067657, 11.7277226 48.1068068, 11.727613 48.1068266, 11.7274722 48.1068321)",
206671870,,Waldluststraße,residential,30,False,True,125.553,5,"LINESTRING (11.7279959 48.1057592, 11.7278965 48.1059412, 11.7278531 48.1060207, 11.7277388 48.1062299, 11.7277267 48.1062511, 11.7276966 48.1063124, 11.7276766 48.1063533, 11.7276219 48.1064814, 11.7275634 48.1066184, 11.7274722 48.1068321)",
206671870,,Waldluststraße,residential,30,False,False,38.758,5,"LINESTRING (11.7279959 48.1057592, 11.7281475 48.1055217, 11.7281776 48.1054378, 11.728179 48.1054338)",
18800210,,Johann-Sebastian-Bach-Straße,residential,30,False,False,79.81700000000001,5.5,"LINESTRING (11.7285237 48.1050475, 11.7286306 48.1050368, 11.7290744 48.1049989, 11.7294228 48.1049675, 11.7295799 48.104928)",
707647847,,Waldluststraße,residential,30,False,False,97.243,6,"LINESTRING (11.7285237 48.1050475, 11.7285105 48.1049513, 11.7286524 48.1047542, 11.7287064 48.1047118, 11.7288069 48.1045605, 11.7290122 48.1042515)",
707647847,,Waldluststraße,residential,30,False,True,50.669,6,"LINESTRING (11.7285237 48.1050475, 11.7284866 48.1050629, 11.7284577 48.1050853, 11.7282901 48.1053225, 11.7282718 48.1053486, 11.728258 48.1053682, 11.728179 48.1054338)",
206671862,,Ludwig-van-Beethoven-Straße,residential,30,False,True,11.409,6.5,"LINESTRING (11.7295799 48.104928, 11.7296854 48.1050026)",
18800210,,Johann-Sebastian-Bach-Straße,residential,30,False,True,79.817,5.5,"LINESTRING (11.7295799 48.104928, 11.7294228 48.1049675, 11.7290744 48.1049989, 11.7286306 48.1050368, 11.7285237 48.1050475)",
