osmid,lanes,ref,highway,oneway,reversed,length,name,geometry,bridge
"[196331385, 476706873]",2,L 190,secondary,True,False,180.216,Rote Gasse,"LINESTRING (11.9302965 51.0796605, 11.9303328 51.0794374, 11.930328 51.0793512, 11.9302375 51.0790399, 11.9302066 51.0788514, 11.9301828 51.0786928, 11.9300554 51.0782191, 11.9300022 51.078058)",
93772689,,,residential,False,False,38.072,Bauernweg,"LINESTRING (11.9248428 51.083336, 11.9247167 51.0836691)",
60592590,2,L 200,secondary,False,False,216.529,Naumburger Straße,"LINESTRING (11.9248428 51.083336, 11.9249213 51.0832646, 11.9249952 51.0831823, 11.9251068 51.0829871, 11.9252013 51.0828225, 11.9252515 51.0827183, 11.9254705 51.08225, 11.9255469 51.0821565, 11.9255563 51.0821486, 11.9255913 51.082119, 11.9256104 51.0821028, 11.9257721 51.0820653, 11.9264093 51.0819224, 11.9265106 51.0818717)",
60592590,2,L 200,secondary,False,True,24.293999999999997,Naumburger Straße,"LINESTRING (11.9248428 51.083336, 11.924672 51.0833884, 11.9245155 51.0834007)",
183061573,,,residential,False,True,107.623,Pretzscher Straße,"LINESTRING (11.9324514 51.0831021, 11.9325 51.0830406, 11.9326259 51.0829306, 11.9319301 51.0824108, 11.9317955 51.0824127)",
242889135,2,L 190,secondary,False,False,92.519,Pretzscher Straße,"LINESTRING (11.9324514 51.0831021, 11.9322439 51.0829942, 11.9321289 51.0829338, 11.9320375 51.0828699, 11.9319561 51.0827579, 11.9317955 51.0824127)",
60592590,2,L 200,secondary,False,True,216.52899999999997,Naumburger Straße,"LINESTRING (11.9265106 51.0818717, 11.9264093 51.0819224, 11.9257721 51.0820653, 11.9256104 51.0821028, 11.9255913 51.082119, 11.9255563 51.0821486, 11.9255469 51.0821565, 11.9254705 51.08225, 11.9252515 51.0827183, 11.9252013 51.0828225, 11.9251068 51.0829871, 11.9249952 51.0831823, 11.9249213 51.0832646, 11.9248428 51.083336)",
476708892,2,L 200,secondary,False,False,49.077,Naumburger Straße,"LINESTRING (11.9265106 51.0818717, 11.9266729 51.0817022, 11.9267193 51.0816408, 11.9268154 51.0815666, 11.9269159 51.0815176)",
40290508,2,L 190,secondary,False,True,19.245,Pretzscher Straße,"LINESTRING (11.9325621 51.0805536, 11.9325183 51.0806126, 11.9324268 51.080704)",
76518728,2,L 190,secondary,True,False,165.882,Rinnegasse,"LINESTRING (11.9325621 51.0805536, 11.9325655 51.0804862, 11.9325408 51.0804397, 11.9323697 51.0803169, 11.9321017 51.0801996, 11.9317033 51.0800999, 11.9310444 51.079994, 11.9307338 51.079905, 11.9305913 51.0798709)",
1180959489,,,residential,False,True,214.799,Corseburger Weg,"LINESTRING (11.9325621 51.0805536, 11.9326413 51.0805564, 11.9328178 51.0805356, 11.9334711 51.0804241, 11.9340928 51.0803252, 11.9342731 51.0803188, 11.9344448 51.0803344, 11.9348437 51.0803842, 11.9355352 51.0805442)",
93772689,,,residential,False,True,38.072,Bauernweg,"LINESTRING (11.9247167 51.0836691, 11.9248428 51.083336)",
93772708,,,residential,False,True,33.215,,"LINESTRING (11.9247167 51.0836691, 11.9246106 51.0835532, 11.9245667 51.083456, 11.9245155 51.0834007)",
67255432,,,residential,False,False,158.822,Bachstraße,"LINESTRING (11.9270419 51.0768631, 11.9269769 51.0769557, 11.9269683 51.0770127, 11.9269819 51.0771915, 11.9269538 51.0773213, 11.9268981 51.0774491, 11.9267538 51.0777806, 11.9267444 51.0778618, 11.9267456 51.0779723, 11.9268256 51.0782597)",
373701464,2,L 190,secondary,False,False,132.14600000000002,Bahnhofstraße,"LINESTRING (11.9270419 51.0768631, 11.9266817 51.0767101, 11.926316 51.0765712, 11.9253766 51.0763067)",
"[373701464, 373701465, 40290509]",2,L 190,secondary,False,True,127.042,Bahnhofstraße,"LINESTRING (11.9270419 51.0768631, 11.9270539 51.0768668, 11.9271716 51.0769099, 11.9278222 51.0771487, 11.9279267 51.077187, 11.9282044 51.0773103, 11.9285563 51.0774909)",yes
67255432,,,residential,False,True,209.003,Bachstraße,"LINESTRING (11.9255565 51.0797989, 11.9256971 51.0794465, 11.9259271 51.0789438, 11.9259982 51.0787003, 11.9260536 51.0786445, 11.9262323 51.0785577, 11.9266948 51.0784269, 11.9268145 51.0783911, 11.9268416 51.0783584, 11.9268256 51.0782597)",
93872344,,,residential,False,True,172.489,Kirchberg,"LINESTRING (11.932566 51.0791181, 11.9321876 51.079285, 11.9320974 51.079325, 11.9319589 51.0793617, 11.9316672 51.0794046, 11.9315478 51.0794081, 11.9314644 51.0794105, 11.931154 51.079434, 11.9307055 51.0795408, 11.9302965 51.0796605)",
197999724,,,residential,False,False,86.009,Kirchberg,"LINESTRING (11.932566 51.0791181, 11.9324164 51.0790622, 11.9322275 51.0790387, 11.931987 51.0791005, 11.9318899 51.0791257, 11.9315117 51.0792344, 11.9314362 51.0792572)",
"[303992070, 373701462, 373701463]",,,residential,False,True,196.69400000000005,Im Grunde,"LINESTRING (11.9283379 51.0796182, 11.9280084 51.0791261, 11.9279359 51.0789465, 11.9278309 51.0787916, 11.9276158 51.0785158, 11.9275621 51.0784551, 11.9274953 51.0784262, 11.9270963 51.0783124, 11.927027 51.0782926, 11.9269822 51.0782851, 11.9268814 51.0782683, 11.9268256 51.0782597)",yes
93872359,,,residential,False,False,241.12999999999997,Töpfersberg,"LINESTRING (11.9340315 51.077502, 11.9340303 51.0775263, 11.9339822 51.0775632, 11.9336097 51.0776783, 11.9335763 51.0776889, 11.9334601 51.0777257, 11.9332266 51.07778, 11.9327487 51.0777844, 11.9322789 51.077772, 11.932233 51.0777801, 11.9319565 51.0779671, 11.9317845 51.0780995, 11.9317437 51.0781597, 11.9317034 51.0782266, 11.931686 51.0782554, 11.9316482 51.0782913, 11.9315657 51.0783457, 11.931497 51.0783932, 11.9314696 51.0784282, 11.9314655 51.0784674, 11.9314843 51.0784939, 11.9315295 51.0785274, 11.9315545 51.0785412)",
67255432,,,residential,False,False,209.003,Bachstraße,"LINESTRING (11.9268256 51.0782597, 11.9268416 51.0783584, 11.9268145 51.0783911, 11.9266948 51.0784269, 11.9262323 51.0785577, 11.9260536 51.0786445, 11.9259982 51.0787003, 11.9259271 51.0789438, 11.9256971 51.0794465, 11.9255565 51.0797989)",
67255432,,,residential,False,True,158.82199999999997,Bachstraße,"LINESTRING (11.9268256 51.0782597, 11.9267456 51.0779723, 11.9267444 51.0778618, 11.9267538 51.0777806, 11.9268981 51.0774491, 11.9269538 51.0773213, 11.9269819 51.0771915, 11.9269683 51.0770127, 11.9269769 51.0769557, 11.9270419 51.0768631)",
"[373701462, 303992070, 373701463]",,,residential,False,False,196.69400000000002,Im Grunde,"LINESTRING (11.9268256 51.0782597, 11.9268814 51.0782683, 11.9269822 51.0782851, 11.927027 51.0782926, 11.9270963 51.0783124, 11.9274953 51.0784262, 11.9275621 51.0784551, 11.9276158 51.0785158, 11.9278309 51.0787916, 11.9279359 51.0789465, 11.9280084 51.0791261, 11.9283379 51.0796182)",yes
1056143602,,,residential,False,True,123.31099999999999,Schäfersberg,"LINESTRING (11.9355352 51.0805442, 11.9350252 51.0814178, 11.9349351 51.0815702, 11.9349272 51.0815853)",
1180959489,,,residential,False,False,214.79899999999998,Corseburger Weg,"LINESTRING (11.9355352 51.0805442, 11.9348437 51.0803842, 11.9344448 51.0803344, 11.9342731 51.0803188, 11.9340928 51.0803252, 11.9334711 51.0804241, 11.9328178 51.0805356, 11.9326413 51.0805564, 11.9325621 51.0805536)",
195216503,,,residential,False,True,119.618,Im Winkel,"LINESTRING (11.9307643 51.0768466, 11.9304353 51.0770152, 11.9299938 51.0772165, 11.9296371 51.0775199, 11.9295563 51.0775931)",
183061573,,,residential,False,False,107.623,Pretzscher Straße,"LINESTRING (11.9317955 51.0824127, 11.9319301 51.0824108, 11.9326259 51.0829306, 11.9325 51.0830406, 11.9324514 51.0831021)",
242889135,2,L 190,secondary,False,True,92.519,Pretzscher Straße,"LINESTRING (11.9317955 51.0824127, 11.9319561 51.0827579, 11.9320375 51.0828699, 11.9321289 51.0829338, 11.9322439 51.0829942, 11.9324514 51.0831021)",
242889135,2,L 190,secondary,False,False,37.407,Pretzscher Straße,"LINESTRING (11.9317955 51.0824127, 11.9317081 51.0821607, 11.9316952 51.0821014, 11.9316915 51.0820829)",
60592590,2,L 200,secondary,False,False,24.293999999999997,Naumburger Straße,"LINESTRING (11.9245155 51.0834007, 11.924672 51.0833884, 11.9248428 51.083336)",
93772708,,,residential,False,False,33.215,,"LINESTRING (11.9245155 51.0834007, 11.9245667 51.083456, 11.9246106 51.0835532, 11.9247167 51.0836691)",
195216503,,,residential,False,False,119.618,Im Winkel,"LINESTRING (11.9295563 51.0775931, 11.9296371 51.0775199, 11.9299938 51.0772165, 11.9304353 51.0770152, 11.9307643 51.0768466)",
195216503,,,residential,False,True,80.532,Im Winkel,"LINESTRING (11.9295563 51.0775931, 11.9295483 51.0775004, 11.9295644 51.0773201, 11.929572 51.0772653, 11.9296368 51.0771651, 11.9298019 51.0768968)",
792352375,,,residential,False,True,50.992999999999995,,"LINESTRING (11.9295563 51.0775931, 11.9295231 51.077652, 11.9295087 51.0777043, 11.9295226 51.0777324, 11.9297661 51.0778767, 11.9298424 51.0779086, 11.9298578 51.077927, 11.9298441 51.0779504)",
196332775,,L 190,secondary,True,False,224.84199999999998,Töpfersberg,"LINESTRING (11.9309865 51.0777981, 11.9311859 51.0776996, 11.9315831 51.07754, 11.9321189 51.0774355, 11.932433 51.0774094, 11.9324794 51.0774162, 11.9325973 51.0774333, 11.9329894 51.0774904, 11.9333425 51.0775138, 11.9340315 51.077502)",
196334255,,,residential,False,True,65.967,Töpfersberg,"LINESTRING (11.9309865 51.0777981, 11.9311417 51.0779697, 11.9311899 51.078123, 11.9311765 51.07822, 11.931206 51.0783194, 11.9312436 51.0783531)",
196334255,,,residential,False,False,65.967,Töpfersberg,"LINESTRING (11.9312436 51.0783531, 11.931206 51.0783194, 11.9311765 51.07822, 11.9311899 51.078123, 11.9311417 51.0779697, 11.9309865 51.0777981)",
76518736,2,L 190,secondary,False,False,103.74000000000001,Bahnhofstraße,"LINESTRING (11.9298441 51.0779504, 11.9293504 51.0778, 11.9288721 51.0776368, 11.9285563 51.0774909)",
76518736,2,L 190,secondary,False,True,16.601,Bahnhofstraße,"LINESTRING (11.9298441 51.0779504, 11.9299219 51.0779838, 11.9299568 51.0780091, 11.9300022 51.078058)",
792352375,,,residential,False,False,50.992999999999995,,"LINESTRING (11.9298441 51.0779504, 11.9298578 51.077927, 11.9298424 51.0779086, 11.9297661 51.0778767, 11.9295226 51.0777324, 11.9295087 51.0777043, 11.9295231 51.077652, 11.9295563 51.0775931)",
800471540,2,L 190,secondary,False,True,11.448,,"LINESTRING (11.9304401 51.0798312, 11.9305913 51.0798709)",
195217816,2,L 190,secondary,False,False,22.569000000000003,,"LINESTRING (11.9304401 51.0798312, 11.930371 51.0797981, 11.9303329 51.0797604, 11.9303074 51.079725, 11.9302965 51.0796605)",
792352376,,,residential,True,False,24.918,Markt,"LINESTRING (11.9304401 51.0798312, 11.9304167 51.079868, 11.9303894 51.079892, 11.9301793 51.0799732)",
"[197999722, 197999302]",,,residential,True,False,81.476,Markt,"LINESTRING (11.9290816 51.0801311, 11.929087 51.0800769, 11.9291222 51.080033, 11.9292701 51.0799805, 11.9295559 51.0798901, 11.9300126 51.079745)",
"[1153360437, 67255431]",,,residential,True,False,243.043,"['Steinweg', 'Markt']","LINESTRING (11.9290816 51.0801311, 11.9289727 51.0801642, 11.9288151 51.0802121, 11.928371 51.0804159, 11.92821 51.0804999, 11.9280725 51.0805609, 11.9279123 51.0806319, 11.9276266 51.0807165, 11.9273239 51.0807857, 11.9271401 51.0808299, 11.9269607 51.0808982, 11.9269133 51.0809293, 11.9268939 51.0809847, 11.926868 51.0812553, 11.9268697 51.0814197, 11.9268842 51.0814628, 11.9269159 51.0815176)",
1056143602,,,residential,False,False,114.11200000000001,Schäfersberg,"LINESTRING (11.9359535 51.0823551, 11.9354814 51.0820434, 11.9349705 51.0816971, 11.9349329 51.0816643, 11.9349088 51.0816205, 11.9349272 51.0815853)",
93772693,,,residential,False,True,116.85700000000001,Pretzscher Straße,"LINESTRING (11.9301503 51.081725, 11.9305237 51.0816404, 11.9308183 51.0815694, 11.9316214 51.0813697, 11.931663 51.0813649, 11.9317172 51.0813676)",
195216503,,,residential,False,False,80.53200000000001,Im Winkel,"LINESTRING (11.9298019 51.0768968, 11.9296368 51.0771651, 11.929572 51.0772653, 11.9295644 51.0773201, 11.9295483 51.0775004, 11.9295563 51.0775931)",
93872365,,,residential,False,False,143.00500000000002,Triftstraße,"LINESTRING (11.9250289 51.0775542, 11.9250344 51.0773936, 11.925121 51.0771543, 11.9252972 51.0769189, 11.9253248 51.0768532, 11.9253268 51.0765904, 11.9253233 51.0764304, 11.9253327 51.0763787, 11.9253766 51.0763067)",
373701464,2,L 190,secondary,False,False,15.076,Bahnhofstraße,"LINESTRING (11.9253766 51.0763067, 11.9251775 51.0762544)",
93872365,,,residential,False,True,143.005,Triftstraße,"LINESTRING (11.9253766 51.0763067, 11.9253327 51.0763787, 11.9253233 51.0764304, 11.9253268 51.0765904, 11.9253248 51.0768532, 11.9252972 51.0769189, 11.925121 51.0771543, 11.9250344 51.0773936, 11.9250289 51.0775542)",
373701464,2,L 190,secondary,False,True,132.14600000000002,Bahnhofstraße,"LINESTRING (11.9253766 51.0763067, 11.926316 51.0765712, 11.9266817 51.0767101, 11.9270419 51.0768631)",
93872359,,,residential,False,True,241.13,Töpfersberg,"LINESTRING (11.9315545 51.0785412, 11.9315295 51.0785274, 11.9314843 51.0784939, 11.9314655 51.0784674, 11.9314696 51.0784282, 11.931497 51.0783932, 11.9315657 51.0783457, 11.9316482 51.0782913, 11.931686 51.0782554, 11.9317034 51.0782266, 11.9317437 51.0781597, 11.9317845 51.0780995, 11.9319565 51.0779671, 11.932233 51.0777801, 11.9322789 51.077772, 11.9327487 51.0777844, 11.9332266 51.07778, 11.9334601 51.0777257, 11.9335763 51.0776889, 11.9336097 51.0776783, 11.9339822 51.0775632, 11.9340303 51.0775263, 11.9340315 51.077502)",
93872357,,,residential,False,True,266.386,Schäfersberg,"LINESTRING (11.9349272 51.0815853, 11.9347974 51.0815702, 11.9346948 51.0815293, 11.9342297 51.0812706, 11.9340819 51.0812335, 11.9339693 51.0812241, 11.9338516 51.0812477, 11.9337621 51.0812829, 11.9331665 51.0815396, 11.932828 51.0816515, 11.9317905 51.0820635, 11.9317555 51.0820748, 11.9316915 51.0820829)",
1056143602,,,residential,False,False,123.311,Schäfersberg,"LINESTRING (11.9349272 51.0815853, 11.9349351 51.0815702, 11.9350252 51.0814178, 11.9355352 51.0805442)",
1056143602,,,residential,False,True,114.11200000000001,Schäfersberg,"LINESTRING (11.9349272 51.0815853, 11.9349088 51.0816205, 11.9349329 51.0816643, 11.9349705 51.0816971, 11.9354814 51.0820434, 11.9359535 51.0823551)",
93872357,,,residential,False,False,266.386,Schäfersberg,"LINESTRING (11.9316915 51.0820829, 11.9317555 51.0820748, 11.9317905 51.0820635, 11.932828 51.0816515, 11.9331665 51.0815396, 11.9337621 51.0812829, 11.9338516 51.0812477, 11.9339693 51.0812241, 11.9340819 51.0812335, 11.9342297 51.0812706, 11.9346948 51.0815293, 11.9347974 51.0815702, 11.9349272 51.0815853)",
242889135,2,L 190,secondary,False,False,79.992,Pretzscher Straße,"LINESTRING (11.9316915 51.0820829, 11.931666 51.0819558, 11.931651 51.0817967, 11.9316553 51.0816399, 11.9316918 51.081473, 11.9317172 51.0813676)",
242889135,2,L 190,secondary,False,True,37.407,Pretzscher Straße,"LINESTRING (11.9316915 51.0820829, 11.9316952 51.0821014, 11.9317081 51.0821607, 11.9317955 51.0824127)",
"[1160053272, 1160053273, 476708892]",2,L 200,secondary,False,False,401.956,Naumburger Straße,"LINESTRING (11.9269159 51.0815176, 11.9270627 51.0814855, 11.9273887 51.0814265, 11.9278723 51.0813325, 11.9281208 51.0812843, 11.9287593 51.0811604, 11.9290603 51.0811125, 11.9296517 51.0810039, 11.9297769 51.0809829, 11.9298389 51.0809686, 11.9299073 51.0809529, 11.9300236 51.0809289, 11.9303001 51.0808717, 11.9306355 51.0808008, 11.9313525 51.0806432, 11.9316837 51.0806092, 11.9322344 51.0806469, 11.9323566 51.0806787, 11.9324268 51.080704)",yes
476708892,2,L 200,secondary,False,True,49.077,Naumburger Straße,"LINESTRING (11.9269159 51.0815176, 11.9268154 51.0815666, 11.9267193 51.0816408, 11.9266729 51.0817022, 11.9265106 51.0818717)",
93772693,,,residential,False,False,116.857,Pretzscher Straße,"LINESTRING (11.9317172 51.0813676, 11.931663 51.0813649, 11.9316214 51.0813697, 11.9308183 51.0815694, 11.9305237 51.0816404, 11.9301503 51.081725)",
242889135,2,L 190,secondary,False,False,89.99,Pretzscher Straße,"LINESTRING (11.9317172 51.0813676, 11.9317228 51.0813445, 11.9317799 51.0812368, 11.9318739 51.0811268, 11.9320406 51.0809842, 11.9324268 51.080704)",
242889135,2,L 190,secondary,False,True,79.992,Pretzscher Straße,"LINESTRING (11.9317172 51.0813676, 11.9316918 51.081473, 11.9316553 51.0816399, 11.931651 51.0817967, 11.931666 51.0819558, 11.9316915 51.0820829)",
197999724,,,residential,False,True,86.009,Kirchberg,"LINESTRING (11.9314362 51.0792572, 11.9315117 51.0792344, 11.9318899 51.0791257, 11.931987 51.0791005, 11.9322275 51.0790387, 11.9324164 51.0790622, 11.932566 51.0791181)",
