osmid,oneway,lanes,name,highway,reversed,length,geometry,ref,maxspeed,bridge,junction,access
8090207,False,,An der Kirche,residential,True,44.31,"LINESTRING (9.8284522 51.6507125, 9.8286167 51.6503273)",,30,,,
204058810,False,2,Hohe Straße,living_street,False,50.991,"LINESTRING (9.8284522 51.6507125, 9.8290145 51.6508122, 9.8291603 51.6508435)",,,,,
42153540,False,2,An der Kirche,living_street,False,42.414,"LINESTRING (9.8284301 51.6509087, 9.8290214 51.6510131)",,30,,,
8090207,False,,An der Kirche,residential,False,45.827999999999996,"LINESTRING (9.8284301 51.6509087, 9.8284125 51.6509533, 9.8283838 51.6510032, 9.8283406 51.6510559, 9.8282974 51.651098, 9.8282306 51.6511532, 9.8280463 51.6512253)",,30,,,
8090207,False,,An der Kirche,residential,True,19.139,"LINESTRING (9.8284301 51.6509087, 9.8284445 51.6507797, 9.8284493 51.650737)",,30,,,
42043125,True,1,Stubenstraße,living_street,False,52.43,"LINESTRING (9.8280009 51.6514037, 9.828751 51.6514794)",,,,,
221101827,False,,An der Kirche,residential,True,20.3,"LINESTRING (9.8280009 51.6514037, 9.8280467 51.6513086, 9.8280463 51.6512253)",,30,,,
"[204099393, 376285551]",False,2,Bahnhofstraße,tertiary,"[False, True]",115.39800000000001,"LINESTRING (9.8270938 51.6550062, 9.8270948 51.6550642, 9.8271069 51.6551189, 9.8271282 51.6551698, 9.8271744 51.6552372, 9.8272363 51.6552936, 9.8273222 51.6553402, 9.8274225 51.6553781, 9.8277108 51.6554361, 9.8278679 51.655474, 9.8279762 51.655511, 9.8280761 51.6555613, 9.8281496 51.6556186, 9.8281989 51.6556754)",K 435,50,,,
204099393,False,2,Bahnhofstraße,tertiary,True,108.66100000000002,"LINESTRING (9.8270938 51.6550062, 9.8270988 51.654971, 9.8271161 51.6549296, 9.8271502 51.6548805, 9.8271953 51.6548401, 9.8272508 51.6547998, 9.8273054 51.6547705, 9.8273639 51.6547459, 9.8274314 51.6547272, 9.8274918 51.6547127, 9.8275415 51.6547049, 9.8276287 51.654694, 9.8277731 51.654698, 9.8279401 51.6547016, 9.8284043 51.6547185)",K 435,50,,,
22929280,False,,Lange Straße,tertiary,True,43.617,"LINESTRING (9.8258698 51.6493527, 9.8259795 51.6494407, 9.8260051 51.6494631, 9.8260619 51.6495128, 9.8261197 51.6495642, 9.8262267 51.6496759)",,30,,,
"[204088144, 204088145, 23430190]",False,,Am Gladeberg,residential,False,196.87600000000003,"LINESTRING (9.8258698 51.6493527, 9.8263498 51.6491502, 9.8267188 51.6489976, 9.8271374 51.6488357, 9.8276014 51.6486598, 9.8279387 51.6485259, 9.8280845 51.648468, 9.828182 51.648435, 9.8282864 51.6484178)",,30,yes,,
44051450,False,,Göttinger Straße,tertiary,True,32.074999999999996,"LINESTRING (9.8361519 51.6494099, 9.8361386 51.6494787, 9.8361426 51.6495503, 9.8361519 51.6496257, 9.8361721 51.6496965)",K 435,50,,,
108323683,False,2,Landwehr,tertiary,False,131.838,"LINESTRING (9.8361519 51.6494099, 9.836172 51.6493377, 9.8361865 51.6493093, 9.8362172 51.6492495, 9.8362824 51.6491527, 9.8363828 51.6490364, 9.836492 51.6489208, 9.8369867 51.6484294, 9.8370272 51.6483645)",K 435,50,,,
113550326,False,2,Am Gladeberg,residential,True,140.534,"LINESTRING (9.8361519 51.6494099, 9.836099 51.6494104, 9.8357726 51.6494193, 9.8356321 51.6494236, 9.8354521 51.6494217, 9.8354275 51.6494215, 9.8353231 51.6494205, 9.8349497 51.649368, 9.8345695 51.6493145, 9.8341454 51.6492548)",,50,,,
376285547,False,,Am Gladeberg,residential,False,57.254,"LINESTRING (9.8310606 51.6487991, 9.831865 51.6489256)",,30,,,
204088144,False,,Am Gladeberg,residential,True,196.29500000000002,"LINESTRING (9.8310606 51.6487991, 9.8306138 51.6487352, 9.8301703 51.6486718, 9.829779 51.6486159, 9.8296507 51.6485974, 9.829572 51.648586, 9.8294111 51.6485629, 9.8289365 51.6484945, 9.8286599 51.6484547, 9.8283823 51.6484147, 9.8282864 51.6484178)",,30,,,
40403006,False,,Mühlenstieg,residential,True,21.787,"LINESTRING (9.8361306 51.652999, 9.8364457 51.6530121)",,50,,,
40403003,False,1,Am Cölnhöfen,living_street,True,72.37899999999999,"LINESTRING (9.8361306 51.652999, 9.8358194 51.6526932, 9.8355705 51.6524486)",,,,,
40403006,False,,Mühlenstieg,residential,False,167.737,"LINESTRING (9.8361306 51.652999, 9.8358965 51.6530092, 9.835646 51.653026, 9.8353467 51.6530612, 9.8349755 51.6531195, 9.8349157 51.6531329, 9.8345761 51.6532088, 9.8341818 51.6533124, 9.8339028 51.653393, 9.8338171 51.6534208)",,50,,,
40403004,False,2,Weperstraße,living_street,False,120.011,"LINESTRING (9.8338171 51.6534208, 9.8343243 51.6537862, 9.8349459 51.654242)",,,,,
"[69343608, 69343609, 1025043570, 40403006]",False,,"['Mühlenstieg', 'Stolberger Weg']",residential,"[False, True]",150.402,"LINESTRING (9.8338171 51.6534208, 9.8335823 51.6534877, 9.8334236 51.653537, 9.8331848 51.6536209, 9.8329177 51.6537164, 9.8328581 51.6537288, 9.8328113 51.6537362, 9.8327458 51.6536986, 9.8326462 51.6536366, 9.8326221 51.653617, 9.8323105 51.6533253, 9.8322615 51.653302, 9.8321966 51.6532916, 9.8321095 51.6532861)",,50,yes,,
40403006,False,,Mühlenstieg,residential,True,167.737,"LINESTRING (9.8338171 51.6534208, 9.8339028 51.653393, 9.8341818 51.6533124, 9.8345761 51.6532088, 9.8349157 51.6531329, 9.8349755 51.6531195, 9.8353467 51.6530612, 9.835646 51.653026, 9.8358965 51.6530092, 9.8361306 51.652999)",,50,,,
"[69343608, 69343609, 1025043570, 40403006]",False,,"['Mühlenstieg', 'Stolberger Weg']",residential,"[False, True]",150.402,"LINESTRING (9.8321095 51.6532861, 9.8321966 51.6532916, 9.8322615 51.653302, 9.8323105 51.6533253, 9.8326221 51.653617, 9.8326462 51.6536366, 9.8327458 51.6536986, 9.8328113 51.6537362, 9.8328581 51.6537288, 9.8329177 51.6537164, 9.8331848 51.6536209, 9.8334236 51.653537, 9.8335823 51.6534877, 9.8338171 51.6534208)",,50,yes,,
204099393,False,2,Bahnhofstraße,tertiary,False,329.4580000000001,"LINESTRING (9.8321095 51.6532861, 9.8320824 51.6533602, 9.832023 51.6534634, 9.8318634 51.6536245, 9.8317077 51.6537488, 9.8315776 51.6538528, 9.8312483 51.6541006, 9.8311969 51.6541374, 9.8310132 51.6542688, 9.8308494 51.6543675, 9.8306771 51.6544526, 9.8304927 51.6545314, 9.8302879 51.6545966, 9.8300732 51.6546535, 9.8298821 51.6546962, 9.8297024 51.654723, 9.82951 51.6547478, 9.8294066 51.6547535, 9.8293502 51.6547566, 9.8291686 51.6547558, 9.8289719 51.6547494, 9.8284043 51.6547185)",K 435,50,,,
204099393,False,2,Bahnhofstraße,tertiary,True,16.425,"LINESTRING (9.8321095 51.6532861, 9.8320965 51.6532158, 9.8320865 51.6531391)",K 435,50,,,
42043083,False,,Bartshäuser Straße,living_street,False,124.465,"LINESTRING (9.8374014 51.652323, 9.8378738 51.6525958, 9.8379681 51.6526538, 9.8380661 51.6527308, 9.838492 51.6531315, 9.8385808 51.653151)",,,,,
42043113,False,2,Galgenbergstraße,living_street,False,64.536,"LINESTRING (9.8374014 51.652323, 9.8377181 51.6521237, 9.838053 51.6519066)",,,,,
42043113,False,2,Galgenbergstraße,living_street,True,101.66,"LINESTRING (9.8374014 51.652323, 9.8370699 51.6525429, 9.8365212 51.6529143, 9.8364709 51.6529633, 9.8364457 51.6530121)",,,,,
42043083,False,,Bartshäuser Straße,living_street,True,124.465,"LINESTRING (9.8385808 51.653151, 9.838492 51.6531315, 9.8380661 51.6527308, 9.8379681 51.6526538, 9.8378738 51.6525958, 9.8374014 51.652323)",,,,,
376285550,False,2,Bahnhofstraße,tertiary,False,87.12599999999999,"LINESTRING (9.827112 51.6572546, 9.8272191 51.657123, 9.8272396 51.6570978, 9.8272588 51.6570746, 9.8273878 51.6569182, 9.827421 51.656878, 9.8275616 51.6567194, 9.8276382 51.6566415, 9.8277127 51.6565658)",K 435,50,,,
"[40403004, 42043110]",False,2,"['Weperstraße', 'Am Sonnenberg']",living_street,False,278.19699999999995,"LINESTRING (9.8349459 51.654242, 9.8354485 51.6545936, 9.8355117 51.6545767, 9.8357941 51.6544458, 9.8363535 51.6541847, 9.8370572 51.6538443, 9.8373726 51.6536921, 9.8378307 51.653472, 9.8379577 51.6534059, 9.8380407 51.653355)",,,,,
40403004,False,2,Weperstraße,living_street,True,120.011,"LINESTRING (9.8349459 51.654242, 9.8343243 51.6537862, 9.8338171 51.6534208)",,,,,
42043106,False,2,Sohnreystraße,residential,False,426.654,"LINESTRING (9.8349459 51.654242, 9.8337425 51.6549653, 9.8335915 51.6550334, 9.8334398 51.6550961, 9.8332663 51.6551531, 9.8330166 51.6552226, 9.8327567 51.6553024, 9.8324771 51.6554005, 9.8322857 51.6554794, 9.8321237 51.6555537, 9.831953 51.6556356, 9.8302158 51.6565262, 9.8301477 51.6565497, 9.8300738 51.6565695)",,50,,,
42043106,False,2,Sohnreystraße,residential,True,208.449,"LINESTRING (9.8349459 51.654242, 9.8355004 51.654012, 9.8360126 51.6538022, 9.8366551 51.6535464, 9.8367959 51.6534866, 9.836953 51.6534124, 9.8370541 51.6533577, 9.8371504 51.6532882, 9.8372052 51.6532398, 9.8372416 51.6531807, 9.8372781 51.6531032)",,50,,,
42043106,False,2,Sohnreystraße,residential,False,132.709,"LINESTRING (9.8300738 51.6565695, 9.8299856 51.6565682, 9.8299062 51.6565599, 9.8298265 51.6565422, 9.8296666 51.6564944, 9.8284086 51.6559957)",,50,,,
42043106,False,2,Sohnreystraße,residential,True,426.654,"LINESTRING (9.8300738 51.6565695, 9.8301477 51.6565497, 9.8302158 51.6565262, 9.831953 51.6556356, 9.8321237 51.6555537, 9.8322857 51.6554794, 9.8324771 51.6554005, 9.8327567 51.6553024, 9.8330166 51.6552226, 9.8332663 51.6551531, 9.8334398 51.6550961, 9.8335915 51.6550334, 9.8337425 51.6549653, 9.8349459 51.654242)",,50,,,
"[204252616, 42043108]",False,2,Rektor-Westermann-Straße,living_street,False,255.60299999999998,"LINESTRING (9.8300738 51.6565695, 9.8300606 51.6566537, 9.8300167 51.6567476, 9.8299438 51.6568254, 9.8298628 51.6568892, 9.8293485 51.6572171, 9.8289891 51.6574149, 9.828857 51.6573296, 9.8287969 51.6572741, 9.8287436 51.6572137, 9.8285933 51.6570434, 9.828529 51.6569695, 9.8284499 51.6569015, 9.8283878 51.6568519, 9.8283031 51.6567981, 9.8282037 51.6567435, 9.8281118 51.6567011, 9.8278743 51.656621, 9.8277127 51.6565658)",,,,,yes
"[204252616, 42043108]",False,2,Rektor-Westermann-Straße,living_street,True,255.60299999999998,"LINESTRING (9.8277127 51.6565658, 9.8278743 51.656621, 9.8281118 51.6567011, 9.8282037 51.6567435, 9.8283031 51.6567981, 9.8283878 51.6568519, 9.8284499 51.6569015, 9.828529 51.6569695, 9.8285933 51.6570434, 9.8287436 51.6572137, 9.8287969 51.6572741, 9.828857 51.6573296, 9.8289891 51.6574149, 9.8293485 51.6572171, 9.8298628 51.6568892, 9.8299438 51.6568254, 9.8300167 51.6567476, 9.8300606 51.6566537, 9.8300738 51.6565695)",,,,,yes
376285550,False,2,Bahnhofstraße,tertiary,False,74.27799999999999,"LINESTRING (9.8277127 51.6565658, 9.8280085 51.6562523, 9.8281411 51.6561088, 9.8282081 51.6560207, 9.8282249 51.6559801)",K 435,50,,,
376285550,False,2,Bahnhofstraße,tertiary,True,87.12599999999999,"LINESTRING (9.8277127 51.6565658, 9.8276382 51.6566415, 9.8275616 51.6567194, 9.827421 51.656878, 9.8273878 51.6569182, 9.8272588 51.6570746, 9.8272396 51.6570978, 9.8272191 51.657123, 9.827112 51.6572546)",K 435,50,,,
40403006,False,,Mühlenstieg,residential,False,59.940000000000005,"LINESTRING (9.8380407 51.653355, 9.837869 51.6532766, 9.8376696 51.6532046, 9.8374782 51.6531467, 9.8372781 51.6531032)",,50,,,
"[40403004, 42043110]",False,2,"['Weperstraße', 'Am Sonnenberg']",living_street,True,278.197,"LINESTRING (9.8380407 51.653355, 9.8379577 51.6534059, 9.8378307 51.653472, 9.8373726 51.6536921, 9.8370572 51.6538443, 9.8363535 51.6541847, 9.8357941 51.6544458, 9.8355117 51.6545767, 9.8354485 51.6545936, 9.8349459 51.654242)",,,,,
40403006,False,,Mühlenstieg,residential,False,21.787,"LINESTRING (9.8364457 51.6530121, 9.8361306 51.652999)",,50,,,
40403006,False,,Mühlenstieg,residential,True,58.416,"LINESTRING (9.8364457 51.6530121, 9.8366937 51.6530279, 9.8368962 51.6530466, 9.837085 51.6530721, 9.8372781 51.6531032)",,50,,,
42043113,False,2,Galgenbergstraße,living_street,False,101.66,"LINESTRING (9.8364457 51.6530121, 9.8364709 51.6529633, 9.8365212 51.6529143, 9.8370699 51.6525429, 9.8374014 51.652323)",,,,,
837744498,False,2,Burgstraße,residential,True,17.041,"LINESTRING (9.8272417 51.6508874, 9.8271735 51.6510347)",,30,,,
42043116,False,2,Gießeturm,residential,True,137.93,"LINESTRING (9.8272417 51.6508874, 9.8265985 51.650771, 9.8265158 51.6507502, 9.8264235 51.6507199, 9.8263347 51.6506753, 9.8263235 51.6506495, 9.8263334 51.6506165, 9.8263602 51.6505891, 9.8264464 51.650501, 9.8267202 51.6501807, 9.8267774 51.6501138)",,,,,
837744498,False,2,Burgstraße,residential,False,34.547,"LINESTRING (9.8272417 51.6508874, 9.8272612 51.6508509, 9.8273988 51.6505924)",,30,,,
204099394,False,2,Vor dem Tore,residential,False,117.93199999999999,"LINESTRING (9.8308905 51.6519307, 9.8308508 51.6518628, 9.8308239 51.6517964, 9.8308062 51.6517298, 9.8307999 51.6516559, 9.8308081 51.6515777, 9.8308249 51.6515058, 9.8308587 51.6514359, 9.8308871 51.6513831, 9.8308991 51.6513598, 9.8309197 51.65132, 9.83099 51.6512332, 9.8310193 51.6511776, 9.8310305 51.6511268, 9.8310306 51.6510769, 9.8310056 51.651032, 9.830955 51.6509858, 9.8308736 51.6509341)",,30,,,
204099394,False,2,Vor dem Tore,residential,True,54.643,"LINESTRING (9.8308905 51.6519307, 9.830927 51.6519831, 9.8309528 51.6520202, 9.831274 51.65236)",,30,,,
"[23470222, 42043119, 42043095, 376285563, 390283324]",False,2,"['Mühlengasse', 'Karl-Lechte-Weg', 'Am Büh']",living_street,True,626.623,"LINESTRING (9.8308905 51.6519307, 9.8307139 51.6519644, 9.8305257 51.6520004, 9.8304927 51.6520071, 9.8304572 51.6520143, 9.8304218 51.6520216, 9.8303818 51.6520286, 9.8299677 51.6520947, 9.8298097 51.6521205, 9.8297205 51.6521292, 9.8296298 51.6521391, 9.8292178 51.652176, 9.8291892 51.6521788, 9.8291243 51.6521853, 9.8290172 51.652196, 9.8287235 51.6522391, 9.8286439 51.6522557, 9.8285786 51.6522773, 9.8285026 51.6523307, 9.8284453 51.6523772, 9.8283951 51.6524262, 9.8283665 51.6524602, 9.8282372 51.6527063, 9.8282384 51.6527796, 9.8284921 51.6533461, 9.8285343 51.6534427, 9.8285517 51.6534826, 9.8286003 51.6536123, 9.8286245 51.6537306, 9.8286378 51.653821, 9.8286392 51.6538898, 9.8286398 51.6539184, 9.8290574 51.65389, 9.8291289 51.6538841, 9.8294112 51.6538609, 9.8294432 51.6538582, 9.8295156 51.6538449, 9.8295505 51.65382, 9.8295654 51.6537798, 9.8295154 51.6536459, 9.8295154 51.6535971, 9.8295352 51.653572, 9.829584 51.6535431, 9.8298704 51.6534633, 9.830383 51.6533431, 9.8311949 51.6532142, 9.8313717 51.6531875, 9.8316821 51.6531422, 9.8318903 51.6531118, 9.8319678 51.6530988)",,,,,
42043120,False,2,Rathausstraße,living_street,False,65.12700000000001,"LINESTRING (9.8292554 51.6498321, 9.8291522 51.6500501, 9.828971 51.6503905)",,,,,
108328032,False,2,Hinterstraße,living_street,False,130.143,"LINESTRING (9.8292554 51.6498321, 9.8294792 51.6498845, 9.8296515 51.6499297, 9.8298043 51.6499764, 9.8300021 51.6500421, 9.830201 51.6501137, 9.8303635 51.6501796, 9.8307857 51.6504791)",,,,,
204277698,False,2,Hinterstraße,living_street,True,89.66199999999999,"LINESTRING (9.8292554 51.6498321, 9.8290858 51.6498012, 9.8289518 51.6497874, 9.8287691 51.6497737, 9.8285885 51.6497614, 9.828409 51.6497487, 9.8281748 51.6497357, 9.8279703 51.6497233)",,,,,
108328032,False,2,Hinterstraße,living_street,True,130.143,"LINESTRING (9.8307857 51.6504791, 9.8303635 51.6501796, 9.830201 51.6501137, 9.8300021 51.6500421, 9.8298043 51.6499764, 9.8296515 51.6499297, 9.8294792 51.6498845, 9.8292554 51.6498321)",,,,,
110155712,False,,Schulstraße,residential,False,43.247,"LINESTRING (9.8307857 51.6504791, 9.8306572 51.6506355, 9.830501 51.6508256)",,50,,,
"[110155712, 110155709, 42043127]",False,,Schulstraße,residential,True,188.14000000000001,"LINESTRING (9.8307857 51.6504791, 9.8309922 51.6502051, 9.831022 51.6501655, 9.8311414 51.6500006, 9.8315367 51.6494073, 9.8315551 51.6493809, 9.8315813 51.6493433, 9.8316193 51.6492833, 9.831865 51.6489256)",,50,yes,,
204280390,False,2,Hinterstraße,living_street,False,57.19,"LINESTRING (9.8307857 51.6504791, 9.8308718 51.6505307, 9.8309507 51.6505587, 9.8310467 51.6505852, 9.8313754 51.6506607, 9.83146 51.6506706, 9.8315359 51.6506639)",,,,,
204277225,False,2,Burgstraße,residential,True,9.961,"LINESTRING (9.8271735 51.6510347, 9.8271418 51.6511221)",,,,,
837744498,False,2,Burgstraße,residential,False,17.041,"LINESTRING (9.8271735 51.6510347, 9.8272417 51.6508874)",,30,,,
42043124,False,2,Amtsfreiheit,residential,False,65.123,"LINESTRING (9.8271735 51.6510347, 9.8273313 51.6510635, 9.8279101 51.6511514, 9.827992 51.6511831, 9.8280463 51.6512253)",,30,,,
42153525,False,2,Hohe Straße,living_street,False,74.238,"LINESTRING (9.8273988 51.6505924, 9.8280078 51.6506762, 9.8284493 51.650737)",,,,,
837744498,False,2,Burgstraße,residential,True,34.547,"LINESTRING (9.8273988 51.6505924, 9.8272612 51.6508509, 9.8272417 51.6508874)",,30,,,
376285547,False,,Am Gladeberg,residential,True,57.254,"LINESTRING (9.831865 51.6489256, 9.8310606 51.6487991)",,30,,,
"[110155712, 110155709, 42043127]",False,,Schulstraße,residential,False,188.14,"LINESTRING (9.831865 51.6489256, 9.8316193 51.6492833, 9.8315813 51.6493433, 9.8315551 51.6493809, 9.8315367 51.6494073, 9.8311414 51.6500006, 9.831022 51.6501655, 9.8309922 51.6502051, 9.8307857 51.6504791)",,50,yes,,
113550326,False,2,Am Gladeberg,residential,False,161.537,"LINESTRING (9.831865 51.6489256, 9.8322369 51.6489793, 9.8330277 51.6490935, 9.8333681 51.6491426, 9.8341454 51.6492548)",,50,,,
108328031,False,,In der Paschenburg,living_street,False,58.51,"LINESTRING (9.8315359 51.6506639, 9.831618 51.6506238, 9.8316749 51.6505934, 9.8316962 51.6505869, 9.8317222 51.6505789, 9.831794 51.6505674, 9.8318716 51.6505606, 9.8323336 51.6505398)",,,,,
"[204128420, 42043117]",False,2,Lindenplatz,living_street,True,81.188,"LINESTRING (9.8315359 51.6506639, 9.8315088 51.6508105, 9.8314821 51.6509812, 9.8314777 51.6510093, 9.8313043 51.6509956, 9.8311798 51.6509824, 9.8308736 51.6509341)",,,,,
204280390,False,2,Hinterstraße,living_street,True,57.190000000000005,"LINESTRING (9.8315359 51.6506639, 9.83146 51.6506706, 9.8313754 51.6506607, 9.8310467 51.6505852, 9.8309507 51.6505587, 9.8308718 51.6505307, 9.8307857 51.6504791)",,,,,
108328031,False,,In der Paschenburg,living_street,True,58.50999999999999,"LINESTRING (9.8323336 51.6505398, 9.8318716 51.6505606, 9.831794 51.6505674, 9.8317222 51.6505789, 9.8316962 51.6505869, 9.8316749 51.6505934, 9.831618 51.6506238, 9.8315359 51.6506639)",,,,,
42043129,False,1,In der Paschenburg,residential,False,84.134,"LINESTRING (9.8361721 51.6496965, 9.8361108 51.6497024, 9.8350296 51.6498047, 9.8349666 51.6498107)",,30,,,
44051450,False,,Göttinger Straße,tertiary,False,32.075,"LINESTRING (9.8361721 51.6496965, 9.8361519 51.6496257, 9.8361426 51.6495503, 9.8361386 51.6494787, 9.8361519 51.6494099)",K 435,50,,,
"[44051449, 44051450, 44051451]",False,,Göttinger Straße,tertiary,True,291.3739999999999,"LINESTRING (9.8361721 51.6496965, 9.836292 51.6499977, 9.8363295 51.6500929, 9.836373 51.6502033, 9.8364135 51.6502969, 9.8364762 51.6504754, 9.8365188 51.6506145, 9.8365454 51.6507382, 9.8365546 51.6508125, 9.8365416 51.6508718, 9.8365137 51.6509317, 9.8364701 51.6509856, 9.8363147 51.6510995, 9.8362057 51.6511609, 9.8359333 51.6513384, 9.8356704 51.6515097, 9.8349816 51.6518918)",K 435,50,yes,,
42043129,False,1,In der Paschenburg,residential,True,84.134,"LINESTRING (9.8349666 51.6498107, 9.8350296 51.6498047, 9.8361108 51.6497024, 9.8361721 51.6496965)",,30,,,
42273262,False,,Lange Straße,residential,False,4.73,"LINESTRING (9.8267169 51.6500938, 9.8267774 51.6501138)",,30,,,
42043121,False,2,Hinterstraße,living_street,False,117.91999999999999,"LINESTRING (9.8267169 51.6500938, 9.826904 51.6499255, 9.8269975 51.649844, 9.8270186 51.6498291, 9.8270617 51.6497986, 9.8271516 51.6497461, 9.8272559 51.6496895, 9.8273804 51.6496344, 9.8274993 51.649593, 9.8275652 51.6495785, 9.8276483 51.6495795, 9.827691 51.6495883, 9.8277221 51.6496032, 9.8277863 51.6496602, 9.8278209 51.6496917, 9.8278819 51.6497107, 9.8279703 51.6497233)",,,,,
42273262,False,,Lange Straße,residential,True,58.333,"LINESTRING (9.8267169 51.6500938, 9.8266532 51.6500676, 9.8265673 51.6500236, 9.8264924 51.6499686, 9.8264301 51.6499078, 9.8262267 51.6496759)",,30,,,
204349914,True,1,Vor dem Tore,residential,False,18.256,"LINESTRING (9.8319653 51.6530195, 9.831835 51.6528766)",,30,,,
8090205,True,1,,tertiary,False,5.223,"LINESTRING (9.8319653 51.6530195, 9.8319877 51.6530006, 9.8320179 51.6529864)",K 435,,,roundabout,
204099394,False,2,Vor dem Tore,residential,False,21.156,"LINESTRING (9.8314477 51.6525168, 9.831274 51.65236)",,30,,,
42153490,False,2,Am Anger,living_street,False,104.38099999999999,"LINESTRING (9.8314477 51.6525168, 9.8313309 51.6525415, 9.8309834 51.6526049, 9.8307222 51.6526509, 9.8305922 51.6526738, 9.8304499 51.6526954, 9.8303062 51.6527173, 9.8300534 51.652749, 9.8299864 51.6527574)",,,,,
"[204099394, 1025869565]",False,2,Vor dem Tore,residential,True,48.111999999999995,"LINESTRING (9.8314477 51.6525168, 9.8316493 51.6527082, 9.831835 51.6528766)",,30,,,
42153490,False,2,Am Anger,living_street,True,104.381,"LINESTRING (9.8299864 51.6527574, 9.8300534 51.652749, 9.8303062 51.6527173, 9.8304499 51.6526954, 9.8305922 51.6526738, 9.8307222 51.6526509, 9.8309834 51.6526049, 9.8313309 51.6525415, 9.8314477 51.6525168)",,,,,
204058810,False,2,Hohe Straße,living_street,False,5.798,"LINESTRING (9.8296723 51.6510005, 9.8296982 51.6510501)",,,,,
42273201,False,,Papenstraße,living_street,False,44.477000000000004,"LINESTRING (9.8296723 51.6510005, 9.8297606 51.6508411, 9.829889 51.6506238)",,,,,
