osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,width,access,tunnel
4428607,Steinwegstraße,living_street,,False,False,117.029,"LINESTRING (10.8065111 49.7038346, 10.8064707 49.7037685, 10.8062299 49.7033432, 10.8060898 49.7030997, 10.8059462 49.7028476)",,,,,
24314245,Kleine Bauerngasse,living_street,,False,False,183.35500000000002,"LINESTRING (10.8065111 49.7038346, 10.808043 49.703429, 10.8081461 49.7033447, 10.8081901 49.7032439, 10.8082242 49.7028784)",,,,,
23652991,Große Bauerngasse,secondary,50,False,True,8.827,"LINESTRING (10.8082242 49.7028784, 10.8083433 49.7028976)",2,St 2263,,,
"[113684184, 83629742, 23652991]",Große Bauerngasse,secondary,50,False,False,75.351,"LINESTRING (10.8082242 49.7028784, 10.8078655 49.7028263, 10.8073648 49.7027492, 10.8072211 49.7026962)",2,St 2263,,,
24314245,Kleine Bauerngasse,living_street,,False,True,183.35500000000002,"LINESTRING (10.8082242 49.7028784, 10.8081901 49.7032439, 10.8081461 49.7033447, 10.808043 49.703429, 10.8065111 49.7038346)",,,,,
24314247,Goethestraße,residential,,False,True,105.713,"LINESTRING (10.8122155 49.7044303, 10.8127778 49.7053087)",,,,,
28253436,Lindenstraße,secondary,50,True,False,13.349,"LINESTRING (10.8122155 49.7044303, 10.8120305 49.7044402)",1,St 2263,,,
24314248,Victor-von-Scheffel-Straße,residential,,False,False,52.747,"LINESTRING (10.8146342 49.7065135, 10.8143427 49.7060782)",,,,,
24314256,Häckersteig,residential,30,False,True,55.414,"LINESTRING (10.8016011 49.7081579, 10.8017457 49.7076684)",,,,,
"[24314276, 292912606, 292912607]",Koslinger Straße,residential,30,False,False,245.20399999999998,"LINESTRING (10.8016011 49.7081579, 10.8009006 49.7079177, 10.8002966 49.7076124, 10.8007189 49.7072822, 10.8017457 49.7076684)",,,,,
24314256,Häckersteig,residential,30,False,False,17.326,"LINESTRING (10.8016011 49.7081579, 10.8015697 49.7082246, 10.8015546 49.7082709, 10.8015617 49.7083094)",,,,,
24314256,Häckersteig,residential,30,False,True,17.326,"LINESTRING (10.8015617 49.7083094, 10.8015546 49.7082709, 10.8015697 49.7082246, 10.8016011 49.7081579)",,,,,
30903759,Gerhart-Hauptmann-Straße,residential,30,False,False,132.35500000000002,"LINESTRING (10.8015617 49.7083094, 10.8015873 49.7083351, 10.8016426 49.7083734, 10.8018514 49.7084417, 10.8023988 49.7085937, 10.8032529 49.7087376)",,,,,
24314277,Romeisstraße,residential,30,False,False,56.017,"LINESTRING (10.8032529 49.7087376, 10.803503 49.7082605)",,,,,
30903759,Gerhart-Hauptmann-Straße,residential,30,False,False,87.194,"LINESTRING (10.8032529 49.7087376, 10.8038244 49.708824, 10.8044306 49.7089242)",,,,,
30903759,Gerhart-Hauptmann-Straße,residential,30,False,True,132.355,"LINESTRING (10.8032529 49.7087376, 10.8023988 49.7085937, 10.8018514 49.7084417, 10.8016426 49.7083734, 10.8015873 49.7083351, 10.8015617 49.7083094)",,,,,
24314277,Romeisstraße,residential,30,False,True,56.017,"LINESTRING (10.803503 49.7082605, 10.8032529 49.7087376)",,,,,
24966204,Ritter-von-Spix-Straße,residential,30,False,False,31.987,"LINESTRING (10.803503 49.7082605, 10.8030819 49.7081678)",,,,,
24966204,Ritter-von-Spix-Straße,residential,30,False,True,31.987,"LINESTRING (10.8030819 49.7081678, 10.803503 49.7082605)",,,,,
24314280,Adalbert-Stifter-Straße,residential,30,True,False,192.30700000000002,"LINESTRING (10.8030819 49.7081678, 10.8034354 49.707343, 10.8037692 49.7065577, 10.8038088 49.7065044)",,,,,
"[24966204, 24966205]","['Ritter-von-Spix-Straße', 'Adam-Bayer-Straße']",residential,30,False,False,248.863,"LINESTRING (10.8030819 49.7081678, 10.8026499 49.7081067, 10.8028102 49.7075538, 10.8029997 49.7070167, 10.8034015 49.7062193)",,,,,
24314281,Am Schleifweg,residential,30,False,False,43.161,"LINESTRING (10.8038088 49.7065044, 10.8034015 49.7062193)",,,,,
24314281,Am Schleifweg,residential,30,False,True,39.192,"LINESTRING (10.8038088 49.7065044, 10.803936 49.7065894, 10.8041988 49.7067505)",,,,,
24314248,Victor-von-Scheffel-Straße,residential,,False,True,52.747,"LINESTRING (10.8143427 49.7060782, 10.8146342 49.7065135)",,,,,
24314275,Uhlandstraße,residential,,False,True,55.753,"LINESTRING (10.8143427 49.7060782, 10.8140127 49.7062161, 10.8137027 49.7063609)",,,,,
38861076,Rothenburger Straße,tertiary,50,False,False,45.174,"LINESTRING (10.8033154 49.7061165, 10.8038718 49.7059279)",2,,,,
24314281,Am Schleifweg,residential,30,False,True,13.0,"LINESTRING (10.8033154 49.7061165, 10.8033509 49.7061589, 10.8034015 49.7062193)",,,,,
38861075,Rothenburger Straße,tertiary,50,False,True,77.822,"LINESTRING (10.8033154 49.7061165, 10.8031782 49.7061579, 10.8028643 49.7062526, 10.8027024 49.7063015, 10.8023338 49.7064112)",2,,,,
24314281,Am Schleifweg,residential,30,False,False,39.192,"LINESTRING (10.8041988 49.7067505, 10.803936 49.7065894, 10.8038088 49.7065044)",,,,,
24314281,Am Schleifweg,residential,30,False,True,80.52300000000001,"LINESTRING (10.8041988 49.7067505, 10.8045851 49.7069646, 10.8049835 49.7071288, 10.8051166 49.7071538)",,,,,
24966206,Romeisstraße,residential,30,True,False,175.582,"LINESTRING (10.8041988 49.7067505, 10.8041465 49.7067968, 10.803503 49.7082605)",,,,,
24966199,Hauptstraße,living_street,,False,False,41.703,"LINESTRING (10.8051386 49.7041457, 10.8049543 49.7037901)",,,,,
24966197,Kirchgasse,living_street,,False,False,85.958,"LINESTRING (10.8051386 49.7041457, 10.8055384 49.7040546, 10.8055671 49.7040022, 10.8054081 49.703711, 10.8053388 49.7035842)",,,,,
284484977,Hauptstraße,living_street,,False,True,22.855,"LINESTRING (10.8051386 49.7041457, 10.8052268 49.7043033, 10.8052433 49.7043397)",,,,,
4428605,Am Stadttor,living_street,,False,True,23.982,"LINESTRING (10.8050884 49.7030823, 10.804774 49.7031542)",,,,,
30802324,Am Stadttor,living_street,,False,False,10.827,"LINESTRING (10.8050884 49.7030823, 10.8052274 49.7030449)",,,,,
24966197,Kirchgasse,living_street,,False,True,58.642,"LINESTRING (10.8050884 49.7030823, 10.8052751 49.7034565, 10.8053327 49.7035719, 10.8053388 49.7035842)",,,,,
24966197,Kirchgasse,living_street,,False,False,58.642,"LINESTRING (10.8053388 49.7035842, 10.8053327 49.7035719, 10.8052751 49.7034565, 10.8050884 49.7030823)",,,,,
24966197,Kirchgasse,living_street,,False,True,85.958,"LINESTRING (10.8053388 49.7035842, 10.8054081 49.703711, 10.8055671 49.7040022, 10.8055384 49.7040546, 10.8051386 49.7041457)",,,,,
24966198,Kirchgasse,living_street,,False,False,37.063,"LINESTRING (10.8053388 49.7035842, 10.8054681 49.7035576, 10.8058319 49.7034873)",,,,,
31256288,Am Treibweg,residential,,False,True,19.23,"LINESTRING (10.8050937 49.7073261, 10.8051166 49.7071538)",,,,,
24966203,An der Ziegelhütte,residential,,False,False,160.57500000000002,"LINESTRING (10.8050937 49.7073261, 10.8051786 49.7073694, 10.8056656 49.7079143, 10.8058193 49.7080301, 10.8059791 49.7081129, 10.8061805 49.708132, 10.8062738 49.7081343, 10.8066543 49.7080287)",,,,,
24314281,Am Schleifweg,residential,30,False,True,43.161,"LINESTRING (10.8034015 49.7062193, 10.8038088 49.7065044)",,,,,
24314281,Am Schleifweg,residential,30,False,False,13.0,"LINESTRING (10.8034015 49.7062193, 10.8033509 49.7061589, 10.8033154 49.7061165)",,,,,
"[24966204, 24966205]","['Adam-Bayer-Straße', 'Ritter-von-Spix-Straße']",residential,30,False,True,248.863,"LINESTRING (10.8034015 49.7062193, 10.8029997 49.7070167, 10.8028102 49.7075538, 10.8026499 49.7081067, 10.8030819 49.7081678)",,,,,
24314256,Häckersteig,residential,30,False,False,55.414,"LINESTRING (10.8017457 49.7076684, 10.8016011 49.7081579)",,,,,
"[24314276, 292912606, 292912607]",Koslinger Straße,residential,30,False,True,245.204,"LINESTRING (10.8017457 49.7076684, 10.8007189 49.7072822, 10.8002966 49.7076124, 10.8009006 49.7079177, 10.8016011 49.7081579)",,,,,
24314256,Häckersteig,residential,30,False,True,147.67799999999997,"LINESTRING (10.8017457 49.7076684, 10.8019893 49.7071367, 10.8021102 49.7069029, 10.8023501 49.7065463, 10.802364 49.7064941, 10.8023338 49.7064112)",,,,,
25099457,Sankt-Georg-Straße,residential,,False,False,180.64499999999998,"LINESTRING (10.8099216 49.7082675, 10.8091177 49.7070378, 10.8090704 49.7069777, 10.8090418 49.7069124, 10.8090534 49.7068512, 10.8091066 49.7067653)",,,,,
25099457,Sankt-Georg-Straße,residential,,False,True,177.74099999999999,"LINESTRING (10.8099216 49.7082675, 10.811104 49.708271, 10.8111846 49.7083226, 10.8112815 49.7090805)",,,,,
27537049,Sankt-Georg-Straße,residential,,False,False,128.838,"LINESTRING (10.8099216 49.7082675, 10.8094157 49.708266, 10.8094087 49.7090975)",,,,,
25099457,Sankt-Georg-Straße,residential,,False,True,180.645,"LINESTRING (10.8091066 49.7067653, 10.8090534 49.7068512, 10.8090418 49.7069124, 10.8090704 49.7069777, 10.8091177 49.7070378, 10.8099216 49.7082675)",,,,,
"[223030256, 279793689, 223030258, 34230943]",Bamberger Straße,secondary,50,False,False,81.874,"LINESTRING (10.8091066 49.7067653, 10.8089662 49.7067148, 10.8088198 49.7066621, 10.8084686 49.7065326, 10.8082599 49.7064573, 10.808209 49.7064428, 10.8081071 49.7064136)","['2', '3']",St 2263,,,
"[223030258, 223030260]",Bamberger Straße,secondary,50,False,True,213.078,"LINESTRING (10.8091066 49.7067653, 10.809288 49.7068192, 10.8093642 49.7068584, 10.8096115 49.7069598, 10.8101454 49.7071767, 10.8102009 49.7072068, 10.8103547 49.7072902, 10.8105593 49.7074186, 10.8108404 49.707614, 10.8112542 49.7079473, 10.811321 49.7080046)",2,St 2263,,,
23616633,Heubergerstraße,residential,,False,False,74.861,"LINESTRING (10.8124119 49.7060892, 10.8129068 49.7066815)",,,,,
23616633,Heubergerstraße,residential,,False,True,66.738,"LINESTRING (10.8124119 49.7060892, 10.8119627 49.705564)",,,,,
26407001,Steinwegstraße,living_street,,False,True,56.135999999999996,"LINESTRING (10.8078448 49.7047303, 10.8077501 49.704764, 10.8075502 49.7048882, 10.8071877 49.7049902)",,,,,
4428604,Bamberger Straße,tertiary,30,False,False,22.4,"LINESTRING (10.8061212 49.7058373, 10.8062256 49.7060271)",2,,,,
"[627486713, 4428604]",Bamberger Straße,tertiary,30,False,True,52.839999999999996,"LINESTRING (10.8061212 49.7058373, 10.8059519 49.7055145, 10.8059403 49.7054924, 10.8059234 49.7054689, 10.8058681 49.7053917)",2,,,,
26407007,Ringstraße,living_street,,False,False,359.277,"LINESTRING (10.8061212 49.7058373, 10.8071123 49.7056148, 10.8071452 49.7056077, 10.8073264 49.7055582, 10.8075178 49.7054969, 10.8076441 49.7053992, 10.8082783 49.7046735, 10.8087959 49.7041006, 10.8093132 49.7035546)",,,,,
23616644,Am Medbacher Tor,residential,,False,True,56.829,"LINESTRING (10.8093132 49.7035546, 10.8093844 49.7030456)",,,,,
"[23616644, 24966196]",Am Medbacher Tor,"['residential', 'living_street']",,False,False,125.995,"LINESTRING (10.8093132 49.7035546, 10.8093053 49.7037835, 10.8093622 49.703987, 10.8096897 49.7046514)",,,,,
26407007,Ringstraße,living_street,,False,True,359.277,"LINESTRING (10.8093132 49.7035546, 10.8087959 49.7041006, 10.8082783 49.7046735, 10.8076441 49.7053992, 10.8075178 49.7054969, 10.8073264 49.7055582, 10.8071452 49.7056077, 10.8071123 49.7056148, 10.8061212 49.7058373)",,,,,
83629742,Große Bauerngasse,secondary,50,False,False,8.722,"LINESTRING (10.8061579 49.7027492, 10.8060442 49.7027219)",2,St 2263,,,
26407009,Schillerplatz,residential,,True,False,80.706,"LINESTRING (10.8061579 49.7027492, 10.8061995 49.7025245, 10.8062345 49.7024199, 10.8063224 49.7022874, 10.806422 49.7020476)",,,,,
83629742,Große Bauerngasse,secondary,50,False,True,77.223,"LINESTRING (10.8061579 49.7027492, 10.8064147 49.702735, 10.8066934 49.7026972, 10.8068363 49.7026836, 10.8069877 49.7026775, 10.8072211 49.7026962)",2,St 2263,,,
24966212,Glockengasse,residential,,False,False,124.26599999999999,"LINESTRING (10.806422 49.7020476, 10.8063758 49.7020154, 10.8062066 49.7019272, 10.8060217 49.7018157, 10.8058445 49.7015572, 10.8051602 49.7017599)",,,,destination,
24966212,Glockengasse,residential,,False,True,59.325,"LINESTRING (10.806422 49.7020476, 10.8067427 49.7019953, 10.8072293 49.7019396)",,,,destination,
23647704,Hirtengasse,residential,,False,True,39.575,"LINESTRING (10.8073475 49.7022872, 10.8072293 49.7019396)",,,,,
23647704,Hirtengasse,residential,,False,False,47.099000000000004,"LINESTRING (10.8073475 49.7022872, 10.8073239 49.7025468, 10.8072211 49.7026962)",,,,,
37016197,Engelgasse,residential,,False,False,132.581,"LINESTRING (10.8073475 49.7022872, 10.8078633 49.7021857, 10.8079481 49.7021934, 10.8080379 49.7022252, 10.8082046 49.7024031, 10.8083741 49.7027208, 10.8083433 49.7028976)",,,,,
1171742186,Schäfergraben,living_street,,False,True,54.584999999999994,"LINESTRING (10.8064781 49.7012322, 10.8065228 49.7012873, 10.8066705 49.7013499, 10.8069086 49.701402, 10.8071225 49.7014647)",,,,,
26407004,Häfnersberg,residential,,False,False,97.70100000000002,"LINESTRING (10.8058913 49.7061067, 10.8055622 49.7061711, 10.8054542 49.7062328, 10.8053877 49.7063052, 10.8052828 49.7064794, 10.8052163 49.7066061, 10.8051498 49.7066672, 10.8050799 49.7067373)",,,,,
37016183,Gerbergasse,living_street,,False,True,47.315,"LINESTRING (10.8032609 49.7033636, 10.8032399 49.7029383)",,,,,
37016188,Marktbrunnenstraße,living_street,,False,True,27.369,"LINESTRING (10.8032609 49.7033636, 10.8036413 49.7033562)",,,,,
37016183,Gerbergasse,living_street,,False,False,85.858,"LINESTRING (10.8032609 49.7033636, 10.8032774 49.7037881, 10.8033405 49.7041332)",,,,,
24966200,Obere Brauhausgasse,living_street,,False,True,6.557,"LINESTRING (10.8033405 49.7041332, 10.8034283 49.7041173)",,,,,
37016183,Gerbergasse,living_street,,False,True,85.858,"LINESTRING (10.8033405 49.7041332, 10.8032774 49.7037881, 10.8032609 49.7033636)",,,,,
37016192,In der Brannerstatt,living_street,,False,True,43.063,"LINESTRING (10.8033405 49.7041332, 10.8032197 49.7041472, 10.8027529 49.7042077)",,,,,
23647707,Am Grasigen Weg,residential,,False,True,16.342,"LINESTRING (10.8137492 49.7083971, 10.8135333 49.7083512)",,,,,
23647707,Am Grasigen Weg,residential,,False,False,50.043,"LINESTRING (10.8137492 49.7083971, 10.8142547 49.7085468, 10.8143764 49.7085915)",,,,,
27537051,Johannesstraße,residential,,False,True,134.68,"LINESTRING (10.8094087 49.7090975, 10.8112815 49.7090805)",,,,,
27537049,Sankt-Georg-Straße,residential,,False,True,128.838,"LINESTRING (10.8094087 49.7090975, 10.8094157 49.708266, 10.8099216 49.7082675)",,,,,
27537051,Johannesstraße,residential,,False,False,134.68,"LINESTRING (10.8112815 49.7090805, 10.8094087 49.7090975)",,,,,
25099457,Sankt-Georg-Straße,residential,,False,False,177.74099999999999,"LINESTRING (10.8112815 49.7090805, 10.8111846 49.7083226, 10.811104 49.708271, 10.8099216 49.7082675)",,,,,
23647707,Am Grasigen Weg,residential,,False,True,17.412,"LINESTRING (10.8125199 49.7081309, 10.8122907 49.7080804)",,,,,
23616629,Martinetstraße,residential,,False,True,127.825,"LINESTRING (10.8125199 49.7081309, 10.8125112 49.7079781, 10.8123516 49.7076175, 10.8119219 49.7070615)",,,,,
23647707,Am Grasigen Weg,residential,,False,False,76.93900000000001,"LINESTRING (10.8125199 49.7081309, 10.8131294 49.7082775, 10.8135333 49.7083512)",,,,,
32089421,Kieferndorfer Weg,residential,50,False,False,83.609,"LINESTRING (10.8136472 49.704307, 10.8137837 49.7043493, 10.8139305 49.7044025, 10.8143082 49.7045525, 10.8146444 49.7046924)",,,,,
38101016,Kieferndorfer Weg,residential,50,True,False,36.002,"LINESTRING (10.8136472 49.704307, 10.8134367 49.7042901, 10.8132474 49.7042928, 10.8131495 49.704303)",,,,,
28253436,Lindenstraße,secondary,50,True,False,70.195,"LINESTRING (10.8131495 49.704303, 10.8130528 49.7043491, 10.8129728 49.704377, 10.8128716 49.704398, 10.8127328 49.7044135, 10.8122155 49.7044303)",1,St 2263,,,
27665911,Große Bauerngasse,tertiary,50,True,False,27.744999999999997,"LINESTRING (10.8135578 49.7038484, 10.8134285 49.7038919, 10.8133491 49.7039176, 10.8133242 49.7039358, 10.813287 49.7039695, 10.8132688 49.7039994)",1,,,,
200345086,Lindenstraße,secondary,50,True,False,9.253,"LINESTRING (10.8132688 49.7039994, 10.8132781 49.7040824)",1,St 2263,,,
30903759,Gerhart-Hauptmann-Straße,residential,30,False,True,87.194,"LINESTRING (10.8044306 49.7089242, 10.8038244 49.708824, 10.8032529 49.7087376)",,,,,
83629743,Lindenstraße,secondary,50,True,False,18.026,"LINESTRING (10.8080895 49.7062218, 10.8082774 49.7061145)",1,St 2263,,,
58755657,Bamberger Straße,secondary,50,False,False,7.883,"LINESTRING (10.8081071 49.7064136, 10.8080024 49.7063926)",3,St 2263,,,
"[223030256, 279793689, 223030258, 34230943]",Bamberger Straße,secondary,50,False,True,81.874,"LINESTRING (10.8081071 49.7064136, 10.808209 49.7064428, 10.8082599 49.7064573, 10.8084686 49.7065326, 10.8088198 49.7066621, 10.8089662 49.7067148, 10.8091066 49.7067653)","['2', '3']",St 2263,,,
58755657,Bamberger Straße,secondary,50,False,True,7.883,"LINESTRING (10.8080024 49.7063926, 10.8081071 49.7064136)",3,St 2263,,,
4597453,Schulweg,residential,,True,False,118.208,"LINESTRING (10.8080024 49.7063926, 10.8079837 49.7064996, 10.8080074 49.7065847, 10.8080516 49.706686, 10.8084963 49.7073478, 10.8085102 49.7073889)",,,,,
34325810,Lindenstraße,secondary,,True,False,19.997999999999998,"LINESTRING (10.8080024 49.7063926, 10.8080337 49.7063312, 10.8080895 49.7062218)",1,St 2263,,,
83629741,Bamberger Straße,secondary,50,False,True,19.144,"LINESTRING (10.8080024 49.7063926, 10.8079375 49.7063887, 10.8078851 49.7063856, 10.8077367 49.706387)",3,St 2763,,,
37016169,Kapuzinerstraße,living_street,,False,True,52.214,"LINESTRING (10.8040577 49.7048977, 10.8043269 49.7053338)",,,,,
37016170,Dr.-Haas-Gasse,living_street,,False,False,87.681,"LINESTRING (10.8040577 49.7048977, 10.8052375 49.7046987)",,,,,
37016170,Dr.-Haas-Gasse,living_street,,False,True,19.223,"LINESTRING (10.8040577 49.7048977, 10.8037938 49.7049252)",,,,,
37016170,Dr.-Haas-Gasse,living_street,,False,True,87.681,"LINESTRING (10.8052375 49.7046987, 10.8040577 49.7048977)",,,,,
37016166,Kapuzinerstraße,living_street,,True,False,42.532,"LINESTRING (10.8045744 49.7056812, 10.8043269 49.7053338)",,,,,
25099462,Spitalstraße,tertiary,30,False,True,51.068999999999996,"LINESTRING (10.8045744 49.7056812, 10.8045494 49.70569, 10.8042593 49.7057925, 10.8040095 49.7058807, 10.8039511 49.7059013)",,,,,
"[284484978, 627486710, 627486711]",Spitalstraße,tertiary,30,False,False,91.03099999999999,"LINESTRING (10.8045744 49.7056812, 10.8049035 49.7055737, 10.8054964 49.7053857, 10.8055772 49.705361, 10.805637 49.7053513, 10.8057227 49.7053486)",2,,,,
8145180,Hauptstraße,living_street,,False,True,47.65,"LINESTRING (10.8055315 49.7049383, 10.8057227 49.7053486)",,,,,
37016168,Kapuzinerstraße,living_street,,False,False,97.149,"LINESTRING (10.8055315 49.7049383, 10.8043269 49.7053338)",,,,,
284484977,Hauptstraße,living_street,,False,False,69.718,"LINESTRING (10.8055315 49.7049383, 10.8053974 49.7046644, 10.8053643 49.7046006, 10.8052433 49.7043397)",,,,,
37016168,Kapuzinerstraße,living_street,,False,True,97.149,"LINESTRING (10.8043269 49.7053338, 10.8055315 49.7049383)",,,,,
37016169,Kapuzinerstraße,living_street,,False,False,52.214,"LINESTRING (10.8043269 49.7053338, 10.8040577 49.7048977)",,,,,
37016170,Dr.-Haas-Gasse,living_street,,False,False,19.223,"LINESTRING (10.8037938 49.7049252, 10.8040577 49.7048977)",,,,,
4428607,Steinwegstraße,living_street,,False,False,33.456,"LINESTRING (10.8066405 49.7041236, 10.8065111 49.7038346)",,,,,
4428607,Steinwegstraße,living_street,,False,True,104.08699999999999,"LINESTRING (10.8066405 49.7041236, 10.8067192 49.7042482, 10.8071877 49.7049902)",,,,,
37016172,Am Graben,living_street,,False,False,77.69699999999999,"LINESTRING (10.8066405 49.7041236, 10.8060394 49.7044293, 10.8059426 49.7044667, 10.8057903 49.7045048, 10.8057526 49.7045128)",,,,,
37016172,Am Graben,living_street,,False,True,77.697,"LINESTRING (10.8057526 49.7045128, 10.8057903 49.7045048, 10.8059426 49.7044667, 10.8060394 49.7044293, 10.8066405 49.7041236)",,,,,
4428605,Am Stadttor,living_street,,False,False,23.982,"LINESTRING (10.804774 49.7031542, 10.8050884 49.7030823)",,,,,
4428605,Am Stadttor,living_street,,False,True,10.847,"LINESTRING (10.804774 49.7031542, 10.804632 49.7031871)",,,,,
37016177,Schloßberg,living_street,,False,False,18.69,"LINESTRING (10.804774 49.7031542, 10.8047053 49.7029921)",,,,,
37016177,Schloßberg,living_street,,False,False,13.718,"LINESTRING (10.8047053 49.7029921, 10.804684 49.7028695)",,,,,
37016177,Schloßberg,living_street,,False,True,18.69,"LINESTRING (10.8047053 49.7029921, 10.804774 49.7031542)",,,,,
37016176,Schranne,living_street,,False,False,50.239000000000004,"LINESTRING (10.8047053 49.7029921, 10.8051355 49.7028983, 10.8052274 49.7030449)",,,,,
30802324,Am Stadttor,living_street,,False,True,10.827,"LINESTRING (10.8052274 49.7030449, 10.8050884 49.7030823)",,,,,
"[87303778, 87303571, 30802324]",Am Stadttor,living_street,,False,False,56.230999999999995,"LINESTRING (10.8052274 49.7030449, 10.8056633 49.7029298, 10.8058504 49.7028836, 10.8059462 49.7028476)",,,,,yes
37016176,Schranne,living_street,,False,True,50.239000000000004,"LINESTRING (10.8052274 49.7030449, 10.8051355 49.7028983, 10.8047053 49.7029921)",,,,,
37016177,Schloßberg,living_street,,False,False,68.993,"LINESTRING (10.8045864 49.7025109, 10.804531 49.7023319, 10.8046278 49.7022922, 10.8046338 49.7021076, 10.8045368 49.7019398)",,,,,
37016177,Schloßberg,living_street,,False,True,40.487,"LINESTRING (10.8045864 49.7025109, 10.8046057 49.7025834, 10.804684 49.7028695)",,,,,
37016182,,living_street,,False,False,61.307,"LINESTRING (10.8045864 49.7025109, 10.8042771 49.7025389, 10.8041869 49.7024878, 10.8041883 49.702216)",,,,,
37016182,,living_street,,False,True,61.307,"LINESTRING (10.8041883 49.702216, 10.8041869 49.7024878, 10.8042771 49.7025389, 10.8045864 49.7025109)",,,,,
37016183,Gerbergasse,living_street,,False,False,47.315,"LINESTRING (10.8032399 49.7029383, 10.8032609 49.7033636)",,,,,
37016185,Färbergasse,living_street,,False,False,34.797,"LINESTRING (10.8032399 49.7029383, 10.8037233 49.702952)",,,,,
37016183,Gerbergasse,living_street,,False,True,40.822,"LINESTRING (10.8032399 49.7029383, 10.8033128 49.7028434, 10.8035267 49.7026219)",,,,,
37016184,Badgasse,living_street,,False,True,15.974,"LINESTRING (10.8035267 49.7026219, 10.8033386 49.7025455)",,,,,
37016183,Gerbergasse,living_street,,False,False,40.822,"LINESTRING (10.8035267 49.7026219, 10.8033128 49.7028434, 10.8032399 49.7029383)",,,,,
37016184,Badgasse,living_street,,False,False,48.912000000000006,"LINESTRING (10.8035267 49.7026219, 10.8039682 49.7027849, 10.8041158 49.7028417)",,,,,
37016177,Schloßberg,living_street,,False,True,13.718,"LINESTRING (10.804684 49.7028695, 10.8047053 49.7029921)",,,,,
37016186,Badgasse,living_street,,False,False,40.979,"LINESTRING (10.804684 49.7028695, 10.8041158 49.7028417)",,,,,
37016177,Schloßberg,living_street,,False,False,40.487,"LINESTRING (10.804684 49.7028695, 10.8046057 49.7025834, 10.8045864 49.7025109)",,,,,
37016185,Färbergasse,living_street,,False,False,44.947,"LINESTRING (10.8037233 49.702952, 10.8037298 49.7033562)",,,,,
37016185,Färbergasse,living_street,,False,True,34.797,"LINESTRING (10.8037233 49.702952, 10.8032399 49.7029383)",,,,,
37016187,Badgasse,living_street,,False,True,33.355,"LINESTRING (10.8037233 49.702952, 10.8040381 49.7029212, 10.8041158 49.7028417)",,,,,
37016186,Badgasse,living_street,,False,True,40.979,"LINESTRING (10.8041158 49.7028417, 10.804684 49.7028695)",,,,,
37016184,Badgasse,living_street,,False,True,48.912000000000006,"LINESTRING (10.8041158 49.7028417, 10.8039682 49.7027849, 10.8035267 49.7026219)",,,,,
37016187,Badgasse,living_street,,False,False,33.355,"LINESTRING (10.8041158 49.7028417, 10.8040381 49.7029212, 10.8037233 49.702952)",,,,,
24966200,Obere Brauhausgasse,living_street,,False,False,6.557,"LINESTRING (10.8034283 49.7041173, 10.8033405 49.7041332)",,,,,
24966200,Obere Brauhausgasse,living_street,,False,True,25.529,"LINESTRING (10.8034283 49.7041173, 10.8037822 49.7040993)",,,,,
37016194,Am Brauhaus,living_street,,False,False,55.396,"LINESTRING (10.8034283 49.7041173, 10.8034923 49.7043677, 10.8036649 49.7043285, 10.8038521 49.7042933)",,,,,
37016192,In der Brannerstatt,living_street,,False,False,43.063,"LINESTRING (10.8027529 49.7042077, 10.8032197 49.7041472, 10.8033405 49.7041332)",,,,,
37016194,Am Brauhaus,living_street,,False,True,17.027,"LINESTRING (10.8040392 49.704309, 10.8038675 49.7043318, 10.8038521 49.7042933)",,,,,
23652991,Große Bauerngasse,secondary,50,False,False,8.827,"LINESTRING (10.8083433 49.7028976, 10.8082242 49.7028784)",2,St 2263,,,
23652991,Große Bauerngasse,secondary,50,False,True,76.658,"LINESTRING (10.8083433 49.7028976, 10.8093844 49.7030456)",2,St 2263,,,
37016197,Engelgasse,residential,,False,True,132.58100000000002,"LINESTRING (10.8083433 49.7028976, 10.8083741 49.7027208, 10.8082046 49.7024031, 10.8080379 49.7022252, 10.8079481 49.7021934, 10.8078633 49.7021857, 10.8073475 49.7022872)",,,,,
37016185,Färbergasse,living_street,,False,True,44.947,"LINESTRING (10.8037298 49.7033562, 10.8037233 49.702952)",,,,,
37016188,Marktbrunnenstraße,living_street,,False,False,6.364,"LINESTRING (10.8037298 49.7033562, 10.8036413 49.7033562)",,,,,
"[24966201, 37016188]",Marktbrunnenstraße,living_street,,False,"[False, True]",67.794,"LINESTRING (10.8037298 49.7033562, 10.8038419 49.7033522, 10.8043533 49.7032497, 10.804632 49.7031871)",,,,,
23647704,Hirtengasse,residential,,False,True,47.099000000000004,"LINESTRING (10.8072211 49.7026962, 10.8073239 49.7025468, 10.8073475 49.7022872)",,,,,
83629742,Große Bauerngasse,secondary,50,False,False,77.223,"LINESTRING (10.8072211 49.7026962, 10.8069877 49.7026775, 10.8068363 49.7026836, 10.8066934 49.7026972, 10.8064147 49.702735, 10.8061579 49.7027492)",2,St 2263,,,
"[113684184, 83629742, 23652991]",Große Bauerngasse,secondary,50,False,True,75.351,"LINESTRING (10.8072211 49.7026962, 10.8073648 49.7027492, 10.8078655 49.7028263, 10.8082242 49.7028784)",2,St 2263,,,
