osmid,name,highway,oneway,reversed,length,maxspeed,geometry,lanes
24758319,Harmsmühlenstraße,tertiary,False,False,69.125,,"LINESTRING (9.5640191 52.2059126, 9.5639327 52.206532)",
24758319,Harmsmühlenstraße,tertiary,False,True,11.953,,"LINESTRING (9.5640191 52.2059126, 9.5640359 52.2058056)",
621602819,Harmsmühlenstraße,tertiary,False,True,18.139,,"LINESTRING (9.5635255 52.2096173, 9.5635506 52.2094549)",
24731184,Völksener Straße,tertiary,False,False,66.267,50,"LINESTRING (9.5635255 52.2096173, 9.5639243 52.2096634, 9.5644716 52.2097535)",
24731184,Völksener Straße,tertiary,False,True,60.191,50,"LINESTRING (9.5635255 52.2096173, 9.563091 52.209605, 9.5626427 52.2096114)",
26963273,Echternstraße,residential,False,True,49.471,50,"LINESTRING (9.5557768 52.2070902, 9.5557294 52.2070858, 9.5556342 52.2070741, 9.5554779 52.20705, 9.555214 52.2070043, 9.5551411 52.2069975, 9.5550693 52.2069987)",
41666214,Burgstraße,tertiary,False,False,73.274,50,"LINESTRING (9.5557768 52.2070902, 9.5557114 52.2073003, 9.5555753 52.2077375)",
42764587,Auf dem Burghof,tertiary,False,True,172.46099999999998,50,"LINESTRING (9.5557768 52.2070902, 9.5557954 52.2070149, 9.5558426 52.2067559, 9.5558573 52.2065497, 9.5558405 52.2062381, 9.5558219 52.2061332, 9.5557171 52.2057617, 9.5556893 52.2056494, 9.5556683 52.2055503)",
23984860,Schulstraße,tertiary,False,False,108.096,50,"LINESTRING (9.5555753 52.2077375, 9.5556822 52.2077592, 9.5557406 52.2077684, 9.5558306 52.2077778, 9.5559356 52.207785, 9.556186 52.2077921, 9.5562429 52.2077938, 9.5569109 52.2078128, 9.5571508 52.2078196)",
24731351,Burgstraße,residential,True,False,22.855,30,"LINESTRING (9.5555753 52.2077375, 9.5555326 52.2078416, 9.5554939 52.2079369)",
41666214,Burgstraße,tertiary,False,True,73.274,50,"LINESTRING (9.5555753 52.2077375, 9.5557114 52.2073003, 9.5557768 52.2070902)",
"[24824450, 1071424612]",Fünfhausenstraße,residential,True,False,108.949,30,"LINESTRING (9.5550185 52.2089471, 9.5549727 52.2090205, 9.554862 52.2091856, 9.5548055 52.2092687, 9.5543797 52.2098451)",
23984860,Schulstraße,tertiary,False,True,85.99,50,"LINESTRING (9.5590489 52.2078824, 9.5577887 52.2078416)",
24756362,Schulstraße,tertiary,False,False,83.679,30,"LINESTRING (9.5590489 52.2078824, 9.5602759 52.2079133)",
"[24731180, 621602836, 1089091127]",Hinter der Burg,residential,False,False,213.765,30,"LINESTRING (9.5590489 52.2078824, 9.5590361 52.2079907, 9.5587247 52.2088133, 9.558468 52.2095254, 9.5584315 52.2096339, 9.5583897 52.2097607)",3
26835442,Paul-Schneider-Weg,residential,False,False,82.55799999999999,,"LINESTRING (9.5590489 52.2078824, 9.5590554 52.2077075, 9.5590345 52.2075566, 9.5590537 52.2074031, 9.5591534 52.2071482)",
24731181,Zum Niederntor,living_street,True,False,139.542,,"LINESTRING (9.5583897 52.2097607, 9.5582785 52.2097578, 9.557996 52.2097264, 9.5577349 52.209687, 9.5575671 52.2096565, 9.5572411 52.2095711, 9.5571607 52.209527, 9.5570903 52.2094913, 9.5566149 52.2093629, 9.5565074 52.2093483, 9.5564871 52.2093429)",
"[621602818, 621602835]",Völksener Straße,tertiary,False,False,118.44199999999998,50,"LINESTRING (9.5583897 52.2097607, 9.5585968 52.2097785, 9.5589593 52.2097941, 9.5594968 52.2098148, 9.5601236 52.2098011)","['2', '3']"
"[1089091124, 1089091125, 621602839]",Bahnhofstraße,tertiary,False,False,153.989,50,"LINESTRING (9.5583897 52.2097607, 9.5583424 52.209906, 9.5583 52.2100248, 9.5582166 52.2102627, 9.5580699 52.210684, 9.5579271 52.2111162)",3
