osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,width,access,bridge
24865465,,,Gerberstraße,residential,30,True,False,182.397,"LINESTRING (11.467298 53.8932334, 11.4673575 53.8932292, 11.467887 53.8932111, 11.4681845 53.893215, 11.4685243 53.8932154, 11.46868 53.8932156, 11.4692613 53.8932162, 11.4700799 53.893204)",,,
25495688,,,Bohrstraße,residential,,True,False,99.65700000000001,"LINESTRING (11.4644276 53.894412, 11.4644384 53.8943599, 11.4644485 53.8942426, 11.4644271 53.8940656, 11.4644336 53.8940047, 11.4644542 53.8939425, 11.464699 53.8935433)",,,
27992878,,,Krönkenhagen,residential,30,True,False,104.43499999999999,"LINESTRING (11.4644276 53.894412, 11.4645718 53.8945119, 11.4647716 53.8946281, 11.4648929 53.8946699, 11.465054 53.8946729, 11.4656507 53.8946096, 11.4658286 53.8945854)",,,
25495665,,,Runde Grube,residential,,True,False,3.332,"LINESTRING (11.4609635 53.894912, 11.4609181 53.8949255)",,,
25495663,,,Böttcherstraße,residential,30,False,False,50.222,"LINESTRING (11.4617674 53.8928204, 11.4624999 53.8929533)",,,
25515788,,,Heide,residential,30,False,False,67.883,"LINESTRING (11.4617674 53.8928204, 11.4607813 53.8926333)",,,
25515788,,,Heide,residential,30,False,True,67.883,"LINESTRING (11.4607813 53.8926333, 11.4617674 53.8928204)",,,
25495669,,,Neustadt,residential,30,False,False,92.374,"LINESTRING (11.4607813 53.8926333, 11.46083 53.8924687, 11.4610986 53.8918242)",,,
25495669,,,Neustadt,residential,30,False,True,96.232,"LINESTRING (11.4607813 53.8926333, 11.4607569 53.8927194, 11.4605392 53.8934869)",,,
25495669,,,Neustadt,residential,30,False,True,92.374,"LINESTRING (11.4610986 53.8918242, 11.46083 53.8924687, 11.4607813 53.8926333)",,,
724673809,,,Lübsche Straße,residential,30,True,False,99.276,"LINESTRING (11.4610986 53.8918242, 11.4614112 53.8919195, 11.4618365 53.8920118, 11.4619625 53.892037, 11.4621571 53.8920644, 11.4625301 53.8920954)",,,
105136231,,,Negenchören,residential,30,True,False,86.375,"LINESTRING (11.4625459 53.8917063, 11.4622932 53.8910601, 11.4622207 53.8909655, 11.4622139 53.8909565)",2.9,,
25495677,,,Baustraße,residential,30,False,True,10.259,"LINESTRING (11.4607773 53.8891306, 11.4606434 53.8891784)",8,,
25515817,,,Baustraße,residential,30,True,False,132.336,"LINESTRING (11.4607773 53.8891306, 11.4614045 53.8889391, 11.4618787 53.8887712, 11.4624991 53.8885127)",,,
25495678,,,Petriberg,residential,30,False,True,46.026,"LINESTRING (11.4602812 53.8888432, 11.4603646 53.8888997, 11.4603475 53.8889448, 11.4604695 53.8890641, 11.4606434 53.8891784)",,yes,
25515832,,,Negenchören,residential,30,True,False,43.278,"LINESTRING (11.4625301 53.8920954, 11.4625459 53.8917063)",,,
25515790,,,Beguinenstraße,residential,30,True,False,95.54599999999999,"LINESTRING (11.4625301 53.8920954, 11.4625283 53.8921457, 11.4625447 53.8923547, 11.4625406 53.8926971, 11.4624999 53.8929533)",,,
713388481,,,Lübsche Straße,residential,30,True,False,88.714,"LINESTRING (11.4625301 53.8920954, 11.4628988 53.8921195, 11.4629488 53.8921232, 11.4631405 53.8921374, 11.4638761 53.8921808)",,,
"[25515793, 27992998]",,,Büttelstraße,residential,,False,True,110.436,"LINESTRING (11.4638761 53.8921808, 11.4638632 53.8922479, 11.463778 53.8926308, 11.4637216 53.892919, 11.4636792 53.8931671)",,,
"[713388481, 25515791]",,,"['Johannisstraße', 'Lübsche Straße']",residential,30,True,False,97.85600000000002,"LINESTRING (11.4638761 53.8921808, 11.4640836 53.8921926, 11.464125 53.8921688, 11.4641307 53.8921633, 11.4641608 53.8921343, 11.464165 53.8921024, 11.4641669 53.8920782, 11.4641672 53.8920317, 11.4641657 53.8919669, 11.4641606 53.8918993, 11.4641589 53.8918251, 11.4641462 53.8917548, 11.4641209 53.8916666, 11.4640741 53.8915729, 11.4640427 53.8915193, 11.4640235 53.8914906, 11.4640073 53.8914644)",,,
25495669,,,Neustadt,residential,30,False,False,96.232,"LINESTRING (11.4605392 53.8934869, 11.4607569 53.8927194, 11.4607813 53.8926333)",,,
25495669,,,Neustadt,residential,30,False,True,94.57499999999999,"LINESTRING (11.4605392 53.8934869, 11.4604568 53.8938166, 11.4603522 53.8943103, 11.4603481 53.8943299)",,,
25515794,,,Wollenweberstraße,residential,30,True,False,89.313,"LINESTRING (11.4605392 53.8934869, 11.4600337 53.8934239, 11.4591944 53.8933597)",,destination,
25515799,,,Claus-Jesup-Straße,residential,30,True,False,46.372,"LINESTRING (11.4591944 53.8933597, 11.4591718 53.8934058, 11.4590632 53.8936279, 11.4589288 53.8937408)",,,
25515798,,,Claus-Jesup-Straße,residential,30,True,False,125.69500000000002,"LINESTRING (11.4589288 53.8937408, 11.4589303 53.8934113, 11.4589319 53.8930581, 11.4589327 53.8928605, 11.4589337 53.8926104)",,,
90778897,,,Claus-Jesup-Straße,residential,30,False,False,28.371000000000002,"LINESTRING (11.4589288 53.8937408, 11.4587888 53.8938329, 11.4587334 53.8938706, 11.4586472 53.8939345)",,,
25515798,,,Claus-Jesup-Straße,residential,30,True,False,110.856,"LINESTRING (11.4589337 53.8926104, 11.4589087 53.8916732, 11.4589055 53.8916136)",,,
724673809,,,Lübsche Straße,residential,30,True,False,6.421,"LINESTRING (11.4589055 53.8916136, 11.4590033 53.89161)",,,
25515799,,,Claus-Jesup-Straße,residential,30,True,False,194.777,"LINESTRING (11.4591425 53.8916083, 11.4591432 53.8916673, 11.4591593 53.8921866, 11.4591802 53.8928573, 11.4591833 53.8929581, 11.4591868 53.8930568, 11.4591924 53.8932307, 11.4591944 53.8933597)",,,
724673809,,,Lübsche Straße,residential,30,True,False,126.75800000000001,"LINESTRING (11.4591425 53.8916083, 11.4594323 53.8916061, 11.4597732 53.8916215, 11.4600896 53.8916522, 11.4603359 53.8916823, 11.4605529 53.8917183, 11.4607833 53.8917577, 11.4610383 53.8918005)",,,
724673809,,,Lübsche Straße,residential,30,True,False,4.75,"LINESTRING (11.4610383 53.8918005, 11.4610986 53.8918242)",,,
"[25515833, 25515804]",,,"['Große Hohe Straße', 'Vor dem Fürstenhof']",residential,30,True,False,163.482,"LINESTRING (11.4610383 53.8918005, 11.4611091 53.8915401, 11.4611689 53.8912571, 11.4611738 53.8912139, 11.4612053 53.8909361, 11.4613188 53.890918, 11.4615812 53.8909196, 11.4619194 53.8909468, 11.4620941 53.8909592, 11.4621522 53.8909602, 11.4622139 53.8909565)",3.6,,
25515807,,,Bliedenstraße,residential,,False,False,81.632,"LINESTRING (11.4613415 53.8904519, 11.4613554 53.8904263, 11.4613699 53.8904039, 11.4615029 53.8901963, 11.4616048 53.8900509, 11.4618103 53.889772)",,,
24398257,,,Mecklenburger Straße,residential,30,True,False,39.876,"LINESTRING (11.4639086 53.8879922, 11.463747 53.8877147, 11.4637101 53.8876532)",,,
25515814,,,Kurze Baustraße,residential,30,True,False,39.417,"LINESTRING (11.4624991 53.8885127, 11.462995 53.8883121)",,,
24604813,,,Dankwartstraße,residential,30,False,False,30.444,"LINESTRING (11.4624991 53.8885127, 11.4626524 53.8886668, 11.4627444 53.888745)",,,
24604813,,,Dankwartstraße,residential,30,False,True,64.057,"LINESTRING (11.4624991 53.8885127, 11.4620842 53.8880847, 11.4620192 53.8880109)",,,
24398257,,,Mecklenburger Straße,residential,30,True,False,20.53,"LINESTRING (11.4640148 53.8881659, 11.4639086 53.8879922)",,,
25515811,,,Kurze Baustraße,residential,30,True,False,33.55,"LINESTRING (11.4640148 53.8881659, 11.4638992 53.8881207, 11.4638254 53.8881034, 11.4637447 53.8880941, 11.4636323 53.8880901, 11.4635336 53.8880944)",,,
25515809,,,Kurze Baustraße,residential,30,True,False,27.233,"LINESTRING (11.4635336 53.8880944, 11.4635896 53.8880698, 11.4637305 53.888029, 11.4639086 53.8879922)",,,
25515813,,,Kurze Baustraße,residential,30,False,True,27.597,"LINESTRING (11.4635336 53.8880944, 11.4634078 53.8881312, 11.463304 53.8881713, 11.4632289 53.888207, 11.4631803 53.8882278)",,,
25515813,,,Kurze Baustraße,residential,30,False,False,15.341,"LINESTRING (11.462995 53.8883121, 11.4631803 53.8882278)",,,
963701448,,,,residential,,False,False,11.928999999999998,"LINESTRING (11.462995 53.8883121, 11.4630407 53.8883075, 11.4630812 53.8883102, 11.4631189 53.888324, 11.4631495 53.8883477)",,,
25495677,,,Baustraße,residential,30,False,False,116.267,"LINESTRING (11.4591792 53.8909253, 11.4593175 53.890651, 11.4594024 53.8904799, 11.4595105 53.8902406, 11.4597286 53.8899328)",8,,
25495677,,,Baustraße,residential,30,False,True,77.04499999999999,"LINESTRING (11.4591792 53.8909253, 11.4591219 53.8911237, 11.4590167 53.8915026, 11.4590033 53.89161)",8,,
25515826,,,Badstaven,residential,30,False,True,72.134,"LINESTRING (11.4591792 53.8909253, 11.4582822 53.8908375, 11.4580933 53.890819)",,,
25515827,,,St.-Georgen-Kirchhof,residential,30,False,False,82.67099999999999,"LINESTRING (11.4591792 53.8909253, 11.4599135 53.8909455, 11.4604383 53.8909702)",,,
724673809,,,Lübsche Straße,residential,30,True,False,9.124,"LINESTRING (11.4590033 53.89161, 11.4591425 53.8916083)",,,
25495677,,,Baustraße,residential,30,False,False,77.045,"LINESTRING (11.4590033 53.89161, 11.4590167 53.8915026, 11.4591219 53.8911237, 11.4591792 53.8909253)",8,,
25515819,,,Wallstraße,residential,30,True,False,122.807,"LINESTRING (11.4580933 53.890819, 11.4583062 53.8905249, 11.4586076 53.8901641, 11.4588726 53.8898149)",,,
25515826,,,Badstaven,residential,30,False,False,72.134,"LINESTRING (11.4580933 53.890819, 11.4582822 53.8908375, 11.4591792 53.8909253)",,,
25515826,,,Badstaven,residential,30,False,True,62.22,"LINESTRING (11.4580933 53.890819, 11.4576987 53.8907678, 11.4573139 53.890688, 11.4571842 53.8906611)",,,
25515824,,,Stavenstraße,residential,30,True,False,57.607,"LINESTRING (11.4588726 53.8898149, 11.4597286 53.8899328)",,,
25515821,,,Neue Wallstraße,residential,30,True,False,108.376,"LINESTRING (11.4588726 53.8898149, 11.4594478 53.8890642, 11.4594425 53.8889566, 11.4593972 53.8889225)",,,
"[25495688, 39652020, 25495661]",,,"['Bohrstraße', 'Scheuerstraße']",residential,30,True,False,132.338,"LINESTRING (11.4632483 53.8953748, 11.4634044 53.8952188, 11.4634192 53.895204, 11.4635216 53.8951016, 11.4635752 53.895048, 11.4636196 53.8950166, 11.4640505 53.8947126, 11.4641464 53.8946362, 11.4642623 53.8945416, 11.4644276 53.894412)",,,yes
"[27992785, 27992756]",,,"['Runde Grube', 'Kleine Hohe Straße']",residential,30,False,True,92.26299999999999,"LINESTRING (11.4616872 53.8952332, 11.4609268 53.8952921, 11.4608659 53.8951194, 11.4608618 53.8950065, 11.4608736 53.8949728, 11.4609181 53.8949255)",,,
27992775,,,Kleine Hohe Straße,residential,30,True,False,103.769,"LINESTRING (11.4616872 53.8952332, 11.4620787 53.8952435, 11.462273 53.8952598, 11.4627635 53.8953049, 11.4632483 53.8953748)",,,
27992878,,,Krönkenhagen,residential,30,True,False,74.45,"LINESTRING (11.4658286 53.8945854, 11.4660051 53.8945737, 11.4668211 53.8945712, 11.4669632 53.8945643)",,,
27992905,,,Schulstraße,residential,30,True,False,126.424,"LINESTRING (11.4654825 53.8934812, 11.4655796 53.8936632, 11.4656262 53.8937117, 11.4657778 53.8939601, 11.4657773 53.8941723, 11.4657926 53.8943426, 11.4658286 53.8945854)",,,
172112783,,,Bademutterstraße,residential,,True,False,122.30199999999999,"LINESTRING (11.4654825 53.8934812, 11.4659708 53.8934023, 11.4667605 53.8932789, 11.4672068 53.8932384, 11.467298 53.8932334)",,,
27992930,,,Mühlenstraße,residential,30,True,False,217.57000000000002,"LINESTRING (11.4702815 53.8945218, 11.469535 53.8945184, 11.4692937 53.8945236, 11.4691995 53.8945248, 11.468485 53.8945366, 11.468369 53.8945385, 11.4677615 53.8945485, 11.4671552 53.8945509, 11.4669632 53.8945643)",,,
27992959,2,,Bauhofstraße,tertiary,30,False,True,53.537,"LINESTRING (11.4702815 53.8945218, 11.4702895 53.8944135, 11.4702778 53.8940405)",,,
25495663,,,Böttcherstraße,residential,30,False,True,80.85,"LINESTRING (11.4636792 53.8931671, 11.4624999 53.8929533)",,,
25495663,,,Böttcherstraße,residential,30,False,False,69.316,"LINESTRING (11.4636792 53.8931671, 11.4639356 53.8932025, 11.4642471 53.8932456, 11.4647167 53.8932857)",,,
"[25515793, 27992998]",,,Büttelstraße,residential,,False,False,110.436,"LINESTRING (11.4636792 53.8931671, 11.4637216 53.892919, 11.463778 53.8926308, 11.4638632 53.8922479, 11.4638761 53.8921808)",,,
25495663,,,Böttcherstraße,residential,30,False,False,80.85,"LINESTRING (11.4624999 53.8929533, 11.4636792 53.8931671)",,,
25495663,,,Böttcherstraße,residential,30,False,True,50.222,"LINESTRING (11.4624999 53.8929533, 11.4617674 53.8928204)",,,
24398263,,,Schatterau,residential,30,True,False,89.211,"LINESTRING (11.466673 53.8891646, 11.4669242 53.8894077, 11.4671838 53.8895901, 11.4675293 53.8897817)",,,
172128676,,,Bei der Klosterkirche,residential,30,True,False,93.036,"LINESTRING (11.466673 53.8891646, 11.4662143 53.889289, 11.4655097 53.8894694, 11.4653907 53.8895198)",,,
33551340,,,Schatterau,residential,30,False,False,10.783,"LINESTRING (11.4675293 53.8897817, 11.467624 53.889861)",,,
801716478,,,Schatterau,residential,30,False,False,73.553,"LINESTRING (11.4679987 53.8906594, 11.4672477 53.891151)",,,
33551340,,,Schatterau,residential,30,False,True,92.85699999999999,"LINESTRING (11.4679987 53.8906594, 11.4679391 53.8904305, 11.4678627 53.8902353, 11.4677275 53.8899573, 11.467624 53.889861)",,,
132912734,,,Bergstraße,residential,30,False,True,48.363,"LINESTRING (11.4679987 53.8906594, 11.4681597 53.8906074, 11.468331 53.890558, 11.468655 53.8904606)",,,
801716478,,,Schatterau,residential,30,False,True,73.553,"LINESTRING (11.4672477 53.891151, 11.4679987 53.8906594)",,,
24865465,,,Gerberstraße,residential,30,True,False,12.353,"LINESTRING (11.4700799 53.893204, 11.4702681 53.8931975)",,,
24910759,,,Turnerweg,residential,30,False,False,97.59100000000001,"LINESTRING (11.4691222 53.8882567, 11.4679922 53.8887042, 11.4678828 53.8887431)",,,
24910759,,,Turnerweg,residential,30,False,True,100.786,"LINESTRING (11.4691222 53.8882567, 11.4699763 53.8879561, 11.4704426 53.887792)",,,
371726985,,,Am Platz,residential,30,False,True,4.985,"LINESTRING (11.4608703 53.8948137, 11.4608007 53.8948318)",,,
25424878,,,Ziegenmarkt,residential,30,False,True,77.583,"LINESTRING (11.4608703 53.8948137, 11.4610265 53.894766, 11.4611185 53.8943932, 11.4611621 53.8941774)",,,
"[39652024, 39652023]",,,Runde Grube,residential,30,False,True,12.828999999999999,"LINESTRING (11.4608703 53.8948137, 11.4608814 53.8948477, 11.4609181 53.8949255)",,,yes
"[27992785, 27992756]",,,"['Runde Grube', 'Kleine Hohe Straße']",residential,30,False,False,92.263,"LINESTRING (11.4609181 53.8949255, 11.4608736 53.8949728, 11.4608618 53.8950065, 11.4608659 53.8951194, 11.4609268 53.8952921, 11.4616872 53.8952332)",,,
"[39652024, 39652023]",,,Runde Grube,residential,30,False,False,12.828999999999999,"LINESTRING (11.4609181 53.8949255, 11.4608814 53.8948477, 11.4608703 53.8948137)",,,yes
24865485,,,Fischerreihe,residential,30,False,False,7.441,"LINESTRING (11.4603481 53.8943299, 11.4602527 53.8943662)",,,
25495669,,,Neustadt,residential,30,False,False,94.57499999999999,"LINESTRING (11.4603481 53.8943299, 11.4603522 53.8943103, 11.4604568 53.8938166, 11.4605392 53.8934869)",,,
376486262,,,Breite Straße,residential,30,False,True,55.983000000000004,"LINESTRING (11.4603481 53.8943299, 11.4610096 53.8942107, 11.4611621 53.8941774)",6.1,,
25424878,,,Ziegenmarkt,residential,30,False,False,77.58300000000001,"LINESTRING (11.4611621 53.8941774, 11.4611185 53.8943932, 11.4610265 53.894766, 11.4608703 53.8948137)",,,
376486262,,,Breite Straße,residential,30,False,False,55.983000000000004,"LINESTRING (11.4611621 53.8941774, 11.4610096 53.8942107, 11.4603481 53.8943299)",6.1,,
"[24865486, 376486262]",,,Breite Straße,residential,30,False,True,19.12,"LINESTRING (11.4611621 53.8941774, 11.4614182 53.8941278, 11.4614393 53.8941237)","['5', '6.1']",,
24865473,,,ABC-Straße,residential,30,True,False,77.934,"LINESTRING (11.46726 53.8939322, 11.4672649 53.8938998, 11.4673024 53.8936546, 11.4673046 53.8934454, 11.4673142 53.8932864, 11.467298 53.8932334)",,,
"[381740329, 325225730, 136286631]",3,,Schiffbauerdamm,residential,50,False,False,76.417,"LINESTRING (11.4587047 53.8950434, 11.4588163 53.8950283, 11.4589878 53.8950045, 11.4591321 53.8949756, 11.4592653 53.8949307, 11.4593943 53.8948812, 11.4595377 53.8948146, 11.4595618 53.8948018, 11.459709 53.8947214)",,,
325225730,,,Schiffbauerdamm,residential,50,False,True,83.838,"LINESTRING (11.4587047 53.8950434, 11.4581355 53.89512, 11.4579565 53.8951426, 11.4577007 53.8951644, 11.4575638 53.8951632, 11.4574476 53.8951541)",,,
"[376486262, 24865486]",,,Breite Straße,residential,30,False,False,19.12,"LINESTRING (11.4614393 53.8941237, 11.4614182 53.8941278, 11.4611621 53.8941774)","['5', '6.1']",,
24865486,,,Breite Straße,residential,30,False,True,226.50699999999998,"LINESTRING (11.4614393 53.8941237, 11.4626186 53.8938707, 11.4642171 53.8935191, 11.4643644 53.8935044, 11.4645414 53.8935072, 11.4645878 53.8935178, 11.464699 53.8935433)",5,,
25495662,,,Speicherstraße,residential,30,True,False,146.70600000000002,"LINESTRING (11.4614393 53.8941237, 11.4614793 53.8937942, 11.4616279 53.8932, 11.4617674 53.8928204)",,,
"[810256371, 188565535]",4,,Dahlmannstraße,tertiary,50,False,False,200.53299999999996,"LINESTRING (11.4593972 53.8889225, 11.4595668 53.8888495, 11.459816 53.8887838, 11.4598592 53.8887707, 11.4600064 53.888731, 11.4600851 53.8887066, 11.4604788 53.8886092, 11.460786 53.8885153, 11.4610582 53.8884068, 11.4615494 53.8881753, 11.461713 53.8881094, 11.4620192 53.8880109)",,,
188565535,,,Dahlmannstraße,tertiary,50,False,True,242.12,"LINESTRING (11.4593972 53.8889225, 11.4592842 53.8889733, 11.4591484 53.8890771, 11.4589982 53.8892035, 11.4584566 53.889671, 11.4584045 53.889716, 11.4580114 53.8900247, 11.4578786 53.8901352, 11.4571842 53.8906611)",,,
24604775,,,Turnerweg,residential,30,True,False,92.227,"LINESTRING (11.4678828 53.8887431, 11.4673428 53.8889527, 11.4670576 53.8890524, 11.4667972 53.8891281, 11.466673 53.8891646)",,,
24910759,,,Turnerweg,residential,30,False,True,97.59100000000001,"LINESTRING (11.4678828 53.8887431, 11.4679922 53.8887042, 11.4691222 53.8882567)",,,
"[499282950, 499282951, 203819078, 1202631893, 925222070, 1202631894]","['4', '5', '3']",L 12,Dr.-Leber-Straße,secondary,50,False,False,304.39500000000004,"LINESTRING (11.4678828 53.8887431, 11.4681218 53.8888814, 11.468573 53.8891599, 11.4686247 53.889195, 11.4687511 53.8892776, 11.469068 53.8894619, 11.4692614 53.8895689, 11.4693786 53.8896349, 11.4695138 53.8897053, 11.4697039 53.8898042, 11.4698214 53.8898557, 11.4699476 53.8899035, 11.4700978 53.8899521, 11.470333 53.8900217, 11.4705084 53.8900686, 11.470864 53.8901552, 11.4713626 53.8902771, 11.4715765 53.8903335)",,,
788922868,2,L 12,Dr.-Leber-Straße,secondary,50,False,True,174.115,"LINESTRING (11.4678828 53.8887431, 11.4674159 53.888454, 11.4670429 53.8881986, 11.4667911 53.8880296, 11.4662611 53.8877875, 11.4659749 53.887663)",,,
25515826,,,Badstaven,residential,30,False,False,62.22,"LINESTRING (11.4571842 53.8906611, 11.4573139 53.890688, 11.4576987 53.8907678, 11.4580933 53.890819)",,,
188565535,,,Dahlmannstraße,tertiary,50,False,False,242.11999999999998,"LINESTRING (11.4571842 53.8906611, 11.4578786 53.8901352, 11.4580114 53.8900247, 11.4584045 53.889716, 11.4584566 53.889671, 11.4589982 53.8892035, 11.4591484 53.8890771, 11.4592842 53.8889733, 11.4593972 53.8889225)",,,
788922868,2,L 12,Dr.-Leber-Straße,secondary,50,False,False,174.115,"LINESTRING (11.4659749 53.887663, 11.4662611 53.8877875, 11.4667911 53.8880296, 11.4670429 53.8881986, 11.4674159 53.888454, 11.4678828 53.8887431)",,,
788922868,2,L 12,Dr.-Leber-Straße,secondary,50,False,True,45.073,"LINESTRING (11.4659749 53.887663, 11.4657968 53.8876036, 11.4657354 53.8875831, 11.4654242 53.8875199, 11.4653423 53.8875106)",,,
24865483,,,Weberstraße,residential,30,True,False,199.34,"LINESTRING (11.4702778 53.8940405, 11.4696143 53.8939667, 11.4690352 53.8939033, 11.4688335 53.8938964, 11.4686108 53.8938888, 11.468238 53.893903, 11.46726 53.8939322)",,,
27992959,2,,Bauhofstraße,tertiary,30,False,False,53.537,"LINESTRING (11.4702778 53.8940405, 11.4702895 53.8944135, 11.4702815 53.8945218)",,,
27992959,2,,Bauhofstraße,tertiary,30,False,True,93.743,"LINESTRING (11.4702778 53.8940405, 11.470273 53.8939397, 11.4702714 53.893736, 11.4702675 53.8932572, 11.4702681 53.8931975)",,,
27992959,2,,Bauhofstraße,tertiary,30,False,False,93.743,"LINESTRING (11.4702681 53.8931975, 11.4702675 53.8932572, 11.4702714 53.893736, 11.470273 53.8939397, 11.4702778 53.8940405)",,,
27992959,2,,Bauhofstraße,tertiary,30,False,True,83.82,"LINESTRING (11.4702681 53.8931975, 11.4702711 53.8930151, 11.4702737 53.8928581, 11.470287 53.8926525, 11.4703005 53.892444)",,,
