osmid,name,highway,maxspeed,oneway,reversed,length,ref,geometry,junction,lanes,access
4835435,,secondary,50,True,False,17.470000000000002,,"LINESTRING (9.6856483 48.4895683, 9.6856098 48.4895616, 9.6855761 48.4895478, 9.68555 48.4895282, 9.6855336 48.4895045, 9.6855282 48.4894786, 9.6855344 48.4894528)",roundabout,,
10680593,Feldstetter Straße,tertiary,30,False,False,112.832,K 7423,"LINESTRING (9.6855344 48.4894528, 9.6854127 48.4894311, 9.6850622 48.4893655, 9.6847263 48.4893111, 9.6843053 48.4892655, 9.6840389 48.4892435)",,,
896018410,,secondary,50,True,False,14.046999999999999,,"LINESTRING (9.6855344 48.4894528, 9.6855409 48.4894417, 9.6855557 48.4894255, 9.6855755 48.4894116, 9.6855992 48.4894009, 9.6856259 48.4893937, 9.6856544 48.4893905, 9.6856832 48.4893913)",roundabout,,
4835439,Bahnhofstraße,tertiary,50,False,False,56.777,K 7423,"LINESTRING (9.6857974 48.4894837, 9.6858567 48.4894823, 9.6859148 48.4894796, 9.6860749 48.4894678, 9.6865633 48.4894297)",,,
899604571,,secondary,50,True,False,9.588999999999999,,"LINESTRING (9.6857974 48.4894837, 9.6857896 48.4895098, 9.6857705 48.4895332, 9.6857537 48.4895454, 9.6857339 48.4895554)",roundabout,,
547005459,Weite Straße,secondary,50,True,False,24.841,L 1236,"LINESTRING (9.6857339 48.4895554, 9.6857139 48.4896581, 9.6856684 48.4897741)",,,
899604570,,secondary,50,True,False,6.561,,"LINESTRING (9.6857339 48.4895554, 9.6856943 48.4895664, 9.6856483 48.4895683)",roundabout,,
4835439,Bahnhofstraße,tertiary,50,False,False,73.69399999999999,K 7423,"LINESTRING (9.6865633 48.4894297, 9.6868155 48.4894199, 9.6870736 48.489417, 9.6872297 48.4894165, 9.6875628 48.4894155)",,,
4835439,Bahnhofstraße,tertiary,50,False,True,56.777,K 7423,"LINESTRING (9.6865633 48.4894297, 9.6860749 48.4894678, 9.6859148 48.4894796, 9.6858567 48.4894823, 9.6857974 48.4894837)",,,
15245572,Beurer Steig,residential,50,True,False,68.524,,"LINESTRING (9.6865633 48.4894297, 9.686619 48.4893278, 9.686618 48.4892227, 9.6865987 48.4891795, 9.6864704 48.4890612, 9.6863704 48.4888598)",,,
28241864,Suppinger Straße,secondary,50,False,False,4.086,L 1236,"LINESTRING (9.6849848 48.4868979, 9.6849934 48.4868616)",,,
31002690,Ob der Steinau,residential,30,False,True,152.836,,"LINESTRING (9.6849848 48.4868979, 9.6829119 48.4868577)",,,
9666679,Hagsbucher Weg,residential,30,True,False,170.618,,"LINESTRING (9.6849848 48.4868979, 9.6843755 48.4865725, 9.6838266 48.4864846, 9.683065 48.4863922, 9.6829064 48.4863186)",,,
28241864,Suppinger Straße,secondary,50,False,True,47.138999999999996,L 1236,"LINESTRING (9.6849848 48.4868979, 9.6849749 48.4869967, 9.6849424 48.4873209)",,,
"[417320600, 15245569]",Schallengasse,residential,"['50', '30']",False,False,145.07,,"LINESTRING (9.6858833 48.4890508, 9.6857516 48.4889789, 9.6853581 48.4887966, 9.6851823 48.488716, 9.6850683 48.4886064, 9.6849991 48.4884403, 9.6849672 48.4883637, 9.6848863 48.4880873, 9.6848751 48.4880225)",,,
"[219061585, 170668924]",Im Bussen,secondary,50,False,False,23.450000000000003,L 1236,"LINESTRING (9.6858833 48.4890508, 9.6859911 48.4889548, 9.6860465 48.4888713)",,,
"[13876139, 417320605]",Im Bussen,secondary,50,False,True,41.918000000000006,L 1236,"LINESTRING (9.6858833 48.4890508, 9.6857917 48.4891236, 9.6857205 48.4892105, 9.6856883 48.4893029, 9.6856832 48.4893913)",,,
10558474,Wilhelmstraße,residential,30,False,False,66.035,,"LINESTRING (9.6904132 48.493017, 9.6903151 48.4924267)",,,
10558474,Wilhelmstraße,residential,30,False,True,34.945,,"LINESTRING (9.6904132 48.493017, 9.6904824 48.4933279)",,,
15245566,Römerweg,residential,30,False,True,115.216,,"LINESTRING (9.6904132 48.493017, 9.6888761 48.4932067)",,,
25045341,Appenzellerweg,residential,30,False,False,115.698,,"LINESTRING (9.6904132 48.493017, 9.6919705 48.4928846)",,,
289335455,Pfeiferstraße,residential,30,False,False,122.772,,"LINESTRING (9.6904397 48.4909365, 9.6887937 48.490766)",,,
10558474,Wilhelmstraße,residential,30,False,True,76.94500000000001,,"LINESTRING (9.6904397 48.4909365, 9.690438 48.4909697, 9.6903614 48.4916265)",,,
289335453,Wilhelmstraße,residential,30,False,True,130.65699999999998,,"LINESTRING (9.6904397 48.4909365, 9.6905554 48.4904302, 9.690705 48.4897747)",,,
10558475,Ulmer Weg,residential,30,False,False,127.72200000000001,,"LINESTRING (9.6892879 48.4896095, 9.6893452 48.489486, 9.6894707 48.4894343, 9.689672 48.4893724, 9.6899285 48.4892793, 9.6902386 48.4891242, 9.6904601 48.4889913, 9.6905932 48.4889026)",,,
32463099,Bahnhofstraße,tertiary,50,False,False,106.19,K 7423,"LINESTRING (9.6892879 48.4896095, 9.6899056 48.4897065, 9.6901553 48.4897324, 9.6905354 48.4897619, 9.690705 48.4897747)",,,
289335451,Bahnhofstraße,tertiary,50,False,True,29.432000000000002,K 7423,"LINESTRING (9.6892879 48.4896095, 9.6890973 48.489577, 9.6889049 48.489535)",,,
10558475,Ulmer Weg,residential,30,False,True,111.33,,"LINESTRING (9.6916957 48.4882182, 9.6910581 48.4886074, 9.6905932 48.4889026)",,,
10679525,Pichlerstraße,residential,30,False,True,219.981,,"LINESTRING (9.6916957 48.4882182, 9.6898709 48.4880027, 9.6897354 48.4879855, 9.6887596 48.4878621)",,,
28957315,Pichlerstraße,residential,30,False,False,39.155,,"LINESTRING (9.6916957 48.4882182, 9.6918213 48.4881942, 9.692207 48.4881225)",,,
409064185,Laublocher Weg,residential,30,False,True,72.207,,"LINESTRING (9.692207 48.4881225, 9.6925069 48.4875043)",,,
28957315,Pichlerstraße,residential,30,False,True,39.155,,"LINESTRING (9.692207 48.4881225, 9.6918213 48.4881942, 9.6916957 48.4882182)",,,
29382518,Pichlerstraße,residential,30,False,False,48.75,,"LINESTRING (9.692207 48.4881225, 9.69243 48.4880925, 9.6928553 48.4880354)",,,
10679469,Schillerstraße,residential,30,False,False,118.587,,"LINESTRING (9.6887596 48.4878621, 9.6891835 48.4868333)",,,
10679469,Schillerstraße,residential,30,False,True,26.503,,"LINESTRING (9.6887596 48.4878621, 9.6886704 48.488093)",,,
10679525,Pichlerstraße,residential,30,False,False,219.981,,"LINESTRING (9.6887596 48.4878621, 9.6897354 48.4879855, 9.6898709 48.4880027, 9.6916957 48.4882182)",,,
10558493,Goethestraße,residential,30,False,False,24.99,,"LINESTRING (9.6905932 48.4889026, 9.6908438 48.489054)",,,
10558475,Ulmer Weg,residential,30,False,False,111.33,,"LINESTRING (9.6905932 48.4889026, 9.6910581 48.4886074, 9.6916957 48.4882182)",,,
10558475,Ulmer Weg,residential,30,False,True,127.722,,"LINESTRING (9.6905932 48.4889026, 9.6904601 48.4889913, 9.6902386 48.4891242, 9.6899285 48.4892793, 9.689672 48.4893724, 9.6894707 48.4894343, 9.6893452 48.489486, 9.6892879 48.4896095)",,,
10558493,Goethestraße,residential,30,False,True,24.99,,"LINESTRING (9.6908438 48.489054, 9.6905932 48.4889026)",,,
289335452,Wilhelmstraße,residential,30,False,True,80.788,,"LINESTRING (9.6908438 48.489054, 9.690705 48.4897747)",,,
10558493,Goethestraße,residential,30,False,False,148.828,,"LINESTRING (9.6908438 48.489054, 9.6909732 48.4890837, 9.6911343 48.4891048, 9.6922611 48.4892014, 9.6928384 48.4892511)",,,
24898190,Berghüler Weg,residential,30,False,True,64.832,,"LINESTRING (9.6928384 48.4892511, 9.6926758 48.4898241)",,,
10558493,Goethestraße,residential,30,False,True,148.828,,"LINESTRING (9.6928384 48.4892511, 9.6922611 48.4892014, 9.6911343 48.4891048, 9.6909732 48.4890837, 9.6908438 48.489054)",,,
10680593,Feldstetter Straße,tertiary,30,False,True,32.46,K 7423,"LINESTRING (9.6836102 48.4891836, 9.6836719 48.4892011, 9.6837353 48.4892148, 9.6840389 48.4892435)",,,
29334200,Feldstetter Straße,tertiary,30,False,False,216.72299999999998,K 7423,"LINESTRING (9.6836102 48.4891836, 9.6834917 48.4891202, 9.6834205 48.489039, 9.6832381 48.4887964, 9.6831405 48.4886832, 9.683 48.4886112, 9.6828385 48.4885531, 9.6825459 48.4885032, 9.6821611 48.4884733, 9.6813015 48.4884262, 9.6811749 48.4884156)",,2,
29334201,Mohrengasse,residential,30,False,True,60.386,,"LINESTRING (9.6836102 48.4891836, 9.6835124 48.4892418, 9.6831873 48.4893211, 9.6830494 48.4893519, 9.6829562 48.4893914, 9.6829067 48.4894375)",,,
4835439,Bahnhofstraße,tertiary,50,False,False,44.536,K 7423,"LINESTRING (9.6883165 48.4894442, 9.6884792 48.4894669, 9.6886488 48.4894977, 9.6889049 48.489535)",,,
4835439,Bahnhofstraße,tertiary,50,False,True,55.692,K 7423,"LINESTRING (9.6883165 48.4894442, 9.6880704 48.4894253, 9.6877706 48.4894157, 9.6875628 48.4894155)",,,
10679469,Schillerstraße,residential,30,False,False,152.548,,"LINESTRING (9.6883165 48.4894442, 9.6885436 48.4884803, 9.6886704 48.488093)",,,
10679469,Schillerstraße,residential,30,False,True,80.781,,"LINESTRING (9.6895143 48.4861407, 9.6891835 48.4868333)",,,
15245553,Im Brühl,residential,30,False,False,82.146,,"LINESTRING (9.6895143 48.4861407, 9.6884427 48.4859375)",,,
15245553,Im Brühl,residential,30,False,True,256.281,,"LINESTRING (9.6895143 48.4861407, 9.690682 48.4863995, 9.69283 48.4868347)",,,
29382518,Pichlerstraße,residential,30,False,True,48.75,,"LINESTRING (9.6928553 48.4880354, 9.69243 48.4880925, 9.692207 48.4881225)",,,
24898190,Berghüler Weg,residential,30,False,False,64.832,,"LINESTRING (9.6926758 48.4898241, 9.6928384 48.4892511)",,,
24898191,Bahnhofstraße,residential,30,False,True,19.616,,"LINESTRING (9.6926758 48.4898241, 9.6925613 48.4898749, 9.692487 48.4899443)",,,
"[13876139, 417320605]",Im Bussen,secondary,50,False,False,41.918,L 1236,"LINESTRING (9.6856832 48.4893913, 9.6856883 48.4893029, 9.6857205 48.4892105, 9.6857917 48.4891236, 9.6858833 48.4890508)",,,
865997461,,secondary,50,True,False,14.495,,"LINESTRING (9.6856832 48.4893913, 9.6857206 48.4893989, 9.6857532 48.4894134, 9.6857783 48.4894335, 9.6857934 48.4894577, 9.6857974 48.4894837)",roundabout,,
10558474,Wilhelmstraße,residential,30,False,True,66.035,,"LINESTRING (9.6903151 48.4924267, 9.6904132 48.493017)",,,
10558474,Wilhelmstraße,residential,30,False,False,89.045,,"LINESTRING (9.6903151 48.4924267, 9.6903452 48.4918545, 9.6903614 48.4916265)",,,
27140884,Hirschstraße,residential,30,False,False,122.132,,"LINESTRING (9.6903151 48.4924267, 9.6913017 48.4924393, 9.6919721 48.4924494)",,,
27140884,Hirschstraße,residential,30,False,True,115.03,,"LINESTRING (9.6903151 48.4924267, 9.6902059 48.4924389, 9.6892247 48.4925507, 9.6887744 48.4925922)",,,
289335452,Wilhelmstraße,residential,30,False,False,80.788,,"LINESTRING (9.690705 48.4897747, 9.6908438 48.489054)",,,
32463099,Bahnhofstraße,tertiary,50,False,True,106.19,K 7423,"LINESTRING (9.690705 48.4897747, 9.6905354 48.4897619, 9.6901553 48.4897324, 9.6899056 48.4897065, 9.6892879 48.4896095)",,,
289335453,Wilhelmstraße,residential,30,False,False,130.65699999999998,,"LINESTRING (9.690705 48.4897747, 9.6905554 48.4904302, 9.6904397 48.4909365)",,,
289335454,Bahnhofstraße,tertiary,50,False,False,132.672,K 7423,"LINESTRING (9.690705 48.4897747, 9.6920361 48.4899014, 9.692487 48.4899443)",,,
10679469,Schillerstraße,residential,30,False,False,26.503,,"LINESTRING (9.6886704 48.488093, 9.6887596 48.4878621)",,,
13952854,Karlstraße,residential,30,False,False,56.902,,"LINESTRING (9.6886704 48.488093, 9.6879232 48.4879641)",,,
10679469,Schillerstraße,residential,30,False,True,152.548,,"LINESTRING (9.6886704 48.488093, 9.6885436 48.4884803, 9.6883165 48.4894442)",,,
13952854,Karlstraße,residential,30,False,True,135.503,,"LINESTRING (9.6849339 48.4875368, 9.6867436 48.4877521)",,,
28241864,Suppinger Straße,secondary,50,False,False,24.015,L 1236,"LINESTRING (9.6849339 48.4875368, 9.6849424 48.4873209)",,,
"[28241864, 170668925]","['Im Bussen', 'Suppinger Straße']",secondary,50,False,True,22.42,L 1236,"LINESTRING (9.6849339 48.4875368, 9.684951 48.4876395, 9.6850165 48.4877277)",,,
15245550,Beurer Steig,residential,30,False,False,81.56,,"LINESTRING (9.6867194 48.4871241, 9.6868739 48.4863978)",,,
15245551,Georg-Huober-Straße,residential,30,False,False,130.51,,"LINESTRING (9.6867194 48.4871241, 9.6849934 48.4868616)",,,
15245550,Beurer Steig,residential,30,False,True,71.246,,"LINESTRING (9.6867194 48.4871241, 9.6866772 48.4876776, 9.6867436 48.4877521)",,,
15245550,Beurer Steig,residential,30,False,True,81.56,,"LINESTRING (9.6868739 48.4863978, 9.6867194 48.4871241)",,,
170668922,Hindenburgstraße,residential,30,False,True,133.965,,"LINESTRING (9.6868739 48.4863978, 9.6850934 48.4861553)",,,
219061588,Hindenburgstraße,residential,30,False,False,53.609,,"LINESTRING (9.6868739 48.4863978, 9.6875761 48.4865236)",,,
15245551,Georg-Huober-Straße,residential,30,False,True,130.51,,"LINESTRING (9.6849934 48.4868616, 9.6867194 48.4871241)",,,
28241864,Suppinger Straße,secondary,50,False,True,4.086,L 1236,"LINESTRING (9.6849934 48.4868616, 9.6849848 48.4868979)",,,
28241864,Suppinger Straße,secondary,50,False,False,71.283,L 1236,"LINESTRING (9.6849934 48.4868616, 9.6850524 48.4864067, 9.6850611 48.4863434, 9.6850823 48.4862233)",,,
170668922,Hindenburgstraße,residential,30,False,False,133.965,,"LINESTRING (9.6850934 48.4861553, 9.6868739 48.4863978)",,,
"[28241864, 861317259]",Suppinger Straße,secondary,50,False,True,7.606,L 1236,"LINESTRING (9.6850934 48.4861553, 9.6850866 48.4861967, 9.6850823 48.4862233)",,,
219061588,Hindenburgstraße,residential,30,False,True,53.609,,"LINESTRING (9.6875761 48.4865236, 9.6868739 48.4863978)",,,
219061588,Hindenburgstraße,residential,30,False,False,123.37299999999999,,"LINESTRING (9.6875761 48.4865236, 9.6877677 48.4865635, 9.6882588 48.4866551, 9.6891835 48.4868333)",,,
10679469,Schillerstraße,residential,30,False,False,80.781,,"LINESTRING (9.6891835 48.4868333, 9.6895143 48.4861407)",,,
10679469,Schillerstraße,residential,30,False,True,118.587,,"LINESTRING (9.6891835 48.4868333, 9.6887596 48.4878621)",,,
372473868,Hindenburgstraße,residential,30,False,False,256.043,,"LINESTRING (9.6891835 48.4868333, 9.6925069 48.4875043)",,,
219061588,Hindenburgstraße,residential,30,False,True,123.373,,"LINESTRING (9.6891835 48.4868333, 9.6882588 48.4866551, 9.6877677 48.4865635, 9.6875761 48.4865236)",,,
372473868,Hindenburgstraße,residential,30,False,True,256.043,,"LINESTRING (9.6925069 48.4875043, 9.6891835 48.4868333)",,,
409064185,Laublocher Weg,residential,30,False,False,72.207,,"LINESTRING (9.6925069 48.4875043, 9.692207 48.4881225)",,,
409064185,Laublocher Weg,residential,30,False,True,78.171,,"LINESTRING (9.6925069 48.4875043, 9.69283 48.4868347)",,,
409064185,Laublocher Weg,residential,30,False,False,78.171,,"LINESTRING (9.69283 48.4868347, 9.6925069 48.4875043)",,,
15245553,Im Brühl,residential,30,False,False,256.281,,"LINESTRING (9.69283 48.4868347, 9.690682 48.4863995, 9.6895143 48.4861407)",,,
15245553,Im Brühl,residential,30,False,True,82.146,,"LINESTRING (9.6884427 48.4859375, 9.6895143 48.4861407)",,,
15245565,Konradstraße,residential,30,False,True,140.294,,"LINESTRING (9.6919226 48.4941459, 9.6919461 48.4935261, 9.6919477 48.4934854, 9.691969 48.4929234, 9.6919705 48.4928846)",,,
15245565,Konradstraße,residential,30,False,True,48.392,,"LINESTRING (9.6919705 48.4928846, 9.6919721 48.4924494)",,,
25045341,Appenzellerweg,residential,30,False,True,115.698,,"LINESTRING (9.6919705 48.4928846, 9.6904132 48.493017)",,,
15245565,Konradstraße,residential,30,False,False,140.29399999999998,,"LINESTRING (9.6919705 48.4928846, 9.691969 48.4929234, 9.6919477 48.4934854, 9.6919461 48.4935261, 9.6919226 48.4941459)",,,
15245565,Konradstraße,residential,30,False,False,48.392,,"LINESTRING (9.6919721 48.4924494, 9.6919705 48.4928846)",,,
27140884,Hirschstraße,residential,30,False,True,122.132,,"LINESTRING (9.6919721 48.4924494, 9.6913017 48.4924393, 9.6903151 48.4924267)",,,
15245567,Gartenstraße,residential,30,False,True,68.739,,"LINESTRING (9.6887744 48.4925922, 9.6888761 48.4932067)",,,
27140884,Hirschstraße,residential,30,False,False,115.03,,"LINESTRING (9.6887744 48.4925922, 9.6892247 48.4925507, 9.6902059 48.4924389, 9.6903151 48.4924267)",,,
861317252,Gartenstraße,residential,30,False,False,105.056,,"LINESTRING (9.6887744 48.4925922, 9.6887513 48.4921671, 9.6887453 48.4916477)",,,
861317253,Hirschstraße,residential,30,False,True,171.997,,"LINESTRING (9.6887744 48.4925922, 9.6880361 48.4926791, 9.6866934 48.4927668, 9.686586 48.4927744, 9.6864617 48.4927916)",,,
26799057,Heinrichstraße,residential,30,False,True,85.441,,"LINESTRING (9.6889049 48.489535, 9.6890053 48.4887695)",,,
4835439,Bahnhofstraße,tertiary,50,False,True,44.536,K 7423,"LINESTRING (9.6889049 48.489535, 9.6886488 48.4894977, 9.6884792 48.4894669, 9.6883165 48.4894442)",,,
289335451,Bahnhofstraße,tertiary,50,False,False,29.432000000000002,K 7423,"LINESTRING (9.6889049 48.489535, 9.6890973 48.489577, 9.6892879 48.4896095)",,,
4835439,Bahnhofstraße,tertiary,50,False,False,55.69199999999999,K 7423,"LINESTRING (9.6875628 48.4894155, 9.6877706 48.4894157, 9.6880704 48.4894253, 9.6883165 48.4894442)",,,
4835439,Bahnhofstraße,tertiary,50,False,True,73.694,K 7423,"LINESTRING (9.6875628 48.4894155, 9.6872297 48.4894165, 9.6870736 48.489417, 9.6868155 48.4894199, 9.6865633 48.4894297)",,,
15245568,Fölltorstraße,residential,30,False,False,164.076,,"LINESTRING (9.6875628 48.4894155, 9.6876505 48.4887345, 9.6877735 48.4883103, 9.6879232 48.4879641)",,,
13952854,Karlstraße,residential,30,False,False,90.073,,"LINESTRING (9.6879232 48.4879641, 9.6867436 48.4877521)",,,
13952854,Karlstraße,residential,30,False,True,56.902,,"LINESTRING (9.6879232 48.4879641, 9.6886704 48.488093)",,,
15245568,Fölltorstraße,residential,30,False,True,164.076,,"LINESTRING (9.6879232 48.4879641, 9.6877735 48.4883103, 9.6876505 48.4887345, 9.6875628 48.4894155)",,,
"[219061585, 170668924]",Im Bussen,secondary,50,False,True,23.450000000000003,L 1236,"LINESTRING (9.6860465 48.4888713, 9.6859911 48.4889548, 9.6858833 48.4890508)",,,
"[417320611, 309701869]",Im Bussen,secondary,50,False,False,108.017,L 1236,"LINESTRING (9.6860465 48.4888713, 9.6860654 48.4887907, 9.6860398 48.4886582, 9.6859432 48.488418, 9.6858429 48.488224, 9.6856994 48.4880732, 9.6855686 48.4879841)",,,
1120949035,Beurer Steig,residential,30,False,True,24.015,,"LINESTRING (9.6860465 48.4888713, 9.6861861 48.4888766, 9.6863704 48.4888598)",,,
"[28241864, 170668925]","['Im Bussen', 'Suppinger Straße']",secondary,50,False,False,22.42,L 1236,"LINESTRING (9.6850165 48.4877277, 9.684951 48.4876395, 9.6849339 48.4875368)",,,
417320600,Schallengasse,residential,30,False,True,35.677,,"LINESTRING (9.6850165 48.4877277, 9.6849219 48.4878093, 9.6848728 48.4879188, 9.6848751 48.4880225)",,,
417320611,Im Bussen,secondary,50,False,True,50.166,L 1236,"LINESTRING (9.6850165 48.4877277, 9.6850798 48.4877817, 9.6852171 48.4878499, 9.6853866 48.4879205, 9.6855686 48.4879841)",,,
15245570,Peter-Schwenk-Straße,residential,30,False,False,83.59100000000001,,"LINESTRING (9.6855686 48.4879841, 9.6857346 48.4879505, 9.6862347 48.4879794, 9.6866864 48.4880322)",,,
417320611,Im Bussen,secondary,50,False,False,50.166,L 1236,"LINESTRING (9.6855686 48.4879841, 9.6853866 48.4879205, 9.6852171 48.4878499, 9.6850798 48.4877817, 9.6850165 48.4877277)",,,
"[417320611, 309701869]",Im Bussen,secondary,50,False,True,108.017,L 1236,"LINESTRING (9.6855686 48.4879841, 9.6856994 48.4880732, 9.6858429 48.488224, 9.6859432 48.488418, 9.6860398 48.4886582, 9.6860654 48.4887907, 9.6860465 48.4888713)",,,
15245571,Beurer Steig,residential,30,False,True,31.43,,"LINESTRING (9.6866864 48.4880322, 9.6867436 48.4877521)",,,
15245570,Peter-Schwenk-Straße,residential,30,False,True,83.59100000000001,,"LINESTRING (9.6866864 48.4880322, 9.6862347 48.4879794, 9.6857346 48.4879505, 9.6855686 48.4879841)",,,
1120949035,Beurer Steig,residential,30,False,False,96.379,,"LINESTRING (9.6866864 48.4880322, 9.6865909 48.4884089, 9.686563 48.4884978, 9.6864737 48.4887822, 9.6863704 48.4888598)",,,
13952854,Karlstraße,residential,30,False,False,135.503,,"LINESTRING (9.6867436 48.4877521, 9.6849339 48.4875368)",,,
13952854,Karlstraße,residential,30,False,True,90.073,,"LINESTRING (9.6867436 48.4877521, 9.6879232 48.4879641)",,,
15245571,Beurer Steig,residential,30,False,False,31.43,,"LINESTRING (9.6867436 48.4877521, 9.6866864 48.4880322)",,,
15245550,Beurer Steig,residential,30,False,False,71.246,,"LINESTRING (9.6867436 48.4877521, 9.6866772 48.4876776, 9.6867194 48.4871241)",,,
1120949035,Beurer Steig,residential,30,False,False,24.015,,"LINESTRING (9.6863704 48.4888598, 9.6861861 48.4888766, 9.6860465 48.4888713)",,,
1120949035,Beurer Steig,residential,30,False,True,96.37899999999999,,"LINESTRING (9.6863704 48.4888598, 9.6864737 48.4887822, 9.686563 48.4884978, 9.6865909 48.4884089, 9.6866864 48.4880322)",,,
15245575,Platzgasse,residential,30,False,False,102.756,,"LINESTRING (9.6847007 48.4902046, 9.6847322 48.4901372, 9.6847919 48.4900492, 9.6848887 48.4898842, 9.6850237 48.4897877, 9.6851781 48.4897168, 9.6852951 48.4896818, 9.6854195 48.4896802, 9.6856547 48.4896929)",,,
26153673,Weberstraße,residential,30,False,True,77.292,,"LINESTRING (9.6847007 48.4902046, 9.684527 48.4902148, 9.6843183 48.4902605, 9.6841583 48.4903224, 9.6840075 48.4904014, 9.6838288 48.4905418)",,,
58950781,Weberstraße,residential,30,False,False,71.83500000000001,,"LINESTRING (9.6847007 48.4902046, 9.6851872 48.490217, 9.6856751 48.4902178)",,,
29334200,Feldstetter Straße,tertiary,30,False,True,216.72299999999998,K 7423,"LINESTRING (9.6811749 48.4884156, 9.6813015 48.4884262, 9.6821611 48.4884733, 9.6825459 48.4885032, 9.6828385 48.4885531, 9.683 48.4886112, 9.6831405 48.4886832, 9.6832381 48.4887964, 9.6834205 48.489039, 9.6834917 48.4891202, 9.6836102 48.4891836)",,2,
289335968,Max-Lechler-Straße,residential,30,False,False,53.629999999999995,,"LINESTRING (9.6811749 48.4884156, 9.6811789 48.4883696, 9.6811948 48.4882082, 9.6812219 48.4879343)",,,
289335969,Max-Lechler-Straße,residential,30,True,False,119.37,,"LINESTRING (9.6811749 48.4884156, 9.6811098 48.489049, 9.6810921 48.4894875)",,,
842442103,Feldstetter Straße,tertiary,50,False,False,81.16300000000001,K 7423,"LINESTRING (9.6811749 48.4884156, 9.680737 48.4883702, 9.6800926 48.4882817)",,2,
24895787,Uhlandstraße,residential,30,False,True,133.987,,"LINESTRING (9.6829067 48.4894375, 9.6821737 48.4894519, 9.6816072 48.4894917, 9.6810921 48.4894875)",,,
29334201,Mohrengasse,residential,30,False,False,60.385999999999996,,"LINESTRING (9.6829067 48.4894375, 9.6829562 48.4893914, 9.6830494 48.4893519, 9.6831873 48.4893211, 9.6835124 48.4892418, 9.6836102 48.4891836)",,,
219120000,Mohrengasse,residential,30,False,True,105.155,,"LINESTRING (9.6829067 48.4894375, 9.6828984 48.4895313, 9.682905 48.4897402, 9.6829119 48.4900321, 9.6829716 48.4902717, 9.6830367 48.4903707)",,,
547005457,Weite Straße,secondary,50,True,False,9.085,L 1236,"LINESTRING (9.6856684 48.4897741, 9.6856547 48.4896929)",,,
33187862,Weite Straße,secondary,50,False,True,49.344,L 1236,"LINESTRING (9.6856684 48.4897741, 9.6856732 48.4898598, 9.6856751 48.4902178)",,,
166866637,Forststraße,residential,30,False,False,68.813,,"LINESTRING (9.6796003 48.4899721, 9.6795942 48.4898449, 9.6796362 48.4896815, 9.6797406 48.4893631)",,,
289335967,Mörikestraße,residential,30,False,True,109.93799999999999,,"LINESTRING (9.6796003 48.4899721, 9.6804964 48.4900355, 9.6810827 48.4900827)",,,
24895787,Uhlandstraße,residential,30,False,False,100.57300000000001,,"LINESTRING (9.6797406 48.4893631, 9.6805454 48.4894456, 9.6810921 48.4894875)",,,
"[29334203, 842442087]",Forststraße,residential,30,False,True,123.054,,"LINESTRING (9.6797406 48.4893631, 9.6797836 48.4891807, 9.6798951 48.4888606, 9.6800926 48.4882817)",,,
