osmid,lanes,name,highway,oneway,reversed,length,geometry,ref,maxspeed,bridge,est_width
341341708,,August-Fischer-Straße,residential,False,True,86.916,"LINESTRING (12.9851688 52.9711237, 12.9851433 52.9703422)",,50,,
172546732,,Grünstraße,living_street,False,True,94.369,"LINESTRING (12.9851688 52.9711237, 12.9859821 52.9711132, 12.986216 52.9711082, 12.9865775 52.9711006)",,,,
"[238312776, 25641274, 238312775]",,Grünstraße,residential,True,False,87.731,"LINESTRING (12.9877269 52.970739, 12.9870373 52.9710144, 12.9869159 52.9710463, 12.9865775 52.9711006)",,,yes,
49089534,2,Straße des Friedens,secondary,False,True,77.62,"LINESTRING (12.9877269 52.970739, 12.9880569 52.9711222, 12.9881038 52.9712461, 12.9881302 52.9713845)",L 19,50,,
172546734,,Seestraße,residential,False,True,78.041,"LINESTRING (12.9869121 52.9719779, 12.9880765 52.9719482)",,50,,
369934288,,Mittelstraße,residential,False,False,68.954,"LINESTRING (12.9869121 52.9719779, 12.9869203 52.972598)",,,,
369934288,,Mittelstraße,residential,False,True,31.374,"LINESTRING (12.9869121 52.9719779, 12.9868923 52.971696)",,,,
"[548433576, 172546734]",,"['August-Fischer-Straße', 'Seestraße']",residential,False,"[False, True]",167.687,"LINESTRING (12.9869121 52.9719779, 12.9859415 52.9720134, 12.9851692 52.972039, 12.9851838 52.9715824)",,50,,
9703627,2,Platz der Einheit,secondary,False,False,165.259,"LINESTRING (12.9869302 52.974871, 12.9874519 52.9743254, 12.9876465 52.9741218, 12.9876844 52.9740783, 12.9877808 52.9739677, 12.98793 52.9737964, 12.9879646 52.9737503, 12.9880951 52.9735624)",L 19,50,,
10421664,2,Rheinsberger Straße,secondary,False,False,298.798,"LINESTRING (12.9869302 52.974871, 12.9865706 52.9752459, 12.9865416 52.9752803, 12.9861281 52.9757031, 12.9855813 52.9762992, 12.9854522 52.9764399, 12.9849347 52.9770239, 12.9848239 52.9772349)",L 19,50,,
508494792,2,Granseer Straße,secondary,False,True,264.626,"LINESTRING (12.9869302 52.974871, 12.987207 52.9750428, 12.9877456 52.975626, 12.988222 52.9761419, 12.9885544 52.9765019, 12.9887654 52.9767304, 12.9888186 52.976788, 12.9889345 52.9769135)",L 22,50,,
10421664,2,Rheinsberger Straße,secondary,False,False,65.325,"LINESTRING (12.9848239 52.9772349, 12.9845446 52.9777978)",L 19,50,,
10421664,2,Rheinsberger Straße,secondary,False,True,298.798,"LINESTRING (12.9848239 52.9772349, 12.9849347 52.9770239, 12.9854522 52.9764399, 12.9855813 52.9762992, 12.9861281 52.9757031, 12.9865416 52.9752803, 12.9865706 52.9752459, 12.9869302 52.974871)",L 19,50,,
35376698,,Am Gudelack,residential,False,False,126.91100000000002,"LINESTRING (12.9848239 52.9772349, 12.9845903 52.9772576, 12.9835448 52.9778943, 12.9834193 52.977965)",,,,
"[238312762, 240436766, 905235015]",,Am Wutzsee,residential,True,False,178.399,"LINESTRING (12.9909883 52.9706802, 12.9907887 52.9707672, 12.9900169 52.9709878, 12.9899805 52.9710186, 12.9899827 52.971058, 12.9900304 52.9711514, 12.9901111 52.9712681, 12.9901401 52.9713512, 12.9901818 52.9714762, 12.9901213 52.9716734, 12.9900969 52.9717192, 12.9900692 52.9717638, 12.9899344 52.9718672)",,,yes,
10421664,2,Rheinsberger Straße,secondary,False,True,65.325,"LINESTRING (12.9845446 52.9777978, 12.9848239 52.9772349)",L 19,50,,
39274011,,,residential,False,True,78.019,"LINESTRING (12.9845446 52.9777978, 12.9841748 52.9778635, 12.983494 52.9779718, 12.9834193 52.977965)",,,,
172546732,,Grünstraße,living_street,False,False,94.369,"LINESTRING (12.9865775 52.9711006, 12.986216 52.9711082, 12.9859821 52.9711132, 12.9851688 52.9711237)",,,,
369934287,,Mittelstraße,residential,True,False,134.891,"LINESTRING (12.9865775 52.9711006, 12.9861495 52.9705877, 12.9860459 52.970381, 12.9859844 52.9700999, 12.9859905 52.9699603)",,,,
369934288,,Mittelstraße,residential,False,False,69.488,"LINESTRING (12.9865775 52.9711006, 12.9866681 52.9712845, 12.9867624 52.9714528, 12.9868923 52.971696)",,,,
48812679,,Platz der Einheit,residential,False,True,125.686,"LINESTRING (12.9863624 52.9733773, 12.986543 52.9733737, 12.9871267 52.9733354, 12.9871801 52.9733319, 12.9879097 52.9732814, 12.9882302 52.9732702)",,,,
369934288,,Mittelstraße,residential,False,False,31.374,"LINESTRING (12.9868923 52.971696, 12.9869121 52.9719779)",,,,
369934288,,Mittelstraße,residential,False,True,69.488,"LINESTRING (12.9868923 52.971696, 12.9867624 52.9714528, 12.9866681 52.9712845, 12.9865775 52.9711006)",,,,
369934288,,Mittelstraße,residential,False,True,68.954,"LINESTRING (12.9869203 52.972598, 12.9869121 52.9719779)",,,,
905235019,,Am Wutzsee,residential,False,True,61.579,"LINESTRING (12.9900871 52.9724133, 12.9899344 52.9718672)",,,,3
341341708,,August-Fischer-Straße,residential,False,False,86.916,"LINESTRING (12.9851433 52.9703422, 12.9851688 52.9711237)",,50,,
217754600,,Am Stadtfließ,residential,False,False,96.15799999999999,"LINESTRING (12.9851433 52.9703422, 12.984753 52.9703753, 12.9837417 52.970526)",,,,
217754600,,Am Stadtfließ,residential,False,True,96.15799999999999,"LINESTRING (12.9837417 52.970526, 12.984753 52.9703753, 12.9851433 52.9703422)",,,,
38107529,1,Rönnebecker Weg,unclassified,False,True,126.91,"LINESTRING (12.9900821 52.9782378, 12.9898591 52.9779789, 12.989215 52.9772229)",,,,
52102392,,Rönnebecker Weg,unclassified,False,False,45.995000000000005,"LINESTRING (12.9900821 52.9782378, 12.9904328 52.9785082, 12.9905129 52.9785597)",,,,
905235019,,Am Wutzsee,residential,False,False,61.579,"LINESTRING (12.9899344 52.9718672, 12.9900871 52.9724133)",,,,3
238312761,,Am Wutzsee,residential,True,False,100.268,"LINESTRING (12.9899344 52.9718672, 12.9898734 52.9718824, 12.9890678 52.9720966, 12.9888903 52.9721018, 12.9887917 52.9720656, 12.988711 52.9719985, 12.9886489 52.9719367)",,,,
"[548433577, 35376698]",,Am Gudelack,residential,False,True,186.391,"LINESTRING (12.9809523 52.9786858, 12.9810665 52.978604, 12.9811999 52.9785465, 12.9812717 52.9785197, 12.9814812 52.9784445, 12.9818437 52.9783036, 12.982021 52.9782392, 12.9821889 52.9781969, 12.9826625 52.9781159, 12.9833086 52.9780055, 12.9834193 52.977965)",,,,
369934289,,Platz der Einheit,residential,False,True,36.849,"LINESTRING (12.9889701 52.9733347, 12.9884296 52.9732724)",,,,
318047947,,Kloster,residential,False,False,202.99499999999998,"LINESTRING (12.9889701 52.9733347, 12.9894526 52.9733363, 12.9898007 52.9733356, 12.9901947 52.9733369, 12.9902748 52.9733362, 12.9905167 52.9733378, 12.990981 52.9738996, 12.9911597 52.9741436)",,,,
318047958,,Platz der Einheit,residential,False,True,66.793,"LINESTRING (12.9889701 52.9733347, 12.9883099 52.9735844, 12.9880951 52.9735624)",,50,,
369934289,,Platz der Einheit,residential,False,False,36.849,"LINESTRING (12.9884296 52.9732724, 12.9889701 52.9733347)",,,,
369934277,,Am Morgenberg,residential,False,True,65.524,"LINESTRING (12.9911717 52.9781656, 12.9910671 52.9782297, 12.9910419 52.9782951, 12.9910381 52.9783452, 12.9909102 52.9783977, 12.9905129 52.9785597)",,,,
52102392,,Rönnebecker Weg,unclassified,False,True,45.995000000000005,"LINESTRING (12.9905129 52.9785597, 12.9904328 52.9785082, 12.9900821 52.9782378)",,,,
369934277,,Am Morgenberg,residential,False,False,65.524,"LINESTRING (12.9905129 52.9785597, 12.9909102 52.9783977, 12.9910381 52.9783452, 12.9910419 52.9782951, 12.9910671 52.9782297, 12.9911717 52.9781656)",,,,
38107529,1,Rönnebecker Weg,unclassified,False,False,126.91,"LINESTRING (12.989215 52.9772229, 12.9898591 52.9779789, 12.9900821 52.9782378)",,,,
38107529,1,Rönnebecker Weg,unclassified,False,True,39.215,"LINESTRING (12.989215 52.9772229, 12.9891267 52.9771285, 12.9890605 52.9770631, 12.9889345 52.9769135)",,,,
375111056,,Rönnebecker Weg,unclassified,False,True,201.79399999999998,"LINESTRING (12.989215 52.9772229, 12.9889112 52.9773624, 12.9883883 52.9774787, 12.987993 52.9775406, 12.987915 52.9776004, 12.9879026 52.9776388, 12.9879221 52.9780006, 12.9879753 52.9780433, 12.9880799 52.9780657, 12.9887537 52.978059)",,,,
318047947,,Kloster,residential,False,True,202.995,"LINESTRING (12.9911597 52.9741436, 12.990981 52.9738996, 12.9905167 52.9733378, 12.9902748 52.9733362, 12.9901947 52.9733369, 12.9898007 52.9733356, 12.9894526 52.9733363, 12.9889701 52.9733347)",,,,
"[548433577, 35376698]",,Am Gudelack,residential,False,False,186.39100000000005,"LINESTRING (12.9834193 52.977965, 12.9833086 52.9780055, 12.9826625 52.9781159, 12.9821889 52.9781969, 12.982021 52.9782392, 12.9818437 52.9783036, 12.9814812 52.9784445, 12.9812717 52.9785197, 12.9811999 52.9785465, 12.9810665 52.978604, 12.9809523 52.9786858)",,,,
35376698,,Am Gudelack,residential,False,True,126.91100000000002,"LINESTRING (12.9834193 52.977965, 12.9835448 52.9778943, 12.9845903 52.9772576, 12.9848239 52.9772349)",,,,
39274011,,,residential,False,False,78.019,"LINESTRING (12.9834193 52.977965, 12.983494 52.9779718, 12.9841748 52.9778635, 12.9845446 52.9777978)",,,,
375111056,,Rönnebecker Weg,unclassified,False,False,51.566,"LINESTRING (12.9887537 52.978059, 12.9888938 52.9781134, 12.988967 52.9781505, 12.9889885 52.9781663, 12.9890325 52.9781644, 12.9890386 52.9780874, 12.9889974 52.9780631, 12.9888864 52.9780577, 12.9887537 52.978059)",,,,
375111056,,Rönnebecker Weg,unclassified,False,True,51.565999999999995,"LINESTRING (12.9887537 52.978059, 12.9888864 52.9780577, 12.9889974 52.9780631, 12.9890386 52.9780874, 12.9890325 52.9781644, 12.9889885 52.9781663, 12.988967 52.9781505, 12.9888938 52.9781134, 12.9887537 52.978059)",,,,
375111056,,Rönnebecker Weg,unclassified,False,False,201.79399999999998,"LINESTRING (12.9887537 52.978059, 12.9880799 52.9780657, 12.9879753 52.9780433, 12.9879221 52.9780006, 12.9879026 52.9776388, 12.987915 52.9776004, 12.987993 52.9775406, 12.9883883 52.9774787, 12.9889112 52.9773624, 12.989215 52.9772229)",,,,
"[25641266, 26041955]",,"['August-Fischer-Straße', 'Am Gudelacksee']","['living_street', 'residential']",False,"[False, True]",638.669,"LINESTRING (12.9824622 52.9761556, 12.9825426 52.9760125, 12.9827455 52.9756663, 12.982927 52.9753537, 12.9830949 52.9750064, 12.983193 52.9747806, 12.9832083 52.9747454, 12.9833593 52.9743064, 12.9834764 52.9739625, 12.9834953 52.9739069, 12.9835179 52.9738406, 12.983557 52.9736522, 12.9836034 52.9731419, 12.9836077 52.9726399, 12.983595 52.9725395, 12.9835707 52.9723479, 12.9835418 52.9722975, 12.9834986 52.9722627, 12.9832476 52.9721147, 12.9831893 52.9720381, 12.9831744 52.9719561, 12.9831709 52.9718535, 12.983253 52.9717891, 12.9833534 52.9717633, 12.9835845 52.9717351, 12.9838953 52.971693, 12.9847031 52.9716077, 12.9849501 52.9715883, 12.9851838 52.9715824)",,10,,
