osmid,name,highway,oneway,reversed,length,ref,maxspeed,geometry,bridge,access,width
35418927,Heudorfer Straße,tertiary,False,False,124.35499999999999,K 8264,,"LINESTRING (9.297085 48.0743447, 9.2980337 48.074331, 9.2983889 48.0743588, 9.2987412 48.074428)",,,
1005952498,Heudorfer Straße,tertiary,False,True,21.209,K 8264,,"LINESTRING (9.297085 48.0743447, 9.2969298 48.0743662, 9.2968189 48.0744075)",,,
35418927,Heudorfer Straße,tertiary,False,False,227.16500000000002,K 8264,,"LINESTRING (9.2987412 48.074428, 9.2990872 48.0745176, 9.3003053 48.074833, 9.3009894 48.0750771, 9.3014819 48.0753114)",,,
35418927,Heudorfer Straße,tertiary,False,True,124.35499999999999,K 8264,,"LINESTRING (9.2987412 48.074428, 9.2983889 48.0743588, 9.2980337 48.074331, 9.297085 48.0743447)",,,
103292369,Obere Sonnenbergstraße,residential,False,True,59.482,,,"LINESTRING (9.2987412 48.074428, 9.2989298 48.0741352, 9.2991039 48.073953)",,,
"[222520369, 48508547, 48508551]",Am Wasserfall,"['unclassified', 'residential']",False,False,380.378,,30,"LINESTRING (9.3025378 48.0769299, 9.3024607 48.0766094, 9.3024197 48.0765622, 9.3023312 48.0764153, 9.302232 48.0762361, 9.3021488 48.0761106, 9.3020818 48.0760192, 9.3020231 48.0759651, 9.3019205 48.0759183, 9.3017008 48.0759577, 9.3006763 48.0761393, 9.3004698 48.0761715, 9.2993862 48.0762289, 9.299295 48.0762271, 9.2991594 48.0761898, 9.2990944 48.0761355, 9.2989034 48.0758131)",,yes,3
48508552,Jahnstraße,residential,False,True,104.16,,,"LINESTRING (9.2989034 48.0758131, 9.2976044 48.0761655)",,,
103292306,Hopfenweg,residential,False,True,63.556,,,"LINESTRING (9.2989034 48.0758131, 9.2987285 48.0752536)",,,
"[222520369, 48508547, 48508551]",Am Wasserfall,"['residential', 'unclassified']",False,True,380.37799999999993,,30,"LINESTRING (9.2989034 48.0758131, 9.2990944 48.0761355, 9.2991594 48.0761898, 9.299295 48.0762271, 9.2993862 48.0762289, 9.3004698 48.0761715, 9.3006763 48.0761393, 9.3017008 48.0759577, 9.3019205 48.0759183, 9.3020231 48.0759651, 9.3020818 48.0760192, 9.3021488 48.0761106, 9.302232 48.0762361, 9.3023312 48.0764153, 9.3024197 48.0765622, 9.3024607 48.0766094, 9.3025378 48.0769299)",,yes,3
48508552,Jahnstraße,residential,False,False,200.779,,,"LINESTRING (9.2989034 48.0758131, 9.3011752 48.0754421, 9.3014819 48.0753114)",,,
48508552,Jahnstraße,residential,False,False,104.16,,,"LINESTRING (9.2976044 48.0761655, 9.2989034 48.0758131)",,,
154598918,Am Grabenweg,residential,False,True,15.137,,,"LINESTRING (9.2976044 48.0761655, 9.2976819 48.0762914)",,,
154598923,Am Vogelherd,residential,False,False,132.067,,,"LINESTRING (9.2976044 48.0761655, 9.297373 48.0761408, 9.2972284 48.0761362, 9.2969909 48.0761661, 9.2959958 48.0765603)",,,
35418927,Heudorfer Straße,tertiary,False,True,227.16500000000002,K 8264,,"LINESTRING (9.3014819 48.0753114, 9.3009894 48.0750771, 9.3003053 48.074833, 9.2990872 48.0745176, 9.2987412 48.074428)",,,
48508552,Jahnstraße,residential,False,True,200.779,,,"LINESTRING (9.3014819 48.0753114, 9.3011752 48.0754421, 9.2989034 48.0758131)",,,
103292304,Siechensteigle,residential,False,True,77.215,,,"LINESTRING (9.3014819 48.0753114, 9.3016078 48.0752185, 9.3016463 48.0751901, 9.3019894 48.0747114)",,,
140163662,Mengener Straße,primary,False,False,133.596,B 32,30,"LINESTRING (9.2949294 48.0708695, 9.2948648 48.0710819, 9.2948464 48.0711423, 9.2947505 48.0718927, 9.2947075 48.0720602)",,,
983927637,Mengener Straße,primary,False,True,123.505,B 32,50,"LINESTRING (9.2949294 48.0708695, 9.2953031 48.0702347, 9.2956019 48.0698555)",,,
983927639,Rote Steige,residential,False,True,168.849,,,"LINESTRING (9.2949294 48.0708695, 9.2948456 48.0706959, 9.2947168 48.070212, 9.2946524 48.0699897, 9.2945988 48.0698392, 9.294423 48.0695877, 9.2943126 48.0694171)",,,
983927639,Rote Steige,residential,False,False,168.849,,,"LINESTRING (9.2943126 48.0694171, 9.294423 48.0695877, 9.2945988 48.0698392, 9.2946524 48.0699897, 9.2947168 48.070212, 9.2948456 48.0706959, 9.2949294 48.0708695)",,,
103292353,An der Stadtmauer,residential,False,False,28.787,,,"LINESTRING (9.2941348 48.0738281, 9.2937865 48.0737147)",,,
103292353,An der Stadtmauer,residential,False,True,49.6,,,"LINESTRING (9.2941348 48.0738281, 9.2947982 48.073878)",,,
252947629,An der Stadtmauer,residential,False,False,70.09,,,"LINESTRING (9.2941348 48.0738281, 9.2942964 48.0734639, 9.2944869 48.0732482)",,,
85135158,Fabrikstraße,residential,False,True,13.078,,,"LINESTRING (9.2920665 48.0748921, 9.2920096 48.0750034)",,,
"[167291416, 25276762]","['Mühlberg', 'Fabrikstraße']",residential,False,False,494.22599999999994,,,"LINESTRING (9.2920665 48.0748921, 9.2918624 48.0743538, 9.2918248 48.0740361, 9.2918247 48.073784, 9.2920759 48.0732187, 9.2923426 48.0728255, 9.2925386 48.0724675, 9.292706 48.0720175, 9.2927828 48.0719337, 9.2928991 48.0718753, 9.2929839 48.0718531, 9.293087 48.0718525, 9.293213 48.0718836, 9.2933232 48.0718916, 9.2938392 48.0718572, 9.2939568 48.0718669, 9.2947075 48.0720602)",,,
167291413,Kirchberg,residential,False,False,58.661,,,"LINESTRING (9.2920665 48.0748921, 9.2921482 48.0748323, 9.2924453 48.0745378, 9.2925218 48.074462)",,,
5060706,Jakobstaler Straße,tertiary,False,True,56.948,K 8262,50,"LINESTRING (9.2998991 48.071186, 9.2993911 48.0715695)",,,
103292293,Ob der Ziegelhütte,residential,False,False,42.587,,,"LINESTRING (9.2998991 48.071186, 9.3004162 48.0713512)",,,
5060706,Jakobstaler Straße,tertiary,False,False,234.36,K 8262,50,"LINESTRING (9.2998991 48.071186, 9.3003349 48.0708983, 9.3006969 48.0707064, 9.3010973 48.0705309, 9.301653 48.0703784, 9.3023012 48.0702659, 9.3026207 48.0702103)",,,
103292288,Uhlandstraße,residential,False,True,44.123,,,"LINESTRING (9.3019324 48.0699942, 9.3025114 48.0699061)",,,
983927640,Fabrikstraße,residential,False,True,120.918,,,"LINESTRING (9.2912488 48.0742073, 9.2912101 48.0746557, 9.2913822 48.0747477, 9.2920096 48.0750034)",,,
103292319,Am Grabenweg,residential,False,True,47.156,,,"LINESTRING (9.2976819 48.0762914, 9.298002 48.0766576)",,,
154598918,Am Grabenweg,residential,False,False,15.137,,,"LINESTRING (9.2976819 48.0762914, 9.2976044 48.0761655)",,,
103292387,Am Vogelherd,residential,False,True,142.148,,,"LINESTRING (9.2976819 48.0762914, 9.2965901 48.0767442, 9.2960953 48.0770029)",,,
103292311,Mörikestraße,residential,False,False,34.787,,,"LINESTRING (9.3026207 48.0702103, 9.3025114 48.0699061)",,,
5060706,Jakobstaler Straße,tertiary,False,True,234.36,K 8262,50,"LINESTRING (9.3026207 48.0702103, 9.3023012 48.0702659, 9.301653 48.0703784, 9.3010973 48.0705309, 9.3006969 48.0707064, 9.3003349 48.0708983, 9.2998991 48.071186)",,,
103292387,Am Vogelherd,residential,False,False,142.148,,,"LINESTRING (9.2960953 48.0770029, 9.2965901 48.0767442, 9.2976819 48.0762914)",,,
103292283,Montfortstraße,residential,False,False,40.179,,,"LINESTRING (9.2996891 48.0741773, 9.2998483 48.0741284, 9.2999945 48.0741313, 9.3002054 48.0741715)",,,
103292369,Obere Sonnenbergstraße,residential,False,False,17.361,,,"LINESTRING (9.2990798 48.0737977, 9.2991039 48.073953)",,,
103292285,Untere Sonnenbergstraße,residential,True,False,136.798,,,"LINESTRING (9.2990798 48.0737977, 9.2985573 48.0734872, 9.2990041 48.072785)",,,
103292369,Obere Sonnenbergstraße,residential,False,True,105.052,,,"LINESTRING (9.2990798 48.0737977, 9.2991039 48.0733723, 9.2991727 48.0731394, 9.2993155 48.0728744)",,,
103292351,Silcherstraße,residential,False,False,108.185,,,"LINESTRING (9.300846 48.0699007, 9.3019477 48.0692646)",,,
103292304,Siechensteigle,residential,False,False,41.976,,,"LINESTRING (9.3021486 48.0743492, 9.3019894 48.0747114)",,,
103292304,Siechensteigle,residential,False,True,31.166,,,"LINESTRING (9.3021486 48.0743492, 9.3022992 48.0740876)",,,
103292354,Montfortstraße,residential,False,False,178.32700000000003,,,"LINESTRING (9.3021486 48.0743492, 9.3006298 48.0745325, 9.3004846 48.0745361, 9.3003125 48.0745001, 9.3002264 48.0744282, 9.300178 48.0743276, 9.3002054 48.0741715)",,,
103292311,Mörikestraße,residential,False,True,60.54,,,"LINESTRING (9.3014366 48.0688406, 9.3019477 48.0692646)",,,
103292393,Gemminger Straße,residential,False,True,372.12199999999996,,30,"LINESTRING (9.3014366 48.0688406, 9.3009568 48.0690145, 9.3006039 48.0692157, 9.300363 48.069394, 9.3002339 48.0695378, 9.2998166 48.0701214, 9.2996273 48.0703025, 9.2993347 48.0704578, 9.2991583 48.0705872, 9.298457 48.0714382)",,,
103292314,Am Heudorfer Kreuz,residential,False,False,58.103,,,"LINESTRING (9.3024541 48.0754531, 9.3030902 48.0754091, 9.3032054 48.075353)",,,
103292369,Obere Sonnenbergstraße,residential,False,True,17.361,,,"LINESTRING (9.2991039 48.073953, 9.2990798 48.0737977)",,,
103292350,Gräfin-Monika-Straße,residential,False,True,158.363,,,"LINESTRING (9.2991039 48.073953, 9.2996503 48.0737374, 9.2998181 48.0736483, 9.2999902 48.0735074, 9.3004093 48.0728931)",,,
103292369,Obere Sonnenbergstraße,residential,False,False,59.482,,,"LINESTRING (9.2991039 48.073953, 9.2989298 48.0741352, 9.2987412 48.074428)",,,
103292395,Untere Sonnenbergstraße,residential,False,False,25.182,,,"LINESTRING (9.2990041 48.072785, 9.2993155 48.0728744)",,,
103292285,Untere Sonnenbergstraße,residential,True,False,158.203,,,"LINESTRING (9.2990041 48.072785, 9.299793 48.0717185, 9.3001414 48.0717301)",,,
103292293,Ob der Ziegelhütte,residential,False,True,42.587,,,"LINESTRING (9.3004162 48.0713512, 9.2998991 48.071186)",,,
103292369,Obere Sonnenbergstraße,residential,False,False,46.819,,,"LINESTRING (9.3004162 48.0713512, 9.3001414 48.0717301)",,,
"[103292293, 103292350]","['Ob der Ziegelhütte', 'Gräfin-Monika-Straße']",residential,False,False,226.885,,,"LINESTRING (9.3004162 48.0713512, 9.301195 48.0715697, 9.301281 48.0716215, 9.3004093 48.0728931)",,,
103292369,Obere Sonnenbergstraße,residential,False,True,5.317,,,"LINESTRING (9.2993155 48.0728744, 9.2993474 48.0728316)",,,
103292395,Untere Sonnenbergstraße,residential,False,True,25.182,,,"LINESTRING (9.2993155 48.0728744, 9.2990041 48.072785)",,,
103292369,Obere Sonnenbergstraße,residential,False,False,105.05199999999999,,,"LINESTRING (9.2993155 48.0728744, 9.2991727 48.0731394, 9.2991039 48.0733723, 9.2990798 48.0737977)",,,
103292311,Mörikestraße,residential,False,False,60.54,,,"LINESTRING (9.3019477 48.0692646, 9.3014366 48.0688406)",,,
103292351,Silcherstraße,residential,False,True,108.185,,,"LINESTRING (9.3019477 48.0692646, 9.300846 48.0699007)",,,
103292311,Mörikestraße,residential,False,True,84.057,,,"LINESTRING (9.3019477 48.0692646, 9.3024541 48.0697282, 9.3025114 48.0699061)",,,
252428950,Graf-Andreas-Straße,residential,False,True,81.88300000000001,,,"LINESTRING (9.3014646 48.0730372, 9.3010745 48.0730388, 9.3008977 48.0730368, 9.3007501 48.0730066, 9.3004093 48.0728931)",,,
103292306,Hopfenweg,residential,False,False,63.556,,,"LINESTRING (9.2987285 48.0752536, 9.2989034 48.0758131)",,,
103292304,Siechensteigle,residential,False,False,31.166,,,"LINESTRING (9.3022992 48.0740876, 9.3021486 48.0743492)",,,
"[103292304, 103292354]","['Siechensteigle', 'Montfortstraße']",residential,False,True,234.29699999999997,,,"LINESTRING (9.3022992 48.0740876, 9.3024373 48.0738119, 9.3024464 48.0737355, 9.3023562 48.0736844, 9.3015979 48.0736161, 9.3015173 48.073617, 9.3012644 48.0736197, 9.3009525 48.0736772, 9.3007051 48.0737778, 9.3004792 48.0739359, 9.3004233 48.073984, 9.3002054 48.0741715)",,,
103292304,Siechensteigle,residential,False,True,41.976,,,"LINESTRING (9.3019894 48.0747114, 9.3021486 48.0743492)",,,
103292386,Dreiheiligenweg,residential,False,False,57.33,,,"LINESTRING (9.3019894 48.0747114, 9.3027252 48.0748667)",,,
103292304,Siechensteigle,residential,False,False,77.215,,,"LINESTRING (9.3019894 48.0747114, 9.3016463 48.0751901, 9.3016078 48.0752185, 9.3014819 48.0753114)",,,
5057733,Binger Straße,tertiary,False,False,107.71000000000002,K 8265,50,"LINESTRING (9.2953168 48.0768124, 9.2949919 48.0770552, 9.29464 48.0773945, 9.2945527 48.0775027, 9.2944765 48.0775971)",,,
5057733,Binger Straße,tertiary,False,True,75.703,K 8265,50,"LINESTRING (9.2953168 48.0768124, 9.2954627 48.0767194, 9.2956514 48.0766123, 9.2957499 48.0765645, 9.295793 48.0765045, 9.2958163 48.0764477, 9.2957955 48.0763816, 9.2956966 48.0762983)",,,
154598923,Am Vogelherd,residential,False,True,63.26500000000001,,,"LINESTRING (9.2953168 48.0768124, 9.2953772 48.0768492, 9.2954616 48.076844, 9.2957215 48.0766803, 9.2959958 48.0765603)",,,
103292314,Am Heudorfer Kreuz,residential,False,True,58.103,,,"LINESTRING (9.3032054 48.075353, 9.3030902 48.0754091, 9.3024541 48.0754531)",,,
103292386,Dreiheiligenweg,residential,False,True,67.49799999999999,,,"LINESTRING (9.3032054 48.075353, 9.3031769 48.0752318, 9.3030393 48.075042, 9.3027252 48.0748667)",,,
5057733,Binger Straße,tertiary,False,True,107.71000000000001,K 8265,50,"LINESTRING (9.2944765 48.0775971, 9.2945527 48.0775027, 9.29464 48.0773945, 9.2949919 48.0770552, 9.2953168 48.0768124)",,,
103292299,Am Vogelherd,residential,False,False,94.37500000000001,,,"LINESTRING (9.2967112 48.0759625, 9.2961041 48.0761978, 9.2960426 48.0762523, 9.2959848 48.0764845, 9.2959958 48.0765603)",,,
103292369,Obere Sonnenbergstraße,residential,False,False,135.948,,,"LINESTRING (9.3001414 48.0717301, 9.2993474 48.0728316)",,,
103292369,Obere Sonnenbergstraße,residential,False,True,46.819,,,"LINESTRING (9.3001414 48.0717301, 9.3004162 48.0713512)",,,
103292288,Uhlandstraße,residential,False,False,44.123,,,"LINESTRING (9.3025114 48.0699061, 9.3019324 48.0699942)",,,
103292311,Mörikestraße,residential,False,True,34.787,,,"LINESTRING (9.3025114 48.0699061, 9.3026207 48.0702103)",,,
103292311,Mörikestraße,residential,False,False,84.057,,,"LINESTRING (9.3025114 48.0699061, 9.3024541 48.0697282, 9.3019477 48.0692646)",,,
103292350,Gräfin-Monika-Straße,residential,False,False,158.363,,,"LINESTRING (9.3004093 48.0728931, 9.2999902 48.0735074, 9.2998181 48.0736483, 9.2996503 48.0737374, 9.2991039 48.073953)",,,
"[103292293, 103292350]","['Ob der Ziegelhütte', 'Gräfin-Monika-Straße']",residential,False,True,226.885,,,"LINESTRING (9.3004093 48.0728931, 9.301281 48.0716215, 9.301195 48.0715697, 9.3004162 48.0713512)",,,
252428950,Graf-Andreas-Straße,residential,False,False,81.88300000000001,,,"LINESTRING (9.3004093 48.0728931, 9.3007501 48.0730066, 9.3008977 48.0730368, 9.3010745 48.0730388, 9.3014646 48.0730372)",,,
252428950,Graf-Andreas-Straße,residential,False,True,80.09700000000001,,,"LINESTRING (9.3004093 48.0728931, 9.3001574 48.0728325, 9.2998879 48.0728307, 9.2994507 48.0728361, 9.2993474 48.0728316)",,,
103292362,Im Winkel,residential,False,False,71.703,,,"LINESTRING (9.298457 48.0714382, 9.2988148 48.0714812, 9.2993018 48.0715269, 9.2993911 48.0715695)",,,
103292393,Gemminger Straße,residential,False,False,372.12199999999996,,30,"LINESTRING (9.298457 48.0714382, 9.2991583 48.0705872, 9.2993347 48.0704578, 9.2996273 48.0703025, 9.2998166 48.0701214, 9.3002339 48.0695378, 9.300363 48.069394, 9.3006039 48.0692157, 9.3009568 48.0690145, 9.3014366 48.0688406)",,,
103292393,Gemminger Straße,residential,False,True,313.18399999999997,,30,"LINESTRING (9.298457 48.0714382, 9.2975706 48.0726342, 9.2974501 48.0727693, 9.2966645 48.073459, 9.2965294 48.07358, 9.2962386 48.0737075, 9.2961743 48.0737684)",,,
103292393,Gemminger Straße,residential,False,False,313.18399999999997,,30,"LINESTRING (9.2961743 48.0737684, 9.2962386 48.0737075, 9.2965294 48.07358, 9.2966645 48.073459, 9.2974501 48.0727693, 9.2975706 48.0726342, 9.298457 48.0714382)",,,
1005952506,Sigmaringer Straße,primary,False,False,85.732,B 32,50,"LINESTRING (9.2961743 48.0737684, 9.2965742 48.0741454, 9.2968189 48.0744075)",,,
"[1005952506, 1005952507, 25568855]","['Hauptstraße', 'Sigmaringer Straße']",primary,False,True,94.096,B 32,50,"LINESTRING (9.2961743 48.0737684, 9.2959104 48.0736757, 9.2951906 48.0734355, 9.2950471 48.0733828)",yes,,
103292283,Montfortstraße,residential,False,True,40.179,,,"LINESTRING (9.3002054 48.0741715, 9.2999945 48.0741313, 9.2998483 48.0741284, 9.2996891 48.0741773)",,,
"[103292304, 103292354]","['Siechensteigle', 'Montfortstraße']",residential,False,False,234.297,,,"LINESTRING (9.3002054 48.0741715, 9.3004233 48.073984, 9.3004792 48.0739359, 9.3007051 48.0737778, 9.3009525 48.0736772, 9.3012644 48.0736197, 9.3015173 48.073617, 9.3015979 48.0736161, 9.3023562 48.0736844, 9.3024464 48.0737355, 9.3024373 48.0738119, 9.3022992 48.0740876)",,,
103292354,Montfortstraße,residential,False,True,178.327,,,"LINESTRING (9.3002054 48.0741715, 9.300178 48.0743276, 9.3002264 48.0744282, 9.3003125 48.0745001, 9.3004846 48.0745361, 9.3006298 48.0745325, 9.3021486 48.0743492)",,,
103292299,Am Vogelherd,residential,False,True,94.375,,,"LINESTRING (9.2959958 48.0765603, 9.2959848 48.0764845, 9.2960426 48.0762523, 9.2961041 48.0761978, 9.2967112 48.0759625)",,,
154598923,Am Vogelherd,residential,False,False,63.265,,,"LINESTRING (9.2959958 48.0765603, 9.2957215 48.0766803, 9.2954616 48.076844, 9.2953772 48.0768492, 9.2953168 48.0768124)",,,
154598923,Am Vogelherd,residential,False,True,132.067,,,"LINESTRING (9.2959958 48.0765603, 9.2969909 48.0761661, 9.2972284 48.0761362, 9.297373 48.0761408, 9.2976044 48.0761655)",,,
160656751,Hindenburgplatz,residential,False,True,34.293,,,"LINESTRING (9.2942331 48.0727018, 9.2939308 48.0726379, 9.2939827 48.0725478)",,,
1252376542,Mengener Straße,primary,False,False,48.306,B 32,30,"LINESTRING (9.2942331 48.0727018, 9.2941309 48.0728977, 9.2940445 48.0731172)",,,
1252376542,Mengener Straße,primary,False,True,10.547,B 32,30,"LINESTRING (9.2942331 48.0727018, 9.2942584 48.0726588, 9.2943021 48.0726199)",,,
5060706,Jakobstaler Straße,tertiary,False,False,56.948,K 8262,50,"LINESTRING (9.2993911 48.0715695, 9.2998991 48.071186)",,,
5060706,Jakobstaler Straße,tertiary,False,True,354.234,K 8262,50,"LINESTRING (9.2993911 48.0715695, 9.2990552 48.0718388, 9.2987761 48.072102, 9.2983136 48.0727381, 9.2976061 48.0735921, 9.297085 48.0743447)",,,
103292362,Im Winkel,residential,False,True,71.703,,,"LINESTRING (9.2993911 48.0715695, 9.2993018 48.0715269, 9.2988148 48.0714812, 9.298457 48.0714382)",,,
103292386,Dreiheiligenweg,residential,False,True,57.33,,,"LINESTRING (9.3027252 48.0748667, 9.3019894 48.0747114)",,,
103292386,Dreiheiligenweg,residential,False,False,67.49799999999999,,,"LINESTRING (9.3027252 48.0748667, 9.3030393 48.075042, 9.3031769 48.0752318, 9.3032054 48.075353)",,,
103292319,Am Grabenweg,residential,False,False,47.156,,,"LINESTRING (9.298002 48.0766576, 9.2976819 48.0762914)",,,
428892714,Hauptstraße,primary,False,False,17.923,B 32,30,"LINESTRING (9.2948255 48.0733191, 9.2950471 48.0733828)",,,
428892714,Hauptstraße,primary,False,True,26.364,B 32,30,"LINESTRING (9.2948255 48.0733191, 9.2944869 48.0732482)",,,
160654170,Grabenstraße,residential,False,False,126.161,,,"LINESTRING (9.2948255 48.0733191, 9.2952755 48.0725727, 9.2953 48.0724195, 9.2954164 48.0722618)",,,
