osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,junction,tunnel,width,bridge
26972054,,Kochstraße,residential,30,False,False,69.043,"LINESTRING (8.5521845 48.7537632, 8.5515332 48.7542117)",,,,
58550580,,Bismarckstraße,residential,30,False,False,147.62599999999998,"LINESTRING (8.5521845 48.7537632, 8.5527704 48.75415, 8.5531675 48.7544154, 8.5532755 48.7544895, 8.5534941 48.7546428, 8.5535441 48.7546915, 8.5535617 48.7547258)",,,,
26972054,,Kochstraße,residential,30,False,True,69.043,"LINESTRING (8.5515332 48.7542117, 8.5521845 48.7537632)",,,,
"[82873266, 32521890]",,Olgastraße,living_street,,True,False,271.705,"LINESTRING (8.55044 48.7465996, 8.5504621 48.7467202, 8.5504896 48.7469128, 8.5505033 48.7470535, 8.5505301 48.7471436, 8.5505815 48.7472359, 8.5506668 48.7473464, 8.5508537 48.7475173, 8.5509516 48.7476303, 8.5509929 48.7477077, 8.5510334 48.7478695, 8.5510563 48.7480831, 8.5510523 48.7483281, 8.5510371 48.7484496, 8.5509985 48.7485812, 8.5509638 48.748667, 8.5509274 48.7487402, 8.5508665 48.7488472, 8.5508342 48.7488775, 8.5507618 48.7489034)",,,,
26607053,,Kernerstraße,residential,30,False,True,38.508,"LINESTRING (8.5507618 48.7489034, 8.5507507 48.7489306, 8.5506863 48.7490883, 8.5506258 48.7492379)",,,,
80991177,,Kernerstraße,residential,30,False,False,214.89300000000003,"LINESTRING (8.5507618 48.7489034, 8.5508562 48.7486511, 8.55093 48.7484168, 8.5509282 48.7482392, 8.5508998 48.7480256, 8.5508074 48.7478414, 8.550761 48.7477694, 8.5506732 48.7476533, 8.5506017 48.7475536, 8.5502814 48.7472789, 8.5501944 48.7472024, 8.5501293 48.7471582, 8.5500965 48.7471449)",,,,
"[186958226, 26607054, 983862927]",,"['Kernerstraße', 'Meisterntunnel']",residential,"['50', '30']",False,True,79.56800000000001,"LINESTRING (8.5494318 48.7467078, 8.5494447 48.7468231, 8.5494851 48.7469264, 8.5495265 48.746982, 8.5495787 48.7470181, 8.5496468 48.7470587, 8.5496929 48.747082, 8.5497267 48.7471057, 8.5498083 48.7471224, 8.5498735 48.7471302, 8.5499346 48.7471316, 8.5499947 48.7471293, 8.5500576 48.7471326, 8.5500965 48.7471449)",,yes,,
58550580,,Bismarckstraße,residential,30,False,True,147.626,"LINESTRING (8.5535617 48.7547258, 8.5535441 48.7546915, 8.5534941 48.7546428, 8.5532755 48.7544895, 8.5531675 48.7544154, 8.5527704 48.75415, 8.5521845 48.7537632)",,,,
26972057,,Charlottenstraße,residential,,True,False,48.738,"LINESTRING (8.5485512 48.7526974, 8.5487227 48.7526849, 8.5489284 48.7526642, 8.5490326 48.7526423, 8.5491889 48.7525907)",,,,
"[28887434, 1229896252, 35785269]",,Bätznerstraße,residential,30,False,False,461.534,"LINESTRING (8.5485512 48.7526974, 8.5484718 48.7524276, 8.5483178 48.7518653, 8.5482788 48.7517682, 8.5482063 48.7515559, 8.5480394 48.7511144, 8.5479087 48.7508321, 8.5477792 48.7505924, 8.5477284 48.750449, 8.5477218 48.7503467, 8.5477338 48.7502174, 8.5477822 48.7501206, 8.5478431 48.7500153, 8.5479331 48.7499041, 8.5479753 48.749852, 8.5480812 48.7497181, 8.548156 48.7496198, 8.548195 48.7495253, 8.5482141 48.7494256, 8.548221 48.7492666, 8.5482135 48.7490295, 8.5481939 48.7489062, 8.5481612 48.7488115, 8.5480814 48.7486969)",,,,
"[184562347, 91595277]",,Charlottenstraße,residential,30,False,False,284.15099999999995,"LINESTRING (8.5485512 48.7526974, 8.5485346 48.752822, 8.548497 48.7529245, 8.5484399 48.7531638, 8.5483829 48.7534937, 8.5483392 48.7538202, 8.5483137 48.7539486, 8.5482765 48.754033, 8.5482145 48.7541293, 8.547995 48.7543145, 8.5477039 48.7544858, 8.5476126 48.7545324, 8.5475323 48.7545613, 8.5474402 48.7545748, 8.5471146 48.7545833, 8.5469592 48.7545945, 8.5468289 48.7546275)",,,,
"[1064289672, 26606334]",,Bätznerstraße,residential,30,False,True,125.798,"LINESTRING (8.5485512 48.7526974, 8.5486173 48.7527707, 8.5487083 48.7528808, 8.5488685 48.753029, 8.5490398 48.7531488, 8.5492622 48.7532838, 8.5494168 48.7533563, 8.5495259 48.7533849, 8.549632 48.753417, 8.549767 48.753451)",,,,
26971263,2,Blöcherweg,residential,30,False,True,127.38000000000001,"LINESTRING (8.5468289 48.7546275, 8.5471364 48.7546947, 8.5473989 48.7547409, 8.5476442 48.7547394, 8.5479232 48.7546986, 8.5484028 48.7546333, 8.5485139 48.7546651)",,,,
"[184562347, 91595277]",,Charlottenstraße,residential,30,False,True,284.151,"LINESTRING (8.5468289 48.7546275, 8.5469592 48.7545945, 8.5471146 48.7545833, 8.5474402 48.7545748, 8.5475323 48.7545613, 8.5476126 48.7545324, 8.5477039 48.7544858, 8.547995 48.7543145, 8.5482145 48.7541293, 8.5482765 48.754033, 8.5483137 48.7539486, 8.5483392 48.7538202, 8.5483829 48.7534937, 8.5484399 48.7531638, 8.548497 48.7529245, 8.5485346 48.752822, 8.5485512 48.7526974)",,,,
58550577,,Bismarckstraße,residential,30,True,False,186.743,"LINESTRING (8.5506712 48.7524806, 8.5506855 48.7525891, 8.5507202 48.7526932, 8.5507767 48.7527877, 8.5508734 48.7529195, 8.5510197 48.7530704, 8.5511841 48.753198, 8.5513202 48.7532811, 8.5517001 48.753476, 8.5518975 48.7535833, 8.5521845 48.7537632)",,,,
26972138,,Alte Steige,residential,30,False,True,436.17499999999995,"LINESTRING (8.5531194 48.7480695, 8.5531656 48.748388, 8.553173 48.7486861, 8.5530862 48.7491921, 8.5530456 48.7495428, 8.5530033 48.7503444, 8.5530085 48.7504583, 8.5530303 48.7507026, 8.5530557 48.7508756, 8.5530887 48.7510202, 8.5532212 48.7514445, 8.5533471 48.7518393, 8.553347 48.7519106, 8.5533235 48.7519632)",,,,
34428046,,Ludwig-Seeger-Straße,living_street,,False,False,25.31,"LINESTRING (8.5493745 48.7497978, 8.5492548 48.7500113)",,,,
"[34217848, 32887873]",,König-Karl-Straße,residential,30,False,True,68.161,"LINESTRING (8.5500626 48.7535859, 8.5501166 48.7536247, 8.5502489 48.7537238, 8.5504315 48.753932, 8.5505684 48.7540967)",,,,
42401768,,König-Karl-Straße,residential,30,True,False,12.646,"LINESTRING (8.5500626 48.7535859, 8.5500167 48.7536096, 8.5499681 48.7536217, 8.5499059 48.7536235)",roundabout,,,
25164966,,Sommersteige,residential,,False,True,69.395,"LINESTRING (8.5455347 48.748757, 8.5457278 48.7489013, 8.5459053 48.749024, 8.5460476 48.7491126, 8.5461902 48.7492067)",,,,
25164966,,Sommersteige,residential,,False,False,69.395,"LINESTRING (8.5461902 48.7492067, 8.5460476 48.7491126, 8.5459053 48.749024, 8.5457278 48.7489013, 8.5455347 48.748757)",,,,
"[25164962, 32632964]",,Panoramastraße,residential,30,False,True,179.60100000000003,"LINESTRING (8.5461902 48.7492067, 8.5462709 48.7492443, 8.546343 48.7492709, 8.5464702 48.7493117, 8.5465703 48.7493176, 8.546678 48.7493102, 8.546755 48.7492867, 8.5468035 48.7492407, 8.54683 48.749097, 8.5468602 48.7489593, 8.5469007 48.7489193, 8.5469812 48.7488921, 8.5474039 48.7487907, 8.5476042 48.7487307, 8.5477172 48.7487139, 8.5479248 48.7486878, 8.5480814 48.7486969)",,,5,
"[34217848, 32887873]",,König-Karl-Straße,residential,30,False,False,68.161,"LINESTRING (8.5505684 48.7540967, 8.5504315 48.753932, 8.5502489 48.7537238, 8.5501166 48.7536247, 8.5500626 48.7535859)",,,,
"[59748274, 35785270]",,Uhlandstraße,residential,30,False,True,144.618,"LINESTRING (8.5540073 48.7534292, 8.5538231 48.7533065, 8.5533885 48.753085, 8.5531743 48.7529832, 8.5528497 48.7528626, 8.5525952 48.7528012, 8.552344 48.7527771)",,,,
28887433,,Bätznerstraße,residential,30,False,True,330.59900000000005,"LINESTRING (8.5450138 48.7465835, 8.545099 48.746704, 8.5453342 48.7469943, 8.5454053 48.7470792, 8.5454506 48.7471334, 8.5457827 48.7473577, 8.5460797 48.7474915, 8.5463219 48.7475941, 8.5465429 48.74769, 8.5467725 48.7478022, 8.5472845 48.7481091, 8.547411 48.7481885, 8.547755 48.7484043, 8.5479109 48.7485201, 8.5480814 48.7486969)",,,,
94174771,,Gallengäßle,residential,,False,False,80.654,"LINESTRING (8.5450138 48.7465835, 8.5448804 48.7464902, 8.5448043 48.7464469, 8.5447378 48.7464214, 8.5445415 48.7463845, 8.544345 48.7463647, 8.5441675 48.7463657, 8.5440201 48.746372)",,,,
"[25164962, 32632964]",,Panoramastraße,residential,30,False,False,179.601,"LINESTRING (8.5480814 48.7486969, 8.5479248 48.7486878, 8.5477172 48.7487139, 8.5476042 48.7487307, 8.5474039 48.7487907, 8.5469812 48.7488921, 8.5469007 48.7489193, 8.5468602 48.7489593, 8.54683 48.749097, 8.5468035 48.7492407, 8.546755 48.7492867, 8.546678 48.7493102, 8.5465703 48.7493176, 8.5464702 48.7493117, 8.546343 48.7492709, 8.5462709 48.7492443, 8.5461902 48.7492067)",,,5,
28887433,,Bätznerstraße,residential,30,False,False,330.599,"LINESTRING (8.5480814 48.7486969, 8.5479109 48.7485201, 8.547755 48.7484043, 8.547411 48.7481885, 8.5472845 48.7481091, 8.5467725 48.7478022, 8.5465429 48.74769, 8.5463219 48.7475941, 8.5460797 48.7474915, 8.5457827 48.7473577, 8.5454506 48.7471334, 8.5454053 48.7470792, 8.5453342 48.7469943, 8.545099 48.746704, 8.5450138 48.7465835)",,,,
"[28887434, 1229896252, 35785269]",,Bätznerstraße,residential,30,False,True,461.534,"LINESTRING (8.5480814 48.7486969, 8.5481612 48.7488115, 8.5481939 48.7489062, 8.5482135 48.7490295, 8.548221 48.7492666, 8.5482141 48.7494256, 8.548195 48.7495253, 8.548156 48.7496198, 8.5480812 48.7497181, 8.5479753 48.749852, 8.5479331 48.7499041, 8.5478431 48.7500153, 8.5477822 48.7501206, 8.5477338 48.7502174, 8.5477218 48.7503467, 8.5477284 48.750449, 8.5477792 48.7505924, 8.5479087 48.7508321, 8.5480394 48.7511144, 8.5482063 48.7515559, 8.5482788 48.7517682, 8.5483178 48.7518653, 8.5484718 48.7524276, 8.5485512 48.7526974)",,,,
"[90528304, 32632982]",,Straubenbergstraße,living_street,,False,False,206.67700000000002,"LINESTRING (8.5480814 48.7486969, 8.5481846 48.7487277, 8.5482602 48.748765, 8.5483753 48.748869, 8.5484696 48.7489878, 8.5485299 48.7491551, 8.5485601 48.7494066, 8.5485792 48.7497849, 8.5485681 48.749951, 8.5485707 48.7499704, 8.5485786 48.7499839, 8.5485901 48.7499947, 8.5486169 48.7500034, 8.5486551 48.750009, 8.5487111 48.7500093, 8.5490368 48.7499939, 8.5490605 48.7499947, 8.5490925 48.7499962, 8.5492394 48.7500081, 8.5492548 48.7500113)",,,,
32521887,,Blumenthal-Promenade,residential,30,False,False,53.684,"LINESTRING (8.5486179 48.746532, 8.5487585 48.7465625, 8.5488032 48.7465722, 8.5493164 48.7466767)",,,4,
"[33103024, 26607050, 89250770, 25164957]",,"['Uhlandstraße', 'Uhlandbrücke']","['living_street', 'residential']",30,True,False,106.29299999999999,"LINESTRING (8.5495082 48.7504215, 8.5495509 48.7504292, 8.5497181 48.7504592, 8.5501132 48.7505282, 8.5503223 48.7505677, 8.5505115 48.7506036, 8.5507985 48.7506579, 8.5508345 48.7506791, 8.550865 48.7507149)",,,,yes
89300522,,König-Karl-Straße,living_street,,True,False,87.5,"LINESTRING (8.5492302 48.7511866, 8.5493146 48.7509791, 8.5493744 48.7508123, 8.5494488 48.7506047, 8.5494949 48.7504692, 8.5495082 48.7504215)",,,,
91135498,,Hauswiesenstraße,living_street,,False,False,69.078,"LINESTRING (8.5492302 48.7511866, 8.5489012 48.7511226, 8.5486132 48.7511199, 8.5486055 48.751325)",,,,
89300522,,König-Karl-Straße,living_street,,True,False,164.598,"LINESTRING (8.5492468 48.7525578, 8.5489315 48.7521831, 8.5488689 48.7520914, 8.5488462 48.7520131, 8.5488436 48.7519247, 8.5488705 48.751812, 8.5490943 48.7514409, 8.5492302 48.7511866)",,,,
"[32523584, 26972059, 26972085, 34217845, 975314235, 89164574]",,"['Wildemann-Brücke', 'Wilhelmstraße', 'Charlottenstraße']",residential,30,True,False,288.194,"LINESTRING (8.5492468 48.7525578, 8.549304 48.7525239, 8.5493166 48.7525165, 8.5494821 48.7524197, 8.5496347 48.7523446, 8.5498626 48.7525599, 8.5500781 48.7527636, 8.5501602 48.7528412, 8.550182 48.7528617, 8.5503385 48.7530289, 8.550461 48.7531708, 8.550692 48.753472, 8.5509141 48.7537352, 8.5510309 48.7538549, 8.5511392 48.7539413, 8.5513493 48.7540936, 8.5515332 48.7542117)",,,,yes
26972137,,Bismarckstraße,residential,30,True,False,122.292,"LINESTRING (8.5519716 48.7521657, 8.5518477 48.7521276, 8.551767 48.7521177, 8.5515857 48.7521095, 8.5513659 48.7521038, 8.5512043 48.7521033, 8.5510581 48.7521052, 8.550976 48.7521142, 8.5508974 48.7521411, 8.5508378 48.7521921, 8.5507405 48.7523984, 8.5506712 48.7524806)",,,,
26972138,,Alte Steige,residential,30,False,False,106.661,"LINESTRING (8.5519716 48.7521657, 8.5521181 48.7522113, 8.5522508 48.7522226, 8.5524915 48.7522106, 8.5527605 48.7521593, 8.5530164 48.7520828, 8.5533235 48.7519632)",,,,
32523586,,Uhlandstraße,residential,30,False,False,73.706,"LINESTRING (8.5519716 48.7521657, 8.5520563 48.7523806, 8.5521773 48.7525773, 8.5522945 48.7527315, 8.552344 48.7527771)",,,,
89300546,,König-Karl-Straße,living_street,,True,False,37.798,"LINESTRING (8.5496506 48.7500948, 8.5495082 48.7504215)",,,,
32632982,,Straubenbergstraße,living_street,,False,True,30.468,"LINESTRING (8.5496506 48.7500948, 8.5494458 48.7500518, 8.5492548 48.7500113)",,,,
"[89300570, 31970275, 26972164, 26972165]",,König-Karl-Straße,living_street,,False,False,129.454,"LINESTRING (8.5496506 48.7500948, 8.5496941 48.750014, 8.5498423 48.7497848, 8.5498984 48.7496997, 8.5501044 48.7494078, 8.5501235 48.7493824, 8.5502468 48.7492075, 8.5502762 48.7492138, 8.5502969 48.7492183, 8.5504463 48.74925, 8.5504618 48.7492541, 8.5505279 48.7492608)",,,,yes
91135498,,Hauswiesenstraße,living_street,,False,True,69.078,"LINESTRING (8.5486055 48.751325, 8.5486132 48.7511199, 8.5489012 48.7511226, 8.5492302 48.7511866)",,,,
94174771,,Gallengäßle,residential,,False,True,80.654,"LINESTRING (8.5440201 48.746372, 8.5441675 48.7463657, 8.544345 48.7463647, 8.5445415 48.7463845, 8.5447378 48.7464214, 8.5448043 48.7464469, 8.5448804 48.7464902, 8.5450138 48.7465835)",,,,
26972138,,Alte Steige,residential,30,False,False,436.175,"LINESTRING (8.5533235 48.7519632, 8.553347 48.7519106, 8.5533471 48.7518393, 8.5532212 48.7514445, 8.5530887 48.7510202, 8.5530557 48.7508756, 8.5530303 48.7507026, 8.5530085 48.7504583, 8.5530033 48.7503444, 8.5530456 48.7495428, 8.5530862 48.7491921, 8.553173 48.7486861, 8.5531656 48.748388, 8.5531194 48.7480695)",,,,
26972138,,Alte Steige,residential,30,False,True,106.661,"LINESTRING (8.5533235 48.7519632, 8.5530164 48.7520828, 8.5527605 48.7521593, 8.5524915 48.7522106, 8.5522508 48.7522226, 8.5521181 48.7522113, 8.5519716 48.7521657)",,,,
32518349,,Eichwaldweg,residential,30,False,False,182.545,"LINESTRING (8.5533235 48.7519632, 8.5535701 48.7519437, 8.5538651 48.7519096, 8.5539181 48.7519236, 8.5539463 48.7519562, 8.5539362 48.752103, 8.5539362 48.7522566, 8.5539503 48.7523729, 8.5539856 48.7524613, 8.5540911 48.7526213, 8.5541949 48.7527431, 8.5542907 48.7528351, 8.5543666 48.7529081, 8.5544139 48.75295, 8.5545317 48.7530544)",,,,
32523586,,Uhlandstraße,residential,30,False,True,73.70599999999999,"LINESTRING (8.552344 48.7527771, 8.5522945 48.7527315, 8.5521773 48.7525773, 8.5520563 48.7523806, 8.5519716 48.7521657)",,,,
"[59748274, 35785270]",,Uhlandstraße,residential,30,False,False,144.618,"LINESTRING (8.552344 48.7527771, 8.5525952 48.7528012, 8.5528497 48.7528626, 8.5531743 48.7529832, 8.5533885 48.753085, 8.5538231 48.7533065, 8.5540073 48.7534292)",,,,
"[59748273, 96391506]",,Goethestraße,residential,30,False,False,194.163,"LINESTRING (8.552344 48.7527771, 8.5524858 48.7529, 8.5528352 48.7531415, 8.5529549 48.7532241, 8.5531298 48.7533584, 8.5532269 48.7534517, 8.5534261 48.7536685, 8.553601 48.753877, 8.5537251 48.7540573, 8.5537864 48.7541804, 8.5537981 48.7542138)",,,,
26388132,,Bismarckstraße,residential,30,True,False,196.99200000000002,"LINESTRING (8.550865 48.7507149, 8.5508743 48.7507687, 8.550804 48.751275, 8.5507557 48.7516411, 8.5506965 48.7520906, 8.5506712 48.7524806)",,,,
"[32523585, 32523587]",,Uhlandstraße,"['living_street', 'residential']",30,True,False,190.35300000000004,"LINESTRING (8.550865 48.7507149, 8.5510251 48.7508015, 8.551081 48.7508625, 8.5510948 48.7509104, 8.5511012 48.7509862, 8.5510889 48.7512159, 8.5511007 48.7512983, 8.5511545 48.7514291, 8.5512332 48.7515471, 8.5513896 48.7517022, 8.5514996 48.7517686, 8.5516317 48.7518291, 8.5517369 48.7518867, 8.5518146 48.7519528, 8.5518941 48.7520875, 8.5519716 48.7521657)",,,,
32518349,,Eichwaldweg,residential,30,False,True,182.545,"LINESTRING (8.5545317 48.7530544, 8.5544139 48.75295, 8.5543666 48.7529081, 8.5542907 48.7528351, 8.5541949 48.7527431, 8.5540911 48.7526213, 8.5539856 48.7524613, 8.5539503 48.7523729, 8.5539362 48.7522566, 8.5539362 48.752103, 8.5539463 48.7519562, 8.5539181 48.7519236, 8.5538651 48.7519096, 8.5535701 48.7519437, 8.5533235 48.7519632)",,,,
59643503,2,Rennbachstraße,residential,30,False,False,31.994,"LINESTRING (8.5489317 48.7545827, 8.5488358 48.7546066, 8.5485139 48.7546651)",,,,
59643503,2,Rennbachstraße,residential,30,False,True,86.216,"LINESTRING (8.5489317 48.7545827, 8.5491724 48.7544974, 8.549523 48.7543429, 8.5496828 48.7542573, 8.5497458 48.7542161, 8.5497859 48.7541779, 8.5498214 48.7541051)",,,,
32521887,,Blumenthal-Promenade,residential,30,False,True,53.684,"LINESTRING (8.5493164 48.7466767, 8.5488032 48.7465722, 8.5487585 48.7465625, 8.5486179 48.746532)",,,4,
129808645,,Kernerstraße,residential,30,True,False,18.765,"LINESTRING (8.5493164 48.7466767, 8.5493344 48.7466693, 8.5493544 48.7466642, 8.5493754 48.7466619, 8.5493967 48.7466622, 8.5494168 48.7466651, 8.549437 48.7466711, 8.5494544 48.7466792, 8.549469 48.7466894, 8.5494804 48.7467013, 8.549488 48.7467145, 8.5494916 48.7467283, 8.549491 48.7467424)",roundabout,,,
26607055,,Kernerstraße,residential,30,False,True,72.593,"LINESTRING (8.549491 48.7467424, 8.5495761 48.7467575, 8.5496556 48.7467765, 8.5497557 48.7468032, 8.5498629 48.7468385, 8.5499802 48.7468872, 8.5500517 48.7469295, 8.5500876 48.746957, 8.5501186 48.7469889, 8.5501279 48.7470195, 8.5501326 48.7470435, 8.5501299 48.7470643, 8.5501177 48.7470967, 8.55011 48.7471136, 8.5500965 48.7471449)",,,,
129808645,,Kernerstraße,residential,30,True,False,31.277000000000005,"LINESTRING (8.549491 48.7467424, 8.5494863 48.7467561, 8.5494776 48.7467689, 8.5494653 48.7467804, 8.5494498 48.7467901, 8.5494317 48.7467976, 8.5494118 48.7468026, 8.5493908 48.746805, 8.5493695 48.7468046, 8.5493487 48.7468015, 8.5493292 48.7467957, 8.5493118 48.7467876, 8.5492971 48.7467774, 8.5492858 48.7467655, 8.5492782 48.7467524, 8.5492746 48.7467385, 8.5492752 48.7467244, 8.5492799 48.7467107, 8.5492886 48.7466979, 8.5493009 48.7466864, 8.5493164 48.7466767)",roundabout,,,
26607055,,Kernerstraße,residential,30,False,False,72.593,"LINESTRING (8.5500965 48.7471449, 8.55011 48.7471136, 8.5501177 48.7470967, 8.5501299 48.7470643, 8.5501326 48.7470435, 8.5501279 48.7470195, 8.5501186 48.7469889, 8.5500876 48.746957, 8.5500517 48.7469295, 8.5499802 48.7468872, 8.5498629 48.7468385, 8.5497557 48.7468032, 8.5496556 48.7467765, 8.5495761 48.7467575, 8.549491 48.7467424)",,,,
80991177,,Kernerstraße,residential,30,False,True,214.89300000000003,"LINESTRING (8.5500965 48.7471449, 8.5501293 48.7471582, 8.5501944 48.7472024, 8.5502814 48.7472789, 8.5506017 48.7475536, 8.5506732 48.7476533, 8.550761 48.7477694, 8.5508074 48.7478414, 8.5508998 48.7480256, 8.5509282 48.7482392, 8.55093 48.7484168, 8.5508562 48.7486511, 8.5507618 48.7489034)",,,,
"[186958226, 26607054, 983862927]",,"['Kernerstraße', 'Meisterntunnel']",residential,"['50', '30']",False,False,79.568,"LINESTRING (8.5500965 48.7471449, 8.5500576 48.7471326, 8.5499947 48.7471293, 8.5499346 48.7471316, 8.5498735 48.7471302, 8.5498083 48.7471224, 8.5497267 48.7471057, 8.5496929 48.747082, 8.5496468 48.7470587, 8.5495787 48.7470181, 8.5495265 48.746982, 8.5494851 48.7469264, 8.5494447 48.7468231, 8.5494318 48.7467078)",,yes,,
26607053,,Kernerstraße,residential,30,False,False,38.508,"LINESTRING (8.5506258 48.7492379, 8.5506863 48.7490883, 8.5507507 48.7489306, 8.5507618 48.7489034)",,,,
"[1019653768, 129808646]",,Kurplatz,residential,30,False,False,46.047,"LINESTRING (8.5506258 48.7492379, 8.5506609 48.7492443, 8.5506913 48.7492575, 8.5507141 48.7492762, 8.5507268 48.7492976, 8.5507296 48.7493187, 8.5507155 48.749352, 8.5506927 48.7493715, 8.5506628 48.7493849, 8.5506136 48.7493925, 8.5505769 48.749389, 8.5505353 48.7493737, 8.5505062 48.7493488, 8.5504946 48.7493183, 8.5505022 48.7492873, 8.5505279 48.7492608)",,,,
224560771,,Kurplatz,residential,30,False,True,7.822,"LINESTRING (8.5506258 48.7492379, 8.5505728 48.7492418, 8.5505279 48.7492608)",,,,
"[89300570, 31970275, 26972164, 26972165]",,König-Karl-Straße,living_street,,False,True,129.45399999999998,"LINESTRING (8.5505279 48.7492608, 8.5504618 48.7492541, 8.5504463 48.74925, 8.5502969 48.7492183, 8.5502762 48.7492138, 8.5502468 48.7492075, 8.5501235 48.7493824, 8.5501044 48.7494078, 8.5498984 48.7496997, 8.5498423 48.7497848, 8.5496941 48.750014, 8.5496506 48.7500948)",,,,yes
224560771,,Kurplatz,residential,30,False,False,7.822,"LINESTRING (8.5505279 48.7492608, 8.5505728 48.7492418, 8.5506258 48.7492379)",,,,
"[1019653768, 129808646]",,Kurplatz,residential,30,False,True,46.047,"LINESTRING (8.5505279 48.7492608, 8.5505022 48.7492873, 8.5504946 48.7493183, 8.5505062 48.7493488, 8.5505353 48.7493737, 8.5505769 48.749389, 8.5506136 48.7493925, 8.5506628 48.7493849, 8.5506927 48.7493715, 8.5507155 48.749352, 8.5507296 48.7493187, 8.5507268 48.7492976, 8.5507141 48.7492762, 8.5506913 48.7492575, 8.5506609 48.7492443, 8.5506258 48.7492379)",,,,
34428046,,Ludwig-Seeger-Straße,living_street,,False,True,25.31,"LINESTRING (8.5492548 48.7500113, 8.5493745 48.7497978)",,,,
32632982,,Straubenbergstraße,living_street,,False,False,30.468,"LINESTRING (8.5492548 48.7500113, 8.5494458 48.7500518, 8.5496506 48.7500948)",,,,
"[90528304, 32632982]",,Straubenbergstraße,living_street,,False,True,206.67700000000002,"LINESTRING (8.5492548 48.7500113, 8.5492394 48.7500081, 8.5490925 48.7499962, 8.5490605 48.7499947, 8.5490368 48.7499939, 8.5487111 48.7500093, 8.5486551 48.750009, 8.5486169 48.7500034, 8.5485901 48.7499947, 8.5485786 48.7499839, 8.5485707 48.7499704, 8.5485681 48.749951, 8.5485792 48.7497849, 8.5485601 48.7494066, 8.5485299 48.7491551, 8.5484696 48.7489878, 8.5483753 48.748869, 8.5482602 48.748765, 8.5481846 48.7487277, 8.5480814 48.7486969)",,,,
975314234,,Charlottenstraße,residential,,True,False,5.604,"LINESTRING (8.5491889 48.7525907, 8.5492468 48.7525578)",,,,
"[59748273, 96391506]",,Goethestraße,residential,30,False,True,194.163,"LINESTRING (8.5537981 48.7542138, 8.5537864 48.7541804, 8.5537251 48.7540573, 8.553601 48.753877, 8.5534261 48.7536685, 8.5532269 48.7534517, 8.5531298 48.7533584, 8.5529549 48.7532241, 8.5528352 48.7531415, 8.5524858 48.7529, 8.552344 48.7527771)",,,,
