osmid,ref,name,highway,oneway,reversed,length,geometry,maxspeed,lanes
46098422,,Küsterstraße,residential,False,False,64.708,"LINESTRING (12.8869964 54.2005952, 12.8869825 54.2004777, 12.8869487 54.2003541, 12.8867112 54.2000449)",30,
"[50214640, 32604406, 50214639]",L 192,Am Markt,secondary,False,True,84.959,"LINESTRING (12.8869964 54.2005952, 12.8867622 54.2006085, 12.8863322 54.2006161, 12.8859657 54.2006225, 12.8856917 54.2006201)",50,
50214641,L 192,Lange Straße,secondary,False,True,31.083,"LINESTRING (12.8874723 54.2005698, 12.8869964 54.2005952)",50,2
46098423,,Wasserstraße,residential,False,False,108.412,"LINESTRING (12.8874723 54.2005698, 12.8874872 54.2004114, 12.8875044 54.2002308, 12.8875639 54.2000649, 12.8875913 54.1999311, 12.8875761 54.199767, 12.8875607 54.1996004)",30,
50214641,L 192,Lange Straße,secondary,False,False,308.702,"LINESTRING (12.8874723 54.2005698, 12.8880959 54.2005593, 12.8885221 54.2005599, 12.8889514 54.2005727, 12.8893055 54.2005964, 12.8904552 54.2006958, 12.8909557 54.2007537, 12.8914084 54.2008203, 12.8921195 54.2009306, 12.8921533 54.2009357)",50,2
186740723,,,residential,False,False,18.314,"LINESTRING (12.883846 54.1999839, 12.883846 54.2001486)",,
56645019,,,residential,False,False,26.585,"LINESTRING (12.883846 54.2001486, 12.8842506 54.2001147)",,
186740723,,,residential,False,False,48.491,"LINESTRING (12.883846 54.2001486, 12.8838936 54.2005838)",,
186740723,,,residential,False,True,18.314,"LINESTRING (12.883846 54.2001486, 12.883846 54.1999839)",,
56645020,,In der Kurve,residential,False,False,27.096,"LINESTRING (12.8838936 54.2005838, 12.8834774 54.2005942)",,
186740723,,,residential,False,True,48.491,"LINESTRING (12.8838936 54.2005838, 12.883846 54.2001486)",,
400761223,,In der Kurve,residential,False,False,14.78,"LINESTRING (12.8838936 54.2005838, 12.8840704 54.2006673)",,
400761223,,In der Kurve,residential,False,True,14.78,"LINESTRING (12.8840704 54.2006673, 12.8838936 54.2005838)",,
"[547724017, 30549739, 50214639]",L 192,"['Am Markt', 'In der Kurve']",secondary,False,False,107.94,"LINESTRING (12.8840704 54.2006673, 12.8842188 54.2006126, 12.8844428 54.2005797, 12.884707 54.2005703, 12.8850446 54.2005848, 12.8852079 54.2005944, 12.8853684 54.2006038, 12.8855163 54.2006125, 12.8856917 54.2006201)","['50', '30']",
"[30549739, 191579356, 371191623]",L 192,"['Papenhagen', 'In der Kurve']",secondary,False,True,300.06300000000005,"LINESTRING (12.8840704 54.2006673, 12.884001 54.2007425, 12.8838516 54.2009284, 12.8837029 54.2010601, 12.8835133 54.201152, 12.883263 54.2012, 12.8828084 54.2012515, 12.8823286 54.2012689, 12.8821386 54.2012687, 12.8816768 54.2012558, 12.88145 54.2012504, 12.8812397 54.2012553, 12.8803756 54.2012905, 12.8800807 54.2013057, 12.87994 54.2013021)","['50', '30']",
56645020,,In der Kurve,residential,False,True,27.096,"LINESTRING (12.8834774 54.2005942, 12.8838936 54.2005838)",,
56645019,,,residential,False,True,26.585,"LINESTRING (12.8842506 54.2001147, 12.883846 54.2001486)",,
56645021,,Kirchstraße,residential,False,True,66.281,"LINESTRING (12.8857103 54.2001568, 12.8867112 54.2000449)",,
"[56645022, 56645023]",,"['Küsterstraße', 'Kirchstraße']",residential,False,False,176.44300000000004,"LINESTRING (12.8857103 54.2001568, 12.8857067 54.199919, 12.885704 54.1997367, 12.8857009 54.199529, 12.8862327 54.1995347, 12.8865265 54.1996031, 12.8866024 54.1996573, 12.8867112 54.2000449)",,
56645022,,Kirchstraße,residential,False,True,51.531,"LINESTRING (12.8857103 54.2001568, 12.8856917 54.2006201)",,
56645022,,Kirchstraße,residential,False,False,51.531,"LINESTRING (12.8856917 54.2006201, 12.8857103 54.2001568)",,
"[50214640, 32604406, 50214639]",L 192,Am Markt,secondary,False,False,84.959,"LINESTRING (12.8856917 54.2006201, 12.8859657 54.2006225, 12.8863322 54.2006161, 12.8867622 54.2006085, 12.8869964 54.2005952)",50,
"[547724017, 30549739, 50214639]",L 192,"['Am Markt', 'In der Kurve']",secondary,False,True,107.94000000000003,"LINESTRING (12.8856917 54.2006201, 12.8855163 54.2006125, 12.8853684 54.2006038, 12.8852079 54.2005944, 12.8850446 54.2005848, 12.884707 54.2005703, 12.8844428 54.2005797, 12.8842188 54.2006126, 12.8840704 54.2006673)","['50', '30']",
56645026,L 212,Brinkstraße,secondary,False,False,149.823,"LINESTRING (12.87994 54.2013021, 12.8799199 54.2013707, 12.8796387 54.201594, 12.8794992 54.2016742, 12.8788851 54.2019313, 12.8786943 54.2020248, 12.8785297 54.2021454, 12.8784181 54.2022742)",,
"[30549739, 191579356, 371191623]",L 192,"['Papenhagen', 'In der Kurve']",secondary,False,False,300.063,"LINESTRING (12.87994 54.2013021, 12.8800807 54.2013057, 12.8803756 54.2012905, 12.8812397 54.2012553, 12.88145 54.2012504, 12.8816768 54.2012558, 12.8821386 54.2012687, 12.8823286 54.2012689, 12.8828084 54.2012515, 12.883263 54.2012, 12.8835133 54.201152, 12.8837029 54.2010601, 12.8838516 54.2009284, 12.884001 54.2007425, 12.8840704 54.2006673)","['50', '30']",
50214641,L 192,Lange Straße,secondary,False,True,308.702,"LINESTRING (12.8921533 54.2009357, 12.8921195 54.2009306, 12.8914084 54.2008203, 12.8909557 54.2007537, 12.8904552 54.2006958, 12.8893055 54.2005964, 12.8889514 54.2005727, 12.8885221 54.2005599, 12.8880959 54.2005593, 12.8874723 54.2005698)",50,2
56645013,,Schulstraße,residential,False,True,112.059,"LINESTRING (12.8921533 54.2009357, 12.8921058 54.2010668, 12.8922259 54.2013082, 12.8923143 54.2014859, 12.8925483 54.2019012)",,
56645013,,Schulstraße,residential,False,False,112.059,"LINESTRING (12.8925483 54.2019012, 12.8923143 54.2014859, 12.8922259 54.2013082, 12.8921058 54.2010668, 12.8921533 54.2009357)",,
"[238557532, 46098423]",,Wasserstraße,residential,False,False,259.49100000000004,"LINESTRING (12.8877149 54.1993334, 12.8878549 54.1992733, 12.8881565 54.1991398, 12.8885195 54.1989891, 12.8888854 54.1988281, 12.8891753 54.1987305, 12.8895164 54.1986539, 12.8896027 54.1986345, 12.8899354 54.1984943, 12.8903873 54.198304, 12.8906859 54.1982047, 12.8909172 54.1981413, 12.8910889 54.1981176)",30,
46098423,,Wasserstraße,residential,False,True,31.818,"LINESTRING (12.8877149 54.1993334, 12.8876532 54.1994013, 12.8875641 54.1995306, 12.8875607 54.1996004)",30,
186740730,,Wasserstraße,residential,False,True,34.317,"LINESTRING (12.8877149 54.1993334, 12.8876103 54.1993169, 12.8874267 54.1993236, 12.8872157 54.1993845)",,
186740724,,Wasserstraße,residential,False,True,103.001,"LINESTRING (12.8872157 54.1993845, 12.8871164 54.1992411, 12.8867759 54.199169, 12.8867096 54.199155, 12.8859144 54.1989259)",,
186740730,,Wasserstraße,residential,False,False,34.317,"LINESTRING (12.8872157 54.1993845, 12.8874267 54.1993236, 12.8876103 54.1993169, 12.8877149 54.1993334)",,
186740730,,Wasserstraße,residential,False,True,34.258,"LINESTRING (12.8872157 54.1993845, 12.8873183 54.1995122, 12.8875607 54.1996004)",,
186740724,,Wasserstraße,residential,False,False,103.001,"LINESTRING (12.8859144 54.1989259, 12.8867096 54.199155, 12.8867759 54.199169, 12.8871164 54.1992411, 12.8872157 54.1993845)",,
