osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,ref,width,bridge,access
"[192679698, 192679700, 24235591]",False,"['Wilhelm-Löhe-Straße', 'Schießplatz']",residential,20,True,209.29899999999998,"LINESTRING (10.9853318 49.4800704, 10.9850265 49.4803186, 10.9848415 49.480466, 10.9846247 49.4806942, 10.9846172 49.4807545, 10.9846728 49.4808044, 10.984753 49.4808208, 10.9855251 49.4810164, 10.9860617 49.4811935)",,,,,
"[146518183, 231986539, 182084886, 35049370, 778376573]",True,"['Alexanderstraße', 'Hallstraße', 'Moststraße']",residential,50,False,273.22599999999994,"LINESTRING (10.9914555 49.4734693, 10.9911426 49.4736735, 10.9910065 49.4737541, 10.9904029 49.4741396, 10.9904393 49.474187, 10.9908338 49.47453, 10.9912319 49.4743383, 10.9913655 49.4742743, 10.9915858 49.4741657, 10.9920714 49.4739059)",1,,6,,yes
5210264,True,Friedrichstraße,secondary,50,False,65.858,"LINESTRING (10.9920714 49.4739059, 10.9914555 49.4734693)",2,,,,
"[88724579, 146518203]",False,Friedrichstraße,secondary,50,"[False, True]",36.509,"LINESTRING (10.9920714 49.4739059, 10.9921808 49.4739033, 10.9923818 49.4738825, 10.9925722 49.4738999)","['2', '3']",,,,
252775622,True,Hirschenstraße,residential,30,False,98.174,"LINESTRING (10.9875479 49.4749236, 10.9876311 49.4749995, 10.9879455 49.4753339, 10.988111 49.4755254, 10.988237 49.4756837)",,,5,,
19835797,True,Rosenstraße,residential,30,False,140.714,"LINESTRING (10.988237 49.4756837, 10.9881735 49.4757212, 10.9879305 49.4758664, 10.9867953 49.4765345)",,,5,,
"[146518217, 829374802]",True,Hirschenstraße,residential,"['20', '30']",False,93.223,"LINESTRING (10.988237 49.4756837, 10.9883285 49.4758059, 10.9884421 49.4761195, 10.9885719 49.476478, 10.9885761 49.4764897)",,,"['3.5', '5.4']",,
146518217,True,Hirschenstraße,residential,20,False,36.161,"LINESTRING (10.9885761 49.4764897, 10.9886678 49.476643, 10.9888392 49.4767589)",,,5.4,,
"[37867959, 146486671]",True,Erlanger Straße,primary,50,False,209.772,"LINESTRING (10.9912085 49.48004, 10.9912367 49.4800438, 10.9917013 49.4800794, 10.9927153 49.4801084, 10.9934291 49.4801089, 10.9941064 49.4800859)",2,St 2242,,yes,
139262933,False,Brandenburger Straße,residential,20,False,28.362,"LINESTRING (10.9888392 49.4767589, 10.989119 49.4769378)",,,6.5,,
23319063,False,Gustavstraße,residential,20,False,91.372,"LINESTRING (10.9889079 49.4790586, 10.9890656 49.478972, 10.9893687 49.4788056, 10.989687 49.4786493, 10.9898964 49.4785465)",,,4,,
23319063,False,Gustavstraße,residential,20,True,156.981,"LINESTRING (10.9889079 49.4790586, 10.9884472 49.4792733, 10.9881443 49.4794048, 10.9876631 49.4796733, 10.9873884 49.4798995, 10.9872933 49.4799862)",,,4,,
23319144,True,Obere Fischerstraße,residential,,False,74.802,"LINESTRING (10.9889079 49.4790586, 10.9889761 49.4790849, 10.9892915 49.4792679, 10.989406 49.4793202, 10.9895026 49.4793778, 10.9895667 49.4794179, 10.9896761 49.4795051)",,,,,designated
23319126,True,Waagstraße,living_street,,False,114.59200000000001,"LINESTRING (10.9876435 49.4784686, 10.987702 49.4785036, 10.9878975 49.4786282, 10.9880166 49.478703, 10.988398 49.4789171, 10.988666 49.4789569, 10.9887305 49.4789856, 10.9889079 49.4790586)",,,,,
"[482806840, 482806841, 482654714, 54265917]",False,Königstraße,residential,20,False,216.756,"LINESTRING (10.9876435 49.4784686, 10.9874476 49.4785702, 10.9873162 49.4786516, 10.9870287 49.4788261, 10.986904 49.4789093, 10.9866574 49.4791097, 10.9863855 49.4793496, 10.9863273 49.4793928, 10.9862175 49.479462, 10.9861588 49.4794985, 10.9860704 49.4795537, 10.9858301 49.4796731, 10.9857741 49.4797009, 10.9857037 49.4797348, 10.9854915 49.4798028)",,,,,
482654714,False,Königstraße,residential,20,True,48.475,"LINESTRING (10.9876435 49.4784686, 10.9880029 49.4782898, 10.9880902 49.4782386, 10.988165 49.4781948)",,,,,
21128510,False,Heiligenstraße,residential,20,True,121.66399999999999,"LINESTRING (10.9872933 49.4799862, 10.9877034 49.4802173, 10.9877847 49.4802778, 10.9879812 49.4804775, 10.9880251 49.4805219, 10.9881313 49.4806295, 10.9883759 49.480814)",,,,,
23319063,False,Gustavstraße,residential,20,False,156.981,"LINESTRING (10.9872933 49.4799862, 10.9873884 49.4798995, 10.9876631 49.4796733, 10.9881443 49.4794048, 10.9884472 49.4792733, 10.9889079 49.4790586)",,,4,,
178632278,True,Angerstraße,residential,20,False,86.53399999999999,"LINESTRING (10.9872933 49.4799862, 10.9872547 49.4800173, 10.9866187 49.4806291)",,,,,yes
23858266,True,Rosenstraße,residential,50,False,49.754,"LINESTRING (10.9829603 49.4785081, 10.9828764 49.4785819, 10.9827984 49.478647, 10.9827461 49.4786731, 10.9824648 49.4788133)",2,,,,
829374801,False,Rosenstraße,residential,50,False,75.148,"LINESTRING (10.9829603 49.4785081, 10.9830365 49.4784706, 10.983161 49.4784092, 10.9832919 49.4783385, 10.9834521 49.4782601, 10.9837851 49.4780965)",2,,,,
19835799,False,Schlehenstraße,residential,30,False,102.468,"LINESTRING (10.9837851 49.4780965, 10.9833711 49.4777755, 10.9828553 49.4774008)",,,,,
"[829374801, 356573481]",False,Rosenstraße,residential,"['50', '30']",False,162.665,"LINESTRING (10.9837851 49.4780965, 10.9838648 49.4780631, 10.9843883 49.477844, 10.9847141 49.4777017, 10.984899 49.4776181, 10.9851925 49.4774829, 10.9853467 49.4774092, 10.9854954 49.4773313, 10.9856308 49.4772604)",2,,9,,
829374801,False,Rosenstraße,residential,50,True,75.14800000000001,"LINESTRING (10.9837851 49.4780965, 10.9834521 49.4782601, 10.9832919 49.4783385, 10.983161 49.4784092, 10.9830365 49.4784706, 10.9829603 49.4785081)",2,,,,
23248702,False,Theaterstraße,residential,20,True,71.49199999999999,"LINESTRING (10.9856308 49.4772604, 10.9856677 49.477351, 10.9861928 49.4777814)",,,9,,
89567110,True,Theaterstraße,residential,30,False,46.324,"LINESTRING (10.9856308 49.4772604, 10.9855909 49.4771362, 10.9853795 49.4768811)",,,4.5,,
"[829374801, 356573481]",False,Rosenstraße,residential,"['50', '30']",True,162.665,"LINESTRING (10.9856308 49.4772604, 10.9854954 49.4773313, 10.9853467 49.4774092, 10.9851925 49.4774829, 10.984899 49.4776181, 10.9847141 49.4777017, 10.9843883 49.477844, 10.9838648 49.4780631, 10.9837851 49.4780965)",2,,9,,
19835796,False,Hallemannstraße,residential,30,False,103.012,"LINESTRING (10.9867953 49.4765345, 10.9858505 49.4758407)",,,7,,
19835797,True,Rosenstraße,residential,30,False,116.592,"LINESTRING (10.9867953 49.4765345, 10.9866094 49.4766504, 10.9856308 49.4772604)",,,5,,
19835795,True,Blumenstraße,residential,30,False,159.499,"LINESTRING (10.9858505 49.4758407, 10.9875479 49.4749236)",,,7,,
19835796,False,Hallemannstraße,residential,30,True,103.012,"LINESTRING (10.9858505 49.4758407, 10.9867953 49.4765345)",,,7,,
22475932,True,Pfisterstraße,residential,30,False,172.104,"LINESTRING (10.9837708 49.4769675, 10.9828828 49.4755313)",,,,,
23248657,False,Blumenstraße,residential,30,True,110.797,"LINESTRING (10.9837708 49.4769675, 10.9849485 49.4763293)",,,7,,
23248657,False,Blumenstraße,residential,30,False,82.325,"LINESTRING (10.9837708 49.4769675, 10.9833503 49.4772166, 10.9828553 49.4774008)",,,7,,
23248657,False,Blumenstraße,residential,30,False,110.797,"LINESTRING (10.9849485 49.4763293, 10.9837708 49.4769675)",,,7,,
19835795,True,Blumenstraße,residential,30,False,84.849,"LINESTRING (10.9849485 49.4763293, 10.9855741 49.4759869, 10.9858505 49.4758407)",,,7,,
89567110,True,Theaterstraße,residential,30,False,132.959,"LINESTRING (10.9849485 49.4763293, 10.9842448 49.4753206, 10.9841906 49.4752397)",,,4.5,,
19835799,False,Schlehenstraße,residential,30,True,102.468,"LINESTRING (10.9828553 49.4774008, 10.9833711 49.4777755, 10.9837851 49.4780965)",,,,,
23248657,False,Blumenstraße,residential,30,True,82.325,"LINESTRING (10.9828553 49.4774008, 10.9833503 49.4772166, 10.9837708 49.4769675)",,,7,,
23248702,False,Theaterstraße,residential,20,False,35.516,"LINESTRING (10.9864908 49.4780354, 10.9864652 49.4780139, 10.9862924 49.4778689, 10.9861928 49.4777814)",,,9,,
"[19835803, 43043076]",True,"['Ludwig-Erhard-Straße', 'Wasserstraße']",living_street,10,False,264.545,"LINESTRING (10.9864908 49.4780354, 10.9874408 49.4775803, 10.9882861 49.4771864, 10.9883365 49.4772982, 10.9881212 49.4778416, 10.9878506 49.4780314)",1,,"['3.5', '3']",,
23248702,False,Theaterstraße,residential,20,False,71.49199999999999,"LINESTRING (10.9861928 49.4777814, 10.9856677 49.477351, 10.9856308 49.4772604)",,,9,,
23248702,False,Theaterstraße,residential,20,True,35.516000000000005,"LINESTRING (10.9861928 49.4777814, 10.9862924 49.4778689, 10.9864652 49.4780139, 10.9864908 49.4780354)",,,9,,
146518206,True,Gartenstraße,residential,20,False,224.24699999999996,"LINESTRING (10.9861928 49.4777814, 10.9867966 49.4774473, 10.9870607 49.4773011, 10.9875424 49.4770346, 10.9875708 49.4770189, 10.9885761 49.4764897)",,,3.5,,
"[23318913, 482654711]",True,Mohrenstraße,residential,20,False,111.74400000000001,"LINESTRING (10.9878506 49.4780314, 10.9875941 49.4781089, 10.9873673 49.4781732, 10.9872077 49.4782127, 10.9870565 49.478243, 10.9869905 49.4782478, 10.9869164 49.47824, 10.9867656 49.4782069, 10.9866992 49.4781831, 10.9866278 49.4781493, 10.9866081 49.4781339, 10.9864908 49.4780354)",,,6,,
23218109,False,Theresienstraße,tertiary,50,True,70.854,"LINESTRING (10.9833571 49.4730892, 10.9824559 49.4733404)",2,,,,
330043508,False,Theresienstraße,tertiary,50,False,31.628,"LINESTRING (10.9833571 49.4730892, 10.9834734 49.4730469, 10.9835713 49.4729904, 10.9837014 49.4729158)",2,,,,
330043508,False,Theresienstraße,tertiary,50,True,31.628,"LINESTRING (10.9837014 49.4729158, 10.9835713 49.4729904, 10.9834734 49.4730469, 10.9833571 49.4730892)",2,,,,
19835794,True,Theaterstraße,residential,30,False,131.106,"LINESTRING (10.9841906 49.4752397, 10.9834654 49.4741589)",,,7,,
23213803,True,Mathildenstraße,residential,30,False,110.643,"LINESTRING (10.9841906 49.4752397, 10.9854875 49.4747106)",,,5,,
23248650,True,Mathildenstraße,residential,30,False,100.955,"LINESTRING (10.9841906 49.4752397, 10.9840758 49.475228, 10.9828828 49.4755313)",,,,,
19835794,True,Theaterstraße,residential,30,False,119.203,"LINESTRING (10.9834654 49.4741589, 10.9833571 49.4730892)",,,7,,
23218231,True,Marienstraße,residential,30,False,91.976,"LINESTRING (10.9834654 49.4741589, 10.9845678 49.4737453)",1,,,,
77891290,True,Pfisterstraße,residential,30,False,114.877,"LINESTRING (10.9828828 49.4755313, 10.9824724 49.4745332)",,,,,
22475936,True,Ottostraße,residential,30,False,123.066,"LINESTRING (10.9873344 49.4739475, 10.986865 49.4728836)",,,5.5,,
"[737016218, 140106254]",False,Mathildenstraße,residential,30,True,57.672000000000004,"LINESTRING (10.9873344 49.4739475, 10.9870426 49.4740625, 10.9866585 49.4742233)",,,"['6', '5']",,
264191469,False,Mathildenstraße,residential,30,True,21.185999999999996,"LINESTRING (10.9873344 49.4739475, 10.9874591 49.4739364, 10.9875699 49.4739265, 10.9876249 49.4739216)",,,8,,
49790700,True,Marienstraße,residential,30,False,110.996,"LINESTRING (10.986865 49.4728836, 10.9855269 49.4733739)",,,7,,
"[528459483, 252775622]",True,Hirschenstraße,residential,30,False,124.928,"LINESTRING (10.9855269 49.4733739, 10.9862272 49.4738949, 10.986422 49.4740398, 10.9864459 49.4740582, 10.9866202 49.4741924, 10.9866585 49.4742233)",,,"['5.5', '5']",,
23213801,False,Schillerstraße,residential,30,False,126.242,"LINESTRING (10.9854875 49.4747106, 10.9845678 49.4737453)",,,8.5,,
737016217,True,Mathildenstraße,residential,30,False,100.472,"LINESTRING (10.9854875 49.4747106, 10.9866585 49.4742233)",,,4.5,,
23213801,False,Schillerstraße,residential,30,True,126.242,"LINESTRING (10.9845678 49.4737453, 10.9854875 49.4747106)",,,8.5,,
23218231,True,Marienstraße,residential,30,False,80.672,"LINESTRING (10.9845678 49.4737453, 10.9855269 49.4733739)",1,,,,
23218231,True,Marienstraße,residential,30,False,82.946,"LINESTRING (10.9824724 49.4745332, 10.9834654 49.4741589)",1,,,,
23319063,False,Gustavstraße,residential,20,False,16.237,"LINESTRING (10.9898964 49.4785465, 10.9900213 49.4784251)",,,4,,
141641222,False,Baldstraße,residential,20,True,51.147,"LINESTRING (10.9898964 49.4785465, 10.9903727 49.4788868)",,,,,
22475944,True,Mühlstraße,residential,20,False,55.516,"LINESTRING (10.9898964 49.4785465, 10.9899967 49.4785439, 10.9905575 49.4783863, 10.9906144 49.4783887)",,,,,
23319063,False,Gustavstraße,residential,20,True,91.37200000000001,"LINESTRING (10.9898964 49.4785465, 10.989687 49.4786493, 10.9893687 49.4788056, 10.9890656 49.478972, 10.9889079 49.4790586)",,,4,,
23319033,False,Untere Fischerstraße,residential,20,False,161.222,"LINESTRING (10.9906144 49.4783887, 10.9907258 49.4784622, 10.9908411 49.4785402, 10.9908455 49.478581, 10.9904414 49.4789344, 10.99039 49.4789817, 10.9902797 49.4790715, 10.9896761 49.4795051)",,,,,
"[23319033, 23316873]",False,"['Untere Fischerstraße', 'Heiligenstraße']",residential,20,"[False, True]",186.79299999999998,"LINESTRING (10.9896761 49.4795051, 10.989627 49.4796223, 10.9895994 49.4797998, 10.9895788 49.4799926, 10.9895636 49.480084, 10.9895377 49.4801431, 10.9895057 49.480195, 10.9894682 49.4802369, 10.9894085 49.4802947, 10.9892914 49.4803725, 10.9888148 49.4806575, 10.9886362 49.4807265, 10.9884616 49.4807629, 10.9883759 49.480814)",,,5.5,,yes
23319033,False,Untere Fischerstraße,residential,20,True,161.222,"LINESTRING (10.9896761 49.4795051, 10.9902797 49.4790715, 10.99039 49.4789817, 10.9904414 49.4789344, 10.9908455 49.478581, 10.9908411 49.4785402, 10.9907258 49.4784622, 10.9906144 49.4783887)",,,,,
139262933,False,Brandenburger Straße,residential,20,True,28.362,"LINESTRING (10.989119 49.4769378, 10.9888392 49.4767589)",,,6.5,,
"[23268689, 146518228, 37868694]",True,"['Bäumenstraße', 'Kohlenmarkt', 'Schirmstraße']",residential,20,False,335.841,"LINESTRING (10.989119 49.4769378, 10.9891663 49.4769003, 10.9903266 49.4759825, 10.9903688 49.4759487, 10.9899296 49.4757126, 10.9888557 49.4763039, 10.9888449 49.476362, 10.9888386 49.4764497, 10.9888392 49.4767589)",,,"['5', '3.7']",,
"[993262145, 139262933]",False,Brandenburger Straße,residential,20,False,59.305,"LINESTRING (10.989119 49.4769378, 10.9895077 49.4771818, 10.9895526 49.47721, 10.9897287 49.4772934)",,,6.5,,
378369776,True,Henri-Dunant-Straße,primary,50,False,85.521,"LINESTRING (10.990629 49.4797877, 10.990855 49.4796433, 10.9911621 49.4794458, 10.9913804 49.4792923, 10.9914387 49.4792294)",2,B 8,,,
"[251166072, 38717261]",True,Kapellenstraße,primary,50,False,77.004,"LINESTRING (10.9897739 49.4805642, 10.9895503 49.4806909, 10.9889927 49.4810007, 10.9889657 49.4810157)","['2', '3']",B 8,,,
21128510,False,Heiligenstraße,residential,20,True,8.925,"LINESTRING (10.9883759 49.480814, 10.9884473 49.4808795)",,,,,
21128510,False,Heiligenstraße,residential,20,False,121.66400000000002,"LINESTRING (10.9883759 49.480814, 10.9881313 49.4806295, 10.9880251 49.4805219, 10.9879812 49.4804775, 10.9877847 49.4802778, 10.9877034 49.4802173, 10.9872933 49.4799862)",,,,,
"[23316873, 23319033]",False,"['Untere Fischerstraße', 'Heiligenstraße']",residential,20,"[False, True]",186.79299999999998,"LINESTRING (10.9883759 49.480814, 10.9884616 49.4807629, 10.9886362 49.4807265, 10.9888148 49.4806575, 10.9892914 49.4803725, 10.9894085 49.4802947, 10.9894682 49.4802369, 10.9895057 49.480195, 10.9895377 49.4801431, 10.9895636 49.480084, 10.9895788 49.4799926, 10.9895994 49.4797998, 10.989627 49.4796223, 10.9896761 49.4795051)",,,5.5,,yes
21128510,False,Heiligenstraße,residential,20,False,8.925,"LINESTRING (10.9884473 49.4808795, 10.9883759 49.480814)",,,,,
23316947,False,Pegnitzstraße,living_street,,False,26.481,"LINESTRING (10.9884473 49.4808795, 10.9881751 49.481039)",,,,,
21128510,False,Heiligenstraße,residential,20,True,24.355999999999998,"LINESTRING (10.9884473 49.4808795, 10.9884958 49.4809102, 10.9886887 49.4810324)",,,,,
23316947,False,Pegnitzstraße,living_street,,True,26.481,"LINESTRING (10.9881751 49.481039, 10.9884473 49.4808795)",,,,,
"[23316947, 23316948]",False,"['Pegnitzstraße', 'Schießplatz']","['living_street', 'residential']",,False,216.47500000000002,"LINESTRING (10.9881751 49.481039, 10.9882021 49.4811548, 10.9878534 49.4813755, 10.9870365 49.4817666, 10.9867171 49.48158, 10.9860617 49.4811935)",,,,,
220455610,False,Pegnitzstraße,living_street,,False,26.576,"LINESTRING (10.9881751 49.481039, 10.9880141 49.4810062, 10.9878499 49.480933)",,,,,
208519398,False,Helmplatz,residential,,False,33.123,"LINESTRING (10.9909291 49.4769849, 10.9910722 49.4767019)",,,,,
23317158,False,Helmstraße,residential,,False,15.854,"LINESTRING (10.9906706 49.4776659, 10.9905768 49.4777948)",,,,,
49790684,True,Helmstraße,living_street,,False,79.30600000000001,"LINESTRING (10.9906706 49.4776659, 10.9908195 49.4774603, 10.9908891 49.4773402, 10.9909387 49.4771046, 10.9909291 49.4769849)",1,,,,
23317158,False,Helmstraße,residential,,True,15.854,"LINESTRING (10.9905768 49.4777948, 10.9906706 49.4776659)",,,,,
208519398,False,Helmplatz,residential,,True,33.123,"LINESTRING (10.9910722 49.4767019, 10.9909291 49.4769849)",,,,,
"[23317168, 49790682, 23317166]",False,"['Mühlstraße', 'Helmplatz']",residential,,False,141.266,"LINESTRING (10.9910722 49.4767019, 10.9917046 49.4768565, 10.9917292 49.4769265, 10.9917341 49.4770083, 10.9917371 49.4772098, 10.9917704 49.4774357, 10.991765 49.4775939, 10.9917427 49.4776838)",,,,,
"[985508528, 208519398]",False,"['Helmplatz', 'Dr.-Henry-Kissinger-Platz']",residential,50,False,21.654,"LINESTRING (10.9910722 49.4767019, 10.9910989 49.476653, 10.9911676 49.4765173)",,,,,
"[23317168, 49790682, 23317166]",False,"['Mühlstraße', 'Helmplatz']",residential,,True,141.266,"LINESTRING (10.9917427 49.4776838, 10.991765 49.4775939, 10.9917704 49.4774357, 10.9917371 49.4772098, 10.9917341 49.4770083, 10.9917292 49.4769265, 10.9917046 49.4768565, 10.9910722 49.4767019)",,,,,
"[330037515, 13256652, 13256645, 1024596683]",False,Königstraße,residential,30,"[False, True]",211.867,"LINESTRING (10.9854915 49.4798028, 10.9851881 49.4798537, 10.984872 49.4798819, 10.9844396 49.4798447, 10.9841428 49.4798036, 10.9839524 49.4797722, 10.9838484 49.4797636, 10.9837497 49.4797564, 10.9836696 49.4797626, 10.9834865 49.4797947, 10.9832356 49.4798387, 10.9831624 49.479847, 10.9830837 49.4798344, 10.9829399 49.4797652, 10.9828596 49.4797369, 10.98276 49.4797233, 10.9827306 49.479723, 10.9826577 49.4797243)",2,,,,
23317463,False,Wilhelm-Löhe-Straße,residential,,True,34.353,"LINESTRING (10.9854915 49.4798028, 10.9854998 49.4798519, 10.9855 49.4799336, 10.9854736 49.4799769, 10.9853318 49.4800704)",,,,,
"[482806840, 482806841, 482654714, 54265917]",False,Königstraße,residential,20,True,216.75600000000003,"LINESTRING (10.9854915 49.4798028, 10.9857037 49.4797348, 10.9857741 49.4797009, 10.9858301 49.4796731, 10.9860704 49.4795537, 10.9861588 49.4794985, 10.9862175 49.479462, 10.9863273 49.4793928, 10.9863855 49.4793496, 10.9866574 49.4791097, 10.986904 49.4789093, 10.9870287 49.4788261, 10.9873162 49.4786516, 10.9874476 49.4785702, 10.9876435 49.4784686)",,,,,
23319063,False,Gustavstraße,residential,20,True,16.237,"LINESTRING (10.9900213 49.4784251, 10.9898964 49.4785465)",,,4,,
23318336,False,Schindelgasse,residential,20,False,92.369,"LINESTRING (10.9900213 49.4784251, 10.9891617 49.4781037, 10.9889538 49.478232)",,,,,
23319063,False,Gustavstraße,residential,20,False,54.379999999999995,"LINESTRING (10.9900213 49.4784251, 10.9903434 49.4781326, 10.9904709 49.4780332)",,,4,,
23318336,False,Schindelgasse,residential,20,True,92.369,"LINESTRING (10.9889538 49.478232, 10.9891617 49.4781037, 10.9900213 49.4784251)",,,,,
"[19835802, 56297723]",True,Obstmarkt,residential,20,False,30.544999999999998,"LINESTRING (10.988165 49.4781948, 10.9880215 49.4780727, 10.9879234 49.478036, 10.9878506 49.4780314)",,,8.8,,
482654714,False,Königstraße,residential,20,False,48.475,"LINESTRING (10.988165 49.4781948, 10.9880902 49.4782386, 10.9880029 49.4782898, 10.9876435 49.4784686)",,,,,
56297726,True,Königstraße,residential,,False,17.141,"LINESTRING (10.9883522 49.4781001, 10.988165 49.4781948)",,,,,
23319063,False,Gustavstraße,residential,20,True,54.379999999999995,"LINESTRING (10.9904709 49.4780332, 10.9903434 49.4781326, 10.9900213 49.4784251)",,,4,,
37867962,False,Königsplatz,primary,50,False,15.206,"LINESTRING (10.9904709 49.4780332, 10.9904281 49.477985, 10.990401 49.477943, 10.9903742 49.477912)",4,B 8,,,
"[985542161, 251722315, 987090957]",False,Henri-Dunant-Straße,primary,50,True,59.80800000000001,"LINESTRING (10.9904709 49.4780332, 10.9905088 49.4780712, 10.9905759 49.4781317, 10.9906805 49.4782085, 10.9907435 49.4782536, 10.9908837 49.4783336, 10.9910213 49.4784325)","['4', '2', '5']",B 8,,,
33184987,False,Kapellenstraße,residential,,False,57.209999999999994,"LINESTRING (10.9889673 49.4816864, 10.9884972 49.4813258, 10.9884529 49.4812953)",,,,,
33184987,False,Kapellenstraße,residential,,True,57.209999999999994,"LINESTRING (10.9884529 49.4812953, 10.9884972 49.4813258, 10.9889673 49.4816864)",,,,,
26690448,False,Ulmenweg,residential,10,True,64.045,"LINESTRING (10.9940802 49.4795103, 10.9940913 49.4799316, 10.9941064 49.4800859)",,,,,
89567110,True,Theaterstraße,residential,30,False,68.807,"LINESTRING (10.9853795 49.4768811, 10.9849485 49.4763293)",,,4.5,,
"[219189277, 33360974]",False,Katharinenstraße,"['residential', 'living_street']",10,False,141.639,"LINESTRING (10.9853795 49.4768811, 10.9843448 49.4773988, 10.9841598 49.4774898, 10.9840958 49.4774885, 10.9838652 49.4773102)",,,,,
"[219189277, 33360974]",False,Katharinenstraße,"['living_street', 'residential']",10,True,141.639,"LINESTRING (10.9838652 49.4773102, 10.9840958 49.4774885, 10.9841598 49.4774898, 10.9843448 49.4773988, 10.9853795 49.4768811)",,,,,
"[37867962, 985542163, 251722316]",False,Königsplatz,primary,50,False,58.010999999999996,"LINESTRING (10.9903742 49.477912, 10.9903005 49.4777905, 10.9902572 49.4777329, 10.9901871 49.47766, 10.9900607 49.4775459, 10.9899612 49.477469)","['4', '5']",B 8,,,
37867962,False,Königsplatz,primary,50,True,15.206,"LINESTRING (10.9903742 49.477912, 10.990401 49.477943, 10.9904281 49.477985, 10.9904709 49.4780332)",4,B 8,,,
139262936,False,Kreuzstraße,living_street,,False,72.18599999999999,"LINESTRING (10.9903742 49.477912, 10.9901642 49.4779461, 10.9895023 49.4776747)",,,,,
251722316,False,Königsplatz,primary,50,True,25.798000000000002,"LINESTRING (10.9897287 49.4772934, 10.9897768 49.4773376, 10.9899142 49.4774327, 10.9899612 49.477469)",5,B 8,,,
"[993262145, 139262933]",False,Brandenburger Straße,residential,20,True,59.305,"LINESTRING (10.9897287 49.4772934, 10.9895526 49.47721, 10.9895077 49.4771818, 10.989119 49.4769378)",,,6.5,,
"[985506405, 1052763564, 47906477, 985152880, 251722320]",False,Königstraße,primary,50,False,131.088,"LINESTRING (10.9897287 49.4772934, 10.9897399 49.477243, 10.9897752 49.4772199, 10.9898915 49.4771331, 10.9900614 49.4770088, 10.9903881 49.4767592, 10.9906167 49.4765809, 10.9907343 49.476494, 10.9907722 49.476463, 10.9908711 49.4763876)","['6', '5']",B 8,,,
