osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,width,tunnel,junction
37788345,,,Böhringerstraße,residential,30,False,False,87.045,"LINESTRING (9.0926934 49.0381218, 9.0928443 49.0380241, 9.0929092 49.0379557, 9.092956 49.0378695, 9.0929716 49.0377905, 9.0929695 49.0377155, 9.0928358 49.0374108)",,,
37788345,,,Böhringerstraße,residential,30,False,True,87.04500000000002,"LINESTRING (9.0928358 49.0374108, 9.0929695 49.0377155, 9.0929716 49.0377905, 9.092956 49.0378695, 9.0929092 49.0379557, 9.0928443 49.0380241, 9.0926934 49.0381218)",,,
222213961,,,Bleichwiese,residential,20,False,False,164.44,"LINESTRING (9.0930516 49.0400383, 9.0929936 49.040036, 9.0927997 49.040024, 9.0921564 49.0399843, 9.0913177 49.0399284, 9.090923 49.0399032, 9.0908374 49.0399558)",,,
44683144,,,Parkstraße,residential,30,True,False,43.079,"LINESTRING (9.0974621 49.0404412, 9.0974486 49.0407693, 9.0974481 49.0408285)",,,
44683150,,,Parkstraße,residential,30,False,True,73.381,"LINESTRING (9.0974621 49.0404412, 9.0966319 49.0404056, 9.0964633 49.0403755)",,,
50164457,2,K 1679,Kirchheimer Straße,tertiary,50,False,True,90.441,"LINESTRING (9.0974481 49.0408285, 9.0973718 49.04083, 9.0971142 49.0408325, 9.0968216 49.0408354, 9.0965036 49.0408186, 9.0964275 49.0408118, 9.096339 49.0408034, 9.096212 49.0407888)",,,
"[837587265, 387848493, 682896742]",,K 1679,Kirchheimer Straße,tertiary,50,False,False,131.24599999999998,"LINESTRING (9.0974481 49.0408285, 9.0976571 49.0408273, 9.0980549 49.0408298, 9.0982991 49.0408302, 9.0985885 49.0408357, 9.0987398 49.0408376, 9.0992484 49.040845)",,,
37276954,,,Forststraße,residential,30,False,True,56.67,"LINESTRING (9.0875308 49.0382551, 9.0878743 49.0383394, 9.0880812 49.0383902, 9.0882587 49.0384341)",,,
37194847,,,Kernerstraße,residential,30,False,False,107.381,"LINESTRING (9.0896951 49.0398566, 9.0896391 49.0408216)",,,
145127657,,,Bachstraße,residential,30,False,False,62.602,"LINESTRING (9.0896951 49.0398566, 9.0888363 49.039861)",,,
145127657,,,Bachstraße,residential,30,False,True,84.731,"LINESTRING (9.0896951 49.0398566, 9.0906103 49.0399762, 9.0908374 49.0399558)",,,
145127657,,,Bachstraße,residential,30,False,True,62.602,"LINESTRING (9.0888363 49.039861, 9.0896951 49.0398566)",,,
37276944,,,Schillerstraße,residential,30,False,False,105.471,"LINESTRING (9.0888363 49.039861, 9.0887213 49.0402224, 9.0886708 49.0408008)",,,
145127657,,,Bachstraße,residential,30,False,False,80.35,"LINESTRING (9.0888363 49.039861, 9.0883553 49.0396929, 9.0878634 49.0395213)",,,
7956184,,K 1680,Cleebronner Straße,secondary,50,False,False,68.421,"LINESTRING (9.0895403 49.0418008, 9.0886044 49.0417533)",,,
7956184,,K 1680,Cleebronner Straße,secondary,50,False,True,5.504,"LINESTRING (9.0895403 49.0418008, 9.0896156 49.0418045)",,,
89882432,,,Kernerstraße,residential,30,False,False,95.373,"LINESTRING (9.0895403 49.0418008, 9.0895349 49.0426585)",,,
682384489,,,Gerbergasse,living_street,,False,True,27.974,"LINESTRING (9.0942365 49.0404935, 9.0938619 49.0404388)",,,
168057315,2,,Burgstraße,secondary,30,False,False,4.428,"LINESTRING (9.0907506 49.0417799, 9.0907488 49.0418197)",,,
145127659,,,Michaelsbergstraße,residential,30,False,True,111.60400000000001,"LINESTRING (9.0907506 49.0417799, 9.0908329 49.0417698, 9.0910724 49.0417404, 9.0912433 49.0417184, 9.0914262 49.0416775, 9.0915141 49.0416662, 9.0918965 49.0416564, 9.0921792 49.0416528, 9.0922604 49.04165)",,,
168054498,2,,Burgstraße,secondary,30,False,True,106.839,"LINESTRING (9.0907506 49.0417799, 9.0907839 49.0411808, 9.0907986 49.0408196)",,,
132541646,,,Burgstraße,secondary,30,False,False,65.357,"LINESTRING (9.0908374 49.0399558, 9.0908162 49.0405434)",,,
50164468,1,,Burgstraße,secondary,30,True,False,119.487,"LINESTRING (9.0908374 49.0399558, 9.090817 49.0398711, 9.0908266 49.0397843, 9.0908914 49.0393249, 9.0909117 49.0389612, 9.0909519 49.0388894)",,,
145127657,,,Bachstraße,residential,30,False,False,84.731,"LINESTRING (9.0908374 49.0399558, 9.0906103 49.0399762, 9.0896951 49.0398566)",,,
222213961,,,Bleichwiese,residential,20,False,True,164.44000000000003,"LINESTRING (9.0908374 49.0399558, 9.090923 49.0399032, 9.0913177 49.0399284, 9.0921564 49.0399843, 9.0927997 49.040024, 9.0929936 49.040036, 9.0930516 49.0400383)",,,
7956184,,K 1680,Cleebronner Straße,secondary,50,False,True,68.478,"LINESTRING (9.0867117 49.0416472, 9.0876489 49.0416901)",,,
428177812,,K 1680,Cleebronner Straße,secondary,50,False,False,4.349,"LINESTRING (9.0867117 49.0416472, 9.0866522 49.0416443)",,,
"[428177816, 175730362]",,,Keplerstraße,residential,30,False,False,107.327,"LINESTRING (9.0867117 49.0416472, 9.0866993 49.0417163, 9.0866683 49.0426117)",,,
26455746,,,Rouffacher Straße,residential,30,False,True,125.06400000000002,"LINESTRING (9.0882587 49.0384341, 9.0882714 49.0380224, 9.0883007 49.0376089, 9.0883205 49.0374874, 9.0883424 49.0373949, 9.0884041 49.0373222)",,,
37276954,,,Forststraße,residential,30,False,False,56.67,"LINESTRING (9.0882587 49.0384341, 9.0880812 49.0383902, 9.0878743 49.0383394, 9.0875308 49.0382551)",,,
"[168058376, 165088617, 37276954]",,,Forststraße,residential,30,False,True,140.853,"LINESTRING (9.0882587 49.0384341, 9.0884287 49.0384813, 9.0889424 49.0386018, 9.0896115 49.0387171, 9.0898283 49.0387526, 9.0901124 49.0387783)",,,
26455745,,,Forststraße,residential,30,False,True,62.429,"LINESTRING (9.0901124 49.0387783, 9.0909519 49.0388894)",,,
26458969,,,Strombergstraße,residential,30,False,False,167.326,"LINESTRING (9.0901124 49.0387783, 9.0902078 49.0372748)",,,
"[168058376, 165088617, 37276954]",,,Forststraße,residential,30,False,False,140.853,"LINESTRING (9.0901124 49.0387783, 9.0898283 49.0387526, 9.0896115 49.0387171, 9.0889424 49.0386018, 9.0884287 49.0384813, 9.0882587 49.0384341)",,,
11850209,,,Keplerstraße,residential,30,False,False,159.699,"LINESTRING (9.0868434 49.0393164, 9.086722 49.0407504)",,,
145127657,,,Bachstraße,residential,30,False,True,77.763,"LINESTRING (9.0868434 49.0393164, 9.0878634 49.0395213)",,,
322895650,,,Ganerbenstraße,residential,30,False,False,42.016,"LINESTRING (9.0915185 49.0389751, 9.0920788 49.0390638)",,,
322895650,,,Ganerbenstraße,residential,30,False,True,42.387,"LINESTRING (9.0915185 49.0389751, 9.0909519 49.0388894)",,,
322895713,,,Liebensteiner Weg,residential,,False,False,38.164,"LINESTRING (9.0915185 49.0389751, 9.0914019 49.0393097)",,,
322895722,,,Sophie-La-Roche-Straße,residential,,False,False,39.823,"LINESTRING (9.0926881 49.0389546, 9.093221 49.0390335)",,,
322895666,,,Gemminger Weg,residential,,False,False,68.506,"LINESTRING (9.0926881 49.0389546, 9.0925607 49.0393039, 9.0925497 49.0393369, 9.0924776 49.039555)",,,
"[322895722, 322895717, 795877079]",,,"['Neipperger Weg', 'Sophie-La-Roche-Straße']",residential,,False,"[False, True]",62.608,"LINESTRING (9.0926881 49.0389546, 9.0924701 49.0389204, 9.0922344 49.0388834, 9.0921442 49.0388716, 9.0921249 49.0389285, 9.0920788 49.0390638)",,,
322895650,,,Ganerbenstraße,residential,30,False,True,42.016,"LINESTRING (9.0920788 49.0390638, 9.0915185 49.0389751)",,,
322895717,,,Neipperger Weg,residential,,False,False,37.215,"LINESTRING (9.0920788 49.0390638, 9.092018 49.0392478, 9.0919707 49.0393909)",,,
"[322895722, 322895717, 795877079]",,,"['Neipperger Weg', 'Sophie-La-Roche-Straße']",residential,,False,"[False, True]",62.608,"LINESTRING (9.0920788 49.0390638, 9.0921249 49.0389285, 9.0921442 49.0388716, 9.0922344 49.0388834, 9.0924701 49.0389204, 9.0926881 49.0389546)",,,
322895719,,,Sachsenheimer Weg,residential,,False,False,31.324,"LINESTRING (9.093221 49.0390335, 9.0931292 49.0393087)",,,
322895722,,,Sophie-La-Roche-Straße,residential,,False,False,39.792,"LINESTRING (9.093221 49.0390335, 9.0937528 49.0391143)",,,
322895722,,,Sophie-La-Roche-Straße,residential,,False,True,39.823,"LINESTRING (9.093221 49.0390335, 9.0926881 49.0389546)",,,
322895722,,,Sophie-La-Roche-Straße,residential,,False,True,39.792,"LINESTRING (9.0937528 49.0391143, 9.093221 49.0390335)",,,
322895719,,,Sachsenheimer Weg,residential,,False,True,31.324,"LINESTRING (9.0931292 49.0393087, 9.093221 49.0390335)",,,
322895649,,,Am Schlosspark,residential,30,False,True,68.91300000000001,"LINESTRING (9.0931292 49.0393087, 9.0936815 49.0394104, 9.0939452 49.039446, 9.0939975 49.0394478, 9.0940476 49.0394472)",,,
322895719,,,Sachsenheimer Weg,residential,,False,False,40.028999999999996,"LINESTRING (9.0931292 49.0393087, 9.0930927 49.0394182, 9.0930047 49.0396593)",,,
"[11850176, 964217070]",,,Hauptstraße,residential,20,False,False,71.647,"LINESTRING (9.0940476 49.0394472, 9.0940391 49.0398118, 9.0940275 49.0399468, 9.0939808 49.040088)",,,
11850176,,,Hauptstraße,residential,,False,True,23.683,"LINESTRING (9.0940476 49.0394472, 9.0941329 49.039315, 9.0941923 49.0392575)",,,
322895649,,,Am Schlosspark,residential,30,False,False,68.913,"LINESTRING (9.0940476 49.0394472, 9.0939975 49.0394478, 9.0939452 49.039446, 9.0936815 49.0394104, 9.0931292 49.0393087)",,,
322895713,,,Liebensteiner Weg,residential,,False,True,38.164,"LINESTRING (9.0914019 49.0393097, 9.0915185 49.0389751)",,,
322895717,,,Neipperger Weg,residential,,False,True,37.215,"LINESTRING (9.0919707 49.0393909, 9.092018 49.0392478, 9.0920788 49.0390638)",,,
322895666,,,Gemminger Weg,residential,,False,True,68.506,"LINESTRING (9.0924776 49.039555, 9.0925497 49.0393369, 9.0925607 49.0393039, 9.0926881 49.0389546)",,,
322895719,,,Sachsenheimer Weg,residential,,False,True,40.028999999999996,"LINESTRING (9.0930047 49.0396593, 9.0930927 49.0394182, 9.0931292 49.0393087)",,,
30023302,2,L 2254,Lauffener Straße,secondary,50,False,True,72.679,"LINESTRING (9.0953463 49.0436704, 9.0952883 49.0436448, 9.0952257 49.0435949, 9.0951652 49.0435409, 9.0951211 49.0434804, 9.0950897 49.0434143, 9.095065 49.043354, 9.0950489 49.0432887, 9.0950421 49.0431938, 9.0950443 49.0430775)",,,
797477436,,,Lauffener Straße,unclassified,,False,False,91.39500000000001,"LINESTRING (9.0953463 49.0436704, 9.0952474 49.043708, 9.0951213 49.043722, 9.0949617 49.0437176, 9.0941289 49.0435998)",,,
797477436,,,Lauffener Straße,unclassified,,False,True,91.39500000000001,"LINESTRING (9.0941289 49.0435998, 9.0949617 49.0437176, 9.0951213 49.043722, 9.0952474 49.043708, 9.0953463 49.0436704)",,,
"[964019804, 36795638]",,,Michaelsbergstraße,"['living_street', 'residential']",30,True,False,72.097,"LINESTRING (9.0932487 49.0416624, 9.0931614 49.0416679, 9.0930212 49.0416641, 9.0922604 49.04165)",,,
964044338,,,,living_street,,False,False,5.726,"LINESTRING (9.0932487 49.0416624, 9.0932516 49.0416453, 9.0932638 49.0416301, 9.0932834 49.0416188)",,,circular
964044338,,,,living_street,,False,True,8.823,"LINESTRING (9.0932487 49.0416624, 9.0932572 49.0416814, 9.0932771 49.0416964, 9.0933046 49.0417046, 9.0933349 49.0417046)",,,circular
964044338,,,,living_street,,False,False,10.693,"LINESTRING (9.0932834 49.0416188, 9.0933112 49.0416127, 9.0933405 49.0416144, 9.0933661 49.0416237, 9.0933839 49.041639, 9.0933908 49.0416577)",,,circular
964044338,,,,living_street,,False,True,5.726,"LINESTRING (9.0932834 49.0416188, 9.0932638 49.0416301, 9.0932516 49.0416453, 9.0932487 49.0416624)",,,circular
964044338,,,,living_street,,False,False,8.823,"LINESTRING (9.0933349 49.0417046, 9.0933046 49.0417046, 9.0932771 49.0416964, 9.0932572 49.0416814, 9.0932487 49.0416624)",,,circular
964044338,,,,living_street,,False,True,7.138999999999999,"LINESTRING (9.0933349 49.0417046, 9.0933576 49.0416985, 9.0933757 49.0416877, 9.0933873 49.0416736, 9.0933908 49.0416577)",,,circular
1002009811,,,Amannstraße,residential,30,True,False,12.143,"LINESTRING (9.0963239 49.0404353, 9.0964633 49.0403755)",,,
36791814,2,L 1107,Poststraße,secondary,50,False,True,196.229,"LINESTRING (9.0963239 49.0404353, 9.0962694 49.0403942, 9.0961942 49.040363, 9.0958311 49.0403151, 9.0953697 49.0402583, 9.095187 49.0402276, 9.0950596 49.0401863, 9.0949747 49.0401324, 9.0948226 49.0399668, 9.0947431 49.039861, 9.0945615 49.0394812, 9.0944817 49.0393985)",,,
153893022,2,L 1107,Poststraße,secondary,50,False,False,40.940999999999995,"LINESTRING (9.0963239 49.0404353, 9.0963426 49.0404933, 9.0963297 49.0405599, 9.0962849 49.040663, 9.096212 49.0407888)",,,
