osmid,name,highway,oneway,reversed,length,geometry,maxspeed,ref,junction
24669213,Martinistraße,residential,False,True,144.101,"LINESTRING (11.3269196 49.2029479, 11.3271311 49.2029245, 11.3274597 49.2027768, 11.3280728 49.2023985, 11.3284178 49.2021384)",,,
1093961096,Allersberger Straße,residential,False,False,114.09200000000001,"LINESTRING (11.3269196 49.2029479, 11.3268324 49.2026769, 11.3267229 49.2019312)",50,,
10793153,Am Stadtgraben,residential,False,False,228.45899999999997,"LINESTRING (11.3266385 49.2001725, 11.3267811 49.2002068, 11.3271459 49.2002834, 11.3275362 49.2003283, 11.3279398 49.2003097, 11.3283226 49.2002679, 11.3287659 49.2001791, 11.3288895 49.2001434, 11.3291773 49.2000619, 11.3295965 49.1998747)",,,
24669191,Am Mühlbach,residential,False,False,114.69,"LINESTRING (11.3266385 49.2001725, 11.3259811 49.1997421, 11.3257491 49.1996517, 11.3253863 49.1995829)",,,
"[189961681, 189961682, 189961668]","['Allersberger Straße', 'Marktplatz']",residential,False,False,43.563,"LINESTRING (11.3266385 49.2001725, 11.3266867 49.2001224, 11.326903 49.1998979, 11.3269573 49.1998524, 11.3269663 49.1998448)",20,,
622842810,Allersberger Straße,residential,False,True,94.592,"LINESTRING (11.3266385 49.2001725, 11.326614 49.2002904, 11.3266633 49.2010214)",30,,
189961681,Marktplatz,residential,False,False,55.329,"LINESTRING (11.3298751 49.198202, 11.3305396 49.197959)",20,,
189961681,Marktplatz,residential,False,True,58.618,"LINESTRING (11.3298751 49.198202, 11.3292305 49.198519)",20,,
158712191,Marktplatz,residential,False,False,61.476,"LINESTRING (11.3298751 49.198202, 11.3299677 49.1982773, 11.3299502 49.1983263, 11.3294932 49.1986013)",20,,
622842814,Berchinger Straße,residential,False,False,31.39,"LINESTRING (11.3316027 49.1976138, 11.3319306 49.19743)",50,,
158712193,Neumarkter Straße,residential,False,False,44.316,"LINESTRING (11.3316027 49.1976138, 11.3318146 49.1978513, 11.3319099 49.1979581)",,,
403147974,Marktplatz,residential,False,True,10.437999999999999,"LINESTRING (11.3316027 49.1976138, 11.3315138 49.1976516, 11.3314823 49.197665)",20,,
622842815,Neumarkter Straße,residential,False,True,42.136,"LINESTRING (11.3322171 49.1982795, 11.3319099 49.1979581)",,,
10793153,Am Stadtgraben,residential,False,True,183.024,"LINESTRING (11.3322171 49.1982795, 11.331757 49.1984658, 11.3317473 49.1984773, 11.3317255 49.1985033, 11.3317443 49.1985594, 11.3317671 49.1986102, 11.3317564 49.198662, 11.3316733 49.1987124, 11.330514 49.1993846)",,,
29428691,Neumarkter Straße,residential,False,False,30.404,"LINESTRING (11.3322171 49.1982795, 11.3322934 49.1983119, 11.3324229 49.1983652, 11.3325923 49.1983923)",,,
158712184,Kirchengasse,residential,False,True,53.685,"LINESTRING (11.3294932 49.1986013, 11.3299329 49.1989893)",,,
158712191,Marktplatz,residential,False,False,77.166,"LINESTRING (11.3294932 49.1986013, 11.3286925 49.1990572)",20,,
158712191,Marktplatz,residential,False,True,61.476,"LINESTRING (11.3294932 49.1986013, 11.3299502 49.1983263, 11.3299677 49.1982773, 11.3298751 49.198202)",20,,
158712180,Kirchengasse,residential,False,True,44.806,"LINESTRING (11.3286925 49.1990572, 11.3291035 49.1993576)",,,
158712191,Marktplatz,residential,False,False,75.679,"LINESTRING (11.3286925 49.1990572, 11.3278889 49.1994902)",20,,
158712191,Marktplatz,residential,False,True,77.166,"LINESTRING (11.3286925 49.1990572, 11.3294932 49.1986013)",20,,
138374181,Marktplatz,residential,False,False,13.225,"LINESTRING (11.3271337 49.1998915, 11.3269663 49.1998448)",20,,
138374181,Marktplatz,residential,False,True,28.526,"LINESTRING (11.3271337 49.1998915, 11.3274333 49.1997257)",20,,
158712187,Kirchengasse,residential,False,False,102.97800000000001,"LINESTRING (11.3271337 49.1998915, 11.3274803 49.2000782, 11.3275861 49.2000755, 11.3281658 49.1998216, 11.3283017 49.1997612)",,,
138374181,Marktplatz,residential,False,True,13.225,"LINESTRING (11.3269663 49.1998448, 11.3271337 49.1998915)",20,,
189961681,Marktplatz,residential,False,False,35.194,"LINESTRING (11.3269663 49.1998448, 11.3273222 49.1996301)",20,,
"[189961681, 189961682, 189961668]","['Allersberger Straße', 'Marktplatz']",residential,False,True,43.563,"LINESTRING (11.3269663 49.1998448, 11.3269573 49.1998524, 11.326903 49.1998979, 11.3266867 49.2001224, 11.3266385 49.2001725)",20,,
158712183,Kirchengasse,residential,False,False,42.516,"LINESTRING (11.3283017 49.1997612, 11.3278889 49.1994902)",,,
158712187,Kirchengasse,residential,False,False,73.539,"LINESTRING (11.3283017 49.1997612, 11.3291035 49.1993576)",,,
158712187,Kirchengasse,residential,False,True,102.97800000000001,"LINESTRING (11.3283017 49.1997612, 11.3281658 49.1998216, 11.3275861 49.2000755, 11.3274803 49.2000782, 11.3271337 49.1998915)",,,
158712180,Kirchengasse,residential,False,False,44.806,"LINESTRING (11.3291035 49.1993576, 11.3286925 49.1990572)",,,
158712187,Kirchengasse,residential,False,False,72.861,"LINESTRING (11.3291035 49.1993576, 11.3299329 49.1989893)",,,
158712187,Kirchengasse,residential,False,True,73.539,"LINESTRING (11.3291035 49.1993576, 11.3283017 49.1997612)",,,
24669223,,residential,False,True,69.34100000000001,"LINESTRING (11.3291035 49.1993576, 11.3293332 49.1995403, 11.3293413 49.1996367, 11.3295965 49.1998747)",,,
158712184,Kirchengasse,residential,False,False,53.685,"LINESTRING (11.3299329 49.1989893, 11.3294932 49.1986013)",,,
158712187,Kirchengasse,residential,False,True,72.861,"LINESTRING (11.3299329 49.1989893, 11.3291035 49.1993576)",,,
158712187,Kirchengasse,residential,False,False,162.464,"LINESTRING (11.3299329 49.1989893, 11.3310197 49.1983459, 11.3310536 49.1982921, 11.331067 49.1982343, 11.330945 49.1980976, 11.3307547 49.1979066)",,,
189961681,Marktplatz,residential,False,True,16.68,"LINESTRING (11.3307547 49.1979066, 11.3305396 49.197959)",20,,
158712187,Kirchengasse,residential,False,True,162.464,"LINESTRING (11.3307547 49.1979066, 11.330945 49.1980976, 11.331067 49.1982343, 11.3310536 49.1982921, 11.3310197 49.1983459, 11.3299329 49.1989893)",,,
"[189961681, 403147973, 403147974]",Marktplatz,residential,False,False,59.383,"LINESTRING (11.3307547 49.1979066, 11.3307991 49.1978932, 11.3308945 49.1978644, 11.3312443 49.1977588, 11.3314823 49.197665)",20,,
158712183,Kirchengasse,residential,False,True,42.516,"LINESTRING (11.3278889 49.1994902, 11.3283017 49.1997612)",,,
158712191,Marktplatz,residential,False,False,42.208,"LINESTRING (11.3278889 49.1994902, 11.3274333 49.1997257)",20,,
158712191,Marktplatz,residential,False,True,75.679,"LINESTRING (11.3278889 49.1994902, 11.3286925 49.1990572)",20,,
158712196,Schwallgasse,residential,False,False,133.49,"LINESTRING (11.326426 49.1995014, 11.3276363 49.1985982)",,,
158712196,Schwallgasse,residential,False,False,97.864,"LINESTRING (11.3276363 49.1985982, 11.3286765 49.1980391)",,,
158712196,Schwallgasse,residential,False,True,133.49,"LINESTRING (11.3276363 49.1985982, 11.326426 49.1995014)",,,
138374179,Hilpoltsteiner Straße,residential,False,False,94.477,"LINESTRING (11.3276363 49.1985982, 11.3269174 49.1981377, 11.3267078 49.1980034)",50,,
"[158712179, 138374179]",Hilpoltsteiner Straße,residential,False,True,63.253,"LINESTRING (11.3276363 49.1985982, 11.3278884 49.1987961, 11.3281947 49.1990346)","['50', '20']",,
158712195,Schwallgasse,residential,False,False,66.842,"LINESTRING (11.3286765 49.1980391, 11.3292305 49.198519)",,,
158712196,Schwallgasse,residential,False,True,97.864,"LINESTRING (11.3286765 49.1980391, 11.3276363 49.1985982)",,,
158712196,Schwallgasse,residential,False,False,223.928,"LINESTRING (11.3286765 49.1980391, 11.3291187 49.1978441, 11.329865 49.1975151, 11.3302818 49.1973773, 11.3303877 49.1973855, 11.3307031 49.1977114, 11.3306518 49.1978098, 11.3304863 49.1978882, 11.3305396 49.197959)",,,
138374179,Hilpoltsteiner Straße,residential,False,False,97.605,"LINESTRING (11.3267078 49.1980034, 11.3263167 49.1977801, 11.3258502 49.1975144, 11.3256795 49.1974401)",50,,
138374179,Hilpoltsteiner Straße,residential,False,True,94.477,"LINESTRING (11.3267078 49.1980034, 11.3269174 49.1981377, 11.3276363 49.1985982)",50,,
282047014,Am Mühlbach,residential,False,False,275.147,"LINESTRING (11.3267078 49.1980034, 11.3267712 49.1979724, 11.3269563 49.1978821, 11.3271683 49.1977786, 11.3273447 49.1976956, 11.3274719 49.1976357, 11.3276746 49.1975422, 11.3279208 49.1974299, 11.3280775 49.1973637, 11.3281979 49.197312, 11.3290124 49.197007, 11.3297584 49.1968138, 11.329959 49.1967588)",,,
"[158712169, 622842812, 282047014]",Am Mühlbach,residential,False,True,208.202,"LINESTRING (11.3267078 49.1980034, 11.3265343 49.1981374, 11.3260742 49.1985057, 11.3255035 49.1989806, 11.3254074 49.1991252, 11.3253665 49.1993055, 11.3253863 49.1995829)",,,
24669191,Am Mühlbach,residential,False,True,114.69,"LINESTRING (11.3253863 49.1995829, 11.3257491 49.1996517, 11.3259811 49.1997421, 11.3266385 49.2001725)",,,
"[158712169, 622842812, 282047014]",Am Mühlbach,residential,False,False,208.20199999999997,"LINESTRING (11.3253863 49.1995829, 11.3253665 49.1993055, 11.3254074 49.1991252, 11.3255035 49.1989806, 11.3260742 49.1985057, 11.3265343 49.1981374, 11.3267078 49.1980034)",,,
622842811,Am Mühlbach,residential,False,True,153.739,"LINESTRING (11.3253863 49.1995829, 11.325365 49.1998525, 11.3252998 49.1999875, 11.324577 49.200836)",,,
24669228,Lindenweg,residential,False,True,190.928,"LINESTRING (11.3311435 49.1964983, 11.331462 49.1958693, 11.3315906 49.1956902, 11.3321473 49.1949146)",,,
282047014,Am Mühlbach,residential,False,True,44.733999999999995,"LINESTRING (11.3311435 49.1964983, 11.3309743 49.1965268, 11.3305624 49.1966296)",,,
622842813,Lindenweg,residential,False,False,109.095,"LINESTRING (11.3311435 49.1964983, 11.3314334 49.1965388, 11.3325886 49.1967627)",,,
10793156,Berchinger Straße,residential,False,False,120.21799999999999,"LINESTRING (11.3325886 49.1967627, 11.3329424 49.196295, 11.3333236 49.1957941)",50,,
622842813,Lindenweg,residential,False,True,109.095,"LINESTRING (11.3325886 49.1967627, 11.3314334 49.1965388, 11.3311435 49.1964983)",,,
622842814,Berchinger Straße,residential,False,True,88.53999999999999,"LINESTRING (11.3325886 49.1967627, 11.3325172 49.1968566, 11.3323566 49.1970541, 11.3321685 49.1972201, 11.3319306 49.19743)",50,,
158712171,Am Mühlbach,residential,True,False,136.36700000000002,"LINESTRING (11.3314823 49.197665, 11.3313097 49.1974688, 11.3311655 49.1972828, 11.3311244 49.197078, 11.3310793 49.1970017, 11.3310043 49.1969334, 11.3305624 49.1966296)",,,
403147974,Marktplatz,residential,False,False,10.437999999999999,"LINESTRING (11.3314823 49.197665, 11.3315138 49.1976516, 11.3316027 49.1976138)",20,,
"[189961681, 403147973, 403147974]",Marktplatz,residential,False,True,59.383,"LINESTRING (11.3314823 49.197665, 11.3312443 49.1977588, 11.3308945 49.1978644, 11.3307991 49.1978932, 11.3307547 49.1979066)",20,,
282047014,Am Mühlbach,residential,False,True,46.138,"LINESTRING (11.3305624 49.1966296, 11.329959 49.1967588)",,,
282047014,Am Mühlbach,residential,False,False,44.733999999999995,"LINESTRING (11.3305624 49.1966296, 11.3309743 49.1965268, 11.3311435 49.1964983)",,,
24669194,Lindenweg,residential,False,True,121.437,"LINESTRING (11.3321473 49.1949146, 11.3336601 49.1953787)",,,
24669194,Lindenweg,residential,False,False,261.35999999999996,"LINESTRING (11.3321473 49.1949146, 11.3314284 49.1946283, 11.3310844 49.1945349, 11.3301883 49.1943512, 11.3299968 49.1943386, 11.3297932 49.1943601, 11.3295886 49.1944247, 11.3290123 49.1948034)",,,
24669228,Lindenweg,residential,False,False,190.928,"LINESTRING (11.3321473 49.1949146, 11.3315906 49.1956902, 11.331462 49.1958693, 11.3311435 49.1964983)",,,
10793156,Berchinger Straße,residential,False,True,52.263,"LINESTRING (11.3336601 49.1953787, 11.3333236 49.1957941)",50,,
24669194,Lindenweg,residential,False,False,121.437,"LINESTRING (11.3336601 49.1953787, 11.3321473 49.1949146)",,,
24669194,Lindenweg,residential,False,True,261.36,"LINESTRING (11.3290123 49.1948034, 11.3295886 49.1944247, 11.3297932 49.1943601, 11.3299968 49.1943386, 11.3301883 49.1943512, 11.3310844 49.1945349, 11.3314284 49.1946283, 11.3321473 49.1949146)",,,
24669215,Am Keller,residential,False,False,99.955,"LINESTRING (11.3325923 49.1983923, 11.3325879 49.1984972, 11.3326978 49.1986234, 11.3328065 49.1987539, 11.3329011 49.1989038, 11.3329244 49.1992415)",,,
29428691,Neumarkter Straße,residential,False,False,26.584,"LINESTRING (11.3325923 49.1983923, 11.3327808 49.1983975, 11.3329569 49.1983846)",,,
29428691,Neumarkter Straße,residential,False,True,30.404000000000003,"LINESTRING (11.3325923 49.1983923, 11.3324229 49.1983652, 11.3322934 49.1983119, 11.3322171 49.1982795)",,,
622842814,Berchinger Straße,residential,False,True,31.39,"LINESTRING (11.3319306 49.19743, 11.3316027 49.1976138)",50,,
24669201,,residential,False,False,39.582,"LINESTRING (11.3319306 49.19743, 11.3319787 49.1974657, 11.3322907 49.1976971)",,,
622842814,Berchinger Straße,residential,False,False,88.54,"LINESTRING (11.3319306 49.19743, 11.3321685 49.1972201, 11.3323566 49.1970541, 11.3325172 49.1968566, 11.3325886 49.1967627)",50,,
24669227,Viscardistraße,residential,False,True,267.246,"LINESTRING (11.3354013 49.1971703, 11.3351534 49.1971388, 11.3339075 49.1968707, 11.3337537 49.1968693, 11.333599 49.1968978, 11.3333605 49.197005, 11.3331654 49.1971058, 11.3329757 49.1972192, 11.3326938 49.1973877, 11.3322907 49.1976971)",,,
24669202,Asamstraße,residential,False,False,179.804,"LINESTRING (11.3266633 49.2010214, 11.3268435 49.2010668, 11.327019 49.2011344, 11.3279057 49.2017708, 11.3284178 49.2021384)",,,
622842810,Allersberger Straße,residential,False,False,94.592,"LINESTRING (11.3266633 49.2010214, 11.326614 49.2002904, 11.3266385 49.2001725)",30,,
