osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,width,bridge
"[48502922, 488839175, 406712783]",False,2,B 53,Gestade,primary,50,False,161.452,"LINESTRING (7.0747161 49.9140155, 7.0747498 49.9140821, 7.0747809 49.9141484, 7.0747897 49.9142128, 7.074793 49.9143142, 7.0747882 49.9145257, 7.0747825 49.9146708, 7.0747782 49.914779, 7.0747724 49.9149249, 7.07476 49.9152384, 7.0747544 49.9153786, 7.0747491 49.91542, 7.0747149 49.9154538)",,
532061480,False,,,Schloßweg,residential,,False,98.141,"LINESTRING (7.0747161 49.9140155, 7.0747981 49.9139509, 7.0747649 49.9137066, 7.074593 49.9133549, 7.0745001 49.9131796)",,
"[406673059, 406672461, 9663694, 9663695]",False,2,"['L 47', 'L 47S']",Bahnhofstraße,secondary,50,False,297.514,"LINESTRING (7.0747149 49.9154538, 7.0746605 49.9154602, 7.0745862 49.915463, 7.0717588 49.9155388, 7.0717243 49.9155407, 7.0711999 49.9155581, 7.0705658 49.9155889)",7.5,yes
"[406847513, 327060259, 25686653]",False,"['2', '3']",B 53,Gestade,primary,50,False,137.731,"LINESTRING (7.0747149 49.9154538, 7.0747225 49.9155027, 7.074721 49.9155266, 7.0747146 49.9156282, 7.0746997 49.9158264, 7.0746935 49.9158692, 7.0746684 49.9160637, 7.0746296 49.9164202, 7.074595 49.9166892)",,
"[406712783, 48502922, 488839175]",False,2,B 53,Gestade,primary,50,True,161.45199999999997,"LINESTRING (7.0747149 49.9154538, 7.0747491 49.91542, 7.0747544 49.9153786, 7.07476 49.9152384, 7.0747724 49.9149249, 7.0747782 49.914779, 7.0747825 49.9146708, 7.0747882 49.9145257, 7.074793 49.9143142, 7.0747897 49.9142128, 7.0747809 49.9141484, 7.0747498 49.9140821, 7.0747161 49.9140155)",,
6073513,False,2,L 47,Saarallee,secondary,50,True,87.79999999999998,"LINESTRING (7.0701736 49.9148468, 7.0705326 49.9154311, 7.0705641 49.9154976, 7.0705712 49.9155319, 7.0705658 49.9155889)",,
6073515,True,1,,Triniusstraße,residential,30,False,95.112,"LINESTRING (7.0701736 49.9148468, 7.0697004 49.9149857, 7.0694707 49.915053, 7.0693028 49.9151023, 7.0689649 49.9152016)",6,
25645686,False,,,Triniusstraße,residential,30,False,83.171,"LINESTRING (7.0701736 49.9148468, 7.0702188 49.9148339, 7.0706734 49.9147043, 7.0708335 49.9146586, 7.0708788 49.9146457, 7.0710497 49.9146509, 7.0711695 49.9146613, 7.0712639 49.9146791)",,
407325322,False,2,L 47,Saarallee,secondary,50,False,134.863,"LINESTRING (7.0701736 49.9148468, 7.0699434 49.9144766, 7.0697615 49.9141735, 7.0694835 49.9137183)",,
25645690,False,2,,Damenweg,residential,30,False,140.764,"LINESTRING (7.0694835 49.9137183, 7.0694273 49.9137406, 7.068563 49.9140839, 7.0678103 49.9143829)",,
407325322,False,2,L 47,Saarallee,secondary,50,True,134.863,"LINESTRING (7.0694835 49.9137183, 7.0697615 49.9141735, 7.0699434 49.9144766, 7.0701736 49.9148468)",,
45554461,True,,,Friedrichstraße,residential,30,False,123.07499999999999,"LINESTRING (7.0689649 49.9152016, 7.0688929 49.9151614, 7.0688303 49.9151184, 7.0685424 49.914929, 7.0685045 49.9149041, 7.0683087 49.914757, 7.0680847 49.9145886, 7.0678103 49.9143829)",,
53456589,False,,,Friedrichstraße,residential,30,False,43.665,"LINESTRING (7.0678103 49.9143829, 7.0674404 49.9140707)",,
25645690,False,2,,Damenweg,residential,30,True,140.764,"LINESTRING (7.0678103 49.9143829, 7.068563 49.9140839, 7.0694273 49.9137406, 7.0694835 49.9137183)",,
