osmid,ref,name,highway,oneway,reversed,length,bridge,maxspeed,lanes,geometry
463642057,L 20,Am Markt,secondary,True,False,22.560000000000002,,,1,"LINESTRING (12.7907253 53.8223994, 12.7908541 53.8224223, 12.7909559 53.8224495, 12.7910295 53.8224872)"
93588257,,Rektorstraße,residential,True,False,112.804,,,,"LINESTRING (12.7910295 53.8224872, 12.7911423 53.8224606, 12.7914053 53.8224647, 12.7927122 53.8226227)"
463642057,L 20,Am Markt,secondary,True,False,66.997,,,1,"LINESTRING (12.7910295 53.8224872, 12.791089 53.822539, 12.7911097 53.8225838, 12.7911096 53.8226235, 12.791031 53.8228468, 12.7909894 53.8229594, 12.7909373 53.8230098, 12.7908692 53.8230419)"
4100079,L 20,Straße des Friedens,secondary,False,False,46.582,,,2,"LINESTRING (12.7908685 53.8216319, 12.7909381 53.821215)"
4100079,L 20,Straße des Friedens,secondary,False,True,85.86,,,2,"LINESTRING (12.7908685 53.8216319, 12.7908092 53.8219257, 12.7907253 53.8223994)"
93588266,,Krumme Straße,residential,False,False,191.164,,,,"LINESTRING (12.7908685 53.8216319, 12.7914324 53.8216693, 12.792161 53.8218461, 12.7924687 53.8219895, 12.7927359 53.8222189, 12.7927764 53.8224627, 12.7927122 53.8226227)"
4100079,L 20,Straße des Friedens,secondary,False,True,46.582,,,2,"LINESTRING (12.7909381 53.821215, 12.7908685 53.8216319)"
4100079,L 20,Straße des Friedens,secondary,False,False,55.276,,,2,"LINESTRING (12.7909381 53.821215, 12.7909927 53.8209905, 12.791057 53.8208618, 12.7911687 53.8207427)"
93588253,,Wallstraße,residential,True,False,252.851,,,,"LINESTRING (12.7909381 53.821215, 12.7915781 53.8213013, 12.791907 53.8213664, 12.7922177 53.821459, 12.7924921 53.8215763, 12.7927116 53.8216789, 12.7929346 53.821802, 12.7930922 53.8219226, 12.7932153 53.8220699, 12.7933189 53.8222667, 12.7934808 53.8226634)"
373703568,,Ringstraße,residential,True,False,85.839,,,,"LINESTRING (12.7909381 53.821215, 12.7904527 53.8212917, 12.7901855 53.8214255, 12.7897948 53.821563)"
376043767,L 20,Straße der Freundschaft,secondary,False,False,12.736,,,2,"LINESTRING (12.7905074 53.8190839, 12.7905788 53.8191904)"
93591007,,Fritz-Reuter-Straße,residential,False,False,117.808,,,,"LINESTRING (12.7905074 53.8190839, 12.7904543 53.819096, 12.7903264 53.8191197, 12.7891906 53.8192176, 12.7890706 53.8192407, 12.7889774 53.8192688, 12.7888894 53.8193039, 12.788811 53.8193566)"
19568992,L 20,Darguner Straße,secondary,False,False,62.641999999999996,,,,"LINESTRING (12.7915472 53.8268442, 12.7914434 53.826734, 12.7913661 53.8265985, 12.7912521 53.826312)"
4100079,L 20,Straße des Friedens,secondary,False,True,55.276,,,2,"LINESTRING (12.7911687 53.8207427, 12.791057 53.8208618, 12.7909927 53.8209905, 12.7909381 53.821215)"
240490871,,Salemer Weg,residential,False,True,51.644000000000005,,,,"LINESTRING (12.7911687 53.8207427, 12.7916075 53.8207464, 12.7919421 53.8208027)"
376043767,L 20,Straße der Freundschaft,secondary,False,True,90.78500000000001,,,2,"LINESTRING (12.7911687 53.8207427, 12.7911847 53.8206585, 12.7911638 53.8205658, 12.790991 53.8201017, 12.7909425 53.8199925, 12.790921 53.819944)"
93588258,,Hafenstraße,residential,False,False,140.11,,,,"LINESTRING (12.7919421 53.8208027, 12.7922535 53.8208773, 12.7926871 53.8209812, 12.7928263 53.8210367, 12.7936206 53.8215378)"
240490871,,Salemer Weg,residential,False,False,51.644000000000005,,,,"LINESTRING (12.7919421 53.8208027, 12.7916075 53.8207464, 12.7911687 53.8207427)"
240490871,,Salemer Weg,residential,False,True,144.545,,,,"LINESTRING (12.7919421 53.8208027, 12.7920099 53.820733, 12.7921292 53.8206543, 12.792281 53.8206264, 12.792856 53.820567, 12.7932492 53.8204979, 12.7934271 53.8204581, 12.7936679 53.8203953, 12.7938954 53.8202984)"
24227840,,Salemer Weg,residential,False,False,91.42500000000001,,,,"LINESTRING (12.7954449 53.8184113, 12.795479 53.8188173, 12.7954307 53.8191324, 12.7953717 53.8192254)"
26596182,L 20,Wilhelm-Pieck-Straße,secondary,False,False,30.997,,30,2,"LINESTRING (12.7908655 53.824307, 12.7907924 53.8240316)"
"[24228014, 93588268, 26596182]",L 20,Wilhelm-Pieck-Straße,secondary,False,True,86.443,yes,30,2,"LINESTRING (12.7908655 53.824307, 12.7909061 53.8244813, 12.7909654 53.8247403, 12.7910263 53.8250785)"
"[240490848, 240490850]",,Hafenstraße,residential,False,True,263.692,,,,"LINESTRING (12.7908655 53.824307, 12.7911903 53.8242425, 12.7914698 53.8241915, 12.7916847 53.8241931, 12.7924323 53.8242433, 12.7929894 53.8242695, 12.7931386 53.8242735, 12.7932791 53.8242707, 12.7935069 53.8242674, 12.7937604 53.8235629, 12.7938165 53.8235015)"
93191052,K 44,Bahnhofstraße,tertiary,False,False,154.13400000000001,,,,"LINESTRING (12.790921 53.819944, 12.7904613 53.8200097, 12.7897158 53.8200949, 12.7890816 53.8201492, 12.7886118 53.8201905)"
376043767,L 20,Straße der Freundschaft,secondary,False,False,90.785,,,2,"LINESTRING (12.790921 53.819944, 12.7909425 53.8199925, 12.790991 53.8201017, 12.7911638 53.8205658, 12.7911847 53.8206585, 12.7911687 53.8207427)"
376043767,L 20,Straße der Freundschaft,secondary,False,True,86.81099999999999,,,2,"LINESTRING (12.790921 53.819944, 12.7907251 53.8194658, 12.7906487 53.819309, 12.7905788 53.8191904)"
93591004,,Schulstraße,residential,False,False,25.617,,,,"LINESTRING (12.7880688 53.8225363, 12.7882717 53.8223395)"
93591004,,Schulstraße,residential,False,True,44.966,,,,"LINESTRING (12.7880688 53.8225363, 12.7877881 53.8226875, 12.7877637 53.822867)"
226565675,,Schulstraße,residential,False,True,50.479,,,,"LINESTRING (12.7880688 53.8225363, 12.7880742 53.8227245, 12.7880659 53.8227942, 12.7879328 53.8228453, 12.7877637 53.822867)"
240490848,,Hafenstraße,residential,False,False,58.326,,,,"LINESTRING (12.7947062 53.8229579, 12.7946906 53.8230774, 12.7946268 53.8232127, 12.7945246 53.8233418, 12.7943714 53.8234233)"
240490848,,Hafenstraße,residential,False,True,175.15300000000002,,,,"LINESTRING (12.7947062 53.8229579, 12.7946699 53.8228549, 12.7945997 53.8227016, 12.7942756 53.8221967, 12.7941456 53.8220169, 12.7940274 53.8218535, 12.7939214 53.82175, 12.7938039 53.8216549, 12.7936206 53.8215378)"
93588255,,Warsower Weg,residential,False,True,128.994,,,,"LINESTRING (12.793165 53.8260231, 12.7932698 53.8255457, 12.7933108 53.8253589, 12.7933998 53.8248714)"
93588269,,Warsower Weg,residential,False,True,145.255,,,,"LINESTRING (12.793165 53.8260231, 12.7924687 53.8259515, 12.7916801 53.8257265, 12.7911125 53.8255645)"
240490886,,Warsower Weg,residential,False,False,222.10399999999998,,,,"LINESTRING (12.793165 53.8260231, 12.7939504 53.8261283, 12.7947924 53.8261904, 12.7950507 53.8261913, 12.7955795 53.8261502, 12.7959431 53.8261026, 12.7964851 53.8260062)"
93590998,,Lutherstraße,residential,False,False,31.145,,,,"LINESTRING (12.7882717 53.8223395, 12.7887443 53.8223145)"
93591004,,Schulstraße,residential,False,True,25.617,,,,"LINESTRING (12.7882717 53.8223395, 12.7880688 53.8225363)"
93590997,,Promenade,residential,False,True,155.731,,,,"LINESTRING (12.7882717 53.8223395, 12.7885066 53.8219411, 12.7884804 53.8219072, 12.7881925 53.8218014, 12.7875693 53.8211579)"
373703565,,Klosterstraße,residential,True,False,115.94899999999998,,,,"LINESTRING (12.7894341 53.8231232, 12.7890924 53.823127, 12.7888981 53.822802, 12.7887848 53.8225009, 12.7887443 53.8223145)"
373703569,,Rohrplage,residential,False,False,86.712,,,,"LINESTRING (12.7894341 53.8231232, 12.7894746 53.8226945, 12.7895013 53.8223444)"
373703567,,Rektorstraße,residential,False,True,50.651,,,,"LINESTRING (12.7934808 53.8226634, 12.7927122 53.8226227)"
373703572,,Wallstraße,residential,False,False,84.808,,,,"LINESTRING (12.7934808 53.8226634, 12.7934436 53.8229604, 12.7933689 53.8232075, 12.7932993 53.8234174)"
93588267,,Amtsstraße,residential,False,False,36.061,,,,"LINESTRING (12.7938165 53.8235015, 12.7937475 53.8234634, 12.7932993 53.8234174)"
"[240490848, 240490850]",,Hafenstraße,residential,False,False,263.692,,,,"LINESTRING (12.7938165 53.8235015, 12.7937604 53.8235629, 12.7935069 53.8242674, 12.7932791 53.8242707, 12.7931386 53.8242735, 12.7929894 53.8242695, 12.7924323 53.8242433, 12.7916847 53.8241931, 12.7914698 53.8241915, 12.7911903 53.8242425, 12.7908655 53.824307)"
240490848,,Hafenstraße,residential,False,True,37.989,,,,"LINESTRING (12.7938165 53.8235015, 12.7938971 53.8234748, 12.7940001 53.8234706, 12.7940889 53.8234681, 12.7941483 53.8234664, 12.7943714 53.8234233)"
93591004,,Schulstraße,residential,False,False,102.01599999999999,,,,"LINESTRING (12.7865096 53.8230601, 12.7867664 53.8230135, 12.7869945 53.8229798, 12.7872518 53.8229909, 12.7876311 53.8230671, 12.7877414 53.8230131, 12.7877637 53.822867)"
93591009,,Am Bahndamm,residential,False,True,311.585,,,,"LINESTRING (12.7865096 53.8230601, 12.7855299 53.8228068, 12.785457 53.8226777, 12.7855542 53.8225583, 12.7859428 53.8223623, 12.7862829 53.8220851, 12.7863558 53.8219847, 12.7866149 53.8215546, 12.786963 53.8213682, 12.7875693 53.8211579)"
226565676,,,residential,False,False,162.84400000000002,,,,"LINESTRING (12.7865096 53.8230601, 12.7857727 53.8239852, 12.7854857 53.8242267, 12.7853946 53.8242815, 12.7853234 53.8243244, 12.785311 53.8243318)"
26596182,L 20,Wilhelm-Pieck-Straße,secondary,False,True,30.997,,30,2,"LINESTRING (12.7907924 53.8240316, 12.7908655 53.824307)"
"[1189289198, 26596182]",L 20,Wilhelm-Pieck-Straße,secondary,False,False,105.237,,30,2,"LINESTRING (12.7907924 53.8240316, 12.7907559 53.8238862, 12.7906468 53.8235086, 12.7906242 53.8233619, 12.7906341 53.8230929)"
93588264,,Rohrplage,residential,True,False,157.51600000000002,,,,"LINESTRING (12.7907924 53.8240316, 12.7904263 53.8240752, 12.7894139 53.8234651, 12.7894341 53.8231232)"
93588258,,Hafenstraße,residential,False,True,140.11,,,,"LINESTRING (12.7936206 53.8215378, 12.7928263 53.8210367, 12.7926871 53.8209812, 12.7922535 53.8208773, 12.7919421 53.8208027)"
93588262,,Thomas-Müntzer-Straße,residential,False,False,41.746,,,,"LINESTRING (12.7936206 53.8215378, 12.7938803 53.8214176, 12.7941503 53.8213326)"
240490848,,Hafenstraße,residential,False,False,175.153,,,,"LINESTRING (12.7936206 53.8215378, 12.7938039 53.8216549, 12.7939214 53.82175, 12.7940274 53.8218535, 12.7941456 53.8220169, 12.7942756 53.8221967, 12.7945997 53.8227016, 12.7946699 53.8228549, 12.7947062 53.8229579)"
93588267,,Amtsstraße,residential,False,True,54.805,,,,"LINESTRING (12.7924768 53.8233325, 12.7932993 53.8234174)"
93588267,,Amtsstraße,residential,False,False,112.487,,,,"LINESTRING (12.7924768 53.8233325, 12.7916995 53.8232465, 12.7910355 53.8231302, 12.7909167 53.8230885, 12.7908692 53.8230419)"
373703564,,Friedrich-Ludwig-Jahn-Straße,residential,False,True,80.432,,,,"LINESTRING (12.7924768 53.8233325, 12.7926782 53.822708, 12.7927122 53.8226227)"
93588267,,Amtsstraße,residential,False,False,54.805,,,,"LINESTRING (12.7932993 53.8234174, 12.7924768 53.8233325)"
93588263,,Forsthof,residential,False,False,92.074,,,,"LINESTRING (12.7932993 53.8234174, 12.7931658 53.8237305, 12.7930523 53.8240822, 12.7930099 53.8242272)"
93588267,,Amtsstraße,residential,False,True,36.061,,,,"LINESTRING (12.7932993 53.8234174, 12.7937475 53.8234634, 12.7938165 53.8235015)"
373703572,,Wallstraße,residential,False,True,84.80799999999999,,,,"LINESTRING (12.7932993 53.8234174, 12.7933689 53.8232075, 12.7934436 53.8229604, 12.7934808 53.8226634)"
93590998,,Lutherstraße,residential,False,False,17.177,,,,"LINESTRING (12.7895013 53.8223444, 12.789763 53.8223448)"
93590998,,Lutherstraße,residential,False,True,49.799,,,,"LINESTRING (12.7895013 53.8223444, 12.7887443 53.8223145)"
373703569,,Rohrplage,residential,False,True,86.712,,,,"LINESTRING (12.7895013 53.8223444, 12.7894746 53.8226945, 12.7894341 53.8231232)"
93591000,K 44,Teterower Straße,tertiary,False,True,12.884,,,,"LINESTRING (12.7884177 53.8202077, 12.7886118 53.8201905)"
93591000,K 44,Teterower Straße,tertiary,False,False,111.267,,,,"LINESTRING (12.7884177 53.8202077, 12.7882773 53.8202201, 12.7879125 53.8202704, 12.7872159 53.8204849, 12.7868688 53.8205935)"
267050239,,Bahnhofstraße,residential,False,False,18.722,,,,"LINESTRING (12.7884177 53.8202077, 12.7884075 53.8201755, 12.7883777 53.8201376, 12.7883162 53.8201092, 12.7882411 53.8200915)"
93588265,,Wasserstraße,residential,False,False,86.957,,,,"LINESTRING (12.7897948 53.821563, 12.789763 53.8223448)"
93588254,,Ringstraße,residential,False,True,115.43300000000002,,,,"LINESTRING (12.7897948 53.821563, 12.789311 53.8217123, 12.7890115 53.8218653, 12.7888333 53.8220516, 12.7887443 53.8223145)"
144108061,,Hafenstraße,residential,False,False,188.798,,,,"LINESTRING (12.7943714 53.8234233, 12.7946199 53.8234115, 12.7954215 53.823316, 12.7956813 53.8232715, 12.7957653 53.8232466, 12.7958533 53.8232206, 12.795922 53.8232055, 12.7959861 53.8231942, 12.7971916 53.8231694)"
240490848,,Hafenstraße,residential,False,False,37.989000000000004,,,,"LINESTRING (12.7943714 53.8234233, 12.7941483 53.8234664, 12.7940889 53.8234681, 12.7940001 53.8234706, 12.7938971 53.8234748, 12.7938165 53.8235015)"
240490848,,Hafenstraße,residential,False,True,58.326,,,,"LINESTRING (12.7943714 53.8234233, 12.7945246 53.8233418, 12.7946268 53.8232127, 12.7946906 53.8230774, 12.7947062 53.8229579)"
93590997,,Promenade,residential,False,False,155.731,,,,"LINESTRING (12.7875693 53.8211579, 12.7881925 53.8218014, 12.7884804 53.8219072, 12.7885066 53.8219411, 12.7882717 53.8223395)"
93590997,,Promenade,residential,False,True,77.832,,,,"LINESTRING (12.7875693 53.8211579, 12.7869007 53.820627, 12.7868688 53.8205935)"
93591009,,Am Bahndamm,residential,False,False,311.58500000000004,,,,"LINESTRING (12.7875693 53.8211579, 12.786963 53.8213682, 12.7866149 53.8215546, 12.7863558 53.8219847, 12.7862829 53.8220851, 12.7859428 53.8223623, 12.7855542 53.8225583, 12.785457 53.8226777, 12.7855299 53.8228068, 12.7865096 53.8230601)"
93591009,,Am Bahndamm,residential,False,True,150.739,,,,"LINESTRING (12.7875693 53.8211579, 12.788048 53.8210049, 12.7887605 53.8206943, 12.7887492 53.8206589, 12.7886259 53.8202494, 12.7886118 53.8201905)"
93588252,,Gilkenwerder,residential,False,True,421.64,,10,,"LINESTRING (12.7846164 53.8253009, 12.7852091 53.8252757, 12.7858588 53.825248, 12.7864482 53.8252311, 12.7875814 53.8251987, 12.7882564 53.82518, 12.789335 53.8251502, 12.7903756 53.8251276, 12.7904541 53.8251246, 12.7906907 53.8251154, 12.7910263 53.8250785)"
93588255,,Warsower Weg,residential,False,False,128.994,,,,"LINESTRING (12.7933998 53.8248714, 12.7933108 53.8253589, 12.7932698 53.8255457, 12.793165 53.8260231)"
93588265,,Wasserstraße,residential,False,True,86.957,,,,"LINESTRING (12.789763 53.8223448, 12.7897948 53.821563)"
93590998,,Lutherstraße,residential,False,True,17.177,,,,"LINESTRING (12.789763 53.8223448, 12.7895013 53.8223444)"
93590998,,Lutherstraße,residential,False,False,35.86,,,,"LINESTRING (12.789763 53.8223448, 12.7902116 53.8223728, 12.7902887 53.8224058)"
240490881,,Thomas-Müntzer-Straße,residential,False,True,98.405,,,,"LINESTRING (12.7953127 53.8215113, 12.7952782 53.8213156, 12.7951649 53.821263, 12.7947956 53.8212812, 12.7941503 53.8213326)"
93590998,,Lutherstraße,residential,False,False,49.799,,,,"LINESTRING (12.7887443 53.8223145, 12.7895013 53.8223444)"
93590998,,Lutherstraße,residential,False,True,31.145,,,,"LINESTRING (12.7887443 53.8223145, 12.7882717 53.8223395)"
93588254,,Ringstraße,residential,False,False,115.433,,,,"LINESTRING (12.7887443 53.8223145, 12.7888333 53.8220516, 12.7890115 53.8218653, 12.789311 53.8217123, 12.7897948 53.821563)"
19568992,L 20,Darguner Straße,secondary,False,False,54.336,,,,"LINESTRING (12.7911125 53.8255645, 12.7910263 53.8250785)"
19568992,L 20,Darguner Straße,secondary,False,True,83.62700000000001,,,,"LINESTRING (12.7911125 53.8255645, 12.7911543 53.8258217, 12.7912521 53.826312)"
93588269,,Warsower Weg,residential,False,False,145.255,,,,"LINESTRING (12.7911125 53.8255645, 12.7916801 53.8257265, 12.7924687 53.8259515, 12.793165 53.8260231)"
93591007,,Fritz-Reuter-Straße,residential,False,True,93.15700000000001,,,,"LINESTRING (12.7882411 53.8200915, 12.7882594 53.8200546, 12.7883425 53.8197094, 12.7883829 53.8196537, 12.7887384 53.81941, 12.788811 53.8193566)"
"[93590996, 267050239]",,"['Bahnhofstraße', 'Bahnhof']",residential,False,False,164.79599999999996,,,,"LINESTRING (12.7882411 53.8200915, 12.7881009 53.8200724, 12.7875876 53.8200041, 12.7869237 53.8199298, 12.7869106 53.8199758, 12.78686 53.8201248, 12.7868272 53.820179, 12.7867609 53.8203938, 12.7867633 53.8204421, 12.7867803 53.8204875, 12.7868339 53.8205569, 12.7868688 53.8205935)"
267050239,,Bahnhofstraße,residential,False,True,18.722,,,,"LINESTRING (12.7882411 53.8200915, 12.7883162 53.8201092, 12.7883777 53.8201376, 12.7884075 53.8201755, 12.7884177 53.8202077)"
376043767,L 20,Straße der Freundschaft,secondary,False,True,12.736,,,2,"LINESTRING (12.7905788 53.8191904, 12.7905074 53.8190839)"
93590993,,Am Mühlenberg,residential,False,False,205.483,,,,"LINESTRING (12.7905788 53.8191904, 12.7906724 53.8191704, 12.7911738 53.8190969, 12.7912788 53.8190544, 12.7913158 53.8189586, 12.7913513 53.8187918, 12.7914429 53.8187169, 12.7918996 53.8187134, 12.7932218 53.8187003)"
376043767,L 20,Straße der Freundschaft,secondary,False,False,86.811,,,2,"LINESTRING (12.7905788 53.8191904, 12.7906487 53.819309, 12.7907251 53.8194658, 12.790921 53.819944)"
"[93590996, 267050239]",,"['Bahnhofstraße', 'Bahnhof']",residential,False,True,164.796,,,,"LINESTRING (12.7868688 53.8205935, 12.7868339 53.8205569, 12.7867803 53.8204875, 12.7867633 53.8204421, 12.7867609 53.8203938, 12.7868272 53.820179, 12.78686 53.8201248, 12.7869106 53.8199758, 12.7869237 53.8199298, 12.7875876 53.8200041, 12.7881009 53.8200724, 12.7882411 53.8200915)"
93590997,,Promenade,residential,False,False,77.832,,,,"LINESTRING (12.7868688 53.8205935, 12.7869007 53.820627, 12.7875693 53.8211579)"
93591000,K 44,Teterower Straße,tertiary,False,True,111.26700000000001,,,,"LINESTRING (12.7868688 53.8205935, 12.7872159 53.8204849, 12.7879125 53.8202704, 12.7882773 53.8202201, 12.7884177 53.8202077)"
93590993,,Am Mühlenberg,residential,False,True,205.483,,,,"LINESTRING (12.7932218 53.8187003, 12.7918996 53.8187134, 12.7914429 53.8187169, 12.7913513 53.8187918, 12.7913158 53.8189586, 12.7912788 53.8190544, 12.7911738 53.8190969, 12.7906724 53.8191704, 12.7905788 53.8191904)"
93590999,,John-Brinkmann-Straße,residential,False,True,106.85199999999999,,,,"LINESTRING (12.7875959 53.8187187, 12.788702 53.8193153, 12.788811 53.8193566)"
93590999,,John-Brinkmann-Straße,residential,False,False,106.85199999999999,,,,"LINESTRING (12.788811 53.8193566, 12.788702 53.8193153, 12.7875959 53.8187187)"
93591007,,Fritz-Reuter-Straße,residential,False,False,93.15700000000001,,,,"LINESTRING (12.788811 53.8193566, 12.7887384 53.81941, 12.7883829 53.8196537, 12.7883425 53.8197094, 12.7882594 53.8200546, 12.7882411 53.8200915)"
93591007,,Fritz-Reuter-Straße,residential,False,True,117.80799999999999,,,,"LINESTRING (12.788811 53.8193566, 12.7888894 53.8193039, 12.7889774 53.8192688, 12.7890706 53.8192407, 12.7891906 53.8192176, 12.7903264 53.8191197, 12.7904543 53.819096, 12.7905074 53.8190839)"
144108061,,Hafenstraße,residential,False,True,188.798,,,,"LINESTRING (12.7971916 53.8231694, 12.7959861 53.8231942, 12.795922 53.8232055, 12.7958533 53.8232206, 12.7957653 53.8232466, 12.7956813 53.8232715, 12.7954215 53.823316, 12.7946199 53.8234115, 12.7943714 53.8234233)"
24227840,,Salemer Weg,residential,False,True,154.97599999999997,,,,"LINESTRING (12.7938954 53.8202984, 12.7940451 53.8202163, 12.7943445 53.8200374, 12.7945952 53.8198876, 12.7950027 53.8196029, 12.795295 53.8193463, 12.7953717 53.8192254)"
216437475,,Thomas-Müntzer-Straße,residential,False,True,116.212,,,,"LINESTRING (12.7938954 53.8202984, 12.7940313 53.8208764, 12.7941503 53.8213326)"
240490871,,Salemer Weg,residential,False,False,144.54500000000002,,,,"LINESTRING (12.7938954 53.8202984, 12.7936679 53.8203953, 12.7934271 53.8204581, 12.7932492 53.8204979, 12.792856 53.820567, 12.792281 53.8206264, 12.7921292 53.8206543, 12.7920099 53.820733, 12.7919421 53.8208027)"
93588262,,Thomas-Müntzer-Straße,residential,False,True,41.746,,,,"LINESTRING (12.7941503 53.8213326, 12.7938803 53.8214176, 12.7936206 53.8215378)"
216437475,,Thomas-Müntzer-Straße,residential,False,False,116.212,,,,"LINESTRING (12.7941503 53.8213326, 12.7940313 53.8208764, 12.7938954 53.8202984)"
240490881,,Thomas-Müntzer-Straße,residential,False,False,98.405,,,,"LINESTRING (12.7941503 53.8213326, 12.7947956 53.8212812, 12.7951649 53.821263, 12.7952782 53.8213156, 12.7953127 53.8215113)"
19568992,L 20,Darguner Straße,secondary,False,False,83.62700000000001,,,,"LINESTRING (12.7912521 53.826312, 12.7911543 53.8258217, 12.7911125 53.8255645)"
19568992,L 20,Darguner Straße,secondary,False,True,62.641999999999996,,,,"LINESTRING (12.7912521 53.826312, 12.7913661 53.8265985, 12.7914434 53.826734, 12.7915472 53.8268442)"
216437493,,Darguner Straße,residential,False,True,49.49,,,,"LINESTRING (12.7912521 53.826312, 12.7910214 53.8263551, 12.7907178 53.8263977, 12.790521 53.8264188)"
93591004,,Schulstraße,residential,False,False,44.966,,,,"LINESTRING (12.7877637 53.822867, 12.7877881 53.8226875, 12.7880688 53.8225363)"
226565675,,Schulstraße,residential,False,False,50.479,,,,"LINESTRING (12.7877637 53.822867, 12.7879328 53.8228453, 12.7880659 53.8227942, 12.7880742 53.8227245, 12.7880688 53.8225363)"
93591004,,Schulstraße,residential,False,True,102.016,,,,"LINESTRING (12.7877637 53.822867, 12.7877414 53.8230131, 12.7876311 53.8230671, 12.7872518 53.8229909, 12.7869945 53.8229798, 12.7867664 53.8230135, 12.7865096 53.8230601)"
93588267,,Amtsstraße,residential,False,True,112.487,,,,"LINESTRING (12.7908692 53.8230419, 12.7909167 53.8230885, 12.7910355 53.8231302, 12.7916995 53.8232465, 12.7924768 53.8233325)"
463642057,L 20,Am Markt,secondary,True,False,16.570999999999998,,,1,"LINESTRING (12.7908692 53.8230419, 12.7908076 53.8230598, 12.7907273 53.8230823, 12.7906341 53.8230929)"
226565676,,,residential,False,True,162.844,,,,"LINESTRING (12.785311 53.8243318, 12.7853234 53.8243244, 12.7853946 53.8242815, 12.7854857 53.8242267, 12.7857727 53.8239852, 12.7865096 53.8230601)"
373703567,,Rektorstraße,residential,False,False,50.651,,,,"LINESTRING (12.7927122 53.8226227, 12.7934808 53.8226634)"
93588266,,Krumme Straße,residential,False,True,191.16400000000002,,,,"LINESTRING (12.7927122 53.8226227, 12.7927764 53.8224627, 12.7927359 53.8222189, 12.7924687 53.8219895, 12.792161 53.8218461, 12.7914324 53.8216693, 12.7908685 53.8216319)"
373703564,,Friedrich-Ludwig-Jahn-Straße,residential,False,False,80.432,,,,"LINESTRING (12.7927122 53.8226227, 12.7926782 53.822708, 12.7924768 53.8233325)"
93588263,,Forsthof,residential,False,True,92.07400000000001,,,,"LINESTRING (12.7930099 53.8242272, 12.7930523 53.8240822, 12.7931658 53.8237305, 12.7932993 53.8234174)"
24227840,,Salemer Weg,residential,False,False,154.976,,,,"LINESTRING (12.7953717 53.8192254, 12.795295 53.8193463, 12.7950027 53.8196029, 12.7945952 53.8198876, 12.7943445 53.8200374, 12.7940451 53.8202163, 12.7938954 53.8202984)"
24227840,,Salemer Weg,residential,False,True,91.425,,,,"LINESTRING (12.7953717 53.8192254, 12.7954307 53.8191324, 12.795479 53.8188173, 12.7954449 53.8184113)"
665248141,,Dr. R. Rademacher Straße,residential,False,False,155.23799999999997,,,,"LINESTRING (12.7953717 53.8192254, 12.7949255 53.8191064, 12.793295 53.8191549, 12.7930603 53.8191914)"
665248141,,Dr. R. Rademacher Straße,residential,False,True,155.238,,,,"LINESTRING (12.7930603 53.8191914, 12.793295 53.8191549, 12.7949255 53.8191064, 12.7953717 53.8192254)"
240490886,,Warsower Weg,residential,False,True,222.104,,,,"LINESTRING (12.7964851 53.8260062, 12.7959431 53.8261026, 12.7955795 53.8261502, 12.7950507 53.8261913, 12.7947924 53.8261904, 12.7939504 53.8261283, 12.793165 53.8260231)"
