osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,lanes,access,tunnel
1180683348,St 2549,Wendenstraße,secondary,50,False,False,57.189,"LINESTRING (11.6210353 48.6035942, 11.6212177 48.6035064, 11.6214081 48.6033805, 11.621494 48.6033122, 11.6215825 48.6032333)",,,,
1220596400,St 2549,Wendenstraße,secondary,50,False,False,40.928,"LINESTRING (11.6195924 48.6042531, 11.6200456 48.6040394)",,,,
23949838,,Schleifmühlstraße,residential,,False,False,66.833,"LINESTRING (11.6195924 48.6042531, 11.6196661 48.6043161, 11.6197803 48.6043658, 11.6201238 48.6044507, 11.620364 48.6045522)",,,,
24696262,,Mechthild-Vieracker-Straße,residential,,False,True,80.256,"LINESTRING (11.6195924 48.6042531, 11.6194837 48.6041866, 11.6185977 48.6039723)",,,,
"[42697561, 1220364137, 208130788, 54638101]",St 2549,Wendenstraße,secondary,50,False,True,148.723,"LINESTRING (11.6195924 48.6042531, 11.6194956 48.6043079, 11.6192503 48.6044216, 11.6190291 48.6045226, 11.6188947 48.6045989, 11.6187353 48.604685, 11.6185932 48.6047834, 11.6184769 48.6048756, 11.6181697 48.6051825)",,,,
28579653,,Gottesackerweg,residential,,False,True,196.884,"LINESTRING (11.6236532 48.6060551, 11.6236934 48.606016, 11.6237443 48.6059665, 11.6237616 48.6058249, 11.6237344 48.6056965, 11.6237665 48.6055693, 11.6239019 48.6054331, 11.6242292 48.6052666, 11.6246403 48.6051087, 11.6248461 48.6050263, 11.6250995 48.6049248, 11.6252703 48.6048152)",,1,designated,
67307071,,Schleifmühlstraße,residential,,False,True,178.358,"LINESTRING (11.6236532 48.6060551, 11.6236156 48.6059842, 11.6235566 48.6059345, 11.6234305 48.6058653, 11.6231301 48.6057731, 11.6228458 48.6056419, 11.6226473 48.6055346, 11.6224676 48.6054335, 11.6222933 48.6053208, 11.6220278 48.6052268, 11.6217142 48.6051442)",,,,
67307075,,Gottesackerweg,residential,,False,False,64.618,"LINESTRING (11.6236532 48.6060551, 11.6234364 48.606178, 11.6232599 48.6063293, 11.6231409 48.6065145)",,,,
24696266,,Am Winkl,residential,,False,True,71.329,"LINESTRING (11.6234601 48.6071086, 11.6232374 48.606816, 11.6231462 48.6066528, 11.6231275 48.6065748, 11.6231409 48.6065145)",,,,
49209631,,Am Winkl,residential,,False,False,63.521,"LINESTRING (11.6234601 48.6071086, 11.6232911 48.6071246, 11.623098 48.6071405, 11.6229692 48.6071449, 11.6228042 48.6071422, 11.6226017 48.6071228)",,,,
67307072,,Am Winkl,residential,,False,False,29.344,"LINESTRING (11.6234601 48.6071086, 11.6236416 48.6071682, 11.6238288 48.6072076)",,,,
24680547,,Kapuzinerstraße,residential,30,False,False,16.582,"LINESTRING (11.6290955 48.6041769, 11.6292518 48.6040694)",,,,
24721191,,Kellerstraße,residential,30,False,False,55.907000000000004,"LINESTRING (11.6290955 48.6041769, 11.6289629 48.6044705, 11.6288564 48.6046538)",,,,
"[23949840, 67307067, 42425733]",,Klosterstraße,residential,,False,True,111.74300000000001,"LINESTRING (11.6290955 48.6041769, 11.6289182 48.6041217, 11.6287164 48.6040661, 11.6285162 48.6040265, 11.6284008 48.6039999, 11.6282948 48.6039779, 11.6278165 48.6038556, 11.627675 48.6038226)",,,,
24678262,,Dr.-Hans-Eisenmann-Straße,residential,30,False,False,63.891,"LINESTRING (11.6174966 48.6049768, 11.6166459 48.6048597)",,,,
24678262,,Dr.-Hans-Eisenmann-Straße,residential,30,False,True,54.603,"LINESTRING (11.6174966 48.6049768, 11.617946 48.6051013, 11.6180125 48.6051221, 11.6181697 48.6051825)",,,,
24678262,,Dr.-Hans-Eisenmann-Straße,residential,30,False,True,63.891,"LINESTRING (11.6166459 48.6048597, 11.6174966 48.6049768)",,,,
24678262,,Dr.-Hans-Eisenmann-Straße,residential,30,False,False,158.816,"LINESTRING (11.6166459 48.6048597, 11.6167116 48.6047586, 11.6169544 48.6044837, 11.6171138 48.604341, 11.6175994 48.6044553, 11.6179763 48.6045458, 11.6182874 48.6046132)",,,,
24678262,,Dr.-Hans-Eisenmann-Straße,residential,30,False,True,158.816,"LINESTRING (11.6182874 48.6046132, 11.6179763 48.6045458, 11.6175994 48.6044553, 11.6171138 48.604341, 11.6169544 48.6044837, 11.6167116 48.6047586, 11.6166459 48.6048597)",,,,
24721181,,Gabelsbergerstraße,residential,30,False,False,171.729,"LINESTRING (11.62271 48.6022943, 11.6206015 48.6016302)",,,,
"[186660418, 42697556]",St 2549,Wendenstraße,secondary,50,False,False,46.016,"LINESTRING (11.62271 48.6022943, 11.6228428 48.6021997, 11.6229832 48.6020848, 11.6230255 48.6020502, 11.6231209 48.6019825)",,,,
1180683348,St 2549,Wendenstraße,secondary,50,False,True,77.931,"LINESTRING (11.62271 48.6022943, 11.6221992 48.6025744, 11.6220506 48.602671, 11.6219433 48.602773)",,,,
1180683348,St 2549,Wendenstraße,secondary,50,False,False,21.939,"LINESTRING (11.6207856 48.6037022, 11.6210353 48.6035942)",,,,
24682639,,Hans-Felsl-Straße,residential,,False,False,130.885,"LINESTRING (11.6207856 48.6037022, 11.6206759 48.6036128, 11.6205351 48.6035454, 11.6199397 48.6033752, 11.6194662 48.6032652, 11.6191896 48.6032303)",,,,
1220596400,St 2549,Wendenstraße,secondary,50,False,True,66.119,"LINESTRING (11.6207856 48.6037022, 11.6204171 48.6038576, 11.6200456 48.6040394)",,,,
24682639,,Hans-Felsl-Straße,residential,,False,True,130.885,"LINESTRING (11.6191896 48.6032303, 11.6194662 48.6032652, 11.6199397 48.6033752, 11.6205351 48.6035454, 11.6206759 48.6036128, 11.6207856 48.6037022)",,,,
24682640,,Josef-Reindl-Straße,residential,30,False,False,196.524,"LINESTRING (11.6215825 48.6032333, 11.6203534 48.6028947, 11.6191153 48.6025537)",,,,
1180683348,St 2549,Wendenstraße,secondary,50,False,False,57.695,"LINESTRING (11.6215825 48.6032333, 11.6216469 48.603165, 11.6218185 48.6029273, 11.6219433 48.602773)",,,,
1180683348,St 2549,Wendenstraße,secondary,50,False,True,57.189,"LINESTRING (11.6215825 48.6032333, 11.621494 48.6033122, 11.6214081 48.6033805, 11.6212177 48.6035064, 11.6210353 48.6035942)",,,,
24696263,,Joseph-Maria-Lutz-Straße,residential,30,False,False,36.33,"LINESTRING (11.6171594 48.6020296, 11.617417 48.6017508)",,,,
24682640,,Josef-Reindl-Straße,residential,30,False,True,40.227999999999994,"LINESTRING (11.6171594 48.6020296, 11.6174317 48.6021006, 11.6176558 48.6021802)",,,,
24696261,,Schmellerstraße,residential,,False,True,145.816,"LINESTRING (11.6185977 48.6039723, 11.6188239 48.6036403, 11.6188815 48.6036022, 11.6189459 48.6036182, 11.6195776 48.6038079, 11.6199222 48.6039525, 11.6200456 48.6040394)",,,,
24696262,,Mechthild-Vieracker-Straße,residential,,False,False,80.256,"LINESTRING (11.6185977 48.6039723, 11.6194837 48.6041866, 11.6195924 48.6042531)",,,,
24696262,,Mechthild-Vieracker-Straße,residential,,False,True,75.569,"LINESTRING (11.6185977 48.6039723, 11.6178197 48.6038041, 11.617612 48.6037874)",,,,
1220596400,St 2549,Wendenstraße,secondary,50,False,True,40.928,"LINESTRING (11.6200456 48.6040394, 11.6195924 48.6042531)",,,,
24696261,,Schmellerstraße,residential,,False,False,145.816,"LINESTRING (11.6200456 48.6040394, 11.6199222 48.6039525, 11.6195776 48.6038079, 11.6189459 48.6036182, 11.6188815 48.6036022, 11.6188239 48.6036403, 11.6185977 48.6039723)",,,,
1220596400,St 2549,Wendenstraße,secondary,50,False,False,66.119,"LINESTRING (11.6200456 48.6040394, 11.6204171 48.6038576, 11.6207856 48.6037022)",,,,
24696263,,Joseph-Maria-Lutz-Straße,residential,30,False,True,65.306,"LINESTRING (11.6183168 48.6010217, 11.6177631 48.6014809)",,,,
24721181,,Gabelsbergerstraße,residential,30,False,True,127.407,"LINESTRING (11.6183168 48.6010217, 11.619135 48.6012362, 11.6199245 48.6014489)",,,,
24696263,,Joseph-Maria-Lutz-Straße,residential,30,False,False,39.349,"LINESTRING (11.617417 48.6017508, 11.6177631 48.6014809)",,,,
24696263,,Joseph-Maria-Lutz-Straße,residential,30,False,True,36.33,"LINESTRING (11.617417 48.6017508, 11.6171594 48.6020296)",,,,
24696263,,Joseph-Maria-Lutz-Straße,residential,30,False,False,65.306,"LINESTRING (11.6177631 48.6014809, 11.6183168 48.6010217)",,,,
24696263,,Joseph-Maria-Lutz-Straße,residential,30,False,True,39.349,"LINESTRING (11.6177631 48.6014809, 11.617417 48.6017508)",,,,
24721180,,Joseph-Maria-Lutz-Straße,residential,30,False,False,68.782,"LINESTRING (11.6177631 48.6014809, 11.618624 48.6017228)",,,,
24721180,,Joseph-Maria-Lutz-Straße,residential,30,False,True,68.782,"LINESTRING (11.618624 48.6017228, 11.6177631 48.6014809)",,,,
24721181,,Gabelsbergerstraße,residential,30,False,True,53.708,"LINESTRING (11.6199245 48.6014489, 11.6206015 48.6016302)",,,,
24721181,,Gabelsbergerstraße,residential,30,False,False,127.407,"LINESTRING (11.6199245 48.6014489, 11.619135 48.6012362, 11.6183168 48.6010217)",,,,
"[24721182, 24721183]",,Uhlandstraße,residential,30,False,"[False, True]",273.997,"LINESTRING (11.6199245 48.6014489, 11.6194781 48.6019384, 11.6194569 48.6019793, 11.6195076 48.6020267, 11.6202592 48.6022159, 11.6204062 48.602222, 11.6204945 48.6022881, 11.6219433 48.602773)",,,,
"[24721182, 24721183]",,Uhlandstraße,residential,30,False,"[False, True]",273.99699999999996,"LINESTRING (11.6219433 48.602773, 11.6204945 48.6022881, 11.6204062 48.602222, 11.6202592 48.6022159, 11.6195076 48.6020267, 11.6194569 48.6019793, 11.6194781 48.6019384, 11.6199245 48.6014489)",,,,
1180683348,St 2549,Wendenstraße,secondary,50,False,False,77.931,"LINESTRING (11.6219433 48.602773, 11.6220506 48.602671, 11.6221992 48.6025744, 11.62271 48.6022943)",,,,
1180683348,St 2549,Wendenstraße,secondary,50,False,True,57.69500000000001,"LINESTRING (11.6219433 48.602773, 11.6218185 48.6029273, 11.6216469 48.603165, 11.6215825 48.6032333)",,,,
34203136,St 2549,Schloßstraße,secondary,50,False,True,115.13300000000001,"LINESTRING (11.6273412 48.6029713, 11.6272362 48.602921, 11.6271769 48.602894, 11.6270917 48.6028858, 11.626975 48.6028885, 11.6268053 48.6029314, 11.6266432 48.6029968, 11.6265333 48.603029, 11.6264442 48.6030374, 11.6263176 48.6030089, 11.6259748 48.6028205)",,,,
42425734,PAF 10,Preysingstraße,tertiary,,False,False,57.824,"LINESTRING (11.6273412 48.6029713, 11.627428 48.6028887, 11.6276542 48.6026735, 11.6277677 48.6025352)",,,,
103559176,St 2549; PAF 10,Preysingstraße,secondary,50,False,True,55.535,"LINESTRING (11.6273412 48.6029713, 11.6270955 48.6032022, 11.626971 48.6033088, 11.6269207 48.6033842)",,,,
29214859,,Gabes,residential,,False,False,22.31,"LINESTRING (11.623176 48.6017852, 11.6231209 48.6019825)",,,,
186660414,,Gabes,unclassified,30,False,False,33.205,"LINESTRING (11.623176 48.6017852, 11.6232885 48.601496)",,,,
24721185,,Gabes,residential,30,False,True,16.331,"LINESTRING (11.623176 48.6017852, 11.6233078 48.6018148, 11.6233851 48.6018346)",,,,
42425734,PAF 10,Preysingstraße,tertiary,,False,True,59.51,"LINESTRING (11.6285666 48.6009775, 11.6283667 48.6014961)",,,,
825459537,,Kellerstraße,residential,30,False,False,86.465,"LINESTRING (11.6253134 48.60821, 11.6247269 48.608884)",,,,
32437729,,Blumenstraße,residential,30,False,False,60.691,"LINESTRING (11.6253134 48.60821, 11.6255683 48.6083252, 11.6257507 48.6084813, 11.6258161 48.6085754, 11.6258419 48.6086125)",,,,
184335833,,Kellerstraße,residential,30,False,True,81.154,"LINESTRING (11.6253134 48.60821, 11.6256834 48.6076901, 11.6257624 48.6075439)",,,,
825459537,,Kellerstraße,residential,30,False,True,86.465,"LINESTRING (11.6247269 48.608884, 11.6253134 48.60821)",,,,
825459538,St 2049,Glandergasse,secondary,50,False,False,107.753,"LINESTRING (11.6247269 48.608884, 11.6235257 48.6083288)",,,,
"[52246497, 55461668]",,"['Herrnstraße', 'Marienplatz']",residential,20,False,True,130.145,"LINESTRING (11.6254372 48.6044806, 11.6256632 48.604482, 11.6258186 48.6044058, 11.6259098 48.6043221, 11.6260017 48.604229, 11.6264724 48.6037395, 11.6265457 48.6036536)",,,,
67327997,,Herrnstraße,residential,,False,False,205.82399999999998,"LINESTRING (11.6254372 48.6044806, 11.6248001 48.6043478, 11.6240728 48.6042348, 11.6238262 48.6041937, 11.6234413 48.6041024, 11.62278 48.6039126)",,,,
825459545,,Gottesackerweg,residential,,False,False,39.527,"LINESTRING (11.6254372 48.6044806, 11.6253671 48.6045671, 11.6252772 48.6047577, 11.6252703 48.6048152)",,,,
4346655,St 2549;PAF 10,Klosterstraße,secondary,50,False,True,78.77499999999999,"LINESTRING (11.6269207 48.6033842, 11.6269115 48.6034355, 11.6269534 48.6034772, 11.6274567 48.6036804, 11.6276346 48.6037522, 11.6276733 48.6037863, 11.627675 48.6038226)",,,,
"[24721192, 55461668]",,Marienplatz,residential,20,False,False,43.539,"LINESTRING (11.6269207 48.6033842, 11.6268107 48.6033969, 11.626735 48.6034302, 11.6266948 48.6034692, 11.6266549 48.6035167, 11.6266182 48.603584, 11.6265457 48.6036536)",,,,
103559176,St 2549; PAF 10,Preysingstraße,secondary,50,False,False,55.535,"LINESTRING (11.6269207 48.6033842, 11.626971 48.6033088, 11.6270955 48.6032022, 11.6273412 48.6029713)",,,,
24682640,,Josef-Reindl-Straße,residential,30,False,False,91.19,"LINESTRING (11.6191153 48.6025537, 11.6179608 48.6022542)",,,,
24682640,,Josef-Reindl-Straße,residential,30,False,True,196.524,"LINESTRING (11.6191153 48.6025537, 11.6203534 48.6028947, 11.6215825 48.6032333)",,,,
24721196,,Josef-Reindl-Straße,residential,30,False,False,54.414,"LINESTRING (11.6191153 48.6025537, 11.618824 48.6025961, 11.6185599 48.6026371, 11.6184025 48.6026804)",,,,
24721196,,Josef-Reindl-Straße,residential,30,False,True,54.414,"LINESTRING (11.6184025 48.6026804, 11.6185599 48.6026371, 11.618824 48.6025961, 11.6191153 48.6025537)",,,,
34203136,St 2549,Schloßstraße,secondary,50,False,False,22.059,"LINESTRING (11.625735 48.6027013, 11.6259748 48.6028205)",,,,
34203136,St 2549,Schloßstraße,secondary,50,False,True,6.046,"LINESTRING (11.625735 48.6027013, 11.6256693 48.6026686)",,,,
"[28030186, 825459547]",,Am Starzenbach,residential,,False,False,133.411,"LINESTRING (11.625735 48.6027013, 11.6260081 48.6025112, 11.6261368 48.602434, 11.6265049 48.6023712, 11.626596 48.6023574, 11.6265821 48.6023212, 11.6265674 48.602262, 11.626571 48.6021949, 11.6265936 48.6021301, 11.6267544 48.6018727)",,,,
28030186,,Am Starzenbach,residential,,False,False,49.948,"LINESTRING (11.6267544 48.6018727, 11.6268987 48.6016463, 11.6270147 48.6014578)",,,,
"[28030186, 825459547]",,Am Starzenbach,residential,,False,True,133.411,"LINESTRING (11.6267544 48.6018727, 11.6265936 48.6021301, 11.626571 48.6021949, 11.6265674 48.602262, 11.6265821 48.6023212, 11.626596 48.6023574, 11.6265049 48.6023712, 11.6261368 48.602434, 11.6260081 48.6025112, 11.625735 48.6027013)",,,,
28030187,,Am Starzenbach,residential,,False,False,36.049,"LINESTRING (11.6267544 48.6018727, 11.6270513 48.6019903, 11.6271683 48.602046)",,,,
28030187,,Am Starzenbach,residential,,False,True,36.049,"LINESTRING (11.6271683 48.602046, 11.6270513 48.6019903, 11.6267544 48.6018727)",,,,
28030188,,Bäckernandlgasse,residential,,True,False,47.611999999999995,"LINESTRING (11.6277677 48.6025352, 11.6274614 48.6024432, 11.6271621 48.6023871)",,,,
42425734,PAF 10,Preysingstraße,tertiary,,False,False,124.04899999999999,"LINESTRING (11.6277677 48.6025352, 11.6278515 48.6024219, 11.6280293 48.6021423, 11.628161 48.6019554, 11.6281862 48.6019062, 11.6282105 48.601858, 11.6282383 48.6018094, 11.6282825 48.6017182, 11.6283118 48.6016576, 11.6283365 48.6016068, 11.6283667 48.6014961)",,,,
42425734,PAF 10,Preysingstraße,tertiary,,False,True,57.824,"LINESTRING (11.6277677 48.6025352, 11.6276542 48.6026735, 11.627428 48.6028887, 11.6273412 48.6029713)",,,,
42425734,PAF 10,Preysingstraße,tertiary,,False,False,59.51,"LINESTRING (11.6283667 48.6014961, 11.6285666 48.6009775)",,,,
"[28030186, 28030287]",,"['Mühlgasse', 'Am Starzenbach']",residential,,False,"[False, True]",109.66000000000003,"LINESTRING (11.6283667 48.6014961, 11.6281182 48.6014298, 11.6280676 48.6014175, 11.6280129 48.6014042, 11.6279436 48.6013873, 11.6277085 48.60133, 11.6275957 48.6013013, 11.6274595 48.6012876, 11.6272473 48.6013262, 11.627123 48.6013815, 11.6270732 48.6014166, 11.6270147 48.6014578)",,,,
42425734,PAF 10,Preysingstraße,tertiary,,False,True,124.049,"LINESTRING (11.6283667 48.6014961, 11.6283365 48.6016068, 11.6283118 48.6016576, 11.6282825 48.6017182, 11.6282383 48.6018094, 11.6282105 48.601858, 11.6281862 48.6019062, 11.628161 48.6019554, 11.6280293 48.6021423, 11.6278515 48.6024219, 11.6277677 48.6025352)",,,,
"[28030186, 28030287]",,"['Mühlgasse', 'Am Starzenbach']",residential,,False,"[False, True]",109.66,"LINESTRING (11.6270147 48.6014578, 11.6270732 48.6014166, 11.627123 48.6013815, 11.6272473 48.6013262, 11.6274595 48.6012876, 11.6275957 48.6013013, 11.6277085 48.60133, 11.6279436 48.6013873, 11.6280129 48.6014042, 11.6280676 48.6014175, 11.6281182 48.6014298, 11.6283667 48.6014961)",,,,
28030186,,Am Starzenbach,residential,,False,True,49.948,"LINESTRING (11.6270147 48.6014578, 11.6268987 48.6016463, 11.6267544 48.6018727)",,,,
49210055,,Schloßhof,residential,,False,False,57.614000000000004,"LINESTRING (11.6261736 48.603451, 11.6260172 48.6033558, 11.6258231 48.6032159, 11.6256357 48.6030749)",,1,,
34203136,St 2549,Schloßstraße,secondary,50,False,False,6.046,"LINESTRING (11.6256693 48.6026686, 11.625735 48.6027013)",,,,
34203136,St 2549,Schloßstraße,secondary,50,False,True,50.271,"LINESTRING (11.6256693 48.6026686, 11.6253795 48.6025449, 11.6250851 48.6024341)",,,,
"[825459546, 49210055]",,Schloßhof,residential,,False,True,63.262,"LINESTRING (11.6256693 48.6026686, 11.6253515 48.6028912, 11.6256357 48.6030749)",,1,,
"[52246496, 28031399]",,"['Schwarzengässchen', 'Marienplatz']",residential,20,False,False,93.486,"LINESTRING (11.6274171 48.604224, 11.6271191 48.6040796, 11.6269855 48.6039705, 11.6268991 48.6038591, 11.6267832 48.6037169, 11.6265457 48.6036536)",,,,
67307074,St 2549,Elsenheimerstraße,secondary,50,False,False,48.612,"LINESTRING (11.6274171 48.604224, 11.6275732 48.6039938, 11.6276671 48.6038553, 11.627675 48.6038226)",,,,
"[23086752, 67307074]",St 2549,Elsenheimerstraße,secondary,50,False,True,142.25,"LINESTRING (11.6274171 48.604224, 11.6273726 48.6042994, 11.6273588 48.6043228, 11.6273229 48.6043733, 11.6269986 48.6048952, 11.6267994 48.6051781, 11.6266288 48.6053912)",,,,
"[23086638, 42425735]",,Hopfenstraße,tertiary,,False,True,240.44700000000003,"LINESTRING (11.62278 48.6039126, 11.6231382 48.6034932, 11.6233004 48.6033439, 11.6234566 48.6032178, 11.6236761 48.6030808, 11.6239632 48.6029507, 11.6241912 48.6028519, 11.6247624 48.6025885, 11.6250851 48.6024341)",,,,
67307069,,Hopfenstraße,tertiary,,False,False,157.801,"LINESTRING (11.62278 48.6039126, 11.6225203 48.6042008, 11.6223555 48.6044045, 11.6217142 48.6051442)",,,,
67327997,,Herrnstraße,residential,,False,True,205.82399999999998,"LINESTRING (11.62278 48.6039126, 11.6234413 48.6041024, 11.6238262 48.6041937, 11.6240728 48.6042348, 11.6248001 48.6043478, 11.6254372 48.6044806)",,,,
825459544,St 2049,Ingolstädter Straße,secondary,50,False,True,68.224,"LINESTRING (11.623013 48.6088402, 11.6235257 48.6083288)",,,,
28851139,,Herzogring,residential,30,False,False,63.059,"LINESTRING (11.623013 48.6088402, 11.6230857 48.6088739, 11.6237163 48.6091648)",,,destination,
28851140,,Quellenweg,residential,30,False,True,84.849,"LINESTRING (11.623013 48.6088402, 11.6229974 48.608812, 11.6229171 48.6087514, 11.6227261 48.6086689, 11.6224607 48.6085128, 11.6220784 48.6084276)",,,,
28851139,,Herzogring,residential,30,False,True,7.513,"LINESTRING (11.6245012 48.6094303, 11.6244084 48.609402)",,,destination,
28851139,,Herzogring,residential,30,False,False,17.571,"LINESTRING (11.6245012 48.6094303, 11.6245646 48.6094152, 11.6246744 48.609328)",,,destination,
28851139,,Herzogring,residential,30,False,False,56.0,"LINESTRING (11.6246744 48.609328, 11.6253125 48.609603)",,,destination,
28851139,,Herzogring,residential,30,False,True,17.571,"LINESTRING (11.6246744 48.609328, 11.6245646 48.6094152, 11.6245012 48.6094303)",,,destination,
969562603,,Herzogring,residential,30,False,True,25.269,"LINESTRING (11.6246744 48.609328, 11.6245873 48.6092966, 11.6245531 48.6093033, 11.6245269 48.6093246, 11.6244639 48.6093729, 11.6244084 48.609402)",,,destination,
28851139,,Herzogring,residential,30,False,True,56.0,"LINESTRING (11.6253125 48.609603, 11.6246744 48.609328)",,,destination,
28851139,,Herzogring,residential,30,False,False,57.314,"LINESTRING (11.6237163 48.6091648, 11.6244084 48.609402)",,,destination,
28851139,,Herzogring,residential,30,False,True,63.059,"LINESTRING (11.6237163 48.6091648, 11.6230857 48.6088739, 11.623013 48.6088402)",,,destination,
28851140,,Quellenweg,residential,30,False,False,84.849,"LINESTRING (11.6220784 48.6084276, 11.6224607 48.6085128, 11.6227261 48.6086689, 11.6229171 48.6087514, 11.6229974 48.608812, 11.623013 48.6088402)",,,,
"[825459539, 28851140]",,Quellenweg,residential,30,False,True,117.298,"LINESTRING (11.6220784 48.6084276, 11.621568 48.6083236, 11.6210517 48.6081836, 11.6208866 48.6081388, 11.6205874 48.6080552)",,,,
67307068,,Gottesackerweg,residential,,False,True,152.033,"LINESTRING (11.6220784 48.6084276, 11.6222423 48.6081195, 11.6224354 48.6078215, 11.6224891 48.6077098, 11.6225159 48.6075715, 11.6225347 48.6073622, 11.6225401 48.6072115, 11.6225669 48.6071512, 11.6226017 48.6071228)",,,,
24696266,,Am Winkl,residential,,False,False,71.32900000000001,"LINESTRING (11.6231409 48.6065145, 11.6231275 48.6065748, 11.6231462 48.6066528, 11.6232374 48.606816, 11.6234601 48.6071086)",,,,
67307068,,Gottesackerweg,residential,,False,False,81.934,"LINESTRING (11.6231409 48.6065145, 11.6230524 48.6065286, 11.6229665 48.6065659, 11.62287 48.6066883, 11.6227761 48.6068, 11.6226661 48.6070146, 11.6226017 48.6071228)",,,,
