osmid,oneway,ref,name,highway,reversed,length,geometry,maxspeed,lanes,junction,bridge,width
162393332,False,,Landskroner Straße,residential,True,140.66899999999998,"LINESTRING (7.2445164 50.5461685, 7.2444453 50.5461829, 7.2437369 50.5462855, 7.2425599 50.5463953)",,,,,
"[772280074, 772280075, 29223477]",False,,Jahnstraße,residential,False,118.07700000000001,"LINESTRING (7.2486752 50.5469428, 7.2487537 50.5461147, 7.2487566 50.5460827, 7.2487749 50.5458828)",30,,,,
"[278720185, 29223477]",False,,"['Jahnstraße', 'Dreifaltigkeitsweg']",residential,True,106.42599999999999,"LINESTRING (7.2486752 50.5469428, 7.2486715 50.5470195, 7.2485847 50.5476268, 7.2485571 50.5477407, 7.2484837 50.5477842, 7.2483511 50.54782)",30,,,,
60639369,False,,Kolpingstraße,residential,False,135.881,"LINESTRING (7.2486752 50.5469428, 7.2485143 50.5469399, 7.2471454 50.5468532, 7.2467609 50.5468288)",,,,,
60639369,False,,Kolpingstraße,residential,True,135.881,"LINESTRING (7.2467609 50.5468288, 7.2471454 50.5468532, 7.2485143 50.5469399, 7.2486752 50.5469428)",,,,,
29223479,True,,Kolpingstraße,residential,False,116.434,"LINESTRING (7.245172 50.5465523, 7.2453931 50.5465958, 7.246045 50.5467163, 7.2464131 50.546774, 7.2467609 50.5468288)",,,,,
204040114,False,L 82,Kölner Straße,secondary,False,75.78500000000001,"LINESTRING (7.245172 50.5465523, 7.2453323 50.5462177, 7.2453652 50.5461781, 7.2454128 50.5461209, 7.2455392 50.5460028, 7.2456203 50.5459423)",50,2,,,
204040114,False,L 82,Kölner Straße,secondary,True,141.324,"LINESTRING (7.245172 50.5465523, 7.2451131 50.54671, 7.2450597 50.5468885, 7.2450189 50.5470959, 7.2449805 50.5473008, 7.2449127 50.5478108)",50,2,,,
29223475,False,,Dreifaltigkeitsweg,residential,True,244.023,"LINESTRING (7.2483511 50.54782, 7.2479745 50.5478607, 7.2477492 50.5478851, 7.247137 50.5479041, 7.2465502 50.547895, 7.2457289 50.5478603, 7.245094 50.5478179, 7.2449127 50.5478108)",,,,,
"[278720185, 29223477]",False,,"['Jahnstraße', 'Dreifaltigkeitsweg']",residential,False,106.426,"LINESTRING (7.2483511 50.54782, 7.2484837 50.5477842, 7.2485571 50.5477407, 7.2485847 50.5476268, 7.2486715 50.5470195, 7.2486752 50.5469428)",30,,,,
29223476,False,,Dreifaltigkeitsweg,residential,True,119.073,"LINESTRING (7.251867 50.5479143, 7.2528537 50.5480147, 7.2532703 50.5480571, 7.2535319 50.5480799)",30,,,,
29223489,False,,Pestalozzistraße,residential,False,245.251,"LINESTRING (7.251867 50.5479143, 7.2517646 50.5484439, 7.2517199 50.5488071, 7.2528865 50.5489288, 7.2532655 50.5490725, 7.2536766 50.5491618)",30,,,,
69593831,True,,Dreifaltigkeitsweg,living_street,False,101.976,"LINESTRING (7.251867 50.5479143, 7.2511374 50.5478402, 7.2509485 50.5478243, 7.2505769 50.5477874, 7.2504393 50.5477837)",,,,,
44962163,False,,Am Hellenberg,residential,False,29.362,"LINESTRING (7.2445774 50.5459514, 7.2449809 50.5460145)",,,,,
30326207,False,,Kuhbachweg,residential,False,24.525,"LINESTRING (7.2445774 50.5459514, 7.2445468 50.546069, 7.2445164 50.5461685)",,,,,
44962163,False,,Am Hellenberg,residential,True,116.499,"LINESTRING (7.2445774 50.5459514, 7.2443993 50.5459058, 7.2440923 50.5457865, 7.2438345 50.5456078, 7.2436356 50.5454229, 7.243425 50.5452351)",,,,,
30326274,False,,Berliner Straße,residential,False,195.388,"LINESTRING (7.2462155 50.5432612, 7.2454399 50.5429318, 7.2447232 50.5426699, 7.2438181 50.5423917)",,,,,
177223861,False,K 44,Wallstraße,tertiary,False,55.159,"LINESTRING (7.2462155 50.5432612, 7.2461168 50.5434526, 7.2460066 50.5437388)",30,,,,
177223861,False,K 44,Wallstraße,tertiary,True,81.05900000000001,"LINESTRING (7.2462155 50.5432612, 7.2464791 50.5428619, 7.2466142 50.5426666, 7.2466461 50.5425865)",30,,,,
27273459,True,,Königsberger Straße,residential,False,76.613,"LINESTRING (7.2438181 50.5423917, 7.2442039 50.5417478)",,,,,
30326274,False,,Berliner Straße,residential,False,121.874,"LINESTRING (7.2438181 50.5423917, 7.242184 50.5420412)",,,,,
30326274,False,,Berliner Straße,residential,True,195.38799999999998,"LINESTRING (7.2438181 50.5423917, 7.2447232 50.5426699, 7.2454399 50.5429318, 7.2462155 50.5432612)",,,,,
"[70788153, 70930271]",False,,Königsberger Straße,residential,False,127.317,"LINESTRING (7.2438181 50.5423917, 7.2434755 50.5428701, 7.2430397 50.5434241)",,,,,
30326274,False,,Berliner Straße,residential,True,121.874,"LINESTRING (7.242184 50.5420412, 7.2438181 50.5423917)",,,,,
30326304,False,,Breslauer Straße,residential,True,80.684,"LINESTRING (7.242184 50.5420412, 7.242625 50.5413719)",,,,,
30326304,False,,Breslauer Straße,residential,False,80.684,"LINESTRING (7.242625 50.5413719, 7.242184 50.5420412)",,,,,
128791320,False,K 44,Westumer Straße,tertiary,False,119.165,"LINESTRING (7.242625 50.5413719, 7.24294 50.5414518, 7.2432395 50.5415278, 7.2442039 50.5417478)",50,2,,,
34330951,False,,Kaiserplatz,living_street,False,93.10500000000002,"LINESTRING (7.2477283 50.5441885, 7.2477353 50.5441951, 7.2477466 50.5442009, 7.2477563 50.5442047, 7.2477697 50.5442091, 7.2479034 50.544247, 7.2480982 50.544308, 7.2487228 50.5445004, 7.248746 50.5445082, 7.248758 50.544514, 7.2487692 50.5445215, 7.2487764 50.5445272, 7.2487814 50.5445343, 7.2487858 50.5445434, 7.2487882 50.5445562, 7.2487885 50.5445621, 7.2487878 50.5445691, 7.2487852 50.5445755, 7.2487799 50.5445819, 7.2487753 50.544587, 7.2487674 50.5445926, 7.2487464 50.544603)",,,,,
34330951,False,,Kaiserplatz,living_street,True,97.165,"LINESTRING (7.2477283 50.5441885, 7.2477307 50.5441739, 7.2477349 50.5441587, 7.2477449 50.5441426, 7.2478248 50.544038, 7.2478283 50.54403, 7.2478274 50.5440217, 7.2478234 50.5440151, 7.2478163 50.5440093, 7.2478021 50.5440007, 7.2477824 50.5439888, 7.2477738 50.5439815, 7.2477665 50.5439725, 7.2477565 50.5439551, 7.2477538 50.543944, 7.2477586 50.5439211, 7.2477709 50.5438957, 7.2477784 50.5438836, 7.2477879 50.5438721, 7.2479691 50.5437184, 7.2480141 50.543684, 7.248066 50.5436506, 7.2481114 50.5436196, 7.2483286 50.5434768)",,,,,
34546651,False,,Kaiserstraße,living_street,True,87.146,"LINESTRING (7.2477283 50.5441885, 7.2476031 50.5441519, 7.2466214 50.543843)",,,,,
"[26257212, 27273399]",True,,"['Markt', 'Mühlenbachstraße']",living_street,False,26.673000000000002,"LINESTRING (7.2487464 50.544603, 7.2490375 50.5445693, 7.2491183 50.5445621)",,,,,
34330951,False,,Kaiserplatz,living_street,True,93.105,"LINESTRING (7.2487464 50.544603, 7.2487674 50.5445926, 7.2487753 50.544587, 7.2487799 50.5445819, 7.2487852 50.5445755, 7.2487878 50.5445691, 7.2487885 50.5445621, 7.2487882 50.5445562, 7.2487858 50.5445434, 7.2487814 50.5445343, 7.2487764 50.5445272, 7.2487692 50.5445215, 7.248758 50.544514, 7.248746 50.5445082, 7.2487228 50.5445004, 7.2480982 50.544308, 7.2479034 50.544247, 7.2477697 50.5442091, 7.2477563 50.5442047, 7.2477466 50.5442009, 7.2477353 50.5441951, 7.2477283 50.5441885)",,,,,
55790596,False,L 82,Rheinstraße,secondary,True,87.985,"LINESTRING (7.2504002 50.541706, 7.2515442 50.5420183)",,,,,
34348992,False,,Grabenstraße,living_street,True,411.63800000000003,"LINESTRING (7.2504002 50.541706, 7.2505115 50.5416054, 7.2505647 50.5415745, 7.2506458 50.5415504, 7.2507165 50.5415368, 7.2507868 50.5415351, 7.250893 50.5415492, 7.251075 50.5415805, 7.2512494 50.5416176, 7.2516944 50.5417297, 7.2519316 50.5417889, 7.2526492 50.5419656, 7.2530064 50.5420525, 7.2533712 50.5421425, 7.2534475 50.5421647, 7.2534883 50.542177, 7.2535205 50.5421907, 7.2535798 50.5422223, 7.2536166 50.542245, 7.2536434 50.5422629, 7.2537076 50.5423087, 7.254105 50.5426449, 7.2544828 50.5429487, 7.2546702 50.5430853, 7.2547817 50.5431806, 7.254873 50.5432758, 7.2549151 50.5433216, 7.2549448 50.5433595, 7.2549724 50.5433987)",,,,,
55790596,False,L 82,Rheinstraße,secondary,False,100.02000000000001,"LINESTRING (7.2504002 50.541706, 7.2501012 50.5415896, 7.2498235 50.5414272, 7.2494753 50.5412081, 7.249342 50.5411156)",,,,,
56292663,False,,Renngasse,living_street,False,50.904999999999994,"LINESTRING (7.2504002 50.541706, 7.2502539 50.5418292, 7.2500402 50.5420157, 7.250031 50.5420206, 7.2500191 50.5420238, 7.2500068 50.5420257, 7.2499926 50.5420267, 7.2499305 50.5420217)",,,,,
36938286,False,,Eulengasse,living_street,False,241.82,"LINESTRING (7.2499305 50.5420217, 7.2496455 50.5419388, 7.2490959 50.5417812, 7.2490691 50.5417831, 7.2490442 50.5417942, 7.2485952 50.5421859, 7.2482473 50.5424124, 7.2478675 50.5426232, 7.2477644 50.5426975, 7.247445 50.5429643)",,,,,
56292663,False,,Renngasse,living_street,True,50.905,"LINESTRING (7.2499305 50.5420217, 7.2499926 50.5420267, 7.2500068 50.5420257, 7.2500191 50.5420238, 7.250031 50.5420206, 7.2500402 50.5420157, 7.2502539 50.5418292, 7.2504002 50.541706)",,,,,
"[71267244, 34371206]",True,,Koblenzer Straße,"['residential', 'living_street']",False,34.386,"LINESTRING (7.2502198 50.5435263, 7.2501373 50.5435393, 7.2500197 50.5435632, 7.249938 50.5435871, 7.2498444 50.5436195, 7.2497756 50.5436474)",,,,,
"[34371209, 71267231]",True,,Renngasse,"['residential', 'living_street']",False,172.44800000000004,"LINESTRING (7.2502198 50.5435263, 7.2502038 50.5435224, 7.2501963 50.5435204, 7.2501889 50.5435177, 7.2501826 50.5435142, 7.250177 50.5435096, 7.2501679 50.5434994, 7.2501116 50.5434028, 7.2501038 50.5433741, 7.2500519 50.5429431, 7.2500377 50.5427668, 7.2500337 50.5426804, 7.2500339 50.5426127, 7.2500338 50.5425615, 7.2500389 50.542374, 7.2500373 50.5423496, 7.2500077 50.5420916, 7.2500028 50.542069, 7.2499947 50.5420585, 7.2499814 50.5420484, 7.2499305 50.5420217)",,,,,
34371208,True,,Münzgasse,living_street,False,106.745,"LINESTRING (7.2497756 50.5436474, 7.2497716 50.54364, 7.2497645 50.5436328, 7.2497559 50.5436261, 7.249745 50.5436196, 7.2497254 50.5436123, 7.2497035 50.5436058, 7.2496824 50.5436021, 7.2496473 50.5435992, 7.2494973 50.5435897, 7.2492719 50.5435722, 7.2492238 50.5435669, 7.2491725 50.5435606, 7.2491379 50.543556, 7.2489031 50.5435239, 7.2487515 50.5435004, 7.248596 50.5434788, 7.2484915 50.5434638, 7.2483955 50.5434538, 7.2483892 50.5434539, 7.2483812 50.5434551, 7.2483673 50.543458, 7.2483553 50.543462, 7.2483455 50.5434668, 7.2483286 50.5434768)",,,,,
34371207,True,,Koblenzer Straße,living_street,False,41.851000000000006,"LINESTRING (7.249435 50.5439532, 7.249557 50.5438312, 7.2495923 50.5437994, 7.2497477 50.5436805, 7.2497634 50.5436681, 7.2497734 50.5436564, 7.2497756 50.5436474)",,,,,
75801934,False,,Ausdorferstraße,living_street,True,40.746,"LINESTRING (7.249435 50.5439532, 7.2491912 50.5439121, 7.2488847 50.5438446)",,,,,
71267246,True,,Ausdorferstraße,residential,False,40.367999999999995,"LINESTRING (7.2471404 50.542821, 7.2470881 50.5427938, 7.2470452 50.5427699, 7.2470103 50.5427384, 7.246832 50.5426409, 7.2468074 50.5426292, 7.2467194 50.5425773)",,,,,
70788178,False,,Kalkturmstraße,living_street,True,3.29,"LINESTRING (7.2466214 50.543843, 7.2466314 50.5438141)",,,,,
34546651,False,,Kaiserstraße,living_street,False,87.146,"LINESTRING (7.2466214 50.543843, 7.2476031 50.5441519, 7.2477283 50.5441885)",,,,,
70788178,False,,Kalkturmstraße,living_street,False,62.979,"LINESTRING (7.2466214 50.543843, 7.2465054 50.5441896, 7.2464214 50.5443948)",,,,,
70788178,False,,Kalkturmstraße,living_street,False,126.935,"LINESTRING (7.2464214 50.5443948, 7.2463468 50.5445947, 7.2461496 50.5451062, 7.2461435 50.5451476, 7.2461476 50.545185, 7.246172 50.5452496, 7.246226 50.5453325, 7.2462889 50.5454111, 7.2463707 50.5454797)",,,,,
70788178,False,,Kalkturmstraße,living_street,True,62.979,"LINESTRING (7.2464214 50.5443948, 7.2465054 50.5441896, 7.2466214 50.543843)",,,,,
"[115480500, 188266590, 188266591]",False,L 82,Barbarossastraße,secondary,False,78.268,"LINESTRING (7.2472512 50.5458681, 7.2468389 50.5458574, 7.2467415 50.5458563, 7.2466802 50.5458546, 7.2465932 50.5458443, 7.2465188 50.5458355, 7.2464443 50.5458223, 7.2464281 50.5458194, 7.2463164 50.5457875, 7.2462567 50.5457688, 7.2462032 50.5457521, 7.2461769 50.5457439)",50,2,,,
"[178852972, 188266591]",False,L 82,Barbarossastraße,secondary,True,107.697,"LINESTRING (7.2472512 50.5458681, 7.2473927 50.5458712, 7.2476802 50.5458783, 7.2478188 50.5458812, 7.2479918 50.5458846, 7.2487749 50.5458828)",50,2,,,
27273399,True,,Mühlenbachstraße,living_street,False,88.425,"LINESTRING (7.2475937 50.544904, 7.247737 50.5448564, 7.2479188 50.5447919, 7.2480529 50.5447488, 7.2481113 50.5447312, 7.2484313 50.5446614, 7.2487464 50.544603)",,,,,
34546486,True,,Milchgasse,living_street,False,100.41499999999999,"LINESTRING (7.2475937 50.544904, 7.2474103 50.5448084, 7.2470107 50.544642, 7.2464214 50.5443948)",,,,,
34546650,False,,Kaiserstraße,living_street,True,44.937,"LINESTRING (7.2466314 50.5438141, 7.2460066 50.5437388)",,,,,
70788178,False,,Kalkturmstraße,living_street,False,3.29,"LINESTRING (7.2466314 50.5438141, 7.2466214 50.543843)",,,,,
34546323,True,,Kalkturmstraße,living_street,False,117.548,"LINESTRING (7.2466314 50.5438141, 7.2467088 50.5435447, 7.2467329 50.5434646, 7.2467938 50.5432493, 7.2468456 50.5431561, 7.246915 50.5430656, 7.2471404 50.542821)",,,,,
"[71267260, 26257213, 26257214]",True,,"['Bachovenstraße', 'Judengasse']","['living_street', 'residential']",False,172.78500000000003,"LINESTRING (7.2495688 50.5446073, 7.249766 50.544626, 7.2501168 50.5446623, 7.2504826 50.5446979, 7.2510483 50.5447219, 7.2515868 50.5447238, 7.2516461 50.5446681, 7.2517211 50.5445992, 7.2518213 50.5445063)",,,,,
34546678,True,,Schloßstraße,living_street,False,144.041,"LINESTRING (7.2495688 50.5446073, 7.2495521 50.5447592, 7.2494962 50.5454485, 7.2494537 50.5459006)",,,,,
"[188266592, 772280076]",False,L 82,Barbarossastraße,secondary,False,48.007000000000005,"LINESTRING (7.2494537 50.5459006, 7.2490158 50.5458871, 7.2487749 50.5458828)",50,2,,,
"[188266592, 29223488, 929217866, 929217867, 162393333, 278720182, 396614681, 356119775]",False,L 82,Barbarossastraße,secondary,True,330.77599999999995,"LINESTRING (7.2494537 50.5459006, 7.2497972 50.5459077, 7.2501527 50.5459187, 7.2508587 50.5459376, 7.2509016 50.5459387, 7.251281 50.5459472, 7.2515467 50.5459588, 7.251718 50.5459623, 7.2517808 50.5459636, 7.2520555 50.5459771, 7.2521061 50.5459802, 7.2524279 50.5459912, 7.252722 50.54601, 7.253369 50.5460431, 7.2536144 50.546058, 7.2541214 50.5461037)",50,2,,,
30326207,False,,Kuhbachweg,residential,True,157.71,"LINESTRING (7.2439839 50.5491796, 7.2440638 50.5487937, 7.2441922 50.5481387, 7.2442639 50.5477725)",,,,,
29223476,False,,Dreifaltigkeitsweg,residential,False,38.753,"LINESTRING (7.2540734 50.5481353, 7.2535319 50.5480799)",30,,,,
35956653,False,,Friedrich-Spee-Straße,residential,False,117.54599999999999,"LINESTRING (7.2540734 50.5481353, 7.2540091 50.5483259, 7.2536766 50.5491618)",30,,,,
29223476,False,,Dreifaltigkeitsweg,residential,True,38.753,"LINESTRING (7.2535319 50.5480799, 7.2540734 50.5481353)",30,,,,
