osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,width,bridge,junction
35481597,,Heilbronner Straße,secondary,50,False,False,204.03499999999997,"LINESTRING (9.1304699 49.143456, 9.1301971 49.1435235, 9.1300034 49.1435699, 9.129809 49.1436126, 9.1295663 49.1436627, 9.1294369 49.1436924, 9.1292641 49.143726, 9.1291479 49.1437464, 9.1291065 49.1437529, 9.1288223 49.1437975, 9.1285445 49.1438426, 9.1282956 49.143872, 9.1281694 49.1438837, 9.1280349 49.1438941, 9.1277623 49.1439023)",,,
99061945,,Allmandstraße,residential,30,False,False,75.83,"LINESTRING (9.1304699 49.143456, 9.1305209 49.1435445, 9.1308244 49.1440973)",,,
99066091,,Kappmannsgrund,residential,30,False,True,59.419000000000004,"LINESTRING (9.1304699 49.143456, 9.130366 49.1432352, 9.1302621 49.1430564, 9.1301892 49.142955)",,,
99066091,,Kappmannsgrund,residential,30,False,False,59.419000000000004,"LINESTRING (9.1301892 49.142955, 9.1302621 49.1430564, 9.130366 49.1432352, 9.1304699 49.143456)",,,
99066091,,Kappmannsgrund,residential,30,False,True,61.223000000000006,"LINESTRING (9.1301892 49.142955, 9.1300874 49.1428431, 9.1299914 49.142738, 9.1298588 49.1426128, 9.1297171 49.1425005)",,,
97754344,,Hafnerstraße,residential,30,False,False,46.105000000000004,"LINESTRING (9.1297171 49.1425005, 9.1298214 49.1424746, 9.1302771 49.1423077)",,,
97754344,,Hafnerstraße,residential,30,False,True,153.623,"LINESTRING (9.1297171 49.1425005, 9.1295863 49.1425287, 9.1291598 49.1426295, 9.1289532 49.1426845, 9.1287476 49.1427404, 9.12848 49.1428024, 9.1283002 49.1428469, 9.1278116 49.142958, 9.1277345 49.1429755)",,,
99066091,,Kappmannsgrund,residential,30,False,False,61.22300000000001,"LINESTRING (9.1297171 49.1425005, 9.1298588 49.1426128, 9.1299914 49.142738, 9.1300874 49.1428431, 9.1301892 49.142955)",,,
99066091,,Kappmannsgrund,residential,30,False,True,108.814,"LINESTRING (9.1297171 49.1425005, 9.1289988 49.1420503, 9.1287448 49.1418948, 9.1286438 49.1418194)",,,
25369631,,Sudetenstraße,residential,30,False,True,245.305,"LINESTRING (9.1307929 49.1407762, 9.1304922 49.1406977, 9.1300626 49.140555, 9.1290912 49.1402253, 9.1286299 49.1400667, 9.12826 49.1399344, 9.128121 49.1399025, 9.1279742 49.1398801, 9.1278375 49.1398782, 9.1277437 49.1398869)",,,
97754343,,Klingenberger Straße,residential,30,False,False,87.88100000000001,"LINESTRING (9.1307929 49.1407762, 9.1308341 49.1406878, 9.1308364 49.1406806, 9.1309274 49.140399, 9.1309774 49.1402442, 9.1309819 49.1402053, 9.1309657 49.140175, 9.1309381 49.1401358, 9.1308749 49.1400641, 9.1308575 49.140018)",,,
97754343,,Klingenberger Straße,residential,30,False,True,86.8,"LINESTRING (9.1307929 49.1407762, 9.1307582 49.1408357, 9.1307246 49.1408758, 9.1305999 49.1409795, 9.1304337 49.1410754, 9.1303089 49.1411312, 9.1299144 49.1412749)",,,
24583599,,Wasserfallstraße,residential,30,False,False,72.31,"LINESTRING (9.1181835 49.1440985, 9.1180861 49.1439379, 9.1178359 49.1434893)",,,
55161954,,Karlsruher Straße,residential,30,False,False,144.15700000000004,"LINESTRING (9.1181835 49.1440985, 9.1185856 49.1439969, 9.1187376 49.1439473, 9.1189306 49.143873, 9.1190795 49.1438116, 9.1192519 49.1437477, 9.1193643 49.1437061, 9.1195867 49.1436213, 9.1196599 49.1436006, 9.1197364 49.1435956, 9.1197965 49.1435986, 9.1198935 49.1436068, 9.1199675 49.1436292)",,,
13047614,,Südstraße,residential,30,False,False,87.253,"LINESTRING (9.1259426 49.1401677, 9.1247578 49.1402899)",,,
13047614,,Südstraße,residential,30,False,True,45.659,"LINESTRING (9.1259426 49.1401677, 9.1264501 49.1401213, 9.1265642 49.1401108)",,,
25369592,,Hoppenstraße,residential,30,False,False,93.213,"LINESTRING (9.1259426 49.1401677, 9.1260038 49.1405767, 9.1260827 49.1410009)",,,
13047614,,Südstraße,residential,30,False,False,105.074,"LINESTRING (9.1247578 49.1402899, 9.1233299 49.1404324)",,,
13047614,,Südstraße,residential,30,False,True,87.253,"LINESTRING (9.1247578 49.1402899, 9.1259426 49.1401677)",,,
25369590,,Wilhelmstraße,residential,30,False,False,99.61,"LINESTRING (9.1247578 49.1402899, 9.1248059 49.1405378, 9.1248553 49.1407242, 9.1248964 49.140896, 9.1249504 49.1410291, 9.1250323 49.141164)",,,
25369590,,Wilhelmstraße,residential,30,False,True,74.101,"LINESTRING (9.1247578 49.1402899, 9.1246791 49.139961, 9.1246656 49.1398773, 9.1246309 49.139629)",,,
13047614,,Südstraße,residential,30,False,True,105.074,"LINESTRING (9.1233299 49.1404324, 9.1247578 49.1402899)",,,
13047614,,Südstraße,residential,30,False,False,42.122,"LINESTRING (9.1233299 49.1404324, 9.1229887 49.1404633, 9.1228588 49.1404883, 9.1227711 49.1405186)",,,
29355768,,Im Rosenberger,residential,30,False,False,89.269,"LINESTRING (9.1233299 49.1404324, 9.1233262 49.1398247, 9.1233282 49.1396296)",,,
13047614,,Südstraße,residential,30,False,True,42.122,"LINESTRING (9.1227711 49.1405186, 9.1228588 49.1404883, 9.1229887 49.1404633, 9.1233299 49.1404324)",,,
"[13047617, 128444701]",,Friedhofstraße,residential,30,False,False,199.86399999999998,"LINESTRING (9.1227711 49.1405186, 9.1226746 49.1405665, 9.1225755 49.1406294, 9.1224405 49.1407378, 9.1223342 49.1408278, 9.1222082 49.1409596, 9.1221076 49.1410854, 9.1221008 49.141097, 9.1220842 49.1411253, 9.1219959 49.1413167, 9.1219112 49.1415211, 9.1218652 49.1416462, 9.1217743 49.1418758, 9.1217512 49.1419302, 9.1216688 49.1421229)",,,
59761730,,Grinnenstraße,residential,30,False,True,150.169,"LINESTRING (9.1227711 49.1405186, 9.1228404 49.1405749, 9.1232257 49.1407999, 9.1233402 49.1408804, 9.123693 49.1411369, 9.1241443 49.1415221)",,,
860308830,,Friedhofstraße,residential,30,False,False,9.93,"LINESTRING (9.1216688 49.1421229, 9.1216284 49.1422082)",,,
30075421,,Friedrichstraße,residential,30,False,False,81.53,"LINESTRING (9.1216688 49.1421229, 9.1222214 49.1420654, 9.1227743 49.1420023)",,,
"[13047617, 128444701]",,Friedhofstraße,residential,30,False,True,199.864,"LINESTRING (9.1216688 49.1421229, 9.1217512 49.1419302, 9.1217743 49.1418758, 9.1218652 49.1416462, 9.1219112 49.1415211, 9.1219959 49.1413167, 9.1220842 49.1411253, 9.1221008 49.141097, 9.1221076 49.1410854, 9.1222082 49.1409596, 9.1223342 49.1408278, 9.1224405 49.1407378, 9.1225755 49.1406294, 9.1226746 49.1405665, 9.1227711 49.1405186)",,,
143901750,,Heuchelbergstraße,residential,30,False,False,6.868,"LINESTRING (9.1216284 49.1422082, 9.1215483 49.1421755)",,,
860308830,,Friedhofstraße,residential,30,False,True,9.93,"LINESTRING (9.1216284 49.1422082, 9.1216688 49.1421229)",,,
"[860308829, 13047958]",,Kelterstraße,residential,30,False,False,93.293,"LINESTRING (9.1216284 49.1422082, 9.1217094 49.1422915, 9.1218373 49.1424127, 9.1219138 49.1424737, 9.1220172 49.1425444, 9.1221713 49.1426538, 9.1222568 49.1427083, 9.1223496 49.1427865, 9.1224148 49.1428662)",,,
"[23008368, 99730841, 143892668]",,"['Kelterplatz', 'Hoppengrabenstraße', 'Jahnstraße']",residential,30,False,True,182.391,"LINESTRING (9.1248198 49.1421582, 9.1247172 49.1421713, 9.1246532 49.1421793, 9.1237187 49.1422973, 9.1236313 49.1423074, 9.123718 49.1425928, 9.1237718 49.1427701, 9.1237764 49.1428027, 9.1237715 49.1428204, 9.1237531 49.1428379, 9.1236253 49.1428537, 9.1234356 49.1428786, 9.1233439 49.1428832, 9.1232938 49.1428789)",,,
23008369,,Gmelinstraße,residential,30,False,False,33.99,"LINESTRING (9.1248198 49.1421582, 9.1250215 49.1421344, 9.1252815 49.1421117)",,,
59761730,,Grinnenstraße,residential,30,False,False,86.37,"LINESTRING (9.1248198 49.1421582, 9.124792 49.1421108, 9.1247654 49.1420747, 9.1241443 49.1415221)",,,
128444702,,Grinnenstraße,residential,30,False,True,156.781,"LINESTRING (9.1248198 49.1421582, 9.1248564 49.1422115, 9.1248858 49.1422421, 9.124945 49.1422991, 9.1250571 49.1423873, 9.1253785 49.1426071, 9.1255254 49.1426923, 9.12569 49.1427858, 9.125786 49.1428334, 9.1258776 49.1428788, 9.1262307 49.1430351, 9.1263544 49.1430824, 9.1263991 49.1430889)",,,
23008369,,Gmelinstraße,residential,30,False,False,72.779,"LINESTRING (9.1252815 49.1421117, 9.1262796 49.1420664)",,,
23008369,,Gmelinstraße,residential,30,False,True,33.99,"LINESTRING (9.1252815 49.1421117, 9.1250215 49.1421344, 9.1248198 49.1421582)",,,
25369590,,Wilhelmstraße,residential,30,False,True,107.25800000000001,"LINESTRING (9.1252815 49.1421117, 9.1252006 49.1416649, 9.1251743 49.1415167, 9.1251562 49.1414402, 9.1251391 49.1413868, 9.1250748 49.1412527, 9.1250323 49.141164)",,,
25369593,,Ebertstraße,residential,30,False,False,75.97,"LINESTRING (9.1241443 49.1415221, 9.124349 49.1414284, 9.1246527 49.1412988, 9.1250323 49.141164)",,,
59761730,,Grinnenstraße,residential,30,False,False,150.169,"LINESTRING (9.1241443 49.1415221, 9.123693 49.1411369, 9.1233402 49.1408804, 9.1232257 49.1407999, 9.1228404 49.1405749, 9.1227711 49.1405186)",,,
59761730,,Grinnenstraße,residential,30,False,True,86.37,"LINESTRING (9.1241443 49.1415221, 9.1247654 49.1420747, 9.124792 49.1421108, 9.1248198 49.1421582)",,,
97754340,,Nordheimer Straße,tertiary,50,False,True,3.139,"LINESTRING (9.1277205 49.1429488, 9.1277345 49.1429755)",,,
23008370,,Grinnenstraße,residential,30,False,False,97.46100000000001,"LINESTRING (9.1277205 49.1429488, 9.1276697 49.142958, 9.1270368 49.1430149, 9.1264498 49.1430881, 9.1263991 49.1430889)",,,
97754340,,Nordheimer Straße,tertiary,50,False,False,106.006,"LINESTRING (9.1277205 49.1429488, 9.1275446 49.1425862, 9.127493 49.142455, 9.1274643 49.1423376, 9.1274395 49.1422014, 9.1274299 49.1420964, 9.1274293 49.1420202)",,,
24246241,,Egerlandstraße,residential,30,False,False,85.096,"LINESTRING (9.1308575 49.140018, 9.1307295 49.1400173, 9.130677 49.140009, 9.129797 49.1397155)",,,
97754343,,Klingenberger Straße,residential,30,False,True,87.881,"LINESTRING (9.1308575 49.140018, 9.1308749 49.1400641, 9.1309381 49.1401358, 9.1309657 49.140175, 9.1309819 49.1402053, 9.1309774 49.1402442, 9.1309274 49.140399, 9.1308364 49.1406806, 9.1308341 49.1406878, 9.1307929 49.1407762)",,,
24246241,,Egerlandstraße,residential,30,False,True,85.096,"LINESTRING (9.129797 49.1397155, 9.130677 49.140009, 9.1307295 49.1400173, 9.1308575 49.140018)",,,
24246515,,Bahnhofstraße,residential,30,True,False,139.94799999999998,"LINESTRING (9.1221553 49.1434649, 9.1221952 49.1437608, 9.1222127 49.1439312, 9.1222755 49.1445896, 9.1222823 49.1447206)",,,
"[652023692, 128444703]",,Heilbronner Straße,secondary,30,False,False,140.762,"LINESTRING (9.1221553 49.1434649, 9.1221108 49.1434671, 9.1218197 49.1434912, 9.121565 49.1435157, 9.1214249 49.14353, 9.1211715 49.1435536, 9.1209077 49.1435726, 9.1205929 49.1435922, 9.1203657 49.1436062, 9.120292 49.143614, 9.1202382 49.1436271)",,,
128444703,,Heilbronner Straße,secondary,30,False,True,33.513999999999996,"LINESTRING (9.1221553 49.1434649, 9.1222989 49.1434632, 9.1224534 49.1434677, 9.1226157 49.1434725)",,,
29160558,,Kastanienstraße,living_street,,False,False,166.47400000000002,"LINESTRING (9.119924 49.1432167, 9.1199781 49.1431571, 9.1200322 49.1430794, 9.1200994 49.1429863, 9.1201684 49.1429065, 9.120213 49.1428732, 9.1202848 49.1428316, 9.1205242 49.1427118, 9.1208561 49.1425302, 9.1212413 49.1423438, 9.1213721 49.1422662, 9.1214635 49.1421974, 9.1214846 49.1421594)",,,
99776066,,Schwaigerner Straße,residential,30,False,False,160.41400000000002,"LINESTRING (9.119924 49.1432167, 9.1198773 49.1431897, 9.1197838 49.1431656, 9.1196781 49.1431566, 9.1195331 49.1431609, 9.1192522 49.1431796, 9.1190014 49.1432044, 9.1188106 49.1432206, 9.1186815 49.1432379, 9.1185637 49.1432599, 9.1179558 49.1434471, 9.1178359 49.1434893)",,,
99776069,,Kastanienstraße,residential,30,False,True,41.919,"LINESTRING (9.119924 49.1432167, 9.1199712 49.143277, 9.120016 49.1433618, 9.120054 49.143458, 9.1200917 49.1435756)",,,
24328152,,Erich-Flister-Straße,residential,30,False,False,202.23,"LINESTRING (9.1182763 49.1423525, 9.118403 49.1423525, 9.1186758 49.1423511, 9.1188726 49.1423474, 9.1190588 49.1423359, 9.1192253 49.1423104, 9.1193088 49.142284, 9.119358 49.1422476, 9.1193775 49.1422048, 9.1193681 49.1421575, 9.119324 49.1421069, 9.1192243 49.1420433, 9.1189832 49.1418997, 9.1186262 49.1416685, 9.1184212 49.1415377, 9.1183022 49.1414543)",,,
24328152,,Erich-Flister-Straße,residential,30,False,True,202.23,"LINESTRING (9.1183022 49.1414543, 9.1184212 49.1415377, 9.1186262 49.1416685, 9.1189832 49.1418997, 9.1192243 49.1420433, 9.119324 49.1421069, 9.1193681 49.1421575, 9.1193775 49.1422048, 9.119358 49.1422476, 9.1193088 49.142284, 9.1192253 49.1423104, 9.1190588 49.1423359, 9.1188726 49.1423474, 9.1186758 49.1423511, 9.118403 49.1423525, 9.1182763 49.1423525)",,,
98038617,,Schillerstraße,residential,30,False,True,49.944,"LINESTRING (9.1183022 49.1414543, 9.1187696 49.1414416, 9.1188707 49.1414377, 9.1189253 49.1414277, 9.1189777 49.1414075)",,,
24583599,,Wasserfallstraße,residential,30,False,True,72.31,"LINESTRING (9.1178359 49.1434893, 9.1180861 49.1439379, 9.1181835 49.1440985)",,,
99776066,,Schwaigerner Straße,residential,30,False,True,160.414,"LINESTRING (9.1178359 49.1434893, 9.1179558 49.1434471, 9.1185637 49.1432599, 9.1186815 49.1432379, 9.1188106 49.1432206, 9.1190014 49.1432044, 9.1192522 49.1431796, 9.1195331 49.1431609, 9.1196781 49.1431566, 9.1197838 49.1431656, 9.1198773 49.1431897, 9.119924 49.1432167)",,,
860308827,,Heuchelbergstraße,residential,30,False,True,197.147,"LINESTRING (9.1182203 49.1397666, 9.118217 49.1398022, 9.1182198 49.1400326, 9.1182423 49.1403178, 9.1182668 49.140489, 9.1183063 49.1406256, 9.1183729 49.1407714, 9.118398 49.1408261, 9.1184866 49.1409579, 9.1186051 49.1411084, 9.118708 49.1412132, 9.118777 49.1412744, 9.1188583 49.1413348, 9.1189777 49.1414075)",,,
30723548,,Lindenstraße,residential,,False,False,137.471,"LINESTRING (9.1203875 49.1414845, 9.1204785 49.1415378, 9.1205924 49.1415846, 9.120758 49.1416268, 9.1208594 49.1416474, 9.1215898 49.1418015, 9.1216064 49.1418159, 9.1216094 49.1418361, 9.1215857 49.1419264, 9.1215488 49.1421105, 9.1215483 49.1421755)",,,
25369592,,Hoppenstraße,residential,30,False,True,114.029,"LINESTRING (9.1263991 49.1430889, 9.1262796 49.1420664)",,,
23008370,,Grinnenstraße,residential,30,False,True,97.46100000000001,"LINESTRING (9.1263991 49.1430889, 9.1264498 49.1430881, 9.1270368 49.1430149, 9.1276697 49.142958, 9.1277205 49.1429488)",,,
128444702,,Grinnenstraße,residential,30,False,False,156.781,"LINESTRING (9.1263991 49.1430889, 9.1263544 49.1430824, 9.1262307 49.1430351, 9.1258776 49.1428788, 9.125786 49.1428334, 9.12569 49.1427858, 9.1255254 49.1426923, 9.1253785 49.1426071, 9.1250571 49.1423873, 9.124945 49.1422991, 9.1248858 49.1422421, 9.1248564 49.1422115, 9.1248198 49.1421582)",,,
128444711,,Hoppenstraße,residential,30,False,False,81.92000000000002,"LINESTRING (9.1263991 49.1430889, 9.1264359 49.1434585, 9.1264391 49.1435354, 9.1264407 49.1437081, 9.1264418 49.1438248)",,,
23008369,,Gmelinstraße,residential,30,False,True,72.779,"LINESTRING (9.1262796 49.1420664, 9.1252815 49.1421117)",,,
25369592,,Hoppenstraße,residential,30,False,False,114.029,"LINESTRING (9.1262796 49.1420664, 9.1263991 49.1430889)",,,
25369592,,Hoppenstraße,residential,30,False,True,119.341,"LINESTRING (9.1262796 49.1420664, 9.1260827 49.1410009)",,,
23008369,,Gmelinstraße,residential,30,False,False,83.789,"LINESTRING (9.1262796 49.1420664, 9.1267022 49.1420494, 9.1274293 49.1420202)",,,
23008369,,Gmelinstraße,residential,30,False,True,83.789,"LINESTRING (9.1274293 49.1420202, 9.1267022 49.1420494, 9.1262796 49.1420664)",,,
97754340,,Nordheimer Straße,tertiary,50,False,False,15.386,"LINESTRING (9.1274293 49.1420202, 9.1274315 49.1419453, 9.1274383 49.141882)",,,
97754340,,Nordheimer Straße,tertiary,50,False,True,106.006,"LINESTRING (9.1274293 49.1420202, 9.1274299 49.1420964, 9.1274395 49.1422014, 9.1274643 49.1423376, 9.127493 49.142455, 9.1275446 49.1425862, 9.1277205 49.1429488)",,,
25369590,,Wilhelmstraße,residential,30,False,False,107.25800000000001,"LINESTRING (9.1250323 49.141164, 9.1250748 49.1412527, 9.1251391 49.1413868, 9.1251562 49.1414402, 9.1251743 49.1415167, 9.1252006 49.1416649, 9.1252815 49.1421117)",,,
25369590,,Wilhelmstraße,residential,30,False,True,99.61,"LINESTRING (9.1250323 49.141164, 9.1249504 49.1410291, 9.1248964 49.140896, 9.1248553 49.1407242, 9.1248059 49.1405378, 9.1247578 49.1402899)",,,
25369593,,Ebertstraße,residential,30,False,False,78.632,"LINESTRING (9.1250323 49.141164, 9.1253505 49.1410995, 9.12577 49.1410364, 9.1260827 49.1410009)",,,
25369593,,Ebertstraße,residential,30,False,True,75.97,"LINESTRING (9.1250323 49.141164, 9.1246527 49.1412988, 9.124349 49.1414284, 9.1241443 49.1415221)",,,
25369592,,Hoppenstraße,residential,30,False,False,119.341,"LINESTRING (9.1260827 49.1410009, 9.1262796 49.1420664)",,,
25369592,,Hoppenstraße,residential,30,False,True,93.213,"LINESTRING (9.1260827 49.1410009, 9.1260038 49.1405767, 9.1259426 49.1401677)",,,
25369593,,Ebertstraße,residential,30,False,False,111.285,"LINESTRING (9.1260827 49.1410009, 9.1262722 49.1409871, 9.1265104 49.1409803, 9.1266596 49.1409822, 9.1267644 49.1409835, 9.1270841 49.1410043, 9.1276047 49.1410507)",,,
25369593,,Ebertstraße,residential,30,False,True,78.632,"LINESTRING (9.1260827 49.1410009, 9.12577 49.1410364, 9.1253505 49.1410995, 9.1250323 49.141164)",,,
25369593,,Ebertstraße,residential,30,False,True,111.285,"LINESTRING (9.1276047 49.1410507, 9.1270841 49.1410043, 9.1267644 49.1409835, 9.1266596 49.1409822, 9.1265104 49.1409803, 9.1262722 49.1409871, 9.1260827 49.1410009)",,,
97754340,,Nordheimer Straße,tertiary,50,False,False,116.148,"LINESTRING (9.1276047 49.1410507, 9.1276848 49.1407007, 9.1276972 49.1406467, 9.1277239 49.1405301, 9.1277452 49.1404084, 9.1277554 49.1403083, 9.1277572 49.1401972, 9.1277537 49.140013)",,,
97754340,,Nordheimer Straße,tertiary,50,False,True,93.225,"LINESTRING (9.1276047 49.1410507, 9.1275393 49.1413753, 9.1275168 49.1414881, 9.1274383 49.141882)",,,
