osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,junction,width,bridge,tunnel
148693680,Fasanenweg,residential,30,False,False,55.172,"LINESTRING (7.2492801 49.3497004, 7.2498501 49.3500295)",,,,,,
148693682,Taubenstraße,residential,30,False,True,218.488,"LINESTRING (7.2492801 49.3497004, 7.2495001 49.34956, 7.2499508 49.349246, 7.2501357 49.349129, 7.250243 49.3490312, 7.2504707 49.3487587, 7.2506524 49.3485423, 7.2510061 49.3481106)",,,,,,
28197414,Oberbexbacher Straße,residential,50,False,False,231.266,"LINESTRING (7.2587281 49.3498655, 7.2586249 49.3491631, 7.2585914 49.3490006, 7.2585592 49.3489167, 7.2585216 49.3488599, 7.2584639 49.3487988, 7.2583097 49.3486765, 7.2581542 49.348548, 7.2579369 49.348382, 7.2578189 49.3482606, 7.2577223 49.3481619, 7.2576284 49.348078, 7.2575547 49.3480072)",,,,6.2,,
28197414,Oberbexbacher Straße,residential,50,False,True,111.99799999999999,"LINESTRING (7.2587281 49.3498655, 7.2587375 49.3500062, 7.2587335 49.3501512, 7.2587107 49.3503015, 7.2586584 49.3504963, 7.2585323 49.3508597)",,,,6.2,,
39855934,Pestalozzistraße,residential,30,True,False,188.034,"LINESTRING (7.2587281 49.3498655, 7.2591417 49.3498588, 7.2601281 49.3498314, 7.2604627 49.34981, 7.2613098 49.3497188)",,,,4,,
28197414,Oberbexbacher Straße,residential,50,False,True,231.26599999999996,"LINESTRING (7.2575547 49.3480072, 7.2576284 49.348078, 7.2577223 49.3481619, 7.2578189 49.3482606, 7.2579369 49.348382, 7.2581542 49.348548, 7.2583097 49.3486765, 7.2584639 49.3487988, 7.2585216 49.3488599, 7.2585592 49.3489167, 7.2585914 49.3490006, 7.2586249 49.3491631, 7.2587281 49.3498655)",,,,6.2,,
31411349,Rathausstraße,secondary,50,True,False,45.882,"LINESTRING (7.2575547 49.3480072, 7.2575285 49.3480226, 7.2572684 49.3481754, 7.257084 49.3482833)",,L 115,,,,
31411349,Rathausstraße,secondary,50,True,False,63.084,"LINESTRING (7.2559383 49.349021, 7.2554275 49.3493439, 7.2553008 49.3494066)",,L 115,,,,
24858685,Susannastraße,tertiary,30,False,True,71.624,"LINESTRING (7.2532417 49.3474262, 7.2531056 49.3476233, 7.2529626 49.3478144, 7.2528112 49.3480059)",,,,,,
28197415,Kolpingstraße,living_street,,True,False,263.99699999999996,"LINESTRING (7.2532417 49.3474262, 7.2534724 49.3475433, 7.2537124 49.3476787, 7.2544312 49.3480894, 7.254914 49.3483742, 7.2551984 49.3485384, 7.2559383 49.349021)",,,,,,
502773527,Poststraße,tertiary,30,False,False,47.48400000000001,"LINESTRING (7.2532417 49.3474262, 7.2533047 49.3473411, 7.253471 49.3471327, 7.2535367 49.3470449)",,,,,,
28197414,Oberbexbacher Straße,residential,50,False,False,111.99799999999999,"LINESTRING (7.2585323 49.3508597, 7.2586584 49.3504963, 7.2587107 49.3503015, 7.2587335 49.3501512, 7.2587375 49.3500062, 7.2587281 49.3498655)",,,,6.2,,
28198143,Beethovenplatz,residential,30,False,False,228.13899999999998,"LINESTRING (7.2585323 49.3508597, 7.2586799 49.350872, 7.2590043 49.350886, 7.2595717 49.3508842, 7.2598726 49.3508689, 7.2605225 49.3507997, 7.26135 49.3506929, 7.2616477 49.3506518)",,,,,,
28198143,Beethovenplatz,residential,30,False,True,228.139,"LINESTRING (7.2616477 49.3506518, 7.26135 49.3506929, 7.2605225 49.3507997, 7.2598726 49.3508689, 7.2595717 49.3508842, 7.2590043 49.350886, 7.2586799 49.350872, 7.2585323 49.3508597)",,,,,,
78538165,Robert-Stolz-Straße,residential,30,False,False,106.602,"LINESTRING (7.2616477 49.3506518, 7.261384 49.3499472, 7.2613098 49.3497188)",,,,,,
146549899,Niederbexbacher Straße,secondary,50,False,True,81.539,"LINESTRING (7.2611046 49.3470479, 7.2613896 49.3463385)",,L 116,,,,
"[370155681, 146549899, 35956887]",Niederbexbacher Straße,secondary,50,False,"[False, True]",49.707,"LINESTRING (7.2611046 49.3470479, 7.2610913 49.3470808, 7.2609914 49.3472857, 7.2609585 49.3473293, 7.2608913 49.3473992, 7.2608555 49.34743, 7.2608293 49.3474526)",,L 116,,,yes,
27453227,Wellesweilerstraße,secondary,50,False,True,27.796,"LINESTRING (7.2502805 49.3502898, 7.2498976 49.3503063)",,L 115,,,,
24858685,Susannastraße,tertiary,30,False,False,13.056999999999999,"LINESTRING (7.2502805 49.3502898, 7.2503127 49.3502403, 7.2503716 49.3501895)",,,,,,
882707818,Wellesweilerstraße,secondary,50,False,False,113.90799999999999,"LINESTRING (7.2502805 49.3502898, 7.2513952 49.3502686, 7.251627 49.3502674, 7.2518523 49.3502604)",2,L 115,,,,
340701680,Güterstraße,residential,30,True,False,210.349,"LINESTRING (7.2551575 49.3465058, 7.2552292 49.3464136, 7.25525 49.3463868, 7.2553305 49.3462834, 7.2553781 49.3462363, 7.2554337 49.3462131, 7.2554927 49.3462039, 7.2555477 49.3462061, 7.2556101 49.3462192, 7.2557925 49.3462948, 7.2560037 49.3463874, 7.2561921 49.3464573, 7.2563484 49.3465014, 7.2566461 49.3465608, 7.256925 49.3466041, 7.2573287 49.346653, 7.2574608 49.3466591, 7.2576084 49.346664, 7.2576486 49.3466653)",,,,,,
"[26521156, 882707822]",Bahnhofstraße,tertiary,50,False,True,105.39200000000001,"LINESTRING (7.2551575 49.3465058, 7.2549831 49.3464438, 7.2545991 49.3463127, 7.2542153 49.3461817, 7.2538554 49.3460849)",2,L 226,,,,
29404499,Hochwiesmühlstraße,residential,30,False,False,52.226,"LINESTRING (7.2608726 49.348735, 7.2608739 49.3487796, 7.2608991 49.348843, 7.2609475 49.3488846, 7.2613312 49.3490635)",,,,,,
370155680,Kleinottweilerstraße,secondary,50,False,False,27.302,"LINESTRING (7.2608726 49.348735, 7.2609973 49.348749, 7.2612427 49.3487813)",2,L 115,,,,
502492990,Rathausstraße,secondary,50,False,True,63.373,"LINESTRING (7.2608726 49.348735, 7.2606486 49.3486905, 7.2604528 49.3486345, 7.2603147 49.3485909, 7.2600773 49.3485026)",,L 115,,,,
"[27453225, 29404515]","['Amselstraße', 'Finkenstraße']",residential,30,False,False,244.45,"LINESTRING (7.2483172 49.3479802, 7.2484888 49.3478273, 7.2485905 49.3477369, 7.2489099 49.3474533, 7.2489904 49.3474254, 7.2490829 49.3474315, 7.2492331 49.3474804, 7.2510061 49.3481106)",,,,,,
29404743,Maxstraße,residential,30,False,False,141.737,"LINESTRING (7.2553008 49.3494066, 7.2554594 49.3495641, 7.2556519 49.3497657, 7.2559041 49.3500582, 7.2560714 49.3503381, 7.2561901 49.3505366)",,,,,,
31411349,Rathausstraße,secondary,50,True,False,18.447,"LINESTRING (7.2553008 49.3494066, 7.2551948 49.3494534, 7.255083 49.3494921)",,L 115,,,,
29404743,Maxstraße,residential,30,False,True,141.737,"LINESTRING (7.2561901 49.3505366, 7.2560714 49.3503381, 7.2559041 49.3500582, 7.2556519 49.3497657, 7.2554594 49.3495641, 7.2553008 49.3494066)",,,,,,
32145794,Schillerstraße,residential,30,False,True,288.98,"LINESTRING (7.2561901 49.3505366, 7.2558581 49.3505821, 7.2553131 49.3506617, 7.254459 49.3508195, 7.2540396 49.3508894, 7.2536212 49.3509497, 7.2533423 49.3509908, 7.2529989 49.3510327, 7.2525913 49.3510746, 7.2522991 49.3510986)",,,,,,
29404746,Am Gligger,residential,50,False,True,226.158,"LINESTRING (7.255083 49.3494921, 7.2550361 49.3494418, 7.2549911 49.3494116, 7.2526 49.3482671)",,,,,,
31411349,Rathausstraße,secondary,50,True,False,89.07300000000001,"LINESTRING (7.255083 49.3494921, 7.2546488 49.3496179, 7.2539445 49.3497941)",,L 115,,,,
24858685,Susannastraße,tertiary,30,False,True,40.155,"LINESTRING (7.2526 49.3482671, 7.2523425 49.3485869)",,,,,,
24858685,Susannastraße,tertiary,30,False,False,32.83,"LINESTRING (7.2526 49.3482671, 7.2526583 49.3481916, 7.2528112 49.3480059)",,,,,,
29404746,Am Gligger,residential,50,False,False,226.15800000000002,"LINESTRING (7.2526 49.3482671, 7.2549911 49.3494116, 7.2550361 49.3494418, 7.255083 49.3494921)",,,,,,
27453225,Finkenstraße,residential,30,False,False,110.348,"LINESTRING (7.2510061 49.3481106, 7.2523425 49.3485869)",,,,,,
148693682,Taubenstraße,residential,30,False,True,72.045,"LINESTRING (7.2510061 49.3481106, 7.2514764 49.3475397)",,,,,,
"[27453225, 29404515]","['Amselstraße', 'Finkenstraße']",residential,30,False,True,244.45,"LINESTRING (7.2510061 49.3481106, 7.2492331 49.3474804, 7.2490829 49.3474315, 7.2489904 49.3474254, 7.2489099 49.3474533, 7.2485905 49.3477369, 7.2484888 49.3478273, 7.2483172 49.3479802)",,,,,,
148693682,Taubenstraße,residential,30,False,False,218.48799999999997,"LINESTRING (7.2510061 49.3481106, 7.2506524 49.3485423, 7.2504707 49.3487587, 7.250243 49.3490312, 7.2501357 49.349129, 7.2499508 49.349246, 7.2495001 49.34956, 7.2492801 49.3497004)",,,,,,
241584827,Zum Messeplatz,residential,,False,True,133.85000000000002,"LINESTRING (7.2556266 49.3480944, 7.2553366 49.3479169, 7.2542577 49.347381, 7.2541837 49.3473442)",,,,,,
241584827,Zum Messeplatz,residential,,False,True,57.483,"LINESTRING (7.2541837 49.3473442, 7.2535367 49.3470449)",,,,,,
"[32442865, 32442866]",Zum Messeplatz,"['residential', 'living_street']",,False,False,242.11800000000002,"LINESTRING (7.2541837 49.3473442, 7.2544924 49.3469375, 7.2545377 49.3468951, 7.2545733 49.3468746, 7.2547659 49.3468959, 7.2549174 49.3469467, 7.255598 49.347227, 7.2558582 49.3473581, 7.2559668 49.3474254, 7.2560768 49.3475049, 7.2562592 49.3477067, 7.2564536 49.3478928)",,,,,,
241584827,Zum Messeplatz,residential,,False,False,133.85,"LINESTRING (7.2541837 49.3473442, 7.2542577 49.347381, 7.2553366 49.3479169, 7.2556266 49.3480944)",,,,,,
31411349,Rathausstraße,secondary,50,True,False,116.711,"LINESTRING (7.257084 49.3482833, 7.2569639 49.3483676, 7.2568902 49.3484179, 7.2566273 49.3485874, 7.2563269 49.3487748, 7.2560835 49.3489307, 7.2559383 49.349021)",,L 115,,,,
32442866,Zum Messeplatz,living_street,,False,True,63.507999999999996,"LINESTRING (7.257084 49.3482833, 7.2569699 49.3482202, 7.2566226 49.3480413, 7.2565432 49.3479808, 7.2564536 49.3478928)",,,,,,
32145794,Schillerstraße,residential,30,False,False,288.97999999999996,"LINESTRING (7.2522991 49.3510986, 7.2525913 49.3510746, 7.2529989 49.3510327, 7.2533423 49.3509908, 7.2536212 49.3509497, 7.2540396 49.3508894, 7.254459 49.3508195, 7.2553131 49.3506617, 7.2558581 49.3505821, 7.2561901 49.3505366)",,,,,,
32145794,Schillerstraße,residential,30,False,True,100.891,"LINESTRING (7.2522991 49.3510986, 7.2522614 49.3511013, 7.2513494 49.3511821, 7.2510959 49.3511987, 7.2510168 49.3511996, 7.2509202 49.3511812)",,,,,,
32145794,Schillerstraße,residential,30,False,False,100.89099999999999,"LINESTRING (7.2509202 49.3511812, 7.2510168 49.3511996, 7.2510959 49.3511987, 7.2513494 49.3511821, 7.2522614 49.3511013, 7.2522991 49.3510986)",,,,,,
148693669,Grubenstraße,residential,50,False,False,124.58599999999998,"LINESTRING (7.2509202 49.3511812, 7.251116 49.3509943, 7.2515231 49.3506359, 7.2517745 49.3504552, 7.2518268 49.3503906, 7.2518456 49.3503189, 7.2518523 49.3502604)",,,,,,
31411349,Rathausstraße,secondary,50,True,False,30.047,"LINESTRING (7.2539445 49.3497941, 7.2535619 49.3498985)",,L 115,,,,
34285671,Uhlandstraße,residential,30,False,False,109.88300000000001,"LINESTRING (7.2539445 49.3497941, 7.2541276 49.3501484, 7.2541964 49.3502861, 7.2544195 49.3507326)",,,,,,
34285671,Uhlandstraße,residential,30,False,True,109.88300000000001,"LINESTRING (7.2544195 49.3507326, 7.2541964 49.3502861, 7.2541276 49.3501484, 7.2539445 49.3497941)",,,,,,
78538165,Robert-Stolz-Straße,residential,30,False,True,106.602,"LINESTRING (7.2613098 49.3497188, 7.261384 49.3499472, 7.2616477 49.3506518)",,,,,,
240513648,Robert-Stolz-Straße,residential,30,True,False,74.79799999999999,"LINESTRING (7.2613098 49.3497188, 7.2612387 49.3493885, 7.261232 49.3492907, 7.2612333 49.3492251, 7.2612602 49.3491456, 7.2613312 49.3490635)",,,,,,
29404499,Hochwiesmühlstraße,residential,30,False,True,52.226000000000006,"LINESTRING (7.2613312 49.3490635, 7.2609475 49.3488846, 7.2608991 49.348843, 7.2608739 49.3487796, 7.2608726 49.348735)",,,,,,
103590525,Adlergasse,residential,50,False,True,96.994,"LINESTRING (7.2481747 49.3497501, 7.2490078 49.350433)",,,,,,
103590525,Adlergasse,residential,50,False,False,96.994,"LINESTRING (7.2490078 49.350433, 7.2481747 49.3497501)",,,,,,
27453227,Wellesweilerstraße,secondary,50,False,False,66.167,"LINESTRING (7.2490078 49.350433, 7.2493713 49.3503618, 7.2496621 49.350322, 7.2498976 49.3503063)",,L 115,,,,
503458935,Rosenstraße,residential,30,False,False,50.476,"LINESTRING (7.2595891 49.3430366, 7.2598082 49.3430901, 7.260066 49.3431474, 7.2602441 49.3431912)",,,,,,
146549912,Rosenstraße,residential,30,False,False,98.77800000000002,"LINESTRING (7.2602441 49.3431912, 7.2600922 49.3435281, 7.2599484 49.34385, 7.2598879 49.3439488, 7.2598131 49.344031)",,,,,,
503458935,Rosenstraße,residential,30,False,False,100.252,"LINESTRING (7.2602441 49.3431912, 7.2604725 49.3432081, 7.2615289 49.3432673, 7.2616222 49.3432725)",,,,,,
503458935,Rosenstraße,residential,30,False,True,50.476000000000006,"LINESTRING (7.2602441 49.3431912, 7.260066 49.3431474, 7.2598082 49.3430901, 7.2595891 49.3430366)",,,,,,
146549908,Parkstraße,residential,30,False,True,53.293,"LINESTRING (7.2581634 49.3433549, 7.2581136 49.3434049, 7.2579503 49.343569, 7.2577571 49.3437544)",,,,,,
146549843,Blumenstraße,residential,30,False,False,127.243,"LINESTRING (7.2577571 49.3437544, 7.2586084 49.3441075, 7.2586311 49.3441337, 7.2586328 49.3441633, 7.2586171 49.3441975, 7.2582981 49.3445292)",,,,,,
146549908,Parkstraße,residential,30,False,False,53.293,"LINESTRING (7.2577571 49.3437544, 7.2579503 49.343569, 7.2581136 49.3434049, 7.2581634 49.3433549)",,,,,,
146549908,Parkstraße,residential,30,False,True,51.712,"LINESTRING (7.2577571 49.3437544, 7.2576774 49.3438169, 7.2574731 49.3439281, 7.2571943 49.3440342)",,,,,,
32442794,Florastraße,residential,30,True,False,141.193,"LINESTRING (7.2598131 49.344031, 7.2581634 49.3433549)",,,,,,
146549912,Rosenstraße,residential,30,False,False,102.459,"LINESTRING (7.2598131 49.344031, 7.2590715 49.3448156)",,,,,,
146549912,Rosenstraße,residential,30,False,True,98.778,"LINESTRING (7.2598131 49.344031, 7.2598879 49.3439488, 7.2599484 49.34385, 7.2600922 49.3435281, 7.2602441 49.3431912)",,,,,,
146549862,Gartenstraße,residential,30,False,False,97.412,"LINESTRING (7.2571943 49.3440342, 7.2572858 49.3441002, 7.2574267 49.3441695, 7.2582981 49.3445292)",,,,,,
146549908,Parkstraße,residential,30,False,False,51.712,"LINESTRING (7.2571943 49.3440342, 7.2574731 49.3439281, 7.2576774 49.3438169, 7.2577571 49.3437544)",,,,,,
"[1071730314, 146549908, 1134168429, 504081302]",Parkstraße,residential,"['50', '30']",False,True,330.53599999999994,"LINESTRING (7.2571943 49.3440342, 7.2566604 49.3441662, 7.2553144 49.3445447, 7.2549891 49.3446421, 7.2547022 49.3447392, 7.254564 49.3447859, 7.2542482 49.3448816, 7.2540665 49.3449248, 7.2538975 49.3449606, 7.2537835 49.3449816, 7.2534026 49.3450205, 7.2530968 49.3450755, 7.2529668 49.3451214)",,,,,,
146549862,Gartenstraße,residential,30,False,False,64.447,"LINESTRING (7.2582981 49.3445292, 7.2590715 49.3448156)",,,,,,
146549843,Blumenstraße,residential,30,False,True,127.243,"LINESTRING (7.2582981 49.3445292, 7.2586171 49.3441975, 7.2586328 49.3441633, 7.2586311 49.3441337, 7.2586084 49.3441075, 7.2577571 49.3437544)",,,,,,
146549862,Gartenstraße,residential,30,False,True,97.41199999999999,"LINESTRING (7.2582981 49.3445292, 7.2574267 49.3441695, 7.2572858 49.3441002, 7.2571943 49.3440342)",,,,,,
146549899,Niederbexbacher Straße,secondary,50,False,False,182.98600000000002,"LINESTRING (7.2615552 49.3447081, 7.2616021 49.3451922, 7.2616063 49.3454447, 7.2616035 49.345588, 7.2615847 49.345733, 7.2615552 49.3458571, 7.2615096 49.3460274, 7.2613896 49.3463385)",,L 116,,,,
146549899,Niederbexbacher Straße,secondary,50,False,True,160.528,"LINESTRING (7.2615552 49.3447081, 7.2615096 49.3442118, 7.2614935 49.3439864, 7.2614908 49.3438527, 7.2615136 49.343664, 7.2616222 49.3432725)",,L 116,,,,
146549862,Gartenstraße,residential,30,False,True,64.447,"LINESTRING (7.2590715 49.3448156, 7.2582981 49.3445292)",,,,,,
146549912,Rosenstraße,residential,30,False,True,102.459,"LINESTRING (7.2590715 49.3448156, 7.2598131 49.344031)",,,,,,
"[146549912, 146549919]","['Spanntalstraße', 'Rosenstraße']",residential,30,False,False,296.56,"LINESTRING (7.2590715 49.3448156, 7.2586544 49.3453114, 7.2586423 49.3453462, 7.2586551 49.3453748, 7.2586899 49.345401, 7.2591761 49.3456011, 7.2597293 49.3458422, 7.259962 49.3459379, 7.2602141 49.3460266, 7.2604837 49.3461087, 7.2608042 49.346193, 7.261169 49.3462861, 7.2613368 49.346326, 7.2613896 49.3463385)",,,,,,
1071730315,Rothmühle,tertiary,50,False,True,7.786,"LINESTRING (7.2529668 49.3451214, 7.2530279 49.345179)",,L 226,,,,
"[1071730314, 146549908, 1134168429, 504081302]",Parkstraße,residential,"['50', '30']",False,False,330.536,"LINESTRING (7.2529668 49.3451214, 7.2530968 49.3450755, 7.2534026 49.3450205, 7.2537835 49.3449816, 7.2538975 49.3449606, 7.2540665 49.3449248, 7.2542482 49.3448816, 7.254564 49.3447859, 7.2547022 49.3447392, 7.2549891 49.3446421, 7.2553144 49.3445447, 7.2566604 49.3441662, 7.2571943 49.3440342)",,,,,,
146549899,Niederbexbacher Straße,secondary,50,False,False,81.539,"LINESTRING (7.2613896 49.3463385, 7.2611046 49.3470479)",,L 116,,,,
146549899,Niederbexbacher Straße,secondary,50,False,True,182.986,"LINESTRING (7.2613896 49.3463385, 7.2615096 49.3460274, 7.2615552 49.3458571, 7.2615847 49.345733, 7.2616035 49.345588, 7.2616063 49.3454447, 7.2616021 49.3451922, 7.2615552 49.3447081)",,L 116,,,,
"[146549912, 146549919]","['Spanntalstraße', 'Rosenstraße']",residential,30,False,True,296.56,"LINESTRING (7.2613896 49.3463385, 7.2613368 49.346326, 7.261169 49.3462861, 7.2608042 49.346193, 7.2604837 49.3461087, 7.2602141 49.3460266, 7.259962 49.3459379, 7.2597293 49.3458422, 7.2591761 49.3456011, 7.2586899 49.345401, 7.2586551 49.3453748, 7.2586423 49.3453462, 7.2586544 49.3453114, 7.2590715 49.3448156)",,,,,,
148693680,Fasanenweg,residential,30,False,True,55.172,"LINESTRING (7.2498501 49.3500295, 7.2492801 49.3497004)",,,,,,
148693672,Fasanenweg,residential,30,False,False,31.189,"LINESTRING (7.2498501 49.3500295, 7.2498802 49.3501219, 7.249899 49.3501914, 7.249907 49.350246, 7.2498976 49.3503063)",,,,,,
502969095,Fasanenweg,residential,30,True,False,41.978,"LINESTRING (7.2498501 49.3500295, 7.2501404 49.3501381, 7.2502664 49.3501713, 7.2503716 49.3501895)",,,,,,
27453227,Wellesweilerstraße,secondary,50,False,False,27.796,"LINESTRING (7.2498976 49.3503063, 7.2502805 49.3502898)",,L 115,,,,
27453227,Wellesweilerstraße,secondary,50,False,True,66.167,"LINESTRING (7.2498976 49.3503063, 7.2496621 49.350322, 7.2493713 49.3503618, 7.2490078 49.350433)",,L 115,,,,
148693672,Fasanenweg,residential,30,False,True,31.189,"LINESTRING (7.2498976 49.3503063, 7.249907 49.350246, 7.249899 49.3501914, 7.2498802 49.3501219, 7.2498501 49.3500295)",,,,,,
150531266,Schulze-Delitzsch-Straße,residential,,False,True,90.32,"LINESTRING (7.2579208 49.3471283, 7.2576499 49.3469815, 7.2575232 49.3469291, 7.2574313 49.3469129, 7.2573354 49.3469151, 7.2572623 49.3469422, 7.2571993 49.3469925, 7.2570075 49.3471982)",,,,,,
150531266,Schulze-Delitzsch-Straße,residential,,False,False,90.32,"LINESTRING (7.2570075 49.3471982, 7.2571993 49.3469925, 7.2572623 49.3469422, 7.2573354 49.3469151, 7.2574313 49.3469129, 7.2575232 49.3469291, 7.2576499 49.3469815, 7.2579208 49.3471283)",,,,,,
370155678,Bahnhofstraße,tertiary,50,True,False,154.58599999999998,"LINESTRING (7.2570075 49.3471982, 7.2568426 49.3471301, 7.2564161 49.3469632, 7.2560926 49.3468444, 7.2556691 49.3466888, 7.2551575 49.3465058)",,L 226,,,,
159059506,Am Alten Turnplatz,residential,50,False,False,80.418,"LINESTRING (7.2612427 49.3487813, 7.2616336 49.3481044)",,,,,,
370155680,Kleinottweilerstraße,secondary,50,False,True,27.302,"LINESTRING (7.2612427 49.3487813, 7.2609973 49.348749, 7.2608726 49.348735)",2,L 115,,,,
159063911,Dr.-Ludwig-Nieder-Straße,residential,30,False,True,140.704,"LINESTRING (7.2497712 49.3469338, 7.2514764 49.3475397)",,,,,,
148693682,Taubenstraße,residential,30,False,False,72.045,"LINESTRING (7.2514764 49.3475397, 7.2510061 49.3481106)",,,,,,
159063911,Dr.-Ludwig-Nieder-Straße,residential,30,False,False,140.704,"LINESTRING (7.2514764 49.3475397, 7.2497712 49.3469338)",,,,,,
159063911,Dr.-Ludwig-Nieder-Straße,residential,30,False,True,109.712,"LINESTRING (7.2514764 49.3475397, 7.2528112 49.3480059)",,,,,,
159063911,Dr.-Ludwig-Nieder-Straße,residential,30,False,False,109.712,"LINESTRING (7.2528112 49.3480059, 7.2514764 49.3475397)",,,,,,
24858685,Susannastraße,tertiary,30,False,False,71.624,"LINESTRING (7.2528112 49.3480059, 7.2529626 49.3478144, 7.2531056 49.3476233, 7.2532417 49.3474262)",,,,,,
24858685,Susannastraße,tertiary,30,False,True,32.83,"LINESTRING (7.2528112 49.3480059, 7.2526583 49.3481916, 7.2526 49.3482671)",,,,,,
32442866,Zum Messeplatz,living_street,,False,False,63.508,"LINESTRING (7.2564536 49.3478928, 7.2565432 49.3479808, 7.2566226 49.3480413, 7.2569699 49.3482202, 7.257084 49.3482833)",,,,,,
"[32442865, 32442866]",Zum Messeplatz,"['living_street', 'residential']",,False,True,242.118,"LINESTRING (7.2564536 49.3478928, 7.2562592 49.3477067, 7.2560768 49.3475049, 7.2559668 49.3474254, 7.2558582 49.3473581, 7.255598 49.347227, 7.2549174 49.3469467, 7.2547659 49.3468959, 7.2545733 49.3468746, 7.2545377 49.3468951, 7.2544924 49.3469375, 7.2541837 49.3473442)",,,,,,
