osmid,bridge,lanes,ref,highway,maxspeed,oneway,reversed,length,geometry,name,junction,width
230607523,,,,residential,50,False,True,128.095,"LINESTRING (8.8547792 52.162629, 8.8553958 52.1630606, 8.8560475 52.1634782)",Valdorfer Straße,,
25572850,,,,residential,,False,True,67.088,"LINESTRING (8.866355 52.1688051, 8.8660555 52.1686191, 8.8659568 52.1685605, 8.8657777 52.1684612, 8.8656446 52.1683881)",Zollweg,,
"[177801145, 25572807]",,1,,unclassified,10,False,True,81.584,"LINESTRING (8.866355 52.1688051, 8.866856 52.168476, 8.8669414 52.1684554, 8.8670477 52.1684821, 8.8672391 52.1685859)",Am Fährhof,,3
"[177801148, 917136815]",,,,unclassified,,False,False,101.965,"LINESTRING (8.866355 52.1688051, 8.8661363 52.1689741, 8.8660253 52.1690694, 8.8658874 52.1692126, 8.8657448 52.1693805, 8.8655467 52.169574)",Zollweg,,
25572803,,,,residential,50,False,False,45.304,"LINESTRING (8.8575789 52.1646254, 8.8574574 52.1644492, 8.8574282 52.1644069, 8.8572758 52.1642647)",Valdorfer Straße,,
60340049,,3,,residential,,False,False,28.897,"LINESTRING (8.8575789 52.1646254, 8.8576821 52.164745, 8.8577063 52.1647773, 8.8577668 52.1648582)",Herforder Straße,,
142132698,,3,L 778,secondary,50,False,False,43.56,"LINESTRING (8.8575789 52.1646254, 8.857875 52.1646699, 8.8581955 52.1647271)",Mindener Straße,,
230607526,,3,L 778,secondary,50,False,True,47.562,"LINESTRING (8.8575789 52.1646254, 8.8572953 52.1645813, 8.856903 52.1645202)",Mindener Straße,,
230607523,,,,residential,50,False,True,31.813,"LINESTRING (8.8560475 52.1634782, 8.8562634 52.1637318)",Valdorfer Straße,,
230607523,,,,residential,50,False,False,128.095,"LINESTRING (8.8560475 52.1634782, 8.8553958 52.1630606, 8.8547792 52.162629)",Valdorfer Straße,,
25572794,,,,residential,,False,True,417.57399999999996,"LINESTRING (8.8682537 52.1649752, 8.8688778 52.1648649, 8.8701188 52.1647435, 8.8707309 52.164754, 8.8707843 52.1647875, 8.8708378 52.1650405, 8.8707951 52.1650924, 8.8699242 52.1651535, 8.8690736 52.1651639, 8.8689803 52.1651914, 8.8689197 52.1652359, 8.8687558 52.1655606, 8.8686519 52.1656467, 8.8684759 52.1656912, 8.8683038 52.1656935)",Oststraße,,
"[25572837, 258650923, 141509580, 246820301, 904780191]",,,,residential,,False,"[False, True]",221.88299999999998,"LINESTRING (8.8682537 52.1649752, 8.8682334 52.1647653, 8.8680601 52.1638997, 8.8676322 52.1638578, 8.8675204 52.1638458, 8.8668925 52.1637588, 8.8665996 52.1637252)","['Steinstraße', 'Prof.-Domagk-Straße']",,
141509580,,,,residential,,False,True,59.366,"LINESTRING (8.8682537 52.1649752, 8.8682628 52.1651626, 8.8683099 52.1655078)",Steinstraße,,
25783685,,,,residential,,False,False,236.61399999999998,"LINESTRING (8.860189 52.1632429, 8.8603436 52.1632971, 8.8614705 52.1634037, 8.8619555 52.1633379, 8.8621498 52.1633521, 8.8623473 52.163384, 8.8625588 52.1634491, 8.8633974 52.1638025)",Mendel-Grundmann-Straße,,
1111615279,,,,residential,,True,False,11.884,"LINESTRING (8.860189 52.1632429, 8.8601156 52.1632584, 8.8600691 52.1632547, 8.8600251 52.1632405)",Wasserstraße,roundabout,
141509580,,,,residential,,False,False,95.711,"LINESTRING (8.8681391 52.1665483, 8.8683038 52.1656935)",Steinstraße,,
25572799,,,,residential,,False,False,160.395,"LINESTRING (8.8681391 52.1665483, 8.8668737 52.1664779, 8.865797 52.166418)",Südfeldstraße,,
25572831,,,,residential,30,True,False,108.38000000000001,"LINESTRING (8.8676191 52.1674546, 8.867695 52.1673413, 8.8678257 52.1672335, 8.8680493 52.1669187, 8.8681391 52.1665483)",Steinstraße,,
364755210,,3,B 514,primary,50,False,False,88.993,"LINESTRING (8.8676191 52.1674546, 8.8671462 52.1676199, 8.866513 52.1678783)",Weserstraße,,
25572796,,,,residential,,False,True,51.801,"LINESTRING (8.8600251 52.1632405, 8.859991 52.1632793, 8.8599016 52.1636975)",Wasserstraße,,
25783686,,,,residential,,True,False,15.735999999999999,"LINESTRING (8.8600251 52.1632405, 8.859988 52.1632131, 8.8599727 52.1631777, 8.8599787 52.1631498, 8.8600134 52.1631146)",Wasserstraße,roundabout,
25572802,,,,residential,,False,True,149.514,"LINESTRING (8.8547115 52.1663651, 8.8555266 52.1673057, 8.8557787 52.1675384)",Weststraße,,
917136819,,2,,tertiary,,False,False,3.698,"LINESTRING (8.8618331 52.1663595, 8.8618872 52.1663573)",Winterbergstraße,,
"[917136808, 25572818]",,3,,tertiary,,False,True,28.892,"LINESTRING (8.8618331 52.1663595, 8.8616456 52.1664168, 8.8614704 52.1664923)",Winterbergstraße,,
25572836,,,,residential,,False,True,44.02,"LINESTRING (8.8586533 52.1625518, 8.8583917 52.1629137)",Wilhelm-Kölling-Straße,,
25783684,,,,residential,,False,False,60.044,"LINESTRING (8.8586533 52.1625518, 8.8582293 52.1624449, 8.857862 52.1623176)",Wasserstraße,,
25783684,,,,residential,,False,True,113.153,"LINESTRING (8.8586533 52.1625518, 8.8590521 52.1626566, 8.8594366 52.1628028, 8.859871 52.163009, 8.8600134 52.1631146)",Wasserstraße,,
25572796,,,,residential,,False,False,51.801,"LINESTRING (8.8599016 52.1636975, 8.859991 52.1632793, 8.8600251 52.1632405)",Wasserstraße,,
25572796,,,,residential,,False,True,176.42499999999998,"LINESTRING (8.8599016 52.1636975, 8.8599223 52.1639324, 8.8599646 52.1641561, 8.8600293 52.1643226, 8.8602412 52.1646396, 8.8605883 52.164887, 8.8609246 52.1650851)",Wasserstraße,,
25572826,,,,residential,,False,True,217.387,"LINESTRING (8.8599016 52.1636975, 8.8600012 52.1637016, 8.8603781 52.1637021, 8.8604275 52.1637051, 8.8613146 52.1648971, 8.8612935 52.164958, 8.8609246 52.1650851)",Wiesenstraße,,
25572850,,,,residential,,False,False,67.08800000000001,"LINESTRING (8.8656446 52.1683881, 8.8657777 52.1684612, 8.8659568 52.1685605, 8.8660555 52.1686191, 8.866355 52.1688051)",Zollweg,,
25783084,,3,B 514,primary_link,50,False,True,34.480000000000004,"LINESTRING (8.8656446 52.1683881, 8.8654411 52.1682992, 8.8652234 52.1682169)",,,
25799376,,3,B 514,primary,50,False,True,82.231,"LINESTRING (8.8656446 52.1683881, 8.8658198 52.16827, 8.8660115 52.1681407, 8.8663819 52.1679329, 8.866513 52.1678783)",Weserstraße,,
443066413,,3,B 514,primary,50,False,True,34.051,"LINESTRING (8.8656446 52.1683881, 8.8655108 52.1684982, 8.8653534 52.1686368)",Weserstraße,,
25572786,,,,residential,,False,False,207.61499999999998,"LINESTRING (8.86339 52.1629841, 8.8621697 52.1625402, 8.8607983 52.1622636, 8.860618 52.1622513)",Südstraße,,
25572786,,,,residential,,False,True,46.659000000000006,"LINESTRING (8.86339 52.1629841, 8.8636587 52.1631679, 8.8638856 52.1632702)",Südstraße,,
25572799,,,,residential,,False,True,83.589,"LINESTRING (8.864578 52.1663402, 8.865797 52.166418)",Südfeldstraße,,
25572799,,,,residential,,False,False,76.065,"LINESTRING (8.864578 52.1663402, 8.8639999 52.1662942, 8.863472 52.1662522)",Südfeldstraße,,
55725948,,,,residential,,False,True,137.844,"LINESTRING (8.864578 52.1663402, 8.8645195 52.1667534, 8.8644511 52.1672358, 8.864403 52.1675752)",Moltkestraße,,
25572631,,,,residential,,False,False,12.784,"LINESTRING (8.8557787 52.1675384, 8.8556218 52.1676013)",Zum Schelland,,
25572631,,,,residential,,False,True,64.006,"LINESTRING (8.8557787 52.1675384, 8.8561166 52.1673641, 8.8562564 52.1672813, 8.8564181 52.1671244)",Zum Schelland,,
25572802,,,,residential,,False,False,149.514,"LINESTRING (8.8557787 52.1675384, 8.8555266 52.1673057, 8.8547115 52.1663651)",Weststraße,,
177801147,,,,residential,30,False,True,46.785,"LINESTRING (8.864403 52.1675752, 8.8650869 52.1676079)",Poststraße,,
55725948,,,,residential,,False,False,137.844,"LINESTRING (8.864403 52.1675752, 8.8644511 52.1672358, 8.8645195 52.1667534, 8.864578 52.1663402)",Moltkestraße,,
177801147,,,,residential,30,False,False,213.024,"LINESTRING (8.864403 52.1675752, 8.8643132 52.1675691, 8.8634686 52.1675049, 8.8633859 52.16747, 8.8632477 52.1672662, 8.8630997 52.1670479, 8.8629381 52.1667325, 8.8628729 52.1666005, 8.8628124 52.16648, 8.8627499 52.1663903, 8.8626686 52.166273)",Poststraße,,
246820300,,,,residential,,False,False,61.568,"LINESTRING (8.8680267 52.1628927, 8.8682882 52.1627592, 8.8686992 52.1625237)",Königsberger Straße,,
904780192,,,,residential,,False,True,59.366,"LINESTRING (8.8680267 52.1628927, 8.8679186 52.1629037, 8.8672427 52.1631179)",Königsberger Straße,,
25572799,,,,residential,,False,True,76.065,"LINESTRING (8.863472 52.1662522, 8.8639999 52.1662942, 8.864578 52.1663402)",Südfeldstraße,,
25783685,,,,residential,,False,True,97.665,"LINESTRING (8.8646154 52.1642643, 8.8633974 52.1638025)",Mendel-Grundmann-Straße,,
25572692,,,,residential,,False,False,108.574,"LINESTRING (8.8646154 52.1642643, 8.8646919 52.1642207, 8.8657813 52.1635995)",Kirchstraße,,
25572692,,,,residential,,False,True,114.735,"LINESTRING (8.8646154 52.1642643, 8.8634684 52.1649136, 8.8633986 52.1649745)",Kirchstraße,,
897665731,,2,,tertiary,,False,False,16.746,"LINESTRING (8.862897 52.1659123, 8.8629327 52.1657633)",Winterbergstraße,,
25572796,,,,residential,,False,False,163.022,"LINESTRING (8.862897 52.1659123, 8.8613284 52.1652733, 8.8611792 52.1652037, 8.8609246 52.1650851)",Wasserstraße,,
449282339,,2,,tertiary,,False,True,44.211,"LINESTRING (8.862897 52.1659123, 8.8628499 52.1661129, 8.8626686 52.166273)",Winterbergstraße,,
177801147,,,,residential,30,False,True,213.02400000000003,"LINESTRING (8.8626686 52.166273, 8.8627499 52.1663903, 8.8628124 52.16648, 8.8628729 52.1666005, 8.8629381 52.1667325, 8.8630997 52.1670479, 8.8632477 52.1672662, 8.8633859 52.16747, 8.8634686 52.1675049, 8.8643132 52.1675691, 8.864403 52.1675752)",Poststraße,,
415877402,,2,,tertiary,,False,True,56.105000000000004,"LINESTRING (8.8626686 52.166273, 8.8625225 52.1663365, 8.8622459 52.1663751, 8.8618872 52.1663573)",Winterbergstraße,,
449282339,,2,,tertiary,,False,False,44.211,"LINESTRING (8.8626686 52.166273, 8.8628499 52.1661129, 8.862897 52.1659123)",Winterbergstraße,,
141533453,,,,residential,30,False,True,14.76,"LINESTRING (8.8572758 52.1642647, 8.857381 52.1641487)",Oelbrinkstraße,,
25572803,,,,residential,50,False,True,45.304,"LINESTRING (8.8572758 52.1642647, 8.8574282 52.1644069, 8.8574574 52.1644492, 8.8575789 52.1646254)",Valdorfer Straße,,
230607523,,,,residential,50,False,False,91.539,"LINESTRING (8.8572758 52.1642647, 8.8564656 52.1638889, 8.8562634 52.1637318)",Valdorfer Straße,,
25572846,,,,residential,,False,True,57.747,"LINESTRING (8.8578104 52.165859, 8.8583312 52.1658654, 8.8586131 52.165875, 8.8586556 52.1658805)",Am Roseneck,,
60432048,,,,residential,,False,False,49.05,"LINESTRING (8.8578104 52.165859, 8.8578215 52.165796, 8.85788 52.1656573, 8.8579609 52.1655483, 8.8580202 52.1654837, 8.8580663 52.1654546)",Am Roseneck,,
917136821,,,,residential,,False,False,33.263,"LINESTRING (8.8578104 52.165859, 8.8576886 52.16592, 8.8574616 52.1660673)",Am Roseneck,,
141509580,,,,residential,,False,False,20.653,"LINESTRING (8.8683038 52.1656935, 8.8683099 52.1655078)",Steinstraße,,
141509580,,,,residential,,False,True,95.711,"LINESTRING (8.8683038 52.1656935, 8.8681391 52.1665483)",Steinstraße,,
25572794,,,,residential,,False,False,417.574,"LINESTRING (8.8683038 52.1656935, 8.8684759 52.1656912, 8.8686519 52.1656467, 8.8687558 52.1655606, 8.8689197 52.1652359, 8.8689803 52.1651914, 8.8690736 52.1651639, 8.8699242 52.1651535, 8.8707951 52.1650924, 8.8708378 52.1650405, 8.8707843 52.1647875, 8.8707309 52.164754, 8.8701188 52.1647435, 8.8688778 52.1648649, 8.8682537 52.1649752)",Oststraße,,
25799376,,3,B 514,primary,50,False,False,82.231,"LINESTRING (8.866513 52.1678783, 8.8663819 52.1679329, 8.8660115 52.1681407, 8.8658198 52.16827, 8.8656446 52.1683881)",Weserstraße,,
177801147,,,,residential,30,False,False,110.786,"LINESTRING (8.866513 52.1678783, 8.8664259 52.1677646, 8.8663332 52.1676918, 8.866252 52.1676617, 8.8661335 52.1676344, 8.8655341 52.1676171, 8.8652934 52.167612, 8.8650869 52.1676079)",Poststraße,,
364755210,,3,B 514,primary,50,False,True,88.993,"LINESTRING (8.866513 52.1678783, 8.8671462 52.1676199, 8.8676191 52.1674546)",Weserstraße,,
57942470,,,,residential,30,False,False,105.308,"LINESTRING (8.8576115 52.1690975, 8.8572477 52.1700179)",Burgstraße,,
"[25572848, 25592705]",,,,residential,,False,True,224.39,"LINESTRING (8.8576115 52.1690975, 8.857767 52.1690559, 8.8578191 52.1690242, 8.8581361 52.1687574, 8.8583801 52.1685678, 8.8587554 52.1683399, 8.8588466 52.1681513, 8.8589021 52.1677272, 8.8588609 52.1677251, 8.8583315 52.1676987)",Schillerstraße,,
57942470,,,,residential,30,False,True,164.896,"LINESTRING (8.8576115 52.1690975, 8.8576526 52.1689775, 8.8576794 52.1689158, 8.8580977 52.1684278, 8.8581237 52.1683842, 8.8582938 52.1679412, 8.8583315 52.1676987)",Burgstraße,,
25572631,,,,residential,,False,False,64.006,"LINESTRING (8.8564181 52.1671244, 8.8562564 52.1672813, 8.8561166 52.1673641, 8.8557787 52.1675384)",Zum Schelland,,
25572631,,,,residential,,False,True,94.636,"LINESTRING (8.8564181 52.1671244, 8.8565126 52.1669598, 8.8566469 52.166635, 8.8568053 52.1664654, 8.856946 52.1663476)",Zum Schelland,,
25592663,,,,residential,,False,False,194.406,"LINESTRING (8.8564181 52.1671244, 8.856332 52.1670532, 8.8546372 52.1657594)",Karlstraße,,
25783684,,,,residential,,False,False,28.903,"LINESTRING (8.857862 52.1623176, 8.8574992 52.1621833)",Wasserstraße,,
25783684,,,,residential,,False,True,60.044,"LINESTRING (8.857862 52.1623176, 8.8582293 52.1624449, 8.8586533 52.1625518)",Wasserstraße,,
857898316,,,,unclassified,10,False,False,86.00399999999999,"LINESTRING (8.8665145 52.1692188, 8.8669436 52.1688548, 8.8672391 52.1685859)",Hafenstraße,,
"[177801145, 25572807]",,1,,unclassified,10,False,False,81.584,"LINESTRING (8.8672391 52.1685859, 8.8670477 52.1684821, 8.8669414 52.1684554, 8.866856 52.168476, 8.866355 52.1688051)",Am Fährhof,,3
857898316,,,,unclassified,10,False,True,86.00399999999999,"LINESTRING (8.8672391 52.1685859, 8.8669436 52.1688548, 8.8665145 52.1692188)",Hafenstraße,,
60340049,,3,,residential,,False,True,28.897,"LINESTRING (8.8577668 52.1648582, 8.8577063 52.1647773, 8.8576821 52.164745, 8.8575789 52.1646254)",Herforder Straße,,
60340050,,3,,residential,,False,False,41.894999999999996,"LINESTRING (8.8577668 52.1648582, 8.8577949 52.1649228, 8.8578154 52.1650088, 8.8578346 52.1651327, 8.857771 52.1652232)",Herforder Straße,,
917136820,,,,residential,20,False,False,32.676,"LINESTRING (8.8580663 52.1654546, 8.857771 52.1652232)",Lange Straße,,
917136822,,,,residential,20,False,True,17.677,"LINESTRING (8.8580663 52.1654546, 8.8582258 52.1655799)",Lange Straße,,
60432048,,,,residential,,False,True,49.05,"LINESTRING (8.8580663 52.1654546, 8.8580202 52.1654837, 8.8579609 52.1655483, 8.85788 52.1656573, 8.8578215 52.165796, 8.8578104 52.165859)",Am Roseneck,,
25572699,,,,residential,,False,True,118.347,"LINESTRING (8.8664492 52.1626172, 8.8657813 52.1635995)",Kirchstraße,,
230607523,,,,residential,50,False,False,31.813,"LINESTRING (8.8562634 52.1637318, 8.8560475 52.1634782)",Valdorfer Straße,,
100825090,,,,residential,30,False,True,126.941,"LINESTRING (8.8562634 52.1637318, 8.8557607 52.1640031, 8.854789 52.1635801)",Bachstraße,,
230607523,,,,residential,50,False,True,91.539,"LINESTRING (8.8562634 52.1637318, 8.8564656 52.1638889, 8.8572758 52.1642647)",Valdorfer Straße,,
100825090,,,,residential,30,False,False,126.941,"LINESTRING (8.854789 52.1635801, 8.8557607 52.1640031, 8.8562634 52.1637318)",Bachstraße,,
25572658,,,,residential,20,False,False,65.71200000000002,"LINESTRING (8.8620856 52.1687516, 8.8620737 52.1687356, 8.8619598 52.1685421, 8.8619006 52.1684605, 8.8618403 52.1683774, 8.8617406 52.1682108, 8.861735 52.1682015)",,,
141574165,,,,residential,,False,False,52.103,"LINESTRING (8.8587714 52.1652523, 8.8587016 52.1653016, 8.8582258 52.1655799)",,,
"[177801148, 917136815]",,,,unclassified,,False,True,101.96499999999999,"LINESTRING (8.8655467 52.169574, 8.8657448 52.1693805, 8.8658874 52.1692126, 8.8660253 52.1690694, 8.8661363 52.1689741, 8.866355 52.1688051)",Zollweg,,
197114902,,,,residential,,False,False,40.879,"LINESTRING (8.8675536 52.1634322, 8.8672427 52.1631179)",Steinstraße,,
25572690,,,,residential,30,True,False,34.373999999999995,"LINESTRING (8.8637689 52.1705774, 8.8638668 52.1706097, 8.8640006 52.170657, 8.8642072 52.17073)",Lange Straße,,
197329286,,,,residential,30,False,False,73.071,"LINESTRING (8.8637689 52.1705774, 8.8637325 52.1705366, 8.8636964 52.1704802, 8.8636882 52.170406, 8.863716 52.1702669, 8.8637627 52.1699326)",Lange Straße,,
57942468,,2,B 514,primary,50,False,True,17.725,"LINESTRING (8.8642072 52.17073, 8.8640771 52.170868)",Weserstraße,,
"[382879000, 197329299, 343217245]",,"['4', '2', '3']",B 514,primary,50,False,"[False, True]",249.179,"LINESTRING (8.8642072 52.17073, 8.8644709 52.1704752, 8.864564 52.1703399, 8.8646583 52.1701688, 8.8647352 52.1699662, 8.8647809 52.1697923, 8.8648171 52.1695532, 8.864882 52.1692696, 8.8649753 52.1690687, 8.8650793 52.1689289, 8.8652085 52.1687606, 8.8653534 52.1686368)",Weserstraße,,
210638593,,,,residential,,False,False,32.0,"LINESTRING (8.8613335 52.1674828, 8.86169 52.1672957)",,,
"[917136809, 415108915, 25572621]",,,,residential,20,False,False,80.509,"LINESTRING (8.8613335 52.1674828, 8.8612507 52.167415, 8.8609073 52.1671335, 8.8607146 52.1669789, 8.8605864 52.166929)",Lange Straße,,
"[416162842, 25572621]",,,,residential,20,False,True,39.98,"LINESTRING (8.8613335 52.1674828, 8.8615037 52.1676223, 8.861589 52.1676923, 8.8616986 52.1677635)",Lange Straße,,
210638593,,,,residential,,False,True,32.0,"LINESTRING (8.86169 52.1672957, 8.8613335 52.1674828)",,,
142132698,,3,L 778,secondary,50,False,True,43.56,"LINESTRING (8.8581955 52.1647271, 8.857875 52.1646699, 8.8575789 52.1646254)",Mindener Straße,,
230607518,,,,residential,,True,False,34.462,"LINESTRING (8.8581955 52.1647271, 8.8579698 52.1647534, 8.8578875 52.1647721, 8.8578192 52.1648061, 8.8577668 52.1648582)",Herforder Straße,,
"[383421704, 230609441, 61486908, 230607525]",,"['4', '3']",L 778,secondary,50,False,False,262.677,"LINESTRING (8.8581955 52.1647271, 8.8583111 52.1647526, 8.8585871 52.1648228, 8.8588817 52.1649147, 8.8591829 52.1650437, 8.8592734 52.1650923, 8.8595472 52.1652395, 8.8603288 52.1657223, 8.8604712 52.1658141, 8.8607593 52.1660128, 8.8610958 52.166238)",Mindener Straße,,
230607526,,3,L 778,secondary,50,False,False,47.562,"LINESTRING (8.856903 52.1645202, 8.8572953 52.1645813, 8.8575789 52.1646254)",Mindener Straße,,
230607534,,,,residential,50,True,False,43.671,"LINESTRING (8.856903 52.1645202, 8.8570226 52.1645132, 8.8571245 52.1644919, 8.8572211 52.1644244, 8.8572758 52.1642647)",Valdorfer Straße,,
57942467,,3,L 778,secondary,50,False,True,42.795,"LINESTRING (8.861912 52.1667657, 8.861609 52.1665781, 8.8614704 52.1664923)",,,
230609435,,1,,residential,50,True,False,53.815,"LINESTRING (8.861912 52.1667657, 8.8615554 52.1666611, 8.8614614 52.1666403, 8.8611757 52.1665982)",Burgstraße,,
"[1158992033, 230609450, 383421157]",yes,"['2', '3']",L 778,secondary,50,False,False,210.84199999999998,"LINESTRING (8.861912 52.1667657, 8.8619775 52.1668063, 8.8621672 52.166936, 8.8623391 52.1670584, 8.8626242 52.1672614, 8.8637095 52.1680341, 8.8639372 52.1681981)",,,
"[383421704, 230609441, 61486908, 230607525]",,"['4', '3']",L 778,secondary,50,False,True,262.677,"LINESTRING (8.8610958 52.166238, 8.8607593 52.1660128, 8.8604712 52.1658141, 8.8603288 52.1657223, 8.8595472 52.1652395, 8.8592734 52.1650923, 8.8591829 52.1650437, 8.8588817 52.1649147, 8.8585871 52.1648228, 8.8583111 52.1647526, 8.8581955 52.1647271)",Mindener Straße,,
230609443,,3,L 778,secondary,50,False,False,38.11,"LINESTRING (8.8610958 52.166238, 8.8613135 52.1663858, 8.8614704 52.1664923)",Mindener Straße,,
"[899213298, 230609445]",,1,,tertiary,,True,False,52.126000000000005,"LINESTRING (8.8610958 52.166238, 8.8613248 52.1662851, 8.861509 52.1663162, 8.8618331 52.1663595)",Winterbergstraße,,
"[25572702, 917136807]",,3,,residential,,False,True,23.295,"LINESTRING (8.8611757 52.1665982, 8.8613265 52.166544, 8.8614704 52.1664923)",Burgstraße,,
"[230609449, 415108913]",,3,,residential,20,False,False,55.686,"LINESTRING (8.8611757 52.1665982, 8.8608699 52.166708, 8.8607333 52.1667862, 8.8606619 52.1668556, 8.8605864 52.166929)",Burgstraße,,
"[382879000, 197329299, 343217245]",,"['4', '2', '3']",B 514,primary,50,False,"[False, True]",249.17899999999997,"LINESTRING (8.8653534 52.1686368, 8.8652085 52.1687606, 8.8650793 52.1689289, 8.8649753 52.1690687, 8.864882 52.1692696, 8.8648171 52.1695532, 8.8647809 52.1697923, 8.8647352 52.1699662, 8.8646583 52.1701688, 8.864564 52.1703399, 8.8644709 52.1704752, 8.8642072 52.17073)",Weserstraße,,
415877389,,1,B 514,primary_link,,True,False,48.257999999999996,"LINESTRING (8.8653534 52.1686368, 8.8653617 52.1684744, 8.8653548 52.1684473, 8.8652234 52.1682169)",,,
443066413,,3,B 514,primary,50,False,False,34.051,"LINESTRING (8.8653534 52.1686368, 8.8655108 52.1684982, 8.8656446 52.1683881)",Weserstraße,,
55725950,yes,3,L 778,secondary,50,False,False,32.025999999999996,"LINESTRING (8.8639372 52.1681981, 8.8640691 52.1682983, 8.8642416 52.1684173)",,,
458065223,yes,,,secondary_link,,True,False,43.953,"LINESTRING (8.8639372 52.1681981, 8.8642424 52.1682309, 8.8645769 52.1682255)",,,
"[1158992033, 230609450, 383421157]",yes,"['2', '3']",L 778,secondary,50,False,True,210.842,"LINESTRING (8.8639372 52.1681981, 8.8637095 52.1680341, 8.8626242 52.1672614, 8.8623391 52.1670584, 8.8621672 52.166936, 8.8619775 52.1668063, 8.861912 52.1667657)",,,
"[382879227, 4772885]",yes,3,B 514,primary_link,50,False,False,46.6,"LINESTRING (8.8645769 52.1682255, 8.8646249 52.1682022, 8.8647478 52.1681714, 8.8649032 52.1681637, 8.8650742 52.1681816, 8.8652234 52.1682169)",,,
1158992034,yes,3,B 514,primary_link,50,False,True,31.357,"LINESTRING (8.8645769 52.1682255, 8.8644125 52.1683052, 8.8642416 52.1684173)",,,
