osmid,lanes,ref,name,highway,oneway,reversed,length,maxspeed,geometry,junction,bridge,access
"[23022318, 1071048159]","['2', '3']",St 2177,Frankenstraße,secondary,False,False,314.20000000000005,50,"LINESTRING (11.9369208 50.2213376, 11.9368469 50.2212443, 11.9368094 50.2211968, 11.9364081 50.2206899, 11.9361925 50.2203826, 11.9360893 50.2202186, 11.9359887 50.2200058, 11.9359552 50.2198165, 11.9360034 50.2195937, 11.9361311 50.2193651, 11.9363575 50.2191442, 11.9365908 50.2189958, 11.9366064 50.2189858, 11.9368459 50.2188326)",,,
33878192,,,Wilhelmstraße,residential,False,True,63.534000000000006,,"LINESTRING (11.9323476 50.2224107, 11.9322212 50.2222624, 11.9323957 50.2221522, 11.9323033 50.2220334, 11.9322245 50.2219324)",,,
1008636149,,,Ludwigstraße,tertiary,False,False,13.867,30,"LINESTRING (11.9323476 50.2224107, 11.9322703 50.2224511, 11.9322097 50.222498)",,,
"[42349898, 1008636149]",,,Ludwigstraße,tertiary,False,"[False, True]",78.227,30,"LINESTRING (11.9323476 50.2224107, 11.932659 50.2222475, 11.9329288 50.2221083, 11.9332094 50.221974)",,,
22977052,,,Färberstraße,residential,False,True,11.047,,"LINESTRING (11.9332094 50.221974, 11.9331322 50.2218878)",,,
"[74944690, 74944691, 22959060, 74944693]",,,Ludwigstraße,tertiary,False,False,67.207,30,"LINESTRING (11.9332094 50.221974, 11.9333536 50.2219532, 11.9339552 50.2219748, 11.9340473 50.221985, 11.9341455 50.2219996)",,yes,
"[42349898, 1008636149]",,,Ludwigstraße,tertiary,False,"[False, True]",78.227,30,"LINESTRING (11.9332094 50.221974, 11.9329288 50.2221083, 11.932659 50.2222475, 11.9323476 50.2224107)",,,
23022317,,,,secondary,True,False,18.448,,"LINESTRING (11.9380356 50.2233238, 11.9380586 50.2233626, 11.9380605 50.223404, 11.9380411 50.2234436, 11.9380024 50.2234769)",roundabout,,
22792621,,,Holzgartenstraße,residential,False,False,14.704,,"LINESTRING (11.9392537 50.2213516, 11.9391672 50.2212315)",,,
22792621,,,Holzgartenstraße,residential,False,True,40.405,,"LINESTRING (11.9392537 50.2213516, 11.9394664 50.221613, 11.9395194 50.2216727)",,,
22792621,,,Holzgartenstraße,residential,False,True,21.079,,"LINESTRING (11.9388312 50.2207557, 11.9389344 50.2209334)",,,
53764957,,,August-Bebel-Straße,tertiary,False,False,57.775000000000006,,"LINESTRING (11.9388312 50.2207557, 11.9390703 50.2206758, 11.9395548 50.2205199)",,,
244557870,,,August-Bebel-Straße,tertiary,False,False,52.534000000000006,,"LINESTRING (11.9388312 50.2207557, 11.938649 50.2208022, 11.9381561 50.2209468)",,,
244557896,,,Münchberger Straße,tertiary,False,False,137.815,50,"LINESTRING (11.9302049 50.2224077, 11.9295965 50.2222096, 11.9294164 50.2221864, 11.9292305 50.2221747, 11.9289334 50.2221867, 11.9287668 50.2221998, 11.9283515 50.2222324)",,,
244557896,,,Münchberger Straße,tertiary,False,True,143.17600000000002,50,"LINESTRING (11.9302049 50.2224077, 11.9306838 50.222545, 11.9308535 50.2226021, 11.9309824 50.2226677, 11.9310845 50.222744, 11.9311401 50.2228165, 11.9311809 50.2229504, 11.9311813 50.2232252, 11.9312032 50.2232892, 11.9312545 50.2233463)",,,
23983097,,,Schneidmühlstraße,residential,False,False,37.588,,"LINESTRING (11.9374116 50.2198384, 11.9378914 50.2196969)",,,
"[244557892, 22869231]",,,Kirchenlamitzer Straße,tertiary,False,True,103.234,,"LINESTRING (11.9374116 50.2198384, 11.9376317 50.2201564, 11.9376962 50.2202506, 11.9379923 50.2206892)",,,
"[244557897, 244557894]",,,Kirchenlamitzer Straße,tertiary,False,"[False, True]",119.55799999999999,,"LINESTRING (11.9374116 50.2198384, 11.9373088 50.2196808, 11.9370943 50.2193628, 11.9370039 50.219182, 11.9369518 50.2189652, 11.9368459 50.2188326)",,,
22869231,,,Kirchenlamitzer Straße,tertiary,False,True,30.924,,"LINESTRING (11.9379923 50.2206892, 11.9381561 50.2209468)",,,
23983100,,,Schneidersberg,residential,False,True,39.081,,"LINESTRING (11.9379923 50.2206892, 11.9384722 50.2205182)",,,
"[244557892, 22869231]",,,Kirchenlamitzer Straße,tertiary,False,False,103.234,,"LINESTRING (11.9379923 50.2206892, 11.9376962 50.2202506, 11.9376317 50.2201564, 11.9374116 50.2198384)",,,
244557868,,,Am Hopfengarten,residential,False,True,166.245,30,"LINESTRING (11.9309995 50.2245116, 11.9308243 50.2246046, 11.9304039 50.2249357, 11.9300925 50.2252185, 11.9295661 50.2256066, 11.9294953 50.2256505)",,,
244557878,,,Hofer Straße,tertiary,False,False,129.46699999999998,50,"LINESTRING (11.9309995 50.2245116, 11.9310235 50.2244242, 11.9310682 50.2243502, 11.9311402 50.2242751, 11.9313305 50.2241485, 11.9316687 50.2239755, 11.9317546 50.223915, 11.9319496 50.2237085, 11.9319664 50.2236514, 11.9319509 50.2235777)",,,
244557878,,,Hofer Straße,tertiary,False,True,240.30899999999997,50,"LINESTRING (11.9309995 50.2245116, 11.9309782 50.2246414, 11.9309752 50.2247984, 11.9310389 50.2250239, 11.9313416 50.2255152, 11.9315456 50.2260898, 11.9316925 50.2266085)",,,
22932046,,,Neue Gasse,unclassified,False,True,137.826,50,"LINESTRING (11.9290274 50.2210713, 11.9286626 50.2216541, 11.9284176 50.2220951, 11.9283515 50.2222324)",,,
23154410,,,,unclassified,True,False,38.244,50,"LINESTRING (11.9290274 50.2210713, 11.9292476 50.2212566, 11.9293612 50.2213407)",,,
33619178,,,Förbauer Straße,unclassified,False,False,38.894,50,"LINESTRING (11.9290274 50.2210713, 11.9289116 50.2209351, 11.9287585 50.2207668)",,,
22932046,,,Neue Gasse,unclassified,False,False,137.82600000000002,50,"LINESTRING (11.9283515 50.2222324, 11.9284176 50.2220951, 11.9286626 50.2216541, 11.9290274 50.2210713)",,,
244557896,,,Münchberger Straße,tertiary,False,True,137.815,50,"LINESTRING (11.9283515 50.2222324, 11.9287668 50.2221998, 11.9289334 50.2221867, 11.9292305 50.2221747, 11.9294164 50.2221864, 11.9295965 50.2222096, 11.9302049 50.2224077)",,,
22934829,,,Rehauer Straße,tertiary,False,True,35.664,,"LINESTRING (11.9394515 50.2258134, 11.9395339 50.2258129, 11.9399528 50.2258099)",,,
"[23008355, 35471749, 35471750]",2,St 2177,Frankenstraße,secondary,False,"[False, True]",307.01800000000003,"['50', '70']","LINESTRING (11.9394515 50.2258134, 11.9394472 50.2255615, 11.9395511 50.2251231, 11.9396079 50.2249175, 11.9396209 50.2247606, 11.9395868 50.2246038, 11.939504 50.2244397, 11.9393611 50.224288, 11.9391939 50.2241623, 11.9388221 50.2239587, 11.9382733 50.2236679, 11.9380982 50.2235444, 11.9380024 50.2234769)",,,
48038613,,St 2177,,secondary,False,False,114.732,,"LINESTRING (11.9394515 50.2258134, 11.9394945 50.2261248, 11.9396585 50.2268363)",,,
74950759,,,Rehauer Straße,unclassified,False,False,38.900999999999996,,"LINESTRING (11.9394515 50.2258134, 11.9392657 50.2257799, 11.9390674 50.2257115, 11.9389574 50.225669)",,,
34137885,,,Marienstraße,residential,False,False,29.141,30,"LINESTRING (11.9270057 50.2194627, 11.927141 50.2193663, 11.9273355 50.2193208)",,,
34607708,,,Förbauer Straße,unclassified,False,True,41.053,30,"LINESTRING (11.9270057 50.2194627, 11.9272606 50.2195775, 11.9274457 50.2196991)",,,
"[1071048152, 515620776, 23263892, 22948038]",,,Schützenstraße,unclassified,False,True,489.00499999999994,30,"LINESTRING (11.9327507 50.2179437, 11.9328645 50.218041, 11.9330277 50.2181664, 11.9335801 50.2185316, 11.9337046 50.2186368, 11.9338922 50.2188546, 11.9340548 50.2190935, 11.9341946 50.2193295, 11.9343299 50.2195343, 11.9344156 50.2197787, 11.9344264 50.2198365, 11.9344336 50.2199056, 11.9344415 50.2200771, 11.9344363 50.2208038, 11.9344154 50.2209176, 11.9343859 50.2212182, 11.9342959 50.2215374, 11.934161 50.221918, 11.9341493 50.2219798, 11.9341455 50.2219996)",,,
"[53764961, 1071048154]",,,Bahnhofstraße,tertiary,False,False,46.141,30,"LINESTRING (11.9341455 50.2219996, 11.9342007 50.2220173, 11.9342624 50.2220396, 11.9346235 50.2221892, 11.9347061 50.2222039)",,,
"[74944690, 74944691, 22959060, 74944693]",,,Ludwigstraße,tertiary,False,True,67.20700000000001,30,"LINESTRING (11.9341455 50.2219996, 11.9340473 50.221985, 11.9339552 50.2219748, 11.9333536 50.2219532, 11.9332094 50.221974)",,yes,
"[515620776, 23263892, 22948038, 1071048152]",,,Schützenstraße,unclassified,False,False,489.00500000000005,30,"LINESTRING (11.9341455 50.2219996, 11.9341493 50.2219798, 11.934161 50.221918, 11.9342959 50.2215374, 11.9343859 50.2212182, 11.9344154 50.2209176, 11.9344363 50.2208038, 11.9344415 50.2200771, 11.9344336 50.2199056, 11.9344264 50.2198365, 11.9344156 50.2197787, 11.9343299 50.2195343, 11.9341946 50.2193295, 11.9340548 50.2190935, 11.9338922 50.2188546, 11.9337046 50.2186368, 11.9335801 50.2185316, 11.9330277 50.2181664, 11.9328645 50.218041, 11.9327507 50.2179437)",,,
33876469,,,Uferweg,residential,False,True,66.56200000000001,,"LINESTRING (11.9338698 50.2220531, 11.9338581 50.2221378, 11.9338445 50.2221971, 11.933815 50.2223134, 11.933768 50.2224998, 11.9337311 50.2226449)",,,
22949875,,,Am Wallgarten,residential,False,True,69.864,,"LINESTRING (11.9337605 50.2233228, 11.9339494 50.223251, 11.9341181 50.2231703, 11.9342276 50.2231141, 11.9343226 50.223007, 11.9344348 50.2228868)",,,
33876469,,,Uferweg,residential,False,False,78.39500000000001,,"LINESTRING (11.9337605 50.2233228, 11.933672 50.2231865, 11.9336206 50.2230962, 11.9336036 50.2230211, 11.9336218 50.2229512, 11.9336452 50.2228855, 11.9336685 50.2228221, 11.933691 50.2227777, 11.9337119 50.2226937, 11.9337311 50.2226449)",,,
"[22949873, 33876469]",,,"['Bachgasse', 'Uferweg']",residential,False,True,51.829,,"LINESTRING (11.9337605 50.2233228, 11.9337897 50.2233492, 11.9338443 50.2233988, 11.9338978 50.2234461, 11.9339664 50.2234873, 11.9340934 50.2235479, 11.9342123 50.2236293, 11.9342707 50.2236479)",,,
"[22949873, 33876469]",,,"['Bachgasse', 'Uferweg']",residential,False,False,51.82900000000001,,"LINESTRING (11.9342707 50.2236479, 11.9342123 50.2236293, 11.9340934 50.2235479, 11.9339664 50.2234873, 11.9338978 50.2234461, 11.9338443 50.2233988, 11.9337897 50.2233492, 11.9337605 50.2233228)",,,
22949873,,,Bachgasse,residential,False,True,78.863,,"LINESTRING (11.9342707 50.2236479, 11.9345124 50.2236921, 11.9348889 50.2236987, 11.9352154 50.2237444, 11.9353583 50.2237644)",,,
24451138,,,Am Wallgarten,residential,False,False,19.445,,"LINESTRING (11.9342707 50.2236479, 11.9342067 50.2237232, 11.9341092 50.2237869)",,,
24451138,,,Am Wallgarten,residential,False,True,40.079,,"LINESTRING (11.9342707 50.2236479, 11.9343611 50.2235442, 11.9344247 50.2234158, 11.9344772 50.2233142)",,,
22949873,,,Bachgasse,residential,False,False,54.8,,"LINESTRING (11.9361082 50.2238757, 11.9359679 50.2238595, 11.9357785 50.2238329, 11.9355714 50.2237947, 11.9353583 50.2237644)",,,
"[28343761, 28343759]",,,Rehauer Straße,residential,False,False,120.19399999999999,,"LINESTRING (11.9361082 50.2238757, 11.9362027 50.2239765, 11.9365269 50.2243445, 11.9366246 50.2244465, 11.9367544 50.224501, 11.9368616 50.2245418, 11.9369879 50.2245846, 11.9371846 50.2246676)",,,
517353245,,,Rehauer Straße,residential,False,True,68.75800000000001,,"LINESTRING (11.9361082 50.2238757, 11.9358986 50.2236235, 11.9356102 50.2234304, 11.935543 50.2233808)",,,
"[33782369, 36891884]",,,Spitalstraße,residential,False,False,214.17899999999997,,"LINESTRING (11.9330873 50.2257697, 11.9332703 50.2262824, 11.933328 50.2264298, 11.9333379 50.2265053, 11.933305 50.2266219, 11.9332503 50.2266736, 11.9331787 50.226702, 11.9329819 50.22671, 11.9317139 50.2267344)",,,
22949870,,,Lorenz-Summa-Straße,residential,False,False,67.018,,"LINESTRING (11.9329181 50.2238864, 11.9334631 50.2239737, 11.9336806 50.2240443, 11.9337752 50.2241071)",,,
22976314,,,Spitalstraße,residential,True,False,143.409,,"LINESTRING (11.9329181 50.2238864, 11.9329844 50.2239795, 11.932986 50.2240249, 11.9329955 50.2242898, 11.9330128 50.2243489, 11.9329541 50.2246321, 11.9328445 50.2250554, 11.9328493 50.2251575)",,,
"[24451136, 1038331517, 671106278]",,,"['Kirchberg', 'Marktplatz']",residential,False,True,78.745,,"LINESTRING (11.9329181 50.2238864, 11.9328706 50.2238625, 11.9327494 50.2237978, 11.932615 50.2237487, 11.9325285 50.223752, 11.932451 50.223752, 11.9322939 50.2237006, 11.9322387 50.2236832, 11.9319509 50.2235777)",,,
"[24451136, 1038331517, 671106278]",,,"['Kirchberg', 'Marktplatz']",residential,False,False,78.745,,"LINESTRING (11.9319509 50.2235777, 11.9322387 50.2236832, 11.9322939 50.2237006, 11.932451 50.223752, 11.9325285 50.223752, 11.932615 50.2237487, 11.9327494 50.2237978, 11.9328706 50.2238625, 11.9329181 50.2238864)",,,
244557878,,,Hofer Straße,tertiary,False,True,129.46699999999998,50,"LINESTRING (11.9319509 50.2235777, 11.9319664 50.2236514, 11.9319496 50.2237085, 11.9317546 50.223915, 11.9316687 50.2239755, 11.9313305 50.2241485, 11.9311402 50.2242751, 11.9310682 50.2243502, 11.9310235 50.2244242, 11.9309995 50.2245116)",,,
244557879,,,Hofer Straße,tertiary,False,True,12.187999999999999,50,"LINESTRING (11.9319509 50.2235777, 11.931906 50.2235075, 11.9318844 50.2234767)",,,
134405306,,,Rehauer Straße,residential,False,True,6.054,30,"LINESTRING (11.9346394 50.2226146, 11.9346088 50.2225638)",,,
22949875,,,Am Wallgarten,residential,False,False,33.586,,"LINESTRING (11.9346394 50.2226146, 11.9345234 50.2227712, 11.9344348 50.2228868)",,,
517353245,,,Rehauer Straße,residential,False,False,76.453,,"LINESTRING (11.9346394 50.2226146, 11.9350165 50.2228635, 11.9351165 50.2229529, 11.9353269 50.2231406)",,,
134405306,,,Rehauer Straße,residential,False,False,42.726,30,"LINESTRING (11.9347061 50.2222039, 11.934727 50.2222984, 11.9347168 50.2223705, 11.9346996 50.2225006, 11.9346088 50.2225638)",,,
"[53764961, 1071048154]",,,Bahnhofstraße,tertiary,False,True,46.141000000000005,30,"LINESTRING (11.9347061 50.2222039, 11.9346235 50.2221892, 11.9342624 50.2220396, 11.9342007 50.2220173, 11.9341455 50.2219996)",,,
"[134405282, 1071048155]",,,Bahnhofstraße,tertiary,False,False,148.029,30,"LINESTRING (11.9347061 50.2222039, 11.9347969 50.2222078, 11.9348968 50.2222031, 11.9349955 50.2221813, 11.9353285 50.2220396, 11.9356154 50.2219086, 11.9356883 50.2218765, 11.9359993 50.2217327, 11.9363178 50.2215827, 11.9364507 50.2215201)",,,
"[23154244, 74950759]",,,Rehauer Straße,unclassified,False,True,169.061,,"LINESTRING (11.9371846 50.2246676, 11.9372751 50.224745, 11.9373273 50.2247801, 11.9373722 50.2248123, 11.9374387 50.2248633, 11.9375672 50.2249527, 11.9379256 50.2251699, 11.9380713 50.225257, 11.9384219 50.2254247, 11.9387128 50.22556, 11.9389574 50.225669)",,,
23984895,,,Schlachthofstraße,unclassified,False,False,140.05100000000002,,"LINESTRING (11.9371846 50.2246676, 11.9372156 50.2244469, 11.937278 50.2242474, 11.9374489 50.223819, 11.9375076 50.2237128, 11.9375407 50.223653, 11.9376463 50.2235472, 11.9377396 50.2234789)",,,
"[28343761, 28343759]",,,Rehauer Straße,residential,False,True,120.19399999999999,,"LINESTRING (11.9371846 50.2246676, 11.9369879 50.2245846, 11.9368616 50.2245418, 11.9367544 50.224501, 11.9366246 50.2244465, 11.9365269 50.2243445, 11.9362027 50.2239765, 11.9361082 50.2238757)",,,
22949874,,,Am Wallgarten,residential,False,True,69.036,,"LINESTRING (11.9337311 50.2226449, 11.933836 50.2226122, 11.9340429 50.222543, 11.9342136 50.2224964, 11.934368 50.2224785, 11.9344329 50.2224899, 11.9345194 50.2225265, 11.9346088 50.2225638)",,,
33876469,,,Uferweg,residential,False,False,66.562,,"LINESTRING (11.9337311 50.2226449, 11.933768 50.2224998, 11.933815 50.2223134, 11.9338445 50.2221971, 11.9338581 50.2221378, 11.9338698 50.2220531)",,,
33876469,,,Uferweg,residential,False,True,78.39500000000001,,"LINESTRING (11.9337311 50.2226449, 11.9337119 50.2226937, 11.933691 50.2227777, 11.9336685 50.2228221, 11.9336452 50.2228855, 11.9336218 50.2229512, 11.9336036 50.2230211, 11.9336206 50.2230962, 11.933672 50.2231865, 11.9337605 50.2233228)",,,
660195715,,,Am Wallgarten,residential,False,False,27.278,,"LINESTRING (11.9350745 50.2233622, 11.9353797 50.2232137)",,,
33745900,,,Am Wallgarten,residential,False,True,43.84,,"LINESTRING (11.9350745 50.2233622, 11.9349513 50.2233853, 11.9347595 50.2233661, 11.9344772 50.2233142)",,,
34008849,,,Am Wallgarten,residential,False,False,27.069000000000003,,"LINESTRING (11.9350745 50.2233622, 11.9353295 50.2234471, 11.9354224 50.2234441)",,,
24451138,,,Am Wallgarten,residential,False,False,40.07899999999999,,"LINESTRING (11.9344772 50.2233142, 11.9344247 50.2234158, 11.9343611 50.2235442, 11.9342707 50.2236479)",,,
33745900,,,Am Wallgarten,residential,False,False,43.84,,"LINESTRING (11.9344772 50.2233142, 11.9347595 50.2233661, 11.9349513 50.2233853, 11.9350745 50.2233622)",,,
33745900,,,Am Wallgarten,residential,False,True,48.018,,"LINESTRING (11.9344772 50.2233142, 11.934483 50.2232755, 11.9344822 50.2231876, 11.9344686 50.223133, 11.9344261 50.2230236, 11.9344246 50.2229814, 11.9344348 50.2228868)",,,
22949875,,,Am Wallgarten,residential,False,False,69.864,,"LINESTRING (11.9344348 50.2228868, 11.9343226 50.223007, 11.9342276 50.2231141, 11.9341181 50.2231703, 11.9339494 50.223251, 11.9337605 50.2233228)",,,
22949875,,,Am Wallgarten,residential,False,True,33.586,,"LINESTRING (11.9344348 50.2228868, 11.9345234 50.2227712, 11.9346394 50.2226146)",,,
33745900,,,Am Wallgarten,residential,False,False,48.018,,"LINESTRING (11.9344348 50.2228868, 11.9344246 50.2229814, 11.9344261 50.2230236, 11.9344686 50.223133, 11.9344822 50.2231876, 11.934483 50.2232755, 11.9344772 50.2233142)",,,
"[62178745, 671106275, 22949877, 22949879]",,,"['Fleischgasse', 'Schlosshof']",residential,False,False,144.42000000000002,,"LINESTRING (11.9319683 50.22292, 11.9320932 50.2229366, 11.9322874 50.2228993, 11.932357 50.2228857, 11.9325936 50.2228355, 11.9328301 50.2227807, 11.9329135 50.222934, 11.9329311 50.2229526, 11.9329584 50.2229814, 11.932967 50.2230602, 11.9329643 50.223152, 11.9329022 50.2233274, 11.9328561 50.2233885, 11.9327883 50.2234607)",,,
"[144470089, 244557879]",,,"['Ludwigstraße', 'Hofer Straße']",tertiary,False,False,64.381,"['50', '30']","LINESTRING (11.9319683 50.22292, 11.9318915 50.2230468, 11.9318513 50.2231318, 11.9318188 50.2232189, 11.9318149 50.2233024, 11.9318349 50.2233951, 11.9318679 50.2234488, 11.9318844 50.2234767)",,,
"[1037802132, 1008636149]",,,Ludwigstraße,tertiary,False,True,50.065000000000005,30,"LINESTRING (11.9319683 50.22292, 11.9319997 50.2228614, 11.9320632 50.2227546, 11.9320779 50.222725, 11.9321652 50.2225502, 11.9322097 50.222498)",,,
"[62178745, 671106275, 22949877, 22949879]",,,"['Fleischgasse', 'Schlosshof']",residential,False,True,144.42,,"LINESTRING (11.9327883 50.2234607, 11.9328561 50.2233885, 11.9329022 50.2233274, 11.9329643 50.223152, 11.932967 50.2230602, 11.9329584 50.2229814, 11.9329311 50.2229526, 11.9329135 50.222934, 11.9328301 50.2227807, 11.9325936 50.2228355, 11.932357 50.2228857, 11.9322874 50.2228993, 11.9320932 50.2229366, 11.9319683 50.22292)",,,
22977052,,,Färberstraße,residential,False,False,11.047,,"LINESTRING (11.9331322 50.2218878, 11.9332094 50.221974)",,,
22977052,,,Färberstraße,residential,False,True,137.015,,"LINESTRING (11.9331322 50.2218878, 11.9329949 50.2217062, 11.9326804 50.2212905, 11.9325582 50.220905, 11.9324849 50.2207361)",,,
22977058,,,Wilhelmstraße,living_street,False,False,63.313,,"LINESTRING (11.9331322 50.2218878, 11.932634 50.2218616, 11.9322556 50.2218011)",,,
1115622475,,,Färberstraße,residential,False,False,24.931,,"LINESTRING (11.9324849 50.2207361, 11.9324181 50.220516)",,,
22977052,,,Färberstraße,residential,False,False,137.015,,"LINESTRING (11.9324849 50.2207361, 11.9325582 50.220905, 11.9326804 50.2212905, 11.9329949 50.2217062, 11.9331322 50.2218878)",,,
33476952,,,Aspergäßchen,residential,False,True,132.322,,"LINESTRING (11.9324849 50.2207361, 11.9321682 50.2207548, 11.9317392 50.2206555, 11.9315242 50.2207059, 11.930925 50.2209257, 11.9307622 50.2209462)",,,
33476952,,,Aspergäßchen,residential,False,False,132.322,,"LINESTRING (11.9307622 50.2209462, 11.930925 50.2209257, 11.9315242 50.2207059, 11.9317392 50.2206555, 11.9321682 50.2207548, 11.9324849 50.2207361)",,,
34137885,,,Marienstraße,residential,False,True,34.021,30,"LINESTRING (11.9307622 50.2209462, 11.930713 50.2208749, 11.9305691 50.2206663)",,,
33816889,,,Marienstraße,residential,False,False,47.531,30,"LINESTRING (11.9282515 50.2186495, 11.9277111 50.2183982)",,,
34137885,,,Marienstraße,residential,False,False,281.106,30,"LINESTRING (11.9282515 50.2186495, 11.9284928 50.218768, 11.9287272 50.2188878, 11.9289333 50.2190138, 11.9290249 50.2191001, 11.9290985 50.2191471, 11.930149 50.2202662, 11.9303987 50.2204797, 11.9305691 50.2206663)",,,
34137885,,,Marienstraße,residential,False,True,109.14999999999999,30,"LINESTRING (11.9282515 50.2186495, 11.9280584 50.2186543, 11.9276477 50.2188176, 11.9274709 50.2189906, 11.9273869 50.2192283, 11.9273355 50.2193208)",,,
23154082,,,Jean-Paul-Straße,residential,False,True,46.614,,"LINESTRING (11.9322097 50.222498, 11.9318817 50.2221351)",,,
"[1037802132, 1008636149]",,,Ludwigstraße,tertiary,False,False,50.065000000000005,30,"LINESTRING (11.9322097 50.222498, 11.9321652 50.2225502, 11.9320779 50.222725, 11.9320632 50.2227546, 11.9319997 50.2228614, 11.9319683 50.22292)",,,
1008636149,,,Ludwigstraße,tertiary,False,True,13.867,30,"LINESTRING (11.9322097 50.222498, 11.9322703 50.2224511, 11.9323476 50.2224107)",,,
22977168,,,Wilhelmstraße,living_street,False,False,14.767,,"LINESTRING (11.9322556 50.2218011, 11.9322245 50.2219324)",,,
"[22977058, 33692514]",,,Wilhelmstraße,"['living_street', 'residential']",False,False,51.658,,"LINESTRING (11.9322556 50.2218011, 11.932018 50.2217313, 11.9315592 50.2217783)",,,
22977058,,,Wilhelmstraße,living_street,False,True,63.313,,"LINESTRING (11.9322556 50.2218011, 11.932634 50.2218616, 11.9331322 50.2218878)",,,
22977168,,,Wilhelmstraße,living_street,False,True,14.767,,"LINESTRING (11.9322245 50.2219324, 11.9322556 50.2218011)",,,
33692194,,,Wilhelmstraße,residential,False,True,32.655,,"LINESTRING (11.9322245 50.2219324, 11.9318593 50.2221103)",,,
