osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,access
1031645039,3,Egerstraße,residential,30,False,True,31.432000000000002,"LINESTRING (12.1734433 50.4127352, 12.1734728 50.4127923, 12.1734953 50.4128524, 12.1735039 50.4128882, 12.1735139 50.4130126)",,
"[1103668787, 1103984300, 302721238]","['2', '3']",Am Jahnteich,primary,50,False,True,310.892,"LINESTRING (12.1734433 50.4127352, 12.1731962 50.4127858, 12.1731369 50.4127968, 12.172819 50.4128479, 12.1725117 50.4128885, 12.1721858 50.4129291, 12.1713607 50.4130224, 12.1710716 50.4130701, 12.1708211 50.4131304, 12.1706023 50.4132028, 12.170235 50.4133533, 12.1693897 50.4136995)",B 92,
23146388,,Falkensteiner Straße,secondary,,False,False,82.922,"LINESTRING (12.1775711 50.4189999, 12.1782175 50.4192284, 12.1785947 50.4193615)",S 303,
30155913,2,,secondary,,False,False,100.927,"LINESTRING (12.1775711 50.4189999, 12.1772088 50.4186394, 12.1770231 50.4184429, 12.1767796 50.4182466)",S 303,
223006444,,Plauensche Straße,secondary,,False,True,71.203,"LINESTRING (12.1775711 50.4189999, 12.1774203 50.4192669, 12.1771975 50.419594)",,
27389867,,Feldstraße,residential,30,True,False,38.923,"LINESTRING (12.1748421 50.4170287, 12.174494 50.4172995)",,
30156023,,Dr.-Friedrichs-Straße,residential,30,False,True,98.451,"LINESTRING (12.1748421 50.4170287, 12.1758745 50.4176213)",,
30156023,,Dr.-Friedrichs-Straße,residential,30,False,False,125.322,"LINESTRING (12.1748421 50.4170287, 12.1737663 50.4164136, 12.173554 50.4162582)",,
23889752,,Rosa-Luxemburg-Straße,residential,,False,True,68.858,"LINESTRING (12.173554 50.4162582, 12.1743195 50.4158767)",,
183367980,,Dr.-Friedrichs-Straße,residential,,False,False,95.514,"LINESTRING (12.173554 50.4162582, 12.1727239 50.4155814)",,
183367982,,Rosa-Luxemburg-Straße,residential,,False,False,55.878,"LINESTRING (12.173554 50.4162582, 12.1729175 50.4165549)",,
30156023,,Dr.-Friedrichs-Straße,residential,30,False,True,125.322,"LINESTRING (12.173554 50.4162582, 12.1737663 50.4164136, 12.1748421 50.4170287)",,
30426395,,Markt,residential,,True,False,52.545,"LINESTRING (12.1727239 50.4155814, 12.1721248 50.4158599)",,
183367980,,Dr.-Friedrichs-Straße,residential,,False,True,95.514,"LINESTRING (12.1727239 50.4155814, 12.173554 50.4162582)",,
30426897,,Dr.-Fickert-Straße,residential,30,False,True,261.322,"LINESTRING (12.1735139 50.4130126, 12.1736809 50.4130007, 12.1738284 50.4129488, 12.1741826 50.4125971, 12.1745491 50.4122731, 12.1747678 50.4120426, 12.1750116 50.411875, 12.1753052 50.4116746, 12.175996 50.4113511)",,yes
