osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,maxspeed,junction
23478490,3,L 277,Blindgasse,secondary,False,False,28.409,"LINESTRING (6.8012184 50.9088878, 6.8012156 50.9089686, 6.8012122 50.9090117, 6.801209 50.9091432)",,
513093223,3,,Hauptstraße,residential,False,False,28.168,"LINESTRING (6.8012184 50.9088878, 6.8013739 50.9089177, 6.8014165 50.9089222, 6.8016082 50.9089479)",30,
24526615,,,,unclassified,False,False,38.45,"LINESTRING (6.8017302 50.9118526, 6.8013202 50.9118326, 6.801184 50.9118222)",,
52480902,,L 277,Blindgasse,secondary,False,True,138.857,"LINESTRING (6.8017302 50.9118526, 6.8016238 50.9116048, 6.8015166 50.9113676, 6.8013391 50.911005, 6.801246 50.9106882, 6.8012333 50.9106452)",,
513085659,,,Allee zum Sportpark,residential,False,False,31.469,"LINESTRING (6.8017302 50.9118526, 6.8017949 50.9119955, 6.8018547 50.9121245)",30,
513085660,,L 277,Freiheitsring,secondary,False,False,43.567,"LINESTRING (6.8017302 50.9118526, 6.8019438 50.9118939, 6.8023325 50.9119478)",,
26269890,1,L 277,,secondary,True,False,15.491999999999999,"LINESTRING (6.8054288 50.9124465, 6.8053912 50.9124319, 6.8053619 50.912411, 6.8053433 50.9123857, 6.8053372 50.9123581, 6.8053439 50.9123306)",,roundabout
374109521,2,K 25,Lindenstraße,tertiary,False,True,16.646,"LINESTRING (6.8054288 50.9124465, 6.8053866 50.9125452, 6.8053686 50.9125913)",50,
26269889,2,L 277,Freiheitsring,secondary,False,True,136.649,"LINESTRING (6.8138922 50.9133883, 6.8135036 50.9133488, 6.8130993 50.9132963, 6.8119801 50.9131509)",50,
"[1177620583, 1177620247]",,,Hüchelner Straße,residential,False,False,217.857,"LINESTRING (6.8138922 50.9133883, 6.814255 50.9123789, 6.8144996 50.9118605, 6.8147061 50.9114999)",30,
1123606260,,,Hauptstraße,residential,False,False,84.636,"LINESTRING (6.8024636 50.9090266, 6.8036527 50.9091576)",30,
23491528,,,Bahnstraße,residential,False,True,145.036,"LINESTRING (6.8024636 50.9090266, 6.8025323 50.9088297, 6.8025712 50.9087402, 6.802623 50.9086923, 6.8027705 50.9085944, 6.8028386 50.908547, 6.8028761 50.9085242, 6.8029105 50.9084998, 6.8029549 50.9084706, 6.8030355 50.9083975, 6.8030829 50.9083353, 6.8031178 50.9082626, 6.8032328 50.907856)",,
"[54601594, 1123606260]",3,,Hauptstraße,residential,False,True,60.637,"LINESTRING (6.8024636 50.9090266, 6.8021531 50.9089906, 6.8018334 50.908967, 6.8016082 50.9089479)",30,
23491525,2,,Franzstraße,tertiary,False,True,68.773,"LINESTRING (6.8032328 50.907856, 6.803147 50.9078349, 6.8027266 50.9076928, 6.8025349 50.9076383, 6.8023424 50.9076008)",,
23491528,,,Bahnstraße,residential,False,False,145.036,"LINESTRING (6.8032328 50.907856, 6.8031178 50.9082626, 6.8030829 50.9083353, 6.8030355 50.9083975, 6.8029549 50.9084706, 6.8029105 50.9084998, 6.8028761 50.9085242, 6.8028386 50.908547, 6.8027705 50.9085944, 6.802623 50.9086923, 6.8025712 50.9087402, 6.8025323 50.9088297, 6.8024636 50.9090266)",,
23499796,2,,Franzstraße,tertiary,False,False,185.14000000000001,"LINESTRING (6.8032328 50.907856, 6.803347 50.9078677, 6.8038572 50.9078572, 6.8054847 50.9078034, 6.8058198 50.9078047, 6.8058692 50.9078064)",,
23491526,,,Franzstraße,tertiary,False,False,19.257,"LINESTRING (6.8023424 50.9076008, 6.8020733 50.9075662)",,
23491525,2,,Franzstraße,tertiary,False,False,68.773,"LINESTRING (6.8023424 50.9076008, 6.8025349 50.9076383, 6.8027266 50.9076928, 6.803147 50.9078349, 6.8032328 50.907856)",,
51752688,,,Mühlengasse,residential,False,True,149.68099999999998,"LINESTRING (6.8023424 50.9076008, 6.8023085 50.9077019, 6.802223 50.9078408, 6.8019242 50.9081856, 6.8019074 50.908205, 6.8018815 50.9082311, 6.8018623 50.9082466, 6.8016265 50.9084368, 6.8013388 50.9087785)",,
51752688,,,Mühlengasse,residential,False,False,149.681,"LINESTRING (6.8013388 50.9087785, 6.8016265 50.9084368, 6.8018623 50.9082466, 6.8018815 50.9082311, 6.8019074 50.908205, 6.8019242 50.9081856, 6.802223 50.9078408, 6.8023085 50.9077019, 6.8023424 50.9076008)",,
"[98488800, 1034594145, 98488806, 987693932, 57386770, 98488792, 23537657, 160502875]","['2', '3']",,Dr.-Tusch-Straße,tertiary,False,False,182.441,"LINESTRING (6.806689 50.9078697, 6.8066741 50.9080007, 6.8066682 50.9080521, 6.8066438 50.908277, 6.8066225 50.9084742, 6.8066087 50.9086282, 6.8066041 50.9086593, 6.8065943 50.9087388, 6.8065746 50.9089255, 6.8065665 50.9089929, 6.8065529 50.9090773, 6.8065319 50.9092249, 6.8065112 50.9093543, 6.8065005 50.9094211, 6.8064986 50.9094333, 6.8064897 50.9094714, 6.8064818 50.9095049)",30,
"[1123671608, 51751503]","['2', '3']",,Franzstraße,tertiary,False,False,88.314,"LINESTRING (6.806689 50.9078697, 6.8068056 50.907879, 6.8069235 50.9078883, 6.8070781 50.9078996, 6.8073563 50.9079198, 6.8075552 50.9079343, 6.8077443 50.9079436, 6.8079419 50.9079422)",50,
51751506,3,,Franzstraße,tertiary,False,True,57.94,"LINESTRING (6.806689 50.9078697, 6.8063844 50.9078395, 6.806339 50.907835, 6.8059316 50.9078085, 6.8058692 50.9078064)",,
369044205,2,,Franz-Hennes-Straße,tertiary,False,False,39.858000000000004,"LINESTRING (6.8107212 50.9082176, 6.8108533 50.908253, 6.8109642 50.9082792, 6.8110458 50.9082938, 6.8111102 50.9082998, 6.8111884 50.908301, 6.8112666 50.9082979)",50,
369044207,1,,Franz-Hennes-Straße,tertiary,True,False,48.398,"LINESTRING (6.8107212 50.9082176, 6.810577 50.9082015, 6.8103138 50.9081366, 6.810062 50.9080928)",50,
23510618,2,K 25,Othmarstraße,tertiary,False,False,127.71299999999998,"LINESTRING (6.8132048 50.9081545, 6.8134275 50.9081607, 6.8138376 50.908184, 6.8140257 50.9082135, 6.8141525 50.9082483, 6.8142658 50.9082945, 6.8143526 50.9083492, 6.8144387 50.9084254, 6.8144826 50.908471, 6.8145777 50.9085554, 6.8146653 50.9086159, 6.8147227 50.9086411)",50,
25956120,2,K 25,Breite Straße,tertiary,False,False,166.78300000000002,"LINESTRING (6.8132048 50.9081545, 6.8131928 50.9080144, 6.8131408 50.9073717, 6.8131126 50.9072593, 6.8130723 50.9071616, 6.8130176 50.9070801, 6.8127927 50.9068125, 6.8127351 50.9067087)",50,
369044205,2,,Franz-Hennes-Straße,tertiary,False,True,137.51600000000002,"LINESTRING (6.8132048 50.9081545, 6.8130257 50.908153, 6.8125766 50.9081522, 6.8124076 50.908159, 6.8122333 50.9081776, 6.8118685 50.9082376, 6.8115976 50.9082723, 6.8114488 50.908285, 6.8112666 50.9082979)",50,
23510614,,,Othmarstraße,residential,False,False,131.959,"LINESTRING (6.8147227 50.9086411, 6.8146723 50.9087163, 6.8146522 50.908751, 6.8146388 50.9087907, 6.8146401 50.9088364, 6.8147787 50.9094295, 6.8148698 50.9097332, 6.8148886 50.9098055)",30,
23510618,2,K 25,Othmarstraße,tertiary,False,True,127.713,"LINESTRING (6.8147227 50.9086411, 6.8146653 50.9086159, 6.8145777 50.9085554, 6.8144826 50.908471, 6.8144387 50.9084254, 6.8143526 50.9083492, 6.8142658 50.9082945, 6.8141525 50.9082483, 6.8140257 50.9082135, 6.8138376 50.908184, 6.8134275 50.9081607, 6.8132048 50.9081545)",50,
24523062,,,Keimesstraße,residential,True,False,107.958,"LINESTRING (6.8088068 50.9097322, 6.808728 50.9101338, 6.808621 50.910696)",30,
"[514016154, 23510606, 495993511]",,,"['Johann-Schmitz-Platz', 'Antoniterstraße']","['living_street', 'unclassified']",False,True,194.45,"LINESTRING (6.8088068 50.9097322, 6.8088119 50.9096956, 6.8089034 50.9092706, 6.8089141 50.9090384, 6.8089281 50.9087235, 6.808933 50.9086119, 6.8089192 50.9080705, 6.8088492 50.9080006)",,
23510607,1,,Hauptstraße,residential,True,False,185.433,"LINESTRING (6.8064818 50.9095049, 6.8064156 50.9094987, 6.8061159 50.9094614, 6.8058071 50.9094175, 6.8048177 50.9092788, 6.8038909 50.9091718)",30,
51751925,2,,Dr.-Tusch-Straße,tertiary,False,False,109.51400000000001,"LINESTRING (6.8064818 50.9095049, 6.8064273 50.9099715, 6.8063811 50.9103157, 6.8063646 50.9103888, 6.8063408 50.9104854)",50,
"[98488800, 1034594145, 98488806, 987693932, 57386770, 98488792, 23537657, 160502875]","['2', '3']",,Dr.-Tusch-Straße,tertiary,False,True,182.44099999999997,"LINESTRING (6.8064818 50.9095049, 6.8064897 50.9094714, 6.8064986 50.9094333, 6.8065005 50.9094211, 6.8065112 50.9093543, 6.8065319 50.9092249, 6.8065529 50.9090773, 6.8065665 50.9089929, 6.8065746 50.9089255, 6.8065943 50.9087388, 6.8066041 50.9086593, 6.8066087 50.9086282, 6.8066225 50.9084742, 6.8066438 50.908277, 6.8066682 50.9080521, 6.8066741 50.9080007, 6.806689 50.9078697)",30,
23512192,,,Hasenweide,residential,False,True,132.507,"LINESTRING (6.8084879 50.9115241, 6.81037 50.9116327)",30,
23512192,,,Hasenweide,residential,False,False,154.31099999999998,"LINESTRING (6.8084879 50.9115241, 6.8073334 50.9114343, 6.8063032 50.9113557)",30,
