osmid,lanes,name,highway,oneway,reversed,length,geometry,junction,maxspeed,bridge,tunnel
137934240,,Domhof,living_street,False,False,58.074,"LINESTRING (6.8247447 52.0349241, 6.8246884 52.0347937, 6.8246957 52.0347437, 6.8246783 52.0346675, 6.8246056 52.0345843, 6.8245796 52.0344657, 6.8245596 52.0344213)",,,,
"[137934240, 30690477]",,"['Domhof', 'Wichmanngasse']",living_street,False,True,92.65200000000002,"LINESTRING (6.8247447 52.0349241, 6.8245846 52.0349637, 6.8245304 52.0349947, 6.8243815 52.0352182, 6.8237385 52.0352078, 6.8236666 52.0352049)",,,,
137934244,,Klosterstraße,living_street,False,False,93.81800000000001,"LINESTRING (6.8247447 52.0349241, 6.8248908 52.0349044, 6.8250555 52.0348822, 6.8252202 52.0348599, 6.8260827 52.0347388)",,,,
28054672,,Mauerstraße,living_street,False,True,121.05100000000002,"LINESTRING (6.8245596 52.0344213, 6.8246235 52.0344021, 6.8247206 52.0343837, 6.8248698 52.0343791, 6.8251952 52.0343895, 6.8254161 52.0344058, 6.8255821 52.0344315, 6.8256786 52.0344534, 6.8257891 52.0344933, 6.8258666 52.0345415, 6.8259747 52.0346359, 6.8260827 52.0347388)",,,,
137934240,,Domhof,living_street,False,True,58.074,"LINESTRING (6.8245596 52.0344213, 6.8245796 52.0344657, 6.8246056 52.0345843, 6.8246783 52.0346675, 6.8246957 52.0347437, 6.8246884 52.0347937, 6.8247447 52.0349241)",,,,
260692299,,Mauerstraße,living_street,False,False,64.767,"LINESTRING (6.8245596 52.0344213, 6.8245166 52.0344059, 6.8244554 52.0343948, 6.8243657 52.0343882, 6.8240986 52.0343848, 6.823625 52.0344125)",,,,
"[27910240, 29280684, 1010276708, 160664869]",,Ausbachstraße,residential,False,"[False, True]",326.7289999999999,"LINESTRING (6.8231068 52.0336197, 6.8232047 52.0335853, 6.8234068 52.0335151, 6.8236313 52.0334335, 6.8237513 52.0334026, 6.8238831 52.0333724, 6.823966 52.0333391, 6.8241345 52.0332607, 6.8242315 52.0331989, 6.8244448 52.0330608, 6.8247187 52.0328871, 6.8248322 52.0328159, 6.8251945 52.0325889, 6.8255637 52.0323579, 6.8256161 52.0323246, 6.8259437 52.0321143, 6.8260954 52.0320181, 6.8263374 52.0318648, 6.8266349 52.0316763)",,50,,
"[42447056, 31616389, 42447046]",,Bahnhofstraße,residential,False,True,52.491,"LINESTRING (6.8231068 52.0336197, 6.8231764 52.0337014, 6.8232032 52.0337273, 6.8232918 52.0338138, 6.8233649 52.0339001, 6.8234848 52.0340302)",,50,yes,
"[188457312, 188457313, 537372010]",,Bahnhofstraße,residential,False,False,141.03,"LINESTRING (6.8231068 52.0336197, 6.822921 52.0334541, 6.8227729 52.0333164, 6.8227414 52.033289, 6.8221423 52.0327564, 6.8220229 52.0326528, 6.8219676 52.0326048, 6.8219307 52.0325783)",,50,yes,
31616390,,Butenwall,living_street,False,False,72.423,"LINESTRING (6.8274699 52.0358154, 6.8274857 52.0358773, 6.8274604 52.0364217, 6.8274924 52.0364611)",,,,
31616392,,Wüllener Straße,living_street,False,False,61.385,"LINESTRING (6.8274699 52.0358154, 6.827385 52.0358231, 6.8273182 52.0358304, 6.827111 52.0358481, 6.8269364 52.0358441, 6.8265821 52.0358827)",,,,
"[1186706746, 45511988]",,Wüllener Straße,living_street,False,True,54.376,"LINESTRING (6.8274699 52.0358154, 6.8276121 52.0358039, 6.8281028 52.0358954, 6.8281188 52.0358992, 6.8282324 52.0359259)",,,,
"[868079780, 30667823]",,Butenwall,residential,False,False,415.22799999999995,"LINESTRING (6.8274699 52.0358154, 6.8273758 52.0355894, 6.8272346 52.0351845, 6.8271877 52.0350807, 6.8272233 52.035022, 6.8271225 52.0348513, 6.8270725 52.0347814, 6.8270521 52.0347713, 6.8269853 52.0347417, 6.8267372 52.0344499, 6.8265616 52.0342285, 6.8264897 52.0341515, 6.8264417 52.0341072, 6.8263739 52.0340722, 6.8263285 52.0340553, 6.826256 52.0340396, 6.8261051 52.0340154, 6.8258573 52.0339789, 6.8254964 52.033929, 6.8252405 52.0338927, 6.8250994 52.033875, 6.8250226 52.0338711, 6.8249377 52.0338783, 6.824838 52.0339005, 6.8247337 52.0339227, 6.8245734 52.03394, 6.8242301 52.0339705, 6.8239846 52.0339931, 6.8235552 52.0340237, 6.8234848 52.0340302)",,30,,
31616390,,Butenwall,living_street,False,False,250.682,"LINESTRING (6.8274924 52.0364611, 6.827527 52.0365142, 6.8274816 52.0366898, 6.8273541 52.0367473, 6.8271684 52.0372161, 6.8270867 52.0373453, 6.826977 52.0374987, 6.8269331 52.0375526, 6.8268675 52.0376065, 6.8267649 52.0377281, 6.8266562 52.0378676, 6.8265968 52.0379082, 6.8264516 52.0381008, 6.8262991 52.0382779, 6.8262 52.0383858, 6.8260549 52.0384702)",,,,
31616390,,Butenwall,living_street,False,True,72.423,"LINESTRING (6.8274924 52.0364611, 6.8274604 52.0364217, 6.8274857 52.0358773, 6.8274699 52.0358154)",,,,
45511985,,Twicklerstraße,living_street,False,False,62.771,"LINESTRING (6.8274924 52.0364611, 6.8273431 52.0364788, 6.827266 52.0364917, 6.8270486 52.0365212, 6.8268657 52.036536, 6.8267165 52.0365417, 6.8265891 52.0365547)",,,,
45511985,,Twicklerstraße,living_street,False,True,73.089,"LINESTRING (6.8274924 52.0364611, 6.8276085 52.0364483, 6.8279279 52.036328, 6.8279979 52.0362447, 6.8281631 52.0361462, 6.8282502 52.0360943, 6.828299 52.0360615)",,,,
1024184898,1,Up de Bookholt,tertiary,False,False,5.92,"LINESTRING (6.8177443 52.0330572, 6.817829 52.0330463)",,,,
134121238,1,Up de Bookholt,tertiary,False,True,47.07299999999999,"LINESTRING (6.8177443 52.0330572, 6.8174531 52.0331139, 6.8172781 52.0331504, 6.8170913 52.0331906)",,,,
1024184897,,Wikbertstraße,residential,False,True,22.802999999999997,"LINESTRING (6.8177443 52.0330572, 6.8177063 52.0330218, 6.8175608 52.032886)",,30,,
28054672,,Mauerstraße,living_street,False,False,121.05099999999999,"LINESTRING (6.8260827 52.0347388, 6.8259747 52.0346359, 6.8258666 52.0345415, 6.8257891 52.0344933, 6.8256786 52.0344534, 6.8255821 52.0344315, 6.8254161 52.0344058, 6.8251952 52.0343895, 6.8248698 52.0343791, 6.8247206 52.0343837, 6.8246235 52.0344021, 6.8245596 52.0344213)",,,,
28054672,,Mauerstraße,living_street,False,True,84.541,"LINESTRING (6.8260827 52.0347388, 6.8261669 52.0348308, 6.8262382 52.0349211, 6.8263061 52.0350262, 6.826368 52.0351313, 6.8264225 52.0352376, 6.8264589 52.0353242, 6.826494 52.0354509)",,,,
137934244,,Klosterstraße,living_street,False,True,93.818,"LINESTRING (6.8260827 52.0347388, 6.8252202 52.0348599, 6.8250555 52.0348822, 6.8248908 52.0349044, 6.8247447 52.0349241)",,,,
28925205,,Zum Pferdemarkt,residential,False,True,123.202,"LINESTRING (6.8229834 52.0389904, 6.8230152 52.039059, 6.8234297 52.0400638)",,30,,
28925207,,Lüntener Stegge,residential,False,False,61.766000000000005,"LINESTRING (6.8229834 52.0389904, 6.8231616 52.0389654, 6.8238618 52.0388616)",,30,,
28925208,,Zum Pferdemarkt,residential,False,False,91.12599999999999,"LINESTRING (6.8229834 52.0389904, 6.8227194 52.0385008, 6.8226012 52.0383356, 6.8225857 52.0383212, 6.8225768 52.0383129, 6.8224906 52.0382329)",,30,,
28925205,,Zum Pferdemarkt,residential,False,False,123.202,"LINESTRING (6.8234297 52.0400638, 6.8230152 52.039059, 6.8229834 52.0389904)",,30,,
30667822,,Dewesweg,residential,False,True,76.768,"LINESTRING (6.8234297 52.0400638, 6.8234778 52.0400503, 6.8244511 52.0397776)",,30,,
27910234,,Alstätter Straße,tertiary,False,False,83.53299999999999,"LINESTRING (6.8284856 52.040012, 6.8283499 52.0399281, 6.8281376 52.0397968, 6.8276253 52.0394788)",,,,
29203417,,Am Röringkamp,living_street,False,False,72.789,"LINESTRING (6.8284856 52.040012, 6.8285401 52.0399817, 6.829275 52.039573)",,,,
28925210,,Mühlenstraße,residential,False,True,59.228,"LINESTRING (6.8206149 52.0385167, 6.8214669 52.0384216)",,30,,
28925210,,Mühlenstraße,residential,False,False,59.419,"LINESTRING (6.8206149 52.0385167, 6.8202638 52.0385489, 6.8200111 52.0385647, 6.8197515 52.0385693)",,30,,
"[28925210, 953387268]",,Mühlenstraße,residential,False,False,37.244,"LINESTRING (6.818911 52.0384561, 6.818776 52.0384009, 6.818705 52.0383577, 6.818651 52.0382979, 6.8186193 52.0382524, 6.8185836 52.038201)",,30,,
28925210,,Mühlenstraße,residential,False,True,58.968,"LINESTRING (6.818911 52.0384561, 6.819249 52.0385166, 6.8195468 52.0385535, 6.8197515 52.0385693)",,30,,
28925210,,Mühlenstraße,residential,False,False,59.228,"LINESTRING (6.8214669 52.0384216, 6.8206149 52.0385167)",,30,,
28925210,,Mühlenstraße,residential,False,True,73.80700000000002,"LINESTRING (6.8214669 52.0384216, 6.8220067 52.0383589, 6.8221455 52.0383392, 6.8222694 52.0383114, 6.8224272 52.0382554, 6.8224906 52.0382329)",,30,,
28925210,,Mühlenstraße,residential,False,False,58.968,"LINESTRING (6.8197515 52.0385693, 6.8195468 52.0385535, 6.819249 52.0385166, 6.818911 52.0384561)",,30,,
28925210,,Mühlenstraße,residential,False,True,59.419,"LINESTRING (6.8197515 52.0385693, 6.8200111 52.0385647, 6.8202638 52.0385489, 6.8206149 52.0385167)",,30,,
29203419,,Mittelstraße,residential,False,True,86.983,"LINESTRING (6.829275 52.039573, 6.8284569 52.0389741)",,30,,
29203417,,Am Röringkamp,living_street,False,False,125.024,"LINESTRING (6.829275 52.039573, 6.8295295 52.0394349, 6.8306397 52.038825)",,,,
29203417,,Am Röringkamp,living_street,False,True,72.789,"LINESTRING (6.829275 52.039573, 6.8285401 52.0399817, 6.8284856 52.040012)",,,,
29411091,,Twicklerkamp,residential,False,True,81.175,"LINESTRING (6.8306397 52.038825, 6.8298558 52.0382769)",,30,,
29203417,,Am Röringkamp,living_street,False,True,125.024,"LINESTRING (6.8306397 52.038825, 6.8295295 52.0394349, 6.829275 52.039573)",,,,
29411091,,Twicklerkamp,residential,False,False,81.175,"LINESTRING (6.8298558 52.0382769, 6.8306397 52.038825)",,30,,
29203418,,Norbertstraße,residential,False,False,123.30799999999999,"LINESTRING (6.8298558 52.0382769, 6.8288772 52.0387308, 6.8284569 52.0389741)",,30,,
"[29411089, 29411090]",,"['Weberstraße', 'Twicklerkamp']",residential,False,True,322.54299999999995,"LINESTRING (6.8298558 52.0382769, 6.8289355 52.0376219, 6.8279 52.0368848, 6.8278578 52.0368148, 6.8278852 52.0367684, 6.8279361 52.0367264, 6.8284494 52.0365156, 6.828851 52.0363498, 6.8289902 52.0362833, 6.8290369 52.0362538, 6.8290909 52.0362068)",,,,
29203419,,Mittelstraße,residential,False,False,86.983,"LINESTRING (6.8284569 52.0389741, 6.829275 52.039573)",,30,,
29203418,,Norbertstraße,residential,False,False,79.906,"LINESTRING (6.8284569 52.0389741, 6.8276818 52.0394445, 6.8276253 52.0394788)",,30,,
29203418,,Norbertstraße,residential,False,True,123.30799999999999,"LINESTRING (6.8284569 52.0389741, 6.8288772 52.0387308, 6.8298558 52.0382769)",,30,,
27910234,,Alstätter Straße,tertiary,False,True,83.53299999999999,"LINESTRING (6.8276253 52.0394788, 6.8281376 52.0397968, 6.8283499 52.0399281, 6.8284856 52.040012)",,,,
29203418,,Norbertstraße,residential,False,True,79.906,"LINESTRING (6.8276253 52.0394788, 6.8276818 52.0394445, 6.8284569 52.0389741)",,30,,
166467709,,Alstätter Straße,tertiary,False,False,151.089,"LINESTRING (6.8276253 52.0394788, 6.8275009 52.0393999, 6.8266093 52.0388341, 6.8261984 52.038584, 6.826072 52.038513)",,,,
28925208,,Zum Pferdemarkt,residential,False,True,91.126,"LINESTRING (6.8224906 52.0382329, 6.8225768 52.0383129, 6.8225857 52.0383212, 6.8226012 52.0383356, 6.8227194 52.0385008, 6.8229834 52.0389904)",,30,,
28925210,,Mühlenstraße,residential,False,False,73.807,"LINESTRING (6.8224906 52.0382329, 6.8224272 52.0382554, 6.8222694 52.0383114, 6.8221455 52.0383392, 6.8220067 52.0383589, 6.8214669 52.0384216)",,30,,
29280676,,Zum Pferdemarkt,residential,False,False,85.397,"LINESTRING (6.8224906 52.0382329, 6.8221101 52.0379219, 6.8219961 52.0378288, 6.8218982 52.0377515, 6.8218602 52.0377178, 6.8217412 52.0376187)",,30,,
29280676,,Zum Pferdemarkt,residential,False,True,85.39699999999999,"LINESTRING (6.8217412 52.0376187, 6.8218602 52.0377178, 6.8218982 52.0377515, 6.8219961 52.0378288, 6.8221101 52.0379219, 6.8224906 52.0382329)",,30,,
29280678,,Windmühlentor,residential,False,False,176.79200000000003,"LINESTRING (6.8217412 52.0376187, 6.8216026 52.0376397, 6.8214763 52.0376611, 6.8208854 52.0377249, 6.8205754 52.0377476, 6.8200534 52.0378181, 6.8197232 52.037907, 6.8192606 52.0380299)",,30,,
"[422779600, 953387270]",,Windmühlentor,living_street,False,False,29.419999999999998,"LINESTRING (6.8217412 52.0376187, 6.8218032 52.0376039, 6.8221396 52.037519)",,,,
29280678,,Windmühlentor,residential,False,True,50.063,"LINESTRING (6.8185836 52.038201, 6.8192606 52.0380299)",,30,,
953387272,,Windmühlentor,residential,False,False,20.534,"LINESTRING (6.8185836 52.038201, 6.818306 52.0382713)",,30,,
"[28925210, 953387268]",,Mühlenstraße,residential,False,True,37.244,"LINESTRING (6.8185836 52.038201, 6.8186193 52.0382524, 6.818651 52.0382979, 6.818705 52.0383577, 6.818776 52.0384009, 6.818911 52.0384561)",,30,,
134121238,1,Up de Bookholt,tertiary,False,False,47.073,"LINESTRING (6.8170913 52.0331906, 6.8172781 52.0331504, 6.8174531 52.0331139, 6.8177443 52.0330572)",,,,
"[1010276708, 27910240, 29280684, 160664869]",,Ausbachstraße,residential,False,"[False, True]",326.72900000000004,"LINESTRING (6.8266349 52.0316763, 6.8263374 52.0318648, 6.8260954 52.0320181, 6.8259437 52.0321143, 6.8256161 52.0323246, 6.8255637 52.0323579, 6.8251945 52.0325889, 6.8248322 52.0328159, 6.8247187 52.0328871, 6.8244448 52.0330608, 6.8242315 52.0331989, 6.8241345 52.0332607, 6.823966 52.0333391, 6.8238831 52.0333724, 6.8237513 52.0334026, 6.8236313 52.0334335, 6.8234068 52.0335151, 6.8232047 52.0335853, 6.8231068 52.0336197)",,50,,
29280685,,Nünningstiege,residential,False,False,102.438,"LINESTRING (6.830173 52.0355518, 6.8301825 52.0355873, 6.8301919 52.0356227, 6.8301974 52.0356417, 6.8302321 52.035785, 6.8302381 52.0358804, 6.8302308 52.0359845, 6.830211 52.036076, 6.8301817 52.0361597, 6.8301532 52.0362219, 6.8301139 52.0362848, 6.8300321 52.0364051, 6.8300029 52.0364466)",,,,
45511984,1,Wüllener Straße,tertiary,False,True,90.038,"LINESTRING (6.830173 52.0355518, 6.8297325 52.0355929, 6.8295466 52.0356117, 6.8293299 52.035642, 6.8291247 52.0356837, 6.8289028 52.0357461)",,50,,
24386264,1,Ottensteiner Straße,tertiary,False,True,66.335,"LINESTRING (6.8300029 52.0364466, 6.8308913 52.0366858)",,50,,
24386264,1,Ottensteiner Straße,tertiary,False,False,67.84899999999999,"LINESTRING (6.8300029 52.0364466, 6.8293299 52.0362656, 6.8290909 52.0362068)",,50,,
29280685,,Nünningstiege,residential,False,True,102.438,"LINESTRING (6.8300029 52.0364466, 6.8300321 52.0364051, 6.8301139 52.0362848, 6.8301532 52.0362219, 6.8301817 52.0361597, 6.830211 52.036076, 6.8302308 52.0359845, 6.8302381 52.0358804, 6.8302321 52.035785, 6.8301974 52.0356417, 6.8301919 52.0356227, 6.8301825 52.0355873, 6.830173 52.0355518)",,,,
24386264,1,Ottensteiner Straße,tertiary,False,False,66.335,"LINESTRING (6.8308913 52.0366858, 6.8300029 52.0364466)",,50,,
29280691,,Ostendarper Straße,residential,False,False,138.279,"LINESTRING (6.8301843 52.0343225, 6.8293012 52.034717, 6.8291846 52.0347691, 6.8289567 52.0348732, 6.8288633 52.0349347, 6.8287689 52.0350214, 6.8286676 52.0351244)",,50,,
"[1172822026, 1172822027]",,Schabbecke,residential,False,False,51.657,"LINESTRING (6.8301843 52.0343225, 6.829714 52.0340215, 6.8296606 52.0339878)",,,,
"[868079779, 37304069, 160664400, 136449565, 1149646719]",,"['Viehmarktplatz', 'Am Alten Friedhof']",residential,False,"[False, True]",352.262,"LINESTRING (6.8286066 52.0333311, 6.8285493 52.033343, 6.8284945 52.0333772, 6.8282924 52.0335892, 6.8279832 52.033903, 6.8278433 52.0340423, 6.8273096 52.0346173, 6.8273033 52.0346392, 6.8272812 52.0347165, 6.8272804 52.0348145, 6.8273241 52.0349194, 6.8274434 52.035058, 6.827757 52.0354357, 6.8277696 52.0354509, 6.8277806 52.0354641, 6.8278134 52.0355036, 6.8279936 52.0353924, 6.8282149 52.0352502, 6.8284158 52.035144, 6.8284655 52.0351255, 6.8285094 52.0351137, 6.8286676 52.0351244)",,,,
"[1172822024, 29411083, 1172822027]",,Schabbecke,residential,False,True,102.93699999999998,"LINESTRING (6.8286066 52.0333311, 6.828666 52.0333686, 6.8287372 52.0333912, 6.8288105 52.0334327, 6.8290057 52.0335538, 6.8290548 52.0335863, 6.8292922 52.03375, 6.8295828 52.0339376, 6.8296606 52.0339878)",,,,
"[37304072, 1172822025]",,Schabbecke,residential,False,False,92.714,"LINESTRING (6.8286066 52.0333311, 6.8286124 52.0332871, 6.8286641 52.0332363, 6.8287127 52.0331691, 6.8292621 52.0326067)",,,,
37304072,,Schabbecke,residential,False,False,80.398,"LINESTRING (6.8292621 52.0326067, 6.8298558 52.0319827)",,,,
29411085,,Kettelerstraße,residential,False,False,112.779,"LINESTRING (6.8292621 52.0326067, 6.8301068 52.0332729, 6.8303192 52.0333806)",,,,
"[37304072, 1172822025]",,Schabbecke,residential,False,True,92.71400000000001,"LINESTRING (6.8292621 52.0326067, 6.8287127 52.0331691, 6.8286641 52.0332363, 6.8286124 52.0332871, 6.8286066 52.0333311)",,,,
37304072,,Schabbecke,residential,False,True,80.398,"LINESTRING (6.8298558 52.0319827, 6.8292621 52.0326067)",,,,
29411086,,Kolpingstraße,residential,False,False,358.07899999999995,"LINESTRING (6.8298558 52.0319827, 6.8306213 52.032496, 6.8308256 52.0326122, 6.8309811 52.0326746, 6.831296 52.0327712, 6.831399 52.0327878, 6.8314731 52.0327831, 6.8315462 52.0327499, 6.8319 52.0324354, 6.8319704 52.0323374, 6.8319649 52.032278, 6.8319302 52.0322285, 6.8318685 52.032191, 6.8317776 52.0321595, 6.8314939 52.0320579, 6.8313507 52.0319816, 6.8305465 52.0314589, 6.8304783 52.0314316, 6.8304045 52.0314262)",,,,
"[37304072, 306306572]",,Schabbecke,residential,False,False,73.322,"LINESTRING (6.8298558 52.0319827, 6.8300932 52.0317058, 6.830266 52.0315004, 6.830334 52.0314497, 6.8304045 52.0314262)",,,,
29411086,,Kolpingstraße,residential,False,True,358.07899999999995,"LINESTRING (6.8304045 52.0314262, 6.8304783 52.0314316, 6.8305465 52.0314589, 6.8313507 52.0319816, 6.8314939 52.0320579, 6.8317776 52.0321595, 6.8318685 52.032191, 6.8319302 52.0322285, 6.8319649 52.032278, 6.8319704 52.0323374, 6.8319 52.0324354, 6.8315462 52.0327499, 6.8314731 52.0327831, 6.831399 52.0327878, 6.831296 52.0327712, 6.8309811 52.0326746, 6.8308256 52.0326122, 6.8306213 52.032496, 6.8298558 52.0319827)",,,,
"[37304072, 306306572]",,Schabbecke,residential,False,True,73.322,"LINESTRING (6.8304045 52.0314262, 6.830334 52.0314497, 6.830266 52.0315004, 6.8300932 52.0317058, 6.8298558 52.0319827)",,,,
29411084,,Schabbecke,residential,False,False,26.818,"LINESTRING (6.8296606 52.0339878, 6.8293671 52.0341477)",,,,
"[29411083, 1172822024, 1172822027]",,Schabbecke,residential,False,False,102.93699999999998,"LINESTRING (6.8296606 52.0339878, 6.8295828 52.0339376, 6.8292922 52.03375, 6.8290548 52.0335863, 6.8290057 52.0335538, 6.8288105 52.0334327, 6.8287372 52.0333912, 6.828666 52.0333686, 6.8286066 52.0333311)",,,,
"[1172822026, 1172822027]",,Schabbecke,residential,False,True,51.657,"LINESTRING (6.8296606 52.0339878, 6.829714 52.0340215, 6.8301843 52.0343225)",,,,
29411084,,Schabbecke,residential,False,True,26.818,"LINESTRING (6.8293671 52.0341477, 6.8296606 52.0339878)",,,,
"[24386264, 953297907, 373571942]",1,Ottensteiner Straße,tertiary,False,False,42.446999999999996,"LINESTRING (6.8290909 52.0362068, 6.8288568 52.0361453, 6.8286814 52.0360904, 6.8285992 52.0360588, 6.8285366 52.0360366)",,50,,
24386264,1,Ottensteiner Straße,tertiary,False,True,67.84899999999999,"LINESTRING (6.8290909 52.0362068, 6.8293299 52.0362656, 6.8300029 52.0364466)",,50,,
"[29411089, 29411090]",,"['Weberstraße', 'Twicklerkamp']",residential,False,False,322.543,"LINESTRING (6.8290909 52.0362068, 6.8290369 52.0362538, 6.8289902 52.0362833, 6.828851 52.0363498, 6.8284494 52.0365156, 6.8279361 52.0367264, 6.8278852 52.0367684, 6.8278578 52.0368148, 6.8279 52.0368848, 6.8289355 52.0376219, 6.8298558 52.0382769)",,,,
29427022,,Bänkstegge,residential,False,True,109.54,"LINESTRING (6.8238618 52.0388616, 6.8244511 52.0397776)",,30,,
28925207,,Lüntener Stegge,residential,False,False,127.28300000000002,"LINESTRING (6.8238618 52.0388616, 6.824211 52.0388015, 6.8247615 52.0387406, 6.8250501 52.038711, 6.8253646 52.0386669, 6.8256747 52.0386096)",,30,,
28925207,,Lüntener Stegge,residential,False,True,61.766000000000005,"LINESTRING (6.8238618 52.0388616, 6.8231616 52.0389654, 6.8229834 52.0389904)",,30,,
29429158,,Klühnmarkt,living_street,False,False,19.321,"LINESTRING (6.8265891 52.0365547, 6.826539 52.0367257)",,,,
30133013,,Klühnmarkt,living_street,False,False,75.319,"LINESTRING (6.8265891 52.0365547, 6.8266481 52.0363205, 6.8266457 52.0361816, 6.8265821 52.0358827)",,,,
45511985,,Twicklerstraße,living_street,False,False,79.509,"LINESTRING (6.8265891 52.0365547, 6.8264801 52.036567, 6.8263517 52.036571, 6.8258954 52.0365687, 6.8256798 52.0365747, 6.8254344 52.0366067)",,,,
45511985,,Twicklerstraße,living_street,False,True,62.770999999999994,"LINESTRING (6.8265891 52.0365547, 6.8267165 52.0365417, 6.8268657 52.036536, 6.8270486 52.0365212, 6.827266 52.0364917, 6.8273431 52.0364788, 6.8274924 52.0364611)",,,,
