osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction,tunnel,bridge
624772996,3,L 287,Moerser Straße,primary,50,False,False,30.858,"LINESTRING (6.54148 51.5044611, 6.5411647 51.5042649)",,,
20319754,3,L 287,Querspange,primary,50,False,False,27.386,"LINESTRING (6.54148 51.5044611, 6.5416549 51.504585, 6.5417337 51.5046499)",,,
598465626,1,,Moerser Straße,secondary,,True,False,24.009999999999998,"LINESTRING (6.54148 51.5044611, 6.5415441 51.504378, 6.5416711 51.5042828)",,,
624772996,3,L 287,Moerser Straße,primary,50,False,True,30.858,"LINESTRING (6.5411647 51.5042649, 6.54148 51.5044611)",,,
598465625,1,,Moerser Straße,secondary,50,True,False,35.859,"LINESTRING (6.5411647 51.5042649, 6.5413477 51.5042954, 6.5414831 51.5043048, 6.5415882 51.504299, 6.5416711 51.5042828)",,,
"[54442824, 697023948, 697023949]",2,,Ebertstraße,tertiary,50,False,True,89.686,"LINESTRING (6.552341 51.4995246, 6.5523565 51.4995063, 6.5524835 51.4993761, 6.5525684 51.4993056, 6.5528137 51.4991019, 6.5531094 51.4988767)",,,
"[727118202, 727118206]",1,,Ebertstraße,tertiary,50,True,False,55.586,"LINESTRING (6.552341 51.4995246, 6.5522602 51.4997095, 6.5521434 51.4998943, 6.552139 51.4999026, 6.5521065 51.5000015)",,,
"[129263337, 21336588]",1,,Montplanetstraße,tertiary,50,True,False,41.3,"LINESTRING (6.5519711 51.5002175, 6.5519386 51.500266, 6.5519145 51.5003074, 6.5518805 51.5003742, 6.5518454 51.5004263, 6.5517411 51.5005596)",,,
134900965,1,,,tertiary,50,True,False,10.687999999999999,"LINESTRING (6.5519711 51.5002175, 6.5519456 51.5002179, 6.5518916 51.500212, 6.551826 51.5001906)",roundabout,,
161700648,2,,Innenstadtring,tertiary,50,False,True,133.515,"LINESTRING (6.5512576 51.4995692, 6.5509769 51.4994386, 6.5507891 51.4993757, 6.5506125 51.4993327, 6.5503461 51.4992997, 6.5501439 51.4992898, 6.5499064 51.4992977, 6.5494562 51.4993655)",,,
448197915,1,,Innenstadtring,tertiary,50,True,False,61.846999999999994,"LINESTRING (6.5512576 51.4995692, 6.5514025 51.4996364, 6.5515519 51.4997418, 6.5516944 51.4998617, 6.5517413 51.4998918, 6.5518111 51.4999366, 6.5518683 51.4999712)",,,
161700648,2,,Innenstadtring,tertiary,50,False,False,133.51500000000001,"LINESTRING (6.5494562 51.4993655, 6.5499064 51.4992977, 6.5501439 51.4992898, 6.5503461 51.4992997, 6.5506125 51.4993327, 6.5507891 51.4993757, 6.5509769 51.4994386, 6.5512576 51.4995692)",,,
161700650,,,Ringstraße,tertiary,50,True,False,32.864000000000004,"LINESTRING (6.5494562 51.4993655, 6.5494542 51.499399, 6.549436 51.4994306, 6.5494031 51.4994572, 6.5493589 51.4994763, 6.5493104 51.4994858, 6.5492583 51.4994861, 6.5492084 51.4994769, 6.549165 51.4994589, 6.5491322 51.4994337)",roundabout,,
129263339,2,,Ringstraße,tertiary,50,False,True,108.07300000000001,"LINESTRING (6.5491322 51.4994337, 6.5489923 51.4994859, 6.5488125 51.4995632, 6.5486774 51.4996405, 6.548546 51.4997124, 6.5483818 51.4998144, 6.548236 51.4999158, 6.5480986 51.5000131, 6.5479913 51.5000891)",,,
161700650,,,Ringstraße,tertiary,50,True,False,24.281,"LINESTRING (6.5491322 51.4994337, 6.5491113 51.4993997, 6.5491096 51.4993633, 6.5491273 51.4993286, 6.5491623 51.4992995, 6.5492109 51.4992792, 6.5492674 51.49927)",roundabout,,
129263339,2,,Ringstraße,tertiary,50,False,False,108.07300000000001,"LINESTRING (6.5479913 51.5000891, 6.5480986 51.5000131, 6.548236 51.4999158, 6.5483818 51.4998144, 6.548546 51.4997124, 6.5486774 51.4996405, 6.5488125 51.4995632, 6.5489923 51.4994859, 6.5491322 51.4994337)",,,
161694808,,,Friedrichstraße,living_street,,False,True,141.68200000000002,"LINESTRING (6.5479913 51.5000891, 6.5480908 51.5001494, 6.5481029 51.5001567, 6.5488465 51.5006075, 6.5494537 51.5009806)",,,
"[51724723, 164631829]",2,,Ringstraße,tertiary,"['50', '30']",False,True,171.37800000000001,"LINESTRING (6.5479913 51.5000891, 6.5479128 51.5001442, 6.5474158 51.5004934, 6.5472242 51.500632, 6.5470818 51.5007386, 6.5468935 51.500882, 6.5468291 51.5009328, 6.5467961 51.5009588, 6.5465535 51.5011404, 6.5463909 51.5012647)",,,
