osmid,name,highway,oneway,reversed,length,geometry,maxspeed,ref,lanes,width
"[960148608, 888729867]",Neuer Weg,secondary,False,True,45.66199999999999,"LINESTRING (7.9510026 50.6514426, 7.9511345 50.6515688, 7.9512548 50.6516965, 7.9513266 50.6517972)",50,L 293,2,
158320102,Steinweg,residential,False,False,32.325,"LINESTRING (7.9429276 50.6459095, 7.942594 50.6461089)",,,,
166811172,Bismarckstraße,tertiary,False,False,21.8,"LINESTRING (7.9429276 50.6459095, 7.9432268 50.6459589)",,,,
32888475,Berliner Straße,residential,False,False,112.881,"LINESTRING (7.9450401 50.6462878, 7.9445402 50.6466764, 7.9440397 50.6470803)",,,,
166811172,Bismarckstraße,tertiary,False,False,121.566,"LINESTRING (7.9450401 50.6462878, 7.9451564 50.6463243, 7.9456159 50.6465068, 7.9459208 50.6466424, 7.9461622 50.6467665, 7.9463071 50.6468601, 7.9463513 50.646883, 7.9464036 50.6468966, 7.9464521 50.6468958)",,,,
166811172,Bismarckstraße,tertiary,False,True,133.002,"LINESTRING (7.9450401 50.6462878, 7.9449195 50.6462606, 7.9432268 50.6459589)",,,,
25020841,Bismarckstraße,tertiary,False,False,152.411,"LINESTRING (7.9516693 50.6506008, 7.9516506 50.6505529, 7.9502816 50.6495567)",,,,
25028467,Langenbacher Straße,secondary,False,False,60.891999999999996,"LINESTRING (7.9516693 50.6506008, 7.9517496 50.6505946, 7.951794 50.6505912, 7.9518405 50.6505838, 7.9519089 50.6505617, 7.9520046 50.6505163, 7.9520631 50.6504792, 7.952137 50.6504199, 7.9521932 50.6503584, 7.952259 50.6502523)",50,L 293,,
"[42361755, 960148607]","['Marktstraße', 'Neuer Weg']",secondary,False,True,59.534000000000006,"LINESTRING (7.9516693 50.6506008, 7.9516246 50.6506129, 7.9515603 50.6506303, 7.9515123 50.6506469, 7.9514046 50.6506841, 7.9512739 50.6507262, 7.9512241 50.6507422, 7.9509051 50.6508274)",50,L 293,2,
25934423,Nassauische Straße,residential,False,False,183.866,"LINESTRING (7.9545598 50.6514433, 7.9552747 50.6498531)",,,,
31293834,Büchtingstraße,residential,False,False,224.941,"LINESTRING (7.9545598 50.6514433, 7.9543395 50.6520161, 7.9542795 50.6521716, 7.9542277 50.652281, 7.9541058 50.6526021, 7.9538077 50.6533386, 7.9537883 50.6534059)",,,,
"[166811232, 119303166]",Wilhelmstraße,living_street,False,True,88.601,"LINESTRING (7.9545598 50.6514433, 7.9543502 50.6513931, 7.9541814 50.6513514, 7.9540949 50.6513318, 7.953929 50.6512984, 7.9535508 50.6512744, 7.9533485 50.6512515)",,,,
31695820,Westendstraße,residential,False,True,35.741,"LINESTRING (7.9468289 50.6502747, 7.9463428 50.6501835)",30,,,
31695820,Westendstraße,residential,False,False,128.909,"LINESTRING (7.9468289 50.6502747, 7.9471435 50.6503335, 7.9485827 50.6506025)",30,,,
32811238,Karlstraße,residential,False,False,98.867,"LINESTRING (7.9468289 50.6502747, 7.9469733 50.6498984, 7.9470576 50.6498108, 7.9475253 50.6495435)",,,,
32811238,Karlstraße,residential,False,True,74.971,"LINESTRING (7.948324 50.6490984, 7.9475253 50.6495435)",,,,
32888476,Albrechtstraße,residential,True,False,19.636,"LINESTRING (7.948324 50.6490984, 7.9481399 50.6489659)",50,,,
32888476,Albrechtstraße,residential,True,False,120.521,"LINESTRING (7.9494616 50.6499074, 7.948324 50.6490984)",50,,,
32811277,Robertstraße,residential,True,False,74.69,"LINESTRING (7.9494616 50.6499074, 7.9490687 50.6501286, 7.9488854 50.6502318, 7.948831 50.6502624, 7.9487041 50.6503733)",,,,
31695933,Marktstraße,residential,False,False,119.961,"LINESTRING (7.9481435 50.6520794, 7.9467407 50.65269)",,,,
32811298,Marktstraße,residential,False,False,10.348,"LINESTRING (7.9481435 50.6520794, 7.9482627 50.6520251)",,,,
31695740,Weidenstraße,residential,False,True,236.652,"LINESTRING (7.9481435 50.6520794, 7.9492406 50.6528923, 7.9500898 50.6538035)",,,,
32811277,Robertstraße,residential,True,False,26.885,"LINESTRING (7.9487041 50.6503733, 7.9485827 50.6506025)",,,,
32827195,Hermannstraße,residential,False,False,124.382,"LINESTRING (7.9487041 50.6503733, 7.9485284 50.6502814, 7.9475253 50.6495435)",,,,
32811238,Karlstraße,residential,False,False,74.971,"LINESTRING (7.9475253 50.6495435, 7.948324 50.6490984)",,,,
32811238,Karlstraße,residential,False,True,98.867,"LINESTRING (7.9475253 50.6495435, 7.9470576 50.6498108, 7.9469733 50.6498984, 7.9468289 50.6502747)",,,,
32827195,Hermannstraße,residential,False,True,124.382,"LINESTRING (7.9475253 50.6495435, 7.9485284 50.6502814, 7.9487041 50.6503733)",,,,
31695820,Westendstraße,residential,False,False,97.393,"LINESTRING (7.9490798 50.6507007, 7.9503981 50.6509624)",30,,,
31695820,Westendstraße,residential,False,True,36.709,"LINESTRING (7.9490798 50.6507007, 7.9485827 50.6506025)",30,,,
32888465,Kantstraße,residential,False,False,35.449,"LINESTRING (7.9456628 50.6506598, 7.9452252 50.6508168)",,,,
32888465,Kantstraße,residential,False,True,71.897,"LINESTRING (7.9456628 50.6506598, 7.9462428 50.6502969, 7.9463428 50.6501835)",,,,
32888466,Schillerstraße,residential,False,True,186.23199999999997,"LINESTRING (7.9456628 50.6506598, 7.9458104 50.6508822, 7.9459664 50.6509873, 7.9462186 50.6511837, 7.9464304 50.6513085, 7.9464393 50.6513768, 7.9462025 50.6515764, 7.9459037 50.6518062, 7.9456506 50.6519799)",,,,
32888465,Kantstraße,residential,False,False,24.508,"LINESTRING (7.9452252 50.6508168, 7.9449329 50.6509361)",,,,
32888465,Kantstraße,residential,False,True,35.449,"LINESTRING (7.9452252 50.6508168, 7.9456628 50.6506598)",,,,
32888467,Lessingstraße,residential,False,False,91.283,"LINESTRING (7.9452252 50.6508168, 7.9450645 50.6506886, 7.9440714 50.6505005)",,,,
32888465,Kantstraße,residential,False,True,24.508,"LINESTRING (7.9449329 50.6509361, 7.9452252 50.6508168)",,,,
32888465,Kantstraße,residential,False,False,338.385,"LINESTRING (7.9449329 50.6509361, 7.944199 50.6511138, 7.9441013 50.6511502, 7.9440789 50.6511586, 7.9440724 50.6512426, 7.9441342 50.6515821, 7.9442113 50.6519246, 7.944454 50.6522595, 7.9447532 50.6524226, 7.9451369 50.6526319, 7.946103 50.6530564)",,,,
32888466,Schillerstraße,residential,False,False,128.217,"LINESTRING (7.9449329 50.6509361, 7.9450832 50.6513153, 7.9452571 50.6515846, 7.9454359 50.6518188, 7.9456506 50.6519799)",,,,
32888466,Schillerstraße,residential,False,False,186.23199999999997,"LINESTRING (7.9456506 50.6519799, 7.9459037 50.6518062, 7.9462025 50.6515764, 7.9464393 50.6513768, 7.9464304 50.6513085, 7.9462186 50.6511837, 7.9459664 50.6509873, 7.9458104 50.6508822, 7.9456628 50.6506598)",,,,
32888466,Schillerstraße,residential,False,True,128.21699999999998,"LINESTRING (7.9456506 50.6519799, 7.9454359 50.6518188, 7.9452571 50.6515846, 7.9450832 50.6513153, 7.9449329 50.6509361)",,,,
35666641,Schillerstraße,residential,False,False,47.435,"LINESTRING (7.9456506 50.6519799, 7.9453884 50.6521013, 7.9451032 50.6522279)",,,,
32888467,Lessingstraße,residential,False,True,91.283,"LINESTRING (7.9440714 50.6505005, 7.9450645 50.6506886, 7.9452252 50.6508168)",,,,
32888477,Rauscheidstraße,residential,False,False,75.35300000000001,"LINESTRING (7.9439719 50.6488879, 7.9443018 50.6486835, 7.9447283 50.6484092)",,,,
119302451,Danziger Straße,residential,False,True,60.504000000000005,"LINESTRING (7.9439719 50.6488879, 7.9435923 50.6486306, 7.9433637 50.648505)",,,,
170812082,Danziger Straße,residential,False,False,113.429,"LINESTRING (7.9439719 50.6488879, 7.9448504 50.6495157, 7.9450318 50.6496552)",,,,
32888475,Berliner Straße,residential,False,False,144.203,"LINESTRING (7.9427365 50.6481661, 7.9417428 50.6492996)",,,,
32888475,Berliner Straße,residential,False,True,151.723,"LINESTRING (7.9427365 50.6481661, 7.9440397 50.6470803)",,,,
119302451,Danziger Straße,residential,False,True,81.721,"LINESTRING (7.9427365 50.6481661, 7.941844 50.6476972)",,,,
119302451,Danziger Straße,residential,False,False,58.1,"LINESTRING (7.9427365 50.6481661, 7.9431954 50.648414, 7.9433637 50.648505)",,,,
119302451,Danziger Straße,residential,False,False,81.721,"LINESTRING (7.941844 50.6476972, 7.9427365 50.6481661)",,,,
32888477,Rauscheidstraße,residential,False,True,49.292,"LINESTRING (7.9460414 50.6475821, 7.945554 50.6478999)",,,,
32888477,Rauscheidstraße,residential,False,False,71.271,"LINESTRING (7.9460414 50.6475821, 7.946143 50.6475112, 7.9466472 50.647154, 7.9467164 50.647105)",,,,
54442486,Albrechtstraße,residential,False,True,125.535,"LINESTRING (7.9460414 50.6475821, 7.9466146 50.64794, 7.9473182 50.6483689)",,,,
25020841,Bismarckstraße,tertiary,False,True,221.64,"LINESTRING (7.9467164 50.647105, 7.9475155 50.647612, 7.9481631 50.6480404, 7.9488912 50.6485438)",,,,
32888477,Rauscheidstraße,residential,False,True,71.271,"LINESTRING (7.9467164 50.647105, 7.9466472 50.647154, 7.946143 50.6475112, 7.9460414 50.6475821)",,,,
119302445,Bismarckstraße,tertiary,False,False,29.876,"LINESTRING (7.9467164 50.647105, 7.9466391 50.6470566, 7.9465554 50.6469846, 7.9464521 50.6468958)",,,,
32888480,Robertstraße,residential,False,False,38.79,"LINESTRING (7.9507904 50.6492581, 7.9511941 50.6490211)",,,,
32888480,Robertstraße,residential,False,True,48.88000000000001,"LINESTRING (7.9507904 50.6492581, 7.9505792 50.649382, 7.9503373 50.649524, 7.9502816 50.6495567)",,,,
25020841,Bismarckstraße,tertiary,False,False,149.317,"LINESTRING (7.9502816 50.6495567, 7.9491685 50.6487458, 7.9488912 50.6485438)",,,,
25020841,Bismarckstraße,tertiary,False,True,152.411,"LINESTRING (7.9502816 50.6495567, 7.9516506 50.6505529, 7.9516693 50.6506008)",,,,
32811283,Robertstraße,residential,True,False,68.946,"LINESTRING (7.9502816 50.6495567, 7.950193 50.6496042, 7.9495344 50.6499567)",,,,
32888480,Robertstraße,residential,False,False,48.88,"LINESTRING (7.9502816 50.6495567, 7.9503373 50.649524, 7.9505792 50.649382, 7.9507904 50.6492581)",,,,
32888480,Robertstraße,residential,False,True,38.79,"LINESTRING (7.9511941 50.6490211, 7.9507904 50.6492581)",,,,
72094101,Gartenstraße,residential,True,False,125.95599999999999,"LINESTRING (7.9511941 50.6490211, 7.9520673 50.6496428, 7.9522051 50.6497409, 7.9522964 50.6497768, 7.9524475 50.649808)",,,,
25934423,Nassauische Straße,residential,False,True,183.866,"LINESTRING (7.9552747 50.6498531, 7.9545598 50.6514433)",,,,
119303157,Bornstraße,residential,False,True,135.118,"LINESTRING (7.9552747 50.6498531, 7.9550309 50.6498253, 7.9548604 50.6497848, 7.9545916 50.6496795, 7.9536132 50.6492719)",,,,
32888475,Berliner Straße,residential,False,False,151.723,"LINESTRING (7.9440397 50.6470803, 7.9427365 50.6481661)",,,,
32932384,Thüringer Straße,residential,False,False,140.376,"LINESTRING (7.9440397 50.6470803, 7.945554 50.6478999)",,,,
32888475,Berliner Straße,residential,False,True,112.881,"LINESTRING (7.9440397 50.6470803, 7.9445402 50.6466764, 7.9450401 50.6462878)",,,,
32888477,Rauscheidstraße,residential,False,False,49.292,"LINESTRING (7.945554 50.6478999, 7.9460414 50.6475821)",,,,
32888477,Rauscheidstraße,residential,False,True,61.314,"LINESTRING (7.945554 50.6478999, 7.9449258 50.6482812)",,,,
32932384,Thüringer Straße,residential,False,True,140.376,"LINESTRING (7.945554 50.6478999, 7.9440397 50.6470803)",,,,
32888477,Rauscheidstraße,residential,False,False,61.314,"LINESTRING (7.9449258 50.6482812, 7.945554 50.6478999)",,,,
32888477,Rauscheidstraße,residential,False,True,19.912,"LINESTRING (7.9449258 50.6482812, 7.9447283 50.6484092)",,,,
32932387,Schlesier Straße,residential,False,False,158.656,"LINESTRING (7.9449258 50.6482812, 7.94416 50.6478857, 7.9439659 50.6480048, 7.9433637 50.648505)",,,,
32932387,Schlesier Straße,residential,False,True,158.656,"LINESTRING (7.9433637 50.648505, 7.9439659 50.6480048, 7.94416 50.6478857, 7.9449258 50.6482812)",,,,
119302451,Danziger Straße,residential,False,False,60.504000000000005,"LINESTRING (7.9433637 50.648505, 7.9435923 50.6486306, 7.9439719 50.6488879)",,,,
119302451,Danziger Straße,residential,False,True,58.1,"LINESTRING (7.9433637 50.648505, 7.9431954 50.648414, 7.9427365 50.6481661)",,,,
158061128,Auweg,residential,False,False,67.381,"LINESTRING (7.9474651 50.6464589, 7.9469213 50.6469572)",,,,
32956429,Gartenstraße,residential,False,True,149.263,"LINESTRING (7.9474651 50.6464589, 7.9462729 50.6458982, 7.9462221 50.6458814, 7.9459771 50.6458005, 7.9458779 50.6457783, 7.9457875 50.645775, 7.9456865 50.6457888)",,,,
72094101,Gartenstraße,residential,True,False,240.581,"LINESTRING (7.9474651 50.6464589, 7.9479544 50.6467506, 7.9480085 50.6467857, 7.9488252 50.6473166, 7.9493184 50.6476558, 7.9498132 50.6480265)",,,,
"[42397265, 960639825]","['Fritz-von-Opel-Straße', 'Auweg']",residential,False,True,375.88000000000005,"LINESTRING (7.9474651 50.6464589, 7.948235 50.645772, 7.9483187 50.6457154, 7.9483992 50.6456814, 7.9484823 50.6456627, 7.9485492 50.6456593, 7.9486272 50.6456797, 7.9487164 50.645732, 7.9498827 50.6465605, 7.9507019 50.6471426, 7.9508508 50.6472484, 7.9509949 50.6473507)",,,,
25028467,Langenbacher Straße,secondary,False,False,99.717,"LINESTRING (7.9524475 50.649808, 7.9527848 50.6489371)",50,L 293,,
25028467,Langenbacher Straße,secondary,False,True,51.16,"LINESTRING (7.9524475 50.649808, 7.9523783 50.6499712, 7.952259 50.6502523)",50,L 293,,
"[30309710, 30761143]","['Bachstraße', 'Bismarckstraße']","['living_street', 'residential']",True,False,164.148,"LINESTRING (7.9522782 50.6511651, 7.9522847 50.6511204, 7.9522704 50.6510783, 7.9521945 50.6510011, 7.9520462 50.6508469, 7.9519361 50.6507761, 7.9518259 50.6507052, 7.9516341 50.6508186, 7.9515165 50.6509196, 7.9513874 50.6510581, 7.9511749 50.6513511, 7.9510026 50.6514426)",,,,
158321350,Weberstraße,residential,False,False,100.61500000000001,"LINESTRING (7.9522782 50.6511651, 7.9522453 50.6512323, 7.9521121 50.6513958, 7.9520077 50.6514825, 7.9515249 50.6517518, 7.9513266 50.6517972)",,,,
"[166811232, 687196508]",Wilhelmstraße,living_street,False,"[False, True]",76.56700000000001,"LINESTRING (7.9522782 50.6511651, 7.952527 50.6512154, 7.9527175 50.6512299, 7.95319 50.6512358, 7.9533485 50.6512515)",,,,
31695933,Marktstraße,residential,False,True,60.672,"LINESTRING (7.946103 50.6530564, 7.9467407 50.65269)",,,,
"[32956433, 31695933]","['Marktstraße', 'Sebastian-Kneipp-Straße']",residential,False,False,303.0009999999999,"LINESTRING (7.946103 50.6530564, 7.9452317 50.6534453, 7.945181 50.6535157, 7.9453451 50.6535587, 7.9460865 50.6535714, 7.9468174 50.6535739, 7.9472633 50.6536379, 7.9478468 50.6538448, 7.9481438 50.6539423)",,,,
32888465,Kantstraße,residential,False,True,338.38499999999993,"LINESTRING (7.946103 50.6530564, 7.9451369 50.6526319, 7.9447532 50.6524226, 7.944454 50.6522595, 7.9442113 50.6519246, 7.9441342 50.6515821, 7.9440724 50.6512426, 7.9440789 50.6511586, 7.9441013 50.6511502, 7.944199 50.6511138, 7.9449329 50.6509361)",,,,
32888475,Berliner Straße,residential,False,True,144.203,"LINESTRING (7.9417428 50.6492996, 7.9427365 50.6481661)",,,,
35666248,Goethestraße,residential,False,False,84.613,"LINESTRING (7.9417428 50.6492996, 7.9416139 50.6497693, 7.9416548 50.6500523)",,,,
407952419,Westendstraße,residential,False,False,252.257,"LINESTRING (7.9417428 50.6492996, 7.9447977 50.6499059, 7.9451604 50.6499707)",30,,,
407952419,Westendstraße,residential,False,False,86.657,"LINESTRING (7.9451604 50.6499707, 7.9463428 50.6501835)",30,,,
170812082,Danziger Straße,residential,False,True,38.202,"LINESTRING (7.9451604 50.6499707, 7.9451822 50.6499008, 7.9451854 50.6498198, 7.9451366 50.6497647, 7.9450318 50.6496552)",,,,
407952419,Westendstraße,residential,False,True,252.257,"LINESTRING (7.9451604 50.6499707, 7.9447977 50.6499059, 7.9417428 50.6492996)",30,,,
31695820,Westendstraße,residential,False,False,35.741,"LINESTRING (7.9463428 50.6501835, 7.9468289 50.6502747)",30,,,
407952419,Westendstraße,residential,False,True,86.657,"LINESTRING (7.9463428 50.6501835, 7.9451604 50.6499707)",30,,,
32888465,Kantstraße,residential,False,False,71.897,"LINESTRING (7.9463428 50.6501835, 7.9462428 50.6502969, 7.9456628 50.6506598)",,,,
31695820,Westendstraße,residential,False,False,36.709,"LINESTRING (7.9485827 50.6506025, 7.9490798 50.6507007)",30,,,
31695820,Westendstraße,residential,False,True,128.909,"LINESTRING (7.9485827 50.6506025, 7.9471435 50.6503335, 7.9468289 50.6502747)",30,,,
32887357,Lindenweg,residential,True,False,27.569,"LINESTRING (7.9488513 50.6509019, 7.9490798 50.6507007)",,,,
32887358,Kleiner Weg,residential,False,True,81.098,"LINESTRING (7.9488513 50.6509019, 7.9499021 50.6511986)",,,,
32811298,Marktstraße,residential,False,False,43.734,"LINESTRING (7.9499021 50.6511986, 7.9503981 50.6509624)",,,,
32811298,Marktstraße,residential,False,True,47.071,"LINESTRING (7.9499021 50.6511986, 7.9493687 50.6514532)",,,,
32887358,Kleiner Weg,residential,False,False,81.098,"LINESTRING (7.9499021 50.6511986, 7.9488513 50.6509019)",,,,
32811298,Marktstraße,residential,False,True,10.348,"LINESTRING (7.9482627 50.6520251, 7.9481435 50.6520794)",,,,
32811298,Marktstraße,residential,False,False,100.646,"LINESTRING (7.9482627 50.6520251, 7.9489318 50.651669, 7.9490654 50.6515979, 7.9493687 50.6514532)",,,,
32887357,Lindenweg,residential,True,False,166.961,"LINESTRING (7.9482627 50.6520251, 7.9477824 50.6517853, 7.948284 50.6513975, 7.9488513 50.6509019)",,,,
25028467,Langenbacher Straße,secondary,False,True,99.717,"LINESTRING (7.9527848 50.6489371, 7.9524475 50.649808)",50,L 293,,
119303159,Langenbacher Straße,secondary,False,False,29.788,"LINESTRING (7.9527848 50.6489371, 7.9528909 50.6486778)",50,L 293,,
"[32888482, 119303157]",Bornstraße,residential,False,False,69.271,"LINESTRING (7.9527848 50.6489371, 7.9528834 50.6489743, 7.9533323 50.6491533, 7.9536132 50.6492719)",,,,
32811424,Karlstraße,residential,True,False,70.774,"LINESTRING (7.9481399 50.6489659, 7.9487962 50.6485971, 7.9488912 50.6485438)",,,,
32888476,Albrechtstraße,residential,True,False,88.10900000000001,"LINESTRING (7.9481399 50.6489659, 7.947706 50.6486521, 7.9473182 50.6483689)",50,,,
32888476,Albrechtstraße,residential,True,False,7.51,"LINESTRING (7.9495344 50.6499567, 7.9494616 50.6499074)",50,,,
32888476,Albrechtstraße,residential,True,False,137.609,"LINESTRING (7.9509051 50.6508274, 7.9508682 50.6507717, 7.9508159 50.6507232, 7.9506702 50.6506434, 7.9505102 50.6505558, 7.950345 50.6504654, 7.9501605 50.6503643, 7.9501279 50.6503465, 7.9500529 50.6503006, 7.9498985 50.6502062, 7.9498817 50.6501947, 7.9495344 50.6499567)",50,,,
"[42361755, 960148607]","['Marktstraße', 'Neuer Weg']",secondary,False,False,59.534,"LINESTRING (7.9509051 50.6508274, 7.9512241 50.6507422, 7.9512739 50.6507262, 7.9514046 50.6506841, 7.9515123 50.6506469, 7.9515603 50.6506303, 7.9516246 50.6506129, 7.9516693 50.6506008)",50,L 293,2,
42361755,Marktstraße,secondary,False,True,29.426000000000002,"LINESTRING (7.9509051 50.6508274, 7.9506901 50.6508894, 7.9506542 50.6509069, 7.9506244 50.6509285, 7.9506022 50.6509536, 7.9505883 50.6509809)",50,L 293,2,
31695820,Westendstraße,residential,False,False,13.566,"LINESTRING (7.9503981 50.6509624, 7.9505883 50.6509809)",30,,,
31695820,Westendstraße,residential,False,True,97.393,"LINESTRING (7.9503981 50.6509624, 7.9490798 50.6507007)",30,,,
32811298,Marktstraße,residential,False,True,43.734,"LINESTRING (7.9503981 50.6509624, 7.9499021 50.6511986)",,,,
25020841,Bismarckstraße,tertiary,False,False,221.64,"LINESTRING (7.9488912 50.6485438, 7.9481631 50.6480404, 7.9475155 50.647612, 7.9467164 50.647105)",,,,
25020841,Bismarckstraße,tertiary,False,True,149.317,"LINESTRING (7.9488912 50.6485438, 7.9491685 50.6487458, 7.9502816 50.6495567)",,,,
60883061,Karlstraße,residential,True,False,86.80199999999999,"LINESTRING (7.9488912 50.6485438, 7.9489368 50.6485182, 7.9498132 50.6480265)",,,1,5
35666248,Goethestraße,residential,False,False,38.306,"LINESTRING (7.9416548 50.6500523, 7.9416493 50.650164, 7.941733 50.6503906)",,,,
35666248,Goethestraße,residential,False,True,84.613,"LINESTRING (7.9416548 50.6500523, 7.9416139 50.6497693, 7.9417428 50.6492996)",,,,
35666253,,residential,False,True,83.963,"LINESTRING (7.9416548 50.6500523, 7.9418489 50.6500441, 7.9426485 50.6501943, 7.9427682 50.6502639)",,,,
35666248,Goethestraße,residential,False,True,111.702,"LINESTRING (7.942784 50.6510804, 7.9425284 50.6509941, 7.9421286 50.6508243, 7.9418487 50.6506385, 7.9417775 50.6505109, 7.941733 50.6503906)",,,,
35666253,,residential,False,False,83.963,"LINESTRING (7.9427682 50.6502639, 7.9426485 50.6501943, 7.9418489 50.6500441, 7.9416548 50.6500523)",,,,
218783460,Neuer Weg,secondary,False,True,145.085,"LINESTRING (7.9513266 50.6517972, 7.9520808 50.6530112)",50,L 293,2,
158321350,Weberstraße,residential,False,True,100.615,"LINESTRING (7.9513266 50.6517972, 7.9515249 50.6517518, 7.9520077 50.6514825, 7.9521121 50.6513958, 7.9522453 50.6512323, 7.9522782 50.6511651)",,,,
"[960148608, 888729867]",Neuer Weg,secondary,False,False,45.662,"LINESTRING (7.9513266 50.6517972, 7.9512548 50.6516965, 7.9511345 50.6515688, 7.9510026 50.6514426)",50,L 293,2,
"[42361857, 888729868]",Triftstraße,residential,False,True,233.30599999999998,"LINESTRING (7.9513266 50.6517972, 7.9509509 50.6519834, 7.9502702 50.6523529, 7.9502075 50.6523852, 7.9501903 50.6524053, 7.9501823 50.6524202, 7.950238 50.6525056, 7.9505973 50.6530373, 7.9509753 50.6534381)",,,,
35666641,Schillerstraße,residential,False,True,47.435,"LINESTRING (7.9451032 50.6522279, 7.9453884 50.6521013, 7.9456506 50.6519799)",,,,
32888477,Rauscheidstraße,residential,False,False,19.912,"LINESTRING (7.9447283 50.6484092, 7.9449258 50.6482812)",,,,
35666520,Stettiner Straße,residential,False,False,117.526,"LINESTRING (7.9447283 50.6484092, 7.9459063 50.649157)",,,,
32888477,Rauscheidstraße,residential,False,True,75.35300000000001,"LINESTRING (7.9447283 50.6484092, 7.9443018 50.6486835, 7.9439719 50.6488879)",,,,
35666518,Eichendorffstraße,residential,False,False,82.888,"LINESTRING (7.9459063 50.649157, 7.9450318 50.6496552)",,,,
35666520,Stettiner Straße,residential,False,True,117.526,"LINESTRING (7.9459063 50.649157, 7.9447283 50.6484092)",,,,
35666518,Eichendorffstraße,residential,False,True,132.627,"LINESTRING (7.9459063 50.649157, 7.9469249 50.6485849, 7.9470184 50.6485324, 7.9473182 50.6483689)",,,,
35666520,Stettiner Straße,residential,False,False,61.45099999999999,"LINESTRING (7.9459063 50.649157, 7.9460391 50.6492649, 7.946082 50.6493106, 7.9460998 50.6493599, 7.9461017 50.64942, 7.9460695 50.6494801, 7.9460309 50.6495275, 7.9459111 50.6496392)",,,,
35666518,Eichendorffstraße,residential,False,False,132.627,"LINESTRING (7.9473182 50.6483689, 7.9470184 50.6485324, 7.9469249 50.6485849, 7.9459063 50.649157)",,,,
54442486,Albrechtstraße,residential,False,False,125.535,"LINESTRING (7.9473182 50.6483689, 7.9466146 50.64794, 7.9460414 50.6475821)",,,,
32956433,Sebastian-Kneipp-Straße,residential,False,False,91.255,"LINESTRING (7.9509753 50.6534381, 7.9520808 50.6530112)",,,,
32956433,Sebastian-Kneipp-Straße,residential,False,True,74.484,"LINESTRING (7.9509753 50.6534381, 7.9500898 50.6538035)",,,,
"[42361857, 888729868]",Triftstraße,residential,False,False,233.30599999999995,"LINESTRING (7.9509753 50.6534381, 7.9505973 50.6530373, 7.950238 50.6525056, 7.9501823 50.6524202, 7.9501903 50.6524053, 7.9502075 50.6523852, 7.9502702 50.6523529, 7.9509509 50.6519834, 7.9513266 50.6517972)",,,,
42397264,Bornwiese,residential,False,False,134.361,"LINESTRING (7.9536132 50.6492719, 7.9542647 50.648233, 7.9543644 50.6481685)",,,,
119303157,Bornstraße,residential,False,False,135.118,"LINESTRING (7.9536132 50.6492719, 7.9545916 50.6496795, 7.9548604 50.6497848, 7.9550309 50.6498253, 7.9552747 50.6498531)",,,,
"[32888482, 119303157]",Bornstraße,residential,False,True,69.271,"LINESTRING (7.9536132 50.6492719, 7.9533323 50.6491533, 7.9528834 50.6489743, 7.9527848 50.6489371)",,,,
226582568,Bergstraße,secondary,False,True,80.648,"LINESTRING (7.9543644 50.6481685, 7.9535734 50.6476446)",50,L 295,,
42397264,Bornwiese,residential,False,True,134.361,"LINESTRING (7.9543644 50.6481685, 7.9542647 50.648233, 7.9536132 50.6492719)",,,,
