osmid,name,highway,oneway,reversed,length,lanes,geometry,maxspeed,access,junction
120007715,Ringmauerstraße,tertiary,False,True,37.997,,"LINESTRING (13.6019029 48.7285054, 13.601723 48.7284898, 13.6015786 48.7284592, 13.6014035 48.72842)",,,
"[27036806, 746993679]","['Ringmauerstraße', 'Zufuhrstraße']",tertiary,False,False,151.846,,"LINESTRING (13.6019029 48.7285054, 13.6020167 48.7285242, 13.6021218 48.7285507, 13.6023319 48.7286093, 13.6024728 48.7286486, 13.6027108 48.7286959, 13.6030283 48.7287282, 13.6031773 48.7287329, 13.6033349 48.7287207, 13.6034733 48.7286947, 13.6036836 48.7286267, 13.6038525 48.7285518)",,,
"[1052720461, 577858438, 970445615]",Hauzenberger Straße,residential,False,True,257.259,,"LINESTRING (13.6019029 48.7285054, 13.6019336 48.7284433, 13.601962 48.7283947, 13.6019762 48.7283549, 13.6020053 48.7283142, 13.6021373 48.7281984, 13.6022366 48.7281279, 13.6025066 48.7279387, 13.6027663 48.7277567, 13.6028835 48.7276761, 13.6029701 48.7275741, 13.6030531 48.72745, 13.6031267 48.7273531, 13.6032024 48.7272594, 13.603617 48.7268049, 13.603647 48.7267738, 13.6038188 48.7265931)",,,
41550609,Ringmauerstraße,tertiary,False,True,12.624,,"LINESTRING (13.6007511 48.7285174, 13.6005861 48.7285497)",,,
41550643,Ringmauerstraße,tertiary,False,False,49.461,,"LINESTRING (13.6007511 48.7285174, 13.6008104 48.7285043, 13.6011418 48.7284309, 13.6014035 48.72842)",,,
102948230,Büchl,residential,False,False,75.66300000000001,,"LINESTRING (13.6007511 48.7285174, 13.6007824 48.7286197, 13.6008218 48.7287276, 13.6008453 48.7287878, 13.6008708 48.7288558, 13.6009446 48.7290678, 13.6009508 48.7291831)",,,
"[27036805, 746996854]",Jandelsbrunner Straße,residential,False,False,149.90300000000002,,"LINESTRING (13.6011825 48.7298373, 13.6013128 48.7298208, 13.6015478 48.7297874, 13.6017748 48.729744, 13.601942 48.7297023, 13.6020872 48.7296658, 13.6021479 48.7296721, 13.6021819 48.7296715, 13.6022932 48.7297079, 13.6024214 48.7297341, 13.6026074 48.7297514, 13.602705 48.7297581, 13.6028134 48.729734, 13.6029555 48.7296833, 13.6030965 48.7296049)",,,
41550590,Marktplatz,residential,True,False,82.89799999999998,,"LINESTRING (13.6011825 48.7298373, 13.6011092 48.729861, 13.6012491 48.7305127, 13.6012954 48.7305264)",,,
"[27036806, 746993679]","['Ringmauerstraße', 'Zufuhrstraße']",tertiary,False,True,151.84599999999998,,"LINESTRING (13.6038525 48.7285518, 13.6036836 48.7286267, 13.6034733 48.7286947, 13.6033349 48.7287207, 13.6031773 48.7287329, 13.6030283 48.7287282, 13.6027108 48.7286959, 13.6024728 48.7286486, 13.6023319 48.7286093, 13.6021218 48.7285507, 13.6020167 48.7285242, 13.6019029 48.7285054)",,,
746996848,Jandelsbrunner Straße,residential,False,True,134.162,,"LINESTRING (13.6038525 48.7285518, 13.6038833 48.7286137, 13.6038803 48.7287411, 13.6038443 48.7288105, 13.6037618 48.7289694, 13.603515 48.7292162, 13.6033172 48.7294139, 13.6030965 48.7296049)",,,
139173682,Bahnhofstraße,tertiary,False,False,5.251,,"LINESTRING (13.5999864 48.7308518, 13.5999467 48.7308125)",,,
"[27131320, 577850429]","['Marktplatz', 'Passauer Straße']",residential,True,False,121.518,,"LINESTRING (13.5999864 48.7308518, 13.6001379 48.7308628, 13.6004794 48.7308184, 13.6008998 48.7307791, 13.6011336 48.7307685, 13.6012273 48.7310907)",,,
137630383,Bahnhofstraße,tertiary,False,True,126.193,,"LINESTRING (13.5999864 48.7308518, 13.6000827 48.7309774, 13.6001295 48.7310855, 13.6002733 48.7313873, 13.6002771 48.7313944, 13.6003552 48.7314782, 13.6006797 48.7316956, 13.6008681 48.7317872)",,,
"[132460196, 139173678]",Goldener Steig,residential,False,True,372.845,,"LINESTRING (13.5999864 48.7308518, 13.5998316 48.7308689, 13.5997335 48.7308733, 13.5996467 48.7308681, 13.5995658 48.7308474, 13.5994555 48.7308058, 13.5992835 48.7307724, 13.5991611 48.7307558, 13.5990075 48.7307564, 13.598608 48.7308541, 13.5985575 48.7307447, 13.5984735 48.7304848, 13.5984315 48.7303549, 13.5983461 48.7301745, 13.598158 48.7299165, 13.5980009 48.7297807, 13.597739 48.729612, 13.5972231 48.729323, 13.5965214 48.7290146)",,,
27175808,Schiefweger Straße,residential,True,False,66.364,,"LINESTRING (13.6008681 48.7317872, 13.6008507 48.7318196, 13.6007055 48.731858, 13.6006579 48.731882, 13.6006304 48.7319168, 13.6006177 48.731955, 13.6006248 48.7320032, 13.6006802 48.732102, 13.6008403 48.7322571)",,,
41550583,Bahnhofstraße,tertiary,False,True,11.937999999999999,,"LINESTRING (13.6008681 48.7317872, 13.6009497 48.7318161, 13.6010115 48.731838)",,,
137630383,Bahnhofstraße,tertiary,False,False,126.193,,"LINESTRING (13.6008681 48.7317872, 13.6006797 48.7316956, 13.6003552 48.7314782, 13.6002771 48.7313944, 13.6002733 48.7313873, 13.6001295 48.7310855, 13.6000827 48.7309774, 13.5999864 48.7308518)",,,
"[27680585, 27175809]",Schiefweger Straße,residential,False,False,107.77900000000001,,"LINESTRING (13.6008403 48.7322571, 13.6008984 48.7323312, 13.6009156 48.732372, 13.6009254 48.7324363, 13.60092 48.7325745, 13.6008773 48.732792, 13.6008297 48.7329277, 13.6007053 48.7331356, 13.6006582 48.7331852)",,,
135565552,Böhmerwaldstraße,residential,False,False,70.35,,"LINESTRING (13.5970186 48.7304781, 13.5971107 48.7303703, 13.597216 48.7302372, 13.5972977 48.7300761, 13.5973215 48.730006, 13.5973284 48.729889)",,,
139173673,Böhmerwaldstraße,residential,False,False,44.38,,"LINESTRING (13.5970186 48.7304781, 13.5969623 48.7302511, 13.5969119 48.7300853)",30,,
139173673,Böhmerwaldstraße,residential,False,True,104.22800000000001,,"LINESTRING (13.5970186 48.7304781, 13.5970377 48.7305667, 13.5970675 48.7307374, 13.5971084 48.7309125, 13.5971536 48.7311177, 13.5971829 48.7312082, 13.5972064 48.731311, 13.5972543 48.7314006)",30,,
120124884,Goldener Steig,residential,False,True,39.611,,"LINESTRING (13.5965214 48.7290146, 13.5960419 48.7288507)",,,
132460192,Böhmerwaldstraße,residential,False,True,124.611,,"LINESTRING (13.5965214 48.7290146, 13.5964879 48.7290642, 13.596482 48.7291258, 13.596486 48.7291813, 13.5965018 48.7292528, 13.5965395 48.7293242, 13.5965792 48.7293917, 13.5966666 48.7295445, 13.5967599 48.7297093, 13.5968452 48.7298859, 13.5969028 48.7300526, 13.5969119 48.7300853)",30,,
"[132460196, 139173678]",Goldener Steig,residential,False,False,372.845,,"LINESTRING (13.5965214 48.7290146, 13.5972231 48.729323, 13.597739 48.729612, 13.5980009 48.7297807, 13.598158 48.7299165, 13.5983461 48.7301745, 13.5984315 48.7303549, 13.5984735 48.7304848, 13.5985575 48.7307447, 13.598608 48.7308541, 13.5990075 48.7307564, 13.5991611 48.7307558, 13.5992835 48.7307724, 13.5994555 48.7308058, 13.5995658 48.7308474, 13.5996467 48.7308681, 13.5997335 48.7308733, 13.5998316 48.7308689, 13.5999864 48.7308518)",,,
"[970445618, 27036804]",Büchl,residential,True,False,74.88300000000001,,"LINESTRING (13.6009508 48.7291831, 13.6009583 48.7292119, 13.600983 48.7293533, 13.6010763 48.7295464, 13.601137 48.7297127, 13.6011825 48.7298373)",,,
102948230,Büchl,residential,False,True,75.66300000000001,,"LINESTRING (13.6009508 48.7291831, 13.6009446 48.7290678, 13.6008708 48.7288558, 13.6008453 48.7287878, 13.6008218 48.7287276, 13.6007824 48.7286197, 13.6007511 48.7285174)",,,
41550609,Ringmauerstraße,tertiary,False,False,12.624,,"LINESTRING (13.6005861 48.7285497, 13.6007511 48.7285174)",,,
"[1060074056, 27036803, 1060074055]",Ringmauerstraße,tertiary,False,True,272.253,"['2', '3']","LINESTRING (13.6005861 48.7285497, 13.600481 48.7285798, 13.6004664 48.7285863, 13.6003958 48.7286175, 13.6002587 48.7286957, 13.6001471 48.7288142, 13.6000576 48.7289442, 13.6000011 48.7290684, 13.5999546 48.729188, 13.599916 48.7293056, 13.5999363 48.7295014, 13.5999491 48.7296011, 13.5999669 48.729744, 13.5999871 48.7298661, 13.6000146 48.7300901, 13.6000293 48.7301631, 13.6000181 48.7302697, 13.6000458 48.7305798, 13.600045 48.7306976, 13.6000261 48.7307361, 13.6000057 48.7307644, 13.5999467 48.7308125)",,,
120124884,Goldener Steig,residential,False,False,39.611,,"LINESTRING (13.5960419 48.7288507, 13.5965214 48.7290146)",,,
27202879,Pfarrer-Pichler-Straße,residential,False,True,38.19,,"LINESTRING (13.5960419 48.7288507, 13.5960567 48.7287639, 13.5960674 48.7285079)",30,,
27202880,Adalbert-Stifter-Straße,residential,False,False,102.866,,"LINESTRING (13.5976724 48.7305246, 13.5976219 48.7306545, 13.5976082 48.7307638, 13.5975795 48.7308786, 13.5975221 48.7309892, 13.5974552 48.7310972, 13.5973568 48.7312338, 13.5972803 48.7313486, 13.5972543 48.7314006)",30,destination,
27202880,Adalbert-Stifter-Straße,residential,False,True,102.86600000000001,,"LINESTRING (13.5972543 48.7314006, 13.5972803 48.7313486, 13.5973568 48.7312338, 13.5974552 48.7310972, 13.5975221 48.7309892, 13.5975795 48.7308786, 13.5976082 48.7307638, 13.5976219 48.7306545, 13.5976724 48.7305246)",30,destination,
139173673,Böhmerwaldstraße,residential,False,False,104.22800000000001,,"LINESTRING (13.5972543 48.7314006, 13.5972064 48.731311, 13.5971829 48.7312082, 13.5971536 48.7311177, 13.5971084 48.7309125, 13.5970675 48.7307374, 13.5970377 48.7305667, 13.5970186 48.7304781)",30,,
139173673,Böhmerwaldstraße,residential,False,True,28.382,,"LINESTRING (13.5972543 48.7314006, 13.597268 48.7314281, 13.5973473 48.731563, 13.597405 48.7316352)",30,,
27202881,Adalbert-Stifter-Straße,residential,False,False,223.11900000000003,,"LINESTRING (13.597405 48.7316352, 13.5974216 48.7318002, 13.5974688 48.7319721, 13.5975062 48.73218, 13.5975407 48.7324004, 13.5975723 48.7325762, 13.5975662 48.7327178, 13.5975501 48.7328033, 13.5975211 48.7329786, 13.5974894 48.7331401, 13.5974569 48.733317, 13.5974392 48.7335475, 13.597443 48.73363)",30,,
139173673,Böhmerwaldstraße,residential,False,False,28.382,,"LINESTRING (13.597405 48.7316352, 13.5973473 48.731563, 13.597268 48.7314281, 13.5972543 48.7314006)",30,,
"[27175810, 139173684]",Böhmerwaldstraße,residential,False,True,284.85099999999994,,"LINESTRING (13.597405 48.7316352, 13.5974565 48.7317, 13.5975875 48.731823, 13.5977304 48.7319362, 13.5978753 48.7320533, 13.5979487 48.7321247, 13.5980321 48.7321902, 13.5980896 48.7322617, 13.5981591 48.7323331, 13.5982246 48.7324046, 13.5982703 48.7324701, 13.598329 48.7325526, 13.5983754 48.7326189, 13.5984548 48.7327678, 13.5985104 48.7329285, 13.5986198 48.7331945, 13.5987039 48.7334104, 13.5988716 48.7337681, 13.598951 48.733907, 13.5989711 48.733943)",30,,
102946198,Adalbert-Stifter-Straße,residential,False,True,10.352,,"LINESTRING (13.5976277 48.7341598, 13.5975969 48.7341328, 13.5975597 48.7340788)",30,destination,
27202882,Eichendorffstraße,residential,False,False,424.85200000000003,,"LINESTRING (13.5969119 48.7300853, 13.5967909 48.7301746, 13.5966617 48.7302483, 13.5965537 48.7303683, 13.5964597 48.730493, 13.5964236 48.7306229, 13.5963946 48.7307678, 13.5963956 48.7309205, 13.5963922 48.7311516, 13.5963762 48.7312679, 13.5963637 48.731614, 13.5963781 48.7318374, 13.5964201 48.7320142, 13.5964798 48.7321928, 13.5965729 48.7324204, 13.5966908 48.7326461, 13.5968098 48.7328882, 13.5969223 48.7330973, 13.5969945 48.7331936, 13.5970688 48.7332994, 13.5971608 48.7334054, 13.5972974 48.7335509, 13.5973609 48.7336047, 13.5973848 48.7336214, 13.5974081 48.7336279, 13.597443 48.73363)",30,,
132460192,Böhmerwaldstraße,residential,False,False,124.611,,"LINESTRING (13.5969119 48.7300853, 13.5969028 48.7300526, 13.5968452 48.7298859, 13.5967599 48.7297093, 13.5966666 48.7295445, 13.5965792 48.7293917, 13.5965395 48.7293242, 13.5965018 48.7292528, 13.596486 48.7291813, 13.596482 48.7291258, 13.5964879 48.7290642, 13.5965214 48.7290146)",30,,
139173673,Böhmerwaldstraße,residential,False,True,44.38,,"LINESTRING (13.5969119 48.7300853, 13.5969623 48.7302511, 13.5970186 48.7304781)",30,,
27202881,Adalbert-Stifter-Straße,residential,False,True,223.11900000000003,,"LINESTRING (13.597443 48.73363, 13.5974392 48.7335475, 13.5974569 48.733317, 13.5974894 48.7331401, 13.5975211 48.7329786, 13.5975501 48.7328033, 13.5975662 48.7327178, 13.5975723 48.7325762, 13.5975407 48.7324004, 13.5975062 48.73218, 13.5974688 48.7319721, 13.5974216 48.7318002, 13.597405 48.7316352)",30,,
27202882,Eichendorffstraße,residential,False,True,424.85200000000003,,"LINESTRING (13.597443 48.73363, 13.5974081 48.7336279, 13.5973848 48.7336214, 13.5973609 48.7336047, 13.5972974 48.7335509, 13.5971608 48.7334054, 13.5970688 48.7332994, 13.5969945 48.7331936, 13.5969223 48.7330973, 13.5968098 48.7328882, 13.5966908 48.7326461, 13.5965729 48.7324204, 13.5964798 48.7321928, 13.5964201 48.7320142, 13.5963781 48.7318374, 13.5963637 48.731614, 13.5963762 48.7312679, 13.5963922 48.7311516, 13.5963956 48.7309205, 13.5963946 48.7307678, 13.5964236 48.7306229, 13.5964597 48.730493, 13.5965537 48.7303683, 13.5966617 48.7302483, 13.5967909 48.7301746, 13.5969119 48.7300853)",30,,
132460189,Adalbert-Stifter-Straße,residential,False,False,50.839,,"LINESTRING (13.597443 48.73363, 13.5974376 48.7336677, 13.5974651 48.7338005, 13.5975081 48.7339402, 13.5975443 48.7340317, 13.5975597 48.7340788)",30,,
27175809,Schiefweger Straße,residential,False,True,104.40400000000001,,"LINESTRING (13.6006495 48.7341224, 13.6006298 48.7340009, 13.6006194 48.7337822, 13.6006306 48.7333759, 13.6006582 48.7331852)",,,
27212689,Peinkoferstraße,residential,False,False,126.87699999999998,,"LINESTRING (13.6006495 48.7341224, 13.6005558 48.7341195, 13.6003558 48.7341154, 13.6001641 48.7341085, 13.5999131 48.7340698, 13.599855 48.7340592, 13.5996786 48.7340271, 13.5994828 48.7339926, 13.5993145 48.733954, 13.5991711 48.7339168, 13.5991118 48.7339126, 13.5990359 48.733925, 13.5989711 48.733943)",30,,
"[27175810, 139173684]",Böhmerwaldstraße,residential,False,False,284.85099999999994,,"LINESTRING (13.5989711 48.733943, 13.598951 48.733907, 13.5988716 48.7337681, 13.5987039 48.7334104, 13.5986198 48.7331945, 13.5985104 48.7329285, 13.5984548 48.7327678, 13.5983754 48.7326189, 13.598329 48.7325526, 13.5982703 48.7324701, 13.5982246 48.7324046, 13.5981591 48.7323331, 13.5980896 48.7322617, 13.5980321 48.7321902, 13.5979487 48.7321247, 13.5978753 48.7320533, 13.5977304 48.7319362, 13.5975875 48.731823, 13.5974565 48.7317, 13.597405 48.7316352)",30,,
27212689,Peinkoferstraße,residential,False,True,126.877,,"LINESTRING (13.5989711 48.733943, 13.5990359 48.733925, 13.5991118 48.7339126, 13.5991711 48.7339168, 13.5993145 48.733954, 13.5994828 48.7339926, 13.5996786 48.7340271, 13.599855 48.7340592, 13.5999131 48.7340698, 13.6001641 48.7341085, 13.6003558 48.7341154, 13.6005558 48.7341195, 13.6006495 48.7341224)",30,,
"[253002211, 746996852]",,residential,True,False,32.766999999999996,1,"LINESTRING (13.6063851 48.7287123, 13.6063922 48.7287334, 13.6063808 48.7287844, 13.6063613 48.7288065, 13.6063413 48.7288206, 13.606299 48.7288382, 13.6062409 48.7288462, 13.6061837 48.7288395, 13.6061508 48.728828, 13.6061297 48.7288163, 13.6061064 48.7287986)",,,roundabout
970445625,Jahnstraße,residential,False,True,104.288,,"LINESTRING (13.6063851 48.7287123, 13.6065162 48.7286801, 13.6066955 48.7286455, 13.6068291 48.7286154, 13.6068964 48.7286002, 13.6071253 48.728562, 13.6072334 48.728544, 13.6074955 48.7285048, 13.6075077 48.728503, 13.6077575 48.7284728)",30,,
746996849,Jahnstraße,residential,False,True,5.379,,"LINESTRING (13.602739 48.7305027, 13.6027784 48.7304619)",30,,
746996849,Jahnstraße,residential,False,False,5.379,,"LINESTRING (13.6027784 48.7304619, 13.602739 48.7305027)",30,,
"[27354290, 970445620]",Kirchenweg,residential,True,False,86.25600000000001,,"LINESTRING (13.6027784 48.7304619, 13.6028462 48.7305886, 13.6028512 48.7307544, 13.6028914 48.7309085, 13.6029149 48.7310318, 13.6029227 48.7310564, 13.6029552 48.7312248)",,,
746996849,Jahnstraße,residential,False,True,66.972,,"LINESTRING (13.6027784 48.7304619, 13.6028037 48.7303938, 13.6028562 48.7303522, 13.6029253 48.7302904, 13.6030425 48.7302673, 13.6031966 48.7302397, 13.6032772 48.7302214, 13.6033573 48.7302033, 13.6034009 48.7301935, 13.603493 48.7301534)",30,,
36503985,Kirchenweg,residential,False,True,28.511,,"LINESTRING (13.603115 48.7318448, 13.6029723 48.7316063)",,,
"[173586658, 746996850]",Kapellenstraße,residential,False,False,125.94099999999999,,"LINESTRING (13.603115 48.7318448, 13.603276 48.7318226, 13.6033769 48.7318233, 13.6036327 48.7318251, 13.6039898 48.7318557, 13.6041762 48.7319001, 13.6043346 48.7319587, 13.6045554 48.732055, 13.6045812 48.7320662, 13.6047415 48.7320611)",,,
"[173586658, 26748637, 204783783]",Kapellenstraße,residential,False,True,145.20600000000002,,"LINESTRING (13.603115 48.7318448, 13.6026746 48.7319728, 13.6026527 48.7319823, 13.60252 48.7320348, 13.6022907 48.7320684, 13.6020511 48.7320362, 13.6018328 48.7319988, 13.6016414 48.7319659, 13.6015362 48.7319487, 13.6014983 48.7319435, 13.6012319 48.7319614)",,,
36503985,Kirchenweg,residential,False,False,47.876000000000005,,"LINESTRING (13.6029552 48.7312248, 13.6030713 48.7315744, 13.6029723 48.7316063)",,,
"[970445619, 27654134]",Färbergasse,residential,True,False,108.721,,"LINESTRING (13.6029552 48.7312248, 13.6029198 48.7312189, 13.6025285 48.7311997, 13.6025116 48.7311114, 13.6024807 48.7310086, 13.6024184 48.7308015, 13.6023063 48.7307205, 13.6022638 48.7306898, 13.6022191 48.7305543)",30,,
27654131,Jahnstraße,residential,True,False,38.714000000000006,,"LINESTRING (13.6022191 48.7305543, 13.6024289 48.730547, 13.6026043 48.7305276, 13.6027027 48.7305088, 13.602739 48.7305027)",,,
27654135,Schmiedgasse,residential,True,False,135.10000000000002,,"LINESTRING (13.601238 48.7313072, 13.6017817 48.731362, 13.6018467 48.731435, 13.6020519 48.7314789, 13.6023493 48.7315406, 13.6025653 48.7315811, 13.6026717 48.7315986, 13.6028197 48.7316109, 13.6029723 48.7316063)",,,
577850431,Marktplatz,residential,True,False,62.413000000000004,,"LINESTRING (13.601238 48.7313072, 13.6012311 48.7314104, 13.6011889 48.7316119, 13.6010115 48.731838)",,,
36503985,Kirchenweg,residential,False,False,28.511,,"LINESTRING (13.6029723 48.7316063, 13.603115 48.7318448)",,,
36503985,Kirchenweg,residential,False,True,47.876000000000005,,"LINESTRING (13.6029723 48.7316063, 13.6030713 48.7315744, 13.6029552 48.7312248)",,,
"[74888314, 74888316, 27662550]",Graben,residential,False,True,114.55400000000002,,"LINESTRING (13.6004613 48.7276181, 13.6005411 48.727668, 13.6007069 48.7277618, 13.600806 48.727818, 13.600942 48.7279, 13.6010799 48.7280208, 13.6012367 48.7281745, 13.601266 48.7282063, 13.6013259 48.7282977, 13.6014035 48.72842)",,,
"[74888314, 74888316, 27662550]",Graben,residential,False,False,114.554,,"LINESTRING (13.6014035 48.72842, 13.6013259 48.7282977, 13.601266 48.7282063, 13.6012367 48.7281745, 13.6010799 48.7280208, 13.600942 48.7279, 13.600806 48.727818, 13.6007069 48.7277618, 13.6005411 48.727668, 13.6004613 48.7276181)",,,
41550643,Ringmauerstraße,tertiary,False,True,49.461,,"LINESTRING (13.6014035 48.72842, 13.6011418 48.7284309, 13.6008104 48.7285043, 13.6007511 48.7285174)",,,
120007715,Ringmauerstraße,tertiary,False,False,37.997,,"LINESTRING (13.6014035 48.72842, 13.6015786 48.7284592, 13.601723 48.7284898, 13.6019029 48.7285054)",,,
27036802,Hauzenberger Straße,residential,False,False,23.137,,"LINESTRING (13.6043243 48.7257658, 13.6042394 48.7259662)",50,,
27036802,Hauzenberger Straße,residential,False,True,23.137,,"LINESTRING (13.6042394 48.7259662, 13.6043243 48.7257658)",50,,
"[27036802, 577858438, 577858439]",Hauzenberger Straße,residential,False,False,76.336,,"LINESTRING (13.6042394 48.7259662, 13.6041701 48.726103, 13.6040692 48.7262508, 13.6039917 48.7263666, 13.6038188 48.7265931)",50,,
27991690,,unclassified,False,False,86.20199999999998,,"LINESTRING (13.6042394 48.7259662, 13.6042614 48.7260157, 13.6042797 48.7260991, 13.6042883 48.7261723, 13.6042852 48.726247, 13.6042591 48.72634, 13.6042121 48.7264026, 13.6041224 48.7264755, 13.6039226 48.7265624, 13.6038188 48.7265931)",30,,
27991690,,unclassified,False,True,86.202,,"LINESTRING (13.6038188 48.7265931, 13.6039226 48.7265624, 13.6041224 48.7264755, 13.6042121 48.7264026, 13.6042591 48.72634, 13.6042852 48.726247, 13.6042883 48.7261723, 13.6042797 48.7260991, 13.6042614 48.7260157, 13.6042394 48.7259662)",30,,
"[27036802, 577858438, 577858439]",Hauzenberger Straße,residential,False,True,76.336,,"LINESTRING (13.6038188 48.7265931, 13.6039917 48.7263666, 13.6040692 48.7262508, 13.6041701 48.726103, 13.6042394 48.7259662)",50,,
"[1052720461, 577858438, 970445615]",Hauzenberger Straße,residential,False,False,257.25899999999996,,"LINESTRING (13.6038188 48.7265931, 13.603647 48.7267738, 13.603617 48.7268049, 13.6032024 48.7272594, 13.6031267 48.7273531, 13.6030531 48.72745, 13.6029701 48.7275741, 13.6028835 48.7276761, 13.6027663 48.7277567, 13.6025066 48.7279387, 13.6022366 48.7281279, 13.6021373 48.7281984, 13.6020053 48.7283142, 13.6019762 48.7283549, 13.601962 48.7283947, 13.6019336 48.7284433, 13.6019029 48.7285054)",,,
27202879,Pfarrer-Pichler-Straße,residential,False,False,38.19,,"LINESTRING (13.5960674 48.7285079, 13.5960567 48.7287639, 13.5960419 48.7288507)",30,,
27202879,Pfarrer-Pichler-Straße,residential,False,True,69.135,,"LINESTRING (13.5960674 48.7285079, 13.5960862 48.7283271, 13.5960889 48.728196, 13.5960916 48.7280906, 13.5960751 48.7278869)",30,,
