osmid,name,highway,maxspeed,oneway,reversed,length,geometry,junction,access,bridge,width,lanes
25483702,Güstrower Straße,residential,30,True,False,107.471,"LINESTRING (12.4262905 53.4791973, 12.4262877 53.4791517, 12.4262495 53.4789115, 12.4262209 53.4787734, 12.4261964 53.478655, 12.4261098 53.478237)",,,,,
350371092,,residential,30,True,False,5.907,"LINESTRING (12.4262905 53.4791973, 12.4263125 53.4791996, 12.4263322 53.4792058, 12.4263476 53.4792154, 12.4263572 53.4792274)",roundabout,,,,
36973645,Neuer Markt,residential,30,False,True,74.09,"LINESTRING (12.427599 53.479934, 12.4270931 53.4799862, 12.4267136 53.4800444, 12.4266274 53.4800734, 12.4266037 53.4800807, 12.4265225 53.4801018)",,,,,
36981984,Karl-Liebknecht-Straße,residential,30,False,True,118.399,"LINESTRING (12.427599 53.479934, 12.4276094 53.4799738, 12.4276825 53.4802545, 12.4277657 53.4805617, 12.427899 53.4809836)",,,,,
"[25483704, 966826562]",Rosa-Luxemburg-Straße,residential,50,False,False,89.13,"LINESTRING (12.427599 53.479934, 12.4278381 53.479907, 12.4280691 53.4798809, 12.4281144 53.4798758, 12.4284324 53.4798399, 12.4284621 53.4798366, 12.4284982 53.4798325, 12.4289203 53.4797786)",,,,,
"[25073457, 25041041]","['Gartenstraße', 'August-Bebel-Straße']",residential,30,False,True,165.66000000000003,"LINESTRING (12.4305467 53.4789973, 12.4301277 53.4788756, 12.4296542 53.4787374, 12.4293731 53.4786553, 12.4290091 53.4785491, 12.4286478 53.4786376, 12.4284684 53.4786815, 12.4282774 53.4787283)",,,,,
25483704,Rosa-Luxemburg-Straße,residential,50,False,True,145.23899999999998,"LINESTRING (12.4305467 53.4789973, 12.430433 53.4790826, 12.4300496 53.4793701, 12.4298607 53.47952, 12.4298402 53.4795362, 12.4298279 53.4795439, 12.4298121 53.4795539, 12.4296883 53.4796322, 12.4296074 53.4796831, 12.4294462 53.4797166, 12.4289203 53.4797786)",,,,,
"[25073464, 806119248, 806108652]",Rostocker Straße,tertiary,50,False,True,183.13500000000002,"LINESTRING (12.4203166 53.4814099, 12.4205849 53.4813481, 12.4208171 53.4813029, 12.4210264 53.4812624, 12.4213624 53.4811951, 12.4216248 53.4811466, 12.4217755 53.4811159, 12.421974 53.4810768, 12.4223584 53.4810074, 12.4226329 53.4809647, 12.4227991 53.4809541, 12.4229641 53.4809484)",,,,,
"[1127425526, 40241222]",Biestorfer Weg,residential,"['50', '30']",False,False,157.756,"LINESTRING (12.4188554 53.4748708, 12.4193519 53.4748527, 12.419512 53.474853, 12.4198978 53.4748591, 12.4201468 53.4748741, 12.420413 53.4749014, 12.4207167 53.4749526, 12.4210028 53.4750139, 12.4211831 53.4750656)",,,,,
40241223,Straße der Jugend,residential,50,False,True,132.861,"LINESTRING (12.4188554 53.4748708, 12.4184556 53.4745317, 12.4183505 53.4744159, 12.4182522 53.4742482, 12.4182336 53.4742166, 12.4181588 53.4740459, 12.4180558 53.4738109, 12.4180479 53.4737929)",,,,,
26422920,Mühlenstraße,residential,50,False,False,50.547999999999995,"LINESTRING (12.4258377 53.4744491, 12.4258133 53.4744195, 12.4255369 53.4740833, 12.4255044 53.4740401)",,,,,
853422929,Kirchenstraße,residential,30,False,False,17.181,"LINESTRING (12.4258377 53.4744491, 12.425785 53.4744614, 12.425596 53.4745055)",,,,,
"[853422929, 11483178, 11483179, 230999297]","['Drehbrücke Malchow', 'Kirchenstraße', 'Lange Straße']",residential,"['20', '30']",False,"[False, True]",221.506,"LINESTRING (12.4258377 53.4744491, 12.4259376 53.4744252, 12.4260216 53.4744054, 12.426497 53.4742924, 12.4265632 53.4742766, 12.4267675 53.4742504, 12.4270036 53.4742544, 12.4271001 53.4742588, 12.4271813 53.4742698, 12.4272566 53.4742819, 12.4275806 53.4743325, 12.4276011 53.4743362, 12.4277 53.47435, 12.4280715 53.4744071, 12.4281636 53.4744203, 12.4283651 53.4744488, 12.428424 53.4744631, 12.4284795 53.4744784, 12.4285174 53.4744889, 12.4286203 53.4745174, 12.4287822 53.4745831, 12.428952 53.4746865)",,yes,movable,4.75,
"[422594282, 465377426]",Friedrich-Ebert-Straße,tertiary,50,False,True,284.02,"LINESTRING (12.4218514 53.475773, 12.4218181 53.4758944, 12.4218148 53.4759928, 12.4218915 53.4764674, 12.4219808 53.4770056, 12.4220233 53.4771911, 12.4220788 53.4774865, 12.4221127 53.4776656, 12.4221188 53.4777054, 12.4221469 53.4778884, 12.4222107 53.4783135)",,,,,
1227747174,,tertiary,,True,False,10.655,"LINESTRING (12.4218514 53.475773, 12.4217987 53.475767, 12.4217523 53.475751, 12.4217174 53.4757267)",roundabout,,,,
11483176,,tertiary,,True,False,22.428,"LINESTRING (12.4219926 53.4756293, 12.4220116 53.4756585, 12.4220136 53.4756898, 12.4220009 53.4757166, 12.4219759 53.47574, 12.4219405 53.4757582, 12.4218978 53.4757695, 12.4218514 53.475773)",roundabout,,,,
"[353470569, 936115829, 853422934]",Kirchenstraße,residential,30,False,True,217.264,"LINESTRING (12.4219926 53.4756293, 12.4221425 53.4755557, 12.4223725 53.4754708, 12.4226535 53.4753355, 12.4226743 53.4753274, 12.422922 53.4752313, 12.4233661 53.4750691, 12.4236054 53.475006, 12.4236645 53.4749908, 12.4245637 53.4747733, 12.424858 53.4747013)",,yes,,,
"[465377426, 26746926]",Friedrich-Ebert-Straße,tertiary,50,False,False,287.878,"LINESTRING (12.4230934 53.4808345, 12.42303 53.4807308, 12.4229811 53.4806474, 12.4229427 53.4805708, 12.4229067 53.4804987, 12.4228416 53.4803649, 12.4227467 53.4801862, 12.422539 53.4798287, 12.4224827 53.4797141, 12.4224465 53.4796153, 12.4224066 53.4794573, 12.4223514 53.4791385, 12.4223009 53.4788892, 12.4222726 53.4787503, 12.4222432 53.4785385, 12.4222107 53.4783135)",,,,,2
1227751736,,tertiary,50,True,False,15.593,"LINESTRING (12.4230934 53.4808345, 12.4231633 53.4808296, 12.4232451 53.480845, 12.423303 53.4808774)",roundabout,,,,
"[26263974, 1213410125, 806174035, 806174036, 806174037, 806174040]",Rostocker Straße,residential,"['50', '30']",False,False,224.928,"LINESTRING (12.423303 53.4808774, 12.4234595 53.4808214, 12.4235967 53.4807724, 12.423664 53.4807579, 12.4238997 53.4807071, 12.4242447 53.4806328, 12.424366 53.4806067, 12.4244092 53.4805981, 12.4247096 53.4805384, 12.4249635 53.480488, 12.4250464 53.4804715, 12.425078 53.4804652, 12.4251643 53.4804481, 12.4254476 53.480386, 12.4256577 53.480335, 12.4259034 53.480262, 12.4260223 53.4802304, 12.4260346 53.4802274, 12.426318 53.4801593, 12.4263887 53.4801575, 12.4264605 53.4801667)",,,,,
1227751736,,tertiary,50,True,False,20.067,"LINESTRING (12.423303 53.4808774, 12.4233275 53.4809076, 12.4233356 53.4809437, 12.4233081 53.4809981, 12.4232819 53.4810179, 12.4232441 53.4810354)",roundabout,,,,
26746907,,tertiary,50,True,False,24.839,"LINESTRING (12.4232441 53.4810354, 12.4231952 53.4810474, 12.4231329 53.4810503, 12.4230658 53.4810389, 12.4230056 53.4810101, 12.4229778 53.4809824, 12.4229641 53.4809484)",roundabout,,,,
26746907,,tertiary,50,True,False,16.41,"LINESTRING (12.4229641 53.4809484, 12.4229693 53.4809128, 12.4229915 53.4808817, 12.4230307 53.4808549, 12.4230934 53.4808345)",roundabout,,,,
"[806119248, 25073464, 806108652]",Rostocker Straße,tertiary,50,False,False,183.13499999999996,"LINESTRING (12.4229641 53.4809484, 12.4227991 53.4809541, 12.4226329 53.4809647, 12.4223584 53.4810074, 12.421974 53.4810768, 12.4217755 53.4811159, 12.4216248 53.4811466, 12.4213624 53.4811951, 12.4210264 53.4812624, 12.4208171 53.4813029, 12.4205849 53.4813481, 12.4203166 53.4814099)",,,,,
34056280,Clara-Zetkin-Ring,residential,,False,False,125.551,"LINESTRING (12.4191023 53.4735799, 12.4198727 53.4735006, 12.4203601 53.4734489, 12.4203683 53.473448, 12.4208006 53.4734021, 12.4209683 53.4733777)",,,,,
34056280,Clara-Zetkin-Ring,residential,,False,True,125.55099999999999,"LINESTRING (12.4209683 53.4733777, 12.4208006 53.4734021, 12.4203683 53.473448, 12.4203601 53.4734489, 12.4198727 53.4735006, 12.4191023 53.4735799)",,,,,
205105954,Clara-Zetkin-Ring,residential,,False,False,82.639,"LINESTRING (12.4209683 53.4733777, 12.42098 53.4734203, 12.4210133 53.4735421, 12.4210411 53.4736435, 12.4210698 53.4737484, 12.4211171 53.4739211, 12.4211584 53.4740797, 12.4211698 53.4741111)",,,,,
1127425525,Biestorfer Weg,residential,50,False,False,73.26400000000001,"LINESTRING (12.4211831 53.4750656, 12.4213514 53.4751221, 12.4214431 53.4751764, 12.4215379 53.4752709, 12.4216649 53.475502, 12.4217642 53.4755991)",,,,,
"[40241222, 1127425526]",Biestorfer Weg,residential,"['50', '30']",False,True,157.756,"LINESTRING (12.4211831 53.4750656, 12.4210028 53.4750139, 12.4207167 53.4749526, 12.420413 53.4749014, 12.4201468 53.4748741, 12.4198978 53.4748591, 12.419512 53.474853, 12.4193519 53.4748527, 12.4188554 53.4748708)",,,,,
1227747173,Clara-Zetkin-Ring,residential,,False,True,108.01500000000001,"LINESTRING (12.4211831 53.4750656, 12.4212694 53.4749495, 12.421304 53.4747629, 12.4212583 53.4745139, 12.4211698 53.4741111)",,,,,
34056337,Gasse,residential,,False,False,94.623,"LINESTRING (12.424858 53.4747013, 12.424823 53.4746492, 12.4247601 53.4745553, 12.4250684 53.4744295, 12.4254282 53.4740754, 12.4255044 53.4740401)",,,,,
"[353470569, 936115829, 853422934]",Kirchenstraße,residential,30,False,False,217.26400000000007,"LINESTRING (12.424858 53.4747013, 12.4245637 53.4747733, 12.4236645 53.4749908, 12.4236054 53.475006, 12.4233661 53.4750691, 12.422922 53.4752313, 12.4226743 53.4753274, 12.4226535 53.4753355, 12.4223725 53.4754708, 12.4221425 53.4755557, 12.4219926 53.4756293)",,yes,,,
353470569,Kirchenstraße,residential,30,False,True,53.474999999999994,"LINESTRING (12.424858 53.4747013, 12.4250998 53.4746371, 12.425596 53.4745055)",,yes,,,
26422920,Mühlenstraße,residential,50,False,True,50.547999999999995,"LINESTRING (12.4255044 53.4740401, 12.4255369 53.4740833, 12.4258133 53.4744195, 12.4258377 53.4744491)",,,,,
34056337,Gasse,residential,,False,True,94.623,"LINESTRING (12.4255044 53.4740401, 12.4254282 53.4740754, 12.4250684 53.4744295, 12.4247601 53.4745553, 12.424823 53.4746492, 12.424858 53.4747013)",,,,,
34057819,Bäckergang,residential,30,True,False,49.384,"LINESTRING (12.4297158 53.4755411, 12.4301892 53.4751978)",,,,,
11483177,Kurze Straße,residential,20,True,False,112.806,"LINESTRING (12.4297158 53.4755411, 12.4295441 53.47547, 12.4294489 53.4754253, 12.4293617 53.4753758, 12.4292853 53.4753231, 12.429195 53.4752431, 12.4291029 53.4751348, 12.4290628 53.4750697, 12.4290441 53.4750027, 12.4290104 53.4748315, 12.428952 53.4746865)",,,,,
36975475,Poststraße,residential,30,False,True,58.733,"LINESTRING (12.4252571 53.4781433, 12.4253108 53.4781592, 12.42551 53.4782182, 12.4257403 53.4782433, 12.4257903 53.4782487, 12.4261098 53.478237)",,,,,
34057718,Wilhelm-Pieck-Straße,residential,30,False,False,78.704,"LINESTRING (12.4267104 53.4810097, 12.427899 53.4809836)",,,,,
"[892032834, 25041044, 353470566]",Bahnhofstraße,residential,30,False,"[False, True]",97.43199999999999,"LINESTRING (12.4267104 53.4810097, 12.4266902 53.4809006, 12.4266618 53.4807478, 12.4266587 53.4807308, 12.4266311 53.4805755, 12.4266282 53.4805592, 12.4266162 53.4805027, 12.4265877 53.480364, 12.4265777 53.4802746, 12.4265475 53.4802083, 12.4265181 53.4801847, 12.4264605 53.4801667)",,,,,
806357199,Bahnhofstraße,residential,30,False,True,77.962,"LINESTRING (12.4267104 53.4810097, 12.4267088 53.4810922, 12.4267026 53.4814184, 12.4267049 53.4815661, 12.4267038 53.4817108)",,,,,
25483702,Güstrower Straße,residential,30,True,False,245.773,"LINESTRING (12.4260633 53.4779773, 12.4259509 53.4773498, 12.425918 53.4771745, 12.4258453 53.476999, 12.4254935 53.4763604, 12.4254446 53.4761824, 12.4254365 53.4760005, 12.4254476 53.4758129)",,,,,
"[36973300, 989796116]",Bergstraße,residential,30,False,False,131.004,"LINESTRING (12.4260633 53.4779773, 12.4265205 53.4779536, 12.4267038 53.4779441, 12.4267515 53.4779416, 12.4267729 53.4779405, 12.4268643 53.4780015, 12.4272519 53.4778655, 12.4272597 53.4778627, 12.427645 53.4781896)",,,,,
"[1213410122, 25483702]",Güstrower Straße,residential,30,True,False,146.02200000000002,"LINESTRING (12.4254476 53.4758129, 12.4254515 53.4757589, 12.4255614 53.4750635, 12.4255893 53.4748821, 12.4256174 53.4746998, 12.4256245 53.4746536, 12.4256022 53.4745377, 12.425596 53.4745055)",,,,,
36973299,XIV. Wasserstraße,residential,30,False,False,129.002,"LINESTRING (12.4254476 53.4758129, 12.4259657 53.4758509, 12.4260817 53.4758595, 12.4262007 53.4758682, 12.4263274 53.4758775, 12.4264005 53.4758832, 12.4264957 53.4758907, 12.4268378 53.4759173, 12.4271289 53.47594, 12.4272606 53.475957, 12.4273792 53.4759668)",,,,,
"[25041041, 25073457]","['Gartenstraße', 'August-Bebel-Straße']",residential,30,False,False,165.66000000000003,"LINESTRING (12.4282774 53.4787283, 12.4284684 53.4786815, 12.4286478 53.4786376, 12.4290091 53.4785491, 12.4293731 53.4786553, 12.4296542 53.4787374, 12.4301277 53.4788756, 12.4305467 53.4789973)",,,,,
25041041,Gartenstraße,residential,30,False,True,138.709,"LINESTRING (12.4282774 53.4787283, 12.4268769 53.4790863, 12.4264098 53.4792076, 12.4263572 53.4792274)",,,,,
989796116,Bergstraße,residential,30,False,True,73.071,"LINESTRING (12.4282774 53.4787283, 12.4276795 53.4782188, 12.427645 53.4781896)",,,,,
806357199,Bahnhofstraße,residential,30,False,False,77.96199999999999,"LINESTRING (12.4267038 53.4817108, 12.4267049 53.4815661, 12.4267026 53.4814184, 12.4267088 53.4810922, 12.4267104 53.4810097)",,,,,
1227751735,Bahnhofstraße,residential,30,False,True,26.879,"LINESTRING (12.4267038 53.4817108, 12.4267055 53.4818255, 12.4267092 53.4819525)",,,,,
25483704,Rosa-Luxemburg-Straße,residential,50,False,False,145.239,"LINESTRING (12.4289203 53.4797786, 12.4294462 53.4797166, 12.4296074 53.4796831, 12.4296883 53.4796322, 12.4298121 53.4795539, 12.4298279 53.4795439, 12.4298402 53.4795362, 12.4298607 53.47952, 12.4300496 53.4793701, 12.430433 53.4790826, 12.4305467 53.4789973)",,,,,
"[25483704, 966826562]",Rosa-Luxemburg-Straße,residential,50,False,True,89.13,"LINESTRING (12.4289203 53.4797786, 12.4284982 53.4798325, 12.4284621 53.4798366, 12.4284324 53.4798399, 12.4281144 53.4798758, 12.4280691 53.4798809, 12.4278381 53.479907, 12.427599 53.479934)",,,,,
"[966826561, 36975473]",Karlstraße,residential,30,False,False,46.732,"LINESTRING (12.4289203 53.4797786, 12.4289345 53.4798174, 12.4289557 53.479875, 12.4290486 53.4801918)",,,,,
25483702,Güstrower Straße,residential,30,True,False,29.041,"LINESTRING (12.4261098 53.478237, 12.4260633 53.4779773)",,,,,
36975475,Poststraße,residential,30,False,False,58.733,"LINESTRING (12.4261098 53.478237, 12.4257903 53.4782487, 12.4257403 53.4782433, 12.42551 53.4782182, 12.4253108 53.4781592, 12.4252571 53.4781433)",,,,,
34057718,Wilhelm-Pieck-Straße,residential,30,False,True,91.196,"LINESTRING (12.4292757 53.4810216, 12.427899 53.4809836)",,,,,
34057718,Wilhelm-Pieck-Straße,residential,30,False,False,169.251,"LINESTRING (12.4292757 53.4810216, 12.4305783 53.4810554, 12.430909 53.481064, 12.4309398 53.4810668, 12.4310163 53.4810737, 12.4318214 53.4811467)",,,,,
36975473,Karlstraße,residential,30,False,True,93.491,"LINESTRING (12.4292757 53.4810216, 12.4292145 53.4807809, 12.42917 53.4806059, 12.4290486 53.4801918)",,,,,
34057718,Wilhelm-Pieck-Straße,residential,30,False,False,91.196,"LINESTRING (12.427899 53.4809836, 12.4292757 53.4810216)",,,,,
34057718,Wilhelm-Pieck-Straße,residential,30,False,True,78.704,"LINESTRING (12.427899 53.4809836, 12.4267104 53.4810097)",,,,,
36981984,Karl-Liebknecht-Straße,residential,30,False,False,118.39900000000002,"LINESTRING (12.427899 53.4809836, 12.4277657 53.4805617, 12.4276825 53.4802545, 12.4276094 53.4799738, 12.427599 53.479934)",,,,,
36981984,Karl-Liebknecht-Straße,residential,30,False,True,64.069,"LINESTRING (12.427899 53.4809836, 12.4280123 53.4814292, 12.4280438 53.4815533)",,,,,
34057718,Wilhelm-Pieck-Straße,residential,30,False,True,169.25099999999998,"LINESTRING (12.4318214 53.4811467, 12.4310163 53.4810737, 12.4309398 53.4810668, 12.430909 53.481064, 12.4305783 53.4810554, 12.4292757 53.4810216)",,,,,
"[57391385, 1227747945, 1227747172]",Clara-Zetkin-Ring,residential,,False,False,100.52499999999999,"LINESTRING (12.4226655 53.4739555, 12.4223245 53.4739903, 12.4221804 53.474004, 12.4220438 53.4740171, 12.4218581 53.4740348, 12.4215388 53.4740652, 12.4212205 53.4741019, 12.4211698 53.4741111)",,,,,
205105954,Clara-Zetkin-Ring,residential,,False,True,82.63899999999998,"LINESTRING (12.4211698 53.4741111, 12.4211584 53.4740797, 12.4211171 53.4739211, 12.4210698 53.4737484, 12.4210411 53.4736435, 12.4210133 53.4735421, 12.42098 53.4734203, 12.4209683 53.4733777)",,,,,
1227747173,Clara-Zetkin-Ring,residential,,False,False,108.015,"LINESTRING (12.4211698 53.4741111, 12.4212583 53.4745139, 12.421304 53.4747629, 12.4212694 53.4749495, 12.4211831 53.4750656)",,,,,
"[1227747945, 1227747172, 57391385]",Clara-Zetkin-Ring,residential,,False,True,100.525,"LINESTRING (12.4211698 53.4741111, 12.4212205 53.4741019, 12.4215388 53.4740652, 12.4218581 53.4740348, 12.4220438 53.4740171, 12.4221804 53.474004, 12.4223245 53.4739903, 12.4226655 53.4739555)",,,,,
806357201,Am Güterbahnhof,residential,30,False,False,24.275,"LINESTRING (12.4267092 53.4819525, 12.4267881 53.4819604, 12.4268062 53.4819622, 12.4269015 53.4819711, 12.4270704 53.4819906)",,,,,
1227751735,Bahnhofstraße,residential,30,False,False,26.879,"LINESTRING (12.4267092 53.4819525, 12.4267055 53.4818255, 12.4267038 53.4817108)",,,,,
806357201,Am Güterbahnhof,residential,30,False,True,24.275,"LINESTRING (12.4270704 53.4819906, 12.4269015 53.4819711, 12.4268062 53.4819622, 12.4267881 53.4819604, 12.4267092 53.4819525)",,,,,
36981984,Karl-Liebknecht-Straße,residential,30,False,False,64.069,"LINESTRING (12.4280438 53.4815533, 12.4280123 53.4814292, 12.427899 53.4809836)",,,,,
40241223,Straße der Jugend,residential,50,False,False,132.861,"LINESTRING (12.4180479 53.4737929, 12.4180558 53.4738109, 12.4181588 53.4740459, 12.4182336 53.4742166, 12.4182522 53.4742482, 12.4183505 53.4744159, 12.4184556 53.4745317, 12.4188554 53.4748708)",,,,,
25041046,Stauffenbergstraße,residential,30,False,False,286.255,"LINESTRING (12.4262202 53.4792476, 12.4261454 53.4792491, 12.4260162 53.4792304, 12.4256761 53.4791486, 12.4253365 53.479067, 12.4252996 53.4790581, 12.4252217 53.4790386, 12.424706 53.4789134, 12.4246474 53.4788971, 12.4245728 53.4788781, 12.4242048 53.4787799, 12.4241492 53.4787656, 12.4236658 53.4786411, 12.4233525 53.4785605, 12.4227752 53.4784044, 12.4227338 53.4783932, 12.4226165 53.4783699, 12.4223101 53.4783091, 12.4222107 53.4783135)",,,,,
350371092,,residential,30,True,False,8.303,"LINESTRING (12.4262202 53.4792476, 12.4262192 53.4792351, 12.4262243 53.4792231, 12.4262352 53.4792124, 12.4262508 53.4792042, 12.4262698 53.479199, 12.4262905 53.4791973)",roundabout,,,,
47329120,Bahnhofstraße,residential,30,False,True,92.50199999999998,"LINESTRING (12.4263028 53.4792806, 12.4263209 53.4793165, 12.426365 53.4794864, 12.4264371 53.4797648, 12.426449 53.4798108, 12.4265225 53.4801018)",,,,,
350371092,,residential,30,True,False,7.279,"LINESTRING (12.4263028 53.4792806, 12.4262808 53.4792811, 12.4262596 53.4792775, 12.4262414 53.4792701, 12.4262278 53.4792598, 12.4262202 53.4792476)",roundabout,,,,
25041041,Gartenstraße,residential,30,False,False,138.709,"LINESTRING (12.4263572 53.4792274, 12.4264098 53.4792076, 12.4268769 53.4790863, 12.4282774 53.4787283)",,,,,
350371092,,residential,30,True,False,7.7700000000000005,"LINESTRING (12.4263572 53.4792274, 12.4263601 53.4792413, 12.4263551 53.4792549, 12.4263429 53.4792669, 12.4263248 53.4792758, 12.4263028 53.4792806)",roundabout,,,,
"[26263974, 1213410125, 806174035, 806174036, 806174037, 806174040]",Rostocker Straße,residential,"['50', '30']",False,True,224.928,"LINESTRING (12.4264605 53.4801667, 12.4263887 53.4801575, 12.426318 53.4801593, 12.4260346 53.4802274, 12.4260223 53.4802304, 12.4259034 53.480262, 12.4256577 53.480335, 12.4254476 53.480386, 12.4251643 53.4804481, 12.425078 53.4804652, 12.4250464 53.4804715, 12.4249635 53.480488, 12.4247096 53.4805384, 12.4244092 53.4805981, 12.424366 53.4806067, 12.4242447 53.4806328, 12.4238997 53.4807071, 12.423664 53.4807579, 12.4235967 53.4807724, 12.4234595 53.4808214, 12.423303 53.4808774)",,,,,
"[892032834, 25041044, 353470566]",Bahnhofstraße,residential,30,False,"[False, True]",97.432,"LINESTRING (12.4264605 53.4801667, 12.4265181 53.4801847, 12.4265475 53.4802083, 12.4265777 53.4802746, 12.4265877 53.480364, 12.4266162 53.4805027, 12.4266282 53.4805592, 12.4266311 53.4805755, 12.4266587 53.4807308, 12.4266618 53.4807478, 12.4266902 53.4809006, 12.4267104 53.4810097)",,,,,
1213410124,Bahnhofstraße,residential,30,False,False,8.332,"LINESTRING (12.4264605 53.4801667, 12.4264985 53.4801334, 12.4265225 53.4801018)",,,,,
36973645,Neuer Markt,residential,30,False,False,74.09,"LINESTRING (12.4265225 53.4801018, 12.4266037 53.4800807, 12.4266274 53.4800734, 12.4267136 53.4800444, 12.4270931 53.4799862, 12.427599 53.479934)",,,,,
47329120,Bahnhofstraße,residential,30,False,False,92.502,"LINESTRING (12.4265225 53.4801018, 12.426449 53.4798108, 12.4264371 53.4797648, 12.426365 53.4794864, 12.4263209 53.4793165, 12.4263028 53.4792806)",,,,,
1213410124,Bahnhofstraße,residential,30,False,True,8.332,"LINESTRING (12.4265225 53.4801018, 12.4264985 53.4801334, 12.4264605 53.4801667)",,,,,
966823409,,residential,,False,True,36.443,"LINESTRING (12.4271632 53.4783262, 12.4272269 53.4783358, 12.4275622 53.4782209, 12.427645 53.4781896)",,,,,
966823409,,residential,,False,False,36.443,"LINESTRING (12.427645 53.4781896, 12.4275622 53.4782209, 12.4272269 53.4783358, 12.4271632 53.4783262)",,,,,
989796116,Bergstraße,residential,30,False,False,73.071,"LINESTRING (12.427645 53.4781896, 12.4276795 53.4782188, 12.4282774 53.4787283)",,,,,
"[989796116, 36973300]",Bergstraße,residential,30,False,True,131.004,"LINESTRING (12.427645 53.4781896, 12.4272597 53.4778627, 12.4272519 53.4778655, 12.4268643 53.4780015, 12.4267729 53.4779405, 12.4267515 53.4779416, 12.4267038 53.4779441, 12.4265205 53.4779536, 12.4260633 53.4779773)",,,,,
36973299,XIV. Wasserstraße,residential,30,False,True,129.002,"LINESTRING (12.4273792 53.4759668, 12.4272606 53.475957, 12.4271289 53.47594, 12.4268378 53.4759173, 12.4264957 53.4758907, 12.4264005 53.4758832, 12.4263274 53.4758775, 12.4262007 53.4758682, 12.4260817 53.4758595, 12.4259657 53.4758509, 12.4254476 53.4758129)",,,,,
989909162,,residential,,False,True,70.912,"LINESTRING (12.4299453 53.480541, 12.4290486 53.4801918)",,,,,
989909162,,residential,,False,False,70.912,"LINESTRING (12.4290486 53.4801918, 12.4299453 53.480541)",,,,,
