osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,width,tunnel,access
"[615269543, 615269545, 54972554, 615269547, 293006284, 293114328, 175118457]",True,Bahnhofsplatz,residential,30,False,133.067,"LINESTRING (14.5461961 52.3377172, 14.546338 52.3376331, 14.5464535 52.3375466, 14.5465709 52.3374576, 14.5466776 52.3373733, 14.5468336 52.3372492, 14.5468624 52.3372319, 14.5468982 52.3372183, 14.5469388 52.3372135, 14.5469804 52.3372143, 14.547026 52.3372221, 14.5470681 52.3372342, 14.5471731 52.3372716, 14.5472067 52.3372833, 14.5476499 52.3374728)",,,,
615269546,False,Bahnhofsplatz,residential,30,True,49.082,"LINESTRING (14.5461961 52.3377172, 14.5459564 52.3378775, 14.5459081 52.3379098, 14.5457166 52.3380378, 14.5457076 52.3380423)",2,,,
54227265,False,Bahnhofstraße,residential,50,True,100.36800000000001,"LINESTRING (14.5457076 52.3380423, 14.5456808 52.3380657, 14.5455984 52.3381465, 14.5455514 52.3382042, 14.5455095 52.3382961, 14.5455189 52.338389, 14.5456275 52.3388134, 14.5456432 52.3389093)",2,,,
"[44354048, 506336844, 807600813, 807600814, 807600815, 807600812, 335066618]",False,"['Bahnhofstraße', 'Tunnelstraße']",residential,30,False,195.00699999999998,"LINESTRING (14.5457076 52.3380423, 14.5456096 52.3379549, 14.5455679 52.3379285, 14.5448176 52.3375151, 14.5447525 52.3374788, 14.5446577 52.337427, 14.5443258 52.3372415, 14.5440983 52.3371143, 14.543775 52.3369452, 14.5436869 52.3369069, 14.5435852 52.3368688)",2,,yes,
615269546,False,Bahnhofsplatz,residential,30,False,49.082,"LINESTRING (14.5457076 52.3380423, 14.5457166 52.3380378, 14.5459081 52.3379098, 14.5459564 52.3378775, 14.5461961 52.3377172)",2,,,
"[175118458, 480741274, 615327039]",True,Heilbronner Straße,tertiary,"['50', '30']",False,253.62700000000004,"LINESTRING (14.5463345 52.3418991, 14.54643 52.3418936, 14.5464934 52.3418911, 14.5465525 52.3418887, 14.5466986 52.3418818, 14.5471104 52.3418681, 14.5477598 52.3418397, 14.5485157 52.3418193, 14.5488352 52.3418117, 14.548952 52.3418116, 14.5492979 52.3418058, 14.5500625 52.3417834)","['2', '3']",,,
175118462,True,Bahnhofstraße,residential,50,False,13.898,"LINESTRING (14.5463345 52.3418991, 14.5463225 52.3419414, 14.5463162 52.3419562, 14.5463078 52.3419759, 14.5462921 52.3420213)",2,,,
26789053,True,Bahnhofsplatz,residential,30,False,77.699,"LINESTRING (14.5476499 52.3374728, 14.5476979 52.3374948, 14.5477338 52.3375173, 14.5477646 52.3375554, 14.5477733 52.3375955, 14.5477579 52.337632, 14.5477268 52.337664, 14.5477126 52.3376756, 14.5474097 52.3379285, 14.5473677 52.3379519, 14.547313 52.337966, 14.5472429 52.337968, 14.547194 52.3379595)",,,,
"[44354048, 807600812, 807600813, 807600814, 807600815, 506336844, 335066618]",False,"['Bahnhofstraße', 'Tunnelstraße']",residential,30,True,195.00700000000003,"LINESTRING (14.5435852 52.3368688, 14.5436869 52.3369069, 14.543775 52.3369452, 14.5440983 52.3371143, 14.5443258 52.3372415, 14.5446577 52.337427, 14.5447525 52.3374788, 14.5448176 52.3375151, 14.5455679 52.3379285, 14.5456096 52.3379549, 14.5457076 52.3380423)",2,,yes,
238461830,False,Franz-Mehring-Straße,residential,30,True,50.566,"LINESTRING (14.5442362 52.3447566, 14.543501 52.3446854)",,,,
30655486,False,Wieckestraße,residential,,False,56.301,"LINESTRING (14.5442362 52.3447566, 14.5441989 52.344911, 14.5441335 52.345182, 14.5441152 52.3452575)",,,,
238461830,False,Franz-Mehring-Straße,residential,30,False,97.995,"LINESTRING (14.5442362 52.3447566, 14.5444819 52.3446812, 14.5448175 52.3444914, 14.5450827 52.3443414, 14.5453387 52.3441966)",,,,
29778905,False,Walter-Korsing-Straße,tertiary,,False,27.018,"LINESTRING (14.5541454 52.3383821, 14.5539617 52.3385976)",,,,
30057570,False,Kellenspring,residential,,True,121.48499999999999,"LINESTRING (14.5541454 52.3383821, 14.5544715 52.3385044, 14.5547466 52.3385654, 14.5558406 52.3384408)",,,,
"[83612177, 335209746, 335209747]",False,Walter-Korsing-Straße,tertiary,50,True,113.06099999999999,"LINESTRING (14.5541454 52.3383821, 14.5543371 52.3381312, 14.5543952 52.337972, 14.554404 52.3379219, 14.5544108 52.3375493, 14.5544181 52.3373956)",,,,
27778761,False,Regierungsstraße,residential,30,False,23.704,"LINESTRING (14.5535669 52.3427434, 14.5537227 52.3427506, 14.5539118 52.3427732)",,,,
"[29976120, 126489145, 126489146]",False,Große Scharrnstraße,residential,30,True,109.98,"LINESTRING (14.5535669 52.3427434, 14.5534851 52.3427842, 14.5534576 52.3428632, 14.5532966 52.3433252, 14.5532771 52.343375, 14.5532276 52.3435019, 14.5531756 52.343689)",,,,
169317976,False,Große Scharrnstraße,residential,30,False,110.624,"LINESTRING (14.5535669 52.3427434, 14.5536114 52.3426554, 14.5536374 52.3424917, 14.5536628 52.3423491, 14.5536633 52.3422503, 14.5536285 52.3417547)",,,,
27778762,False,Bischofstraße,residential,30,False,122.404,"LINESTRING (14.5531756 52.343689, 14.5537564 52.3437363, 14.5543088 52.3437812, 14.5549617 52.3438343)",,,,
"[29976120, 126489145, 126489146]",False,Große Scharrnstraße,residential,30,False,109.98000000000002,"LINESTRING (14.5531756 52.343689, 14.5532276 52.3435019, 14.5532771 52.343375, 14.5532966 52.3433252, 14.5534576 52.3428632, 14.5534851 52.3427842, 14.5535669 52.3427434)",,,,
226310295,False,Große Oderstraße,residential,30,True,8.792,"LINESTRING (14.5549617 52.3438343, 14.5549918 52.3437574)",,,,
27778762,False,Bischofstraße,residential,30,True,122.404,"LINESTRING (14.5549617 52.3438343, 14.5543088 52.3437812, 14.5537564 52.3437363, 14.5531756 52.343689)",,,,
29714961,False,Große Oderstraße,residential,30,True,112.345,"LINESTRING (14.5549617 52.3438343, 14.55495 52.3438637, 14.5549203 52.3439644, 14.5548341 52.344227, 14.5546528 52.3448268)",,,,
27778778,False,Große Oderstraße,residential,30,True,64.27,"LINESTRING (14.5543426 52.3456155, 14.5545636 52.3450535)",,,,
30057568,False,Fischerstraße,residential,,True,137.29500000000002,"LINESTRING (14.5558406 52.3384408, 14.5560053 52.3389521, 14.5560829 52.339154, 14.5563935 52.3396233)",,,,
30057570,False,Kellenspring,residential,,False,121.48499999999999,"LINESTRING (14.5558406 52.3384408, 14.5547466 52.3385654, 14.5544715 52.3385044, 14.5541454 52.3383821)",,,,
58073493,False,Fischerstraße,residential,,False,114.762,"LINESTRING (14.5558406 52.3384408, 14.5558352 52.3383413, 14.5558285 52.3382195, 14.555821 52.33812, 14.5557587 52.3374516, 14.5557549 52.3374101)",,,,
"[51351002, 238461831]",False,Franz-Mehring-Straße,residential,,False,129.773,"LINESTRING (14.5453387 52.3441966, 14.5454994 52.3441061, 14.5458036 52.3439325, 14.5458794 52.3438861, 14.5460081 52.3438074, 14.5461114 52.3437292, 14.5462285 52.343616, 14.5462986 52.3435182, 14.5463535 52.3434283, 14.5463795 52.343345, 14.5463871 52.3432646)",2,,,
238461830,False,Franz-Mehring-Straße,residential,30,True,97.995,"LINESTRING (14.5453387 52.3441966, 14.5450827 52.3443414, 14.5448175 52.3444914, 14.5444819 52.3446812, 14.5442362 52.3447566)",,,,
27778752,False,Franz-Mehring-Straße,residential,30,False,134.775,"LINESTRING (14.5425057 52.3454551, 14.5425224 52.3453867, 14.5425705 52.3451905, 14.5426434 52.3448929, 14.5426989 52.3447832, 14.5428601 52.3447015, 14.5431112 52.3446539, 14.543501 52.3446854)",,,,
82494429,False,Thomas-Müntzer-Hof,residential,30,False,28.64,"LINESTRING (14.5425057 52.3454551, 14.5423964 52.3454338, 14.5421113 52.3453644)",,,,
82494429,False,Thomas-Müntzer-Hof,residential,30,True,28.64,"LINESTRING (14.5421113 52.3453644, 14.5423964 52.3454338, 14.5425057 52.3454551)",,,,
94715453,False,Wollenweberstraße,living_street,20,True,149.448,"LINESTRING (14.5504817 52.3437375, 14.5504712 52.343826, 14.5504624 52.3439102, 14.5504434 52.3440288, 14.5504283 52.3441565, 14.5503596 52.3445802, 14.5503201 52.3448142, 14.5502761 52.3450755)",,,,
174418723,False,Dr.-Hermann-Neumark-Straße,residential,,False,33.287,"LINESTRING (14.5504817 52.3437375, 14.5508279 52.3437375, 14.5509717 52.3437375)",,,,
174418723,False,Dr.-Hermann-Neumark-Straße,residential,,True,41.567,"LINESTRING (14.5504817 52.3437375, 14.550055 52.3437376, 14.5498698 52.3437376)",,,,
"[765626784, 195646073, 778931321, 615759095]",True,Heilbronner Straße,tertiary,30,False,314.354,"LINESTRING (14.5509087 52.3418524, 14.5508021 52.3418577, 14.5507377 52.3418615, 14.5506632 52.3418656, 14.550517 52.3418721, 14.5489938 52.3419539, 14.5488483 52.3419614, 14.5487077 52.3419686, 14.5483907 52.3419786, 14.5478377 52.3419961, 14.5477753 52.3419944, 14.5475803 52.3419891, 14.5467675 52.3420098, 14.5467065 52.342011, 14.5462921 52.3420213)",,,,
615756630,True,Lindenstraße,tertiary,50,False,9.649999999999999,"LINESTRING (14.5509087 52.3418524, 14.5509059 52.3418173, 14.5509 52.3417896, 14.5509006 52.3417659)",1,,,
174418723,False,Dr.-Hermann-Neumark-Straße,residential,,True,33.287,"LINESTRING (14.5509717 52.3437375, 14.5508279 52.3437375, 14.5504817 52.3437375)",,,,
"[723587268, 723587269, 332199025, 615759094, 293114334]",True,Karl-Marx-Straße,tertiary,30,False,209.89600000000007,"LINESTRING (14.5509717 52.3437375, 14.5509461 52.3436032, 14.5509241 52.34354, 14.5509131 52.3432646, 14.5509147 52.3431374, 14.5509225 52.3428061, 14.5509229 52.342779, 14.550924 52.342727, 14.5509235 52.3427064, 14.5509129 52.3422554, 14.5509124 52.3421168, 14.550909 52.3420135, 14.5509086 52.3419908, 14.5509078 52.3419638, 14.5509088 52.3419352, 14.5509091 52.3418673, 14.5509087 52.3418524)",2,,,
332199028,False,Dr.-Hermann-Neumark-Straße,residential,,False,12.196,"LINESTRING (14.5509717 52.3437375, 14.5510335 52.343739, 14.5510569 52.3437396, 14.5510767 52.3437401, 14.5511511 52.3437419)",,,,
29725517,True,Bachgasse,residential,30,False,87.271,"LINESTRING (14.5534693 52.3409146, 14.5535685 52.3408839, 14.5542094 52.3407667, 14.5546648 52.3406342)",,,,
29778905,False,Walter-Korsing-Straße,tertiary,,True,25.984,"LINESTRING (14.5537946 52.3388078, 14.5539617 52.3385976)",,,,
28352956,False,Dr.-Martin-Luther-Straße,tertiary,30,False,80.508,"LINESTRING (14.5537946 52.3388078, 14.5536729 52.3388627, 14.5534187 52.3389006, 14.5530924 52.3389134, 14.5528561 52.3389275, 14.5526612 52.3389713)",,,,
"[30057572, 28352957, 335209743]",False,Paul-Feldner-Straße,residential,30,False,144.698,"LINESTRING (14.5537946 52.3388078, 14.5539313 52.3388628, 14.5539869 52.3389035, 14.5539975 52.3389365, 14.5539877 52.3390338, 14.5539368 52.3392348, 14.5538511 52.3394827, 14.5537626 52.3396642, 14.553726 52.3396968, 14.5536905 52.3397284, 14.5534324 52.3399082, 14.5533741 52.3399488)",,,,
28352958,False,Gartenstraße,residential,30,False,116.22800000000001,"LINESTRING (14.5533741 52.3399488, 14.5543372 52.3404422, 14.5546648 52.3406342)",,,,
"[29725520, 29727854]",True,"['Heinrich-von-Stephan-Straße', 'Paul-Feldner-Straße']",residential,30,False,145.864,"LINESTRING (14.5533741 52.3399488, 14.5527198 52.3402355, 14.5529757 52.3404378, 14.5534693 52.3409146)",,,,
"[30057572, 28352957, 335209743]",False,Paul-Feldner-Straße,residential,30,True,144.698,"LINESTRING (14.5533741 52.3399488, 14.5534324 52.3399082, 14.5536905 52.3397284, 14.553726 52.3396968, 14.5537626 52.3396642, 14.5538511 52.3394827, 14.5539368 52.3392348, 14.5539877 52.3390338, 14.5539975 52.3389365, 14.5539869 52.3389035, 14.5539313 52.3388628, 14.5537946 52.3388078)",,,,
94715453,False,Wollenweberstraße,living_street,20,False,55.019999999999996,"LINESTRING (14.5501931 52.3455677, 14.550226 52.3453727, 14.5502761 52.3450755)",,,,
28301046,False,Rudolf-Breitscheid-Straße,residential,,False,52.669000000000004,"LINESTRING (14.5463871 52.3432646, 14.5462661 52.3432525, 14.5461732 52.3432444, 14.5456198 52.3431968)",,,,
"[461038756, 238461831]",False,Franz-Mehring-Straße,residential,,False,138.454,"LINESTRING (14.5463871 52.3432646, 14.5463932 52.3431419, 14.5463642 52.3429029, 14.5463407 52.342641, 14.5463357 52.342582, 14.546299 52.3421507, 14.5462956 52.3421077, 14.5462921 52.3420213)","['2', '3']",,,
"[51351002, 238461831]",False,Franz-Mehring-Straße,residential,,True,129.77300000000002,"LINESTRING (14.5463871 52.3432646, 14.5463795 52.343345, 14.5463535 52.3434283, 14.5462986 52.3435182, 14.5462285 52.343616, 14.5461114 52.3437292, 14.5460081 52.3438074, 14.5458794 52.3438861, 14.5458036 52.3439325, 14.5454994 52.3441061, 14.5453387 52.3441966)",2,,,
28352958,False,Gartenstraße,residential,30,True,116.22800000000001,"LINESTRING (14.5546648 52.3406342, 14.5543372 52.3404422, 14.5533741 52.3399488)",,,,
51504973,False,Gartenstraße,residential,30,False,114.86999999999999,"LINESTRING (14.5546648 52.3406342, 14.5546834 52.3406759, 14.5547138 52.3407119, 14.5547638 52.3407844, 14.5549185 52.3410638, 14.5549537 52.3411462, 14.5550091 52.3412757, 14.5550264 52.3413514, 14.5549926 52.3416309)",,,,
169317973,False,Regierungsstraße,residential,30,True,62.658,"LINESTRING (14.5548324 52.3428079, 14.5539118 52.3427732)",,,,
216385284,False,Große Oderstraße,residential,30,False,92.07000000000001,"LINESTRING (14.5548324 52.3428079, 14.5549829 52.3428212, 14.5551033 52.3428494, 14.5551633 52.342882, 14.5552007 52.3429172, 14.555238 52.3429913, 14.5552295 52.3430797, 14.5550975 52.3434707)",,,,
27778778,False,Große Oderstraße,residential,30,False,64.27,"LINESTRING (14.5545636 52.3450535, 14.5543426 52.3456155)",,,,
27778778,False,Große Oderstraße,residential,30,True,25.926,"LINESTRING (14.5545636 52.3450535, 14.5546528 52.3448268)",,,,
332173300,True,Große Oderstraße,residential,30,False,37.868,"LINESTRING (14.5540118 52.3450051, 14.5545636 52.3450535)",,,,
332173302,False,Große Oderstraße,residential,30,True,40.675,"LINESTRING (14.5540118 52.3450051, 14.5534188 52.3449544)",,,,
29714942,True,Große Oderstraße,residential,30,False,17.78,"LINESTRING (14.5531596 52.3449322, 14.5534188 52.3449544)",,,,
332173302,False,Große Oderstraße,residential,30,False,40.675,"LINESTRING (14.5534188 52.3449544, 14.5540118 52.3450051)",,,,
332173299,True,Große Oderstraße,residential,30,False,50.633,"LINESTRING (14.5538968 52.345455, 14.5540118 52.3450051)",,,,
332173305,False,Große Oderstraße,residential,30,True,44.407,"LINESTRING (14.5538968 52.345455, 14.5532491 52.3454009)",,,,
332173305,False,Große Oderstraße,residential,30,False,44.407,"LINESTRING (14.5532491 52.3454009, 14.5538968 52.345455)",,,,
29714951,True,Große Oderstraße,residential,30,False,13.704,"LINESTRING (14.5530495 52.345383, 14.5532491 52.3454009)",,,,
169317973,False,Regierungsstraße,residential,30,False,62.658,"LINESTRING (14.5539118 52.3427732, 14.5548324 52.3428079)",,,,
27778761,False,Regierungsstraße,residential,30,True,23.704,"LINESTRING (14.5539118 52.3427732, 14.5537227 52.3427506, 14.5535669 52.3427434)",,,,
"[226310296, 332173306, 30057046]",False,Oberkirchplatz,"['residential', 'unclassified']",30,False,159.841,"LINESTRING (14.5539118 52.3427732, 14.5537398 52.3433653, 14.5543971 52.3434164, 14.5544695 52.343422, 14.5550975 52.3434707)",,,,permissive
30057568,False,Fischerstraße,residential,,False,137.295,"LINESTRING (14.5563935 52.3396233, 14.5560829 52.339154, 14.5560053 52.3389521, 14.5558406 52.3384408)",,,,
28352956,False,Dr.-Martin-Luther-Straße,tertiary,30,False,42.461,"LINESTRING (14.5526612 52.3389713, 14.5524732 52.3390488, 14.5524108 52.3390745, 14.5522125 52.3391458, 14.5521443 52.3391843)",,,,
28352956,False,Dr.-Martin-Luther-Straße,tertiary,30,True,80.508,"LINESTRING (14.5526612 52.3389713, 14.5528561 52.3389275, 14.5530924 52.3389134, 14.5534187 52.3389006, 14.5536729 52.3388627, 14.5537946 52.3388078)",,,,
335209744,False,Gertraudenplatz,residential,,False,156.09199999999998,"LINESTRING (14.5526612 52.3389713, 14.5526517 52.3388787, 14.5527977 52.3384344, 14.5528292 52.3383375, 14.5535052 52.3384029, 14.5536762 52.3384632, 14.5539617 52.3385976)",,,,
29778905,False,Walter-Korsing-Straße,tertiary,,False,25.984,"LINESTRING (14.5539617 52.3385976, 14.5537946 52.3388078)",,,,
29778905,False,Walter-Korsing-Straße,tertiary,,True,27.018,"LINESTRING (14.5539617 52.3385976, 14.5541454 52.3383821)",,,,
335209744,False,Gertraudenplatz,residential,,True,156.092,"LINESTRING (14.5539617 52.3385976, 14.5536762 52.3384632, 14.5535052 52.3384029, 14.5528292 52.3383375, 14.5527977 52.3384344, 14.5526517 52.3388787, 14.5526612 52.3389713)",,,,
30655486,False,Wieckestraße,residential,,True,56.301,"LINESTRING (14.5441152 52.3452575, 14.5441335 52.345182, 14.5441989 52.344911, 14.5442362 52.3447566)",,,,
30655492,False,Dr.-Salvador-Allende-Höhe,residential,30,False,118.208,"LINESTRING (14.5441152 52.3452575, 14.5441979 52.3452638, 14.5444046 52.3452795, 14.5451771 52.3453383, 14.545842 52.345389)",,,,
238461830,False,Franz-Mehring-Straße,residential,30,False,50.566,"LINESTRING (14.543501 52.3446854, 14.5442362 52.3447566)",,,,
27778752,False,Franz-Mehring-Straße,residential,30,True,134.775,"LINESTRING (14.543501 52.3446854, 14.5431112 52.3446539, 14.5428601 52.3447015, 14.5426989 52.3447832, 14.5426434 52.3448929, 14.5425705 52.3451905, 14.5425224 52.3453867, 14.5425057 52.3454551)",,,,
30655490,False,Rote Kapelle,residential,,False,90.22200000000001,"LINESTRING (14.543501 52.3446854, 14.5435288 52.3445857, 14.5435621 52.3444662, 14.5436649 52.3440968, 14.5436731 52.3440675, 14.543693 52.3439958, 14.5437237 52.3438855)",,,,
30655490,False,Rote Kapelle,residential,,True,90.222,"LINESTRING (14.5437237 52.3438855, 14.543693 52.3439958, 14.5436731 52.3440675, 14.5436649 52.3440968, 14.5435621 52.3444662, 14.5435288 52.3445857, 14.543501 52.3446854)",,,,
30655492,False,Dr.-Salvador-Allende-Höhe,residential,30,True,118.208,"LINESTRING (14.545842 52.345389, 14.5451771 52.3453383, 14.5444046 52.3452795, 14.5441979 52.3452638, 14.5441152 52.3452575)",,,,
"[82494410, 1049388531]",False,"['Dr.-Salvador-Allende-Höhe', 'Pablo-Neruda-Block']",residential,30,False,117.707,"LINESTRING (14.545842 52.345389, 14.5459632 52.3448053, 14.5453128 52.344761, 14.5451985 52.3447521)",,,,
"[82494410, 1049388531]",False,"['Dr.-Salvador-Allende-Höhe', 'Pablo-Neruda-Block']",residential,30,True,117.707,"LINESTRING (14.5451985 52.3447521, 14.5453128 52.344761, 14.5459632 52.3448053, 14.545842 52.345389)",,,,
22533969,True,Logenstraße,residential,,False,105.578,"LINESTRING (14.5565304 52.3415714, 14.5563756 52.3415899, 14.5559279 52.3416181, 14.5557074 52.3416333, 14.5556224 52.3416391, 14.5551467 52.3416671, 14.5549869 52.3416789)",1,,,
43071520,False,Lehmgasse,residential,,True,90.839,"LINESTRING (14.5544181 52.3373956, 14.5551821 52.3374055, 14.5552498 52.337406, 14.5557549 52.3374101)",,,,
"[83612177, 335209746, 335209747]",False,Walter-Korsing-Straße,tertiary,50,False,113.06099999999999,"LINESTRING (14.5544181 52.3373956, 14.5544108 52.3375493, 14.554404 52.3379219, 14.5543952 52.337972, 14.5543371 52.3381312, 14.5541454 52.3383821)",,,,
335208259,True,Bahnhofstraße,residential,50,False,29.738,"LINESTRING (14.5458331 52.3393594, 14.5457985 52.3390928)",,,,
335209742,True,Bahnhofstraße,residential,50,False,52.01,"LINESTRING (14.5458331 52.3393594, 14.5456776 52.339093, 14.5456432 52.3389093)",2,,,
175118455,True,Heilbronner Straße,tertiary,50,False,7.039,"LINESTRING (14.5462312 52.341904, 14.5463345 52.3418991)",,,,
"[175118464, 335209742, 778931319, 293114329, 779206811]",True,Bahnhofstraße,residential,50,False,286.428,"LINESTRING (14.5462312 52.341904, 14.5462175 52.3418465, 14.5462161 52.3418179, 14.5462164 52.3417898, 14.5462136 52.3416756, 14.5462073 52.3412184, 14.5462045 52.3410194, 14.5461792 52.3405048, 14.5461525 52.3400208, 14.5461058 52.3398523, 14.5460326 52.3396941, 14.5458965 52.339459, 14.5458331 52.3393594)",2,,,
44354096,True,Bahnhofstraße,residential,50,False,13.683,"LINESTRING (14.5462921 52.3420213, 14.546269 52.3419769, 14.5462595 52.3419584, 14.5462518 52.3419432, 14.5462432 52.3419263, 14.5462312 52.341904)",2,,,
"[461042657, 257236522, 195646075]",True,Heilbronner Straße,tertiary,,False,237.31199999999998,"LINESTRING (14.5462921 52.3420213, 14.5459112 52.3420227, 14.5455364 52.3420404, 14.5455155 52.3420414, 14.5441956 52.3421233, 14.5434903 52.3421788, 14.5428153 52.3422153)","['2', '1']",,,
"[461038756, 238461831]",False,Franz-Mehring-Straße,residential,,True,138.454,"LINESTRING (14.5462921 52.3420213, 14.5462956 52.3421077, 14.546299 52.3421507, 14.5463357 52.342582, 14.5463407 52.342641, 14.5463642 52.3429029, 14.5463932 52.3431419, 14.5463871 52.3432646)","['2', '3']",,,
158329837,False,Spiekerstraße,residential,50,False,165.041,"LINESTRING (14.5457985 52.3390928, 14.5458483 52.3390865, 14.545963 52.3390746, 14.5463884 52.3390184, 14.5468221 52.3389862, 14.5473296 52.3389442, 14.5474213 52.3389416, 14.547892 52.33896, 14.5482057 52.3389723)",,,,
"[615327043, 335208300, 335209741, 778140228]",True,Bahnhofstraße,residential,50,False,317.106,"LINESTRING (14.5457985 52.3390928, 14.5458799 52.3392321, 14.5461683 52.3397238, 14.5462159 52.3398366, 14.5462562 52.339999, 14.5462765 52.3403028, 14.5462899 52.3405022, 14.5463254 52.3416232, 14.5463243 52.3416448, 14.5463269 52.3416736, 14.5463307 52.3417856, 14.5463318 52.3418175, 14.5463328 52.3418483, 14.5463345 52.3418991)",2,,,
175118463,True,Heilbronner Straße,tertiary,50,False,10.634,"LINESTRING (14.5509006 52.3417659, 14.5510564 52.3417567)",,,,
"[779389537, 175118461]",True,Lindenstraße,tertiary,50,False,147.119,"LINESTRING (14.5509006 52.3417659, 14.5509003 52.3417038, 14.5509002 52.3416882, 14.5508998 52.3416588, 14.5508994 52.3416232, 14.5508972 52.3415621, 14.550888 52.3413046, 14.5508546 52.3408997, 14.5508492 52.3408347, 14.5508436 52.340555, 14.5508649 52.3404443)",1,,,
