osmid,name,highway,width,oneway,reversed,length,geometry,maxspeed,lanes,bridge,junction,ref
32786815,Sommergasse,residential,4,False,True,124.19600000000001,"LINESTRING (10.6779959 48.559808, 10.6781835 48.5597243, 10.678346 48.5597205, 10.6784494 48.5597181, 10.6786631 48.5596999, 10.6787105 48.5596959, 10.6788314 48.5596784, 10.6791004 48.5596394, 10.6792863 48.5596125, 10.6796266 48.5595862)",,,,,
37872433,Haudelgasse,residential,,False,False,202.489,"LINESTRING (10.6779959 48.559808, 10.6781018 48.5596821, 10.6781021 48.5594045, 10.6781021 48.5593871, 10.6780885 48.5592584, 10.6780828 48.5592039, 10.6780636 48.5590369, 10.6780582 48.5589898, 10.6780425 48.5588545, 10.6780292 48.5587402, 10.6780041 48.5585244, 10.6779977 48.5584692, 10.6779899 48.5583909, 10.677966 48.5581524, 10.6780012 48.5580637, 10.6780213 48.5580132)",,,,,
39742214,Dillinger Straße,tertiary,,False,True,58.146,"LINESTRING (10.6779959 48.559808, 10.6778585 48.559752, 10.6777518 48.5597258, 10.6776245 48.5597061, 10.6775503 48.5597011, 10.6775077 48.5596982, 10.6772651 48.5596824, 10.6772422 48.5596809)",50,,,,
65696267,Dillinger Straße,tertiary,,False,False,188.912,"LINESTRING (10.6779959 48.559808, 10.6780688 48.5598629, 10.6781397 48.5599274, 10.6781775 48.5599791, 10.6783193 48.5601739, 10.6784635 48.5603378, 10.6785942 48.5604368, 10.6787211 48.5605129, 10.6787493 48.5605298, 10.6789127 48.5605952, 10.6790472 48.5606403, 10.6792997 48.5607087, 10.6793988 48.5607451, 10.6795586 48.5608213, 10.6797644 48.5609687)",50,,,,
607772234,Schulstraße,tertiary,,False,True,13.909,"LINESTRING (10.6798628 48.5610755, 10.6797644 48.5609687)",50,,,,
28627550,Badgasse,residential,,False,False,290.70899999999995,"LINESTRING (10.6798628 48.5610755, 10.6803584 48.5609025, 10.6806942 48.5607853, 10.6809282 48.5607037, 10.681126 48.560638, 10.6813638 48.5605679, 10.6815259 48.5605201, 10.6815393 48.5605161, 10.6817953 48.5604454, 10.6819178 48.5604116, 10.6820503 48.5603621, 10.6823449 48.5602337, 10.6823808 48.5602181, 10.6824861 48.5601856, 10.6825246 48.5601801, 10.6825932 48.5602006, 10.6828839 48.5603194, 10.6829616 48.5603512, 10.6832435 48.5604586, 10.6833505 48.5605013)",30,,,,
28627563,Schulstraße,tertiary,,False,False,90.858,"LINESTRING (10.6798628 48.5610755, 10.6801167 48.5612952, 10.6803443 48.5614259, 10.6804711 48.5615003, 10.6807678 48.561618)",30,,,,
38259519,Schmiedgasse,residential,,False,True,132.134,"LINESTRING (10.6823645 48.5612911, 10.6820748 48.5612795, 10.6819598 48.561223, 10.6819115 48.5612203, 10.6818471 48.5612166, 10.6814782 48.5613226, 10.6814604 48.5613291, 10.6812087 48.5614203, 10.6809682 48.5615033, 10.6808064 48.5615798, 10.6807678 48.561618)",30,,,,
66994998,Hauptstraße,tertiary,,False,False,97.211,"LINESTRING (10.6823645 48.5612911, 10.6824016 48.5611931, 10.682464 48.5611234, 10.6825179 48.5610631, 10.6827036 48.5609271, 10.6827299 48.5609099, 10.6829619 48.5607761, 10.6829866 48.5607619, 10.6831931 48.5606313)",30,2,,,
"[502345883, 502345884, 66994998]",Hauptstraße,tertiary,,False,True,72.96499999999999,"LINESTRING (10.6823645 48.5612911, 10.6823875 48.5614009, 10.6823955 48.5614307, 10.6825089 48.5616562, 10.6825975 48.5618243, 10.6826203 48.561881, 10.6826198 48.5619217)",30,2,,,
8476748,Fritz-Carry-Straße,residential,,False,True,149.323,"LINESTRING (10.684054 48.5627978, 10.6842241 48.5629359, 10.6844229 48.5630975, 10.6846219 48.5632591, 10.6846333 48.5632702, 10.6846632 48.5632992, 10.6848371 48.5634682, 10.6848763 48.5635062, 10.6849755 48.5636025, 10.6850486 48.5636736, 10.6852049 48.5638254, 10.6852371 48.5638843)",30,,,,
8476753,Alemannenstraße,residential,,False,False,81.16999999999999,"LINESTRING (10.684054 48.5627978, 10.6836314 48.5631154, 10.683371 48.5632033, 10.6832201 48.5632569)",30,,,,
8476753,Alemannenstraße,residential,,False,True,50.938,"LINESTRING (10.684054 48.5627978, 10.6842814 48.5626118, 10.6843893 48.5625595, 10.6845679 48.5625046)",30,,,,
8476753,Alemannenstraße,residential,,False,False,50.938,"LINESTRING (10.6845679 48.5625046, 10.6843893 48.5625595, 10.6842814 48.5626118, 10.684054 48.5627978)",30,,,,
8476753,Alemannenstraße,residential,,False,True,42.678,"LINESTRING (10.6845679 48.5625046, 10.6847646 48.5624873, 10.6848995 48.5625011, 10.6849522 48.562512, 10.6851334 48.5625494)",30,,,,
629261875,Am Böhmengäßchen,residential,,False,True,56.485,"LINESTRING (10.6845679 48.5625046, 10.6844989 48.5623737, 10.6846031 48.5622533, 10.6846203 48.5622334, 10.684703 48.5620947, 10.6847354 48.5620402)",30,,,,
8476753,Alemannenstraße,residential,,False,False,62.071,"LINESTRING (10.6859516 48.5626703, 10.6859019 48.5626681, 10.6856652 48.5626578, 10.6853769 48.562599, 10.6851334 48.5625494)",30,,,,
8476753,Alemannenstraße,residential,,False,True,65.509,"LINESTRING (10.6859516 48.5626703, 10.6864577 48.5626174, 10.6868273 48.5625655)",30,,,,
70534711,Alemannenstraße,living_street,,False,False,29.615000000000002,"LINESTRING (10.6859516 48.5626703, 10.6859908 48.5628359, 10.6859944 48.5628523, 10.6860054 48.5629026, 10.6860122 48.5629336)",,,,,
28627557,Hans-Wertinger-Straße,residential,,False,False,96.339,"LINESTRING (10.678675 48.564479, 10.6786148 48.5643431, 10.6785182 48.5641498, 10.6785016 48.5641166, 10.6784771 48.564056, 10.6784331 48.5639471, 10.6783926 48.5638467, 10.678474 48.563647)",30,,,,
32965449,Am Marienfeld,residential,,False,True,74.934,"LINESTRING (10.678675 48.564479, 10.6783621 48.5644988, 10.6778704 48.5645299, 10.6776613 48.5645431)",30,,,,
66997747,Ebersberg,residential,,False,True,152.997,"LINESTRING (10.678675 48.564479, 10.6789732 48.5643944, 10.6790595 48.56437, 10.6791392 48.5643474, 10.6794885 48.5642483, 10.6796865 48.5641922, 10.6797321 48.5641793, 10.6799957 48.5641045, 10.6800668 48.5640844, 10.6804158 48.5639854, 10.6805841 48.5639341)",30,,,,
8476757,Ebersberg,residential,,False,False,204.76,"LINESTRING (10.6831706 48.5633762, 10.683068 48.5634271, 10.6829421 48.5634785, 10.6827516 48.5635509, 10.6824982 48.5636225, 10.6821735 48.563678, 10.68216 48.5636792, 10.682094 48.5636851, 10.6820261 48.5636912, 10.681941 48.5636988, 10.6818855 48.5637, 10.6817848 48.5637021, 10.6813343 48.5637116, 10.6812 48.5637145, 10.6810791 48.5637527, 10.6806871 48.5638949, 10.6805841 48.5639341)",30,,,,
106522550,Alemannenstraße,residential,,False,True,14.015,"LINESTRING (10.6831706 48.5633762, 10.6831849 48.5632978, 10.6832201 48.5632569)",30,,,,
39902910,Laugnastraße,tertiary,,False,True,26.039,"LINESTRING (10.6841241 48.5582108, 10.684032 48.5579847)",50,,,,
"[983553211, 39902910]",Laugnastraße,tertiary,,False,False,222.73399999999998,"LINESTRING (10.6841241 48.5582108, 10.6841501 48.5582863, 10.6842033 48.5584868, 10.6842257 48.5586742, 10.6842316 48.5587236, 10.6842463 48.5588467, 10.6842418 48.5589322, 10.6842358 48.5589613, 10.6842323 48.558978, 10.6841961 48.5590425, 10.6840377 48.5593253, 10.6839061 48.559539, 10.6838234 48.5596734, 10.6837535 48.5597869, 10.6836604 48.5599279, 10.683632 48.5599822, 10.6836238 48.5600112, 10.68361 48.56006, 10.6836202 48.5601296)","['50', '30']",,,,
40631751,Beim Alten Turnplatz,residential,,False,False,202.401,"LINESTRING (10.6841241 48.5582108, 10.6846115 48.5581214, 10.6851263 48.5580269, 10.6854751 48.5579303, 10.6856233 48.5578893, 10.6856709 48.5578703, 10.6857829 48.5578257, 10.6860011 48.5577387, 10.6860347 48.5577253, 10.6862053 48.5576573, 10.6864341 48.5575661, 10.6866268 48.5574893)",,,,,
607772234,Schulstraße,tertiary,,False,False,13.909,"LINESTRING (10.6797644 48.5609687, 10.6798628 48.5610755)",50,,,,
28627552,Zusmarshauser Straße,tertiary,,False,False,154.071,"LINESTRING (10.6797644 48.5609687, 10.6797552 48.5608051, 10.6797211 48.5604774, 10.679683 48.5601105, 10.6796696 48.5599814, 10.6796658 48.5599468, 10.6796412 48.5597202, 10.6796266 48.5595862)",,,,,
65696267,Dillinger Straße,tertiary,,False,True,188.912,"LINESTRING (10.6797644 48.5609687, 10.6795586 48.5608213, 10.6793988 48.5607451, 10.6792997 48.5607087, 10.6790472 48.5606403, 10.6789127 48.5605952, 10.6787493 48.5605298, 10.6787211 48.5605129, 10.6785942 48.5604368, 10.6784635 48.5603378, 10.6783193 48.5601739, 10.6781775 48.5599791, 10.6781397 48.5599274, 10.6780688 48.5598629, 10.6779959 48.559808)",50,,,,
67219470,Josef-Frank-Straße,residential,,False,True,94.045,"LINESTRING (10.6797644 48.5609687, 10.6796353 48.5610245, 10.6792574 48.5611625, 10.6786926 48.5613077, 10.6786122 48.5613283)",30,,,,
39742211,Marktplatz,residential,,False,True,33.681,"LINESTRING (10.6826198 48.5619217, 10.6826794 48.5619423, 10.6827345 48.5619614, 10.6828342 48.5620887, 10.6828501 48.5621618)",10,,,,
39742213,Schulstraße,tertiary,,False,True,63.279999999999994,"LINESTRING (10.6826198 48.5619217, 10.6826009 48.5619432, 10.6825483 48.5619649, 10.6824784 48.5619825, 10.6819191 48.5620682, 10.6818079 48.5620634)",30,,,,
"[502345883, 502345884, 66994998]",Hauptstraße,tertiary,,False,False,72.965,"LINESTRING (10.6826198 48.5619217, 10.6826203 48.561881, 10.6825975 48.5618243, 10.6825089 48.5616562, 10.6823955 48.5614307, 10.6823875 48.5614009, 10.6823645 48.5612911)",30,2,,,
28627563,Schulstraße,tertiary,,False,True,92.069,"LINESTRING (10.6818079 48.5620634, 10.6816502 48.5620362, 10.6815429 48.5619952, 10.6811983 48.5618017, 10.6810103 48.5617179, 10.6807678 48.561618)",30,,,,
39742213,Schulstraße,tertiary,,False,False,63.279999999999994,"LINESTRING (10.6818079 48.5620634, 10.6819191 48.5620682, 10.6824784 48.5619825, 10.6825483 48.5619649, 10.6826009 48.5619432, 10.6826198 48.5619217)",30,,,,
28627550,Badgasse,residential,,False,True,290.709,"LINESTRING (10.6833505 48.5605013, 10.6832435 48.5604586, 10.6829616 48.5603512, 10.6828839 48.5603194, 10.6825932 48.5602006, 10.6825246 48.5601801, 10.6824861 48.5601856, 10.6823808 48.5602181, 10.6823449 48.5602337, 10.6820503 48.5603621, 10.6819178 48.5604116, 10.6817953 48.5604454, 10.6815393 48.5605161, 10.6815259 48.5605201, 10.6813638 48.5605679, 10.681126 48.560638, 10.6809282 48.5607037, 10.6806942 48.5607853, 10.6803584 48.5609025, 10.6798628 48.5610755)",30,,,,
66994998,Hauptstraße,tertiary,,False,True,18.524,"LINESTRING (10.6833505 48.5605013, 10.6832718 48.5605663, 10.6831931 48.5606313)",30,2,,,
"[51954227, 607772235, 51954228]",Hauptstraße,tertiary,,False,False,28.014,"LINESTRING (10.6833505 48.5605013, 10.6833745 48.5604775, 10.6834871 48.5603702, 10.6835042 48.5603509, 10.6835672 48.5602943)",30,2,yes,,
28627552,Zusmarshauser Straße,tertiary,,False,True,154.071,"LINESTRING (10.6796266 48.5595862, 10.6796412 48.5597202, 10.6796658 48.5599468, 10.6796696 48.5599814, 10.679683 48.5601105, 10.6797211 48.5604774, 10.6797552 48.5608051, 10.6797644 48.5609687)",,,,,
32786815,Sommergasse,residential,4,False,False,124.196,"LINESTRING (10.6796266 48.5595862, 10.6792863 48.5596125, 10.6791004 48.5596394, 10.6788314 48.5596784, 10.6787105 48.5596959, 10.6786631 48.5596999, 10.6784494 48.5597181, 10.678346 48.5597205, 10.6781835 48.5597243, 10.6779959 48.559808)",,,,,
"[68469304, 979463747, 68469308]",Zusmarshauser Straße,tertiary,,False,False,113.76499999999999,"LINESTRING (10.6796266 48.5595862, 10.6796142 48.5595184, 10.6796109 48.5595002, 10.6795962 48.5594109, 10.6795756 48.5592861, 10.6795684 48.5592425, 10.6795315 48.5590138, 10.679526 48.5589605, 10.6794907 48.5586211, 10.6794851 48.5585676)",50,2,,,
37872433,Haudelgasse,residential,,False,True,202.48899999999998,"LINESTRING (10.6780213 48.5580132, 10.6780012 48.5580637, 10.677966 48.5581524, 10.6779899 48.5583909, 10.6779977 48.5584692, 10.6780041 48.5585244, 10.6780292 48.5587402, 10.6780425 48.5588545, 10.6780582 48.5589898, 10.6780636 48.5590369, 10.6780828 48.5592039, 10.6780885 48.5592584, 10.6781021 48.5593871, 10.6781021 48.5594045, 10.6781018 48.5596821, 10.6779959 48.559808)",,,,,
68469308,Zusmarshauser Straße,tertiary,,False,False,78.39999999999999,"LINESTRING (10.6780213 48.5580132, 10.677966 48.5579207, 10.6779719 48.5578741, 10.6779882 48.5577455, 10.6779989 48.5576606, 10.6780018 48.5576353, 10.6780362 48.5573169)",50,2,,,
68469308,Zusmarshauser Straße,tertiary,,False,True,137.827,"LINESTRING (10.6780213 48.5580132, 10.6781266 48.5580578, 10.6783802 48.5580897, 10.6784591 48.5580996, 10.6787975 48.5581372, 10.6790672 48.5581671, 10.6792413 48.5582207, 10.67938 48.5583111, 10.679434 48.5583851, 10.6794496 48.5584065, 10.6794698 48.558498, 10.6794851 48.5585676)",50,2,,,
8476757,Ebersberg,residential,,False,True,204.76000000000002,"LINESTRING (10.6805841 48.5639341, 10.6806871 48.5638949, 10.6810791 48.5637527, 10.6812 48.5637145, 10.6813343 48.5637116, 10.6817848 48.5637021, 10.6818855 48.5637, 10.681941 48.5636988, 10.6820261 48.5636912, 10.682094 48.5636851, 10.68216 48.5636792, 10.6821735 48.563678, 10.6824982 48.5636225, 10.6827516 48.5635509, 10.6829421 48.5634785, 10.683068 48.5634271, 10.6831706 48.5633762)",30,,,,
28627555,Pestalozzistraße,residential,,False,False,76.505,"LINESTRING (10.6805841 48.5639341, 10.6806608 48.5640002, 10.6808443 48.5641924, 10.6809799 48.5643629, 10.6810338 48.5644413, 10.6810851 48.5645338)",30,,,,
66997747,Ebersberg,residential,,False,False,152.997,"LINESTRING (10.6805841 48.5639341, 10.6804158 48.5639854, 10.6800668 48.5640844, 10.6799957 48.5641045, 10.6797321 48.5641793, 10.6796865 48.5641922, 10.6794885 48.5642483, 10.6791392 48.5643474, 10.6790595 48.56437, 10.6789732 48.5643944, 10.678675 48.564479)",30,,,,
28627557,Hans-Wertinger-Straße,residential,,False,False,141.11599999999999,"LINESTRING (10.678474 48.563647, 10.6785273 48.5635169, 10.6784265 48.5633508, 10.678404 48.5633139, 10.6783415 48.5632109, 10.6783114 48.5631614, 10.6782734 48.5630988, 10.6782022 48.5629816, 10.6781207 48.5628473, 10.6780519 48.5627306, 10.6779846 48.5626164, 10.6779523 48.5625617, 10.677894 48.5624629)",30,,,,
28627557,Hans-Wertinger-Straße,residential,,False,True,96.339,"LINESTRING (10.678474 48.563647, 10.6783926 48.5638467, 10.6784331 48.5639471, 10.6784771 48.564056, 10.6785016 48.5641166, 10.6785182 48.5641498, 10.6786148 48.5643431, 10.678675 48.564479)",30,,,,
40666322,Am Märzenbach,residential,,False,False,84.032,"LINESTRING (10.678474 48.563647, 10.6782074 48.563664, 10.6781815 48.5636656, 10.6777614 48.5637249, 10.6777389 48.5637267, 10.6775943 48.5637383, 10.6773459 48.5637582)",30,2,,,
28627557,Hans-Wertinger-Straße,residential,,False,False,93.833,"LINESTRING (10.677894 48.5624629, 10.6778405 48.5623686, 10.6777047 48.5621295, 10.6775931 48.5619083, 10.6774713 48.5616669)",30,,,,
28627557,Hans-Wertinger-Straße,residential,,False,True,141.11599999999999,"LINESTRING (10.677894 48.5624629, 10.6779523 48.5625617, 10.6779846 48.5626164, 10.6780519 48.5627306, 10.6781207 48.5628473, 10.6782022 48.5629816, 10.6782734 48.5630988, 10.6783114 48.5631614, 10.6783415 48.5632109, 10.678404 48.5633139, 10.6784265 48.5633508, 10.6785273 48.5635169, 10.678474 48.563647)",30,,,,
40666323,Langenmantelstraße,residential,,False,True,71.713,"LINESTRING (10.677894 48.5624629, 10.6773738 48.5625949, 10.6772804 48.5626186, 10.6770023 48.5626892, 10.6769841 48.5626938)",30,,,,
40666325,Johann-Drießle-Straße,residential,,False,False,122.585,"LINESTRING (10.677111 48.5610364, 10.6769789 48.561073, 10.6768153 48.56111, 10.6766706 48.5611428, 10.6762546 48.561237, 10.6761379 48.5612634, 10.6757498 48.5613703, 10.6755528 48.5614245)",30,,,,
68485161,Hans-Wertinger-Straße,residential,,False,False,82.435,"LINESTRING (10.677111 48.5610364, 10.67695 48.5608414, 10.6768587 48.5607338, 10.676734 48.5605869, 10.6765256 48.5604063)",30,,,,
68485161,Hans-Wertinger-Straße,residential,,False,True,74.961,"LINESTRING (10.677111 48.5610364, 10.6771412 48.561085, 10.677188 48.561166, 10.6773056 48.5613814, 10.6774325 48.5616001, 10.6774713 48.5616669)",30,,,,
68485161,Hans-Wertinger-Straße,residential,,False,True,82.435,"LINESTRING (10.6765256 48.5604063, 10.676734 48.5605869, 10.6768587 48.5607338, 10.67695 48.5608414, 10.677111 48.5610364)",30,,,,
603687092,Riedgasse,residential,,False,False,97.609,"LINESTRING (10.6765256 48.5604063, 10.6766389 48.5603253, 10.6767375 48.5602547, 10.6768437 48.5601788, 10.6769824 48.5600197, 10.6770973 48.559891, 10.6772304 48.5597419, 10.6772422 48.5596809)",30,,,,
603687092,Riedgasse,residential,,False,True,122.60199999999999,"LINESTRING (10.6765256 48.5604063, 10.6763163 48.5605485, 10.6757562 48.5609291, 10.6755492 48.5610708, 10.6753604 48.5611943)",30,,,,
39902910,Laugnastraße,tertiary,,False,False,26.039,"LINESTRING (10.684032 48.5579847, 10.6841241 48.5582108)",50,,,,
39902910,Laugnastraße,tertiary,,False,True,54.102,"LINESTRING (10.684032 48.5579847, 10.6840158 48.5579467, 10.6838407 48.5575369, 10.683832 48.5575165)",50,,,,
720903603,Schützenstraße,residential,4,False,False,102.226,"LINESTRING (10.684032 48.5579847, 10.6832385 48.5581474, 10.6827052 48.5582568)",,,,,
32786809,Schützenstraße,residential,4,False,False,55.395999999999994,"LINESTRING (10.6827052 48.5582568, 10.6826258 48.5581177, 10.6825349 48.5579563, 10.6824805 48.5578184, 10.6824825 48.5577837)",,,,,
47443398,Schützenstraße,living_street,,False,True,216.50400000000002,"LINESTRING (10.6827052 48.5582568, 10.682753 48.5583574, 10.6828366 48.5584025, 10.6829478 48.5584626, 10.6829843 48.5584929, 10.6830396 48.5585388, 10.6830537 48.558593, 10.6831082 48.5588025, 10.6831286 48.5588811, 10.6831594 48.5589992, 10.6831779 48.5590705, 10.6831876 48.5591456, 10.6832162 48.5593684, 10.6831877 48.5594594, 10.6831565 48.559559, 10.6831268 48.5596536, 10.6831047 48.5597649, 10.6831 48.5597885, 10.6831177 48.5598359, 10.683151 48.5599252, 10.6831912 48.5600069, 10.6831355 48.5600837)",,,,,
720903603,Schützenstraße,residential,4,False,True,102.226,"LINESTRING (10.6827052 48.5582568, 10.6832385 48.5581474, 10.684032 48.5579847)",,,,,
33899240,Gänsweid,living_street,,False,True,90.741,"LINESTRING (10.6820532 48.5597401, 10.6824245 48.5598998, 10.6825211 48.5599424, 10.6826529 48.5599463, 10.6827519 48.5599432, 10.6828378 48.5599598, 10.682952 48.5599936, 10.6831355 48.5600837)",,,,,
33919832,Mühlgasse,residential,,False,False,75.208,"LINESTRING (10.6831931 48.5606313, 10.6833563 48.560763, 10.6834407 48.5608759, 10.6835861 48.5611006, 10.6836565 48.5612042, 10.6836702 48.5612243)",30,,,,
66994998,Hauptstraße,tertiary,,False,False,18.524,"LINESTRING (10.6831931 48.5606313, 10.6832718 48.5605663, 10.6833505 48.5605013)",30,2,,,
66994998,Hauptstraße,tertiary,,False,True,97.211,"LINESTRING (10.6831931 48.5606313, 10.6829866 48.5607619, 10.6829619 48.5607761, 10.6827299 48.5609099, 10.6827036 48.5609271, 10.6825179 48.5610631, 10.682464 48.5611234, 10.6824016 48.5611931, 10.6823645 48.5612911)",30,2,,,
33919832,Mühlgasse,residential,,False,True,75.208,"LINESTRING (10.6836702 48.5612243, 10.6836565 48.5612042, 10.6835861 48.5611006, 10.6834407 48.5608759, 10.6833563 48.560763, 10.6831931 48.5606313)",30,,,,
131251851,Pfarrgasse,residential,,False,False,15.224,"LINESTRING (10.6836702 48.5612243, 10.6835983 48.5612837, 10.6835877 48.5613441)",30,,,,
