osmid,oneway,lanes,name,highway,maxspeed,reversed,length,ref,geometry,bridge,junction
26983177,False,1,An der Bahn,residential,50,False,123.232,,"LINESTRING (8.8547738 51.4619504, 8.8545223 51.4619853, 8.8543906 51.4619799, 8.8542709 51.4619592, 8.8541612 51.4619239, 8.8540756 51.4618763, 8.8539799 51.461823, 8.8534617 51.4613658)",,
26982606,False,,Hauptstraße,secondary,50,True,25.001,L 549,"LINESTRING (8.8528285 51.4616702, 8.8531218 51.4615392)",,
26525108,True,1,Mönchstraße,residential,50,False,138.829,,"LINESTRING (8.8528285 51.4616702, 8.8528764 51.4620728, 8.8529209 51.4624464, 8.8529883 51.4629147)",,
722701293,False,,Hauptstraße,secondary,50,False,36.051,L 549,"LINESTRING (8.8528285 51.4616702, 8.8527031 51.4617234, 8.8523621 51.4618107)",,
487607889,False,,Lillers-Straße,secondary,50,False,31.330000000000002,L 549,"LINESTRING (8.8510105 51.4621104, 8.8508093 51.462156, 8.8505859 51.4622074)",,
"[70849116, 500384559]",False,1,Trift,residential,30,False,214.529,,"LINESTRING (8.8510105 51.4621104, 8.850975 51.4620319, 8.8509587 51.4619817, 8.8509657 51.4619332, 8.8509843 51.4619033, 8.8510419 51.4618353, 8.8510948 51.4617694, 8.8511138 51.4616945, 8.8510976 51.4616315, 8.8510239 51.4615704, 8.8507421 51.4614347, 8.8506661 51.4613981, 8.8506313 51.4613789, 8.849992 51.4610702, 8.8493043 51.4607507)",,
"[537717497, 605684061, 605684062]",False,,Hauptstraße,secondary,50,True,99.389,L 549,"LINESTRING (8.8510105 51.4621104, 8.8510766 51.4620957, 8.8519848 51.4618944, 8.8523621 51.4618107)",yes,
70735919,False,1,Grabenstraße,residential,,True,199.10999999999999,,"LINESTRING (8.8524227 51.4628045, 8.8523914 51.462863, 8.8513253 51.4644593)",,
537717488,True,1,Grabenstraße,residential,50,False,113.034,,"LINESTRING (8.8524227 51.4628045, 8.852441 51.4627366, 8.8525102 51.4621495, 8.8525112 51.4620141, 8.8523621 51.4618107)",,
487604574,False,1,Mönchstraße,residential,,False,156.362,,"LINESTRING (8.8529883 51.4629147, 8.8530301 51.4631721, 8.8530589 51.4632206, 8.8531186 51.4632744, 8.8541313 51.464089)",,
71817491,False,1,Dr.Rentzing-Straße,residential,30,False,159.553,,"LINESTRING (8.8593348 51.4566586, 8.8581678 51.4578956)",,
71817534,False,1,Jittenberg,residential,30,False,88.679,,"LINESTRING (8.8593348 51.4566586, 8.8592027 51.4565384, 8.8588966 51.456209, 8.8588637 51.456116, 8.8589482 51.4559481)",,
71817534,False,1,Jittenberg,residential,30,True,177.01799999999997,,"LINESTRING (8.8593348 51.4566586, 8.8595346 51.4567515, 8.8597073 51.4568487, 8.8601029 51.4570239, 8.8605155 51.4572431, 8.8606967 51.4573212, 8.8609065 51.4573818, 8.8611691 51.457459, 8.8614561 51.4575203)",,
70731229,False,1,Bahnhofstraße,residential,,False,32.499,,"LINESTRING (8.857682 51.4632656, 8.8572823 51.4634186)",,
167775199,False,1,Paulinenstraße,residential,50,False,125.997,,"LINESTRING (8.857682 51.4632656, 8.8571253 51.4626971, 8.8569395 51.4622445)",,
27222268,True,1,Casparistraße,residential,20,False,42.565,,"LINESTRING (8.855688 51.4600433, 8.8553043 51.4598851, 8.8551757 51.459832)",,
27357243,True,1,Hauptstraße,residential,20,False,46.742999999999995,,"LINESTRING (8.855688 51.4600433, 8.8554431 51.4602517, 8.8553489 51.4603319, 8.8552895 51.4603825)",,
27222269,False,1,Am Burghof,residential,30,False,25.126,,"LINESTRING (8.8535757 51.4596829, 8.8533707 51.4594965)",,
26982608,False,,Weist,secondary,50,True,56.831,L 549,"LINESTRING (8.8535757 51.4596829, 8.8536286 51.4596592, 8.8537772 51.4596072, 8.8538754 51.4595832, 8.8540854 51.459547, 8.8542445 51.4595117, 8.8543229 51.4594812)",,
27357244,False,,Weist,secondary,50,False,215.365,L 549,"LINESTRING (8.8535757 51.4596829, 8.8535237 51.4597175, 8.8534866 51.4597421, 8.8534624 51.4597582, 8.8532853 51.459876, 8.8530937 51.4600169, 8.8529313 51.4601688, 8.8528593 51.4602897, 8.8528197 51.4603975, 8.8528186 51.4605284, 8.8528543 51.4606425, 8.8528934 51.4607198, 8.8529654 51.4608207, 8.8530897 51.4609607, 8.8532161 51.4611088, 8.8534617 51.4613658)",,
125076612,False,1,Am Burghof,residential,30,True,108.995,,"LINESTRING (8.8521781 51.4584622, 8.8524458 51.4587335, 8.8527608 51.4590047, 8.8528508 51.459081, 8.8529539 51.459171, 8.8530684 51.4592696)",,
"[27357245, 125076613]",False,1,Am Burghof,residential,30,False,343.33,,"LINESTRING (8.8521781 51.4584622, 8.8518619 51.4581176, 8.851705 51.4579843, 8.8515049 51.4578203, 8.8511841 51.4576234, 8.8508788 51.4574735, 8.8505903 51.4573079, 8.8503484 51.4571398, 8.8501373 51.4569614, 8.8498243 51.4566597, 8.8493288 51.4562711, 8.849029 51.4561062)",,
35959265,False,1,Am Oestertor,residential,30,False,60.891,,"LINESTRING (8.8602772 51.4580472, 8.860356 51.4575018)",,
312983501,False,,Oesterstraße,tertiary,50,False,30.049,K 68,"LINESTRING (8.8602772 51.4580472, 8.8598435 51.4580453)",,
35959265,False,1,Am Oestertor,residential,30,False,11.143,,"LINESTRING (8.860356 51.4575018, 8.8603484 51.4574017)",,
35959265,False,1,Am Oestertor,residential,30,True,60.891,,"LINESTRING (8.860356 51.4575018, 8.8602772 51.4580472)",,
35959267,False,1,Am Oestertor,residential,30,False,76.594,,"LINESTRING (8.860356 51.4575018, 8.8609937 51.4575448, 8.8614561 51.4575203)",,
35959265,False,1,Am Oestertor,residential,30,True,11.143,,"LINESTRING (8.8603484 51.4574017, 8.860356 51.4575018)",,
35959267,False,1,Am Oestertor,residential,30,True,76.594,,"LINESTRING (8.8614561 51.4575203, 8.8609937 51.4575448, 8.860356 51.4575018)",,
71817534,False,1,Jittenberg,residential,30,False,177.01799999999997,,"LINESTRING (8.8614561 51.4575203, 8.8611691 51.457459, 8.8609065 51.4573818, 8.8606967 51.4573212, 8.8605155 51.4572431, 8.8601029 51.4570239, 8.8597073 51.4568487, 8.8595346 51.4567515, 8.8593348 51.4566586)",,
27222269,False,1,Am Burghof,residential,30,False,32.79,,"LINESTRING (8.8533707 51.4594965, 8.8530684 51.4592696)",,
27222269,False,1,Am Burghof,residential,30,True,25.126,,"LINESTRING (8.8533707 51.4594965, 8.8535757 51.4596829)",,
"[40033867, 35959268]",False,1,Bülberg,residential,30,False,103.466,,"LINESTRING (8.8533707 51.4594965, 8.8537538 51.4593322, 8.853875 51.4592375, 8.8539717 51.4591373, 8.8540312 51.4590412, 8.8540544 51.4589564, 8.8540565 51.4588863, 8.8540388 51.4588006, 8.8540062 51.4587472)",,
40033867,False,1,Bülberg,residential,30,False,148.354,,"LINESTRING (8.8540062 51.4587472, 8.8539518 51.4586884, 8.8535295 51.4582985, 8.8531434 51.4578954, 8.8528918 51.457609)",,
70856384,False,1,Kapuzinerweg,residential,30,True,160.641,,"LINESTRING (8.8540062 51.4587472, 8.8540473 51.4586835, 8.8540745 51.4586448, 8.8541424 51.4585829, 8.8540783 51.45852, 8.8535248 51.4579825, 8.8534259 51.4579013, 8.8532622 51.4577956, 8.8531537 51.4577378, 8.8528918 51.457609)",,
"[40033867, 35959268]",False,1,Bülberg,residential,30,True,103.46600000000001,,"LINESTRING (8.8540062 51.4587472, 8.8540388 51.4588006, 8.8540565 51.4588863, 8.8540544 51.4589564, 8.8540312 51.4590412, 8.8539717 51.4591373, 8.853875 51.4592375, 8.8537538 51.4593322, 8.8533707 51.4594965)",,
40033867,False,1,Bülberg,residential,30,False,19.778,,"LINESTRING (8.8528918 51.457609, 8.8527607 51.457451)",,
40033867,False,1,Bülberg,residential,30,True,148.354,,"LINESTRING (8.8528918 51.457609, 8.8531434 51.4578954, 8.8535295 51.4582985, 8.8539518 51.4586884, 8.8540062 51.4587472)",,
70856384,False,1,Kapuzinerweg,residential,30,False,160.64100000000002,,"LINESTRING (8.8528918 51.457609, 8.8531537 51.4577378, 8.8532622 51.4577956, 8.8534259 51.4579013, 8.8535248 51.4579825, 8.8540783 51.45852, 8.8541424 51.4585829, 8.8540745 51.4586448, 8.8540473 51.4586835, 8.8540062 51.4587472)",,
70856384,False,1,Kapuzinerweg,residential,30,True,61.712,,"LINESTRING (8.8528918 51.457609, 8.8527557 51.4575909, 8.8526736 51.4575662, 8.8524482 51.4574372, 8.8522121 51.4572726)",,
26982606,False,,Hauptstraße,secondary,50,False,25.001,L 549,"LINESTRING (8.8531218 51.4615392, 8.8528285 51.4616702)",,
70735938,True,1,In der Marsch,residential,,False,11.213,,"LINESTRING (8.8531218 51.4615392, 8.853228 51.4616153)",,
26982606,False,,Hauptstraße,secondary,50,True,30.436,L 549,"LINESTRING (8.8531218 51.4615392, 8.8532427 51.4614779, 8.8532938 51.4614517, 8.8533635 51.4614168, 8.8534617 51.4613658)",,
39985937,False,,Lillers-Straße,secondary,50,False,71.373,L 549,"LINESTRING (8.8505859 51.4622074, 8.8503016 51.4622663, 8.8500461 51.4623118, 8.8499948 51.4623186, 8.849754 51.4623507, 8.8495891 51.4623637)",,
"[39985939, 39985934]",False,1,An den Bleichen,residential,,False,219.916,,"LINESTRING (8.8505859 51.4622074, 8.8505793 51.4622814, 8.8505199 51.4623974, 8.8504776 51.4624875, 8.8502202 51.4632472, 8.8501037 51.4635832, 8.850053 51.4635853, 8.8493308 51.4638769)",,
487607889,False,,Lillers-Straße,secondary,50,True,31.330000000000002,L 549,"LINESTRING (8.8505859 51.4622074, 8.8508093 51.462156, 8.8510105 51.4621104)",,
40033863,True,1,Kötterhagen,residential,20,False,42.111,,"LINESTRING (8.8538774 51.4611841, 8.8535979 51.4608478)",,
40033864,True,1,Bahnhofstraße,residential,20,False,108.175,,"LINESTRING (8.8538774 51.4611841, 8.8540335 51.4613238, 8.8541149 51.4613861, 8.8542192 51.4614408, 8.8546626 51.4616746, 8.8548336 51.4617799, 8.8549535 51.4618809)",,
"[537717504, 925964677]",True,1,Hauptstraße,residential,20,False,102.132,,"LINESTRING (8.8538774 51.4611841, 8.8540736 51.4611037, 8.8544329 51.4609566, 8.8545273 51.4609179, 8.854613 51.4608758, 8.854715 51.4608285, 8.8548533 51.4607506, 8.8550314 51.4606211)",,
40158037,False,1,Immenhof,residential,50,False,14.653,,"LINESTRING (8.8549535 51.4618809, 8.8547738 51.4619504)",,
70731228,False,1,Immenhof,residential,,True,4.477,,"LINESTRING (8.8549535 51.4618809, 8.8550181 51.4618797)",,
60121503,True,1,Bäckerstraße,residential,20,False,71.249,,"LINESTRING (8.8535979 51.4608478, 8.8541306 51.4602997)",,
40033863,True,1,Kötterhagen,residential,20,False,96.923,,"LINESTRING (8.8535979 51.4608478, 8.8533759 51.4605898, 8.853336 51.4605281, 8.8533125 51.4604661, 8.8533162 51.4604125, 8.8533355 51.4603617, 8.8537179 51.4601152)",,
537717512,False,1,Casparistraße,residential,20,False,14.057,,"LINESTRING (8.8544832 51.4595587, 8.8543229 51.4594812)",,
70735931,False,1,Casparistraße,residential,20,True,56.792,,"LINESTRING (8.8544832 51.4595587, 8.8546575 51.4596275, 8.8547588 51.4596675, 8.8551674 51.4598288, 8.8551757 51.459832)",,
"[241787112, 398986497]",False,1,Jahnstraße,residential,30,True,207.739,,"LINESTRING (8.8514389 51.4610397, 8.8504435 51.4604622, 8.8501759 51.4602739, 8.8501262 51.4602586, 8.8500453 51.460252, 8.8499619 51.4602835, 8.8496053 51.4605015, 8.8493043 51.4607507)",,
70849116,False,1,Trift,residential,30,False,59.575,,"LINESTRING (8.8493043 51.4607507, 8.8487338 51.4604875, 8.848616 51.4604296)",,
"[70849116, 500384559]",False,1,Trift,residential,30,True,214.52899999999997,,"LINESTRING (8.8493043 51.4607507, 8.849992 51.4610702, 8.8506313 51.4613789, 8.8506661 51.4613981, 8.8507421 51.4614347, 8.8510239 51.4615704, 8.8510976 51.4616315, 8.8511138 51.4616945, 8.8510948 51.4617694, 8.8510419 51.4618353, 8.8509843 51.4619033, 8.8509657 51.4619332, 8.8509587 51.4619817, 8.850975 51.4620319, 8.8510105 51.4621104)",,
"[241787112, 398986497]",False,1,Jahnstraße,residential,30,False,207.73900000000003,,"LINESTRING (8.8493043 51.4607507, 8.8496053 51.4605015, 8.8499619 51.4602835, 8.8500453 51.460252, 8.8501262 51.4602586, 8.8501759 51.4602739, 8.8504435 51.4604622, 8.8514389 51.4610397)",,
25801681,False,2,Weist,secondary,50,False,26.479,L 549,"LINESTRING (8.8549427 51.4590108, 8.8547077 51.4591986)",,
25801681,False,2,Weist,secondary,50,True,37.7,L 549,"LINESTRING (8.8549427 51.4590108, 8.8552585 51.4587347)",,
51979346,True,1,Magnusstraße,residential,20,False,106.325,,"LINESTRING (8.8549427 51.4590108, 8.8558745 51.459434, 8.8561828 51.4595741)",,
71190401,True,1,Hauptstraße,residential,20,False,62.427,,"LINESTRING (8.8561828 51.4595741, 8.855688 51.4600433)",,
54480594,True,1,Kirchstraße,residential,20,False,35.191,,"LINESTRING (8.8541306 51.4602997, 8.8539298 51.4602099, 8.8537179 51.4601152)",,
70735928,False,1,Kirchstraße,residential,20,False,25.969,,"LINESTRING (8.8537179 51.4601152, 8.8536883 51.4601004, 8.8534402 51.4599584)",,
"[925924929, 40033866]",True,1,Kötterhagen,residential,20,False,81.488,,"LINESTRING (8.8537179 51.4601152, 8.8538705 51.4600043, 8.8543031 51.45969, 8.8544832 51.4595587)",,
54480594,True,1,Kirchstraße,residential,20,False,72.172,,"LINESTRING (8.8550314 51.4606211, 8.8548233 51.4605196, 8.8547232 51.4604874, 8.8546326 51.4604583, 8.8542229 51.4603288, 8.8541306 51.4602997)",,
"[537717504, 925964678]",True,1,Hauptstraße,residential,20,False,32.016999999999996,,"LINESTRING (8.8550314 51.4606211, 8.8552093 51.4604479, 8.8552895 51.4603825)",,
70735934,False,,Bilsteinweg,living_street,,False,104.249,,"LINESTRING (8.8572622 51.4614528, 8.8582034 51.4607213)",,
60123371,False,1,Grüner Weg,residential,,True,54.301,,"LINESTRING (8.8572622 51.4614528, 8.8571913 51.4614248, 8.8571489 51.4614125, 8.8571095 51.4614094, 8.8570518 51.4614073, 8.8569787 51.4614123, 8.8568433 51.4614348, 8.8565144 51.461493)",,
71817487,False,,Grüner Weg,living_street,,False,87.57300000000001,,"LINESTRING (8.8572622 51.4614528, 8.85731 51.4614779, 8.8573483 51.4615014, 8.857381 51.4615368, 8.8575192 51.4617381, 8.8577798 51.4621635)",,
60123370,True,1,Bahnstraße,residential,50,False,99.173,,"LINESTRING (8.8554527 51.4627316, 8.8554043 51.4626522, 8.8553265 51.462577, 8.8552701 51.4625231, 8.8550803 51.4623552, 8.8548973 51.4621292, 8.8547738 51.4619504)",,
70729783,True,1,Bahnstraße,residential,50,False,17.394,,"LINESTRING (8.8554527 51.4627316, 8.8555149 51.4627264, 8.8555763 51.4627348, 8.8556292 51.4627558, 8.8556674 51.4627868)",,roundabout
70729795,False,,Grüne Steige,living_street,,False,70.07,,"LINESTRING (8.8591808 51.4637465, 8.8598607 51.4633973, 8.8599613 51.4633457)",,
71817487,False,,Grüner Weg,living_street,,False,106.019,,"LINESTRING (8.8591808 51.4637465, 8.8602322 51.4642798, 8.8603628 51.464352)",,
71817487,False,,Grüner Weg,living_street,,True,203.096,,"LINESTRING (8.8591808 51.4637465, 8.8584523 51.4631877, 8.8577798 51.4621635)",,
70729787,False,,Grüner Weg,living_street,,False,77.104,,"LINESTRING (8.8603628 51.464352, 8.8607867 51.4645091, 8.8610879 51.4645647, 8.8613727 51.4644956)",,
71817487,False,,Grüner Weg,living_street,,True,106.019,,"LINESTRING (8.8603628 51.464352, 8.8602322 51.4642798, 8.8591808 51.4637465)",,
25801681,False,2,Weist,secondary,50,False,67.106,L 549,"LINESTRING (8.8560219 51.4580718, 8.8554637 51.458565)",,
25801681,False,2,Weist,secondary,50,True,154.02100000000002,L 549,"LINESTRING (8.8560219 51.4580718, 8.8563057 51.4577872, 8.8563902 51.4577324, 8.8565152 51.4576739, 8.8566378 51.4576231, 8.8568262 51.4575602, 8.8569406 51.4575428, 8.8569732 51.4575412, 8.8571198 51.4575403, 8.8573561 51.4575693, 8.8574835 51.4575845, 8.8575829 51.4575845, 8.8576545 51.4575743, 8.8577244 51.4575581, 8.8578389 51.4575185)",,
63727076,True,1,Klosterstraße,residential,20,False,105.414,,"LINESTRING (8.8572584 51.4586242, 8.8560219 51.4580718)",,
71190401,True,1,Hauptstraße,residential,20,False,64.871,,"LINESTRING (8.8572584 51.4586242, 8.8567361 51.4591084)",,
70729797,True,1,Karlstraße,residential,50,False,11.032,,"LINESTRING (8.855785 51.4627199, 8.8556674 51.4627868)",,
70729791,False,1,Bahnstraße,residential,,False,114.31899999999999,,"LINESTRING (8.855785 51.4627199, 8.8563268 51.4630722, 8.8566946 51.4633466, 8.8568826 51.4634868)",,
70729795,False,,Grüne Steige,living_street,,True,70.07,,"LINESTRING (8.8599613 51.4633457, 8.8598607 51.4633973, 8.8591808 51.4637465)",,
70729791,False,1,Bahnstraße,residential,,True,114.319,,"LINESTRING (8.8568826 51.4634868, 8.8566946 51.4633466, 8.8563268 51.4630722, 8.855785 51.4627199)",,
70729783,True,1,Bahnstraße,residential,50,False,32.989999999999995,,"LINESTRING (8.8554764 51.4629494, 8.8554031 51.4629304, 8.85535 51.4628937, 8.8553274 51.4628463, 8.8553395 51.4627974, 8.8553842 51.4627565, 8.8554527 51.4627316)",,roundabout
70729784,True,1,Karlstraße,residential,,False,75.26599999999999,,"LINESTRING (8.8559416 51.4624976, 8.8560071 51.4624597, 8.8560546 51.4624402, 8.8563928 51.4623503, 8.8569395 51.4622445)",,
70729797,True,1,Karlstraße,residential,50,False,27.691,,"LINESTRING (8.8559416 51.4624976, 8.8559424 51.462533, 8.8559391 51.4625518, 8.85591 51.4625996, 8.8558549 51.4626608, 8.855785 51.4627199)",,
70729787,False,,Grüner Weg,living_street,,True,77.104,,"LINESTRING (8.8613727 51.4644956, 8.8610879 51.4645647, 8.8607867 51.4645091, 8.8603628 51.464352)",,
167775199,False,1,Paulinenstraße,residential,50,False,88.602,,"LINESTRING (8.8569395 51.4622445, 8.8568433 51.4620715, 8.8565144 51.461493)",,
167775199,False,1,Paulinenstraße,residential,50,True,125.997,,"LINESTRING (8.8569395 51.4622445, 8.8571253 51.4626971, 8.857682 51.4632656)",,
70729783,True,1,Bahnstraße,residential,50,False,27.627,,"LINESTRING (8.8556674 51.4627868, 8.8556867 51.4628264, 8.8556816 51.4628677, 8.855653 51.4629051, 8.8556045 51.4629334, 8.8555429 51.4629489, 8.8554764 51.4629494)",,roundabout
70731228,False,1,Immenhof,residential,,False,4.477,,"LINESTRING (8.8550181 51.4618797, 8.8549535 51.4618809)",,
70731233,False,1,Immenhof,residential,30,True,34.293,,"LINESTRING (8.8550181 51.4618797, 8.8554672 51.46175)",,
70731232,True,1,Bahnhofstraße,residential,30,False,94.226,,"LINESTRING (8.8550181 51.4618797, 8.8550714 51.4618977, 8.8559197 51.4624711, 8.8559416 51.4624976)",,
70731229,False,1,Bahnhofstraße,residential,,True,32.499,,"LINESTRING (8.8572823 51.4634186, 8.857682 51.4632656)",,
70731234,True,1,Bahnhofstraße,residential,,False,138.255,,"LINESTRING (8.8572823 51.4634186, 8.8559416 51.4624976)",,
70731233,False,1,Immenhof,residential,30,False,34.293,,"LINESTRING (8.8554672 51.46175, 8.8550181 51.4618797)",,
70735924,False,1,Bilsteingasse,residential,20,False,100.64,,"LINESTRING (8.857851 51.4596795, 8.8572368 51.4594689, 8.8571646 51.4594259, 8.857099 51.4593638, 8.856979 51.4592993, 8.8566741 51.4591645)",,
70735932,False,1,Storchgasse,residential,20,False,31.372,,"LINESTRING (8.857851 51.4596795, 8.857947 51.4595888, 8.858129 51.4594575)",,
70735932,False,1,Storchgasse,residential,20,True,128.312,,"LINESTRING (8.857851 51.4596795, 8.8572864 51.4603152, 8.8572173 51.4603931, 8.8569794 51.4606973)",,
70735924,False,1,Bilsteingasse,residential,20,True,100.64,,"LINESTRING (8.8566741 51.4591645, 8.856979 51.4592993, 8.857099 51.4593638, 8.8571646 51.4594259, 8.8572368 51.4594689, 8.857851 51.4596795)",,
71190401,True,1,Hauptstraße,residential,20,False,56.859,,"LINESTRING (8.8566741 51.4591645, 8.8564953 51.4593132, 8.8562969 51.4594782, 8.8562867 51.4594871, 8.8561828 51.4595741)",,
70735934,False,,Bilsteinweg,living_street,,True,104.249,,"LINESTRING (8.8582034 51.4607213, 8.8572622 51.4614528)",,
70735934,False,,Bilsteinweg,living_street,,False,91.843,,"LINESTRING (8.8582034 51.4607213, 8.858208 51.4606882, 8.8582151 51.4606377, 8.8582635 51.4603987, 8.8583131 51.4602492, 8.8583627 51.4601524, 8.8584271 51.460057, 8.8584808 51.4600043, 8.8585608 51.4599405)",,
70735948,False,,Am Bilstein,living_street,,True,145.784,,"LINESTRING (8.8582034 51.4607213, 8.8581642 51.4608951, 8.8581582 51.4609469, 8.8581622 51.4610049, 8.8581748 51.4610778, 8.8582673 51.4615871, 8.8583467 51.462024)",,
70735910,False,1,Bilsteinweg,residential,,False,65.874,,"LINESTRING (8.8585608 51.4599405, 8.8585949 51.4598762, 8.8585954 51.4598489, 8.8585954 51.4598284, 8.858591 51.459805, 8.8585693 51.4597796, 8.8585443 51.4597529, 8.8584744 51.4596882, 8.8583422 51.4595925, 8.858129 51.4594575)",,
70735934,False,,Bilsteinweg,living_street,,True,91.843,,"LINESTRING (8.8585608 51.4599405, 8.8584808 51.4600043, 8.8584271 51.460057, 8.8583627 51.4601524, 8.8583131 51.4602492, 8.8582635 51.4603987, 8.8582151 51.4606377, 8.858208 51.4606882, 8.8582034 51.4607213)",,
