osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,junction,tunnel
"[28906317, 107683517]",2,B 25,Crailsheimer Straße,primary,50,False,True,122.785,"LINESTRING (10.3247766 49.1677195, 10.3249107 49.1676296, 10.3251648 49.1674397, 10.3256409 49.1670627, 10.3258796 49.1668838)",,,
24794315,,,Untere Torstraße,residential,50,False,False,94.87299999999999,"LINESTRING (10.3263423 49.1665322, 10.3267651 49.1666538, 10.3275616 49.1668343)",,,
28906314,3,B 25,Crailsheimer Straße,primary,50,False,False,51.625,"LINESTRING (10.3263423 49.1665322, 10.3261664 49.1666808, 10.3258796 49.1668838)",,,
42266088,2,B 25,Dinkelsbühler Straße,primary,50,False,True,168.701,"LINESTRING (10.3263423 49.1665322, 10.3264362 49.1663936, 10.3265032 49.1662551, 10.3265368 49.1661691, 10.3265944 49.1659569, 10.3266333 49.1658201, 10.3267312 49.1654378, 10.3267774 49.1652789, 10.3268425 49.1650554)",,,
24794315,,,Untere Torstraße,residential,50,False,True,11.857,"LINESTRING (10.3277157 49.1668692, 10.3275616 49.1668343)",,,
"[100715881, 166576785, 107683508, 100715894]",,,Untere Torstraße,residential,50,False,False,102.68,"LINESTRING (10.3277157 49.1668692, 10.3281519 49.1669831, 10.3281949 49.1669924, 10.328454 49.1670635, 10.328581 49.1670957, 10.3290253 49.1672146)",yes,,
546263273,1,St 2222,Walkmühlweg,secondary,50,True,False,16.266000000000002,"LINESTRING (10.3307169 49.1652678, 10.3307402 49.1652346, 10.3307795 49.1652086, 10.3308301 49.1651929, 10.3308858 49.1651895)",,roundabout,
"[27422235, 818306590]",,,Walkmühlweg,residential,50,False,False,117.714,"LINESTRING (10.3308858 49.1651895, 10.3308917 49.1650745, 10.3308966 49.1649976, 10.3309403 49.1645573, 10.3309467 49.1643388, 10.3309692 49.1641325)",,,
265660268,1,St 2222,Walkmühlweg,secondary,50,True,False,22.5,"LINESTRING (10.3308858 49.1651895, 10.3309454 49.1652005, 10.3309942 49.1652253, 10.3310251 49.1652604, 10.3310335 49.1653005, 10.3310182 49.1653397)",,roundabout,
546269966,1,St 2222,Walkmühlweg,secondary,50,True,False,15.048000000000002,"LINESTRING (10.3310182 49.1653397, 10.3309957 49.1653624, 10.3309652 49.1653807, 10.3309469 49.1653875, 10.3309285 49.1653932, 10.3308882 49.1653993, 10.3308468 49.1653984)",,roundabout,
666430020,2,St 2222,Ringstraße,secondary,30,False,True,266.63700000000006,"LINESTRING (10.3310182 49.1653397, 10.3311437 49.1653755, 10.3313729 49.1654411, 10.3316481 49.1655333, 10.3319987 49.1656843, 10.3323764 49.1658877, 10.3326386 49.1659963, 10.3328625 49.1660717, 10.3330825 49.166155, 10.3332984 49.1662488, 10.3335983 49.1663903, 10.3337557 49.1664646, 10.3338273 49.1665127, 10.3338685 49.1665413, 10.3339908 49.1666406, 10.3340374 49.1666697)",,,
24794422,1,St 2222,Walkmühlweg,secondary,50,True,False,19.439,"LINESTRING (10.3308468 49.1653984, 10.3308043 49.1653898, 10.3307669 49.1653739, 10.3307377 49.1653519, 10.3307188 49.1653255, 10.3307117 49.1652968, 10.3307169 49.1652678)",,roundabout,
"[65200064, 183128365, 24794423]",,,Ringstraße,residential,"['50', '30']",False,False,246.249,"LINESTRING (10.3308468 49.1653984, 10.3308233 49.1654996, 10.3308048 49.1655796, 10.3307128 49.1656934, 10.3305718 49.1658446, 10.3304591 49.165977, 10.3303464 49.1660365, 10.3302366 49.1661018, 10.3300514 49.1662016, 10.3297914 49.1663832, 10.3295517 49.1665817, 10.329311 49.1668121, 10.3290445 49.1671674, 10.3290253 49.1672146)",,,
27422497,,,Untere Torstraße,residential,20,False,False,29.078,"LINESTRING (10.3290253 49.1672146, 10.3293892 49.1673231)",,,
"[65200064, 183128365, 24794423]",,,Ringstraße,residential,"['50', '30']",False,True,246.24900000000002,"LINESTRING (10.3290253 49.1672146, 10.3290445 49.1671674, 10.329311 49.1668121, 10.3295517 49.1665817, 10.3297914 49.1663832, 10.3300514 49.1662016, 10.3302366 49.1661018, 10.3303464 49.1660365, 10.3304591 49.165977, 10.3305718 49.1658446, 10.3307128 49.1656934, 10.3308048 49.1655796, 10.3308233 49.1654996, 10.3308468 49.1653984)",,,
