osmid,bridge,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,ref,width,junction,access,tunnel
104184744,,False,,Birkenstraße,residential,,True,149.613,"LINESTRING (7.8659802 50.7856482, 7.8660406 50.7856189, 7.8663075 50.7855456, 7.8667702 50.7854892, 7.8671362 50.7855015, 7.86802 50.7856705)",,,,,
104184743,,False,,Am Bühl,residential,30,True,46.871,"LINESTRING (7.8693669 50.7869529, 7.8687217 50.7868466)",,,,,
104184776,,False,,Hähnerweg,living_street,,True,136.081,"LINESTRING (7.8693669 50.7869529, 7.8688502 50.7857735)",,,,,
104184743,,False,,Am Bühl,residential,30,False,69.83099999999999,"LINESTRING (7.8693669 50.7869529, 7.8696615 50.7869504, 7.8699547 50.7869334, 7.870261 50.7868793, 7.8703471 50.7868826)",,,,,
104184744,,False,,Birkenstraße,residential,,False,59.476,"LINESTRING (7.8688502 50.7857735, 7.86802 50.7856705)",,,,,
104184744,,False,,Birkenstraße,residential,,True,69.394,"LINESTRING (7.8688502 50.7857735, 7.8698372 50.785783)",,,,,
104184776,,False,,Hähnerweg,living_street,,False,136.081,"LINESTRING (7.8688502 50.7857735, 7.8693669 50.7869529)",,,,,
104184760,,False,,Geschwister-Scholl-Straße,residential,,True,74.30199999999999,"LINESTRING (7.8668787 50.7863006, 7.8666227 50.7860479, 7.8662281 50.7857772)",,,,,
107098499,,False,,Auf dem Bühl,residential,,False,96.077,"LINESTRING (7.8668787 50.7863006, 7.8670405 50.7865164, 7.867053 50.7865641, 7.8670189 50.7866065, 7.8669286 50.7866296, 7.8668332 50.7866329, 7.8667575 50.7866132, 7.8667057 50.7865706, 7.8666951 50.7865122, 7.8667648 50.786402, 7.8668787 50.7863006)",,,,,
107098499,,False,,Auf dem Bühl,residential,,True,96.077,"LINESTRING (7.8668787 50.7863006, 7.8667648 50.786402, 7.8666951 50.7865122, 7.8667057 50.7865706, 7.8667575 50.7866132, 7.8668332 50.7866329, 7.8669286 50.7866296, 7.8670189 50.7866065, 7.867053 50.7865641, 7.8670405 50.7865164, 7.8668787 50.7863006)",,,,,
"[159675748, 159675749, 104184822]",,False,,Georg-Koch-Straße,residential,,False,203.00699999999998,"LINESTRING (7.8717298 50.7871539, 7.8718205 50.7871449, 7.8719079 50.7871246, 7.8719526 50.7870833, 7.8719594 50.7869984, 7.8718794 50.7868754, 7.871737 50.7867565, 7.8714984 50.7866211, 7.8713751 50.7865571, 7.8710849 50.7864063, 7.8709448 50.7863269, 7.8704726 50.7859163, 7.8703599 50.7858149)",,,,,
104184845,,True,,Burgstraße,residential,,False,73.142,"LINESTRING (7.8717298 50.7871539, 7.8713733 50.7871621, 7.8711538 50.7871895, 7.87094 50.78724, 7.8708064 50.7872968, 7.8707741 50.7873366)",,,,,
104184785,,False,,Hubertusweg,residential,30,True,6.106,"LINESTRING (7.8658191 50.7846967, 7.8657484 50.7846648)",,,,,
104184736,,False,,Mozartstraße,residential,30,False,212.688,"LINESTRING (7.8658191 50.7846967, 7.8662632 50.7844437, 7.8665878 50.7843111, 7.8669109 50.7842295, 7.867198 50.7841919, 7.8674011 50.7842053, 7.8677189 50.7843088, 7.8679973 50.7844268, 7.8680388 50.7844916, 7.8680293 50.7847397)",,,,,
104184785,,False,,Hubertusweg,residential,30,False,159.072,"LINESTRING (7.8658191 50.7846967, 7.8660532 50.784796, 7.8671713 50.7847317, 7.8680293 50.7847397)",,,,,
104184743,,False,,Am Bühl,residential,30,False,42.601,"LINESTRING (7.8681171 50.7868205, 7.8687217 50.7868466)",,,,,
104184785,,False,,Hubertusweg,residential,30,False,6.106,"LINESTRING (7.8657484 50.7846648, 7.8658191 50.7846967)",,,,,
104184760,,False,,Geschwister-Scholl-Straße,residential,,True,22.571,"LINESTRING (7.8662281 50.7857772, 7.8659802 50.7856482)",,,,,
104184760,,False,,Geschwister-Scholl-Straße,residential,,False,74.30199999999999,"LINESTRING (7.8662281 50.7857772, 7.8666227 50.7860479, 7.8668787 50.7863006)",,,,,
104184853,,False,,St.-Barbara-Straße,residential,,False,91.203,"LINESTRING (7.8662281 50.7857772, 7.8657072 50.7862348, 7.8653853 50.7863908)",,,,,
313938601,,False,,Decizer Straße,residential,,True,15.899000000000001,"LINESTRING (7.8734818 50.7891273, 7.8735101 50.7891795, 7.8736302 50.7892236)",,,,,
104576026,,False,,Sandersgarten,residential,30,False,69.412,"LINESTRING (7.8736592 50.7865174, 7.8731571 50.7859799)",,,,,
168746476,,False,,Hellerstraße,residential,30,True,170.688,"LINESTRING (7.8770415 50.7852671, 7.8768833 50.7855224, 7.8762826 50.7862809, 7.875986 50.7866484)",,,,,
104575980,,False,,Eisenbahnstraße,residential,30,True,62.827,"LINESTRING (7.8767575 50.7839855, 7.8763398 50.784485)",,,,,
104576038,,False,,Johannisstraße,residential,30,True,52.574,"LINESTRING (7.8767575 50.7839855, 7.876058 50.7838183)",,,,,
104575977,,False,,Görresstraße,residential,30,False,65.314,"LINESTRING (7.8724979 50.7852694, 7.8715993 50.7854186)",,,,,
104576026,,False,,Sandersgarten,residential,30,False,101.33,"LINESTRING (7.8724979 50.7852694, 7.8719217 50.7844341)",,,,,
104575977,,False,,Görresstraße,residential,30,True,79.973,"LINESTRING (7.8724979 50.7852694, 7.8732577 50.7850721, 7.8735573 50.7850082)",,,,,
104576026,,False,,Sandersgarten,residential,30,True,91.642,"LINESTRING (7.8724979 50.7852694, 7.8728197 50.7856429, 7.8731571 50.7859799)",,,,,
104576020,,False,,Stefan-Schuster-Straße,residential,30,False,82.837,"LINESTRING (7.8719217 50.7844341, 7.8730129 50.784153)",,,,,
104576026,,False,,Sandersgarten,residential,30,True,101.33,"LINESTRING (7.8719217 50.7844341, 7.8724979 50.7852694)",,,,,
104576017,,False,,Rainuferstraße,residential,30,True,142.438,"LINESTRING (7.8719217 50.7844341, 7.8713096 50.7845659, 7.8715993 50.7854186)",,,,,
104576013,,True,,Karlstraße,residential,30,False,206.238,"LINESTRING (7.8751827 50.7859273, 7.8749682 50.7858459, 7.8748797 50.7857326, 7.8752988 50.7841849)",,,,,
104576036,,False,,Eisenbahnstraße,residential,30,True,149.33999999999997,"LINESTRING (7.8751827 50.7859273, 7.8750326 50.786141, 7.8745285 50.7867203, 7.8744064 50.7868517, 7.8743018 50.7869263, 7.8740678 50.7870548)",,,,,
104576020,,False,,Stefan-Schuster-Straße,residential,30,True,82.837,"LINESTRING (7.8730129 50.784153, 7.8719217 50.7844341)",,,,,
104576047,,False,,Elisabethstraße,residential,30,False,102.507,"LINESTRING (7.8730129 50.784153, 7.8735573 50.7850082)",,,,,
104575977,,False,,Görresstraße,residential,30,True,45.58,"LINESTRING (7.8735573 50.7850082, 7.8741464 50.784837)",,,,,
104576047,,False,,Elisabethstraße,residential,30,True,102.507,"LINESTRING (7.8735573 50.7850082, 7.8730129 50.784153)",,,,,
104575977,,False,,Görresstraße,residential,30,False,79.973,"LINESTRING (7.8735573 50.7850082, 7.8732577 50.7850721, 7.8724979 50.7852694)",,,,,
104576029,,False,,Christianstraße,residential,30,False,85.345,"LINESTRING (7.8735573 50.7850082, 7.8736888 50.7852239, 7.8736378 50.7852897, 7.873949 50.7857089)",,,,,
104575978,,False,,Goethestraße,residential,30,False,63.303,"LINESTRING (7.873949 50.7857089, 7.8731571 50.7859799)",,,,,
104575978,,False,,Goethestraße,residential,30,True,28.134,"LINESTRING (7.873949 50.7857089, 7.8743026 50.7855904)",,,,,
104576029,,False,,Christianstraße,residential,30,True,85.345,"LINESTRING (7.873949 50.7857089, 7.8736378 50.7852897, 7.8736888 50.7852239, 7.8735573 50.7850082)",,,,,
104575977,,False,,Görresstraße,residential,30,False,45.58,"LINESTRING (7.8741464 50.784837, 7.8735573 50.7850082)",,,,,
93793132,,False,2,Steinerother Straße,primary,30,False,84.982,"LINESTRING (7.8741464 50.784837, 7.8742236 50.7849873, 7.8742777 50.7851933, 7.8743026 50.7855904)",L 288,,,,
755671504,,False,2,Steinerother Straße,primary,50,True,54.43299999999999,"LINESTRING (7.8741464 50.784837, 7.8739947 50.7845319, 7.8738854 50.7843769)",L 288,,,,
104575978,,False,,Goethestraße,residential,30,False,28.134,"LINESTRING (7.8743026 50.7855904, 7.873949 50.7857089)",,,,,
"[93793132, 655483815]",,False,"['2', '3']",Steinerother Straße,primary,30,False,167.263,"LINESTRING (7.8743026 50.7855904, 7.8743601 50.7858715, 7.8744159 50.7860928, 7.8744306 50.7862014, 7.8744252 50.7862879, 7.8744037 50.7863659, 7.8743421 50.7864286, 7.8742415 50.7865015, 7.8740819 50.7865889, 7.8739867 50.7866457, 7.8739169 50.7867033, 7.8738821 50.786755, 7.8738686 50.7868152, 7.8738673 50.7868661, 7.8738794 50.786917, 7.8739089 50.786956)",L 288,,,,
93793132,,False,2,Steinerother Straße,primary,30,True,84.982,"LINESTRING (7.8743026 50.7855904, 7.8742777 50.7851933, 7.8742236 50.7849873, 7.8741464 50.784837)",L 288,,,,
104575977,,False,,Görresstraße,residential,30,True,65.314,"LINESTRING (7.8715993 50.7854186, 7.8724979 50.7852694)",,,,,
104576017,,False,,Rainuferstraße,residential,30,False,142.438,"LINESTRING (7.8715993 50.7854186, 7.8713096 50.7845659, 7.8719217 50.7844341)",,,,,
"[104576017, 104575978]",,False,,"['Goethestraße', 'Rainuferstraße']",residential,30,True,167.849,"LINESTRING (7.8715993 50.7854186, 7.8717792 50.7857579, 7.8721304 50.7859918, 7.8722791 50.7861333, 7.8724201 50.7862291, 7.8731571 50.7859799)",,,,,
104576043,,False,,Wilsteinstraße,residential,30,False,80.433,"LINESTRING (7.8752988 50.7841849, 7.8763398 50.784485)",,,,,
104575985,,False,,Karlstraße,residential,30,False,66.174,"LINESTRING (7.8752988 50.7841849, 7.8754147 50.7836677, 7.8755274 50.7836824)",,,,,
104576038,,False,,Johannisstraße,residential,30,False,52.574,"LINESTRING (7.876058 50.7838183, 7.8767575 50.7839855)",,,,,
104576038,,False,,Johannisstraße,residential,30,True,40.247,"LINESTRING (7.876058 50.7838183, 7.8755274 50.7836824)",,,,,
104576038,,False,,Johannisstraße,residential,30,False,40.247,"LINESTRING (7.8755274 50.7836824, 7.876058 50.7838183)",,,,,
104575985,,False,,Karlstraße,residential,30,True,66.174,"LINESTRING (7.8755274 50.7836824, 7.8754147 50.7836677, 7.8752988 50.7841849)",,,,,
104575978,,False,,Goethestraße,residential,30,True,63.303,"LINESTRING (7.8731571 50.7859799, 7.873949 50.7857089)",,,,,
104576026,,False,,Sandersgarten,residential,30,True,69.412,"LINESTRING (7.8731571 50.7859799, 7.8736592 50.7865174)",,,,,
"[104576017, 104575978]",,False,,"['Goethestraße', 'Rainuferstraße']",residential,30,False,167.849,"LINESTRING (7.8731571 50.7859799, 7.8724201 50.7862291, 7.8722791 50.7861333, 7.8721304 50.7859918, 7.8717792 50.7857579, 7.8715993 50.7854186)",,,,,
104576026,,False,,Sandersgarten,residential,30,False,91.642,"LINESTRING (7.8731571 50.7859799, 7.8728197 50.7856429, 7.8724979 50.7852694)",,,,,
104575980,,False,,Eisenbahnstraße,residential,30,False,62.827,"LINESTRING (7.8763398 50.784485, 7.8767575 50.7839855)",,,,,
104575982,,True,,Eisenbahnstraße,residential,30,False,179.827,"LINESTRING (7.8763398 50.784485, 7.8751827 50.7859273)",,,,,
104576043,,False,,Wilsteinstraße,residential,30,True,80.433,"LINESTRING (7.8763398 50.784485, 7.8752988 50.7841849)",,,,,
"[44679537, 111164267]",yes,False,,Ladestraße,unclassified,,True,122.407,"LINESTRING (7.8686592 50.7903551, 7.8690587 50.790736, 7.8691332 50.7908051, 7.8695384 50.7913033)",,,,,
28819006,,False,,Gontermannstraße,residential,30,False,103.30000000000001,"LINESTRING (7.8730956 50.7901341, 7.8731176 50.7901752, 7.8731662 50.790232, 7.8732356 50.7902778, 7.8733293 50.7902996, 7.8734275 50.7903034, 7.8736259 50.7903134, 7.8737319 50.7903244, 7.8738041 50.7903508, 7.8738807 50.7903931, 7.8739078 50.7904656, 7.8739213 50.7907125)",,,,,
131856336,,True,1,Wilhelmstraße,primary,50,False,11.658999999999999,"LINESTRING (7.8730956 50.7901341, 7.873057 50.7901437, 7.8730159 50.790147, 7.8729748 50.7901439, 7.872936 50.7901345)",,,roundabout,,
131856336,,True,1,Wilhelmstraße,primary,50,False,41.128,"LINESTRING (7.8728518 50.790068, 7.872846 50.7900433, 7.8728494 50.7900185, 7.8728617 50.7899948, 7.8728824 50.7899736, 7.872913 50.7899547, 7.87295 50.7899412, 7.8729912 50.789934, 7.8730339 50.7899336, 7.8730755 50.7899399, 7.8731132 50.7899527, 7.8731446 50.789971, 7.8731678 50.7899936, 7.8731813 50.7900193, 7.8731842 50.7900462)",,,roundabout,,
"[313924544, 159317967]",,True,2,St. Barbara Tunnel,primary,50,False,326.4409999999999,"LINESTRING (7.87598 50.788109, 7.8761724 50.7881724, 7.8765025 50.7883055, 7.8769461 50.7885349, 7.8773514 50.7887751, 7.8776258 50.7889869, 7.8778768 50.789252, 7.8781209 50.7896341, 7.8782696 50.7899887, 7.8782619 50.7902438, 7.8781625 50.7904554)",L 280,,,,yes
679129247,,True,2,Friedrichstraße,primary,50,False,29.069000000000003,"LINESTRING (7.8752445 50.7884558, 7.875395 50.7883475, 7.8754997 50.7882507)",L 280,,,,
407484454,,True,,,residential,,False,17.558,"LINESTRING (7.8741633 50.7890288, 7.8741635 50.7888709)",,,,,
159675753,,True,2,Friedrichstraße,primary,50,False,28.669,"LINESTRING (7.8741633 50.7890288, 7.8742396 50.7888932, 7.8743434 50.7888001)",L 280,,,,
870866321,,True,1,Kirchener Straße,primary,50,False,73.915,"LINESTRING (7.8763077 50.7899214, 7.8753169 50.7896988)",,,,,
"[161031434, 605836418]",yes,True,1,Wilhelmstraße,primary,50,False,47.583,"LINESTRING (7.8763077 50.7899214, 7.8762147 50.7899307, 7.8761127 50.7899573, 7.8757322 50.7901343)",B 62,,,,
25329656,,False,3,Friedrichstraße,primary,50,True,23.827,"LINESTRING (7.8766369 50.7871116, 7.8763803 50.7872516)",L 280,,,,
"[161039336, 1067583422]",yes,False,3,Steinerother Straße,primary,50,True,21.857,"LINESTRING (7.8766369 50.7871116, 7.8765092 50.7870093, 7.8764429 50.786958)",L 288,,,,
131856336,,True,1,Wilhelmstraße,primary,50,False,9.712,"LINESTRING (7.872936 50.7901345, 7.8728986 50.7901175, 7.8728698 50.7900948, 7.8728518 50.790068)",,,roundabout,,
"[131856337, 189223849]",,True,1,Wilhelmstraße,primary,50,False,56.745000000000005,"LINESTRING (7.872936 50.7901345, 7.872846 50.7901627, 7.8724103 50.7903764, 7.8723425 50.7904003, 7.8722683 50.7904149)",B 62,,,,
"[187838682, 187838683, 27253781]",yes,False,,Siegstraße,unclassified,,True,53.32600000000001,"LINESTRING (7.8736302 50.7892236, 7.8735575 50.7892748, 7.8734845 50.7893629, 7.8734766 50.7893794, 7.8733854 50.7895236, 7.8733312 50.7895879, 7.8732584 50.7896351)",,,,,
294814777,,True,,Siegstraße,unclassified,,False,57.948,"LINESTRING (7.8736302 50.7892236, 7.8737819 50.7891559, 7.8739182 50.7891301, 7.8740316 50.7890815, 7.8740899 50.7890111, 7.8741312 50.7889295, 7.8741635 50.7888709)",,,,,
313938601,,False,,Decizer Straße,residential,,False,15.899000000000001,"LINESTRING (7.8736302 50.7892236, 7.8735101 50.7891795, 7.8734818 50.7891273)",,,,,
"[74501586, 161031429]",yes,True,1,"['Wilhelmstraße', 'Kirchener Straße']",primary_link,50,False,72.96199999999999,"LINESTRING (7.876745 50.7900809, 7.8763861 50.7900548, 7.8761657 50.7900516, 7.8760078 50.790066, 7.8758716 50.7900929, 7.8757322 50.7901343)",B 62,,,,
161031430,,True,1,Kirchener Straße,primary,50,False,35.592999999999996,"LINESTRING (7.876745 50.7900809, 7.876575 50.7900107, 7.8764547 50.7899619, 7.8763077 50.7899214)",,,,,
159675753,,True,2,Friedrichstraße,primary,50,False,31.957,"LINESTRING (7.8748611 50.7886004, 7.8750312 50.788563, 7.8751579 50.7885127, 7.8752445 50.7884558)",L 280,,,,
159317974,,True,1,,primary_link,50,False,75.158,"LINESTRING (7.8781625 50.7904554, 7.8780299 50.7906217, 7.8779344 50.7907647, 7.8779361 50.7908463, 7.8780494 50.7910888)",L 280,,,,
159317977,,True,1,,primary_link,50,False,56.84700000000001,"LINESTRING (7.8781625 50.7904554, 7.8780368 50.7905431, 7.8779116 50.7905704, 7.8777892 50.7905717, 7.8776389 50.7905514, 7.8774436 50.7904977)",L 280,,,,
142587480,,False,,Schulstraße,residential,30,True,32.238,"LINESTRING (7.8724497 50.7904241, 7.8726375 50.7906886)",,,,,
161034108,,False,2,Wilhelmstraße,primary,50,False,50.736000000000004,"LINESTRING (7.8722683 50.7904149, 7.8721975 50.7904463, 7.8719468 50.7905586, 7.8716595 50.7906587)",B 62,,,,
161034109,,True,1,Wilhelmstraße,primary,50,False,56.768,"LINESTRING (7.8722683 50.7904149, 7.8723351 50.7903566, 7.8724236 50.7902937, 7.8728232 50.7900971, 7.8728518 50.790068)",B 62,,,,
313876039,yes,True,2,Wilhelmstraße,primary,50,False,24.751,"LINESTRING (7.8757322 50.7901343, 7.8754381 50.7902567)",B 62,,,,
159317972,,True,3,Kirchener Straße,primary,50,False,87.96000000000001,"LINESTRING (7.8753169 50.7896988, 7.8747092 50.7895526, 7.8745397 50.7894961, 7.8743718 50.7894153, 7.8742495 50.7893165)",L 280,,,,
407484455,,True,,,residential,,False,14.896,"LINESTRING (7.8741635 50.7888709, 7.8743434 50.7888001)",,,,,
"[294814777, 313938605]",,True,,Siegstraße,"['unclassified', 'residential']",,False,92.968,"LINESTRING (7.8741635 50.7888709, 7.8742308 50.7887945, 7.874393 50.7886783, 7.8745583 50.7886099, 7.874661 50.7885873, 7.8750265 50.7885123, 7.8751578 50.7884527, 7.8752445 50.7884558)",,,,,
159675753,,True,2,Friedrichstraße,primary,50,False,43.859,"LINESTRING (7.8743434 50.7888001, 7.8743918 50.7887566, 7.8745299 50.7886789, 7.8746881 50.788632, 7.8746963 50.7886296, 7.8748611 50.7886004)",L 280,,,,
104184743,,False,,Am Bühl,residential,30,False,102.15799999999999,"LINESTRING (7.8703471 50.7868826, 7.870324 50.7869394, 7.8702527 50.786984, 7.8701579 50.7870148, 7.8695969 50.7871298, 7.8693814 50.7871855, 7.8692402 50.7872667, 7.8692066 50.7873527)",,,,,
104184743,,False,,Am Bühl,residential,30,True,69.831,"LINESTRING (7.8703471 50.7868826, 7.870261 50.7868793, 7.8699547 50.7869334, 7.8696615 50.7869504, 7.8693669 50.7869529)",,,,,
104184750,,False,,Mathildenstraße,residential,30,False,133.791,"LINESTRING (7.8703471 50.7868826, 7.8704455 50.7868281, 7.8704578 50.7867876, 7.8702919 50.786566, 7.8698372 50.785783)",,,,,
451779169,,True,3,Kirchener Straße,primary,50,False,67.65,"LINESTRING (7.8774436 50.7904977, 7.877107 50.7902713, 7.876745 50.7900809)",B 62,,,,
285729787,,False,2,Steinerother Straße,primary,50,False,9.859,"LINESTRING (7.875986 50.7866484, 7.8760989 50.786701)",L 288,,,,
168746476,,False,,Hellerstraße,residential,30,False,170.688,"LINESTRING (7.875986 50.7866484, 7.8762826 50.7862809, 7.8768833 50.7855224, 7.8770415 50.7852671)",,,,,
"[655483820, 355556876, 655483829, 285729787, 93793148]",yes,False,"['2', '3']",Steinerother Straße,primary,"['50', '30']",True,177.96300000000002,"LINESTRING (7.875986 50.7866484, 7.8758843 50.786601, 7.875855 50.7865908, 7.8756728 50.7865273, 7.8755361 50.7864867, 7.8754193 50.7864653, 7.875346 50.7864536, 7.8752932 50.7864579, 7.8751941 50.7864734, 7.8751016 50.7865199, 7.8749827 50.7866034, 7.8747679 50.7868708, 7.8746934 50.7869606, 7.8746237 50.7870191, 7.8745446 50.7870658, 7.8744329 50.787101, 7.8743833 50.7871067, 7.874335 50.7871067, 7.8742995 50.7871051, 7.8742513 50.7870997, 7.8741664 50.787084, 7.8740678 50.7870548)",L 288,,,,
47191506,,False,2,Tiergartenstraße,tertiary,30,False,55.604,"LINESTRING (7.8733295 50.7871451, 7.8734516 50.7871662, 7.873591 50.7871756, 7.8737037 50.7871696, 7.8737815 50.7871578, 7.8738888 50.7871298, 7.873996 50.7870891, 7.8740678 50.7870548)",K 106,,,,
655483824,,False,3,Tiergartenstraße,tertiary,30,True,48.333,"LINESTRING (7.8733295 50.7871451, 7.8731579 50.7871086, 7.8731038 50.7870926, 7.8729317 50.7870415, 7.872706 50.7869643)",K 106,,,,
655483828,,True,1,Tiergartenstraße,tertiary,30,False,49.284000000000006,"LINESTRING (7.8733295 50.7871451, 7.8735025 50.7871323, 7.8736313 50.7871141, 7.8737406 50.7870857, 7.8737996 50.7870624, 7.8738465 50.7870369, 7.8738774 50.7870158, 7.8738981 50.7869814, 7.8739089 50.786956)",K 106,,,,
47191506,,False,2,Tiergartenstraße,tertiary,30,True,55.604,"LINESTRING (7.8740678 50.7870548, 7.873996 50.7870891, 7.8738888 50.7871298, 7.8737815 50.7871578, 7.8737037 50.7871696, 7.873591 50.7871756, 7.8734516 50.7871662, 7.8733295 50.7871451)",K 106,,,,
104576036,,False,,Eisenbahnstraße,residential,30,False,149.34,"LINESTRING (7.8740678 50.7870548, 7.8743018 50.7869263, 7.8744064 50.7868517, 7.8745285 50.7867203, 7.8750326 50.786141, 7.8751827 50.7859273)",,,,,
"[355556876, 655483820, 655483829, 285729787, 93793148]",yes,False,"['2', '3']",Steinerother Straße,primary,"['50', '30']",False,177.963,"LINESTRING (7.8740678 50.7870548, 7.8741664 50.787084, 7.8742513 50.7870997, 7.8742995 50.7871051, 7.874335 50.7871067, 7.8743833 50.7871067, 7.8744329 50.787101, 7.8745446 50.7870658, 7.8746237 50.7870191, 7.8746934 50.7869606, 7.8747679 50.7868708, 7.8749827 50.7866034, 7.8751016 50.7865199, 7.8751941 50.7864734, 7.8752932 50.7864579, 7.875346 50.7864536, 7.8754193 50.7864653, 7.8755361 50.7864867, 7.8756728 50.7865273, 7.875855 50.7865908, 7.8758843 50.786601, 7.875986 50.7866484)",L 288,,,,
655483831,,False,3,Steinerother Straße,primary,30,True,15.786,"LINESTRING (7.8740678 50.7870548, 7.8740249 50.7870359, 7.873988 50.7870145, 7.8739478 50.7869899, 7.8739089 50.786956)",L 288,,,,
"[93793132, 655483815]",,False,"['2', '3']",Steinerother Straße,primary,30,True,167.263,"LINESTRING (7.8739089 50.786956, 7.8738794 50.786917, 7.8738673 50.7868661, 7.8738686 50.7868152, 7.8738821 50.786755, 7.8739169 50.7867033, 7.8739867 50.7866457, 7.8740819 50.7865889, 7.8742415 50.7865015, 7.8743421 50.7864286, 7.8744037 50.7863659, 7.8744252 50.7862879, 7.8744306 50.7862014, 7.8744159 50.7860928, 7.8743601 50.7858715, 7.8743026 50.7855904)",L 288,,,,
655483831,,False,3,Steinerother Straße,primary,30,False,15.786,"LINESTRING (7.8739089 50.786956, 7.8739478 50.7869899, 7.873988 50.7870145, 7.8740249 50.7870359, 7.8740678 50.7870548)",L 288,,,,
"[106088305, 106088310]",yes,False,"['2', '3']",Steinerother Straße,primary,50,True,37.477,"LINESTRING (7.8764429 50.786958, 7.8763062 50.7868524, 7.8762013 50.7867698, 7.8761662 50.786742, 7.8760989 50.786701)",L 288,,,,
"[161039336, 1067583422]",yes,False,3,Steinerother Straße,primary,50,False,21.857,"LINESTRING (7.8764429 50.786958, 7.8765092 50.7870093, 7.8766369 50.7871116)",L 288,,,,
