osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,width,tunnel,bridge
26479242,Auf der Zeil,residential,False,True,332.19,"LINESTRING (7.5829394 50.2290057, 7.5829819 50.2290213, 7.5830395 50.2290287, 7.5830845 50.2290316, 7.5832194 50.2290144, 7.5836388 50.2289512, 7.5837645 50.228929, 7.5838798 50.2289059, 7.5840416 50.228869, 7.5842034 50.2288376, 7.5846091 50.2287279, 7.585013 50.2286125, 7.5854767 50.2284697, 7.5865359 50.2281754, 7.5867582 50.2281042, 7.5869438 50.2280495, 7.5872775 50.2279794)",,,30,4,,
28454697,Gedeonstraße,residential,True,False,69.328,"LINESTRING (7.5852024 50.2311559, 7.5849631 50.2305515)",,,30,,,
510729628,Säuerlingstraße,residential,False,False,105.571,"LINESTRING (7.5852024 50.2311559, 7.5848445 50.2312522, 7.5844035 50.2313757, 7.5838475 50.2315431)",,,,3,,
"[25691737, 510729628]",Säuerlingstraße,residential,False,True,251.288,"LINESTRING (7.5852024 50.2311559, 7.5858606 50.231059, 7.586025 50.2310303, 7.5863495 50.2309765, 7.5864187 50.2309719, 7.5865565 50.231006, 7.5866857 50.2310351, 7.586777 50.23104, 7.5871795 50.2309649, 7.5872843 50.2309453, 7.5874523 50.2309139, 7.5874677 50.2309115, 7.5876696 50.2308727, 7.5878518 50.2308389, 7.587975 50.2307977, 7.5880657 50.2307841, 7.5881214 50.230775, 7.5886117 50.2307259)",,,30,3,,
38722907,Ablassgasse,residential,False,False,92.061,"LINESTRING (7.5939156 50.2316956, 7.5939208 50.2324579, 7.5939226 50.2325235)",,,,4,,
36588425,Pützgasse,living_street,True,False,100.337,"LINESTRING (7.5946857 50.2316777, 7.5945426 50.23078)",,,,4,,
38723977,Franziskanerstraße,residential,False,True,27.359,"LINESTRING (7.5946857 50.2316777, 7.5946989 50.2319236)",,,50,4,,
180225256,Rheinallee,residential,False,False,14.677,"LINESTRING (7.593001 50.2328329, 7.5927958 50.232819)",,,,,,
180225264,Burgstraße,residential,False,True,38.646,"LINESTRING (7.593001 50.2328329, 7.5930215 50.2324856)",,,,,,
828946720,Rheinallee,residential,False,True,66.66,"LINESTRING (7.593001 50.2328329, 7.593183 50.2328889, 7.5937067 50.2328968, 7.5939107 50.2328614)",,,,,,
25711987,Rheinallee,residential,True,False,49.51,"LINESTRING (7.5867541 50.2329826, 7.5860616 50.2330276)",,,30,,,
"[38722531, 366770917, 366770918]",Bahnhofstraße,residential,False,False,26.022,"LINESTRING (7.5867541 50.2329826, 7.586746 50.2329488, 7.5867205 50.2328442, 7.5866938 50.2327518)",,,,4,building_passage,
420472079,Rheinallee,residential,False,False,83.755,"LINESTRING (7.5842152 50.2332361, 7.5831355 50.2335367)",,,30,,,
38722530,Untere Fraubachstraße,residential,False,False,122.943,"LINESTRING (7.5842152 50.2332361, 7.5840597 50.2328272, 7.5839303 50.2321474)",,,,4,,
26166459,Peter-Josef-Kreuzberg-Straße,residential,False,False,438.47799999999995,"LINESTRING (7.5828519 50.2296053, 7.5830121 50.2296291, 7.5832405 50.2296523, 7.5834197 50.2296606, 7.5836276 50.2296548, 7.5837952 50.2296349, 7.5839932 50.2295997, 7.5841951 50.2295382, 7.5843745 50.2294784, 7.5845394 50.2294144, 7.5848181 50.229289, 7.5851133 50.2292053, 7.5854356 50.229124, 7.5858537 50.2290441, 7.5861629 50.2289767, 7.5864861 50.2288955, 7.586752 50.228828, 7.5871007 50.2287097, 7.5872638 50.2286681, 7.5874276 50.2286256, 7.5875634 50.2286091, 7.5877372 50.2285981, 7.5879575 50.2285944, 7.5882173 50.2285974, 7.5883726 50.228619, 7.5885195 50.2286541, 7.5886324 50.2286863)",,,30,3,,
187420880,Andreas-Schüller-Straße,residential,False,True,461.14,"LINESTRING (7.5828519 50.2296053, 7.5829472 50.2297123, 7.5830684 50.2298136, 7.5831805 50.2298969, 7.5833011 50.22996, 7.5834263 50.2299967, 7.5835552 50.2300275, 7.5837102 50.230056, 7.5838603 50.2300613, 7.5839764 50.2300509, 7.5841731 50.2300037, 7.5847206 50.2298411, 7.5849102 50.2297874, 7.58638 50.2294001, 7.5867931 50.2292795, 7.5871653 50.2291997, 7.5873384 50.2291666, 7.5875457 50.2291505, 7.5877687 50.2291507, 7.5881754 50.2291645, 7.5885 50.229187, 7.5887478 50.2292269)",,,30,,,
26166459,Peter-Josef-Kreuzberg-Straße,residential,False,True,438.4779999999999,"LINESTRING (7.5886324 50.2286863, 7.5885195 50.2286541, 7.5883726 50.228619, 7.5882173 50.2285974, 7.5879575 50.2285944, 7.5877372 50.2285981, 7.5875634 50.2286091, 7.5874276 50.2286256, 7.5872638 50.2286681, 7.5871007 50.2287097, 7.586752 50.228828, 7.5864861 50.2288955, 7.5861629 50.2289767, 7.5858537 50.2290441, 7.5854356 50.229124, 7.5851133 50.2292053, 7.5848181 50.229289, 7.5845394 50.2294144, 7.5843745 50.2294784, 7.5841951 50.2295382, 7.5839932 50.2295997, 7.5837952 50.2296349, 7.5836276 50.2296548, 7.5834197 50.2296606, 7.5832405 50.2296523, 7.5830121 50.2296291, 7.5828519 50.2296053)",,,30,3,,
26166460,Antoniusstraße,residential,False,False,62.149,"LINESTRING (7.5886324 50.2286863, 7.5886681 50.2287167, 7.5887176 50.2287875, 7.5887483 50.2288568, 7.5887668 50.2289355, 7.5887639 50.2290594, 7.5887478 50.2292269)",,,,3,,
26166460,Antoniusstraße,residential,False,True,96.096,"LINESTRING (7.5886324 50.2286863, 7.5886078 50.2286417, 7.5885801 50.2285853, 7.5885274 50.228509, 7.5884925 50.2284184, 7.5884707 50.2282864, 7.5884467 50.2281683, 7.5883868 50.2278413)",,,,3,,
"[26166460, 613375060]",Antoniusstraße,residential,False,False,159.86399999999995,"LINESTRING (7.5887478 50.2292269, 7.5887535 50.2292938, 7.5887489 50.2293557, 7.5887036 50.2295337, 7.5886483 50.2296921, 7.588587 50.229804, 7.5885195 50.2299262, 7.5884803 50.2300061, 7.5884451 50.2301228, 7.588436 50.2302267, 7.5884413 50.2303052, 7.58849 50.2304715, 7.5885039 50.2305216, 7.5885019 50.2305878, 7.5884751 50.2306309)",,,,3,,
26166460,Antoniusstraße,residential,False,True,62.149,"LINESTRING (7.5887478 50.2292269, 7.5887639 50.2290594, 7.5887668 50.2289355, 7.5887483 50.2288568, 7.5887176 50.2287875, 7.5886681 50.2287167, 7.5886324 50.2286863)",,,,3,,
187420880,Andreas-Schüller-Straße,residential,False,False,461.14000000000004,"LINESTRING (7.5887478 50.2292269, 7.5885 50.229187, 7.5881754 50.2291645, 7.5877687 50.2291507, 7.5875457 50.2291505, 7.5873384 50.2291666, 7.5871653 50.2291997, 7.5867931 50.2292795, 7.58638 50.2294001, 7.5849102 50.2297874, 7.5847206 50.2298411, 7.5841731 50.2300037, 7.5839764 50.2300509, 7.5838603 50.2300613, 7.5837102 50.230056, 7.5835552 50.2300275, 7.5834263 50.2299967, 7.5833011 50.22996, 7.5831805 50.2298969, 7.5830684 50.2298136, 7.5829472 50.2297123, 7.5828519 50.2296053)",,,30,,,
510729628,Säuerlingstraße,residential,False,True,130.696,"LINESTRING (7.5817158 50.2322279, 7.5821419 50.2320825, 7.5827985 50.2318685, 7.5833441 50.2316834)",,,,3,,
26192208,Im Goldenen Stück,residential,False,False,78.323,"LINESTRING (7.5928822 50.2276099, 7.5939477 50.2274324)",,,,3,,
26192207,Auf Proffen,residential,False,True,53.153,"LINESTRING (7.5928822 50.2276099, 7.59302 50.2280285, 7.5930093 50.2280525, 7.5929864 50.2280731)",,,,3,,
26192208,Im Goldenen Stück,residential,False,True,48.024,"LINESTRING (7.5928822 50.2276099, 7.5924661 50.2276745, 7.5924037 50.2276872, 7.5923521 50.2277127, 7.592328 50.2277473, 7.5923222 50.2277836)",,,,3,,
26192208,Im Goldenen Stück,residential,False,False,48.024,"LINESTRING (7.5923222 50.2277836, 7.592328 50.2277473, 7.5923521 50.2277127, 7.5924037 50.2276872, 7.5924661 50.2276745, 7.5928822 50.2276099)",,,,3,,
26192338,Pielstraße,residential,False,True,57.323,"LINESTRING (7.5923222 50.2277836, 7.5925186 50.2278533, 7.5928096 50.2279781, 7.5929864 50.2280731)",,,,4,,
"[26479242, 982922131]",Auf der Zeil,residential,False,False,280.62600000000003,"LINESTRING (7.5923222 50.2277836, 7.5922071 50.2277648, 7.5920761 50.2277548, 7.5918519 50.2277578, 7.5911941 50.227797, 7.5906264 50.2278269, 7.5896631 50.2278331, 7.5883868 50.2278413)",,,30,4,,
26192208,Im Goldenen Stück,residential,False,True,78.323,"LINESTRING (7.5939477 50.2274324, 7.5928822 50.2276099)",,,,3,,
28440792,Reichenspergerstraße,residential,False,False,145.285,"LINESTRING (7.5939477 50.2274324, 7.5941352 50.2279346, 7.59431 50.2287169)",,,,4,,
28440792,Reichenspergerstraße,residential,False,True,52.073,"LINESTRING (7.5939477 50.2274324, 7.5938094 50.2271116, 7.593749 50.2269817)",,,,4,,
26479242,Auf der Zeil,residential,False,False,332.19,"LINESTRING (7.5872775 50.2279794, 7.5869438 50.2280495, 7.5867582 50.2281042, 7.5865359 50.2281754, 7.5854767 50.2284697, 7.585013 50.2286125, 7.5846091 50.2287279, 7.5842034 50.2288376, 7.5840416 50.228869, 7.5838798 50.2289059, 7.5837645 50.228929, 7.5836388 50.2289512, 7.5832194 50.2290144, 7.5830845 50.2290316, 7.5830395 50.2290287, 7.5829819 50.2290213, 7.5829394 50.2290057)",,,30,4,,
26479242,Auf der Zeil,residential,False,True,80.413,"LINESTRING (7.5872775 50.2279794, 7.587678 50.2279264, 7.5880131 50.2278799, 7.5883868 50.2278413)",,,30,4,,
26166460,Antoniusstraße,residential,False,False,96.096,"LINESTRING (7.5883868 50.2278413, 7.5884467 50.2281683, 7.5884707 50.2282864, 7.5884925 50.2284184, 7.5885274 50.228509, 7.5885801 50.2285853, 7.5886078 50.2286417, 7.5886324 50.2286863)",,,,3,,
26479242,Auf der Zeil,residential,False,False,80.413,"LINESTRING (7.5883868 50.2278413, 7.5880131 50.2278799, 7.587678 50.2279264, 7.5872775 50.2279794)",,,30,4,,
"[26479242, 982922131]",Auf der Zeil,residential,False,True,280.62600000000003,"LINESTRING (7.5883868 50.2278413, 7.5896631 50.2278331, 7.5906264 50.2278269, 7.5911941 50.227797, 7.5918519 50.2277578, 7.5920761 50.2277548, 7.5922071 50.2277648, 7.5923222 50.2277836)",,,30,4,,
38725043,Am Alten Sportplatz,residential,False,False,75.097,"LINESTRING (7.5895484 50.2305741, 7.5895345 50.2298988)",,,,4,,
25691737,Säuerlingstraße,residential,False,False,69.056,"LINESTRING (7.5895484 50.2305741, 7.5893553 50.2305965, 7.5890415 50.2306256, 7.5886117 50.2307259)",,,30,3,,
614800781,Am Alten Sportplatz,residential,False,True,79.92099999999999,"LINESTRING (7.5895484 50.2305741, 7.5897013 50.2305055, 7.5898998 50.2304043, 7.5902136 50.2302533, 7.5904604 50.2301555)",,,30,3,,
26192338,Pielstraße,residential,False,False,5.42,"LINESTRING (7.5930448 50.2281044, 7.5929864 50.2280731)",,,,4,,
26192338,Pielstraße,residential,False,True,112.865,"LINESTRING (7.5930448 50.2281044, 7.59431 50.2287169)",,,,4,,
426867987,Maria-Terwiel-Straße,residential,False,False,137.36800000000002,"LINESTRING (7.5930448 50.2281044, 7.5928733 50.2282705, 7.5927553 50.2283151, 7.5925809 50.2283477, 7.59139 50.2284455, 7.5913176 50.2284901)",,,,,,
26192338,Pielstraße,residential,False,False,112.865,"LINESTRING (7.59431 50.2287169, 7.5930448 50.2281044)",,,,4,,
26192338,Pielstraße,residential,False,True,55.063,"LINESTRING (7.59431 50.2287169, 7.5946454 50.2287033, 7.5950799 50.2286679)",,,,4,,
28440792,Reichenspergerstraße,residential,False,True,145.285,"LINESTRING (7.59431 50.2287169, 7.5941352 50.2279346, 7.5939477 50.2274324)",,,,4,,
"[38724850, 75661605]","['Proffenstiege', 'Orgelbornstraße']",residential,False,"[False, True]",259.61199999999997,"LINESTRING (7.59431 50.2287169, 7.5922855 50.2288543, 7.5920536 50.2291449, 7.5918095 50.2292924, 7.591611 50.2294331, 7.5914072 50.2295395, 7.5912248 50.2296043)",,,50,4,,
38723990,Mergstraße,residential,False,True,36.173,"LINESTRING (7.5920916 50.2317002, 7.5920731 50.2313751)",,,,4,,
26479245,Oberstraße,residential,False,True,48.085,"LINESTRING (7.5895204 50.2316787, 7.5889834 50.2316682, 7.5888447 50.2316657)",,,50,5,,
36588418,Angertstraße,residential,False,False,160.358,"LINESTRING (7.5895204 50.2316787, 7.5895386 50.2314246, 7.5895474 50.2313794, 7.5895589 50.2313359, 7.5895898 50.2312862, 7.5896151 50.2312673, 7.5896408 50.2312481, 7.5897105 50.2312064, 7.5897925 50.2311672, 7.5900954 50.2310789, 7.5911193 50.2310832)",,,30,,,
25711984,Heerstraße,secondary,False,True,11.507,"LINESTRING (7.5861812 50.2319385, 7.5860214 50.2319546)",,L 210,,5,,
"[982922128, 31355795]",Bürgermeister-Syree-Platz,residential,True,False,60.112,"LINESTRING (7.5861812 50.2319385, 7.5861835 50.2318826, 7.586185 50.2318431, 7.5862015 50.2318022, 7.586266 50.2317645, 7.5863507 50.2317459, 7.5864438 50.2317423, 7.5865381 50.231756, 7.5866057 50.2317876, 7.5866517 50.2318386, 7.586659 50.2318942)",,,,4,,
982922133,Heerstraße,secondary,False,False,17.938000000000002,"LINESTRING (7.5861812 50.2319385, 7.586241 50.2319346, 7.5864314 50.2319184)",,L 210,,5,,
31355793,Heerstraße,residential,False,True,46.866,"LINESTRING (7.5845819 50.2320849, 7.5839303 50.2321474)",,,,4,,
25711984,Heerstraße,secondary,False,False,103.483,"LINESTRING (7.5845819 50.2320849, 7.5847645 50.2320729, 7.585019 50.232058, 7.5851426 50.2320471, 7.5853076 50.2320326, 7.5857058 50.2319953, 7.5860214 50.2319546)",,L 210,,5,,
420472089,Heerstraße,secondary,False,True,34.761,"LINESTRING (7.5845819 50.2320849, 7.5844813 50.2320721, 7.5843465 50.2320373, 7.5842301 50.2319677, 7.5841974 50.23192)",,L 210,,5,,
420472089,Heerstraße,secondary,False,False,34.761,"LINESTRING (7.5841974 50.23192, 7.5842301 50.2319677, 7.5843465 50.2320373, 7.5844813 50.2320721, 7.5845819 50.2320849)",,L 210,,5,,
"[1025835980, 982922132, 36588422, 313379839]",,primary,False,True,518.438,"LINESTRING (7.5841974 50.23192, 7.5847635 50.2318117, 7.586502 50.2315359, 7.5886172 50.2311851, 7.5906383 50.230826, 7.5912387 50.2307178)",2,B 9,"['50', '70']",,,yes
982922129,Simmerner Straße,secondary,False,True,18.638,"LINESTRING (7.5888376 50.2310615, 7.5888339 50.2312291)",3,L 210,50,,,
36588424,,primary_link,True,False,175.285,"LINESTRING (7.5888376 50.2310615, 7.5906226 50.2307672, 7.5912387 50.2307178)",1,,,,,
"[75285427, 47513366]",Simmerner Straße,secondary,False,False,210.36499999999995,"LINESTRING (7.5888376 50.2310615, 7.5888582 50.2308677, 7.5888838 50.230801, 7.5889496 50.2307295, 7.5890066 50.2306943, 7.5891407 50.2306668, 7.5892748 50.2306514, 7.5894733 50.2306359, 7.5896316 50.2306188, 7.5898166 50.2305776, 7.5899903 50.2305017, 7.590117 50.2304378, 7.5902438 50.230377, 7.5903719 50.2303219, 7.5904738 50.2302842, 7.5905703 50.2302636, 7.5907252 50.2302519, 7.5907983 50.2302567, 7.5910183 50.2302687, 7.5910907 50.2302739, 7.5911672 50.2302687)",2,L 210,"['50', '30']",,,
28440792,Reichenspergerstraße,residential,False,False,52.073,"LINESTRING (7.593749 50.2269817, 7.5938094 50.2271116, 7.5939477 50.2274324)",,,,4,,
24660028,Humperdinckstraße,secondary,False,True,204.46800000000002,"LINESTRING (7.5849631 50.2305515, 7.5869882 50.2300365, 7.5874312 50.2299242, 7.5875414 50.2299096, 7.5876473 50.2299047)",2,L 209,50,,,
"[842892016, 842892017, 803398579, 24660029]","['Sabelstraße', 'Humperdinckstraße']",secondary,False,False,148.90800000000002,"LINESTRING (7.5849631 50.2305515, 7.5844913 50.2306416, 7.5842684 50.2306829, 7.5840142 50.2307367, 7.5837644 50.2307694, 7.5835743 50.2307955, 7.5834237 50.2308055, 7.5833162 50.2308157, 7.5831734 50.2308292, 7.5831287 50.2308398, 7.5830915 50.2308485, 7.5829413 50.230884)",,L 209,50,,,yes
31355789,Hintergasse,residential,False,False,45.701,"LINESTRING (7.5816172 50.2338414, 7.5818754 50.2337852, 7.5820151 50.2337484, 7.5822149 50.2336915)",,,,2.5,,
31355790,Kaiser-Otto-Straße,residential,False,False,86.177,"LINESTRING (7.5830132 50.2334021, 7.5823728 50.2327442)",,,,3,,
31355790,Kaiser-Otto-Straße,residential,False,True,17.311,"LINESTRING (7.5830132 50.2334021, 7.5831355 50.2335367)",,,,3,,
31355789,Hintergasse,residential,False,True,65.269,"LINESTRING (7.5830132 50.2334021, 7.5827759 50.2334866, 7.5824437 50.2336102, 7.5822149 50.2336915)",,,,2.5,,
31355790,Kaiser-Otto-Straße,residential,False,False,17.311,"LINESTRING (7.5831355 50.2335367, 7.5830132 50.2334021)",,,,3,,
420472079,Rheinallee,residential,False,True,83.755,"LINESTRING (7.5831355 50.2335367, 7.5842152 50.2332361)",,,30,,,
31355790,Kaiser-Otto-Straße,residential,False,True,86.177,"LINESTRING (7.5823728 50.2327442, 7.5830132 50.2334021)",,,,3,,
31355791,Leiergasse,residential,False,False,130.07999999999998,"LINESTRING (7.5823728 50.2327442, 7.5829262 50.2324665, 7.5835101 50.2322468, 7.5839303 50.2321474)",,,,3,,
31355791,Leiergasse,residential,False,True,32.688,"LINESTRING (7.5823728 50.2327442, 7.5821266 50.2328578, 7.5819978 50.2329141)",,,,3,,
31355793,Heerstraße,residential,False,False,46.866,"LINESTRING (7.5839303 50.2321474, 7.5845819 50.2320849)",,,,4,,
31355791,Leiergasse,residential,False,True,130.08,"LINESTRING (7.5839303 50.2321474, 7.5835101 50.2322468, 7.5829262 50.2324665, 7.5823728 50.2327442)",,,,3,,
38722530,Untere Fraubachstraße,residential,False,True,122.943,"LINESTRING (7.5839303 50.2321474, 7.5840597 50.2328272, 7.5842152 50.2332361)",,,,4,,
420472087,Heerstraße,residential,False,False,49.391999999999996,"LINESTRING (7.5839303 50.2321474, 7.58353 50.2322024, 7.5832506 50.2322383)",,,,4,,
982922133,Heerstraße,secondary,False,True,16.411,"LINESTRING (7.586659 50.2318942, 7.5864314 50.2319184)",,L 210,,5,,
982922134,Heerstraße,secondary,False,False,157.582,"LINESTRING (7.586659 50.2318942, 7.5886526 50.2316963, 7.5888447 50.2316657)",,L 210,50,5,,
31355797,Hoher Klosterweg,residential,False,False,132.023,"LINESTRING (7.5929091 50.2301994, 7.5930014 50.2301092, 7.5931172 50.2300238, 7.5932877 50.2299421, 7.593482 50.2298985, 7.593647 50.2298833, 7.5945716 50.2298635)",,,,3,,
180229470,Marienberger Straße,residential,False,False,126.74499999999999,"LINESTRING (7.5929091 50.2301994, 7.5919705 50.2303442, 7.5917712 50.2303705, 7.5913214 50.23043, 7.5911681 50.2304248)",,,,,,
180229470,Marienberger Straße,residential,False,True,117.301,"LINESTRING (7.5929091 50.2301994, 7.5935369 50.2301315, 7.5940223 50.2300886, 7.5943844 50.2300714, 7.5945226 50.2300208)",,,,,,
31356071,Obere Fraubachstraße,residential,True,False,93.393,"LINESTRING (7.5829413 50.230884, 7.5833441 50.2316834)",,,,3,,
"[842892016, 842892017, 803398579, 24660029]","['Sabelstraße', 'Humperdinckstraße']",secondary,False,True,148.90800000000002,"LINESTRING (7.5829413 50.230884, 7.5830915 50.2308485, 7.5831287 50.2308398, 7.5831734 50.2308292, 7.5833162 50.2308157, 7.5834237 50.2308055, 7.5835743 50.2307955, 7.5837644 50.2307694, 7.5840142 50.2307367, 7.5842684 50.2306829, 7.5844913 50.2306416, 7.5849631 50.2305515)",,L 209,50,,,yes
510729628,Säuerlingstraße,residential,False,False,130.696,"LINESTRING (7.5833441 50.2316834, 7.5827985 50.2318685, 7.5821419 50.2320825, 7.5817158 50.2322279)",,,,3,,
510729628,Säuerlingstraße,residential,False,True,39.061,"LINESTRING (7.5833441 50.2316834, 7.5835613 50.2316207, 7.5838475 50.2315431)",,,,3,,
35091519,Untere Rheingasse,residential,False,True,35.095,"LINESTRING (7.5945724 50.2328714, 7.5945542 50.232556)",,,50,,,
"[828946720, 828946721]",Rheinallee,residential,False,False,47.104,"LINESTRING (7.5945724 50.2328714, 7.5941338 50.2328713, 7.5939107 50.2328614)",,,,,,
"[36588418, 313390474]",Angertstraße,residential,False,False,83.945,"LINESTRING (7.5911193 50.2310832, 7.5912283 50.2309305, 7.5912597 50.2308916, 7.5913134 50.2308491, 7.5914126 50.2308195, 7.5915092 50.2307942, 7.5916191 50.2307783, 7.5919124 50.2307749, 7.5920563 50.2307784)",,,30,,,yes
36588418,Angertstraße,residential,False,True,160.35799999999998,"LINESTRING (7.5911193 50.2310832, 7.5900954 50.2310789, 7.5897925 50.2311672, 7.5897105 50.2312064, 7.5896408 50.2312481, 7.5896151 50.2312673, 7.5895898 50.2312862, 7.5895589 50.2313359, 7.5895474 50.2313794, 7.5895386 50.2314246, 7.5895204 50.2316787)",,,30,,,
36588426,Steinstraße,living_street,False,False,44.438,"LINESTRING (7.5939326 50.2308663, 7.5945426 50.23078)",,,,,,
38723988,Steinstraße,living_street,True,False,45.903999999999996,"LINESTRING (7.5939326 50.2308663, 7.5938964 50.2309538, 7.5938933 50.2309903, 7.5938847 50.231092, 7.5938871 50.231139, 7.5938941 50.2312758)",,,,4,,
"[313390476, 180225269]",Angertstraße,living_street,False,True,135.484,"LINESTRING (7.5939326 50.2308663, 7.5939058 50.2308422, 7.5938505 50.2308281, 7.5934806 50.2307925, 7.5930787 50.2307786, 7.5920563 50.2307784)",,,,,,
36588426,Steinstraße,living_street,False,True,44.438,"LINESTRING (7.5945426 50.23078, 7.5939326 50.2308663)",,,,,,
982922129,Simmerner Straße,secondary,False,False,18.638,"LINESTRING (7.5888339 50.2312291, 7.5888376 50.2310615)",3,L 210,50,,,
26479247,Am Alten Posthof,secondary,False,True,48.571,"LINESTRING (7.5888339 50.2312291, 7.5888291 50.2314018, 7.5888447 50.2316657)",2,L 210,50,,,
31355789,Hintergasse,residential,False,False,65.269,"LINESTRING (7.5822149 50.2336915, 7.5824437 50.2336102, 7.5827759 50.2334866, 7.5830132 50.2334021)",,,,2.5,,
31355789,Hintergasse,residential,False,True,45.701,"LINESTRING (7.5822149 50.2336915, 7.5820151 50.2337484, 7.5818754 50.2337852, 7.5816172 50.2338414)",,,,2.5,,
38722529,Niedersburger Weg,residential,False,False,93.502,"LINESTRING (7.5822149 50.2336915, 7.5820885 50.2335347, 7.5820934 50.2334753, 7.5822058 50.2332939, 7.5822156 50.2332252, 7.5819978 50.2329141)",,,,3,,
31355791,Leiergasse,residential,False,False,32.688,"LINESTRING (7.5819978 50.2329141, 7.5821266 50.2328578, 7.5823728 50.2327442)",,,,3,,
38722529,Niedersburger Weg,residential,False,True,93.50200000000001,"LINESTRING (7.5819978 50.2329141, 7.5822156 50.2332252, 7.5822058 50.2332939, 7.5820934 50.2334753, 7.5820885 50.2335347, 7.5822149 50.2336915)",,,,3,,
982922133,Heerstraße,secondary,False,False,16.411,"LINESTRING (7.5864314 50.2319184, 7.586659 50.2318942)",,L 210,,5,,
366770918,Bahnhofstraße,residential,False,True,94.531,"LINESTRING (7.5864314 50.2319184, 7.5865493 50.2322837, 7.5866938 50.2327518)",,,,4,,
982922133,Heerstraße,secondary,False,True,17.938000000000002,"LINESTRING (7.5864314 50.2319184, 7.586241 50.2319346, 7.5861812 50.2319385)",,L 210,,5,,
25711987,Rheinallee,residential,True,False,133.409,"LINESTRING (7.5860616 50.2330276, 7.5857687 50.2330487, 7.5842152 50.2332361)",,,30,,,
38722532,Niederstadtstraße,residential,False,False,37.559,"LINESTRING (7.5860616 50.2330276, 7.5860333 50.2328718, 7.5860425 50.2328449, 7.586171 50.2328191, 7.5862739 50.2328054)",,,30,3,,
38722532,Niederstadtstraße,residential,False,False,35.248,"LINESTRING (7.5866938 50.2327518, 7.5871811 50.2326942)",,,30,3,,
38722532,Niederstadtstraße,residential,False,True,30.456,"LINESTRING (7.5866938 50.2327518, 7.5862739 50.2328054)",,,30,3,,
366770918,Bahnhofstraße,residential,False,False,94.531,"LINESTRING (7.5866938 50.2327518, 7.5865493 50.2322837, 7.5864314 50.2319184)",,,,4,,
"[38722531, 366770917, 366770918]",Bahnhofstraße,residential,False,True,26.022,"LINESTRING (7.5866938 50.2327518, 7.5867205 50.2328442, 7.586746 50.2329488, 7.5867541 50.2329826)",,,,4,building_passage,
38722532,Niederstadtstraße,residential,False,False,30.456,"LINESTRING (7.5862739 50.2328054, 7.5866938 50.2327518)",,,30,3,,
38722533,Zelkesgasse,residential,False,False,96.294,"LINESTRING (7.5862739 50.2328054, 7.5860214 50.2319546)",,,,3,,
