osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,ref,tunnel,access,junction
37417060,False,2,Seelstraße,residential,30,True,86.831,"LINESTRING (11.4642071 49.2788431, 11.4642641 49.2789023, 11.464529 49.2791778, 11.4648597 49.2794976)",,,,
1156076465,False,2,Mariahilfstraße,tertiary,50,True,93.441,"LINESTRING (11.4642071 49.2788431, 11.4644417 49.2787994, 11.4647085 49.2787461, 11.4652328 49.2786414, 11.4654401 49.2786)",,,,
"[513130992, 1209843689]",False,2,Mariahilfstraße,tertiary,50,False,41.203,"LINESTRING (11.4642071 49.2788431, 11.4640334 49.2788765, 11.4639459 49.2788932, 11.4636622 49.2789477)",,,,
"[43020417, 1099428119]",False,2,Am Evangelienstein,tertiary,50,False,67.86,"LINESTRING (11.4638234 49.2832935, 11.4638349 49.2833389, 11.4638425 49.2833809, 11.4638593 49.2835136, 11.463867 49.2836082, 11.4638708 49.2836683, 11.463873 49.2837853, 11.4638752 49.2839022)",,,,
"[1118752240, 1118752234, 60813467, 1229762580]",False,2,EFA-Straße,tertiary,50,False,137.881,"LINESTRING (11.4638234 49.2832935, 11.4638899 49.2832932, 11.4639179 49.2832939, 11.4639515 49.2832955, 11.4640023 49.2832996, 11.4640534 49.2833077, 11.4640982 49.2833191, 11.4641373 49.2833324, 11.4641872 49.2833545, 11.4642237 49.2833739, 11.4642545 49.2833915, 11.4644278 49.2834903, 11.4647408 49.283671, 11.4649704 49.2838007, 11.4651479 49.283901, 11.4653306 49.2840042)",,,,
"[1209753704, 1209843690, 1132988404, 10870626]",False,"['2', '3']",Am Evangelienstein,tertiary,50,True,89.41499999999998,"LINESTRING (11.4638234 49.2832935, 11.4638107 49.2832595, 11.4637954 49.2832246, 11.4637812 49.2831939, 11.4637662 49.2831665, 11.4637482 49.2831369, 11.4635979 49.2829239, 11.4634409 49.2826908, 11.4634121 49.2826424, 11.4633879 49.2826024, 11.4633564 49.2825505)",,,,
1167369382,False,,Obere Marktstraße,residential,30,True,21.118,"LINESTRING (11.4590428 49.2791641, 11.4591405 49.2789852)",,,,
1191576221,False,,Obere Marktstraße,residential,30,False,18.424,"LINESTRING (11.4590428 49.2791641, 11.4589621 49.2793212)",,,,
10872338,True,,Bockwirtsgasse,residential,30,False,71.664,"LINESTRING (11.4590428 49.2791641, 11.4591788 49.2791976, 11.4592206 49.2792073, 11.4598234 49.2793483, 11.4599735 49.2793801)",,,,
10871052,False,,Untere Marktstraße,residential,30,True,109.57600000000001,"LINESTRING (11.4576618 49.2815923, 11.4576821 49.2815609, 11.4577284 49.2814891, 11.457755 49.2814475, 11.4582437 49.2806829)",,,,
"[1131685594, 10872340]",True,,Untere Kaserngasse,residential,30,False,57.232,"LINESTRING (11.4576618 49.2815923, 11.4577363 49.2816081, 11.4578848 49.2816395, 11.4582407 49.2817161, 11.4583332 49.2817351, 11.458369 49.2817402, 11.4584145 49.2817453)",,,,
"[621845345, 1115271285, 61743174]",True,1,Untere Marktstraße,residential,30,False,40.193,"LINESTRING (11.4576618 49.2815923, 11.4576648 49.2816068, 11.4576645 49.281617, 11.4576626 49.2816286, 11.4576594 49.2816408, 11.4576532 49.2816564, 11.4576318 49.2816958, 11.457589 49.2817679, 11.457563 49.2818082, 11.4575445 49.2818351, 11.4575244 49.2818612, 11.4574993 49.2818923, 11.4574708 49.2819275)",,building_passage,,
"[1244637513, 1207265129, 10871056]",True,,Rainbügl,residential,30,False,81.34499999999998,"LINESTRING (11.4576618 49.2815923, 11.4576345 49.2815874, 11.4576026 49.2815824, 11.4575752 49.281579, 11.4575459 49.2815769, 11.4575185 49.2815759, 11.4574842 49.2815769, 11.4574614 49.2815788, 11.4574304 49.281583, 11.4574022 49.2815898, 11.4573705 49.2816005, 11.4573447 49.2816125, 11.4573087 49.2816354, 11.4572811 49.2816552, 11.4572052 49.2817108, 11.457191 49.28172, 11.4571713 49.2817274, 11.4571456 49.2817323, 11.4571081 49.2817337, 11.4570333 49.2817305, 11.4569762 49.2817247, 11.4568966 49.2817142, 11.456816 49.2817001, 11.4566477 49.2816601)",,,,
"[10872330, 1164815527]",False,,Spitalgasse,residential,30,False,88.34899999999999,"LINESTRING (11.4546798 49.2807921, 11.4548545 49.2806514, 11.454918 49.280602, 11.4549507 49.2805766, 11.4550479 49.2805011, 11.4550992 49.2804599, 11.4552627 49.2803285, 11.4553654 49.280246, 11.4554243 49.280204, 11.4554593 49.280182)",,,,
18792808,False,,Rainbügl,residential,30,False,95.01599999999999,"LINESTRING (11.4546798 49.2807921, 11.4546679 49.2806342, 11.4546636 49.2805676, 11.4546631 49.2805132, 11.4546636 49.280473, 11.4546675 49.280445, 11.4546784 49.2804109, 11.454699 49.2803702, 11.4547591 49.2802689, 11.4548722 49.2801328, 11.4550045 49.2799911)",,,,
10872341,False,,Entengasse,residential,30,True,39.230000000000004,"LINESTRING (11.4550045 49.2799911, 11.4552146 49.2800793, 11.4552729 49.2801038, 11.4554593 49.280182)",,,,
18792808,False,,Rainbügl,residential,30,False,56.117000000000004,"LINESTRING (11.4550045 49.2799911, 11.4552057 49.2797815, 11.4553127 49.2796665, 11.4553724 49.2796001, 11.4554023 49.2795586)",,,,
18792808,False,,Rainbügl,residential,30,True,95.01599999999999,"LINESTRING (11.4550045 49.2799911, 11.4548722 49.2801328, 11.4547591 49.2802689, 11.454699 49.2803702, 11.4546784 49.2804109, 11.4546675 49.280445, 11.4546636 49.280473, 11.4546631 49.2805132, 11.4546636 49.2805676, 11.4546679 49.2806342, 11.4546798 49.2807921)",,,,
10873179,False,,Grünbaumwirtsgasse,residential,30,False,67.616,"LINESTRING (11.4554023 49.2795586, 11.4555049 49.2795879, 11.4556195 49.2796341, 11.4557691 49.2797091, 11.4558311 49.2797469, 11.4561285 49.2799328)",,,,
18792808,False,,Rainbügl,residential,30,True,56.117000000000004,"LINESTRING (11.4554023 49.2795586, 11.4553724 49.2796001, 11.4553127 49.2796665, 11.4552057 49.2797815, 11.4550045 49.2799911)",,,,
1258811635,False,,Rainbügl,residential,30,False,40.948,"LINESTRING (11.4554023 49.2795586, 11.4554224 49.279515, 11.4554566 49.27943, 11.4555397 49.2792015)",,,,
18792805,False,,Pulverturmgasse,residential,30,True,82.311,"LINESTRING (11.4573154 49.2776109, 11.4571975 49.2776318, 11.4570777 49.2776575, 11.4570063 49.2776815, 11.4569118 49.2777274, 11.4568407 49.277772, 11.4564497 49.2780599)",,,,
"[18802712, 1126663805, 1229537276, 1229537277]",False,"['2', '3']",Viehmarkt,residential,30,False,78.28999999999999,"LINESTRING (11.4573154 49.2776109, 11.4570729 49.2774194, 11.4569402 49.2773146, 11.4568767 49.2772671, 11.4568193 49.277223, 11.4567911 49.2771991, 11.456768 49.2771758, 11.4567505 49.2771539, 11.4567435 49.2771424, 11.4567379 49.2771305, 11.4567342 49.2771161, 11.4567313 49.277102, 11.4567284 49.2770819, 11.4567267 49.2770395)",,,,
945587289,False,,Viehmarkt,residential,30,True,84.316,"LINESTRING (11.4573154 49.2776109, 11.4573762 49.2776511, 11.4574336 49.2776816, 11.4575467 49.2777287, 11.4577762 49.2778156, 11.457938 49.2778718, 11.4581296 49.2779295, 11.4582083 49.277951, 11.4583244 49.2779765)",,,,
945587290,False,,Pulverturmgasse,residential,30,False,109.044,"LINESTRING (11.4573154 49.2776109, 11.4574308 49.2775706, 11.4574979 49.2775492, 11.4575654 49.2775308, 11.4576304 49.2775185, 11.4578232 49.2774926, 11.4581308 49.277461, 11.4584674 49.2774214, 11.4585517 49.2774124, 11.458604 49.2774099, 11.458643 49.27741, 11.4586922 49.2774145, 11.45877 49.2774265)",,,,
10872337,False,,Hirtengasse,residential,30,False,70.249,"LINESTRING (11.45877 49.2774265, 11.4586717 49.2774908, 11.4586224 49.2775261, 11.4585836 49.2775579, 11.4585591 49.2775813, 11.4585231 49.2776264, 11.4584841 49.2776885, 11.4583244 49.2779765)",,,,
945587290,False,,Pulverturmgasse,residential,30,False,13.776,"LINESTRING (11.45877 49.2774265, 11.4588201 49.2774108, 11.4588691 49.2773998, 11.458949 49.2773864)",,,,
945587290,False,,Pulverturmgasse,residential,30,True,109.04400000000001,"LINESTRING (11.45877 49.2774265, 11.4586922 49.2774145, 11.458643 49.27741, 11.458604 49.2774099, 11.4585517 49.2774124, 11.4584674 49.2774214, 11.4581308 49.277461, 11.4578232 49.2774926, 11.4576304 49.2775185, 11.4575654 49.2775308, 11.4574979 49.2775492, 11.4574308 49.2775706, 11.4573154 49.2776109)",,,,
10872341,False,,Entengasse,residential,30,False,39.230000000000004,"LINESTRING (11.4554593 49.280182, 11.4552729 49.2801038, 11.4552146 49.2800793, 11.4550045 49.2799911)",,,,
1164266978,False,,Spitalgasse,residential,30,False,21.756999999999998,"LINESTRING (11.4554593 49.280182, 11.4554921 49.2801691, 11.455573 49.2801411, 11.4556518 49.280116, 11.4557238 49.2800899)",,,,
"[10872330, 1164815527]",False,,Spitalgasse,residential,30,True,88.349,"LINESTRING (11.4554593 49.280182, 11.4554243 49.280204, 11.4553654 49.280246, 11.4552627 49.2803285, 11.4550992 49.2804599, 11.4550479 49.2805011, 11.4549507 49.2805766, 11.454918 49.280602, 11.4548545 49.2806514, 11.4546798 49.2807921)",,,,
10873179,False,,Grünbaumwirtsgasse,residential,30,True,67.616,"LINESTRING (11.4561285 49.2799328, 11.4558311 49.2797469, 11.4557691 49.2797091, 11.4556195 49.2796341, 11.4555049 49.2795879, 11.4554023 49.2795586)",,,,
"[1120346558, 1241463239]",False,,Grünbaumwirtsgasse,residential,30,False,18.269000000000002,"LINESTRING (11.4561285 49.2799328, 11.4561864 49.2799253, 11.4562448 49.279921, 11.4563085 49.2799184, 11.4563416 49.2799182, 11.4563787 49.279919)",,,,
"[1241463242, 1164266978]",False,,Spitalgasse,residential,30,True,34.3,"LINESTRING (11.4561285 49.2799328, 11.4560754 49.2799455, 11.4560251 49.2799605, 11.4559869 49.2799737, 11.4558901 49.2800156, 11.4558117 49.2800514, 11.4557238 49.2800899)",,,,
10873177,False,,Heugasse,residential,30,False,32.402,"LINESTRING (11.4563787 49.279919, 11.4563876 49.2798712, 11.4564016 49.2798189, 11.4564191 49.279777, 11.4564382 49.2797379, 11.4565063 49.279642)",,,,
"[1247711818, 945587294]",False,,Grünbaumwirtsgasse,residential,30,False,25.322000000000003,"LINESTRING (11.4563787 49.279919, 11.4564255 49.2799232, 11.4564905 49.2799332, 11.4565532 49.2799473, 11.4566354 49.27997, 11.4567064 49.2799933)",,,,
"[1120346558, 1241463239]",False,,Grünbaumwirtsgasse,residential,30,True,18.269,"LINESTRING (11.4563787 49.279919, 11.4563416 49.2799182, 11.4563085 49.2799184, 11.4562448 49.279921, 11.4561864 49.2799253, 11.4561285 49.2799328)",,,,
18794906,False,,Hafnergasse,residential,30,False,37.259,"LINESTRING (11.4564789 49.279233, 11.456751 49.2789488)",,,,
18802443,False,,Hallertorstraße,residential,30,False,23.468,"LINESTRING (11.4564789 49.279233, 11.4562147 49.2791112)",,,,
18802443,False,,Hallertorstraße,residential,30,True,25.425,"LINESTRING (11.4564789 49.279233, 11.4567594 49.2793701)",,,,
10871056,True,,Rainbügl,residential,30,False,35.81,"LINESTRING (11.4566477 49.2816601, 11.4564004 49.2815915, 11.4561947 49.2815321)",,,,
"[945587296, 1247711817, 1247711819, 10872332, 1247711820, 1247711822, 1247711825, 945587293]",False,,"['Fischergasse', 'Grünbaumwirtsgasse']",residential,30,"[False, True]",229.732,"LINESTRING (11.4566477 49.2816601, 11.4569803 49.2810804, 11.4571491 49.280723, 11.4574103 49.2802437, 11.4574347 49.2802013, 11.457328 49.2801732, 11.4572304 49.2801476, 11.4571337 49.2801221, 11.4570465 49.2800989, 11.4569874 49.2800829, 11.4569565 49.2800745, 11.4568704 49.2800494, 11.4568004 49.2800265, 11.4567064 49.2799933)",,,,
10871056,True,,Rainbügl,residential,30,False,138.836,"LINESTRING (11.4561947 49.2815321, 11.4561468 49.2815169, 11.4558248 49.2814147, 11.4556613 49.2813626, 11.4555225 49.2813089, 11.4554172 49.2812585, 11.4553941 49.2812463, 11.4553017 49.2811972, 11.4550833 49.2810712, 11.4549389 49.2809765, 11.4546798 49.2807921)",,,,
"[1247711816, 1241463241, 1241463240, 10872333, 1247711823, 1247711824, 945587295]",False,,Bräugasse,residential,30,False,175.18799999999996,"LINESTRING (11.4561947 49.2815321, 11.4562285 49.2814621, 11.4562695 49.2813716, 11.4563132 49.2812613, 11.4563579 49.2811311, 11.4564063 49.2809683, 11.4564727 49.280725, 11.4565114 49.2805986, 11.4565325 49.2805334, 11.4565551 49.2804635, 11.4565771 49.2803952, 11.4566198 49.2802589, 11.4566335 49.2802154, 11.4566473 49.2801712, 11.45667 49.2800989, 11.456679 49.2800724, 11.4566934 49.2800308, 11.4567064 49.2799933)",,,,
"[1241463240, 1247711816, 1241463241, 10872333, 1247711823, 1247711824, 945587295]",False,,Bräugasse,residential,30,True,175.18800000000002,"LINESTRING (11.4567064 49.2799933, 11.4566934 49.2800308, 11.456679 49.2800724, 11.45667 49.2800989, 11.4566473 49.2801712, 11.4566335 49.2802154, 11.4566198 49.2802589, 11.4565771 49.2803952, 11.4565551 49.2804635, 11.4565325 49.2805334, 11.4565114 49.2805986, 11.4564727 49.280725, 11.4564063 49.2809683, 11.4563579 49.2811311, 11.4563132 49.2812613, 11.4562695 49.2813716, 11.4562285 49.2814621, 11.4561947 49.2815321)",,,,
"[1247711818, 945587294]",False,,Grünbaumwirtsgasse,residential,30,True,25.322,"LINESTRING (11.4567064 49.2799933, 11.4566354 49.27997, 11.4565532 49.2799473, 11.4564905 49.2799332, 11.4564255 49.2799232, 11.4563787 49.279919)",,,,
"[945587296, 1247711817, 1247711819, 1247711820, 10872332, 1247711822, 1247711825, 945587293]",False,,"['Fischergasse', 'Grünbaumwirtsgasse']",residential,30,"[False, True]",229.732,"LINESTRING (11.4567064 49.2799933, 11.4568004 49.2800265, 11.4568704 49.2800494, 11.4569565 49.2800745, 11.4569874 49.2800829, 11.4570465 49.2800989, 11.4571337 49.2801221, 11.4572304 49.2801476, 11.457328 49.2801732, 11.4574347 49.2802013, 11.4574103 49.2802437, 11.4571491 49.280723, 11.4569803 49.2810804, 11.4566477 49.2816601)",,,,
"[18802713, 1123976094]",True,,Rosengasse,residential,30,False,69.832,"LINESTRING (11.459652 49.2783224, 11.459798 49.2783629, 11.460508 49.278609)",,,,
"[10871049, 60574503]",False,,Obere Marktstraße,residential,30,True,127.443,"LINESTRING (11.459652 49.2783224, 11.460003 49.2779329, 11.4601921 49.277723, 11.4602619 49.2776371, 11.4603005 49.277589, 11.460339 49.2775354, 11.4603809 49.2774701, 11.4604881 49.2773159)",,,,
"[10872336, 1132755690]",True,,Viehmarkt,residential,30,False,103.878,"LINESTRING (11.459652 49.2783224, 11.4594609 49.2782732, 11.4588399 49.2780911, 11.458682 49.2780463, 11.4585702 49.2780207, 11.4584369 49.2779951, 11.4583244 49.2779765)",,,,
1213055327,False,,Obere Marktstraße,residential,30,False,71.654,"LINESTRING (11.459652 49.2783224, 11.4594382 49.2785865, 11.4593453 49.2787046, 11.4592149 49.2788896, 11.4592089 49.2788981)",,,,
10872337,False,,Hirtengasse,residential,30,True,70.249,"LINESTRING (11.4583244 49.2779765, 11.4584841 49.2776885, 11.4585231 49.2776264, 11.4585591 49.2775813, 11.4585836 49.2775579, 11.4586224 49.2775261, 11.4586717 49.2774908, 11.45877 49.2774265)",,,,
10872347,False,,Kirchengasse,residential,30,False,62.595,"LINESTRING (11.4583244 49.2779765, 11.4583189 49.2780102, 11.4583173 49.2780483, 11.4583235 49.2782284, 11.4583321 49.2784791, 11.4583379 49.278539)",,,,
945587289,False,,Viehmarkt,residential,30,False,84.316,"LINESTRING (11.4583244 49.2779765, 11.4582083 49.277951, 11.4581296 49.2779295, 11.457938 49.2778718, 11.4577762 49.2778156, 11.4575467 49.2777287, 11.4574336 49.2776816, 11.4573762 49.2776511, 11.4573154 49.2776109)",,,,
1191576220,False,,Kastengasse,residential,30,False,11.271,"LINESTRING (11.4599241 49.2794762, 11.4599735 49.2793801)",,,,
"[1103226568, 10872354]",False,,"['Glasergasse', 'Kastengasse']",residential,30,"[False, True]",162.488,"LINESTRING (11.4599241 49.2794762, 11.4597867 49.2797623, 11.4597518 49.2798504, 11.4596764 49.2800539, 11.4596184 49.2802138, 11.4595627 49.2803769, 11.4595029 49.2805241, 11.459427 49.2807005, 11.4593516 49.2808598, 11.4593367 49.2808855)",,,,
10872356,False,,Herzwirtsgasse,residential,30,False,89.749,"LINESTRING (11.4599241 49.2794762, 11.4604265 49.2795753, 11.4608006 49.2796438, 11.4611124 49.2797008)",,,,
10872356,False,,Herzwirtsgasse,residential,30,True,89.749,"LINESTRING (11.4611124 49.2797008, 11.4608006 49.2796438, 11.4604265 49.2795753, 11.4599241 49.2794762)",,,,
10872358,False,,Wolfsgasse,residential,30,False,92.215,"LINESTRING (11.4611124 49.2797008, 11.461243 49.2794801, 11.4613423 49.2792263, 11.4614867 49.2789092)",,,,
18805572,False,,Herzwirtsgasse,residential,,False,37.427,"LINESTRING (11.4611124 49.2797008, 11.4611432 49.2797066, 11.4615349 49.27979, 11.4616056 49.2797984)",,,,
10872339,False,,Abtsdorfer Gasse,residential,30,True,76.916,"LINESTRING (11.4592342 49.2810829, 11.4592028 49.2811402, 11.4591815 49.2811902, 11.4591655 49.2812367, 11.4591275 49.2814095, 11.4591183 49.2815244, 11.4591191 49.2816531, 11.4591198 49.2817661)",,,,
10872348,False,,Glasergasse,residential,30,False,106.68100000000001,"LINESTRING (11.4592342 49.2810829, 11.4590803 49.281099, 11.4589666 49.2811157, 11.4589025 49.2811313, 11.4588241 49.28116, 11.4587436 49.2811925, 11.4587153 49.2812083, 11.4586491 49.2812482, 11.458597 49.2812839, 11.4585561 49.2813216, 11.4585141 49.2813698, 11.4584909 49.2814059, 11.4584739 49.2814452, 11.458461 49.2814922, 11.4584377 49.281621, 11.4584145 49.2817453)",,,,
1221998767,False,,Glasergasse,residential,30,True,23.175,"LINESTRING (11.4592342 49.2810829, 11.4592661 49.2810214, 11.4593367 49.2808855)",,,,
10872346,False,,Rosengasse,residential,30,True,78.45700000000001,"LINESTRING (11.460508 49.278609, 11.4612359 49.2788332, 11.461452 49.2789002, 11.4614867 49.2789092)",,,,
"[18805571, 1146104392, 1187334761, 1146104393, 1187334768]",False,,"['Schwesterhausgasse', 'Kastengasse']",residential,30,"[False, True]",221.61000000000004,"LINESTRING (11.460508 49.278609, 11.4606748 49.2783941, 11.4607731 49.2782669, 11.4608591 49.2781694, 11.4609398 49.2780818, 11.4610944 49.2779012, 11.4611077 49.2778873, 11.4611191 49.2778778, 11.4611383 49.2778695, 11.4611561 49.2778661, 11.4611714 49.2778667, 11.4611928 49.2778695, 11.4612173 49.2778756, 11.4612386 49.2778876, 11.4612571 49.277905, 11.4612759 49.2779276, 11.4612864 49.2779487, 11.4613603 49.27811, 11.4614805 49.2783379, 11.4615747 49.2785684, 11.4615864 49.2786068, 11.4615903 49.278627, 11.4615918 49.2786498, 11.4615906 49.2786755, 11.4615874 49.2787069, 11.4615711 49.2787967, 11.4615602 49.2788607, 11.4615555 49.2788926, 11.4615511 49.2789219)",,,,
1187334769,False,,Kastengasse,residential,30,True,94.19,"LINESTRING (11.460508 49.278609, 11.4603572 49.2788061, 11.4601793 49.2790558, 11.4600931 49.2791744, 11.460025 49.2792795, 11.4599735 49.2793801)",,,,
10872348,False,,Glasergasse,residential,30,True,106.681,"LINESTRING (11.4584145 49.2817453, 11.4584377 49.281621, 11.458461 49.2814922, 11.4584739 49.2814452, 11.4584909 49.2814059, 11.4585141 49.2813698, 11.4585561 49.2813216, 11.458597 49.2812839, 11.4586491 49.2812482, 11.4587153 49.2812083, 11.4587436 49.2811925, 11.4588241 49.28116, 11.4589025 49.2811313, 11.4589666 49.2811157, 11.4590803 49.281099, 11.4592342 49.2810829)",,,,
18802717,False,,Untere Kaserngasse,residential,30,False,51.224,"LINESTRING (11.4584145 49.2817453, 11.4584783 49.2817496, 11.4585554 49.2817531, 11.4590706 49.2817645, 11.4591198 49.2817661)",,,,
1099423891,False,,Rosengasse,residential,30,True,9.725,"LINESTRING (11.4615511 49.2789219, 11.4616831 49.2789372)",,,,
1191576219,False,,Rosengasse,residential,30,False,4.88,"LINESTRING (11.4615511 49.2789219, 11.4614867 49.2789092)",,,,
"[18805571, 1146104392, 1146104393, 1187334761, 1187334768]",False,,"['Schwesterhausgasse', 'Kastengasse']",residential,30,"[False, True]",221.61,"LINESTRING (11.4615511 49.2789219, 11.4615555 49.2788926, 11.4615602 49.2788607, 11.4615711 49.2787967, 11.4615874 49.2787069, 11.4615906 49.2786755, 11.4615918 49.2786498, 11.4615903 49.278627, 11.4615864 49.2786068, 11.4615747 49.2785684, 11.4614805 49.2783379, 11.4613603 49.27811, 11.4612864 49.2779487, 11.4612759 49.2779276, 11.4612571 49.277905, 11.4612386 49.2778876, 11.4612173 49.2778756, 11.4611928 49.2778695, 11.4611714 49.2778667, 11.4611561 49.2778661, 11.4611383 49.2778695, 11.4611191 49.2778778, 11.4611077 49.2778873, 11.4610944 49.2779012, 11.4609398 49.2780818, 11.4608591 49.2781694, 11.4607731 49.2782669, 11.4606748 49.2783941, 11.460508 49.278609)",,,,
1258812883,False,,Kirchengasse,residential,30,False,2.923,"LINESTRING (11.4582428 49.2791265, 11.4582286 49.2791511)",,,,
"[10872347, 1258812883]",False,,Kirchengasse,residential,30,True,67.12400000000001,"LINESTRING (11.4582428 49.2791265, 11.4582785 49.2790447, 11.4583361 49.2789164, 11.458378 49.2788028, 11.4583892 49.2787613, 11.4583937 49.278736, 11.4583885 49.2787115, 11.4583754 49.278667, 11.4583488 49.2785895, 11.4583379 49.278539)",,,,
10873177,False,,Heugasse,residential,30,True,35.372,"LINESTRING (11.4567594 49.2793701, 11.4565063 49.279642)",,,,
18802443,False,,Hallertorstraße,residential,30,False,25.425,"LINESTRING (11.4567594 49.2793701, 11.4564789 49.279233)",,,,
945587291,False,,Hallertorstraße,residential,30,True,10.021,"LINESTRING (11.4567594 49.2793701, 11.4568733 49.2794211)",,,,
"[10872347, 1258812883]",False,,Kirchengasse,residential,30,False,67.124,"LINESTRING (11.4583379 49.278539, 11.4583488 49.2785895, 11.4583754 49.278667, 11.4583885 49.2787115, 11.4583937 49.278736, 11.4583892 49.2787613, 11.458378 49.2788028, 11.4583361 49.2789164, 11.4582785 49.2790447, 11.4582428 49.2791265)",,,,
10872347,False,,Kirchengasse,residential,30,True,62.595,"LINESTRING (11.4583379 49.278539, 11.4583321 49.2784791, 11.4583235 49.2782284, 11.4583173 49.2780483, 11.4583189 49.2780102, 11.4583244 49.2779765)",,,,
10872353,False,,Zißlergasse,residential,30,False,102.43699999999998,"LINESTRING (11.4583379 49.278539, 11.4581565 49.278541, 11.4579607 49.2785366, 11.4578705 49.2785325, 11.4577762 49.2785214, 11.4576974 49.2785047, 11.4575784 49.2784722, 11.4574991 49.2784491, 11.4570166 49.2782771)",,,,
10872353,False,,Zißlergasse,residential,30,True,47.736999999999995,"LINESTRING (11.4564497 49.2780599, 11.456556 49.2781051, 11.4566358 49.2781412, 11.4567638 49.2781874, 11.4570166 49.2782771)",,,,
18792805,False,,Pulverturmgasse,residential,30,False,82.31099999999999,"LINESTRING (11.4564497 49.2780599, 11.4568407 49.277772, 11.4569118 49.2777274, 11.4570063 49.2776815, 11.4570777 49.2776575, 11.4571975 49.2776318, 11.4573154 49.2776109)",,,,
18792805,False,,Pulverturmgasse,residential,30,True,52.526,"LINESTRING (11.4564497 49.2780599, 11.4561223 49.2783249, 11.4560055 49.2784327)",,,,
18795422,False,,Schwesterhausgasse,residential,30,True,68.582,"LINESTRING (11.4616056 49.2797984, 11.4615936 49.2801004, 11.4616094 49.2804149)",,,,
18805572,False,,Herzwirtsgasse,residential,,True,37.427,"LINESTRING (11.4616056 49.2797984, 11.4615349 49.27979, 11.4611432 49.2797066, 11.4611124 49.2797008)",,,,
