osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,bridge,width,access
23424644,False,,,Tilsiter Straße,residential,30,False,143.794,"LINESTRING (9.1930667 48.9357543, 9.1950012 48.9359939)",,,
"[1110238594, 23424637]",False,,,Württemberger Straße,residential,30,False,59.004999999999995,"LINESTRING (9.1930667 48.9357543, 9.1930793 48.9357116, 9.1932675 48.9352404)",,,
23424637,False,,,Württemberger Straße,residential,30,True,49.42400000000001,"LINESTRING (9.1930667 48.9357543, 9.192907 48.9360611, 9.1928579 48.9361104, 9.1927874 48.9361506)",,,
23424644,False,,,Tilsiter Straße,residential,30,True,143.794,"LINESTRING (9.1950012 48.9359939, 9.1930667 48.9357543)",,,
23424648,False,,,Schlesierstraße,residential,30,False,51.674,"LINESTRING (9.1950012 48.9359939, 9.1948474 48.9364475)",,,
23424648,False,,,Schlesierstraße,residential,30,True,52.115,"LINESTRING (9.1950012 48.9359939, 9.1951595 48.9355369)",,,
23424648,False,,,Schlesierstraße,residential,30,False,16.596,"LINESTRING (9.195403 48.9348233, 9.1953467 48.9349679)",,,
23424654,False,,,Heutingsheimer Straße,residential,30,True,90.275,"LINESTRING (9.195403 48.9348233, 9.1962634 48.9354061)",,,
23424654,False,,,Heutingsheimer Straße,residential,30,False,47.229,"LINESTRING (9.195403 48.9348233, 9.1953069 48.9347414, 9.1950336 48.9344749)",,,
23314024,False,,,Geisinger Straße,residential,30,True,93.014,"LINESTRING (9.1948474 48.9364475, 9.1935899 48.9363157)",,,
23424648,False,,,Schlesierstraße,residential,30,True,51.674,"LINESTRING (9.1948474 48.9364475, 9.1950012 48.9359939)",,,
159163602,False,,,Im Sindelbrunnen,residential,,True,28.7,"LINESTRING (9.1948474 48.9364475, 9.1947886 48.9367027)",,,
23314024,False,,,Geisinger Straße,residential,30,False,126.966,"LINESTRING (9.1948474 48.9364475, 9.1958464 48.9365408, 9.1965702 48.9365989)",,,
26686344,False,,,Graf-Adelmann-Straße,residential,30,False,70.47,"LINESTRING (9.1948165 48.9316319, 9.1952094 48.9310531)",,5,
26686344,False,,,Graf-Adelmann-Straße,residential,30,True,17.365,"LINESTRING (9.1948165 48.9316319, 9.1947143 48.9317729)",,5,
26686347,False,,,Charlottenstraße,residential,30,False,107.358,"LINESTRING (9.1948165 48.9316319, 9.1934555 48.9312676)",,6,
27222543,False,,,Körnerstraße,residential,30,False,130.858,"LINESTRING (9.1884729 48.935699, 9.1882091 48.936863)",,,
23516178,False,,,Mörikestraße,residential,30,True,162.104,"LINESTRING (9.1884729 48.935699, 9.1886044 48.935706, 9.1887479 48.9357342, 9.1888578 48.9358091, 9.1889276 48.9358919, 9.1889809 48.9359456, 9.1890081 48.9360135, 9.188991 48.9361375, 9.1887853 48.9369415)",,,
27222543,False,,,Körnerstraße,residential,30,True,81.202,"LINESTRING (9.1884729 48.935699, 9.1884842 48.935656, 9.1885014 48.935577, 9.1885014 48.9355094, 9.1884413 48.9354417, 9.1882782 48.935312, 9.1881065 48.9351654, 9.187995 48.9350865)",,,
148288881,False,,,Friedenstraße,residential,,False,44.54,"LINESTRING (9.1882562 48.9379605, 9.1882455 48.938361)",,,
"[1035813249, 23516730]",False,,,Friedenstraße,residential,30,False,152.012,"LINESTRING (9.1882562 48.9379605, 9.1879319 48.9379412, 9.1878414 48.9379304, 9.1880109 48.937273, 9.1881166 48.9368527)",,,
23516730,False,,,Friedenstraße,residential,30,True,51.218,"LINESTRING (9.1882562 48.9379605, 9.1885614 48.9379701, 9.1889502 48.9379219)",,,
27222543,False,,,Körnerstraße,residential,30,True,130.858,"LINESTRING (9.1882091 48.936863, 9.1884729 48.935699)",,,
1035813247,False,,,Württemberger Straße,residential,30,False,42.983,"LINESTRING (9.1882091 48.936863, 9.1887853 48.9369415)",,,
1035813247,False,,,Württemberger Straße,residential,30,True,6.853,"LINESTRING (9.1882091 48.936863, 9.1881166 48.9368527)",,,
23516730,False,,,Friedenstraße,residential,30,False,51.218,"LINESTRING (9.1889502 48.9379219, 9.1885614 48.9379701, 9.1882562 48.9379605)",,,
1035813248,False,,,Beihinger Straße,residential,30,True,105.731,"LINESTRING (9.1889502 48.9379219, 9.1890134 48.9375441, 9.1890509 48.9374274, 9.1891802 48.9371021, 9.1892137 48.9369889)",,,
1035813229,False,,,Hallweilstraße,residential,30,True,51.49,"LINESTRING (9.1971304 48.9324987, 9.1965129 48.9322754)",,5,
"[1035813233, 1035813267]",False,,,Klingenstraße,residential,30,False,166.13899999999998,"LINESTRING (9.1971304 48.9324987, 9.1974995 48.9320025, 9.1976658 48.9318542, 9.1979055 48.9316851, 9.1982021 48.9315334, 9.1985616 48.9313837)",,,
"[301158552, 23540130, 1035813267]",False,,,Klingenstraße,residential,30,True,173.47899999999998,"LINESTRING (9.1971304 48.9324987, 9.1969233 48.9327409, 9.1965601 48.9330804, 9.1964592 48.9331837, 9.1963715 48.9333037, 9.1963348 48.9333542, 9.196249 48.9334951, 9.1962083 48.9337293, 9.1961306 48.9338309, 9.1960887 48.9338778)",yes,,
23541012,False,,,Banater Straße,residential,30,True,142.08,"LINESTRING (9.1932675 48.9352404, 9.1951595 48.9355369)",,,
1110238595,False,,,Württemberger Straße,residential,30,False,54.132,"LINESTRING (9.1932675 48.9352404, 9.1934694 48.934772)",,,
"[1110238594, 23424637]",False,,,Württemberger Straße,residential,30,True,59.004999999999995,"LINESTRING (9.1932675 48.9352404, 9.1930793 48.9357116, 9.1930667 48.9357543)",,,
1110238595,False,,,Württemberger Straße,residential,30,True,54.132,"LINESTRING (9.1934694 48.934772, 9.1932675 48.9352404)",,,
23541007,False,,,Masurenstraße,residential,30,True,138.981,"LINESTRING (9.1934694 48.934772, 9.1944159 48.9348974, 9.1950074 48.9349472, 9.1953467 48.9349679)",,,
"[1035813201, 159968134]",False,,,Württemberger Straße,residential,30,False,50.580000000000005,"LINESTRING (9.1934694 48.934772, 9.1934687 48.9347194, 9.1934578 48.9346714, 9.1934441 48.9346192, 9.1934133 48.9345389, 9.193369 48.9344575, 9.193313 48.934391, 9.1932565 48.9343497)",,,
"[159968133, 26658150, 26658151]",False,2,,Württemberger Straße,residential,"['50', '30']",False,178.876,"LINESTRING (9.1903031 48.933784, 9.19021 48.9336743, 9.1901357 48.9335765, 9.1896105 48.9329419, 9.1892506 48.9326047, 9.1891772 48.9325495, 9.1890005 48.9324304)",yes,,
"[1110246376, 1110246377, 159968133, 159968134]",False,,,Württemberger Straße,residential,30,True,231.587,"LINESTRING (9.1903031 48.933784, 9.1903861 48.9338611, 9.1905045 48.9339366, 9.1906006 48.9339783, 9.1907096 48.934003, 9.1908483 48.9340196, 9.1908852 48.934024, 9.1910946 48.9340509, 9.1914083 48.9340839, 9.1916244 48.934099, 9.1916681 48.9341021, 9.1918469 48.9341158, 9.1919094 48.9341197, 9.1927404 48.934196, 9.1929509 48.9342213, 9.1931567 48.9342946, 9.1932565 48.9343497)",,,
"[23541036, 1110245790]",False,,,Im Breitenbächer,residential,30,False,107.53099999999999,"LINESTRING (9.1903031 48.933784, 9.1904283 48.9337056, 9.1906115 48.933671, 9.1907938 48.9336744, 9.191251 48.933701, 9.1917163 48.9337281)",,,
23424654,False,,,Heutingsheimer Straße,residential,30,True,51.004,"LINESTRING (9.1947444 48.9340574, 9.1950336 48.9344749)",,,
"[1035813224, 23424654]",False,,,Heutingsheimer Straße,residential,30,False,125.988,"LINESTRING (9.1947444 48.9340574, 9.1945627 48.9338864, 9.1943869 48.9337941, 9.1941948 48.933712, 9.1939361 48.9336252, 9.1936101 48.9335458, 9.1934765 48.9334858, 9.1934336 48.9333893)",,,
"[1035813225, 23540955]",False,,,August-Müller-Straße,residential,30,False,409.4239999999999,"LINESTRING (9.1947444 48.9340574, 9.1950197 48.9340702, 9.1952799 48.9340953, 9.1955417 48.9341214, 9.1957592 48.9341579, 9.1959077 48.9341963, 9.1960302 48.9342448, 9.1961285 48.9342908, 9.1962779 48.9343898, 9.1964083 48.9345281, 9.1965678 48.9347691, 9.1967306 48.9349862, 9.1969351 48.935168, 9.197177 48.9353634, 9.197473 48.9355869, 9.1978024 48.9358157, 9.1981316 48.9360286, 9.1982742 48.9361132, 9.1984087 48.9361864, 9.1985279 48.9362193, 9.1986132 48.936224, 9.1987454 48.9362039, 9.198826 48.9361808)",,,
"[301158553, 23425507]",False,"['2', '3']",L 1138,Mühlstraße,secondary,50,False,376.8879999999999,"LINESTRING (9.1934336 48.9333893, 9.1928957 48.9333342, 9.1922147 48.9332722, 9.1916619 48.93324, 9.1906165 48.9331984, 9.1900926 48.93319, 9.1898221 48.9331895, 9.1895846 48.9331891, 9.1888747 48.9331934, 9.1885098 48.9331725, 9.1882987 48.9331395)",,,
23425507,False,2,L 1138,Mühlstraße,secondary,50,True,202.61299999999997,"LINESTRING (9.1934336 48.9333893, 9.1941491 48.9334671, 9.1948362 48.9335615, 9.195332 48.9336564, 9.1955748 48.9337107, 9.195766 48.9337676, 9.1960887 48.9338778)",,,
"[1035813224, 23424654]",False,,,Heutingsheimer Straße,residential,30,True,125.988,"LINESTRING (9.1934336 48.9333893, 9.1934765 48.9334858, 9.1936101 48.9335458, 9.1939361 48.9336252, 9.1941948 48.933712, 9.1943869 48.9337941, 9.1945627 48.9338864, 9.1947444 48.9340574)",,,
23424654,False,,,Heutingsheimer Straße,residential,30,False,51.004,"LINESTRING (9.1950336 48.9344749, 9.1947444 48.9340574)",,,
23424654,False,,,Heutingsheimer Straße,residential,30,True,47.229,"LINESTRING (9.1950336 48.9344749, 9.1953069 48.9347414, 9.195403 48.9348233)",,,
23541015,False,,,Egerländerstraße,residential,30,False,97.006,"LINESTRING (9.1950336 48.9344749, 9.1948807 48.9344821, 9.1945977 48.9344687, 9.1937358 48.9343204)",,,
23540988,False,,,Burgstraße,residential,30,True,92.982,"LINESTRING (9.1960856 48.9320466, 9.1953316 48.9327203)",,4,
1020907208,False,,,Hallweilstraße,residential,30,False,40.269,"LINESTRING (9.1960856 48.9320466, 9.1965129 48.9322754)",,5.2,
23540984,False,,,Hallweilstraße,residential,30,True,104.832,"LINESTRING (9.1960856 48.9320466, 9.1958342 48.9319767, 9.1947143 48.9317729)",,5,
1020907208,False,,,Hallweilstraße,residential,30,True,40.269,"LINESTRING (9.1965129 48.9322754, 9.1960856 48.9320466)",,5.2,
1035813229,False,,,Hallweilstraße,residential,30,False,51.49,"LINESTRING (9.1965129 48.9322754, 9.1971304 48.9324987)",,5,
1035813270,False,,,Friedrich-List-Straße,residential,30,True,96.01599999999999,"LINESTRING (9.1965129 48.9322754, 9.1972026 48.9316926, 9.1973343 48.931602)",,,
23540988,False,,,Burgstraße,residential,30,False,92.982,"LINESTRING (9.1953316 48.9327203, 9.1960856 48.9320466)",,4,
26686343,False,,,Wiesenstraße,residential,30,False,18.571,"LINESTRING (9.1953316 48.9327203, 9.1955039 48.9327697, 9.1955422 48.9328052)",,4.7,
"[26686353, 1091863684, 23515751]",False,,,"['Wiesenstraße', 'Graf-Adelmann-Straße']","['residential', 'living_street']",30,"[False, True]",146.826,"LINESTRING (9.1953316 48.9327203, 9.1946369 48.9326209, 9.1944192 48.9325784, 9.1942077 48.9325289, 9.194187 48.9325042, 9.1942034 48.9324624, 9.1945124 48.9320216)",,"['5', '4.8']",
23424648,False,,,Schlesierstraße,residential,30,False,64.731,"LINESTRING (9.1953467 48.9349679, 9.1951595 48.9355369)",,,
23424648,False,,,Schlesierstraße,residential,30,True,16.596,"LINESTRING (9.1953467 48.9349679, 9.195403 48.9348233)",,,
23541007,False,,,Masurenstraße,residential,30,False,138.981,"LINESTRING (9.1953467 48.9349679, 9.1950074 48.9349472, 9.1944159 48.9348974, 9.1934694 48.934772)",,,
23424648,False,,,Schlesierstraße,residential,30,False,52.115,"LINESTRING (9.1951595 48.9355369, 9.1950012 48.9359939)",,,
23424648,False,,,Schlesierstraße,residential,30,True,64.731,"LINESTRING (9.1951595 48.9355369, 9.1953467 48.9349679)",,,
23541012,False,,,Banater Straße,residential,30,False,142.08,"LINESTRING (9.1951595 48.9355369, 9.1932675 48.9352404)",,,
23541015,False,,,Egerländerstraße,residential,30,True,97.006,"LINESTRING (9.1937358 48.9343204, 9.1945977 48.9344687, 9.1948807 48.9344821, 9.1950336 48.9344749)",,,
23541019,False,,,Im Breitenbächer,residential,30,False,132.931,"LINESTRING (9.1937358 48.9343204, 9.1938437 48.9341599, 9.1938722 48.9340875, 9.1938661 48.9340508, 9.193847 48.9340167, 9.1937967 48.9339905, 9.1937042 48.9339617, 9.1931609 48.9338406, 9.1928232 48.9338171, 9.1925759 48.9338237)",,,
169707695,False,,,Egerländerstraße,residential,30,False,38.586,"LINESTRING (9.1937358 48.9343204, 9.1935659 48.9342832, 9.1934752 48.9342695, 9.1933687 48.9342887, 9.1932565 48.9343497)",,,
"[1110246376, 1110246377, 159968133, 159968134]",False,,,Württemberger Straße,residential,30,False,231.58700000000002,"LINESTRING (9.1932565 48.9343497, 9.1931567 48.9342946, 9.1929509 48.9342213, 9.1927404 48.934196, 9.1919094 48.9341197, 9.1918469 48.9341158, 9.1916681 48.9341021, 9.1916244 48.934099, 9.1914083 48.9340839, 9.1910946 48.9340509, 9.1908852 48.934024, 9.1908483 48.9340196, 9.1907096 48.934003, 9.1906006 48.9339783, 9.1905045 48.9339366, 9.1903861 48.9338611, 9.1903031 48.933784)",,,
"[1035813201, 159968134]",False,,,Württemberger Straße,residential,30,True,50.58,"LINESTRING (9.1932565 48.9343497, 9.193313 48.934391, 9.193369 48.9344575, 9.1934133 48.9345389, 9.1934441 48.9346192, 9.1934578 48.9346714, 9.1934687 48.9347194, 9.1934694 48.934772)",,,
169707695,False,,,Egerländerstraße,residential,30,True,38.586,"LINESTRING (9.1932565 48.9343497, 9.1933687 48.9342887, 9.1934752 48.9342695, 9.1935659 48.9342832, 9.1937358 48.9343204)",,,
23541019,False,,,Im Breitenbächer,residential,30,True,132.93099999999998,"LINESTRING (9.1925759 48.9338237, 9.1928232 48.9338171, 9.1931609 48.9338406, 9.1937042 48.9339617, 9.1937967 48.9339905, 9.193847 48.9340167, 9.1938661 48.9340508, 9.1938722 48.9340875, 9.1938437 48.9341599, 9.1937358 48.9343204)",,,
306563573,False,3,K 1600,Am Pflaster,tertiary,50,False,24.544,"LINESTRING (9.1881619 48.9329095, 9.1880403 48.933006, 9.1879487 48.9330801)",,,
"[23643625, 306563572, 402136773, 23643430]",False,"['2', '3']",K 1600,Am Pflaster,tertiary,50,True,81.247,"LINESTRING (9.1881619 48.9329095, 9.1882337 48.9328595, 9.1883606 48.9327836, 9.1887043 48.9325858, 9.1890005 48.9324304)",yes,,
"[159694065, 1035813195]",True,,,Am Pflaster,tertiary_link,50,False,28.4,"LINESTRING (9.1881619 48.9329095, 9.1881824 48.9330273, 9.1882093 48.9330676, 9.1882987 48.9331395)",,,
"[563865472, 186838313]",False,,K 1600,Stuttgarter Straße,tertiary,50,False,132.12099999999998,"LINESTRING (9.1901553 48.9301592, 9.1900282 48.9304084, 9.1899296 48.9306738, 9.1898981 48.930972, 9.18991 48.9311105, 9.1899287 48.9313247)",,,
28481408,False,,K 1600,Bilfinger Straße,tertiary,50,False,171.404,"LINESTRING (9.187088 48.9351895, 9.1870696 48.9354641, 9.187068 48.9354885, 9.1870588 48.9356258, 9.1870244 48.9360137, 9.186918 48.9363569, 9.1867605 48.9367079)",,,
"[306563574, 306563575]",False,3,K 1600,Bilfinger Straße,tertiary,50,True,219.39799999999997,"LINESTRING (9.187088 48.9351895, 9.1870964 48.935019, 9.1871122 48.9345648, 9.18712 48.9343949, 9.1871648 48.9342224, 9.1873584 48.9338235, 9.1875013 48.9335361, 9.1876548 48.9333363, 9.1877058 48.9332885)",,,
"[26464915, 1035813268]",False,,,Kasteneckstraße,residential,30,True,106.04800000000002,"LINESTRING (9.1985616 48.9313837, 9.1983948 48.9312961, 9.198299 48.9312987, 9.1981974 48.9313299, 9.1980429 48.9314427, 9.197854 48.9315667, 9.1976924 48.9316058, 9.1975464 48.9316145, 9.1974591 48.9316133, 9.1973343 48.931602)",,5,
"[1035813233, 1035813267]",False,,,Klingenstraße,residential,30,True,166.139,"LINESTRING (9.1985616 48.9313837, 9.1982021 48.9315334, 9.1979055 48.9316851, 9.1976658 48.9318542, 9.1974995 48.9320025, 9.1971304 48.9324987)",,,
"[26464915, 1035813268]",False,,,Kasteneckstraße,residential,30,False,106.048,"LINESTRING (9.1973343 48.931602, 9.1974591 48.9316133, 9.1975464 48.9316145, 9.1976924 48.9316058, 9.197854 48.9315667, 9.1980429 48.9314427, 9.1981974 48.9313299, 9.198299 48.9312987, 9.1983948 48.9312961, 9.1985616 48.9313837)",,5,
1035813269,False,,,Kasteneckstraße,residential,30,True,166.941,"LINESTRING (9.1973343 48.931602, 9.1970381 48.9315485, 9.1952094 48.9310531)",,5,
1035813270,False,,,Friedrich-List-Straße,residential,30,False,96.01599999999999,"LINESTRING (9.1973343 48.931602, 9.1972026 48.9316926, 9.1965129 48.9322754)",,,
26658138,False,,,Wilhelmstraße,residential,30,False,63.997,"LINESTRING (9.188474 48.930276, 9.1884156 48.9303466, 9.1882454 48.9305471, 9.1880291 48.9307715)",,4,
26658156,False,,,Rentamtstraße,residential,30,False,35.897,"LINESTRING (9.1859964 48.9300609, 9.1857636 48.9303452)",,5,
186838017,False,,,Wilhelmstraße,residential,30,False,21.351,"LINESTRING (9.1880291 48.9307715, 9.1877845 48.9308766)",,4,
26658138,False,,,Wilhelmstraße,residential,30,True,63.997,"LINESTRING (9.1880291 48.9307715, 9.1882454 48.9305471, 9.1884156 48.9303466, 9.188474 48.930276)",,4,
26658139,False,,,Kirchstraße,residential,30,False,45.221000000000004,"LINESTRING (9.1880291 48.9307715, 9.1882154 48.930841, 9.188616 48.9308791)",,4,
186838017,False,,,Wilhelmstraße,residential,30,True,21.351,"LINESTRING (9.1877845 48.9308766, 9.1880291 48.9307715)",,4,
26658148,False,,,Eberhardstraße,residential,,True,88.675,"LINESTRING (9.1877845 48.9308766, 9.1878848 48.9310171, 9.1878144 48.9311482, 9.1879285 48.9311979, 9.1882376 48.9312573, 9.1885392 48.9312953)",,3,
263958031,False,,,Schlossstraße,residential,30,True,61.626,"LINESTRING (9.1877845 48.9308766, 9.1875781 48.9308538, 9.1869734 48.930728)",,6.9,
26658156,False,,,Rentamtstraße,residential,30,True,35.897,"LINESTRING (9.1857636 48.9303452, 9.1859964 48.9300609)",,5,
1035813239,False,,,Schlossstraße,residential,30,False,98.095,"LINESTRING (9.1857636 48.9303452, 9.186482 48.9305725, 9.1869734 48.930728)",,,
26658149,False,,,Kugelbergstraße,residential,30,False,314.78999999999996,"LINESTRING (9.1869734 48.930728, 9.1866771 48.9313714, 9.1866586 48.9314942, 9.1867468 48.931578, 9.1875877 48.9318913, 9.1881606 48.9320015, 9.188597 48.9320397, 9.1895223 48.9321454)",,5,
263958031,False,,,Schlossstraße,residential,30,False,61.626,"LINESTRING (9.1869734 48.930728, 9.1875781 48.9308538, 9.1877845 48.9308766)",,6.9,
1035813239,False,,,Schlossstraße,residential,30,True,98.095,"LINESTRING (9.1869734 48.930728, 9.186482 48.9305725, 9.1857636 48.9303452)",,,
26658148,False,,,Eberhardstraße,residential,,False,46.618,"LINESTRING (9.188616 48.9308791, 9.1885392 48.9312953)",,3,
26658139,False,,,Kirchstraße,residential,30,True,45.221000000000004,"LINESTRING (9.188616 48.9308791, 9.1882154 48.930841, 9.1880291 48.9307715)",,4,
26658146,False,,,Kirchstraße,residential,30,False,81.59299999999999,"LINESTRING (9.188616 48.9308791, 9.1893495 48.9309298, 9.1897256 48.9309625)",,4,
26658146,False,,,Kirchstraße,residential,30,True,81.59299999999999,"LINESTRING (9.1897256 48.9309625, 9.1893495 48.9309298, 9.188616 48.9308791)",,4,
26658147,False,,,Eberhardstraße,residential,,True,16.268,"LINESTRING (9.1885392 48.9312953, 9.1887566 48.931327)",,3,
26658148,False,,,Eberhardstraße,residential,,True,46.618,"LINESTRING (9.1885392 48.9312953, 9.188616 48.9308791)",,3,
26658148,False,,,Eberhardstraße,residential,,False,88.675,"LINESTRING (9.1885392 48.9312953, 9.1882376 48.9312573, 9.1879285 48.9311979, 9.1878144 48.9311482, 9.1878848 48.9310171, 9.1877845 48.9308766)",,3,
26658147,False,,,Eberhardstraße,residential,,False,16.268,"LINESTRING (9.1887566 48.931327, 9.1885392 48.9312953)",,3,
186838379,False,,K 1600,Am Pflaster,tertiary,50,False,49.57,"LINESTRING (9.1895223 48.9321454, 9.1890005 48.9324304)",,,
26658149,False,,,Kugelbergstraße,residential,30,True,314.79,"LINESTRING (9.1895223 48.9321454, 9.188597 48.9320397, 9.1881606 48.9320015, 9.1875877 48.9318913, 9.1867468 48.931578, 9.1866586 48.9314942, 9.1866771 48.9313714, 9.1869734 48.930728)",,5,
1035813240,False,,K 1600,Am Pflaster,tertiary,50,True,34.14,"LINESTRING (9.1895223 48.9321454, 9.1895762 48.9321116, 9.1896379 48.9320728, 9.1897988 48.9319007)",,,
956295288,False,,,Charlottenstraße,residential,30,True,110.492,"LINESTRING (9.1899287 48.9313247, 9.1914391 48.9312719)",,6,
26658152,False,,K 1600,Am Pflaster,tertiary,50,False,65.044,"LINESTRING (9.1899287 48.9313247, 9.1899122 48.9315736, 9.1898531 48.9317772, 9.1897988 48.9319007)",,,
