osmid,ref,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,width
23471921,,Dresdner Straße,residential,False,False,66.356,"LINESTRING (14.0798462 51.048927, 14.0803839 51.0489789, 14.0807851 51.0490148)",,30,
104515217,,Rudolf-Breitscheid-Straße,residential,False,False,65.633,"LINESTRING (14.0798462 51.048927, 14.0798883 51.0488804, 14.0802051 51.0485302, 14.0803103 51.0484139)",,,
"[24228120, 23452421]",,Am Graben,residential,True,False,125.84299999999999,"LINESTRING (14.0807851 51.0490148, 14.0807583 51.0491198, 14.0807522 51.0491809, 14.0807587 51.0492305, 14.0807781 51.0492693, 14.0808168 51.0493061, 14.0809612 51.0494061, 14.0814152 51.0496091, 14.0818883 51.0497826)",,,
23471707,,Dresdner Straße,residential,True,False,29.534,"LINESTRING (14.0807851 51.0490148, 14.0808775 51.0490261, 14.0809591 51.0490373, 14.0810309 51.0490477, 14.0810606 51.0490524, 14.0811274 51.0490674, 14.0811871 51.0490899)",,30,
23471921,,Dresdner Straße,residential,False,True,66.356,"LINESTRING (14.0807851 51.0490148, 14.0803839 51.0489789, 14.0798462 51.048927)",,30,
"[24228413, 23470638]",,Alte Schulstraße,residential,True,False,104.444,"LINESTRING (14.0811871 51.0490899, 14.0812372 51.0490674, 14.0815081 51.0489588, 14.0815282 51.0489507, 14.0817024 51.048879, 14.081792 51.0488473, 14.0818983 51.0488226, 14.0819548 51.0488133, 14.082021 51.0488095, 14.0820663 51.0488117, 14.0821908 51.0488226, 14.0824606 51.0488627, 14.0825449 51.0488821)",,,
"[23471770, 24228411]",,Dresdner Straße,residential,True,False,88.45299999999999,"LINESTRING (14.0811871 51.0490899, 14.0815475 51.0492916, 14.0817155 51.0493701, 14.0818911 51.0494193, 14.0821033 51.0494711, 14.0822546 51.0494879)",,30,
149995010,,Altstädter Weg,residential,False,False,126.392,"LINESTRING (14.0759696 51.0476024, 14.0763032 51.0476574, 14.0768799 51.0477539, 14.077637 51.0479003, 14.0777104 51.0479075)",,30,
23452180,,Siedlung,residential,True,False,61.495,"LINESTRING (14.0765575 51.047191, 14.0759696 51.0476024)",,30,
23452307,,Rudolf-Peschke-Straße,living_street,False,False,92.59599999999999,"LINESTRING (14.0765575 51.047191, 14.0766512 51.0471178, 14.0770435 51.0468113, 14.0773277 51.0465893, 14.0773784 51.046538)",,,
"[384283329, 76086277]",S 164,Pirnaer Landstraße,secondary,False,False,236.742,"LINESTRING (14.0765575 51.047191, 14.0771808 51.0475406, 14.0772786 51.0475954, 14.0774936 51.0477176, 14.0775133 51.0477271, 14.0777146 51.0478386, 14.0777749 51.0478739, 14.0781155 51.0480648, 14.0784346 51.0482443, 14.0789406 51.048529, 14.0790814 51.0486105)",2,"['50', '30']",
45730557,,Carl-Samuel-Senff-Straße,living_street,False,False,25.581,"LINESTRING (14.0773784 51.046538, 14.077611 51.0463604)",,,
23452227,,Rudolf-Peschke-Straße,residential,False,False,24.991999999999997,"LINESTRING (14.0773784 51.046538, 14.0772569 51.0464672, 14.0771379 51.0463726)",,,
23452307,,Rudolf-Peschke-Straße,living_street,False,True,92.596,"LINESTRING (14.0773784 51.046538, 14.0773277 51.0465893, 14.0770435 51.0468113, 14.0766512 51.0471178, 14.0765575 51.047191)",,,
23452227,,Rudolf-Peschke-Straße,residential,False,True,24.991999999999997,"LINESTRING (14.0771379 51.0463726, 14.0772569 51.0464672, 14.0773784 51.046538)",,,
"[894360122, 45730558]",,Rudolf-Peschke-Straße,residential,False,False,46.035,"LINESTRING (14.0771379 51.0463726, 14.0771663 51.0463268, 14.0772009 51.0462905, 14.0772544 51.0462587, 14.0773097 51.0462416, 14.0773987 51.0462474, 14.0774956 51.0462694, 14.0775646 51.0463202, 14.077611 51.0463604)",,,
384283330,,Rudolf-Peschke-Straße,residential,False,False,263.698,"LINESTRING (14.0771379 51.0463726, 14.0769585 51.0462229, 14.0768985 51.0460659, 14.076908 51.0459653, 14.0769309 51.0459215, 14.0769544 51.0458765, 14.0769653 51.0458557, 14.0770892 51.0457627, 14.0775425 51.0454164, 14.0777304 51.0452729, 14.0781805 51.044929, 14.0782575 51.044893, 14.0783145 51.0448748, 14.0784064 51.0448582, 14.078519 51.0448577, 14.0788175 51.0448776, 14.0791105 51.0448972)",,,
"[384283324, 384283325]",,Carl-Samuel-Senff-Straße,living_street,False,False,167.63,"LINESTRING (14.0779241 51.0461504, 14.0785351 51.0456921, 14.0787954 51.0454782, 14.0790021 51.0453083, 14.0790739 51.0452293, 14.0791154 51.0451248, 14.0791105 51.0448972)",,,
384283325,,Carl-Samuel-Senff-Straße,living_street,False,True,32.029,"LINESTRING (14.0779241 51.0461504, 14.077666 51.0463295, 14.077611 51.0463604)",,,
"[384283324, 384283325]",,Carl-Samuel-Senff-Straße,living_street,False,True,167.63,"LINESTRING (14.0791105 51.0448972, 14.0791154 51.0451248, 14.0790739 51.0452293, 14.0790021 51.0453083, 14.0787954 51.0454782, 14.0785351 51.0456921, 14.0779241 51.0461504)",,,
384283330,,Rudolf-Peschke-Straße,residential,False,True,263.69800000000004,"LINESTRING (14.0791105 51.0448972, 14.0788175 51.0448776, 14.078519 51.0448577, 14.0784064 51.0448582, 14.0783145 51.0448748, 14.0782575 51.044893, 14.0781805 51.044929, 14.0777304 51.0452729, 14.0775425 51.0454164, 14.0770892 51.0457627, 14.0769653 51.0458557, 14.0769544 51.0458765, 14.0769309 51.0459215, 14.076908 51.0459653, 14.0768985 51.0460659, 14.0769585 51.0462229, 14.0771379 51.0463726)",,,
976469551,K 8703,Bahnhofstraße,tertiary,False,False,92.89,"LINESTRING (14.0799919 51.0461886, 14.0805217 51.0454225)",,,
8039767,K 8703,Bahnhofstraße,tertiary,False,True,49.806,"LINESTRING (14.0799919 51.0461886, 14.079976 51.0462134, 14.079725 51.0466039)",,,
23452330,,Geschwister-Scholl-Straße,residential,False,False,121.57200000000002,"LINESTRING (14.0799919 51.0461886, 14.080043 51.0461885, 14.0805968 51.0461872, 14.0806485 51.0461871, 14.0808074 51.0461868, 14.0810159 51.0461863, 14.081061 51.0461862, 14.0816543 51.0462331, 14.0817257 51.0462388)",,,
23452330,,Geschwister-Scholl-Straße,residential,False,False,137.43300000000002,"LINESTRING (14.0817257 51.0462388, 14.0820877 51.046266, 14.082391 51.0462897, 14.0828787 51.0463278, 14.0830089 51.0463524, 14.0830886 51.0463675, 14.0834037 51.046427, 14.0836489 51.0464734)",,,
23452330,,Geschwister-Scholl-Straße,residential,False,True,121.572,"LINESTRING (14.0817257 51.0462388, 14.0816543 51.0462331, 14.081061 51.0461862, 14.0810159 51.0461863, 14.0808074 51.0461868, 14.0806485 51.0461871, 14.0805968 51.0461872, 14.080043 51.0461885, 14.0799919 51.0461886)",,,
670994368,,Rudolf-Breitscheid-Straße,residential,False,True,90.376,"LINESTRING (14.0817257 51.0462388, 14.0815895 51.0464237, 14.0811021 51.04695)",,,
104515217,,Rudolf-Breitscheid-Straße,residential,False,True,172.23700000000002,"LINESTRING (14.0811021 51.04695, 14.0807863 51.0475548, 14.080596 51.0479191, 14.0804164 51.0482966, 14.0803505 51.0483695, 14.0803103 51.0484139)",,,
670994368,,Rudolf-Breitscheid-Straße,residential,False,False,90.376,"LINESTRING (14.0811021 51.04695, 14.0815895 51.0464237, 14.0817257 51.0462388)",,,
670994369,,Kirschallee,residential,False,False,50.328,"LINESTRING (14.0811021 51.04695, 14.0816552 51.0470975, 14.0817649 51.0471267)",,,
23452330,,Geschwister-Scholl-Straße,residential,False,True,137.433,"LINESTRING (14.0836489 51.0464734, 14.0834037 51.046427, 14.0830886 51.0463675, 14.0830089 51.0463524, 14.0828787 51.0463278, 14.082391 51.0462897, 14.0820877 51.046266, 14.0817257 51.0462388)",,,
61584855,,Bischofswerdaer Straße,residential,False,True,7.383,"LINESTRING (14.0853511 51.049867, 14.0852713 51.0498235)",,30,
23452520,,Poetenweg,residential,False,False,73.18599999999999,"LINESTRING (14.0853511 51.049867, 14.0856224 51.0497151, 14.0858014 51.0496427, 14.0859268 51.0495792, 14.086006 51.0495256, 14.0860609 51.0494856, 14.0860983 51.049455, 14.0861173 51.0494273)",,,
61599202,,Bischofswerdaer Straße,residential,False,False,82.351,"LINESTRING (14.0853511 51.049867, 14.0858511 51.0502113, 14.0859353 51.0502683, 14.0859521 51.050279, 14.0861557 51.0504078)",,30,
23452399,,Christian-Gercken-Straße,residential,True,False,182.49300000000002,"LINESTRING (14.0861557 51.0504078, 14.0860908 51.0504424, 14.0859669 51.0505297, 14.0858677 51.0506193, 14.0852359 51.0512749, 14.0847932 51.051548, 14.0846588 51.0516384, 14.0846097 51.0517137)",,,
"[23470309, 56067998]",,Bischofswerdaer Straße,residential,False,False,101.571,"LINESTRING (14.0861557 51.0504078, 14.0865055 51.0506568, 14.08668 51.050781, 14.0867766 51.0508232, 14.0871059 51.0509915, 14.0871982 51.0510387)",,,
61599202,,Bischofswerdaer Straße,residential,False,True,82.351,"LINESTRING (14.0861557 51.0504078, 14.0859521 51.050279, 14.0859353 51.0502683, 14.0858511 51.0502113, 14.0853511 51.049867)",,30,
61584855,,Bischofswerdaer Straße,residential,False,False,7.383,"LINESTRING (14.0852713 51.0498235, 14.0853511 51.049867)",,30,
23471603,,Am Graben,residential,False,True,71.004,"LINESTRING (14.0852713 51.0498235, 14.085027 51.050004, 14.0849565 51.0500305, 14.0848823 51.0500464, 14.0847713 51.0500546, 14.0845903 51.0500642, 14.0844058 51.0500711)",,,
23452520,,Poetenweg,residential,False,True,73.186,"LINESTRING (14.0861173 51.0494273, 14.0860983 51.049455, 14.0860609 51.0494856, 14.086006 51.0495256, 14.0859268 51.0495792, 14.0858014 51.0496427, 14.0856224 51.0497151, 14.0853511 51.049867)",,,
976469551,K 8703,Bahnhofstraße,tertiary,False,True,92.89,"LINESTRING (14.0805217 51.0454225, 14.0799919 51.0461886)",,,
23452642,,Weidenweg,residential,False,False,120.57300000000001,"LINESTRING (14.0805217 51.0454225, 14.0805979 51.0454478, 14.0811284 51.0456242, 14.0821513 51.0457367)",,,
23452642,,Weidenweg,residential,False,True,120.57300000000001,"LINESTRING (14.0821513 51.0457367, 14.0811284 51.0456242, 14.0805979 51.0454478, 14.0805217 51.0454225)",,,
33390979,,Markt,residential,False,True,74.876,"LINESTRING (14.0830589 51.049567, 14.0831315 51.049429, 14.0832098 51.049299, 14.0832921 51.0491524, 14.0833888 51.0489269)",,,
"[406049412, 23458622]",,Bischofswerdaer Straße,residential,True,False,104.82,"LINESTRING (14.0830589 51.049567, 14.0831283 51.0495793, 14.0834346 51.0496282, 14.0835123 51.0496398, 14.0836055 51.0496458, 14.0837768 51.0496531, 14.0838418 51.0496539, 14.0840917 51.0496275, 14.0842462 51.0496064, 14.0843762 51.0495788, 14.0844964 51.0495199)",,30,
23458614,,Schloßstraße,residential,False,True,120.68,"LINESTRING (14.0844964 51.0495199, 14.0844473 51.0492774, 14.084443 51.0492063, 14.0844411 51.049161, 14.0844308 51.0491454, 14.0842906 51.0491094, 14.0841961 51.0490846, 14.0841373 51.0490653, 14.0839675 51.0490157, 14.0838381 51.0489596, 14.0837593 51.0489441, 14.0836586 51.0489305, 14.0835386 51.048913, 14.0834541 51.0489165, 14.0833888 51.0489269)",,,2.5
23471752,,Bischofswerdaer Straße,residential,True,False,29.291999999999998,"LINESTRING (14.0844964 51.0495199, 14.0845283 51.0495155, 14.0845701 51.0495172, 14.0846113 51.0495192, 14.0846534 51.0495283, 14.0848625 51.049624)",,30,
23471752,,Bischofswerdaer Straße,residential,True,False,36.176,"LINESTRING (14.0848625 51.049624, 14.0852713 51.0498235)",,30,
42556463,,Am Graben,residential,False,False,60.673,"LINESTRING (14.0848625 51.049624, 14.0848251 51.0496567, 14.0846416 51.0498141, 14.0844356 51.049961, 14.0844088 51.0499987, 14.0843995 51.0500335, 14.0844058 51.0500711)",,,
23458614,,Schloßstraße,residential,False,False,120.68,"LINESTRING (14.0833888 51.0489269, 14.0834541 51.0489165, 14.0835386 51.048913, 14.0836586 51.0489305, 14.0837593 51.0489441, 14.0838381 51.0489596, 14.0839675 51.0490157, 14.0841373 51.0490653, 14.0841961 51.0490846, 14.0842906 51.0491094, 14.0844308 51.0491454, 14.0844411 51.049161, 14.084443 51.0492063, 14.0844473 51.0492774, 14.0844964 51.0495199)",,,2.5
24228412,,Markt,residential,False,True,59.716,"LINESTRING (14.0833888 51.0489269, 14.0833147 51.0489376, 14.0832453 51.0489403, 14.0831763 51.0489401, 14.0830836 51.0489376, 14.0829894 51.048929, 14.0829521 51.0489254, 14.0827227 51.0489061, 14.0826211 51.0488974, 14.0825449 51.0488821)",,,
33390979,,Markt,residential,False,False,74.876,"LINESTRING (14.0833888 51.0489269, 14.0832921 51.0491524, 14.0832098 51.049299, 14.0831315 51.049429, 14.0830589 51.049567)",,,
"[23470848, 205605006, 65494801, 670994359, 24228414]",,"['Kirchberg', 'Unterm Schloß', 'Parkstraße']",residential,False,"[False, True]",266.29900000000004,"LINESTRING (14.0836466 51.0486664, 14.0833755 51.0485736, 14.0830899 51.0485329, 14.0825621 51.0484905, 14.0825111 51.0484747, 14.0822345 51.0483888, 14.0821588 51.0483454, 14.0820484 51.0482757, 14.0818896 51.0481756, 14.0815879 51.0481206, 14.0812178 51.0480466, 14.0811217 51.0480274, 14.0810563 51.0480787, 14.080549 51.0483272, 14.0804065 51.048379, 14.0803103 51.0484139)",,,
23458616,,Markt,residential,False,False,70.353,"LINESTRING (14.0822546 51.0494879, 14.0823174 51.0493539, 14.082403 51.0491747, 14.0824863 51.049008, 14.0825449 51.0488821)",,,
23471713,,Markt,residential,True,False,56.909,"LINESTRING (14.0822546 51.0494879, 14.0826196 51.0495217, 14.0830589 51.049567)",,30,
23458616,,Markt,residential,False,True,70.353,"LINESTRING (14.0825449 51.0488821, 14.0824863 51.049008, 14.082403 51.0491747, 14.0823174 51.0493539, 14.0822546 51.0494879)",,,
24228412,,Markt,residential,False,False,59.71599999999999,"LINESTRING (14.0825449 51.0488821, 14.0826211 51.0488974, 14.0827227 51.0489061, 14.0829521 51.0489254, 14.0829894 51.048929, 14.0830836 51.0489376, 14.0831763 51.0489401, 14.0832453 51.0489403, 14.0833147 51.0489376, 14.0833888 51.0489269)",,,
45730557,,Carl-Samuel-Senff-Straße,living_street,False,True,25.581,"LINESTRING (14.077611 51.0463604, 14.0773784 51.046538)",,,
384283325,,Carl-Samuel-Senff-Straße,living_street,False,False,32.029,"LINESTRING (14.077611 51.0463604, 14.077666 51.0463295, 14.0779241 51.0461504)",,,
"[894360122, 45730558]",,Rudolf-Peschke-Straße,residential,False,True,46.035000000000004,"LINESTRING (14.077611 51.0463604, 14.0775646 51.0463202, 14.0774956 51.0462694, 14.0773987 51.0462474, 14.0773097 51.0462416, 14.0772544 51.0462587, 14.0772009 51.0462905, 14.0771663 51.0463268, 14.0771379 51.0463726)",,,
"[406049411, 23471603]",,Am Graben,residential,False,False,183.17600000000002,"LINESTRING (14.0818883 51.0497826, 14.0829553 51.0500446, 14.0830126 51.0500546, 14.083116 51.0500725, 14.0832757 51.0500912, 14.0834466 51.0501084, 14.0836296 51.0501192, 14.0837148 51.0501241, 14.0838523 51.0501322, 14.0839762 51.050129, 14.0841143 51.0501129, 14.0842446 51.0500856, 14.0843156 51.0500747, 14.0844058 51.0500711)",,,
384283331,S 159,Schützenhausstraße,secondary,False,False,7.149,"LINESTRING (14.0871261 51.0510843, 14.0871982 51.0510387)",2,50,
980872269,S 159,Schützenhausstraße,secondary,False,True,196.997,"LINESTRING (14.0871261 51.0510843, 14.0868115 51.0512736, 14.0865937 51.0513909, 14.0863795 51.0514815, 14.0859792 51.0516114, 14.0858088 51.0516392, 14.08548 51.0516929, 14.0849746 51.0517154, 14.0846097 51.0517137)",2,50,
384283331,S 159,Schützenhausstraße,secondary,False,True,7.149,"LINESTRING (14.0871982 51.0510387, 14.0871261 51.0510843)",2,50,
"[23470309, 56067998]",,Bischofswerdaer Straße,residential,False,True,101.571,"LINESTRING (14.0871982 51.0510387, 14.0871059 51.0509915, 14.0867766 51.0508232, 14.08668 51.050781, 14.0865055 51.0506568, 14.0861557 51.0504078)",,,
23471603,,Am Graben,residential,False,False,71.00399999999999,"LINESTRING (14.0844058 51.0500711, 14.0845903 51.0500642, 14.0847713 51.0500546, 14.0848823 51.0500464, 14.0849565 51.0500305, 14.085027 51.050004, 14.0852713 51.0498235)",,,
"[23471603, 406049411]",,Am Graben,residential,False,True,183.176,"LINESTRING (14.0844058 51.0500711, 14.0843156 51.0500747, 14.0842446 51.0500856, 14.0841143 51.0501129, 14.0839762 51.050129, 14.0838523 51.0501322, 14.0837148 51.0501241, 14.0836296 51.0501192, 14.0834466 51.0501084, 14.0832757 51.0500912, 14.083116 51.0500725, 14.0830126 51.0500546, 14.0829553 51.0500446, 14.0818883 51.0497826)",,,
42556463,,Am Graben,residential,False,True,60.672999999999995,"LINESTRING (14.0844058 51.0500711, 14.0843995 51.0500335, 14.0844088 51.0499987, 14.0844356 51.049961, 14.0846416 51.0498141, 14.0848251 51.0496567, 14.0848625 51.049624)",,,
"[366707952, 366707948, 1112308590]",S 159,Schützenhausstraße,secondary,False,True,402.50399999999996,"LINESTRING (14.0846097 51.0517137, 14.0842681 51.0517043, 14.0839286 51.0516853, 14.0835995 51.0516503, 14.0832955 51.0516129, 14.0832636 51.0516081, 14.0827781 51.051509, 14.0826494 51.0514793, 14.0823298 51.051382, 14.0820997 51.0513119, 14.0817412 51.0511846, 14.0803139 51.0506003, 14.080166 51.0505398, 14.0798106 51.0504252, 14.0796573 51.0503813, 14.0795834 51.0503621, 14.0793998 51.0503099)","['2', '3']",50,
980872269,S 159,Schützenhausstraße,secondary,False,False,196.99699999999999,"LINESTRING (14.0846097 51.0517137, 14.0849746 51.0517154, 14.08548 51.0516929, 14.0858088 51.0516392, 14.0859792 51.0516114, 14.0863795 51.0514815, 14.0865937 51.0513909, 14.0868115 51.0512736, 14.0871261 51.0510843)",2,50,
"[9713891, 366707951]",S 159,Schützenhausstraße,secondary,False,False,165.23,"LINESTRING (14.0770681 51.0501589, 14.0776843 51.0501265, 14.0780317 51.0501387, 14.0786287 51.0501911, 14.0787492 51.0502017, 14.0791519 51.0502694, 14.0793998 51.0503099)","['2', '3']",50,
42561962,S 164,Dresdner Straße,secondary,True,False,212.895,"LINESTRING (14.0770681 51.0501589, 14.0770562 51.0501152, 14.0770844 51.0499782, 14.0771594 51.049871, 14.0771655 51.0498645, 14.0774876 51.0496696, 14.0775434 51.0496359, 14.077808 51.0494758, 14.0781629 51.0493002, 14.0789833 51.0489537, 14.0791639 51.048869)",1,50,
"[9713891, 366707951]",S 159,Schützenhausstraße,secondary,False,True,165.23,"LINESTRING (14.0793998 51.0503099, 14.0791519 51.0502694, 14.0787492 51.0502017, 14.0786287 51.0501911, 14.0780317 51.0501387, 14.0776843 51.0501265, 14.0770681 51.0501589)","['2', '3']",50,
"[366707952, 366707948, 1112308590]",S 159,Schützenhausstraße,secondary,False,False,402.504,"LINESTRING (14.0793998 51.0503099, 14.0795834 51.0503621, 14.0796573 51.0503813, 14.0798106 51.0504252, 14.080166 51.0505398, 14.0803139 51.0506003, 14.0817412 51.0511846, 14.0820997 51.0513119, 14.0823298 51.051382, 14.0826494 51.0514793, 14.0827781 51.051509, 14.0832636 51.0516081, 14.0832955 51.0516129, 14.0835995 51.0516503, 14.0839286 51.0516853, 14.0842681 51.0517043, 14.0846097 51.0517137)","['2', '3']",50,
670994369,,Kirschallee,residential,False,True,50.328,"LINESTRING (14.0817649 51.0471267, 14.0816552 51.0470975, 14.0811021 51.04695)",,,
104515217,,Rudolf-Breitscheid-Straße,residential,False,False,172.237,"LINESTRING (14.0803103 51.0484139, 14.0803505 51.0483695, 14.0804164 51.0482966, 14.080596 51.0479191, 14.0807863 51.0475548, 14.0811021 51.04695)",,,
104515217,,Rudolf-Breitscheid-Straße,residential,False,True,65.633,"LINESTRING (14.0803103 51.0484139, 14.0802051 51.0485302, 14.0798883 51.0488804, 14.0798462 51.048927)",,,
"[23470848, 205605006, 65494801, 670994359, 24228414]",,"['Unterm Schloß', 'Kirchberg', 'Parkstraße']",residential,False,"[False, True]",266.29900000000004,"LINESTRING (14.0803103 51.0484139, 14.0804065 51.048379, 14.080549 51.0483272, 14.0810563 51.0480787, 14.0811217 51.0480274, 14.0812178 51.0480466, 14.0815879 51.0481206, 14.0818896 51.0481756, 14.0820484 51.0482757, 14.0821588 51.0483454, 14.0822345 51.0483888, 14.0825111 51.0484747, 14.0825621 51.0484905, 14.0830899 51.0485329, 14.0833755 51.0485736, 14.0836466 51.0486664)",,,
23470179,,Kirschallee,residential,False,True,14.586,"LINESTRING (14.0799188 51.0466525, 14.079725 51.0466039)",,,
149995010,,Altstädter Weg,residential,False,True,126.392,"LINESTRING (14.0777104 51.0479075, 14.077637 51.0479003, 14.0768799 51.0477539, 14.0763032 51.0476574, 14.0759696 51.0476024)",,30,
