osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,lanes,access,bridge,junction
198745086,False,,Walradstraße,residential,30,False,113.51899999999999,"LINESTRING (8.5302112 50.3317743, 8.5300772 50.3313789, 8.5300697 50.331252, 8.5301052 50.3311139, 8.5301987 50.3308912, 8.5302592 50.3307788)",,,,
198793716,False,,Westerfelder Weg,residential,30,True,15.196,"LINESTRING (8.5314043 50.3300702, 8.5313544 50.3299373)",,,,
198793717,False,,Westerfelder Weg,residential,30,False,60.384,"LINESTRING (8.5314043 50.3300702, 8.5316025 50.3305983)",,,,
5194571,False,,Ostpreußenstraße,residential,30,False,106.942,"LINESTRING (8.5313544 50.3299373, 8.5328583 50.32988)",,,,
198793716,False,,Westerfelder Weg,residential,30,False,15.196,"LINESTRING (8.5313544 50.3299373, 8.5314043 50.3300702)",,,,
23820575,False,B 275;B 456,Obergasse,primary,30,False,109.752,"LINESTRING (8.5370909 50.3352876, 8.5368543 50.3343122)",2,,,
23820572,True,B 275,Kreuzgasse,primary,30,False,59.575,"LINESTRING (8.5370909 50.3352876, 8.5369786 50.3353014, 8.5362544 50.3353233)",,,,
438321644,False,B 456,Obergasse,primary,30,True,137.602,"LINESTRING (8.5370909 50.3352876, 8.5371117 50.3353785, 8.5373784 50.3365114)",2,,,
23820572,True,B 275,Kreuzgasse,primary,30,False,41.99,"LINESTRING (8.5362544 50.3353233, 8.5358449 50.3353246, 8.5356628 50.3353258)",,,,
28943069,False,,Porbach,residential,,True,52.947,"LINESTRING (8.5362544 50.3353233, 8.5362457 50.3355031, 8.536201 50.335798)",,,,
24909388,False,,Marstallweg,residential,,True,23.631,"LINESTRING (8.5372442 50.3339491, 8.5369161 50.333913)",,,,
46965792,True,,Marstallweg,residential,,False,120.226,"LINESTRING (8.5372442 50.3339491, 8.5373397 50.3339497, 8.5374319 50.333943, 8.5382212 50.3338221, 8.5384235 50.3337965, 8.5386104 50.3337945, 8.5389093 50.3338154)",,,,
24954718,False,,Hattsteiner Allee,residential,30,True,48.189,"LINESTRING (8.5322364 50.3379708, 8.5328792 50.3378312)",,,,
503593635,False,,Hattsteiner Allee,residential,30,False,59.792,"LINESTRING (8.5322364 50.3379708, 8.5314446 50.3381545)",,,,
24954706,False,,Fritz-Born-Straße,residential,30,True,79.33,"LINESTRING (8.5322364 50.3379708, 8.5321096 50.3375799, 8.5320421 50.3373541, 8.5320117 50.337272)",,,,
24954718,False,,Hattsteiner Allee,residential,30,False,93.148,"LINESTRING (8.5345267 50.3374643, 8.5343861 50.3374928, 8.5334104 50.337705, 8.5332847 50.3377349)",,,,
24954757,False,,Schlagweg,residential,30,False,72.925,"LINESTRING (8.5345267 50.3374643, 8.5351222 50.3373767, 8.5351881 50.337367, 8.535528 50.3373171)",,,,
27197732,False,,Friedhofsweg,residential,,True,156.84500000000003,"LINESTRING (8.5404856 50.3368012, 8.5399445 50.3368417, 8.5386472 50.3369439, 8.5382908 50.3369653)",,,,
503626111,False,,Johann-Sebastian-Bach-Straße,residential,30,False,141.841,"LINESTRING (8.5404856 50.3368012, 8.5405137 50.3367116, 8.5405662 50.3366167, 8.5406974 50.3364888, 8.5408259 50.3363752, 8.5410371 50.3362158, 8.5411835 50.3361513, 8.5413092 50.3361165, 8.5415306 50.3360843, 8.5417244 50.3360751, 8.5418996 50.3360721)",,,,
24954706,False,,Fritz-Born-Straße,residential,30,False,75.128,"LINESTRING (8.5317571 50.3365733, 8.5318568 50.3368472, 8.5319967 50.3372314)",,,,
24954706,False,,Fritz-Born-Straße,residential,30,True,88.75399999999999,"LINESTRING (8.5317571 50.3365733, 8.5316503 50.3362237, 8.5316168 50.3361261, 8.5315024 50.3357919)",,,,
27197732,False,,Friedhofsweg,residential,,False,156.845,"LINESTRING (8.5382908 50.3369653, 8.5386472 50.3369439, 8.5399445 50.3368417, 8.5404856 50.3368012)",,,,
"[173267417, 24954774]",False,,Friedhofsweg,residential,,True,56.56,"LINESTRING (8.5382908 50.3369653, 8.5378037 50.3370012, 8.5374999 50.3370276)",,,,
503626111,False,,Johann-Sebastian-Bach-Straße,residential,30,True,149.713,"LINESTRING (8.5439748 50.3363109, 8.5434777 50.3362508, 8.5433541 50.3362363, 8.5430238 50.3361949, 8.5422861 50.3361023, 8.5418996 50.3360721)",,,,
24954718,False,,Hattsteiner Allee,residential,30,False,48.189,"LINESTRING (8.5328792 50.3378312, 8.5322364 50.3379708)",,,,
24954718,False,,Hattsteiner Allee,residential,30,True,30.706,"LINESTRING (8.5328792 50.3378312, 8.5332847 50.3377349)",,,,
503593636,False,,Hattsteiner Allee,residential,30,True,65.017,"LINESTRING (8.5305805 50.3383487, 8.5307495 50.3383108, 8.5314446 50.3381545)",,,,
503593635,False,,Hattsteiner Allee,residential,30,True,59.792,"LINESTRING (8.5314446 50.3381545, 8.5322364 50.3379708)",,,,
503593636,False,,Hattsteiner Allee,residential,30,False,65.017,"LINESTRING (8.5314446 50.3381545, 8.5307495 50.3383108, 8.5305805 50.3383487)",,,,
24954706,False,,Fritz-Born-Straße,residential,30,False,4.638,"LINESTRING (8.5319967 50.3372314, 8.5320117 50.337272)",,,,
24954706,False,,Fritz-Born-Straße,residential,30,True,75.128,"LINESTRING (8.5319967 50.3372314, 8.5318568 50.3368472, 8.5317571 50.3365733)",,,,
24954757,False,,Schlagweg,residential,30,False,42.113,"LINESTRING (8.535528 50.3373171, 8.5361062 50.337232)",,,,
24954757,False,,Schlagweg,residential,30,True,72.925,"LINESTRING (8.535528 50.3373171, 8.5351881 50.337367, 8.5351222 50.3373767, 8.5345267 50.3374643)",,,,
24954757,False,,Schlagweg,residential,30,True,42.113,"LINESTRING (8.5361062 50.337232, 8.535528 50.3373171)",,,,
46965790,False,,Zitzergasse,residential,30,False,61.705,"LINESTRING (8.5361062 50.337232, 8.5359806 50.3366829)",,,,
24954757,False,,Schlagweg,residential,30,False,101.49199999999999,"LINESTRING (8.5361062 50.337232, 8.536931 50.337111, 8.5374999 50.3370276)",,,,
28941458,False,,Am Füllgarten,residential,,False,101.023,"LINESTRING (8.5359806 50.3366829, 8.5373784 50.3365114)",,,,
46965790,False,,Zitzergasse,residential,30,True,61.705,"LINESTRING (8.5359806 50.3366829, 8.5361062 50.337232)",,,,
690291219,True,,Zitzergasse,residential,30,False,67.123,"LINESTRING (8.5359806 50.3366829, 8.5358325 50.3360867)",,,,
"[28976191, 321577927]",False,,Gartenfeldgasse,residential,30,True,117.35500000000002,"LINESTRING (8.5359806 50.3366829, 8.5351079 50.3367901, 8.5350223 50.3368, 8.5343569 50.3368824)",,,,
28941458,False,,Am Füllgarten,residential,,True,101.023,"LINESTRING (8.5373784 50.3365114, 8.5359806 50.3366829)",,,,
438321644,False,B 456,Obergasse,primary,30,True,58.043,"LINESTRING (8.5373784 50.3365114, 8.5374999 50.3370276)",2,,,
438321644,False,B 456,Obergasse,primary,30,False,137.602,"LINESTRING (8.5373784 50.3365114, 8.5371117 50.3353785, 8.5370909 50.3352876)",2,,,
28941461,True,,Wirthstraße,residential,30,False,68.188,"LINESTRING (8.5341691 50.336281, 8.5343569 50.3368824)",,,,
"[68245650, 28941463]",True,,"['Schulhofstraße', 'Klapperfeld']",residential,,False,110.79299999999999,"LINESTRING (8.5341691 50.336281, 8.5334583 50.336364, 8.5333937 50.336141, 8.5333107 50.3358372)",,,,
28941615,True,,Klapperfeld,residential,30,False,44.373,"LINESTRING (8.5352986 50.3361491, 8.5346836 50.3362209)",,,,
28941615,True,,Klapperfeld,residential,30,False,37.122,"LINESTRING (8.5346836 50.3362209, 8.5341691 50.336281)",,,,
23820581,False,B 275,Kreuzgasse,primary,30,False,43.84,"LINESTRING (8.5344716 50.3354435, 8.5350791 50.3353722)",2,,,
23820581,False,B 275,Kreuzgasse,primary,30,True,37.965,"LINESTRING (8.5344716 50.3354435, 8.5339455 50.3355052)",2,,,
28941460,False,,Hospitalgasse,residential,30,False,79.304,"LINESTRING (8.5344716 50.3354435, 8.5346617 50.3361463)",,,,
246442793,False,,Augasse,residential,,True,46.069,"LINESTRING (8.5344716 50.3354435, 8.5343423 50.3350375)",,,,
28941893,False,,Marktplatz,residential,,False,32.159,"LINESTRING (8.5330715 50.3350549, 8.5331563 50.335339)",,,,
146927475,False,,Schulhofstraße,residential,,True,28.176,"LINESTRING (8.5332263 50.3355896, 8.5333107 50.3358372)",,,,
23820585,False,B 275,Marktplatz,primary,30,False,51.9,"LINESTRING (8.5332263 50.3355896, 8.5333566 50.3355743, 8.5335249 50.3355546, 8.533601 50.3355456, 8.5339455 50.3355052)",2,,,
28941893,False,,Marktplatz,residential,,True,28.305,"LINESTRING (8.5332263 50.3355896, 8.5332154 50.3355519, 8.5331563 50.335339)",,,,
503593634,False,B 275,Neutorstraße,primary,30,True,124.404,"LINESTRING (8.5332263 50.3355896, 8.5324321 50.3356828, 8.5323572 50.3356916, 8.5315024 50.3357919)",2,,,
28941894,False,,Marktplatz,residential,,False,21.397,"LINESTRING (8.5338215 50.3350642, 8.5338773 50.3352533)",,,,
23820581,False,B 275,Kreuzgasse,primary,30,False,37.965,"LINESTRING (8.5339455 50.3355052, 8.5344716 50.3354435)",2,,,
28941894,False,,Marktplatz,residential,,True,28.425,"LINESTRING (8.5339455 50.3355052, 8.5338773 50.3352533)",,,,
23820585,False,B 275,Marktplatz,primary,30,True,51.9,"LINESTRING (8.5339455 50.3355052, 8.533601 50.3355456, 8.5335249 50.3355546, 8.5333566 50.3355743, 8.5332263 50.3355896)",2,,,
28976417,True,,Wirthstraße,residential,30,False,87.71799999999999,"LINESTRING (8.5339455 50.3355052, 8.5340174 50.3357443, 8.5340969 50.3360447, 8.5341691 50.336281)",,,,
28941893,False,,Marktplatz,residential,,True,32.159,"LINESTRING (8.5331563 50.335339, 8.5330715 50.3350549)",,,,
28941893,False,,Marktplatz,residential,,False,28.305,"LINESTRING (8.5331563 50.335339, 8.5332154 50.3355519, 8.5332263 50.3355896)",,,,
28941895,False,,Marktplatz,residential,,False,52.053000000000004,"LINESTRING (8.5331563 50.335339, 8.5331653 50.3353379, 8.5338651 50.3352547, 8.5338773 50.3352533)",,no,,
28941894,False,,Marktplatz,residential,,False,28.425,"LINESTRING (8.5338773 50.3352533, 8.5339455 50.3355052)",,,,
28941894,False,,Marktplatz,residential,,True,21.397,"LINESTRING (8.5338773 50.3352533, 8.5338215 50.3350642)",,,,
28941895,False,,Marktplatz,residential,,True,52.053000000000004,"LINESTRING (8.5338773 50.3352533, 8.5338651 50.3352547, 8.5331653 50.3353379, 8.5331563 50.335339)",,no,,
"[28942856, 28286977, 31242180, 498254788]",False,,Neuer Marktplatz,residential,"['50', '30']",False,249.37099999999998,"LINESTRING (8.5343172 50.3339906, 8.5342454 50.3340445, 8.5341658 50.3341057, 8.5340963 50.334131, 8.5336451 50.3342449, 8.5334065 50.3343124, 8.5332232 50.3343642, 8.5331304 50.3343881, 8.5330354 50.3344083, 8.5329536 50.3344225, 8.5328707 50.3344339, 8.532075 50.3345248, 8.5319695 50.3345484, 8.5318907 50.3345814, 8.5313561 50.3341456)",2,,,
"[431491971, 47202612, 431491987]",False,,"['Bahnhofstraße', 'Wilhelmjstraße']",residential,30,False,68.18900000000001,"LINESTRING (8.5343172 50.3339906, 8.5344972 50.3340779, 8.5346205 50.3341377, 8.5349205 50.3342843, 8.5350077 50.3343195, 8.5350973 50.3343461)",,,,
"[503539449, 47202610, 47202612]",False,,Bahnhofstraße,residential,30,True,78.747,"LINESTRING (8.5343172 50.3339906, 8.5337849 50.3337327, 8.533567 50.333627, 8.5335377 50.3336129, 8.5334335 50.3335624)",,,yes,
28942870,False,,Hintere Erbisgasse,residential,,True,89.22,"LINESTRING (8.5363275 50.3332781, 8.5368239 50.333152, 8.5372581 50.3330797, 8.537532 50.3330748)",,,,
28974609,False,,Kirchhofgasse,residential,,True,68.085,"LINESTRING (8.5363661 50.3334645, 8.5365949 50.3334715, 8.5369226 50.3335, 8.5370485 50.3335618, 8.5372057 50.3336781)",,,,
198712716,False,,Kirchgasse,residential,,True,63.147999999999996,"LINESTRING (8.5362924 50.3334855, 8.5361383 50.3335989, 8.5360259 50.3336287, 8.5358538 50.3336599, 8.5358192 50.3336727, 8.5358749 50.3338699)",,,,
28942867,False,,Weihergasse,residential,,False,62.735,"LINESTRING (8.5384284 50.3326484, 8.5383928 50.3329313, 8.5383771 50.3332115)",,,,
330762369,False,B 275;B 456,Untergasse,primary,30,True,33.552,"LINESTRING (8.5383771 50.3332115, 8.5379491 50.3333396)",2,,,
28942867,False,,Weihergasse,residential,,True,62.735,"LINESTRING (8.5383771 50.3332115, 8.5383928 50.3329313, 8.5384284 50.3326484)",,,,
"[330762369, 201931863]",False,B 275;B 456,Untergasse,primary,"['50', '30']",False,73.394,"LINESTRING (8.5383771 50.3332115, 8.5388876 50.3330712, 8.5391265 50.3330038, 8.5393259 50.3329491)","['2', '3']",,,
28942868,False,,Brauhofgasse,residential,,False,70.76,"LINESTRING (8.5378974 50.3327041, 8.5379491 50.3333396)",,,,
28942868,False,,Brauhofgasse,residential,,True,70.76,"LINESTRING (8.5379491 50.3333396, 8.5378974 50.3327041)",,,,
330762369,False,B 275;B 456,Untergasse,primary,30,False,33.552,"LINESTRING (8.5379491 50.3333396, 8.5383771 50.3332115)",2,,,
330762369,False,B 275;B 456,Untergasse,primary,30,True,23.828,"LINESTRING (8.5379491 50.3333396, 8.537661 50.3334496)",2,,,
28942869,False,,Vordere Erbisgasse,residential,,False,26.726,"LINESTRING (8.5375636 50.3328353, 8.537532 50.3330748)",,,,
330762369,False,B 275;B 456,Untergasse,primary,30,False,23.828,"LINESTRING (8.537661 50.3334496, 8.5379491 50.3333396)",2,,,
28942869,False,,Vordere Erbisgasse,residential,,True,42.754999999999995,"LINESTRING (8.537661 50.3334496, 8.5375957 50.3333145, 8.537532 50.3330748)",,,,
330762369,False,B 275;B 456,Untergasse,primary,30,True,41.135,"LINESTRING (8.537661 50.3334496, 8.5375362 50.3335059, 8.537381 50.333583, 8.5372057 50.3336781)",2,,,
28942869,False,,Vordere Erbisgasse,residential,,True,26.726,"LINESTRING (8.537532 50.3330748, 8.5375636 50.3328353)",,,,
28942869,False,,Vordere Erbisgasse,residential,,False,42.754999999999995,"LINESTRING (8.537532 50.3330748, 8.5375957 50.3333145, 8.537661 50.3334496)",,,,
28942870,False,,Hintere Erbisgasse,residential,,False,89.22,"LINESTRING (8.537532 50.3330748, 8.5372581 50.3330797, 8.5368239 50.333152, 8.5363275 50.3332781)",,,,
28974608,False,,Pfarrgasse,residential,,False,74.20500000000001,"LINESTRING (8.5358749 50.3338699, 8.535984 50.3338624, 8.5363851 50.3338767, 8.5369161 50.333913)",,,,
198712716,False,,Kirchgasse,residential,,False,63.148,"LINESTRING (8.5358749 50.3338699, 8.5358192 50.3336727, 8.5358538 50.3336599, 8.5360259 50.3336287, 8.5361383 50.3335989, 8.5362924 50.3334855)",,,,
198712716,False,,Kirchgasse,residential,,True,50.028999999999996,"LINESTRING (8.5358749 50.3338699, 8.535981 50.3342323, 8.5360268 50.3343081)",,,,
24909388,False,,Marstallweg,residential,,False,23.631,"LINESTRING (8.5369161 50.333913, 8.5372442 50.3339491)",,,,
28974608,False,,Pfarrgasse,residential,,True,74.205,"LINESTRING (8.5369161 50.333913, 8.5363851 50.3338767, 8.535984 50.3338624, 8.5358749 50.3338699)",,,,
330762369,False,B 275;B 456,Untergasse,primary,30,False,33.412,"LINESTRING (8.5369161 50.333913, 8.5370252 50.3337999, 8.5372057 50.3336781)",2,,,
690291220,False,B 275;B 456,Untergasse,primary,30,True,16.219,"LINESTRING (8.5369161 50.333913, 8.5368883 50.3339488, 8.5368374 50.3340496)",2,,,
24954853,False,,Mozartstraße,residential,30,True,106.478,"LINESTRING (8.5408792 50.3341091, 8.5410258 50.3341824, 8.5413056 50.3342461, 8.5418213 50.3343692, 8.5422652 50.3344604)",,,,
28974248,False,,Mozartstraße,residential,30,False,190.025,"LINESTRING (8.5408792 50.3341091, 8.5408165 50.3341701, 8.540756 50.3346508, 8.5407503 50.3346935, 8.5407339 50.3348177, 8.5407176 50.33494, 8.5406268 50.3356246, 8.5406167 50.3356832, 8.5406079 50.3357674, 8.5406035 50.3358004)",,,,
31748995,False,,Mozartstraße,residential,,False,29.951,"LINESTRING (8.5408792 50.3341091, 8.5408461 50.3340131, 8.5408822 50.3338436)",,,,
28943069,False,,Porbach,residential,,False,52.947,"LINESTRING (8.536201 50.335798, 8.5362457 50.3355031, 8.5362544 50.3353233)",,,,
28974248,False,,Mozartstraße,residential,30,True,190.02499999999998,"LINESTRING (8.5406035 50.3358004, 8.5406079 50.3357674, 8.5406167 50.3356832, 8.5406268 50.3356246, 8.5407176 50.33494, 8.5407339 50.3348177, 8.5407503 50.3346935, 8.540756 50.3346508, 8.5408165 50.3341701, 8.5408792 50.3341091)",,,,
28974609,False,,Kirchhofgasse,residential,,False,68.085,"LINESTRING (8.5372057 50.3336781, 8.5370485 50.3335618, 8.5369226 50.3335, 8.5365949 50.3334715, 8.5363661 50.3334645)",,,,
330762369,False,B 275;B 456,Untergasse,primary,30,False,41.135,"LINESTRING (8.5372057 50.3336781, 8.537381 50.333583, 8.5375362 50.3335059, 8.537661 50.3334496)",2,,,
330762369,False,B 275;B 456,Untergasse,primary,30,True,33.412,"LINESTRING (8.5372057 50.3336781, 8.5370252 50.3337999, 8.5369161 50.333913)",2,,,
176380563,False,,Mozartstraße,residential,30,False,62.252,"LINESTRING (8.5409726 50.3334995, 8.5411083 50.3329464)",,,,
