osmid,ref,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,bridge
4967960,L 599,Untere Hauptstraße,secondary,30,False,False,86.034,,"LINESTRING (8.5423492 49.3228157, 8.5430581 49.3221951)",
9924561,,Tiefer Weg,residential,50,False,False,52.519999999999996,2,"LINESTRING (8.5423492 49.3228157, 8.5422259 49.3227203, 8.5420742 49.3226327, 8.5419317 49.322571, 8.5417842 49.3225314)",
"[9827193, 9827194, 5210805, 96202567]",,Kaiserstraße,residential,"['50', '30']",False,False,280.39200000000005,,"LINESTRING (8.5453345 49.3206323, 8.5448849 49.320379, 8.5445694 49.3202486, 8.5444149 49.3201808, 8.5442157 49.3201003, 8.5438832 49.3199843, 8.5435957 49.3198946, 8.5434811 49.3198593, 8.5433082 49.319806, 8.5431387 49.3197537, 8.541979 49.3194027)",yes
6068035,,Schwetzinger Straße,secondary,50,False,False,38.755,,"LINESTRING (8.5453345 49.3206323, 8.5454443 49.3207523, 8.5455127 49.3208271, 8.5455844 49.3209395)",
6534836,L 599,Untere Hauptstraße,secondary,30,False,True,140.891,,"LINESTRING (8.5453345 49.3206323, 8.5446825 49.3211511, 8.5443844 49.3213672, 8.5440412 49.3215757)",
6534838,L 599,Untere Hauptstraße,secondary,30,False,False,192.91899999999998,,"LINESTRING (8.5453345 49.3206323, 8.5453971 49.3205874, 8.5457292 49.3203414, 8.5463955 49.3198772, 8.546472 49.3198023, 8.5465563 49.319705, 8.5468969 49.3193492, 8.5468984 49.3193481, 8.5469888 49.3192823)",
4967960,L 599,Untere Hauptstraße,secondary,30,False,True,86.034,,"LINESTRING (8.5430581 49.3221951, 8.5423492 49.3228157)",
6244420,,Friedrichstraße,residential,30,False,True,177.758,,"LINESTRING (8.5430581 49.3221951, 8.5452764 49.322877)",
6534836,L 599,Untere Hauptstraße,secondary,30,False,False,99.099,,"LINESTRING (8.5430581 49.3221951, 8.5440412 49.3215757)",
7990426,,Rathausstraße,residential,30,False,False,84.361,,"LINESTRING (8.5480811 49.3176953, 8.5491839 49.3179378)",
323156889,L 599,Obere Hauptstraße,secondary,30,False,True,59.769,,"LINESTRING (8.5480811 49.3176953, 8.5477773 49.318195)",
"[39748264, 39748263]",L 599,Obere Hauptstraße,secondary,30,False,False,50.078,,"LINESTRING (8.5480811 49.3176953, 8.548127 49.3176275, 8.5484034 49.3172972)",
