osmid,oneway,name,highway,reversed,length,ref,maxspeed,lanes,geometry,bridge,width
256943314,True,Marktgasse,living_street,False,60.919,,,,"LINESTRING (13.4716947 51.1625024, 13.4720752 51.1621725, 13.4721293 51.1621256, 13.4722067 51.1620585)",,
220026906,True,Roßmarkt,tertiary,False,29.548,,,,"LINESTRING (13.4722067 51.1620585, 13.4720655 51.1619381, 13.472012 51.1618943, 13.4719574 51.1618437)",,
"[22815189, 22815190, 8496055]",True,"['Hahnemannsplatz', 'Johannesbrücke']",residential,False,158.081,,,,"LINESTRING (13.4719574 51.1618437, 13.4722305 51.1616559, 13.4722777 51.1616128, 13.4723967 51.1615011, 13.4724043 51.1614934, 13.4724527 51.1614492, 13.47264 51.1611592, 13.4727244 51.1610722, 13.4728985 51.1609711, 13.4730322 51.1609114, 13.4731837 51.1608381, 13.4732211 51.1608215, 13.4733563 51.160763)",yes,
"[237036362, 29341158]",True,"['Roßmarkt', 'Fleischergasse']",living_street,False,71.25399999999999,,,,"LINESTRING (13.4719574 51.1618437, 13.4717934 51.1619112, 13.4715733 51.1620172, 13.4711087 51.1621996)",,
29341344,True,Neugasse,tertiary,False,287.76200000000006,,,1,"LINESTRING (13.4719574 51.1618437, 13.4714349 51.1612767, 13.4712557 51.1610869, 13.4711494 51.1609735, 13.470897 51.1607043, 13.4707663 51.1605476, 13.4705535 51.1602553, 13.4704628 51.1601225, 13.4704405 51.1600892, 13.4703221 51.1599178, 13.4701895 51.1597331, 13.4700766 51.1595455)",,
8496065,False,Kleinmarkt,living_street,False,10.514,,,,"LINESTRING (13.4723187 51.1629383, 13.4724218 51.1628693)",,
24774035,False,Heinrichsplatz,living_street,False,15.548,,,,"LINESTRING (13.4723187 51.1629383, 13.4723184 51.1629954, 13.4723488 51.1630759)",,
47458069,True,Kleinmarkt,living_street,False,63.79599999999999,,,,"LINESTRING (13.4723187 51.1629383, 13.4719794 51.1628113, 13.4715554 51.1626228)",,
24774035,False,Heinrichsplatz,living_street,True,15.548,,,,"LINESTRING (13.4723488 51.1630759, 13.4723184 51.1629954, 13.4723187 51.1629383)",,
"[586672666, 8496068]",False,"['Schulplatz', 'Barfüßergäßchen']",living_street,False,83.91999999999999,,,,"LINESTRING (13.4729703 51.1636509, 13.4730014 51.1636125, 13.4731747 51.1633976, 13.4732672 51.1633038, 13.4733571 51.1632345, 13.4736417 51.1630303)",,
8496065,False,Kleinmarkt,living_street,True,47.346999999999994,,,,"LINESTRING (13.4728857 51.1625584, 13.4727471 51.1626542, 13.4725348 51.1627946, 13.4724218 51.1628693)",,
"[484563348, 1063398374, 1063398375]",True,"['Gerbergasse', 'Roßmarkt']",tertiary,False,73.031,,,,"LINESTRING (13.4728857 51.1625584, 13.472466 51.1622425, 13.4723123 51.1621299, 13.4722067 51.1620585)",,
"[285031537, 177976666, 177976668]",True,Gerbergasse,tertiary,False,74.381,,30,1,"LINESTRING (13.4736417 51.1630303, 13.4734951 51.1629388, 13.472992 51.1626248, 13.4728857 51.1625584)",,
"[586672666, 8496068]",False,"['Schulplatz', 'Barfüßergäßchen']",living_street,True,83.92,,,,"LINESTRING (13.4736417 51.1630303, 13.4733571 51.1632345, 13.4732672 51.1633038, 13.4731747 51.1633976, 13.4730014 51.1636125, 13.4729703 51.1636509)",,
8496067,False,Mendestraße,residential,False,49.505,,,,"LINESTRING (13.4740348 51.161757, 13.4734861 51.1614745)",,
9703962,True,Martinstraße,residential,False,76.167,,,,"LINESTRING (13.4740348 51.161757, 13.4734023 51.1621898, 13.4733494 51.1622333, 13.4733075 51.1622676)",,
8496067,False,Mendestraße,residential,True,49.505,,,,"LINESTRING (13.4734861 51.1614745, 13.4740348 51.161757)",,
"[24774037, 282679429, 22815182]",True,"['Martinsbrücke', 'Martinstraße']",residential,False,43.825,,,,"LINESTRING (13.4733075 51.1622676, 13.4732644 51.1623102, 13.4731144 51.162416, 13.4728857 51.1625584)",yes,
47458073,False,Markt,living_street,False,3.384,,,,"LINESTRING (13.4702368 51.1628965, 13.4702413 51.1629268)",,
8496029,False,An der Frauenkirche,living_street,False,90.93700000000001,,,,"LINESTRING (13.4702368 51.1628965, 13.4701794 51.1628873, 13.4700563 51.1628859, 13.4699748 51.1628674, 13.4699016 51.1628439, 13.4697792 51.1627958, 13.4696914 51.1627217, 13.4695431 51.1626023, 13.469472 51.1625512, 13.4693844 51.1624698, 13.4692632 51.1624091)",,
47458074,False,Markt,living_street,False,12.237,,,,"LINESTRING (13.4702368 51.1628965, 13.4702576 51.1628723, 13.4702776 51.1628472, 13.4702971 51.1628174, 13.470309 51.1627964)",,
8496065,False,Kleinmarkt,living_street,True,10.514,,,,"LINESTRING (13.4724218 51.1628693, 13.4723187 51.1629383)",,
8496065,False,Kleinmarkt,living_street,False,47.346999999999994,,,,"LINESTRING (13.4724218 51.1628693, 13.4725348 51.1627946, 13.4727471 51.1626542, 13.4728857 51.1625584)",,
"[47458070, 845308671]",False,Kleinmarkt,living_street,True,65.094,,,,"LINESTRING (13.4724218 51.1628693, 13.472208 51.1627539, 13.4721205 51.1627117, 13.4721077 51.1627059, 13.4716947 51.1625024)",,
256943314,True,Marktgasse,living_street,False,16.541,,,,"LINESTRING (13.4715554 51.1626228, 13.4716947 51.1625024)",,
"[241162113, 22815197, 22815198]",False,"['Carlsbrücke', 'Uferstraße']",primary,True,91.21499999999999,B 6,50,3,"LINESTRING (13.4750296 51.1637692, 13.4750722 51.1637156, 13.4751466 51.1636222, 13.4753018 51.1634542, 13.4753459 51.1634084, 13.475463 51.1632725, 13.4755095 51.1632237, 13.4755328 51.1631983, 13.47561 51.1631137, 13.4756657 51.1630527)",yes,
240852061,False,,primary,False,33.105,B 6,50,3,"LINESTRING (13.4750296 51.1637692, 13.4750005 51.1638071, 13.4749372 51.1638886, 13.474814 51.1640344)",,
"[266787064, 353628539, 353628540]",False,,secondary,False,28.14,S 177,50,"['4', '3']","LINESTRING (13.4750296 51.1637692, 13.4749688 51.1637464, 13.4749071 51.1637347, 13.4747614 51.163707, 13.4746475 51.1636932)",,
204632082,False,Görnische Gasse,residential,True,77.446,,,,"LINESTRING (13.4696306 51.1599214, 13.4697144 51.160097, 13.4697327 51.1601356, 13.4697214 51.1602118, 13.4696996 51.1602823, 13.4696766 51.1603783, 13.4696605 51.1604686, 13.4696556 51.1605075, 13.4696691 51.1605538, 13.4696854 51.1606033)",,
237742258,True,Görnische Gasse,residential,False,34.955999999999996,,,,"LINESTRING (13.4696306 51.1599214, 13.4697195 51.1597948, 13.4697777 51.1596796, 13.46982 51.1596312)",,
994045474,True,Neugasse,tertiary,False,56.181,,,,"LINESTRING (13.4700766 51.1595455, 13.4697676 51.1590789)",,
296552012,False,Görnische Gasse,living_street,True,20.288,,,,"LINESTRING (13.4700766 51.1595455, 13.4699204 51.1595938, 13.46982 51.1596312)",,4.5
104775500,False,Stiftsweg,residential,False,46.666000000000004,,,,"LINESTRING (13.4696984 51.1589697, 13.4695524 51.1589582, 13.4690357 51.1590048)",,
24034490,True,Fährmannstraße,residential,False,129.32399999999998,,,,"LINESTRING (13.474939 51.16282, 13.4741371 51.1625613, 13.4734734 51.1623217, 13.4733075 51.1622676)",,
250698638,False,Fährmannstraße,residential,False,56.897999999999996,,,,"LINESTRING (13.474939 51.16282, 13.4753635 51.162957, 13.4756657 51.1630527)",,
8496029,False,An der Frauenkirche,living_street,True,90.93699999999998,,,,"LINESTRING (13.4692632 51.1624091, 13.4693844 51.1624698, 13.469472 51.1625512, 13.4695431 51.1626023, 13.4696914 51.1627217, 13.4697792 51.1627958, 13.4699016 51.1628439, 13.4699748 51.1628674, 13.4700563 51.1628859, 13.4701794 51.1628873, 13.4702368 51.1628965)",,
"[46888128, 209792440, 429408695]",False,Nicolaisteg,residential,False,114.62899999999999,,,,"LINESTRING (13.4712681 51.1586586, 13.4704356 51.1589025, 13.4702624 51.1589513, 13.4697676 51.1590789)",yes,
"[1063423088, 531545314, 502836292]",False,Neumarkt,secondary,False,276.052,S 177,50,"['2', '3']","LINESTRING (13.4712681 51.1586586, 13.4714984 51.1589314, 13.4717421 51.1592144, 13.4721141 51.1595867, 13.4722686 51.159737, 13.4723745 51.1598308, 13.4724289 51.1598776, 13.4727393 51.1601385, 13.4728025 51.160199, 13.4730968 51.1605211, 13.4732289 51.1606598, 13.4732513 51.1606793, 13.4732688 51.1606961, 13.4733147 51.1607308, 13.4733563 51.160763)",,
296552012,False,Görnische Gasse,living_street,False,20.288,,,,"LINESTRING (13.46982 51.1596312, 13.4699204 51.1595938, 13.4700766 51.1595455)",,4.5
104775500,False,Stiftsweg,residential,True,46.666000000000004,,,,"LINESTRING (13.4690357 51.1590048, 13.4695524 51.1589582, 13.4696984 51.1589697)",,
741713065,True,Am Steinberg,residential,False,110.07000000000001,,,,"LINESTRING (13.4690357 51.1590048, 13.4691335 51.1591439, 13.4692652 51.1593351, 13.4694427 51.1596319, 13.4695548 51.15981, 13.4696306 51.1599214)",,
203676272,False,,secondary,False,30.265,S 177,50,4,"LINESTRING (13.4746475 51.1636932, 13.4745544 51.1636859, 13.4744344 51.1636786, 13.4743211 51.1636794, 13.4742184 51.1636967)",,
"[266787064, 353628539, 353628540]",False,,secondary,True,28.14,S 177,50,"['4', '3']","LINESTRING (13.4746475 51.1636932, 13.4747614 51.163707, 13.4749071 51.1637347, 13.4749688 51.1637464, 13.4750296 51.1637692)",,
994045474,True,Neugasse,tertiary,False,13.066,,,,"LINESTRING (13.4697676 51.1590789, 13.4696984 51.1589697)",,
"[209792440, 46888128, 429408695]",False,Nicolaisteg,residential,True,114.62899999999999,,,,"LINESTRING (13.4697676 51.1590789, 13.4702624 51.1589513, 13.4704356 51.1589025, 13.4712681 51.1586586)",yes,
204632082,False,Görnische Gasse,residential,False,77.446,,,,"LINESTRING (13.4696854 51.1606033, 13.4696691 51.1605538, 13.4696556 51.1605075, 13.4696605 51.1604686, 13.4696766 51.1603783, 13.4696996 51.1602823, 13.4697214 51.1602118, 13.4697327 51.1601356, 13.4697144 51.160097, 13.4696306 51.1599214)",,
206544939,False,,living_street,False,3.717,,,,"LINESTRING (13.4697925 51.1611016, 13.4698384 51.1610846)",,
237742263,True,Görnische Gasse,living_street,False,56.041000000000004,,,,"LINESTRING (13.4697925 51.1611016, 13.4697701 51.161062, 13.4697474 51.1609117, 13.46972 51.1607361, 13.4696854 51.1606033)",,
206544939,False,,living_street,True,3.717,,,,"LINESTRING (13.4698384 51.1610846, 13.4697925 51.1611016)",,
24034592,False,Görnische Gasse,living_street,True,28.866,,,,"LINESTRING (13.470893 51.1619789, 13.4709618 51.1620675, 13.4711087 51.1621996)",,
296554359,True,Görnische Gasse,living_street,False,54.370999999999995,,,,"LINESTRING (13.470893 51.1619789, 13.4707825 51.1618367, 13.4706504 51.1617195, 13.4704738 51.1615685)",,
"[242258754, 5034673, 585509586, 240847992, 326203546, 353628541]",False,"['Bahnhofstraße', 'Altstadtbrücke', 'Gerbergasse', 'Elbstraße']",secondary,"[False, True]",264.33200000000005,S 177,50,"['2', '3']","LINESTRING (13.477218 51.1647637, 13.477135 51.1647561, 13.4770259 51.1647358, 13.4767798 51.164671, 13.4763537 51.1645519, 13.4748334 51.16414, 13.4746126 51.1640802, 13.4743817 51.1640212, 13.4742032 51.1639744, 13.4741314 51.1639328, 13.474108 51.1639058, 13.474103 51.1638001, 13.4741719 51.1637194, 13.4742184 51.1636967)",yes,
203676272,False,,secondary,True,30.265,S 177,50,4,"LINESTRING (13.4742184 51.1636967, 13.4743211 51.1636794, 13.4744344 51.1636786, 13.4745544 51.1636859, 13.4746475 51.1636932)",,
"[242258754, 5034673, 585509586, 240847992, 326203546, 353628541]",False,"['Bahnhofstraße', 'Altstadtbrücke', 'Gerbergasse', 'Elbstraße']",secondary,"[False, True]",264.332,S 177,50,"['2', '3']","LINESTRING (13.4742184 51.1636967, 13.4741719 51.1637194, 13.474103 51.1638001, 13.474108 51.1639058, 13.4741314 51.1639328, 13.4742032 51.1639744, 13.4743817 51.1640212, 13.4746126 51.1640802, 13.4748334 51.16414, 13.4763537 51.1645519, 13.4767798 51.164671, 13.4770259 51.1647358, 13.477135 51.1647561, 13.477218 51.1647637)",yes,
285031537,True,Gerbergasse,tertiary,False,85.338,,30,1,"LINESTRING (13.4742184 51.1636967, 13.4741603 51.1636072, 13.4740819 51.1634926, 13.4738776 51.1631936, 13.4737973 51.1631274, 13.4736417 51.1630303)",,
"[241162113, 22815197, 22815198]",False,"['Uferstraße', 'Carlsbrücke']",primary,False,91.21499999999999,B 6,50,3,"LINESTRING (13.4756657 51.1630527, 13.47561 51.1631137, 13.4755328 51.1631983, 13.4755095 51.1632237, 13.475463 51.1632725, 13.4753459 51.1634084, 13.4753018 51.1634542, 13.4751466 51.1636222, 13.4750722 51.1637156, 13.4750296 51.1637692)",yes,
250698638,False,Fährmannstraße,residential,True,56.897999999999996,,,,"LINESTRING (13.4756657 51.1630527, 13.4753635 51.162957, 13.474939 51.16282)",,
"[319116002, 24034979, 257045566, 257045567]",False,Uferstraße,primary,True,152.40900000000002,B 6,50,"['4', '3']","LINESTRING (13.4756657 51.1630527, 13.4757076 51.1630109, 13.4757495 51.1629691, 13.4760242 51.1626991, 13.4760518 51.1626721, 13.4761976 51.1625309, 13.4762497 51.1624819, 13.4762872 51.1624465, 13.4764322 51.1623032, 13.4765293 51.1622077, 13.4765724 51.1621653, 13.4767662 51.161976, 13.4768386 51.1618963)",,
240852061,False,,primary,True,33.105,B 6,50,3,"LINESTRING (13.474814 51.1640344, 13.4749372 51.1638886, 13.4750005 51.1638071, 13.4750296 51.1637692)",,
1234010971,True,,secondary_link,False,41.255,,,1,"LINESTRING (13.474814 51.1640344, 13.4748106 51.1639481, 13.4748179 51.163893, 13.474814 51.1638781, 13.4748086 51.1638577, 13.4747911 51.1638304, 13.4747516 51.1637883, 13.4747002 51.1637415, 13.4746475 51.1636932)",,5.0
47458073,False,Markt,living_street,True,3.384,,,,"LINESTRING (13.4702413 51.1629268, 13.4702368 51.1628965)",,
237742255,False,Markt,living_street,False,43.364,,,,"LINESTRING (13.4702413 51.1629268, 13.4708462 51.1630173)",,
"[47458073, 47458075, 47458076]",False,Markt,living_street,False,113.153,,,,"LINESTRING (13.4702413 51.1629268, 13.4702337 51.1629831, 13.4701971 51.1632562, 13.4705763 51.1633167, 13.4707559 51.1633391, 13.4708037 51.1631467, 13.4708462 51.1630173)",,
47458074,False,Markt,living_street,True,12.237,,,,"LINESTRING (13.470309 51.1627964, 13.4702971 51.1628174, 13.4702776 51.1628472, 13.4702576 51.1628723, 13.4702368 51.1628965)",,
237742261,False,Fleischergasse,living_street,True,8.519,,,,"LINESTRING (13.470309 51.1627964, 13.4703111 51.1627756, 13.47032 51.1627201)",,
"[51105488, 24034491]",False,Poststraße,secondary,False,112.01100000000001,S 177,50,2,"LINESTRING (13.4733563 51.160763, 13.4734044 51.1607901, 13.4734643 51.1608209, 13.4735085 51.1608367, 13.4736845 51.1609072, 13.4738001 51.1609608, 13.4739915 51.1610522, 13.4745129 51.1612974, 13.4746575 51.1613515)",,
"[1063423088, 531545314, 502836292]",False,Neumarkt,secondary,True,276.05199999999996,S 177,50,"['2', '3']","LINESTRING (13.4733563 51.160763, 13.4733147 51.1607308, 13.4732688 51.1606961, 13.4732513 51.1606793, 13.4732289 51.1606598, 13.4730968 51.1605211, 13.4728025 51.160199, 13.4727393 51.1601385, 13.4724289 51.1598776, 13.4723745 51.1598308, 13.4722686 51.159737, 13.4721141 51.1595867, 13.4717421 51.1592144, 13.4714984 51.1589314, 13.4712681 51.1586586)",,
