osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,access,width,bridge
273855284,,,Lange Straße,residential,20,False,True,27.027,"LINESTRING (9.3154082 48.8333496, 9.3154584 48.8333527, 9.3155086 48.8333513, 9.3155819 48.8333388, 9.3156466 48.8333176, 9.3157451 48.8332718)",,,
731981044,,,Gerberstraße,residential,30,False,True,5.458,"LINESTRING (9.3151092 48.8331951, 9.3150563 48.8332297)",,,
31312034,,,Weingärtner Vorstadt,residential,30,False,True,28.232999999999997,"LINESTRING (9.3151092 48.8331951, 9.3152702 48.8333051, 9.3154082 48.8333496)",,,
731981045,,,Weingärtner Vorstadt,residential,30,False,False,91.81200000000001,"LINESTRING (9.3151092 48.8331951, 9.3148769 48.8329914, 9.3146666 48.8327877, 9.3144844 48.8326112, 9.3143803 48.8325235)",,,
273855285,,,Schmidener Straße,residential,30,False,True,53.70700000000001,"LINESTRING (9.3143803 48.8325235, 9.3142583 48.8326188, 9.3140966 48.8327151, 9.3138258 48.832835)",,,
"[4568232, 397200538, 996016653]",,,Am Stadtgraben,residential,30,False,False,174.888,"LINESTRING (9.3143803 48.8325235, 9.3143268 48.8324616, 9.3141963 48.8323113, 9.3141178 48.8322208, 9.3140307 48.8320832, 9.3140233 48.8320064, 9.3140194 48.8319666, 9.3140197 48.8319518, 9.3140228 48.8318206, 9.3140742 48.8315682, 9.3140833 48.8315236, 9.3141004 48.8314393, 9.314181 48.831015)",,,
731981045,,,Weingärtner Vorstadt,residential,30,False,True,91.812,"LINESTRING (9.3143803 48.8325235, 9.3144844 48.8326112, 9.3146666 48.8327877, 9.3148769 48.8329914, 9.3151092 48.8331951)",,,
4520831,,,Fuggerstraße,residential,30,False,False,55.663000000000004,"LINESTRING (9.3138258 48.832835, 9.3138003 48.8327025, 9.3138312 48.8325948, 9.313858 48.8324651, 9.3138087 48.8323428)",,,
273855285,,,Schmidener Straße,residential,30,False,False,53.70700000000001,"LINESTRING (9.3138258 48.832835, 9.3140966 48.8327151, 9.3142583 48.8326188, 9.3143803 48.8325235)",,,
"[273855285, 331040583]",,,Schmidener Straße,residential,30,False,True,43.876999999999995,"LINESTRING (9.3138258 48.832835, 9.3137293 48.8328904, 9.3137149 48.8328986, 9.3133773 48.8330968)",,,
4673210,,,Hausgärten,residential,30,False,False,112.89099999999999,"LINESTRING (9.3133773 48.8330968, 9.3134728 48.8333346, 9.3135655 48.8337193, 9.3135858 48.833901, 9.3135941 48.8340985)",,,
"[273855285, 331040583]",,,Schmidener Straße,residential,30,False,False,43.876999999999995,"LINESTRING (9.3133773 48.8330968, 9.3137149 48.8328986, 9.3137293 48.8328904, 9.3138258 48.832835)",,,
396781603,,,Schmidener Straße,residential,30,False,True,146.987,"LINESTRING (9.3133773 48.8330968, 9.3123864 48.8333359, 9.3121174 48.8333973, 9.3114871 48.8335431)",,,
4498919,,,Blumenstraße,residential,30,False,True,107.33999999999999,"LINESTRING (9.3104919 48.8297188, 9.3105359 48.8296791, 9.3105615 48.829656, 9.3113552 48.8289385)",,,
"[731982454, 33918767]",,,Blumenstraße,residential,30,False,False,84.49700000000001,"LINESTRING (9.3104919 48.8297188, 9.310435 48.8297949, 9.3104032 48.8298448, 9.3102699 48.8303467, 9.3102379 48.8303953, 9.3101806 48.83044)",,,
33918768,2,,Bahnhofstraße,tertiary,30,False,False,124.316,"LINESTRING (9.3104919 48.8297188, 9.3107509 48.8297581, 9.3108498 48.8297637, 9.3109936 48.8297719, 9.3112635 48.8297553, 9.3120353 48.8297079, 9.3121771 48.8296975)",,,
48373011,,,Fronackerstraße,residential,30,False,False,136.174,"LINESTRING (9.3101806 48.83044, 9.3103382 48.8304722, 9.3104353 48.8304909, 9.3109405 48.8305337, 9.3111013 48.8305473, 9.311412 48.8305697, 9.311936 48.8306084, 9.3120183 48.8306145)",,,
396886918,,,Ludwigsburger Straße,residential,30,False,False,13.716000000000001,"LINESTRING (9.3101806 48.83044, 9.3101192 48.830459, 9.3100183 48.8305012)",,,
"[731982454, 33918767]",,,Blumenstraße,residential,30,False,True,84.497,"LINESTRING (9.3101806 48.83044, 9.3102379 48.8303953, 9.3102699 48.8303467, 9.3104032 48.8298448, 9.310435 48.8297949, 9.3104919 48.8297188)",,,
51169761,,,Auf der Linde,residential,30,False,False,233.21400000000006,"LINESTRING (9.3202591 48.8348847, 9.3202863 48.834894, 9.3207602 48.8350688, 9.3209445 48.8351566, 9.321054 48.8353063, 9.3211915 48.8354843, 9.321303 48.8356277, 9.3214014 48.8358409, 9.321424 48.8359135, 9.3213837 48.836031, 9.3213536 48.8361189, 9.3213388 48.8362583, 9.3213651 48.8363933, 9.3216094 48.8365971)",,,
"[1017422793, 217135982]",2,,Alte Winnender Steige,residential,30,False,False,160.485,"LINESTRING (9.3202591 48.8348847, 9.3204647 48.8345028, 9.3207851 48.8341054, 9.3208262 48.8340218, 9.3208169 48.8339296, 9.320777 48.8338477, 9.3205983 48.83364, 9.3205674 48.8335593)",,,
217135982,2,,Alte Winnender Steige,residential,30,False,True,99.281,"LINESTRING (9.3202591 48.8348847, 9.3200373 48.8354575, 9.3198555 48.8357345)",,,
33918768,2,,Bahnhofstraße,tertiary,30,False,True,94.305,"LINESTRING (9.3148314 48.8297946, 9.3145447 48.8297583, 9.3140664 48.8296844, 9.3135723 48.8296155)",,,
48373012,,,Alter Postplatz,residential,30,False,True,124.715,"LINESTRING (9.3148314 48.8297946, 9.3148367 48.8299162, 9.314827 48.8301891, 9.3147859 48.8302804, 9.3147515 48.8303567, 9.3146216 48.8305045, 9.3143904 48.8307259, 9.3142977 48.8308207)",,,
1013149340,2,,Alter Postplatz,tertiary,50,True,False,35.717,"LINESTRING (9.3148314 48.8297946, 9.3150268 48.8297647, 9.3150822 48.8297562, 9.3153123 48.8297645)",,,
"[397277328, 1013150407]",3,,Mayenner Straße,residential,50,False,True,65.517,"LINESTRING (9.3148314 48.8297946, 9.3148145 48.8296368, 9.3148112 48.8296058, 9.3148003 48.8294254, 9.3147937 48.8293156, 9.3147958 48.8292061)",,,
"[5209979, 31312036]",,,"['Lange Straße', 'Am Stadtgraben']",living_street,,False,False,92.306,"LINESTRING (9.3142977 48.8308207, 9.3143873 48.830824, 9.3145343 48.8307897, 9.3147532 48.8307486, 9.3150522 48.8306902, 9.3151506 48.8306862, 9.3149626 48.8304709)",,,
48373011,,,Fronackerstraße,residential,30,False,True,81.67099999999999,"LINESTRING (9.3142977 48.8308207, 9.3140517 48.8307948, 9.3138454 48.8307701, 9.3138194 48.830767, 9.3137563 48.8307623, 9.3131929 48.8307202)",,,
48373012,,,Alter Postplatz,residential,30,False,False,124.71499999999999,"LINESTRING (9.3142977 48.8308207, 9.3143904 48.8307259, 9.3146216 48.8305045, 9.3147515 48.8303567, 9.3147859 48.8302804, 9.314827 48.8301891, 9.3148367 48.8299162, 9.3148314 48.8297946)",,,
996016653,,,Am Stadtgraben,residential,30,False,True,23.353,"LINESTRING (9.3142977 48.8308207, 9.3142087 48.830941, 9.3141864 48.8310007, 9.314181 48.831015)",,,
"[397277328, 1013150407]",3,,Mayenner Straße,residential,50,False,False,65.51700000000001,"LINESTRING (9.3147958 48.8292061, 9.3147937 48.8293156, 9.3148003 48.8294254, 9.3148112 48.8296058, 9.3148145 48.8296368, 9.3148314 48.8297946)",,,
397335162,,,Mayenner Straße,residential,30,False,True,112.661,"LINESTRING (9.3147958 48.8292061, 9.3148185 48.8289474, 9.3149181 48.8281962)",,,
4498919,,,Blumenstraße,residential,30,False,False,169.418,"LINESTRING (9.3149181 48.8281962, 9.3144619 48.8281541, 9.3136946 48.8283028, 9.3127577 48.8286205)",,,
397335162,,,Mayenner Straße,residential,30,False,False,112.661,"LINESTRING (9.3149181 48.8281962, 9.3148185 48.8289474, 9.3147958 48.8292061)",,,
4520831,,,Fuggerstraße,residential,30,False,False,202.07799999999997,"LINESTRING (9.3138087 48.8323428, 9.313754 48.8318054, 9.3118116 48.8318211)",,,
4520831,,,Fuggerstraße,residential,30,False,True,55.663,"LINESTRING (9.3138087 48.8323428, 9.313858 48.8324651, 9.3138312 48.8325948, 9.3138003 48.8327025, 9.3138258 48.832835)",,,
105171288,,,Karlstraße,residential,30,False,True,173.639,"LINESTRING (9.3138087 48.8323428, 9.3133245 48.8323392, 9.3131334 48.8323732, 9.3129446 48.8324338, 9.3123263 48.832696, 9.3121207 48.832781, 9.3119755 48.8328054, 9.3118135 48.8327996, 9.3116255 48.8327833)",,,
4660602,,,Barbarossastraße,residential,30,False,True,106.671,"LINESTRING (9.3118116 48.8318211, 9.3116283 48.8327728)",,,
4520831,,,Fuggerstraße,residential,30,False,True,202.07799999999997,"LINESTRING (9.3118116 48.8318211, 9.313754 48.8318054, 9.3138087 48.8323428)",,,
4649384,,,Karlstraße,residential,30,False,False,48.866,"LINESTRING (9.3095688 48.8331659, 9.3101903 48.8330054)",,,
396886914,,,Christofstraße,residential,30,False,False,62.759,"LINESTRING (9.3095688 48.8331659, 9.309882 48.8336913)",,,
4649384,,,Karlstraße,residential,30,False,True,48.866,"LINESTRING (9.3101903 48.8330054, 9.3095688 48.8331659)",,,
4649384,,,Karlstraße,residential,30,False,False,110.616,"LINESTRING (9.3101903 48.8330054, 9.311216 48.8327487, 9.3116283 48.8327728)",,,
396886914,,,Christofstraße,residential,30,False,True,62.759,"LINESTRING (9.309882 48.8336913, 9.3095688 48.8331659)",,,
4649387,,,Karlstraße,residential,30,True,False,111.625,"LINESTRING (9.309882 48.8336913, 9.3105035 48.8335308, 9.3101903 48.8330054)",,,
4488225,2,L 1142,Talstraße,tertiary,50,False,False,60.03,"LINESTRING (9.3106905 48.8352595, 9.3114755 48.8354159)",,,
731862728,,,Schippertsäcker,residential,30,False,True,205.02800000000002,"LINESTRING (9.3106905 48.8352595, 9.3107435 48.8351634, 9.3107925 48.8350743, 9.3110527 48.8350151, 9.311389 48.8349574, 9.3115066 48.8348793, 9.3115464 48.8347739, 9.3115064 48.8346163, 9.3114573 48.8343796, 9.3115329 48.8341199, 9.3115895 48.8339396, 9.3115871 48.8337685)",yes,,
4660603,,,Schippertsäcker,residential,30,True,False,26.423000000000002,"LINESTRING (9.3115871 48.8337685, 9.3115574 48.833637, 9.3114871 48.8335431)",,,
731862728,,,Schippertsäcker,residential,30,False,False,205.02800000000002,"LINESTRING (9.3115871 48.8337685, 9.3115895 48.8339396, 9.3115329 48.8341199, 9.3114573 48.8343796, 9.3115064 48.8346163, 9.3115464 48.8347739, 9.3115066 48.8348793, 9.311389 48.8349574, 9.3110527 48.8350151, 9.3107925 48.8350743, 9.3107435 48.8351634, 9.3106905 48.8352595)",yes,,
4660602,,,Barbarossastraße,residential,30,False,False,85.091,"LINESTRING (9.3114871 48.8335431, 9.3116255 48.8327833)",,,
396781603,,,Schmidener Straße,residential,30,False,False,146.98700000000002,"LINESTRING (9.3114871 48.8335431, 9.3121174 48.8333973, 9.3123864 48.8333359, 9.3133773 48.8330968)",,,
23071684,,,Oberer Rosberg,residential,30,False,True,56.523,"LINESTRING (9.3204678 48.8360761, 9.3200033 48.8364822)",,,
396781601,,,Junge Weinberge,residential,30,False,False,58.928,"LINESTRING (9.3204678 48.8360761, 9.3203196 48.8359699, 9.320257 48.835936, 9.3201631 48.8358852, 9.3198555 48.8357345)",,,
217135982,2,,Alte Winnender Steige,residential,30,False,False,99.281,"LINESTRING (9.3198555 48.8357345, 9.3200373 48.8354575, 9.3202591 48.8348847)",,,
396781601,,,Junge Weinberge,residential,30,False,True,58.928,"LINESTRING (9.3198555 48.8357345, 9.3201631 48.8358852, 9.320257 48.835936, 9.3203196 48.8359699, 9.3204678 48.8360761)",,,
4488225,2,L 1142,Talstraße,tertiary,50,False,True,135.912,"LINESTRING (9.3131727 48.8367202, 9.3129736 48.8365428, 9.3126504 48.8361148, 9.3123404 48.835776, 9.3122399 48.8356661)",,,
"[694568954, 694568956]",,,Waldmühleweg,residential,30,False,False,216.918,"LINESTRING (9.3131727 48.8367202, 9.3133044 48.8366148, 9.3135523 48.8364165, 9.313948 48.8359186, 9.3142323 48.8355858, 9.3146047 48.8353021, 9.3148875 48.8351524)",,,
4720360,,,Theodor-Kaiser-Straße,residential,30,False,False,17.362,"LINESTRING (9.3103987 48.8285398, 9.3102274 48.8286478)",,,
4720358,,,Bismarckstraße,residential,30,True,False,88.659,"LINESTRING (9.3102274 48.8286478, 9.3113552 48.8289385)",,,
4720360,,,Theodor-Kaiser-Straße,residential,30,False,True,17.362,"LINESTRING (9.3102274 48.8286478, 9.3103987 48.8285398)",,,
4498919,,,Blumenstraße,residential,30,False,False,108.584,"LINESTRING (9.3127577 48.8286205, 9.3126937 48.828635, 9.3113552 48.8289385)",,,
4498919,,,Blumenstraße,residential,30,False,True,169.418,"LINESTRING (9.3127577 48.8286205, 9.3136946 48.8283028, 9.3144619 48.8281541, 9.3149181 48.8281962)",,,
4720362,,,Heinrich-Küderli-Straße,residential,30,False,True,126.274,"LINESTRING (9.3127577 48.8286205, 9.3131993 48.8291181, 9.3135539 48.8295341, 9.3135723 48.8296155)",,,
4498919,,,Blumenstraße,residential,30,False,False,107.34,"LINESTRING (9.3113552 48.8289385, 9.3105615 48.829656, 9.3105359 48.8296791, 9.3104919 48.8297188)",,,
4498919,,,Blumenstraße,residential,30,False,True,108.584,"LINESTRING (9.3113552 48.8289385, 9.3126937 48.828635, 9.3127577 48.8286205)",,,
48373011,,,Fronackerstraße,residential,30,False,False,86.785,"LINESTRING (9.3120183 48.8306145, 9.3120375 48.8306161, 9.3126227 48.830664, 9.3130913 48.8307102, 9.3131929 48.8307202)",,,
48373011,,,Fronackerstraße,residential,30,False,True,136.174,"LINESTRING (9.3120183 48.8306145, 9.311936 48.8306084, 9.311412 48.8305697, 9.3111013 48.8305473, 9.3109405 48.8305337, 9.3104353 48.8304909, 9.3103382 48.8304722, 9.3101806 48.83044)",,,
4720381,,,Untere Lindenstraße,living_street,,True,False,102.627,"LINESTRING (9.3121771 48.8296975, 9.3121686 48.829757, 9.3121674 48.8297657, 9.3120183 48.8306145)",,,
33918768,2,,Bahnhofstraße,tertiary,30,False,False,102.534,"LINESTRING (9.3121771 48.8296975, 9.3133786 48.829627, 9.3135723 48.8296155)",,,
33918768,2,,Bahnhofstraße,tertiary,30,False,True,124.31600000000002,"LINESTRING (9.3121771 48.8296975, 9.3120353 48.8297079, 9.3112635 48.8297553, 9.3109936 48.8297719, 9.3108498 48.8297637, 9.3107509 48.8297581, 9.3104919 48.8297188)",,,
22997920,,,Mittlere Sackgasse,living_street,,False,True,21.436,"LINESTRING (9.3170358 48.8340109, 9.317002 48.8339301, 9.3169556 48.8338255)",,,
"[1241672881, 150221084, 717375085, 694568956]",,,"['Weingärtner Vorstadt', 'Waldmühleweg']","['living_street', 'residential']","['20', '30']",False,True,205.169,"LINESTRING (9.3170358 48.8340109, 9.3168757 48.8340974, 9.3168093 48.8341539, 9.3167073 48.8342412, 9.3166342 48.8343595, 9.3165464 48.8344208, 9.3164896 48.8344479, 9.3164207 48.8344808, 9.3163164 48.8345272, 9.3161202 48.8346157, 9.3157592 48.8347784, 9.3157107 48.8348004, 9.3156286 48.8348377, 9.3150095 48.8350877, 9.3148875 48.8351524)",yes,,
"[996016644, 686299957]",,,Weingärtner Vorstadt,living_street,20,False,"[False, True]",127.208,"LINESTRING (9.3170358 48.8340109, 9.3174686 48.8340302, 9.3176696 48.8340037, 9.3177425 48.8339835, 9.3178491 48.833954, 9.3179774 48.8339084, 9.3180283 48.8338903, 9.3180611 48.8338748, 9.3181595 48.8338285, 9.3182018 48.8338085, 9.3182805 48.8337656, 9.318325 48.8337339, 9.318356 48.8337119, 9.3183748 48.8336887, 9.3183996 48.8336556, 9.31843 48.833619, 9.3184461 48.8335997, 9.31847 48.8335486)",yes,,
113555535,,,Weingärtner Vorstadt,living_street,,False,True,32.663,"LINESTRING (9.3160113 48.8339527, 9.3163449 48.8341478)",,,
4726512,,,Weingärtner Vorstadt,living_street,30,False,True,56.284000000000006,"LINESTRING (9.3160113 48.8339527, 9.3159169 48.8340084, 9.3160307 48.8341352, 9.3162774 48.8343577)",yes,,
113555535,,,Weingärtner Vorstadt,living_street,,False,False,80.784,"LINESTRING (9.3160113 48.8339527, 9.3155063 48.8334961, 9.31549 48.8334814, 9.3154623 48.8334564, 9.3154082 48.8333496)",,,
113555535,,,Weingärtner Vorstadt,living_street,,False,False,32.663,"LINESTRING (9.3163449 48.8341478, 9.3160113 48.8339527)",,,
4726583,,,Leibnizweg,residential,30,False,False,78.393,"LINESTRING (9.310671 48.8368726, 9.3096553 48.8366488)",,,
4726565,,,Eichendorffstraße,residential,30,False,True,82.662,"LINESTRING (9.310671 48.8368726, 9.3108686 48.8365713, 9.3111187 48.8361901)",,,
4726583,,,Leibnizweg,residential,30,False,True,78.393,"LINESTRING (9.3096553 48.8366488, 9.310671 48.8368726)",,,
4726565,,,Eichendorffstraße,residential,30,False,False,82.662,"LINESTRING (9.3111187 48.8361901, 9.3108686 48.8365713, 9.310671 48.8368726)",,,
4726565,,,Eichendorffstraße,residential,30,False,True,90.031,"LINESTRING (9.3111187 48.8361901, 9.3113301 48.8357863, 9.3114538 48.8354711, 9.3114755 48.8354159)",,,
4726580,,,Röntgenweg,residential,30,False,False,112.13199999999999,"LINESTRING (9.3111187 48.8361901, 9.3101987 48.8360564, 9.3096227 48.8359726)",,,
4726580,,,Röntgenweg,residential,30,False,True,112.13199999999999,"LINESTRING (9.3096227 48.8359726, 9.3101987 48.8360564, 9.3111187 48.8361901)",,,
4488225,2,L 1142,Talstraße,tertiary,50,False,True,60.03,"LINESTRING (9.3114755 48.8354159, 9.3106905 48.8352595)",,,
4488225,2,L 1142,Talstraße,tertiary,50,False,False,62.833,"LINESTRING (9.3114755 48.8354159, 9.3119637 48.8355433, 9.3120587 48.8355855, 9.3122399 48.8356661)",,,
4726565,,,Eichendorffstraße,residential,30,False,False,90.031,"LINESTRING (9.3114755 48.8354159, 9.3114538 48.8354711, 9.3113301 48.8357863, 9.3111187 48.8361901)",,,
"[5209979, 31312036]",,,"['Am Stadtgraben', 'Lange Straße']",living_street,,False,True,92.306,"LINESTRING (9.3149626 48.8304709, 9.3151506 48.8306862, 9.3150522 48.8306902, 9.3147532 48.8307486, 9.3145343 48.8307897, 9.3143873 48.830824, 9.3142977 48.8308207)",,,
22997910,,,Bädertörle,living_street,,False,True,71.44900000000001,"LINESTRING (9.3175323 48.832624, 9.3176427 48.8326191, 9.3177532 48.8326478, 9.3179278 48.8327256, 9.3179519 48.8328129, 9.3180839 48.8330622)",,3,
31312029,,,Kurze Straße,living_street,,False,False,56.762,"LINESTRING (9.3175323 48.832624, 9.3176416 48.8328662, 9.3176927 48.8331218)",,,
"[31312029, 22997911]",,,"['Kurze Straße', 'Neue Gasse']",living_street,,False,"[False, True]",118.74,"LINESTRING (9.3175323 48.832624, 9.3173924 48.8325404, 9.3170243 48.8324182, 9.3169451 48.8324399, 9.3168507 48.83247, 9.3170031 48.8326739, 9.3170473 48.8329033, 9.3170458 48.8329914)",,,
8048237,,,Albert-Roller-Straße,residential,20,True,False,125.938,"LINESTRING (9.3131929 48.8307202, 9.3135524 48.8296736, 9.3135723 48.8296155)",,,
48373011,,,Fronackerstraße,residential,30,False,False,81.671,"LINESTRING (9.3131929 48.8307202, 9.3137563 48.8307623, 9.3138194 48.830767, 9.3138454 48.8307701, 9.3140517 48.8307948, 9.3142977 48.8308207)",,,
48373011,,,Fronackerstraße,residential,30,False,True,86.785,"LINESTRING (9.3131929 48.8307202, 9.3130913 48.8307102, 9.3126227 48.830664, 9.3120375 48.8306161, 9.3120183 48.8306145)",,,
4720362,,,Heinrich-Küderli-Straße,residential,30,False,False,126.274,"LINESTRING (9.3135723 48.8296155, 9.3135539 48.8295341, 9.3131993 48.8291181, 9.3127577 48.8286205)",,,
33918768,2,,Bahnhofstraße,tertiary,30,False,False,94.30499999999999,"LINESTRING (9.3135723 48.8296155, 9.3140664 48.8296844, 9.3145447 48.8297583, 9.3148314 48.8297946)",,,
33918768,2,,Bahnhofstraße,tertiary,30,False,True,102.534,"LINESTRING (9.3135723 48.8296155, 9.3133786 48.829627, 9.3121771 48.8296975)",,,
47933897,5,L 1142,Schorndorfer Straße,tertiary,,False,True,11.499,"LINESTRING (9.3186252 48.8293284, 9.3185082 48.8293974)",,,
47937834,2,,Alte Bundesstraße,secondary,50,True,False,28.834,"LINESTRING (9.3186252 48.8293284, 9.3189086 48.8295085)",,,
47937832,3,L 1142,Schorndorfer Straße,tertiary,,False,False,32.607,"LINESTRING (9.3186252 48.8293284, 9.318687 48.8292984, 9.3187198 48.8292825, 9.3189788 48.8291501)",,,
48367417,4,L 1142,An der Talaue,tertiary,50,False,False,10.489,"LINESTRING (9.3225035 48.8317979, 9.3223912 48.8318565)",,,
4488434,,,Lange Straße,residential,20,False,False,36.191,"LINESTRING (9.3181458 48.8334735, 9.3179296 48.833433, 9.3176751 48.8333743)",,,
"[4488434, 421319213]",,,Lange Straße,residential,20,False,True,23.911,"LINESTRING (9.3181458 48.8334735, 9.3182681 48.8334758, 9.3184723 48.8334806)",,,
22997909,,,Bädertörle,living_street,,False,False,64.104,"LINESTRING (9.3181458 48.8334735, 9.3181705 48.8333579, 9.3181586 48.83327, 9.3181729 48.8331886, 9.3182602 48.8331662, 9.3182267 48.8330374, 9.3180839 48.8330622)",,,
22997909,,,Bädertörle,living_street,,False,False,29.471,"LINESTRING (9.3180839 48.8330622, 9.3178557 48.8331068, 9.3176927 48.8331218)",,,
22997909,,,Bädertörle,living_street,,False,True,64.104,"LINESTRING (9.3180839 48.8330622, 9.3182267 48.8330374, 9.3182602 48.8331662, 9.3181729 48.8331886, 9.3181586 48.83327, 9.3181705 48.8333579, 9.3181458 48.8334735)",,,
22997910,,,Bädertörle,living_street,,False,False,71.449,"LINESTRING (9.3180839 48.8330622, 9.3179519 48.8328129, 9.3179278 48.8327256, 9.3177532 48.8326478, 9.3176427 48.8326191, 9.3175323 48.832624)",,3,
31312029,,,Kurze Straße,living_street,,False,False,28.106,"LINESTRING (9.3176927 48.8331218, 9.3176751 48.8333743)",,,
22997909,,,Bädertörle,living_street,,False,True,29.471,"LINESTRING (9.3176927 48.8331218, 9.3178557 48.8331068, 9.3180839 48.8330622)",,,
31312029,,,Kurze Straße,living_street,,False,True,56.762,"LINESTRING (9.3176927 48.8331218, 9.3176416 48.8328662, 9.3175323 48.832624)",,,
22997911,,,Neue Gasse,living_street,,False,True,30.268,"LINESTRING (9.3170433 48.8332636, 9.3170458 48.8329914)",,,
31312030,,,Lange Straße,residential,20,True,False,27.008,"LINESTRING (9.3170433 48.8332636, 9.3166811 48.8332172)",,,
"[1120738944, 22997913]",,,Hadergasse,residential,30,False,False,94.657,"LINESTRING (9.3154002 48.8312127, 9.3153474 48.8312109, 9.3149131 48.8311962, 9.3147098 48.8311902, 9.3145605 48.8311427, 9.3143726 48.8310455, 9.314181 48.831015)",,,
996016653,,,Am Stadtgraben,residential,30,False,False,23.353,"LINESTRING (9.314181 48.831015, 9.3141864 48.8310007, 9.3142087 48.830941, 9.3142977 48.8308207)",,,
"[4568232, 397200538, 996016653]",,,Am Stadtgraben,residential,30,False,True,174.888,"LINESTRING (9.314181 48.831015, 9.3141004 48.8314393, 9.3140833 48.8315236, 9.3140742 48.8315682, 9.3140228 48.8318206, 9.3140197 48.8319518, 9.3140194 48.8319666, 9.3140233 48.8320064, 9.3140307 48.8320832, 9.3141178 48.8322208, 9.3141963 48.8323113, 9.3143268 48.8324616, 9.3143803 48.8325235)",,,
