osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,width,tunnel
5558639,Grüttweg,residential,50,False,True,195.402,"LINESTRING (6.3945102 51.7619986, 6.3942666 51.7619943, 6.3941413 51.7620083, 6.393869 51.762065, 6.3934014 51.7621769, 6.3922739 51.7624843, 6.3918706 51.7626044)",,,
"[528721187, 29184340]",Florastraße,residential,50,False,False,139.01100000000002,"LINESTRING (6.3945102 51.7619986, 6.3946616 51.7620105, 6.3947787 51.7619949, 6.394942 51.761916, 6.395184 51.7617571, 6.3953701 51.7616498, 6.3955458 51.7616045, 6.3957008 51.7616127, 6.3958382 51.7616387, 6.3962076 51.7617463, 6.3962402 51.7617547)","['2', '3']",,
"[238333181, 238333182]",Westring,residential,"['50', '30']",False,True,335.807,"LINESTRING (6.3945102 51.7619986, 6.3944253 51.7618646, 6.3940342 51.7614184, 6.3939773 51.7613534, 6.3937345 51.7610886, 6.3935684 51.760929, 6.393523 51.7608853, 6.3931506 51.7606131, 6.3926849 51.7602727, 6.3919775 51.7594347)",2,,
1202361100,Vor dem Falltor,residential,50,False,True,31.294999999999998,"LINESTRING (6.3991546 51.7626183, 6.3991673 51.7625612, 6.3991722 51.7625167, 6.3991169 51.7623408)",,,
34255246,Hohe Rheinstraße,residential,20,False,True,92.56,"LINESTRING (6.3953181 51.7570634, 6.3951896 51.7571017, 6.3950703 51.7571556, 6.3948527 51.7572625, 6.3945553 51.7574196, 6.3942735 51.7575826)",,,
"[35223376, 26335738]","['Empfängerstraße', 'Hohe Rheinstraße']",residential,20,False,"[False, True]",101.137,"LINESTRING (6.3953181 51.7570634, 6.3953982 51.7570232, 6.3956714 51.7570158, 6.3959401 51.7572414, 6.3961593 51.757403, 6.3963204 51.757559)",,,
"[220472023, 220472014, 220472015]",Jungblutstraße,residential,20,False,"[False, True]",87.653,"LINESTRING (6.3953181 51.7570634, 6.3959114 51.7575674, 6.3959334 51.7575802, 6.3960947 51.7576867)",,3,yes
26335744,Markt,residential,20,False,True,21.046,"LINESTRING (6.3963204 51.757559, 6.3960947 51.7576867)",,,
712652078,Markt,residential,20,False,False,55.169,"LINESTRING (6.3963204 51.757559, 6.3969556 51.7572564)",,,
"[35223376, 26335738]","['Empfängerstraße', 'Hohe Rheinstraße']",residential,20,False,"[False, True]",101.137,"LINESTRING (6.3963204 51.757559, 6.3961593 51.757403, 6.3959401 51.7572414, 6.3956714 51.7570158, 6.3953982 51.7570232, 6.3953181 51.7570634)",,,
29184339,Vor dem Rheintor,residential,50,False,False,11.43,"LINESTRING (6.3909903 51.7583283, 6.3910484 51.758232)",,,
"[343541848, 108099539, 899617966]",Westring,residential,"['50', '30']",False,False,140.96800000000002,"LINESTRING (6.3909903 51.7583283, 6.3910362 51.758351, 6.3910751 51.7583784, 6.3913091 51.7586518, 6.3917705 51.7591908, 6.3918101 51.7592369, 6.3918353 51.7592681, 6.3919064 51.7593514, 6.3919292 51.7593781, 6.3919775 51.7594347)",2,,
26335778,Am Mühlenturm,residential,20,False,False,10.120000000000001,"LINESTRING (6.4012276 51.7579436, 6.4011657 51.7579433, 6.4010809 51.7579387)",,,
26335778,Am Mühlenturm,residential,20,False,False,46.129999999999995,"LINESTRING (6.4010809 51.7579387, 6.4009824 51.7580675, 6.400785 51.7583109)",,,
26335778,Am Mühlenturm,residential,20,False,True,10.120000000000001,"LINESTRING (6.4010809 51.7579387, 6.4011657 51.7579433, 6.4012276 51.7579436)",,,
229760191,Am Mühlenturm,residential,,False,False,36.763,"LINESTRING (6.4010809 51.7579387, 6.4010736 51.7578937, 6.4009685 51.7578609, 6.400662 51.7577651)",,,
"[26335747, 37605421]","['Oberstadt', 'Wasserstraße']",residential,20,False,False,44.504,"LINESTRING (6.400785 51.7583109, 6.400547 51.7582395, 6.4003329 51.7581863, 6.4001915 51.7581528)",,,
"[135627753, 26335747]","['Am Bär', 'Oberstadt']",residential,20,False,True,138.23899999999998,"LINESTRING (6.400785 51.7583109, 6.4009531 51.7584162, 6.4010517 51.758479, 6.4010695 51.7585362, 6.4009943 51.7586212, 6.4003808 51.7589518, 6.4000938 51.7590877, 6.399933 51.7591638)",,,
26335778,Am Mühlenturm,residential,20,False,True,46.129999999999995,"LINESTRING (6.400785 51.7583109, 6.4009824 51.7580675, 6.4010809 51.7579387)",,,
"[34256224, 39997088]","['Markt', 'Kirchplatz']",residential,20,False,True,88.238,"LINESTRING (6.3979969 51.7573725, 6.3976354 51.7574624, 6.3975003 51.7574756, 6.3972628 51.7572646, 6.3971458 51.7572225, 6.3970617 51.7572208, 6.3969556 51.7572564)",,,
39997089,Kirchplatz,residential,20,True,False,73.667,"LINESTRING (6.3979969 51.7573725, 6.3981642 51.7575734, 6.3981916 51.7576344, 6.39829 51.757854, 6.3983212 51.757998)",,,
108099513,Vor dem Rheintor,residential,20,False,True,15.471,"LINESTRING (6.3942735 51.7575826, 6.3940669 51.7576374)",,,
34218984,Rheinstraße,residential,20,True,False,87.336,"LINESTRING (6.3942735 51.7575826, 6.3945868 51.7578574, 6.3950029 51.7582253)",,,
34255246,Hohe Rheinstraße,residential,20,False,False,92.56,"LINESTRING (6.3942735 51.7575826, 6.3945553 51.7574196, 6.3948527 51.7572625, 6.3950703 51.7571556, 6.3951896 51.7571017, 6.3953181 51.7570634)",,,
26335808,Vor dem Rheintor,residential,,False,False,55.646,"LINESTRING (6.3907936 51.7577589, 6.3909976 51.7581804, 6.3910484 51.758232)",,,
29184339,Vor dem Rheintor,residential,50,False,True,11.43,"LINESTRING (6.3910484 51.758232, 6.3909903 51.7583283)",,,
26335808,Vor dem Rheintor,residential,,False,True,55.646,"LINESTRING (6.3910484 51.758232, 6.3909976 51.7581804, 6.3907936 51.7577589)",,,
"[108099513, 1202290229]",Vor dem Rheintor,residential,"['50', '20']",False,False,222.98699999999997,"LINESTRING (6.3910484 51.758232, 6.3911393 51.758192, 6.3913982 51.7581357, 6.3915813 51.758126, 6.391778 51.7581259, 6.3920361 51.7581132, 6.3922421 51.7580801, 6.3925208 51.758004, 6.392853 51.7578917, 6.3930692 51.7578105, 6.3932101 51.7577525, 6.3933554 51.7577002, 6.3935261 51.7576541, 6.3937939 51.7576379, 6.3940669 51.7576374)",,,
