osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,junction,bridge,width
24749020,Kolpingstraße,residential,False,False,238.39700000000002,"LINESTRING (6.7887214 50.663125, 6.7886277 50.6631128, 6.7869847 50.6630858, 6.7869055 50.6630836, 6.7868096 50.6630785, 6.7867338 50.6630696, 6.7866488 50.663053, 6.7864787 50.6630153, 6.7855119 50.66279, 6.7854254 50.6627716)",,30,,,
33129696,Kessenicher Straße,residential,False,True,56.33400000000001,"LINESTRING (6.7887214 50.663125, 6.7887206 50.6631822, 6.7887099 50.6632788, 6.7886965 50.6633917, 6.7886878 50.663464, 6.7886715 50.6635399, 6.7886596 50.6635813, 6.7886398 50.6636278)",,50,,,
33129698,Walramstraße,residential,False,True,114.721,"LINESTRING (6.7887214 50.663125, 6.788796 50.6631267, 6.7888977 50.6631159, 6.7894956 50.6630097, 6.7902217 50.6628823, 6.790295 50.6628708)",,,,,
145950260,Kessenicher Straße,residential,False,False,48.108000000000004,"LINESTRING (6.7887214 50.663125, 6.7887187 50.663057, 6.7887072 50.6629782, 6.7886814 50.6628334, 6.7886664 50.6627794, 6.7886496 50.6627389, 6.7886348 50.6627176, 6.7886191 50.6627005)",,30,,,
24557887,Entenpfuhl,residential,False,True,72.476,"LINESTRING (6.7866101 50.6591677, 6.7865963 50.6592716, 6.7865743 50.6593835, 6.786569 50.6594322, 6.7865758 50.6595206, 6.7865836 50.6595653, 6.7865961 50.6595987, 6.7866094 50.6596322, 6.7866441 50.6596992, 6.7866795 50.6597485, 6.7867289 50.6597984)",1,50,,,
24557890,Gartenstraße,residential,True,False,90.92600000000002,"LINESTRING (6.7866101 50.6591677, 6.7862736 50.6592268, 6.7861608 50.6592464, 6.7859395 50.6592876, 6.7858531 50.6593036, 6.7857204 50.6593294, 6.7855869 50.6593531, 6.7855245 50.6593586, 6.7854739 50.659357, 6.7854182 50.6593481, 6.7853711 50.6593306)",,50,,,
529666050,Gartenstraße,residential,True,False,41.475,"LINESTRING (6.785278 50.6592403, 6.785259 50.6591956, 6.7851462 50.658929, 6.7851252 50.6588801)",1,50,,,
24558929,Gartenstraße,residential,False,False,59.987,"LINESTRING (6.7849172 50.658357, 6.7849484 50.6584409, 6.7851252 50.6588801)",1,50,,,
510228692,Alte Gerberstraße,residential,False,False,136.98600000000002,"LINESTRING (6.7849172 50.658357, 6.7850185 50.6583551, 6.7851047 50.658349, 6.785223 50.6583304, 6.7857103 50.6582309, 6.7861828 50.6581374, 6.7863858 50.6581047, 6.7865755 50.6580819, 6.7867979 50.6580657)",,50,,,
510228692,Alte Gerberstraße,residential,False,True,96.499,"LINESTRING (6.7849172 50.658357, 6.7847079 50.6583621, 6.7845324 50.6583687, 6.7843882 50.6583774, 6.7839142 50.6584041, 6.7838315 50.6584058, 6.7837579 50.6583997, 6.7836969 50.6583891, 6.7835661 50.6583529)",,50,,,
31916644,Frauenberger Straße,tertiary,False,True,73.561,"LINESTRING (6.783206 50.6622755, 6.7831973 50.6623068, 6.7831869 50.6623349, 6.7831477 50.6624031, 6.7830498 50.6625531, 6.7829522 50.6626915, 6.7828748 50.662789, 6.7827933 50.6628807)",,50,,,
31916646,Frauenberger Straße,tertiary,False,False,103.847,"LINESTRING (6.783206 50.6622755, 6.7832188 50.6620978, 6.7832234 50.6619661, 6.7832281 50.6617561, 6.7832375 50.6615797, 6.7832403 50.6614361, 6.783246 50.661342)",2,50,,,
439121633,Grünstraße,residential,True,False,104.45400000000001,"LINESTRING (6.783206 50.6622755, 6.783321 50.6623826, 6.7840022 50.6629749, 6.7840709 50.6630382)",,30,,,
510228690,Kirchstraße,residential,False,False,37.293,"LINESTRING (6.783206 50.6622755, 6.7832436 50.6622501, 6.7832885 50.6622292, 6.783415 50.6621995, 6.7836816 50.6621383)",,,,,
24749020,Kolpingstraße,residential,False,True,238.39699999999996,"LINESTRING (6.7854254 50.6627716, 6.7855119 50.66279, 6.7864787 50.6630153, 6.7866488 50.663053, 6.7867338 50.6630696, 6.7868096 50.6630785, 6.7869055 50.6630836, 6.7869847 50.6630858, 6.7886277 50.6631128, 6.7887214 50.663125)",,30,,,
24749029,Annaturmplatz,residential,True,False,100.65,"LINESTRING (6.7854254 50.6627716, 6.7853618 50.6628587, 6.7849895 50.6632305, 6.7849588 50.6632562, 6.7849112 50.6632808, 6.7848549 50.6633016, 6.7845599 50.6633892, 6.7844903 50.6634124)",,,,,
24749040,Annaturmplatz,residential,False,False,61.813,"LINESTRING (6.7854254 50.6627716, 6.785305 50.6627441, 6.7852218 50.6627363, 6.7847009 50.6627045, 6.7845599 50.6626963)",,30,,,
24749123,Grünstraße,residential,False,False,44.087,"LINESTRING (6.7844903 50.6634124, 6.7848506 50.6637365)",,30,,,
24749123,Grünstraße,residential,False,True,25.273,"LINESTRING (6.7844903 50.6634124, 6.7842809 50.6632279)",,30,,,
24749037,Annaturmplatz,residential,True,False,51.341,"LINESTRING (6.7840709 50.6630382, 6.7841264 50.6630018, 6.7844874 50.6627546, 6.7845599 50.6626963)",,,,,
24749123,Grünstraße,residential,False,False,25.769,"LINESTRING (6.7840709 50.6630382, 6.7842629 50.663211, 6.7842809 50.6632279)",,30,,,
26626490,Grüngasse,residential,False,True,89.454,"LINESTRING (6.7860488 50.6634713, 6.7849555 50.6637131, 6.7848506 50.6637365)",,,,,
25621335,Walramstraße,residential,False,False,46.147999999999996,"LINESTRING (6.7929718 50.662412, 6.7927817 50.6624433, 6.7927392 50.6624511, 6.7923374 50.6625145)",3,50,,,
"[26603391, 81108559]",Mühlenstraße,residential,False,False,211.628,"LINESTRING (6.7929718 50.662412, 6.7929249 50.6624772, 6.7928881 50.6625242, 6.7928574 50.6625573, 6.7928349 50.6625777, 6.7926916 50.6626815, 6.792524 50.6627975, 6.7923969 50.6628837, 6.7923389 50.6629212, 6.7922451 50.662976, 6.7921416 50.6630249, 6.7920117 50.6630759, 6.7918522 50.6631272, 6.7916704 50.6631758, 6.7913766 50.6632443, 6.7910186 50.6633254, 6.7906103 50.6634055, 6.7905484 50.6634197)",2,50,,,
169003999,Dominikanerinnenplatz,residential,False,True,35.74,"LINESTRING (6.7929718 50.662412, 6.7930922 50.662398, 6.7932334 50.662381, 6.793471 50.6623557)",3,50,,,
169004002,Gansweide,residential,False,True,34.502,"LINESTRING (6.7929718 50.662412, 6.7930028 50.6623538, 6.7930356 50.6622802, 6.7930457 50.6622496, 6.7930564 50.6621991, 6.7930625 50.6621523, 6.7930633 50.6621091)",2,50,,,
"[24953451, 80297579, 24963548]","['An den Kapuzinern', 'Neutorwall']","['living_street', 'residential']",False,True,271.013,"LINESTRING (6.7885376 50.6603331, 6.7886597 50.6603011, 6.7887569 50.6602757, 6.7890046 50.6601632, 6.7890463 50.6601442, 6.7895343 50.6600045, 6.789585 50.6599866, 6.7896208 50.6599676, 6.7896507 50.659936, 6.7896687 50.6599039, 6.7895831 50.6598414, 6.7895312 50.6598059, 6.7894219 50.6597358, 6.7891026 50.6595312, 6.7887073 50.6592729, 6.7882759 50.6589839, 6.7880137 50.6588207, 6.7879228 50.6587709)",,30,,,
24953501,Berliner Straße,residential,False,False,76.949,"LINESTRING (6.7870176 50.659792, 6.7871073 50.6598352, 6.7872197 50.6598901, 6.787443 50.6600147, 6.7875812 50.6600977, 6.7877007 50.6601761, 6.7877839 50.6602349, 6.7878197 50.6602594)",,20,,,
"[232571769, 232571771]",Hochstraße,living_street,True,False,131.49,"LINESTRING (6.7870176 50.659792, 6.7870637 50.6597485, 6.7871613 50.6596717, 6.787284 50.6595711, 6.7874696 50.6594299, 6.7875179 50.6593838, 6.7875646 50.6593241, 6.7875816 50.6593023, 6.7878574 50.6588497, 6.7879228 50.6587709)",1,,,,
24716349,Wilhelmstraße,tertiary,True,False,8.088,"LINESTRING (6.7884536 50.658398, 6.7883718 50.658347)",,20,,,
"[24934005, 31916647]",Hochstraße,residential,True,False,39.428,"LINESTRING (6.7884536 50.658398, 6.7886003 50.6583155, 6.7886214 50.6582972, 6.7886365 50.658277, 6.7886538 50.6582264, 6.7886676 50.6581861, 6.7887126 50.6581682, 6.7887559 50.6581483, 6.7887883 50.6581347)",,,,,
1082413743,Bahnhofstraße,residential,False,False,13.103,"LINESTRING (6.7911499 50.6594706, 6.791024 50.6595573)",,,,,
167096829,Bahnhofstraße,residential,False,True,110.101,"LINESTRING (6.7911499 50.6594706, 6.7911729 50.6593722, 6.7911979 50.6593089, 6.7914031 50.6589655, 6.7916592 50.658537)",,,,,
"[99859814, 24018986, 1090012301, 547995022, 104496240, 729659218]","['Oststraße', 'Alleestraße']",tertiary,False,True,269.75700000000006,"LINESTRING (6.7932379 50.6584855, 6.7929549 50.6584202, 6.7929195 50.6584135, 6.7928797 50.6584078, 6.7928724 50.6584072, 6.7928385 50.6584046, 6.7922873 50.6584072, 6.7918892 50.6584119, 6.7918254 50.658407, 6.7917445 50.658392, 6.7916714 50.6583704, 6.7915705 50.6583102, 6.7912184 50.6581051, 6.7911637 50.6580735, 6.7910557 50.6580109, 6.7910112 50.6579851, 6.7909683 50.6579609, 6.7908066 50.6578693, 6.7907445 50.6578335, 6.7907192 50.657821, 6.7906833 50.6578045, 6.790645 50.6577891, 6.7905408 50.6577612, 6.7904569 50.6577406, 6.7902907 50.6577002, 6.7901096 50.6576566, 6.7900765 50.6576482, 6.7898524 50.6575938)",2,"['50', '30']",,,
25441595,Kaplan-Kellermann-Straße,residential,False,True,92.13999999999999,"LINESTRING (6.7932379 50.6584855, 6.7932023 50.6585554, 6.7931142 50.6587208, 6.7930973 50.6587535, 6.7930826 50.6587832, 6.7929814 50.6589842, 6.7929591 50.6590301, 6.7928557 50.6592224, 6.7928239 50.6592713)",,30,,,
24954240,Kaplan-Kellermann-Straße,residential,True,False,114.48,"LINESTRING (6.7928239 50.6592713, 6.792723 50.6593222, 6.7920456 50.6596408, 6.791878 50.6597196, 6.7917744 50.6597713, 6.7916806 50.6598181, 6.791655 50.6598348, 6.7916362 50.6598561, 6.7916256 50.6598756, 6.791608 50.6598956, 6.7915768 50.6599186)",,30,,,
"[80291672, 25333257, 555784658]",Ursulinenstraße,residential,True,False,137.003,"LINESTRING (6.7928239 50.6592713, 6.7926511 50.6592317, 6.7919671 50.6590932, 6.7919059 50.659083, 6.7918448 50.6590957, 6.7917831 50.6591251, 6.7914864 50.6593025, 6.7913934 50.6593565, 6.7913702 50.6593703, 6.7911499 50.6594706)",,"['20', '30']",,,
25441595,Kaplan-Kellermann-Straße,residential,False,False,92.13999999999999,"LINESTRING (6.7928239 50.6592713, 6.7928557 50.6592224, 6.7929591 50.6590301, 6.7929814 50.6589842, 6.7930826 50.6587832, 6.7930973 50.6587535, 6.7931142 50.6587208, 6.7932023 50.6585554, 6.7932379 50.6584855)",,30,,,
342933007,Walramstraße,residential,False,False,86.87700000000001,"LINESTRING (6.7914833 50.6626633, 6.7914201 50.6626743, 6.7903658 50.6628584, 6.790295 50.6628708)",1,50,,,
342933007,Walramstraße,residential,False,True,62.434000000000005,"LINESTRING (6.7914833 50.6626633, 6.7922501 50.6625306, 6.7923374 50.6625145)",1,50,,,
"[1150944776, 25058809, 1150944775]",Am Kahlenturm,residential,True,False,159.77599999999998,"LINESTRING (6.7914833 50.6626633, 6.7914262 50.6625519, 6.7911956 50.6621258, 6.7909729 50.6617854, 6.7908846 50.6616535, 6.7908177 50.6615569, 6.7907499 50.6614683, 6.7906701 50.6613598, 6.7906391 50.6613323)",,30,,,
25456639,Mittelstraße,residential,False,True,16.385,"LINESTRING (6.7896104 50.6621631, 6.7894404 50.6620626)",,,,,
33129703,Mittelstraße,residential,False,False,49.841,"LINESTRING (6.7896104 50.6621631, 6.7897754 50.6622573, 6.789975 50.662362, 6.7900289 50.6623946, 6.7900644 50.662418, 6.790085 50.6624338, 6.790106 50.6624545, 6.790119 50.662471)",,30,,,
342932964,Moselstraße,residential,False,False,77.79299999999999,"LINESTRING (6.781154 50.657346, 6.7818657 50.6576441, 6.7820349 50.6577175, 6.7820727 50.6577336)",,30,,,
25157923,Nahestraße,residential,False,False,93.745,"LINESTRING (6.7831845 50.6572795, 6.7831483 50.6573004, 6.7830829 50.6573315, 6.7830029 50.6573637, 6.7825306 50.6575317, 6.7821913 50.657656, 6.7821264 50.6576924, 6.7820727 50.6577336)",,30,,,
25215530,Nahestraße,living_street,False,True,72.68700000000001,"LINESTRING (6.7831845 50.6572795, 6.7834788 50.6574229, 6.7836766 50.6575241, 6.7839582 50.6577093)",,,,,
25157923,Nahestraße,residential,False,True,93.745,"LINESTRING (6.7820727 50.6577336, 6.7821264 50.6576924, 6.7821913 50.657656, 6.7825306 50.6575317, 6.7830029 50.6573637, 6.7830829 50.6573315, 6.7831483 50.6573004, 6.7831845 50.6572795)",,30,,,
342932964,Moselstraße,residential,False,False,125.822,"LINESTRING (6.7820727 50.6577336, 6.7833603 50.6582759, 6.7834051 50.6582946, 6.7835661 50.6583529)",,30,,,
342932964,Moselstraße,residential,False,True,77.793,"LINESTRING (6.7820727 50.6577336, 6.7820349 50.6577175, 6.7818657 50.6576441, 6.781154 50.657346)",,30,,,
25158473,Rüdesheimer Torwall,living_street,True,False,103.24600000000001,"LINESTRING (6.7842147 50.661148, 6.7841494 50.6609649, 6.7840773 50.6606433, 6.7840255 50.6604136, 6.7839979 50.6602986, 6.7839937 50.660274, 6.7839864 50.6602314)",,,,,
25215723,Luisenstraße,residential,False,True,48.878,"LINESTRING (6.7842147 50.661148, 6.7840972 50.66115, 6.7838987 50.6611562, 6.7835223 50.6611713)",,,,,
25158014,Kirchplatz,living_street,False,False,41.239,"LINESTRING (6.7855593 50.662037, 6.7855843 50.662134, 6.7856167 50.6621863, 6.785668 50.6622338, 6.7857871 50.6623138, 6.7858292 50.6623547)",,,,,
145950260,Kessenicher Straße,residential,False,False,56.664,"LINESTRING (6.7885948 50.6626733, 6.7885718 50.6626356, 6.7885496 50.6625905, 6.7884763 50.662425, 6.7884613 50.662392, 6.7884122 50.6622971, 6.7883917 50.6622575, 6.7883788 50.6622331, 6.7883601 50.662208, 6.7883399 50.6621918)",,30,,,
145950260,Kessenicher Straße,residential,False,True,3.4770000000000003,"LINESTRING (6.7885948 50.6626733, 6.7886066 50.662687, 6.7886191 50.6627005)",,30,,,
"[1105001552, 25158295]",Kirchwall,living_street,False,True,203.23199999999997,"LINESTRING (6.7885948 50.6626733, 6.788525 50.662676, 6.788504 50.6626768, 6.7881914 50.6626783, 6.7871395 50.6626747, 6.7870135 50.6626747, 6.7869564 50.6626734, 6.786877 50.6626599, 6.7865266 50.6625861, 6.7863925 50.6625561, 6.7862733 50.6625251, 6.786076 50.6624613, 6.7859191 50.6624069, 6.7858292 50.6623547)",,,,,
33129703,Mittelstraße,residential,False,False,46.167,"LINESTRING (6.790119 50.662471, 6.7901415 50.6625132, 6.7901692 50.6625772, 6.7902624 50.6628031, 6.790295 50.6628708)",,30,,,
33129703,Mittelstraße,residential,False,True,49.841,"LINESTRING (6.790119 50.662471, 6.790106 50.6624545, 6.790085 50.6624338, 6.7900644 50.662418, 6.7900289 50.6623946, 6.789975 50.662362, 6.7897754 50.6622573, 6.7896104 50.6621631)",,30,,,
25158208,Bischofstraße,living_street,True,False,83.576,"LINESTRING (6.7851278 50.6608956, 6.7848895 50.6607674, 6.7846819 50.6606471, 6.7842812 50.6603995, 6.7842581 50.6603852)",,,,,
25158671,Pielsgasse,living_street,True,False,74.783,"LINESTRING (6.7851278 50.6608956, 6.7850842 50.6609228, 6.7850041 50.6609738, 6.78488 50.661046, 6.7847868 50.6611009, 6.7847264 50.6611318, 6.7846093 50.661181, 6.7845101 50.6612195, 6.784352 50.6612799, 6.7842888 50.6613012)",,,,,
25456639,Mittelstraße,residential,False,False,16.385,"LINESTRING (6.7894404 50.6620626, 6.7896104 50.6621631)",,,,,
182704780,Mittelstraße,residential,False,True,87.544,"LINESTRING (6.7894404 50.6620626, 6.7891666 50.6618973, 6.7889018 50.6617443, 6.7888395 50.6617071, 6.7887603 50.6616641, 6.7885238 50.6615315)",,,,,
25058815,Am Bollwerk,residential,True,False,47.226,"LINESTRING (6.7920003 50.6608805, 6.7919289 50.6609237, 6.7915472 50.661135, 6.791492 50.6611562)",,50,,,
"[1018824310, 33129694]",Gansweide,residential,False,False,160.85000000000002,"LINESTRING (6.7920003 50.6608805, 6.7926776 50.6613671, 6.7927699 50.6614415, 6.7928421 50.6615107, 6.7928835 50.6615612, 6.7929224 50.6616228, 6.7929659 50.6616981, 6.7929874 50.6617468, 6.7930039 50.6617953, 6.7930195 50.6618484, 6.7930377 50.6619228, 6.7930532 50.6620075, 6.7930633 50.6621091)",,50,,,
"[1018824308, 1018824309, 24018998, 80295004]",Gansweide,residential,False,True,95.82300000000002,"LINESTRING (6.7920003 50.6608805, 6.791962 50.6608534, 6.7919176 50.6608222, 6.7918074 50.6607446, 6.7916726 50.6606496, 6.7915615 50.660569, 6.7914232 50.6604708, 6.7913371 50.6604048, 6.791313 50.6603781, 6.7912985 50.6603497, 6.7912878 50.6603171, 6.7912848 50.6602463, 6.7912985 50.6601848)",,"['50', '20']",,,
25158688,Dechant-Vogt-Straße,residential,True,False,89.99900000000001,"LINESTRING (6.7836816 50.6621383, 6.7836865 50.6620813, 6.7835604 50.6613738, 6.7835516 50.6613339)",,,,,
510228690,Kirchstraße,residential,False,False,91.096,"LINESTRING (6.7836816 50.6621383, 6.7837938 50.6621118, 6.7848118 50.6618837, 6.7848975 50.6618609)",,,,,
510228690,Kirchstraße,residential,False,True,37.293,"LINESTRING (6.7836816 50.6621383, 6.783415 50.6621995, 6.7832885 50.6622292, 6.7832436 50.6622501, 6.783206 50.6622755)",,,,,
25158473,Rüdesheimer Torwall,living_street,True,False,17.818,"LINESTRING (6.7842888 50.6613012, 6.7842147 50.661148)",,,,,
25215536,Josefstraße,residential,False,False,93.89,"LINESTRING (6.7807319 50.6586048, 6.7806808 50.6586667, 6.7801399 50.6593114, 6.7801083 50.6593509)",,,,,
25215988,Bendenstraße,residential,False,True,126.72699999999999,"LINESTRING (6.7807319 50.6586048, 6.7808165 50.6586471, 6.7808279 50.6586528, 6.7809252 50.6586851, 6.7811692 50.6588097, 6.7812498 50.6588497, 6.7814914 50.6589578, 6.7815527 50.6589856, 6.7820816 50.6592239, 6.7821923 50.6592672)",,,,,
25215965,Chlodwigstraße,residential,False,True,45.191,"LINESTRING (6.7801808 50.661363, 6.7802355 50.6613421, 6.7807034 50.6611278)",,30,,,
34731247,Weststraße,residential,False,False,3.459,"LINESTRING (6.7814834 50.6617894, 6.7814542 50.6617644)",,30,,,
25215637,Chlodwigstraße,residential,True,False,103.111,"LINESTRING (6.7818723 50.6605708, 6.7818075 50.660595, 6.7807034 50.6611278)",,,,,
25215726,Martinsgasse,residential,False,True,116.77799999999999,"LINESTRING (6.7818723 50.6605708, 6.7819242 50.6606249, 6.7820912 50.6607083, 6.7822562 50.6607685, 6.7826273 50.6609321, 6.7828716 50.6610367, 6.7829465 50.6610607, 6.7830049 50.6610765, 6.7830703 50.6610919, 6.783129 50.6611038, 6.7831879 50.661116, 6.783254 50.6611186)",,,,,
25215927,Jakobsgasse,residential,False,False,107.589,"LINESTRING (6.7818723 50.6605708, 6.7818247 50.660533, 6.7814364 50.6603602, 6.7813325 50.6603266, 6.7809442 50.660156, 6.7808234 50.6600996, 6.7806995 50.6600444, 6.7806275 50.6600157)",,,,,
25215965,Chlodwigstraße,residential,False,False,45.191,"LINESTRING (6.7807034 50.6611278, 6.7802355 50.6613421, 6.7801808 50.661363)",,30,,,
34731247,Weststraße,residential,False,True,88.387,"LINESTRING (6.7807034 50.6611278, 6.7807431 50.6611619, 6.7810572 50.6614296, 6.7811029 50.6614705, 6.7813972 50.6617151, 6.7814542 50.6617644)",,30,,,
168554835,Malmedyer Straße,residential,False,False,24.117,"LINESTRING (6.7805876 50.6642624, 6.7806277 50.6642916, 6.7807095 50.6643426, 6.7807779 50.6643817, 6.7808351 50.6644117)",,,,,
25215723,Luisenstraße,residential,False,False,48.878,"LINESTRING (6.7835223 50.6611713, 6.7838987 50.6611562, 6.7840972 50.66115, 6.7842147 50.661148)",,,,,
