osmid,oneway,lanes,name,highway,reversed,length,geometry,bridge,maxspeed,ref,width,tunnel
"[25041528, 96698541, 926905006, 926905007]",False,,,tertiary,True,44.347,"LINESTRING (6.2439762 50.5548403, 6.2440163 50.5548893, 6.2441395 50.5550434, 6.2442305 50.5551625, 6.2442566 50.5551971)",yes,,K 2,,
42204621,False,,Laufenstraße,living_street,True,19.283,"LINESTRING (6.2408763 50.5549701, 6.2406862 50.5548895, 6.240649 50.5548741)",,,,,
25041755,True,,Stehlings,living_street,False,98.43599999999999,"LINESTRING (6.2418764 50.5554865, 6.2418109 50.5554947, 6.2417665 50.5554953, 6.2417251 50.5554907, 6.2416438 50.5554728, 6.2414452 50.5554038, 6.2412245 50.5553318, 6.2410949 50.5552616, 6.2409117 50.5550011, 6.2408763 50.5549701)",,,,,
"[96698538, 25088242, 96698539]",False,,Markt,living_street,False,42.006,"LINESTRING (6.2418764 50.5554865, 6.2419291 50.5553841, 6.2419704 50.5552992, 6.2420144 50.5551202)",yes,,,,
115159704,False,,Stadtstraße,living_street,False,23.867,"LINESTRING (6.2417425 50.5524155, 6.2418214 50.5524968, 6.241872 50.5526115)",,,,,
"[13866626, 138314814]",False,,"['Stadtstraße', 'Herbert-Isaac-Straße']","['living_street', 'residential']",True,272.757,"LINESTRING (6.2417425 50.5524155, 6.2416841 50.5523659, 6.2414914 50.5522267, 6.2414261 50.5521879, 6.2413406 50.5521594, 6.2409126 50.5520826, 6.2406103 50.5520351, 6.2404166 50.552024, 6.2402041 50.5520232, 6.2399517 50.5520374, 6.2397234 50.5520717, 6.2395232 50.5521127, 6.2393063 50.5521544, 6.2392123 50.5521787, 6.2391501 50.552212, 6.2390682 50.5523222, 6.2389935 50.5524302, 6.2389288 50.552524, 6.2388501 50.5526475, 6.2387667 50.5528081)",,,,,
91004848,False,,Schloßberg,living_street,True,21.485,"LINESTRING (6.2405985 50.5541954, 6.2403129 50.554129)",,,,,
"[626886448, 620930937, 620930933, 992316638]",True,,Kirchstraße,living_street,False,217.34,"LINESTRING (6.2405985 50.5541954, 6.2406218 50.554153, 6.2406595 50.5540613, 6.2406924 50.5539777, 6.2407361 50.5538712, 6.2408116 50.5537377, 6.2408407 50.5536387, 6.2408838 50.5535816, 6.2410224 50.5534468, 6.2411301 50.5533304, 6.2413269 50.55314, 6.2414125 50.5530643, 6.2414921 50.5529914, 6.2415376 50.5529517, 6.2415738 50.5529273, 6.2415996 50.5528844, 6.241614 50.5528438, 6.2416377 50.5527823, 6.2417012 50.5525057, 6.2417425 50.5524155)",,,,,
"[42204624, 42204625, 25041776]",False,,Im Städtchen,living_street,True,63.086,"LINESTRING (6.2403771 50.5559157, 6.2403057 50.5559691, 6.2402799 50.5560236, 6.2402415 50.5560682, 6.2401996 50.5562043, 6.2401582 50.5562571, 6.2401227 50.5563062, 6.2401072 50.556318, 6.2400503 50.5563311, 6.2399951 50.5563345, 6.2399681 50.556336, 6.2399186 50.5563387)",yes,,,,
32335880,False,,Kierberg,residential,True,189.32699999999997,"LINESTRING (6.2437077 50.5527804, 6.2437017 50.552822, 6.2436955 50.5528416, 6.2436861 50.5528638, 6.2436071 50.5529853, 6.2435777 50.5530491, 6.2435638 50.5530987, 6.2435595 50.553162, 6.2435626 50.5532172, 6.2435734 50.5532558, 6.2435958 50.5532895, 6.2437075 50.5534074, 6.2440036 50.5535857, 6.2440838 50.5536252, 6.2441759 50.5536579, 6.244374 50.553709, 6.2445176 50.5537307, 6.2445718 50.5537352, 6.2446214 50.553733, 6.2446786 50.5537113, 6.24494 50.5534512)",,30,,,
32335882,False,,Kierberg,residential,False,119.37899999999999,"LINESTRING (6.2437077 50.5527804, 6.2437686 50.5528415, 6.2437976 50.5528905, 6.2438239 50.5529479, 6.2438496 50.5529835, 6.2438988 50.5530264, 6.2441095 50.553157, 6.2442098 50.5532199, 6.2442853 50.5532551, 6.244357 50.5532792, 6.2447846 50.5533933, 6.2448665 50.5534203, 6.24494 50.5534512)",,30,,,
"[32335889, 439496109, 1009745278, 41745911]",False,,"['Am Grindel', 'Kierberg']",residential,False,275.962,"LINESTRING (6.2437077 50.5527804, 6.2435558 50.5526387, 6.2435167 50.5525947, 6.2435018 50.5525683, 6.2434949 50.5525566, 6.2434894 50.5525369, 6.2435222 50.5525091, 6.2435481 50.5524959, 6.2435769 50.552488, 6.2438177 50.5524446, 6.243896 50.5524259, 6.2439418 50.5524086, 6.2439998 50.5523786, 6.2440685 50.5522862, 6.2441101 50.5521884, 6.2441335 50.5521018, 6.2441432 50.5520348, 6.2441384 50.551963, 6.244131 50.5519151, 6.2441199 50.5518655, 6.2440988 50.5518072, 6.244058 50.5517427, 6.24398 50.5516544, 6.243837 50.5514901, 6.2437932 50.5514229, 6.2437604 50.5513626, 6.2437406 50.5513097, 6.2437337 50.551264, 6.2437438 50.5511866, 6.2437876 50.5510447, 6.243832 50.5508506, 6.2438662 50.5507244, 6.2438962 50.5506734, 6.2439332 50.5506349)",,30,,4,
55081580,False,,Markt,living_street,True,20.585,"LINESTRING (6.2420144 50.5551202, 6.2422988 50.5551605)",,,,,
"[55081580, 25047175]",False,,"['Markt', 'Rurstraße']",living_street,"[False, True]",40.324,"LINESTRING (6.2420144 50.5551202, 6.241951 50.555102, 6.2419095 50.5550832, 6.241873 50.5550617, 6.2418269 50.555021, 6.2416725 50.5548418)",,,,,
"[96698538, 96698539, 25088242]",False,,Markt,living_street,True,42.006,"LINESTRING (6.2420144 50.5551202, 6.2419704 50.5552992, 6.2419291 50.5553841, 6.2418764 50.5554865)",yes,,,,
25041641,False,,Holzmarkt,living_street,True,69.63,"LINESTRING (6.2400554 50.5553258, 6.2401086 50.554976, 6.2400952 50.5548957, 6.2401497 50.5547469, 6.2401734 50.5547085)",,,,,
"[42204620, 25041446]",False,,Laufenstraße,living_street,False,114.054,"LINESTRING (6.2400554 50.5553258, 6.2400021 50.5553822, 6.2399945 50.5554551, 6.2399125 50.5559789, 6.2398982 50.5561549, 6.2399186 50.5563387)",,,,,
"[27738778, 42204619, 42204620, 42204623]",False,,Laufenstraße,living_street,True,66.374,"LINESTRING (6.2400554 50.5553258, 6.2401248 50.5552656, 6.2401891 50.5552112, 6.2405524 50.5549963, 6.2406006 50.55496, 6.2406191 50.5549345, 6.240649 50.5548741)",yes,,,,
32335891,False,,Rusejässje,living_street,True,21.527,"LINESTRING (6.2420701 50.5547465, 6.2422608 50.5548123, 6.2423188 50.5548541)",,,,,
32335880,False,,Kierberg,residential,False,189.32700000000003,"LINESTRING (6.24494 50.5534512, 6.2446786 50.5537113, 6.2446214 50.553733, 6.2445718 50.5537352, 6.2445176 50.5537307, 6.244374 50.553709, 6.2441759 50.5536579, 6.2440838 50.5536252, 6.2440036 50.5535857, 6.2437075 50.5534074, 6.2435958 50.5532895, 6.2435734 50.5532558, 6.2435626 50.5532172, 6.2435595 50.553162, 6.2435638 50.5530987, 6.2435777 50.5530491, 6.2436071 50.5529853, 6.2436861 50.5528638, 6.2436955 50.5528416, 6.2437017 50.552822, 6.2437077 50.5527804)",,30,,,
32335882,False,,Kierberg,residential,True,119.37899999999999,"LINESTRING (6.24494 50.5534512, 6.2448665 50.5534203, 6.2447846 50.5533933, 6.244357 50.5532792, 6.2442853 50.5532551, 6.2442098 50.5532199, 6.2441095 50.553157, 6.2438988 50.5530264, 6.2438496 50.5529835, 6.2438239 50.5529479, 6.2437976 50.5528905, 6.2437686 50.5528415, 6.2437077 50.5527804)",,30,,,
32335888,False,,Unterer Mühlenberg,living_street,False,136.382,"LINESTRING (6.24494 50.5534512, 6.2451147 50.553532, 6.2451638 50.5535726, 6.2451956 50.5536205, 6.2452099 50.5536611, 6.2452121 50.5537033, 6.2451978 50.5537594, 6.2451483 50.5538431, 6.2450635 50.553953, 6.2450157 50.5540008, 6.2448543 50.5541202, 6.2446426 50.5542525, 6.2444295 50.5543702, 6.2443618 50.5543985)",,,,,
32335887,False,,Oberer Mühlenberg,living_street,False,154.755,"LINESTRING (6.2443618 50.5543985, 6.244278 50.5543979, 6.2442457 50.5544013, 6.2442233 50.5544079, 6.2440032 50.5544901, 6.2438043 50.5545459, 6.2431738 50.554746, 6.2423745 50.5548468, 6.2423188 50.5548541)",,,,,
32335888,False,,Unterer Mühlenberg,living_street,False,169.65300000000002,"LINESTRING (6.2443618 50.5543985, 6.2439137 50.5545742, 6.2433109 50.5548142, 6.2428517 50.5549589, 6.24247 50.5550516, 6.2422988 50.5551605)",,,,,
32335888,False,,Unterer Mühlenberg,living_street,True,136.38200000000003,"LINESTRING (6.2443618 50.5543985, 6.2444295 50.5543702, 6.2446426 50.5542525, 6.2448543 50.5541202, 6.2450157 50.5540008, 6.2450635 50.553953, 6.2451483 50.5538431, 6.2451978 50.5537594, 6.2452121 50.5537033, 6.2452099 50.5536611, 6.2451956 50.5536205, 6.2451638 50.5535726, 6.2451147 50.553532, 6.24494 50.5534512)",,,,,
"[55081580, 25047175]",False,,"['Markt', 'Rurstraße']",living_street,"[False, True]",40.324,"LINESTRING (6.2416725 50.5548418, 6.2418269 50.555021, 6.241873 50.5550617, 6.2419095 50.5550832, 6.241951 50.555102, 6.2420144 50.5551202)",,,,,
"[96698537, 14853211, 25047175]",False,,Rurstraße,living_street,True,86.85099999999998,"LINESTRING (6.2416725 50.5548418, 6.2415578 50.5547149, 6.2415394 50.5546791, 6.2414957 50.5545973, 6.2414831 50.5545716, 6.2414509 50.5544692, 6.2413009 50.5542699, 6.2412434 50.5542424, 6.2410786 50.5542007)",yes,,,,
"[396385432, 396385430]",False,,Oberer Mühlenberg,living_street,True,47.927,"LINESTRING (6.2416725 50.5548418, 6.2417913 50.5548794, 6.2419144 50.5548999, 6.242094 50.5548972, 6.2421748 50.5548938, 6.2422309 50.5548837, 6.2423188 50.5548541)",,,,,
55081580,False,,Markt,living_street,False,20.585,"LINESTRING (6.2422988 50.5551605, 6.2420144 50.5551202)",,,,,
"[25041952, 25041352]",False,,"['Austraße', 'Markt']",living_street,"[False, True]",129.542,"LINESTRING (6.2422988 50.5551605, 6.2424321 50.555173, 6.242559 50.5551784, 6.24267 50.5551773, 6.242855 50.5551377, 6.2430235 50.5550998, 6.2430955 50.5550728, 6.2431799 50.5550206, 6.2432564 50.5549564, 6.2432944 50.5549353, 6.2433734 50.554914, 6.2436138 50.5548708, 6.2438202 50.5548326, 6.2439036 50.5548309, 6.2439762 50.5548403)",,,,,
32335888,False,,Unterer Mühlenberg,living_street,True,169.65300000000002,"LINESTRING (6.2422988 50.5551605, 6.24247 50.5550516, 6.2428517 50.5549589, 6.2433109 50.5548142, 6.2439137 50.5545742, 6.2443618 50.5543985)",,,,,
"[32335889, 439496109, 1009745278, 41745911]",False,,"['Am Grindel', 'Kierberg']",residential,True,275.96200000000005,"LINESTRING (6.2439332 50.5506349, 6.2438962 50.5506734, 6.2438662 50.5507244, 6.243832 50.5508506, 6.2437876 50.5510447, 6.2437438 50.5511866, 6.2437337 50.551264, 6.2437406 50.5513097, 6.2437604 50.5513626, 6.2437932 50.5514229, 6.243837 50.5514901, 6.24398 50.5516544, 6.244058 50.5517427, 6.2440988 50.5518072, 6.2441199 50.5518655, 6.244131 50.5519151, 6.2441384 50.551963, 6.2441432 50.5520348, 6.2441335 50.5521018, 6.2441101 50.5521884, 6.2440685 50.5522862, 6.2439998 50.5523786, 6.2439418 50.5524086, 6.243896 50.5524259, 6.2438177 50.5524446, 6.2435769 50.552488, 6.2435481 50.5524959, 6.2435222 50.5525091, 6.2434894 50.5525369, 6.2434949 50.5525566, 6.2435018 50.5525683, 6.2435167 50.5525947, 6.2435558 50.5526387, 6.2437077 50.5527804)",,30,,4,
25041500,True,,Bergstraße,living_street,False,102.58200000000001,"LINESTRING (6.2393491 50.5554403, 6.2393582 50.5554127, 6.2395122 50.55527, 6.2396587 50.5551252, 6.2397652 50.5550081, 6.2398609 50.5548749, 6.239901 50.5548297, 6.2401114 50.5547159, 6.2401734 50.5547085)",,,,,
40137677,False,,Schloßkehr,living_street,True,156.77,"LINESTRING (6.2393491 50.5554403, 6.2392889 50.555372, 6.2392468 50.5552998, 6.2392213 50.5552148, 6.2392028 50.5550615, 6.2392001 50.554629, 6.2392163 50.5541963, 6.2392446 50.5540484)",,,,,
25041446,False,,Laufenstraße,living_street,False,41.752,"LINESTRING (6.2399186 50.5563387, 6.2399543 50.5567135)",,,,,
"[42204620, 25041446]",False,,Laufenstraße,living_street,True,114.054,"LINESTRING (6.2399186 50.5563387, 6.2398982 50.5561549, 6.2399125 50.5559789, 6.2399945 50.5554551, 6.2400021 50.5553822, 6.2400554 50.5553258)",,,,,
"[25041776, 42204625, 42204624]",False,,Im Städtchen,living_street,False,63.086,"LINESTRING (6.2399186 50.5563387, 6.2399681 50.556336, 6.2399951 50.5563345, 6.2400503 50.5563311, 6.2401072 50.556318, 6.2401227 50.5563062, 6.2401582 50.5562571, 6.2401996 50.5562043, 6.2402415 50.5560682, 6.2402799 50.5560236, 6.2403057 50.5559691, 6.2403771 50.5559157)",yes,,,,
25041446,False,,Laufenstraße,living_street,True,41.752,"LINESTRING (6.2399543 50.5567135, 6.2399186 50.5563387)",,,,,
25041437,True,,Schaufenberg,living_street,False,99.74999999999999,"LINESTRING (6.2399543 50.5567135, 6.2398152 50.5566922, 6.2397899 50.5566745, 6.2396321 50.5563682, 6.2395638 50.5561667, 6.2395514 50.5560954, 6.2395491 50.5560178, 6.2395668 50.5559139)",,,,,
"[359269865, 25041446]",False,,Laufenstraße,living_street,False,63.069,"LINESTRING (6.2399543 50.5567135, 6.2399573 50.5568246, 6.2399694 50.5568797, 6.2400123 50.5569835, 6.2400547 50.5570926, 6.2400803 50.5571697, 6.2401072 50.5572702)",,,,,
"[13866626, 138314814]",False,,"['Stadtstraße', 'Herbert-Isaac-Straße']","['residential', 'living_street']",False,272.757,"LINESTRING (6.2387667 50.5528081, 6.2388501 50.5526475, 6.2389288 50.552524, 6.2389935 50.5524302, 6.2390682 50.5523222, 6.2391501 50.552212, 6.2392123 50.5521787, 6.2393063 50.5521544, 6.2395232 50.5521127, 6.2397234 50.5520717, 6.2399517 50.5520374, 6.2402041 50.5520232, 6.2404166 50.552024, 6.2406103 50.5520351, 6.2409126 50.5520826, 6.2413406 50.5521594, 6.2414261 50.5521879, 6.2414914 50.5522267, 6.2416841 50.5523659, 6.2417425 50.5524155)",,,,,
95417831,False,,Herbert-Isaac-Straße,residential,True,352.96099999999996,"LINESTRING (6.2387667 50.5528081, 6.2387056 50.5529724, 6.2386509 50.553059, 6.2385703 50.5531347, 6.2384898 50.5531932, 6.2383936 50.5532463, 6.2382251 50.5533089, 6.2380007 50.5533617, 6.2372817 50.5535111, 6.2367857 50.5536042, 6.236502 50.5536441, 6.236294 50.5536473, 6.2361366 50.553637, 6.2359696 50.5536075, 6.2357906 50.5535555, 6.2356398 50.5534964, 6.2354389 50.5533937, 6.2352358 50.5532513, 6.2350202 50.5530698, 6.2348013 50.5528888)",,,,,
"[37696896, 37696897, 396446021, 142308622, 142308623, 1009715312, 42204630, 1081379095, 37696894]",False,,Burgau,residential,"[False, True]",188.06199999999998,"LINESTRING (6.2387667 50.5528081, 6.2387082 50.5527999, 6.2385403 50.5527724, 6.2384872 50.552762, 6.2383541 50.5527189, 6.2383194 50.5526938, 6.2382848 50.5526638, 6.2382502 50.5526114, 6.2382124 50.5525221, 6.23814 50.5524464, 6.2381379 50.5524367, 6.2381641 50.5523931, 6.2381796 50.5523741, 6.2383383 50.5521758, 6.2384671 50.5520196, 6.2385585 50.5519337, 6.2386203 50.5518735, 6.2387237 50.5517805, 6.2388848 50.5516565, 6.2390956 50.5515401)",yes,,,,
40137677,False,,Schloßkehr,living_street,False,156.77,"LINESTRING (6.2392446 50.5540484, 6.2392163 50.5541963, 6.2392001 50.554629, 6.2392028 50.5550615, 6.2392213 50.5552148, 6.2392468 50.5552998, 6.2392889 50.555372, 6.2393491 50.5554403)",,,,,
"[626886447, 258992698, 40383035, 40383037, 25041598]",False,,Auf dem Schloß,living_street,True,115.529,"LINESTRING (6.2392446 50.5540484, 6.2394186 50.5539868, 6.2394991 50.5539256, 6.2395338 50.5538948, 6.2395818 50.5538503, 6.2397129 50.5537435, 6.2397564 50.5537004, 6.2398161 50.553618, 6.23988 50.5535303, 6.2399347 50.5534559, 6.2401002 50.5531913)",yes,,,,building_passage
"[1081708648, 396384331, 47205814, 620930934]",False,,Unterer Kalk,living_street,True,139.867,"LINESTRING (6.2392446 50.5540484, 6.2392394 50.553992, 6.2392294 50.5539612, 6.2392068 50.5539292, 6.2391624 50.5538952, 6.2391063 50.5538683, 6.2389257 50.5537943, 6.2388498 50.5537744, 6.2388113 50.5537692, 6.2387601 50.5537623, 6.2386767 50.5537533, 6.2386013 50.553753, 6.2385308 50.5537631, 6.2384618 50.5537791, 6.2382981 50.55385, 6.2381628 50.553891, 6.2380886 50.5539085, 6.237571 50.5539633)",,,,,
91004848,False,,Schloßberg,living_street,False,21.485,"LINESTRING (6.2403129 50.554129, 6.2405985 50.5541954)",,,,,
136041340,False,,Laufenstraße,unclassified,False,45.227000000000004,"LINESTRING (6.2401072 50.5572702, 6.2401293 50.5573551, 6.2401325 50.5574373, 6.2401044 50.5575507, 6.2400447 50.5576684)",,30,,,
"[359269865, 25041446]",False,,Laufenstraße,living_street,True,63.069,"LINESTRING (6.2401072 50.5572702, 6.2400803 50.5571697, 6.2400547 50.5570926, 6.2400123 50.5569835, 6.2399694 50.5568797, 6.2399573 50.5568246, 6.2399543 50.5567135)",,,,,
25002078,False,2,Burgring,primary,False,301.561,"LINESTRING (6.238068 50.5556293, 6.2380642 50.5554885, 6.2380587 50.5553404, 6.2380739 50.5551137, 6.2380747 50.5550966, 6.2381133 50.5548436, 6.238117 50.5548114, 6.2381271 50.5547239, 6.2381364 50.554621, 6.2381359 50.5545666, 6.2381228 50.5545015, 6.2380901 50.5544359, 6.238045 50.5543843, 6.2379755 50.5543324, 6.2379119 50.5542976, 6.2378131 50.5542655, 6.2377058 50.5542479, 6.2376022 50.55424, 6.2374876 50.5542376, 6.2371961 50.5542514, 6.236482 50.5542973, 6.2363358 50.5543056, 6.2361963 50.5543064, 6.2360078 50.5543015, 6.2358394 50.5542815)",,50,B 258,,
29878494,False,,Haagweg,residential,True,123.52000000000001,"LINESTRING (6.238068 50.5556293, 6.2380124 50.5556065, 6.2379851 50.5555831, 6.2379714 50.5555576, 6.2378895 50.5552381, 6.2378151 50.5549105, 6.2378087 50.5546973, 6.2377863 50.5546798, 6.237749 50.5546738, 6.2375951 50.5546727)",,,,,
25002078,False,2,Burgring,primary,True,301.56100000000004,"LINESTRING (6.2358394 50.5542815, 6.2360078 50.5543015, 6.2361963 50.5543064, 6.2363358 50.5543056, 6.236482 50.5542973, 6.2371961 50.5542514, 6.2374876 50.5542376, 6.2376022 50.55424, 6.2377058 50.5542479, 6.2378131 50.5542655, 6.2379119 50.5542976, 6.2379755 50.5543324, 6.238045 50.5543843, 6.2380901 50.5544359, 6.2381228 50.5545015, 6.2381359 50.5545666, 6.2381364 50.554621, 6.2381271 50.5547239, 6.238117 50.5548114, 6.2381133 50.5548436, 6.2380747 50.5550966, 6.2380739 50.5551137, 6.2380587 50.5553404, 6.2380642 50.5554885, 6.238068 50.5556293)",,50,B 258,,
"[25041316, 396442103]",False,1,Unterer Kalk,residential,False,129.96800000000002,"LINESTRING (6.2358394 50.5542815, 6.2358736 50.5542431, 6.2359053 50.5542275, 6.2359688 50.554222, 6.2360877 50.5542096, 6.2365655 50.5541322, 6.2367909 50.5540826, 6.2368575 50.5540678, 6.2370675 50.554003, 6.2371704 50.5539816, 6.237571 50.5539633)",,,,,
