osmid,oneway,name,highway,reversed,length,geometry,lanes,ref,maxspeed,bridge,access,width
23576156,True,Bahnhofplatz,residential,False,25.804,"LINESTRING (9.5596443 47.700696, 9.55955 47.7006496, 9.5594482 47.7006044, 9.5593973 47.7005418)",,,,,,
42721315,False,Bernd-Rosemeyer-Straße,secondary,False,33.443,"LINESTRING (9.5596443 47.700696, 9.5596281 47.7007474, 9.5596373 47.7008206, 9.5597249 47.7009851)",2,L 329,50,,,
1044153024,False,Bahnhofstraße,secondary,True,12.832,"LINESTRING (9.5596443 47.700696, 9.5596897 47.7006469, 9.5597529 47.7006081)",2,L 329,50,,,
23658233,False,Bahnhofstraße,secondary,False,31.67,"LINESTRING (9.5619031 47.7006674, 9.5614803 47.7006797)",2,L 329,50,,,
23658233,False,Bahnhofstraße,secondary,True,8.794,"LINESTRING (9.5619031 47.7006674, 9.5620206 47.7006663)",2,L 329,50,,,
179429172,False,Berblingerstraße,residential,True,88.618,"LINESTRING (9.5619031 47.7006674, 9.561794 47.7002588, 9.5617631 47.7001428, 9.5616937 47.699883)",,,30,,,
23658233,False,Bahnhofstraße,secondary,False,45.324,"LINESTRING (9.5626262 47.7006606, 9.5620752 47.7006658, 9.5620206 47.7006663)",2,L 329,50,,,
47082439,False,Hauptstraße,primary,False,156.627,"LINESTRING (9.5626262 47.7006606, 9.5626213 47.7005394, 9.5626765 47.7001741, 9.5627124 47.6999213, 9.5627353 47.6997599, 9.562819 47.699259)",2,B 30,50,,,
47082440,False,Ravensburger Straße,primary,True,122.793,"LINESTRING (9.5626262 47.7006606, 9.5626855 47.7008379, 9.5628355 47.7010502, 9.5630675 47.7012753, 9.5632655 47.7014117, 9.5635571 47.7015173)",2,B 30,50,,,
23576290,False,Rebleweiher,residential,False,133.487,"LINESTRING (9.561314 47.7033761, 9.5616363 47.703295, 9.56192 47.7032342, 9.562272 47.7032785, 9.5625751 47.7034165, 9.5629298 47.7035653)",,,30,,,
388560007,False,Eckenerstraße,residential,False,48.536,"LINESTRING (9.561314 47.7033761, 9.561178 47.7032029, 9.5610316 47.7029834)",,,30,,,
388560007,False,Eckenerstraße,residential,True,63.358000000000004,"LINESTRING (9.561314 47.7033761, 9.5613353 47.7034931, 9.5613277 47.7036058, 9.5612486 47.7037546, 9.5611164 47.7039123)",,,30,,,
23576286,False,Alte Schmiede,residential,False,153.66899999999998,"LINESTRING (9.5613028 47.7016201, 9.5614636 47.7016351, 9.5616196 47.7016418, 9.561741 47.7016279, 9.5619436 47.7015886, 9.5620175 47.7015273, 9.5620434 47.7014707, 9.5620435 47.7013984, 9.5620267 47.7010662, 9.5620216 47.7007304, 9.5620206 47.7006663)",,,30,,,
"[971392554, 971392555, 23576286]",False,"['Bernd-Rosemeyer-Straße', 'Alte Schmiede']",residential,True,159.202,"LINESTRING (9.5613028 47.7016201, 9.5612712 47.7016166, 9.5601642 47.7014923, 9.5601319 47.7014887, 9.5600762 47.7014241, 9.5598398 47.7009716, 9.5597249 47.7009851)",,,30,,,
385483621,False,Eckenerstraße,residential,False,105.471,"LINESTRING (9.5613028 47.7016201, 9.5614407 47.7010132, 9.5614803 47.7006797)",,,50,,,
"[385483620, 385483621, 388560007]",False,Eckenerstraße,residential,True,62.702000000000005,"LINESTRING (9.5613028 47.7016201, 9.5612105 47.7019701, 9.5611911 47.70203, 9.5611813 47.7020629, 9.5611411 47.7021732)",,,"['50', '30']",yes,,
23658233,False,Bahnhofstraße,secondary,False,16.851999999999997,"LINESTRING (9.5599725 47.7005806, 9.5598546 47.7005856, 9.5597529 47.7006081)",2,L 329,50,,,
23658233,False,Bahnhofstraße,secondary,True,54.259,"LINESTRING (9.5599725 47.7005806, 9.560354 47.7006255, 9.5606867 47.7006647)",2,L 329,50,,,
24358582,False,Bölckestraße,living_street,False,106.279,"LINESTRING (9.5599725 47.7005806, 9.560043 47.7004001, 9.5600572 47.700221, 9.5600569 47.6996312)",,,,,,
116526524,False,Brochenzeller Straße,secondary,False,91.82400000000001,"LINESTRING (9.5547599 47.7010853, 9.5553532 47.7011152, 9.5559784 47.7011778)",2,L 329,50,,,
"[23576089, 834323890, 979844343]",False,Im Sändler,residential,False,125.023,"LINESTRING (9.5547599 47.7010853, 9.5546586 47.7013579, 9.5545522 47.7016444, 9.5550401 47.7018206, 9.5552698 47.7019035)",,,30,,,
23658233,False,Bahnhofstraße,secondary,True,16.851999999999997,"LINESTRING (9.5597529 47.7006081, 9.5598546 47.7005856, 9.5599725 47.7005806)",2,L 329,50,,,
1044153024,False,Bahnhofstraße,secondary,False,12.832,"LINESTRING (9.5597529 47.7006081, 9.5596897 47.7006469, 9.5596443 47.700696)",2,L 329,50,,,
"[23576089, 834323890, 979844343]",False,Im Sändler,residential,True,125.02300000000001,"LINESTRING (9.5552698 47.7019035, 9.5550401 47.7018206, 9.5545522 47.7016444, 9.5546586 47.7013579, 9.5547599 47.7010853)",,,30,,,
116526524,False,Brochenzeller Straße,secondary,True,64.493,"LINESTRING (9.5568075 47.7013361, 9.5559784 47.7011778)",2,L 329,50,,,
116526524,False,Brochenzeller Straße,secondary,False,65.173,"LINESTRING (9.5568075 47.7013361, 9.5575315 47.7015274, 9.5576205 47.7015458)",2,L 329,50,,,
"[828581737, 23576090]",False,Schenkendorfstraße,residential,False,141.601,"LINESTRING (9.5568075 47.7013361, 9.5566241 47.7015598, 9.5558934 47.7024511)",,,30,,,
23576093,False,Schenkendorfstraße,residential,False,60.82,"LINESTRING (9.5558934 47.7024511, 9.5566254 47.7026888)",,,30,,,
979847580,False,Schenkendorfstraße,residential,False,43.278,"LINESTRING (9.5558934 47.7024511, 9.5557881 47.7028338)",,,30,,,
"[828581737, 23576090]",False,Schenkendorfstraße,residential,True,141.601,"LINESTRING (9.5558934 47.7024511, 9.5566241 47.7015598, 9.5568075 47.7013361)",,,30,,,
979847580,False,Schenkendorfstraße,residential,True,43.278,"LINESTRING (9.5557881 47.7028338, 9.5558934 47.7024511)",,,30,,,
"[35170379, 23576092]",False,Schenkendorfstraße,residential,"[False, True]",102.67699999999999,"LINESTRING (9.5557881 47.7028338, 9.5564051 47.7030953, 9.5566254 47.7026888)",,,30,,permissive,
"[979847587, 978868414]",False,Schenkendorfstraße,residential,False,75.39699999999999,"LINESTRING (9.5557881 47.7028338, 9.5554784 47.7027196, 9.5551374 47.7025938, 9.5550183 47.7025388, 9.5549413 47.7024759)",,,30,,,
23576093,False,Schenkendorfstraße,residential,False,31.775,"LINESTRING (9.5566254 47.7026888, 9.5567939 47.7024265)",,,30,,,
23576093,False,Schenkendorfstraße,residential,True,60.82,"LINESTRING (9.5566254 47.7026888, 9.5558934 47.7024511)",,,30,,,
"[35170379, 23576092]",False,Schenkendorfstraße,residential,"[False, True]",102.67699999999999,"LINESTRING (9.5566254 47.7026888, 9.5564051 47.7030953, 9.5557881 47.7028338)",,,30,,permissive,
23576093,False,Schenkendorfstraße,residential,True,31.775,"LINESTRING (9.5567939 47.7024265, 9.5566254 47.7026888)",,,30,,,
23576155,False,Hermann-Hesse-Weg,residential,False,83.875,"LINESTRING (9.5576205 47.7015458, 9.5572231 47.7022511)",,,,,,
116526524,False,Brochenzeller Straße,secondary,False,64.053,"LINESTRING (9.5576205 47.7015458, 9.5584606 47.7016561)",2,L 329,50,,,
116526524,False,Brochenzeller Straße,secondary,True,65.173,"LINESTRING (9.5576205 47.7015458, 9.5575315 47.7015274, 9.5568075 47.7013361)",2,L 329,50,,,
23576155,False,Hermann-Hesse-Weg,residential,True,83.875,"LINESTRING (9.5572231 47.7022511, 9.5576205 47.7015458)",,,,,,
674370683,False,Bahnhofplatz,residential,False,39.822,"LINESTRING (9.5587417 47.6993771, 9.5585719 47.6990377)",,,20,,,
"[858399616, 150270939, 235798648]",False,Bahnhofplatz,residential,True,44.5,"LINESTRING (9.5587417 47.6993771, 9.5587646 47.6994248, 9.5588073 47.6995156, 9.5588265 47.6995548, 9.5588406 47.6995838, 9.5588591 47.6996384, 9.5588981 47.6997627)",,,20,,,
"[840209700, 179429157]",False,Ernst-Lehmann-Straße,residential,False,200.18,"LINESTRING (9.5587417 47.6993771, 9.5592909 47.6992505, 9.559913 47.6991471, 9.5599312 47.6991441, 9.5603883 47.6990416, 9.5612942 47.6988424)",,,30,,,
674370683,False,Bahnhofplatz,residential,True,39.822,"LINESTRING (9.5585719 47.6990377, 9.5587417 47.6993771)",,,20,,,
1044153025,False,Bahnhofplatz,residential,False,12.413,"LINESTRING (9.5585719 47.6990377, 9.5586803 47.6989532)",,,20,,,
"[883635177, 958382021]",False,Bahnhofplatz,residential,False,66.059,"LINESTRING (9.5585719 47.6990377, 9.5585153 47.6990058, 9.5583843 47.6989319, 9.5581367 47.6985362)",,,20,,,
1044153025,False,Bahnhofplatz,residential,True,12.413,"LINESTRING (9.5586803 47.6989532, 9.5585719 47.6990377)",,,20,,,
23576157,False,Bahnhofplatz,residential,False,67.083,"LINESTRING (9.5586803 47.6989532, 9.5586667 47.6989202, 9.5586515 47.6988512, 9.5586967 47.6987803, 9.5587905 47.6987577, 9.5588864 47.6987835, 9.558919 47.698837, 9.558901 47.6988926, 9.5588487 47.69893, 9.5587848 47.6989538, 9.5586803 47.6989532)",,,20,,,
23576157,False,Bahnhofplatz,residential,True,67.083,"LINESTRING (9.5586803 47.6989532, 9.5587848 47.6989538, 9.5588487 47.69893, 9.558901 47.6988926, 9.558919 47.698837, 9.5588864 47.6987835, 9.5587905 47.6987577, 9.5586967 47.6987803, 9.5586515 47.6988512, 9.5586667 47.6989202, 9.5586803 47.6989532)",,,20,,,
"[116526524, 42721315, 826362500, 14212847]",False,"['Brochenzeller Straße', 'Bernd-Rosemeyer-Straße']",secondary,"[False, True]",271.14199999999994,"LINESTRING (9.5597249 47.7009851, 9.55974 47.7010132, 9.5601246 47.7017299, 9.560133 47.7017985, 9.5601274 47.7018537, 9.5600929 47.7019226, 9.5600482 47.7019668, 9.5599967 47.7020004, 9.5598001 47.7020799, 9.5592065 47.702167, 9.5591801 47.7021694, 9.5591319 47.7021739, 9.5590381 47.7021533, 9.5589693 47.7021346, 9.55889 47.7020842, 9.5588387 47.7020305, 9.5588217 47.7019657, 9.5588147 47.7019234, 9.5587796 47.7018587, 9.5587322 47.7018, 9.5586795 47.7017576, 9.5585786 47.7016937, 9.5584606 47.7016561)",2,L 329,50,yes,,
42721315,False,Bernd-Rosemeyer-Straße,secondary,True,33.443,"LINESTRING (9.5597249 47.7009851, 9.5596373 47.7008206, 9.5596281 47.7007474, 9.5596443 47.700696)",2,L 329,50,,,
"[971392554, 971392555, 23576286]",False,"['Bernd-Rosemeyer-Straße', 'Alte Schmiede']",residential,False,159.202,"LINESTRING (9.5597249 47.7009851, 9.5598398 47.7009716, 9.5600762 47.7014241, 9.5601319 47.7014887, 9.5601642 47.7014923, 9.5612712 47.7016166, 9.5613028 47.7016201)",,,30,,,
388560007,False,Eckenerstraße,residential,False,29.915,"LINESTRING (9.5610283 47.7024313, 9.5611411 47.7021732)",,,30,,,
23576288,False,Ernst-Jakob-Henne-Straße,residential,False,80.553,"LINESTRING (9.5610283 47.7024313, 9.56053 47.7023216, 9.5600086 47.7024439)",,,30,,,
388560007,False,Eckenerstraße,residential,True,38.373,"LINESTRING (9.5610283 47.7024313, 9.5609183 47.7026417, 9.5608968 47.7027317, 9.5609005 47.7027625)",,,30,,,
23576288,False,Ernst-Jakob-Henne-Straße,residential,True,80.553,"LINESTRING (9.5600086 47.7024439, 9.56053 47.7023216, 9.5610283 47.7024313)",,,30,,,
388560007,False,Eckenerstraße,residential,False,27.047,"LINESTRING (9.5610316 47.7029834, 9.5609046 47.7028306, 9.5609005 47.7027625)",,,30,,,
388560007,False,Eckenerstraße,residential,True,48.536,"LINESTRING (9.5610316 47.7029834, 9.561178 47.7032029, 9.561314 47.7033761)",,,30,,,
"[834323888, 23576289, 830411949]",False,Eckenerstraße,residential,False,77.714,"LINESTRING (9.5610316 47.7029834, 9.5611208 47.702988, 9.5614405 47.7030045, 9.5614459 47.7029784, 9.5614918 47.7027558, 9.5617469 47.7027629)",,,30,,,
"[834323888, 23576289, 830411949]",False,Eckenerstraße,residential,True,77.714,"LINESTRING (9.5617469 47.7027629, 9.5614918 47.7027558, 9.5614459 47.7029784, 9.5614405 47.7030045, 9.5611208 47.702988, 9.5610316 47.7029834)",,,30,,,
35170223,False,Rebleweiher,residential,False,45.398,"LINESTRING (9.5629298 47.7035653, 9.5632962 47.7032399)",,,,,,
"[35170232, 23576290]",False,Rebleweiher,residential,False,169.464,"LINESTRING (9.5629298 47.7035653, 9.5634033 47.7038995, 9.5639394 47.7035921, 9.5638557 47.7034894, 9.5635772 47.7032863, 9.5634693 47.7032711, 9.5632962 47.7032399)",,,30,,,
23576290,False,Rebleweiher,residential,True,133.487,"LINESTRING (9.5629298 47.7035653, 9.5625751 47.7034165, 9.562272 47.7032785, 9.56192 47.7032342, 9.5616363 47.703295, 9.561314 47.7033761)",,,30,,,
