osmid,name,highway,est_width,oneway,reversed,length,geometry,lanes,ref,maxspeed,width,bridge
"[1126718694, 1126718550, 1126718552, 25357817, 1126718554]",Bergstraße,tertiary,,False,True,437.233,"LINESTRING (7.1713579 50.1511782, 7.1713022 50.1511097, 7.1712239 50.1510025, 7.1711864 50.1509338, 7.1711079 50.1507897, 7.1709387 50.1504483, 7.1708803 50.1503295, 7.1707223 50.1500205, 7.1706774 50.1499339, 7.1706595 50.1498995, 7.1705674 50.1496905, 7.1705023 50.14951, 7.1704855 50.1494645, 7.1704106 50.1492515, 7.1703636 50.1491177, 7.170349 50.1490741, 7.1703012 50.1489312, 7.170279 50.1487373, 7.1702098 50.1481321, 7.1702095 50.1478471, 7.1701847 50.1475282, 7.1701001 50.1473621)",2,K 59,50,,
1126718547,Bergstraße,tertiary,,False,True,117.85300000000001,"LINESTRING (7.172581 50.1518083, 7.1724162 50.1516865, 7.1723184 50.1516577, 7.1720688 50.1516397, 7.1719433 50.1516182, 7.1718256 50.151579, 7.1716606 50.1514444, 7.1713579 50.1511782)",2,K 59,50,,
"[25361703, 31356969, 1127455470, 585853938, 995843513, 585853948]","['Uferstraße', 'Stadionstraße']","['unclassified', 'residential']",,False,True,635.89,"LINESTRING (7.1701604 50.1517454, 7.1699669 50.1509644, 7.1699461 50.1507449, 7.1698814 50.1503927, 7.1698545 50.150246, 7.1697383 50.149356, 7.1697165 50.1491891, 7.169666 50.1486566, 7.1696075 50.1483278, 7.1694605 50.1475021, 7.1694193 50.147325, 7.1694148 50.1473053, 7.1693854 50.1470788, 7.1693732 50.146803, 7.1693865 50.1464497, 7.1694104 50.1461557, 7.1694185 50.1460562)",2,,"['20', '30']",,
25357819,Zehnthausstraße,residential,,True,False,53.843,"LINESTRING (7.1701494 50.1460827, 7.1702652 50.1456042)",2,,30,,
25361693,Breite Straße,residential,,False,False,52.165,"LINESTRING (7.1701494 50.1460827, 7.1694185 50.1460562)",2,,30,,
"[572872579, 25151260]",Zehnthausstraße,residential,,False,True,128.679,"LINESTRING (7.1701494 50.1460827, 7.1701404 50.1461304, 7.1700949 50.1463716, 7.1700692 50.1465081, 7.1700638 50.1465367, 7.1700807 50.1468466, 7.170084 50.1468694, 7.1700866 50.1468846, 7.1700948 50.1469333, 7.1701027 50.146982, 7.1701308 50.1471554, 7.17016 50.1471998, 7.1701975 50.1472197)",2,,"['50', '30']",,
25361695,Kerwerstraße,residential,6,False,False,55.988,"LINESTRING (7.1702652 50.1456042, 7.1695013 50.1454864)",,,30,,
25357819,Zehnthausstraße,residential,,True,False,38.58,"LINESTRING (7.1702652 50.1456042, 7.1703264 50.1454232, 7.1703798 50.1452651)",2,,30,,
25357819,Zehnthausstraße,residential,,True,False,13.75,"LINESTRING (7.1703798 50.1452651, 7.1704445 50.1451486)",2,,30,,
25504051,Remaclusstraße,residential,1.5,False,False,58.03,"LINESTRING (7.1703798 50.1452651, 7.1695815 50.145162)",,,30,,
25361693,Breite Straße,residential,,False,True,52.165,"LINESTRING (7.1694185 50.1460562, 7.1701494 50.1460827)",2,,30,,
"[585853944, 995843514]",Uferstraße,residential,,False,True,63.726,"LINESTRING (7.1694185 50.1460562, 7.1694274 50.1459091, 7.1694317 50.1458364, 7.1694356 50.1457721, 7.1695013 50.1454864)",2,,30,,
"[25361703, 31356969, 1127455470, 585853938, 995843513, 585853948]","['Uferstraße', 'Stadionstraße']","['residential', 'unclassified']",,False,False,635.8900000000001,"LINESTRING (7.1694185 50.1460562, 7.1694104 50.1461557, 7.1693865 50.1464497, 7.1693732 50.146803, 7.1693854 50.1470788, 7.1694148 50.1473053, 7.1694193 50.147325, 7.1694605 50.1475021, 7.1696075 50.1483278, 7.169666 50.1486566, 7.1697165 50.1491891, 7.1697383 50.149356, 7.1698545 50.150246, 7.1698814 50.1503927, 7.1699461 50.1507449, 7.1699669 50.1509644, 7.1701604 50.1517454)",2,,"['20', '30']",,
25361695,Kerwerstraße,residential,6,False,True,55.988,"LINESTRING (7.1695013 50.1454864, 7.1702652 50.1456042)",,,30,,
995843514,Uferstraße,residential,,False,True,36.522,"LINESTRING (7.1695013 50.1454864, 7.1695815 50.145162)",2,,30,,
"[585853944, 995843514]",Uferstraße,residential,,False,False,63.726,"LINESTRING (7.1695013 50.1454864, 7.1694356 50.1457721, 7.1694317 50.1458364, 7.1694274 50.1459091, 7.1694185 50.1460562)",2,,30,,
25361711,Hieronimistraße,residential,,False,False,70.884,"LINESTRING (7.1697198 50.1446767, 7.1702577 50.1445932, 7.1706854 50.1446628)",,,30,,
995843514,Uferstraße,residential,,False,False,32.239,"LINESTRING (7.1697198 50.1446767, 7.1696847 50.1448155, 7.1696474 50.1449629)",2,,30,,
25504051,Remaclusstraße,residential,1.5,False,True,58.03,"LINESTRING (7.1695815 50.145162, 7.1703798 50.1452651)",,,30,,
995843514,Uferstraße,residential,,False,False,36.522,"LINESTRING (7.1695815 50.145162, 7.1695013 50.1454864)",2,,30,,
995843514,Uferstraße,residential,,False,True,22.631999999999998,"LINESTRING (7.1695815 50.145162, 7.1695998 50.1451067, 7.1696474 50.1449629)",2,,30,,
25388952,Brixiusgässchen,residential,1.5,False,False,60.856,"LINESTRING (7.1696474 50.1449629, 7.1701107 50.145037, 7.1704445 50.1451486)",,,30,,
995843514,Uferstraße,residential,,False,False,22.631999999999998,"LINESTRING (7.1696474 50.1449629, 7.1695998 50.1451067, 7.1695815 50.145162)",2,,30,,
995843514,Uferstraße,residential,,False,True,32.239,"LINESTRING (7.1696474 50.1449629, 7.1696847 50.1448155, 7.1697198 50.1446767)",2,,30,,
25357819,Zehnthausstraße,residential,,True,False,56.741,"LINESTRING (7.1704445 50.1451486, 7.1706726 50.1447114, 7.1706854 50.1446628)",2,,30,,
25388952,Brixiusgässchen,residential,1.5,False,True,60.856,"LINESTRING (7.1704445 50.1451486, 7.1701107 50.145037, 7.1696474 50.1449629)",,,30,,
25550615,Burgfrieden,residential,,False,True,21.98,"LINESTRING (7.1676261 50.1440899, 7.1673377 50.1440198)",,,,,
572872592,Moselpromenade,primary,,False,True,103.887,"LINESTRING (7.1676261 50.1440899, 7.1674039 50.1445423, 7.1672529 50.144992)",2,B 49,50,,
1221587637,Josef-Steib-Platz,residential,,False,True,4.603,"LINESTRING (7.1652704 50.1473016, 7.1652781 50.1472605)",,,,,
"[1221587650, 561545040, 625368470, 26738105, 630309754]",Briederweg,residential,,True,False,433.111,"LINESTRING (7.1652704 50.1473016, 7.1652671 50.1473873, 7.1652563 50.1473985, 7.1652351 50.1474079, 7.1651915 50.1474217, 7.1649578 50.1474819, 7.1648461 50.1475145, 7.1647905 50.1475364, 7.1647556 50.1475553, 7.1647281 50.1475742, 7.1647013 50.1475983, 7.1646845 50.1476296, 7.1646691 50.1476739, 7.1646591 50.1477259, 7.1646564 50.1477719, 7.1646658 50.1478277, 7.1646805 50.1478763, 7.1647013 50.1479184, 7.1647275 50.1479562, 7.1648348 50.148042, 7.164906 50.1480989, 7.1649604 50.1481721, 7.1649907 50.1482579, 7.1650428 50.1484058, 7.165041 50.1485402, 7.1650406 50.1485695, 7.1651423 50.1489115, 7.1651685 50.1489246, 7.1652725 50.148977, 7.1654779 50.149081, 7.1655218 50.1492029, 7.1655675 50.14933, 7.165641 50.1496668, 7.1656579 50.149741, 7.1656919 50.1498901, 7.1656808 50.1502651, 7.1659301 50.1507686)",2,,,,
572751361,Brückenstraße,secondary,,False,False,27.38,"LINESTRING (7.1652704 50.1473016, 7.1655126 50.147297, 7.1656545 50.1472991)",2,L 98,50,,
"[586235816, 366541137, 586235815]",Brückenstraße,secondary,,False,True,137.57399999999998,"LINESTRING (7.1652704 50.1473016, 7.1650785 50.1473043, 7.1645237 50.1473048, 7.1639847 50.1473071, 7.1637705 50.1473254, 7.1635406 50.1473452, 7.1634103 50.1473638, 7.1633496 50.1473755)",2,L 98,50,,
25548441,Endertstraße,unclassified,,False,False,39.958999999999996,"LINESTRING (7.1638034 50.1471899, 7.1634548 50.1472765, 7.1633496 50.1473755)",,,,,
"[551442440, 572872591, 572747670, 572747671, 185524605]",Moselpromenade,primary,,False,False,114.439,"LINESTRING (7.16703 50.1460108, 7.1670408 50.1459388, 7.167068 50.1457584, 7.1670984 50.145614, 7.1671227 50.1454986, 7.1671408 50.1454173, 7.1672529 50.144992)","['2', '3']",B 49,50,,
570706901,Pater-Martin-Straße,residential,,False,True,14.325,"LINESTRING (7.16703 50.1460108, 7.1669657 50.1460078, 7.1668295 50.1460014)",3,,,,
"[572751332, 551442441, 185013227, 31359630, 561544985]","['Moselstraße', 'Moselpromenade']",primary,,False,True,351.107,"LINESTRING (7.16703 50.1460108, 7.1669691 50.146388, 7.1669533 50.1467605, 7.1669483 50.1468779, 7.1669509 50.1472075, 7.1669635 50.1474291, 7.1669815 50.1477152, 7.1669998 50.1479356, 7.1670094 50.1480515, 7.1670643 50.1485483, 7.1671649 50.1491607)","['2', '3']",B 49,50,,
"[551442440, 572872591, 572747670, 572747671, 185524605]",Moselpromenade,primary,,False,True,114.439,"LINESTRING (7.1672529 50.144992, 7.1671408 50.1454173, 7.1671227 50.1454986, 7.1670984 50.145614, 7.167068 50.1457584, 7.1670408 50.1459388, 7.16703 50.1460108)","['2', '3']",B 49,50,,
572872592,Moselpromenade,primary,,False,False,103.887,"LINESTRING (7.1672529 50.144992, 7.1674039 50.1445423, 7.1676261 50.1440899)",2,B 49,50,,
25550614,Burgfrieden,residential,,True,False,37.634,"LINESTRING (7.1670522 50.1443018, 7.1671884 50.1442025, 7.1673377 50.1440198)",,,,,
25550615,Burgfrieden,residential,,False,False,21.98,"LINESTRING (7.1673377 50.1440198, 7.1676261 50.1440899)",,,,,
25885120,Pinnerstraße,residential,,False,True,51.291,"LINESTRING (7.1659301 50.1507686, 7.1666435 50.1507069)",,,,,
26738096,In der Flain,residential,4,False,True,87.916,"LINESTRING (7.1602057 50.1480801, 7.1606311 50.1481883, 7.161009 50.1484355, 7.1610823 50.1485187, 7.1611258 50.148567)",,,,,
"[572751332, 551442441, 185013227, 31359630, 561544985]","['Moselstraße', 'Moselpromenade']",primary,,False,False,351.1070000000001,"LINESTRING (7.1671649 50.1491607, 7.1670643 50.1485483, 7.1670094 50.1480515, 7.1669998 50.1479356, 7.1669815 50.1477152, 7.1669635 50.1474291, 7.1669509 50.1472075, 7.1669483 50.1468779, 7.1669533 50.1467605, 7.1669691 50.146388, 7.16703 50.1460108)","['2', '3']",B 49,50,,
"[572751337, 325764133, 325764134, 325764135]",Moselstraße,primary,,False,True,167.155,"LINESTRING (7.1671649 50.1491607, 7.1671895 50.1493354, 7.1672551 50.1497187, 7.1672728 50.149834, 7.1673917 50.1503138, 7.1674916 50.1506483)","['2', '3']",B 49,50,,
572751335,,primary_link,,False,True,54.590999999999994,"LINESTRING (7.1671649 50.1491607, 7.1670603 50.1491678, 7.166538 50.149177, 7.1664749 50.1491647, 7.1664151 50.1491384)",3,B 49,50,,
185528312,Ravenéstraße,primary_link,,False,False,7.042,"LINESTRING (7.1659825 50.1474569, 7.1659421 50.1473991)",3,B 49,50,,
"[159281088, 177480396, 185013228, 572751359]",Ravenéstraße,primary_link,,False,"[False, True]",190.27100000000002,"LINESTRING (7.1659825 50.1474569, 7.1660065 50.1475223, 7.1660205 50.1475691, 7.1660688 50.1477209, 7.1661761 50.148058, 7.1662038 50.1481508, 7.1662929 50.1484449, 7.1663001 50.1484741, 7.1663065 50.1485318, 7.1663455 50.148886, 7.1663603 50.1490185, 7.166367 50.1490787, 7.1663886 50.1491134, 7.1664151 50.1491384)","['2', '3']",B 49,50,,
185528311,,secondary_link,,True,False,27.936999999999998,"LINESTRING (7.166297 50.1473101, 7.166189 50.1473448, 7.1661154 50.147379, 7.1660507 50.1474209, 7.1659825 50.1474569)",1,L 98,50,,
"[325218976, 572872577, 572872576, 572872574, 572872575]",Valwiger Straße,secondary,,False,"[False, True]",271.996,"LINESTRING (7.166297 50.1473101, 7.1668012 50.1473218, 7.1671272 50.1473299, 7.1698248 50.1473925, 7.1699257 50.1473944, 7.1699712 50.147395, 7.1700061 50.1473923, 7.1700389 50.1473843, 7.1701001 50.1473621)",2,L 98,50,,yes
560557705,,secondary,,True,False,32.578,"LINESTRING (7.1656545 50.1472991, 7.1661116 50.1473054)",1,L 98,50,3,
561545039,Brückenstraße,secondary,,False,False,23.679000000000002,"LINESTRING (7.1656545 50.1472991, 7.1657665 50.1473193, 7.1658513 50.1473511, 7.1659421 50.1473991)",2,L 98,50,,
572751361,Brückenstraße,secondary,,False,True,27.38,"LINESTRING (7.1656545 50.1472991, 7.1655126 50.147297, 7.1652704 50.1473016)",2,L 98,50,,
560557704,,secondary,,True,False,13.221,"LINESTRING (7.1661116 50.1473054, 7.166297 50.1473101)",1,L 98,50,3,
"[572872579, 25151260]",Zehnthausstraße,residential,,False,False,128.679,"LINESTRING (7.1701975 50.1472197, 7.17016 50.1471998, 7.1701308 50.1471554, 7.1701027 50.146982, 7.1700948 50.1469333, 7.1700866 50.1468846, 7.170084 50.1468694, 7.1700807 50.1468466, 7.1700638 50.1465367, 7.1700692 50.1465081, 7.1700949 50.1463716, 7.1701404 50.1461304, 7.1701494 50.1460827)",2,,"['50', '30']",,
572872578,Valwiger Straße,secondary,,False,False,17.869,"LINESTRING (7.1701975 50.1472197, 7.1701764 50.1472949, 7.1701663 50.1473138, 7.1701375 50.1473363, 7.1701001 50.1473621)",2,L 98,50,,
25885120,Pinnerstraße,residential,,False,False,51.291,"LINESTRING (7.1666435 50.1507069, 7.1659301 50.1507686)",,,,,
25885120,Pinnerstraße,residential,,False,True,60.778,"LINESTRING (7.1666435 50.1507069, 7.1674916 50.1506483)",,,,,
"[1126927912, 1221587652, 1126958526, 572751336]",Ravenéstraße,"['residential', 'living_street']",,True,False,177.564,"LINESTRING (7.1666435 50.1507069, 7.1666645 50.1506704, 7.1665418 50.1499953, 7.1664914 50.149678, 7.1664502 50.1496421, 7.1664113 50.1496082, 7.1664071 50.1495816, 7.1663778 50.1493941, 7.1664007 50.149329, 7.1664123 50.1491759, 7.1664151 50.1491384)",,,,5,
25357819,Zehnthausstraße,residential,,True,False,67.785,"LINESTRING (7.1706854 50.1446628, 7.1707873 50.1440864, 7.170786 50.1440569)",2,,30,,
25361711,Hieronimistraße,residential,,False,True,70.884,"LINESTRING (7.1706854 50.1446628, 7.1702577 50.1445932, 7.1697198 50.1446767)",,,30,,
570706901,Pater-Martin-Straße,residential,,False,False,14.325,"LINESTRING (7.1668295 50.1460014, 7.1669657 50.1460078, 7.16703 50.1460108)",3,,,,
1221587637,Josef-Steib-Platz,residential,,False,False,4.603,"LINESTRING (7.1652781 50.1472605, 7.1652704 50.1473016)",,,,,
