osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,width,access,junction
571651452,2,B 215,Bremer Straße,primary,50,False,True,15.967,"LINESTRING (9.2288766 52.9257299, 9.2289268 52.9257992, 9.2289719 52.9258615)",,,
6003697,,,Lahusenstraße,residential,30,False,True,44.532,"LINESTRING (9.2281263 52.9189795, 9.2274839 52.9190813)",,,
30442006,,,Untere Straße,residential,30,False,False,137.50000000000003,"LINESTRING (9.2281263 52.9189795, 9.2281407 52.9189014, 9.2281403 52.9187612, 9.2281329 52.9186378, 9.2281175 52.9183728, 9.2281122 52.9182691, 9.2281087 52.9181683, 9.2281243 52.9181068, 9.2281475 52.9180547, 9.228187 52.9180036, 9.2282555 52.9179467, 9.2283393 52.9178968, 9.2284113 52.9178685, 9.2284975 52.9178408)",,,
"[5184968, 199012749]",,,Untere Straße,residential,30,False,True,125.002,"LINESTRING (9.2281263 52.9189795, 9.2280903 52.9191418, 9.2280146 52.9193574, 9.2279987 52.9193815, 9.227984 52.9194037, 9.2279293 52.919471, 9.2278233 52.9196014, 9.22752 52.9197793, 9.2274709 52.9198158, 9.2274374 52.9198473, 9.2273911 52.9199181, 9.2273837 52.9199723)",7,,
166564796,,,Anita-Augspurg-Platz,residential,30,False,False,19.86,"LINESTRING (9.2296686 52.9176347, 9.2299577 52.9176736)",,,
166564797,,,Anita-Augspurg-Platz,residential,30,False,True,16.37,"LINESTRING (9.2296686 52.9176347, 9.2294598 52.9176495, 9.229428 52.9176566)",6,,
5184970,2,L 160,Nikolaiwall,secondary,50,False,True,165.812,"LINESTRING (9.232211 52.9198902, 9.232201 52.9197847, 9.2322009 52.9196198, 9.2322 52.919591, 9.2321942 52.9184732, 9.2321931 52.9183992)",,,
5184971,,,Windmühlenstraße,residential,30,True,False,193.06099999999998,"LINESTRING (9.232211 52.9198902, 9.2322392 52.9198942, 9.2336225 52.9200038, 9.2350669 52.920112)",,,
31031068,2,L 160,Nikolaiwall,secondary,50,False,False,104.21900000000001,"LINESTRING (9.232211 52.9198902, 9.2322204 52.9200347, 9.2322222 52.920445, 9.2322215 52.9205858, 9.2322151 52.920689, 9.232204 52.9207573, 9.2321805 52.9208255)",,,
5108650,,,Marienstraße,residential,30,False,False,135.18,"LINESTRING (9.2350669 52.920112, 9.2352257 52.9198892, 9.2358309 52.918987)",,,
5108650,,,Marienstraße,residential,30,False,True,111.209,"LINESTRING (9.2350669 52.920112, 9.2346435 52.9207543, 9.2344659 52.9210441)",,,
"[240448077, 5185167]",,,Am Allerufer,residential,30,False,False,25.562,"LINESTRING (9.2262067 52.9256838, 9.2260792 52.9257958, 9.2260439 52.9258874)",,,
5185167,,,Am Allerufer,residential,30,False,True,41.911,"LINESTRING (9.2262067 52.9256838, 9.2260956 52.9256051, 9.2260037 52.9254339, 9.2259151 52.925357)",,,
27759348,,,Conrad-Wode-Straße,residential,30,False,False,166.30700000000002,"LINESTRING (9.2262067 52.9256838, 9.2264386 52.9257586, 9.2268804 52.9257883, 9.2269114 52.9257907, 9.2281779 52.9258405, 9.2284149 52.9258315, 9.2286437 52.9257979)",,,
5185167,,,Am Allerufer,residential,30,False,False,41.911,"LINESTRING (9.2259151 52.925357, 9.2260037 52.9254339, 9.2260956 52.9256051, 9.2262067 52.9256838)",,,
6242713,,,Ziegeleistraße,residential,,False,True,125.944,"LINESTRING (9.2259151 52.925357, 9.2262885 52.9250013, 9.2274484 52.9250292, 9.2274681 52.9250296)",,,
"[240448078, 5185170, 24949267, 1110093526]",,,"['Blumenwisch', 'Am Allerufer']",residential,30,False,False,347.225,"LINESTRING (9.2259151 52.925357, 9.2257573 52.9252603, 9.2251846 52.9249498, 9.224999 52.9248457, 9.2248954 52.9247741, 9.2248464 52.9246451, 9.2248949 52.9244803, 9.2249771 52.9242007, 9.2250556 52.9238833, 9.2251601 52.923514, 9.2252711 52.9231338, 9.2253066 52.9230433, 9.225335 52.9229835, 9.2254311 52.9229975, 9.2255925 52.9230215, 9.2258109 52.9230527, 9.2258513 52.9230538, 9.2260668 52.9230899)",7,no,
1124423316,,,Blumenwisch,residential,30,False,True,33.661,"LINESTRING (9.2260668 52.9230899, 9.2265517 52.9231685)",,,
"[5185169, 160774065]",,,Reeperbahn,residential,30,False,"[False, True]",360.54900000000004,"LINESTRING (9.2260668 52.9230899, 9.2264246 52.9224038, 9.226438 52.9223777, 9.2265593 52.9221409, 9.2265941 52.9220774, 9.2266204 52.9220276, 9.2267743 52.9217357, 9.2269442 52.9213882, 9.2272163 52.9208501, 9.2272924 52.9207229, 9.2273634 52.920632, 9.2273928 52.9205404, 9.2274031 52.9204615, 9.2274081 52.9203882, 9.2273845 52.9200657, 9.2273797 52.9200008, 9.2273837 52.9199723)",5,,
"[5185170, 24949267, 1110093526, 240448078]",,,"['Blumenwisch', 'Am Allerufer']",residential,30,False,True,347.225,"LINESTRING (9.2260668 52.9230899, 9.2258513 52.9230538, 9.2258109 52.9230527, 9.2255925 52.9230215, 9.2254311 52.9229975, 9.225335 52.9229835, 9.2253066 52.9230433, 9.2252711 52.9231338, 9.2251601 52.923514, 9.2250556 52.9238833, 9.2249771 52.9242007, 9.2248949 52.9244803, 9.2248464 52.9246451, 9.2248954 52.9247741, 9.224999 52.9248457, 9.2251846 52.9249498, 9.2257573 52.9252603, 9.2259151 52.925357)",7,no,
"[240448077, 5185167]",,,Am Allerufer,residential,30,False,True,25.562,"LINESTRING (9.2260439 52.9258874, 9.2260792 52.9257958, 9.2262067 52.9256838)",,,
5108520,,,Hohe Leuchte,residential,30,False,True,170.08200000000002,"LINESTRING (9.2340548 52.9241679, 9.2338197 52.924539, 9.2337413 52.9246628, 9.2334979 52.9248984, 9.2329188 52.9254549, 9.2328674 52.9255124)",,,
"[671869608, 19073898, 671869612, 5791007]",,,"['Ulanenstraße', 'Husarenstraße']",residential,30,False,"[False, True]",259.164,"LINESTRING (9.2340548 52.9241679, 9.2341421 52.9242258, 9.2341963 52.9242617, 9.2345586 52.9245148, 9.2350961 52.9249296, 9.235303 52.9248874, 9.2355027 52.9249149, 9.2357251 52.9245512, 9.2350189 52.923995)",,,
5791008,,,Hohe Leuchte,residential,30,False,False,48.905,"LINESTRING (9.2340548 52.9241679, 9.2342015 52.9238413, 9.2342486 52.9237439)",,,
5819623,,,Husarenstraße,residential,30,False,False,79.43,"LINESTRING (9.2340548 52.9241679, 9.2338309 52.9240278, 9.2336048 52.9238864, 9.2334443 52.9237921, 9.2333217 52.9237595, 9.2332388 52.9237488, 9.2331519 52.9237696)",,,
5819623,,,Husarenstraße,residential,30,False,True,79.42999999999999,"LINESTRING (9.2331519 52.9237696, 9.2332388 52.9237488, 9.2333217 52.9237595, 9.2334443 52.9237921, 9.2336048 52.9238864, 9.2338309 52.9240278, 9.2340548 52.9241679)",,,
5819626,,,Große Straße,residential,30,False,False,17.135,"LINESTRING (9.2279462 52.9243219, 9.2279429 52.9243669, 9.2279284 52.9244008, 9.2278562 52.9244607)",,,
23618711,2,,Claus-Ruge-Straße,residential,30,False,False,120.01899999999999,"LINESTRING (9.2279462 52.9243219, 9.228001 52.9243234, 9.2284921 52.9243215, 9.2285866 52.9243177, 9.2288788 52.9243058, 9.2289692 52.9243021, 9.2293985 52.9242601, 9.2297097 52.9241916)",,,
201107522,,,Große Straße,residential,30,False,True,52.233000000000004,"LINESTRING (9.2279462 52.9243219, 9.2279739 52.9241198, 9.2280661 52.9238587)",,,
183756944,,,Große Straße,residential,30,False,True,14.408,"LINESTRING (9.2280661 52.9238587, 9.2281035 52.9237311)",,,
"[5819625, 127245453, 5819629]",,,"['Stifthofstraße', 'Piepenbrink']",residential,30,False,True,366.38399999999996,"LINESTRING (9.2280661 52.9238587, 9.2281362 52.923869, 9.2286849 52.923971, 9.2288291 52.9239941, 9.228936 52.9240112, 9.2290472 52.9240124, 9.2291591 52.9239907, 9.2292521 52.9239502, 9.2293702 52.9238907, 9.2294356 52.9238249, 9.2294735 52.9237117, 9.2295428 52.9235048, 9.2296084 52.9232287, 9.2296325 52.923096, 9.2296348 52.9230558, 9.2296901 52.9228815, 9.2297624 52.92267, 9.2298298 52.9224723, 9.2298798 52.9223256, 9.2300174 52.9219902, 9.23004 52.9219229, 9.2300647 52.9218369, 9.2300817 52.9216883, 9.2300933 52.9215829, 9.2300754 52.9214917)",6.5,,
201107522,,,Große Straße,residential,30,False,False,52.233000000000004,"LINESTRING (9.2280661 52.9238587, 9.2279739 52.9241198, 9.2279462 52.9243219)",,,
5819628,,,Blumenwisch,residential,30,False,False,58.567,"LINESTRING (9.2281815 52.9234325, 9.2273378 52.9232958)",,,
127245449,,,Große Straße,residential,30,False,True,57.887,"LINESTRING (9.2281815 52.9234325, 9.2283386 52.9229206)",,,
183756944,,,Große Straße,residential,30,False,False,33.627,"LINESTRING (9.2281815 52.9234325, 9.228138 52.9235696, 9.2281035 52.9237311)",,,
5819628,,,Blumenwisch,residential,30,False,True,58.567,"LINESTRING (9.2273378 52.9232958, 9.2281815 52.9234325)",,,
5819628,,,Blumenwisch,residential,30,False,False,16.291,"LINESTRING (9.2273378 52.9232958, 9.2272935 52.9232886, 9.2271031 52.9232578)",,,
5819630,,,Ritterstraße,residential,30,False,False,116.08699999999999,"LINESTRING (9.2273378 52.9232958, 9.2276085 52.9227543, 9.2277125 52.922605, 9.2278973 52.9223613, 9.2279606 52.9223313)",,,
1124423316,,,Blumenwisch,residential,30,False,False,33.661,"LINESTRING (9.2265517 52.9231685, 9.2260668 52.9230899)",,,
1124423316,,,Blumenwisch,residential,30,False,True,38.275,"LINESTRING (9.2265517 52.9231685, 9.2270237 52.9232449, 9.2271031 52.9232578)",,,
6279778,,,Johannisstraße,residential,30,False,True,58.77,"LINESTRING (9.2279606 52.9223313, 9.2271514 52.922128)",3.7,,
5819630,,,Ritterstraße,residential,30,False,False,54.67,"LINESTRING (9.2279606 52.9223313, 9.2280657 52.922253, 9.2281677 52.9221321, 9.2283523 52.9219573, 9.2284036 52.9219205)",,,
5819630,,,Ritterstraße,residential,30,False,True,116.087,"LINESTRING (9.2279606 52.9223313, 9.2278973 52.9223613, 9.2277125 52.922605, 9.2276085 52.9227543, 9.2273378 52.9232958)",,,
6003697,,,Lahusenstraße,residential,30,False,False,44.532,"LINESTRING (9.2274839 52.9190813, 9.2281263 52.9189795)",,,
6003698,,,Lahusenstraße,residential,30,False,False,38.093,"LINESTRING (9.2274839 52.9190813, 9.226957 52.9192095)",,,
6003700,,,Große Fischerstraße,residential,30,False,True,144.161,"LINESTRING (9.2274839 52.9190813, 9.2273088 52.9186051, 9.2271776 52.9181355, 9.2270946 52.9178068)",,,
8094259,,,Mühlentor,residential,30,False,False,21.841,"LINESTRING (9.2270946 52.9178068, 9.2270251 52.9176149)",,,
6003700,,,Große Fischerstraße,residential,30,False,False,144.161,"LINESTRING (9.2270946 52.9178068, 9.2271776 52.9181355, 9.2273088 52.9186051, 9.2274839 52.9190813)",,,
"[6003682, 704341156, 6003701]",,,"['Kleine Fischerstraße', 'Platz']",residential,30,False,True,216.97899999999998,"LINESTRING (9.2270946 52.9178068, 9.2262202 52.9178769, 9.2263271 52.9181798, 9.2264211 52.9185333, 9.2264255 52.9185499, 9.2267317 52.9188738, 9.226957 52.9192095)",,,
6003698,,,Lahusenstraße,residential,30,False,True,38.093,"LINESTRING (9.226957 52.9192095, 9.2274839 52.9190813)",,,
"[6003682, 704341156, 6003701]",,,"['Kleine Fischerstraße', 'Platz']",residential,30,False,False,216.97899999999998,"LINESTRING (9.226957 52.9192095, 9.2267317 52.9188738, 9.2264255 52.9185499, 9.2264211 52.9185333, 9.2263271 52.9181798, 9.2262202 52.9178769, 9.2270946 52.9178068)",,,
112858383,1,B 215,,primary,50,True,False,46.25000000000001,"LINESTRING (9.2270555 52.9247284, 9.227281 52.9247093, 9.2275548 52.9247061, 9.2277394 52.9246835)",,,
6242713,,,Ziegeleistraße,residential,,False,False,125.944,"LINESTRING (9.2274681 52.9250296, 9.2274484 52.9250292, 9.2262885 52.9250013, 9.2259151 52.925357)",,,
6279778,,,Johannisstraße,residential,30,False,False,58.77,"LINESTRING (9.2271514 52.922128, 9.2279606 52.9223313)",3.7,,
24949264,,,Hinter der Mauer,residential,20,True,False,122.485,"LINESTRING (9.2271514 52.922128, 9.2269491 52.922479, 9.2265517 52.9231685)",,,
"[127246424, 215429422, 5106071]",,,Marienstraße,"['residential', 'living_street']",30,True,False,97.03599999999999,"LINESTRING (9.2344659 52.9210441, 9.2341626 52.9214451, 9.2339986 52.921656, 9.233983 52.9216813, 9.23397 52.9217105, 9.2339666 52.9217419, 9.2340417 52.9218425)",5.6,,
5108650,,,Marienstraße,residential,30,False,False,111.209,"LINESTRING (9.2344659 52.9210441, 9.2346435 52.9207543, 9.2350669 52.920112)",,,
7771049,,,Hospitalstraße,residential,30,False,False,155.24,"LINESTRING (9.2344659 52.9210441, 9.2341842 52.921009, 9.2337667 52.9209659, 9.2336841 52.9209577, 9.2328832 52.9208846, 9.2324433 52.9208573, 9.2322554 52.9208385, 9.2321805 52.9208255)",,,
8094277,,,Kirchstraße,residential,30,True,False,68.536,"LINESTRING (9.2280275 52.9175171, 9.2279409 52.9175128, 9.22765 52.917521, 9.227463 52.9175461, 9.2270251 52.9176149)",,,
8094259,,,Mühlentor,residential,30,False,True,21.841,"LINESTRING (9.2270251 52.9176149, 9.2270946 52.9178068)",,,
"[671869608, 19073898, 671869612, 5791007]",,,"['Ulanenstraße', 'Husarenstraße']",residential,30,False,"[False, True]",259.164,"LINESTRING (9.2350189 52.923995, 9.2357251 52.9245512, 9.2355027 52.9249149, 9.235303 52.9248874, 9.2350961 52.9249296, 9.2345586 52.9245148, 9.2341963 52.9242617, 9.2341421 52.9242258, 9.2340548 52.9241679)",,,
19073901,,,Worth,residential,30,False,False,76.432,"LINESTRING (9.2347639 52.9262043, 9.2336654 52.9260201)",,,
19073901,,,Worth,residential,30,False,False,84.881,"LINESTRING (9.2336654 52.9260201, 9.2323997 52.9259976)",,,
19073901,,,Worth,residential,30,False,True,76.432,"LINESTRING (9.2336654 52.9260201, 9.2347639 52.9262043)",,,
19073903,,,Worth,residential,30,False,True,49.11,"LINESTRING (9.2336654 52.9260201, 9.2339767 52.9259522, 9.2341703 52.9259232, 9.2343671 52.9258955)",,,
19073903,,,Worth,residential,30,False,False,49.11,"LINESTRING (9.2343671 52.9258955, 9.2341703 52.9259232, 9.2339767 52.9259522, 9.2336654 52.9260201)",,,
571651452,2,B 215,Bremer Straße,primary,50,False,False,15.967,"LINESTRING (9.2289719 52.9258615, 9.2289268 52.9257992, 9.2288766 52.9257299)",,,
587474699,,,Zollstraße,residential,30,True,False,210.18699999999998,"LINESTRING (9.2289719 52.9258615, 9.2290902 52.9258289, 9.2294074 52.9257379, 9.2296034 52.9256721, 9.2301251 52.925472, 9.23061 52.9252533, 9.2309619 52.9250461, 9.2312434 52.9248497, 9.2314163 52.9247143)",,,
5819626,,,Große Straße,residential,30,False,True,17.135,"LINESTRING (9.2278562 52.9244607, 9.2279284 52.9244008, 9.2279429 52.9243669, 9.2279462 52.9243219)",,,
345991369,,,Große Straße,residential,50,True,False,17.359,"LINESTRING (9.2278562 52.9244607, 9.2278664 52.9244814, 9.227877 52.9245064, 9.2278884 52.9245318, 9.22793 52.9246103)",,,
"[362921524, 23618565]",2,,Am Nordertor,residential,"['50', '30']",False,True,127.72300000000001,"LINESTRING (9.2278562 52.9244607, 9.2278263 52.9244436, 9.2277819 52.9244289, 9.227691 52.9244067, 9.2275683 52.9243996, 9.2274706 52.9243992, 9.2273566 52.9243948, 9.2272329 52.9243883, 9.2268856 52.9243565, 9.2266642 52.9243287, 9.2264459 52.9242928, 9.2263238 52.924275, 9.2262836 52.9242769, 9.2262526 52.9242856, 9.2262406 52.9242984, 9.2262153 52.9243527, 9.2262074 52.9243766, 9.226192 52.9244037, 9.2261791 52.9244114, 9.2261511 52.9244125)",,,
183756944,,,Große Straße,residential,30,False,False,14.408,"LINESTRING (9.2281035 52.9237311, 9.2280661 52.9238587)",,,
23618715,,,Norderstädtischer Markt,residential,30,True,False,111.65599999999999,"LINESTRING (9.2281035 52.9237311, 9.2274842 52.9236291, 9.2271661 52.9235768, 9.2269731 52.923545, 9.2270417 52.9233934, 9.2271031 52.9232578)",,,
183756944,,,Große Straße,residential,30,False,True,33.627,"LINESTRING (9.2281035 52.9237311, 9.228138 52.9235696, 9.2281815 52.9234325)",,,
5819628,,,Blumenwisch,residential,30,False,True,16.291,"LINESTRING (9.2271031 52.9232578, 9.2272935 52.9232886, 9.2273378 52.9232958)",,,
1124423316,,,Blumenwisch,residential,30,False,False,38.275,"LINESTRING (9.2271031 52.9232578, 9.2270237 52.9232449, 9.2265517 52.9231685)",,,
27759348,,,Conrad-Wode-Straße,residential,30,False,False,17.348,"LINESTRING (9.2286437 52.9257979, 9.2287815 52.9257587, 9.2288766 52.9257299)",,,
27759348,,,Conrad-Wode-Straße,residential,30,False,True,166.307,"LINESTRING (9.2286437 52.9257979, 9.2284149 52.9258315, 9.2281779 52.9258405, 9.2269114 52.9257907, 9.2268804 52.9257883, 9.2264386 52.9257586, 9.2262067 52.9256838)",,,
127245449,,,Große Straße,residential,30,False,False,57.887,"LINESTRING (9.2283386 52.9229206, 9.2281815 52.9234325)",,,
166564797,,,Anita-Augspurg-Platz,residential,30,False,False,16.37,"LINESTRING (9.229428 52.9176566, 9.2294598 52.9176495, 9.2296686 52.9176347)",6,,
112758033,2,B 215,Bremer Straße,primary,50,False,False,12.415,"LINESTRING (9.228392 52.9250929, 9.2282861 52.9250013)",,,
69674184,2,B 215,Bremer Straße,primary,50,False,True,77.926,"LINESTRING (9.228392 52.9250929, 9.2284439 52.9251604, 9.2284958 52.9252278, 9.2288766 52.9257299)",,,
136228337,1,B 215,,primary_link,50,True,False,98.55199999999999,"LINESTRING (9.228392 52.9250929, 9.2280962 52.9249954, 9.2275392 52.9248305, 9.2270555 52.9247284)",,,
112859275,1,L 160,Johanniswall,secondary,50,True,False,45.302,"LINESTRING (9.2280576 52.9246358, 9.2282103 52.924586, 9.2284604 52.9244943, 9.2285753 52.9244801, 9.2286674 52.9244781)",,,
173181524,1,,,primary,50,True,False,6.226,"LINESTRING (9.2280576 52.9246358, 9.2280914 52.924655, 9.2281174 52.9246782)",,,roundabout
112714640,1,,,primary,50,True,False,8.096,"LINESTRING (9.2277394 52.9246835, 9.2277509 52.9246707, 9.2277647 52.9246588, 9.2277807 52.9246479, 9.2277987 52.9246381, 9.2278184 52.9246297)",,,roundabout
173181527,1,,,primary,50,True,False,14.842000000000002,"LINESTRING (9.2281174 52.9246782, 9.2281317 52.9246987, 9.2281399 52.9247204, 9.2281416 52.9247426, 9.228137 52.9247647, 9.228126 52.9247859, 9.2281091 52.9248057)",,,roundabout
