osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,junction
13868201,Alleestraße,residential,30,False,False,287.532,"LINESTRING (8.9671522 54.6192415, 8.967331 54.6192054, 8.9678095 54.6191396, 8.9682965 54.6190591, 8.9686155 54.6190337, 8.9688901 54.61903, 8.9707901 54.6191074, 8.9711658 54.6191227, 8.9714621 54.6191347, 8.9715652 54.6191389)",,,
28129974,Bahnhofstraße,residential,30,False,False,271.182,"LINESTRING (8.9671522 54.6192415, 8.9674486 54.6194997, 8.9687391 54.6206246, 8.9691895 54.6209923, 8.9693356 54.6211328, 8.9694196 54.6211826, 8.9695472 54.6212406)",,,
28129974,Bahnhofstraße,residential,30,False,True,271.182,"LINESTRING (8.9695472 54.6212406, 8.9694196 54.6211826, 8.9693356 54.6211328, 8.9691895 54.6209923, 8.9687391 54.6206246, 8.9674486 54.6194997, 8.9671522 54.6192415)",,,
"[57716745, 57716741]",Eisenbahnstraße,primary,50,False,False,247.61400000000003,"LINESTRING (8.9695472 54.6212406, 8.9694873 54.6213262, 8.9694286 54.6214214, 8.9691328 54.6219003, 8.9690763 54.6219952, 8.9689911 54.6220924, 8.9688175 54.6222308, 8.9679599 54.6229664, 8.9677928 54.6230976, 8.967762 54.6231188, 8.9676869 54.6231687)",2,B 5,
"[57716746, 1201149290]",Eisenbahnstraße,primary,50,False,True,267.423,"LINESTRING (8.9695472 54.6212406, 8.9696327 54.6211381, 8.9699934 54.6207449, 8.9700705 54.6206668, 8.9701538 54.6205823, 8.9711881 54.6195297, 8.9715652 54.6191389)",2,B 5,
13930583,Hohle Gasse,residential,30,False,True,38.992,"LINESTRING (8.9606906 54.6200731, 8.9609124 54.6197468)",,,
113028924,Norderstraße,residential,30,False,False,178.053,"LINESTRING (8.9606906 54.6200731, 8.9607171 54.6204966, 8.9607176 54.6207746, 8.9606806 54.6210589, 8.9605782 54.6214327, 8.9604898 54.621663)",,,
"[57716745, 57716741]",Eisenbahnstraße,primary,50,False,True,247.61400000000003,"LINESTRING (8.9676869 54.6231687, 8.967762 54.6231188, 8.9677928 54.6230976, 8.9679599 54.6229664, 8.9688175 54.6222308, 8.9689911 54.6220924, 8.9690763 54.6219952, 8.9691328 54.6219003, 8.9694286 54.6214214, 8.9694873 54.6213262, 8.9695472 54.6212406)",2,B 5,
238506445,,primary,50,True,False,24.987000000000002,"LINESTRING (8.9676869 54.6231687, 8.9677325 54.623199, 8.9677614 54.6232369, 8.9677752 54.6232835, 8.9677616 54.6233302, 8.9677289 54.6233748)",1,B 5,roundabout
"[28215612, 1201509998, 1201509999]",Niebüller Straße,primary,"['50', '70']",False,False,380.377,"LINESTRING (8.9674308 54.6234158, 8.9673911 54.6234683, 8.9673361 54.6235411, 8.966877 54.6241627, 8.9664269 54.6247811, 8.9657023 54.6258986, 8.9652511 54.6265945)","['2', '3']",B 5,
238506445,,primary,50,True,False,17.616,"LINESTRING (8.9674308 54.6234158, 8.9673514 54.6233791, 8.9673028 54.6233332, 8.9672875 54.6232883)",1,B 5,roundabout
238506445,,primary,50,True,False,20.461999999999996,"LINESTRING (8.9672875 54.6232883, 8.9673004 54.6232382, 8.9673344 54.6232004, 8.9673861 54.6231703, 8.9674618 54.62315)",1,B 5,roundabout
330862958,Toftweg,residential,50,False,True,222.386,"LINESTRING (8.9672875 54.6232883, 8.9671757 54.6232966, 8.9671309 54.6232988, 8.966849 54.6233143, 8.9666363 54.6233185, 8.9664645 54.623312, 8.9662938 54.6232944, 8.9659457 54.6232122, 8.9656287 54.6230907, 8.9652351 54.6229183, 8.9649206 54.6227971, 8.9646101 54.6226992, 8.9643878 54.6226401, 8.9641706 54.622597)",,,
238506445,,primary,50,True,False,15.064,"LINESTRING (8.9674618 54.62315, 8.9675223 54.6231426, 8.9675943 54.6231473, 8.9676869 54.6231687)",1,B 5,roundabout
"[239430873, 13868199]",Herrmannstraße,residential,30,False,True,489.592,"LINESTRING (8.9674618 54.62315, 8.9674481 54.6230806, 8.9674438 54.6230449, 8.9674448 54.622956, 8.9674294 54.6228449, 8.9674019 54.6227479, 8.967346 54.6226476, 8.9671424 54.6223818, 8.9668976 54.6220583, 8.9664635 54.6214806, 8.9663429 54.6213287, 8.9661439 54.6210781, 8.9660917 54.6210124, 8.9655818 54.6203602, 8.9653027 54.620076, 8.9652318 54.6199914, 8.9651059 54.6198516, 8.9649431 54.6196734, 8.9648022 54.6195756, 8.9646627 54.619493, 8.9645112 54.6194227, 8.9643543 54.6193485, 8.9641906 54.6192519)",,,
27535166,Dörpumer Straße,secondary,50,False,False,47.228,"LINESTRING (8.9677289 54.6233748, 8.967879 54.6235124, 8.9681204 54.623734)",,L 4,
238506445,,primary,50,True,False,21.235,"LINESTRING (8.9677289 54.6233748, 8.9676728 54.6234063, 8.9676035 54.6234236, 8.9675267 54.6234295, 8.9674308 54.6234158)",1,B 5,roundabout
13930532,Am Mühlenberg,residential,30,False,False,26.897000000000002,"LINESTRING (8.960156 54.6229487, 8.960043 54.6228847, 8.9599066 54.6228626, 8.9597988 54.6228347)",,,
113028924,Norderstraße,residential,30,False,True,132.06099999999998,"LINESTRING (8.960156 54.6229487, 8.9601418 54.622902, 8.9601049 54.6228658, 8.9600974 54.6228315, 8.9600909 54.6227856, 8.9601445 54.6226318, 8.9601848 54.6225045, 8.9602759 54.622197, 8.9603484 54.6219905, 8.9603886 54.6218802, 8.96042 54.6218129, 8.9604317 54.6217877)",,,
221961146,Toftweg,residential,30,False,False,40.094,"LINESTRING (8.960156 54.6229487, 8.96032 54.6229453, 8.9606032 54.6229331, 8.9607771 54.6229234)",,,
330859479,Tondernsche Straße,residential,30,False,True,57.647999999999996,"LINESTRING (8.960156 54.6229487, 8.9600882 54.6229828, 8.9600168 54.6230312, 8.9599675 54.6230837, 8.9599122 54.6231404, 8.9598616 54.6232201, 8.9597492 54.6234018)",,,
221961146,Toftweg,residential,30,False,False,66.815,"LINESTRING (8.9607771 54.6229234, 8.9612925 54.6228912, 8.9618072 54.6228505)",,,
221961146,Toftweg,residential,30,False,True,40.094,"LINESTRING (8.9607771 54.6229234, 8.9606032 54.6229331, 8.96032 54.6229453, 8.960156 54.6229487)",,,
330859477,Feldstraße,residential,,False,False,147.16299999999998,"LINESTRING (8.9607771 54.6229234, 8.9607936 54.6228291, 8.9608644 54.6226549, 8.9611303 54.6221004, 8.9613359 54.6217121, 8.96137 54.6216469)",,,
13868199,Herrmannstraße,residential,,False,False,5.017,"LINESTRING (8.9641335 54.6192212, 8.9641906 54.6192519)",,,
39466994,Schmiedestraße,residential,,False,True,54.56400000000001,"LINESTRING (8.9641335 54.6192212, 8.9639713 54.6192644, 8.9636045 54.6193618, 8.9634932 54.6193982, 8.9633764 54.6194403)",,,
13868201,Alleestraße,residential,30,False,True,287.532,"LINESTRING (8.9715652 54.6191389, 8.9714621 54.6191347, 8.9711658 54.6191227, 8.9707901 54.6191074, 8.9688901 54.61903, 8.9686155 54.6190337, 8.9682965 54.6190591, 8.9678095 54.6191396, 8.967331 54.6192054, 8.9671522 54.6192415)",,,
"[1201149290, 57716746]",Eisenbahnstraße,primary,50,False,False,267.423,"LINESTRING (8.9715652 54.6191389, 8.9711881 54.6195297, 8.9701538 54.6205823, 8.9700705 54.6206668, 8.9699934 54.6207449, 8.9696327 54.6211381, 8.9695472 54.6212406)",2,B 5,
13868225,Lornsenstraße,residential,,False,True,249.626,"LINESTRING (8.9706559 54.6220902, 8.9699779 54.6227839, 8.9697374 54.622921, 8.9694986 54.6230175, 8.9692413 54.6231076, 8.9689439 54.6232118, 8.9687918 54.6232839, 8.968588 54.6234217, 8.9683586 54.6235749, 8.9681204 54.623734)",,,
330859469,Am Mühlenberg,residential,,False,True,96.58399999999999,"LINESTRING (8.9563931 54.6228189, 8.9566555 54.6227215, 8.957035 54.6226257, 8.95738 54.6225686, 8.9577952 54.6225563)",,,
13930583,Hohle Gasse,residential,30,False,False,38.992,"LINESTRING (8.9609124 54.6197468, 8.9606906 54.6200731)",,,
17419417,Bachstraße,residential,,False,True,119.998,"LINESTRING (8.9609124 54.6197468, 8.9609582 54.6198019, 8.9610407 54.6198236, 8.9611903 54.6198206, 8.9612637 54.6198075, 8.9613086 54.6198226, 8.9613837 54.6198769, 8.9614588 54.6199328, 8.9615275 54.6199926, 8.9616036 54.6200959, 8.9616533 54.6201917, 8.9616637 54.6202481, 8.9616492 54.6204034, 8.9616748 54.6204961, 8.9616908 54.6205692)",,,
15033724,Parkstraße,residential,,False,False,216.018,"LINESTRING (8.9614511 54.6215801, 8.9617082 54.6216457, 8.9618304 54.6216667, 8.9622879 54.6217757, 8.9625683 54.6218517, 8.9628188 54.6219246, 8.963266 54.6220607, 8.9634399 54.6221137, 8.9635538 54.6221518, 8.9638755 54.6222944, 8.9641252 54.6224536, 8.96416 54.6225352, 8.9641706 54.622597)",,,
28129976,Mühlendamm,residential,,False,False,116.32900000000001,"LINESTRING (8.9614511 54.6215801, 8.9614909 54.6215309, 8.9615147 54.6214905, 8.9615325 54.6213278, 8.9615419 54.6210937, 8.9615271 54.6208462, 8.961528 54.6207451, 8.9615507 54.6206943, 8.9616131 54.6206183, 8.9616908 54.6205692)",,,
330859477,Feldstraße,residential,,False,True,9.081,"LINESTRING (8.9614511 54.6215801, 8.9614012 54.6216202, 8.96137 54.6216469)",,,
"[1189202467, 27466975]",St. Pauli,residential,,False,True,56.756,"LINESTRING (8.96137 54.6216469, 8.9612791 54.6216535, 8.9612174 54.6216551, 8.9609277 54.6216659, 8.9608202 54.6216652, 8.9604898 54.621663)",,,
330859477,Feldstraße,residential,,False,False,9.081,"LINESTRING (8.96137 54.6216469, 8.9614012 54.6216202, 8.9614511 54.6215801)",,,
330859477,Feldstraße,residential,,False,True,147.16299999999998,"LINESTRING (8.96137 54.6216469, 8.9613359 54.6217121, 8.9611303 54.6221004, 8.9608644 54.6226549, 8.9607936 54.6228291, 8.9607771 54.6229234)",,,
15033724,Parkstraße,residential,,False,True,216.01799999999997,"LINESTRING (8.9641706 54.622597, 8.96416 54.6225352, 8.9641252 54.6224536, 8.9638755 54.6222944, 8.9635538 54.6221518, 8.9634399 54.6221137, 8.963266 54.6220607, 8.9628188 54.6219246, 8.9625683 54.6218517, 8.9622879 54.6217757, 8.9618304 54.6216667, 8.9617082 54.6216457, 8.9614511 54.6215801)",,,
