osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,bridge,junction
25016815,Lessingweg,residential,30,False,False,117.037,"LINESTRING (14.268229 50.9669744, 14.2683888 50.9669556, 14.2694652 50.9668287, 14.2698724 50.9667829)",,,,
25237449,Hainersdorfer Weg,residential,,False,False,97.511,"LINESTRING (14.268229 50.9669744, 14.2683881 50.9671478, 14.2686988 50.9673153, 14.2688284 50.9675368, 14.2689323 50.9675833, 14.2690836 50.9676218)",,,,
"[23632953, 56077471]",Schillerstraße,secondary,50,False,False,320.229,"LINESTRING (14.2698724 50.9667829, 14.2699371 50.966931, 14.2702779 50.9673894, 14.2704588 50.9676328, 14.2705352 50.9678357, 14.2706236 50.9681559, 14.2708408 50.9689365, 14.270871 50.9691108, 14.2708705 50.9691957, 14.2708617 50.9692331, 14.2708386 50.9692842, 14.2708108 50.969318, 14.270673 50.9694391, 14.2705857 50.9695067)",2,S 165,,
25016815,Lessingweg,residential,30,False,True,117.03699999999999,"LINESTRING (14.2698724 50.9667829, 14.2694652 50.9668287, 14.2683888 50.9669556, 14.268229 50.9669744)",,,,
141603227,Am Brauhaus,residential,30,True,False,103.311,"LINESTRING (14.2724122 50.9735522, 14.2720593 50.973085, 14.2719841 50.9729789, 14.2717838 50.9727116)",,,,
"[464259072, 141603228, 464259071]",Am Brauhaus,residential,30,False,True,33.544,"LINESTRING (14.2724122 50.9735522, 14.2724213 50.9736218, 14.2724314 50.9737039, 14.2724458 50.9738154, 14.2724479 50.973853)",,,yes,
23453145,Neustädter Straße,residential,50,False,True,80.322,"LINESTRING (14.2673867 50.9738179, 14.2671548 50.9739538, 14.2669056 50.9740695, 14.2668235 50.9741077, 14.2665867 50.9742369, 14.266528 50.974292)",,,,
"[325048753, 37484258]",Gröschelstraße,residential,"['50', '30']",False,True,171.48399999999998,"LINESTRING (14.2673867 50.9738179, 14.2672256 50.9737373, 14.2671081 50.9736759, 14.2670287 50.9736344, 14.2669636 50.9736004, 14.266588 50.9734037, 14.2661291 50.9730694, 14.2657418 50.9726927)",,,,
557395713,Neustädter Straße,residential,50,False,False,191.324,"LINESTRING (14.2673867 50.9738179, 14.2675116 50.9737446, 14.2679202 50.9734016, 14.267979 50.9733676, 14.2681736 50.973261, 14.2683759 50.9731521, 14.2689765 50.9727975, 14.2691508 50.9726776, 14.2693071 50.9726037)",,,,
557395713,Neustädter Straße,residential,50,False,True,24.234,"LINESTRING (14.2696473 50.9725636, 14.2693071 50.9726037)",,,,
"[37446650, 31894719]",Mühlgässchen,residential,30,False,False,15.837,"LINESTRING (14.2696473 50.9725636, 14.2697395 50.9725181, 14.2698254 50.9724758)",,,yes,
