osmid,name,highway,oneway,reversed,length,ref,maxspeed,geometry,lanes,access,tunnel,junction
37468452,Pescher Straße,secondary,False,False,92.88100000000001,L 382,,"LINESTRING (6.5198356 51.1880293, 6.5196837 51.1881044, 6.5195425 51.188173, 6.5193337 51.1882759, 6.5192882 51.1882984, 6.5191889 51.1883454, 6.5191367 51.1883693, 6.5190897 51.1883896, 6.5190467 51.1884059, 6.5190038 51.1884202, 6.5189589 51.1884332, 6.5189134 51.1884446, 6.5188638 51.1884535, 6.5188161 51.1884596, 6.5187696 51.1884628, 6.5187232 51.1884648)",,,,
24582923,Pappelweg,residential,False,True,216.63100000000003,,30,"LINESTRING (6.5180313 51.1864431, 6.5187067 51.1870405, 6.5190967 51.1873855, 6.5193598 51.1876172, 6.5194136 51.1876579, 6.5198356 51.1880293)",,,,
24720682,Borrenweg,residential,False,True,98.357,,30,"LINESTRING (6.5180313 51.1864431, 6.5179879 51.1864783, 6.517943 51.18651, 6.5178506 51.1865699, 6.5173168 51.1869133, 6.5171306 51.187029, 6.5170886 51.1870556, 6.5170495 51.1870779)",,,,
24581132,Bleichstraße,secondary,False,False,200.52300000000005,,30,"LINESTRING (6.5187232 51.1884648, 6.5186423 51.1884624, 6.5185729 51.188456, 6.5185005 51.1884455, 6.5184592 51.1884364, 6.5184241 51.1884274, 6.518393 51.1884183, 6.5183632 51.1884076, 6.5183313 51.1883939, 6.5182988 51.1883774, 6.5182385 51.1883415, 6.5181737 51.1883021, 6.5181254 51.188273, 6.5179407 51.1881616, 6.5178339 51.1880995, 6.5176095 51.187969, 6.5175499 51.1879374, 6.5175431 51.1879341, 6.5174848 51.1879059, 6.5174215 51.1878778, 6.5173583 51.1878533, 6.5172069 51.1878003, 6.5170612 51.1877508, 6.5169331 51.1877083, 6.5168896 51.1876945, 6.5167994 51.1876658, 6.5166833 51.1876321, 6.5165579 51.1875984, 6.5165307 51.1875916, 6.5164436 51.1875696, 6.5163133 51.18754)",,,,
37468452,Pescher Straße,secondary,False,True,92.88099999999999,L 382,,"LINESTRING (6.5187232 51.1884648, 6.5187696 51.1884628, 6.5188161 51.1884596, 6.5188638 51.1884535, 6.5189134 51.1884446, 6.5189589 51.1884332, 6.5190038 51.1884202, 6.5190467 51.1884059, 6.5190897 51.1883896, 6.5191367 51.1883693, 6.5191889 51.1883454, 6.5192882 51.1882984, 6.5193337 51.1882759, 6.5195425 51.188173, 6.5196837 51.1881044, 6.5198356 51.1880293)",,,,
952276698,Pescher Straße,residential,False,True,20.787000000000003,L 382,50,"LINESTRING (6.5187232 51.1884648, 6.5187195 51.1885477, 6.5187172 51.1885729, 6.5187106 51.188598, 6.5186956 51.1886241, 6.5186762 51.1886466)",,,,
"[24581132, 24581133]","['Bleichstraße', 'Borrenstraße']",secondary,False,False,50.288999999999994,,30,"LINESTRING (6.5163133 51.18754, 6.5162616 51.1875301, 6.5162444 51.1875267, 6.5161976 51.1875176, 6.5161389 51.1875084, 6.5160823 51.1875018, 6.516017 51.187499, 6.5159581 51.1875002, 6.515896 51.1875033, 6.5158318 51.1875104, 6.5157179 51.1875275, 6.5156082 51.1875455)",,,,
24581132,Bleichstraße,secondary,False,True,200.52300000000002,,30,"LINESTRING (6.5163133 51.18754, 6.5164436 51.1875696, 6.5165307 51.1875916, 6.5165579 51.1875984, 6.5166833 51.1876321, 6.5167994 51.1876658, 6.5168896 51.1876945, 6.5169331 51.1877083, 6.5170612 51.1877508, 6.5172069 51.1878003, 6.5173583 51.1878533, 6.5174215 51.1878778, 6.5174848 51.1879059, 6.5175431 51.1879341, 6.5175499 51.1879374, 6.5176095 51.187969, 6.5178339 51.1880995, 6.5179407 51.1881616, 6.5181254 51.188273, 6.5181737 51.1883021, 6.5182385 51.1883415, 6.5182988 51.1883774, 6.5183313 51.1883939, 6.5183632 51.1884076, 6.518393 51.1884183, 6.5184241 51.1884274, 6.5184592 51.1884364, 6.5185005 51.1884455, 6.5185729 51.188456, 6.5186423 51.1884624, 6.5187232 51.1884648)",,,,
24720682,Borrenweg,residential,False,False,74.448,,30,"LINESTRING (6.5163133 51.18754, 6.5163627 51.1874693, 6.516388 51.1874358, 6.5164107 51.1874068, 6.5164376 51.1873769, 6.516457 51.1873595, 6.5164819 51.187342, 6.5165205 51.187318, 6.5165652 51.1872936, 6.5166114 51.1872709, 6.5166596 51.1872487, 6.5169283 51.187138, 6.5169596 51.1871245, 6.5169896 51.1871092, 6.5170495 51.1870779)",,,,
24576286,Willi-Hannen-Straße,residential,True,False,29.905,,30,"LINESTRING (6.5079054 51.1909297, 6.5079995 51.1909615, 6.5080378 51.1909769, 6.508068 51.1909933, 6.5082253 51.1911042)",,,,
37605442,Clara-Viebig-Straße,living_street,False,False,43.061,,,"LINESTRING (6.5079054 51.1909297, 6.5077817 51.1907928, 6.5075345 51.1906229)",,,,
473832304,An der Sandkuhle,secondary,False,True,41.273,,30,"LINESTRING (6.5079054 51.1909297, 6.5079895 51.1908971, 6.5080669 51.1908644, 6.5081922 51.1908084, 6.5083856 51.190713)",,,,
24720682,Borrenweg,residential,False,False,98.357,,30,"LINESTRING (6.5170495 51.1870779, 6.5170886 51.1870556, 6.5171306 51.187029, 6.5173168 51.1869133, 6.5178506 51.1865699, 6.517943 51.18651, 6.5179879 51.1864783, 6.5180313 51.1864431)",,,,
24720682,Borrenweg,residential,False,True,74.44800000000001,,30,"LINESTRING (6.5170495 51.1870779, 6.5169896 51.1871092, 6.5169596 51.1871245, 6.5169283 51.187138, 6.5166596 51.1872487, 6.5166114 51.1872709, 6.5165652 51.1872936, 6.5165205 51.187318, 6.5164819 51.187342, 6.516457 51.1873595, 6.5164376 51.1873769, 6.5164107 51.1874068, 6.516388 51.1874358, 6.5163627 51.1874693, 6.5163133 51.18754)",,,,
24581147,An der Sandkuhle,secondary,False,True,92.182,,30,"LINESTRING (6.5083856 51.190713, 6.5088253 51.1904759, 6.5091448 51.1902993, 6.5093796 51.1901661)",2,,,
24581149,Willi-Hannen-Straße,residential,True,False,46.62,,,"LINESTRING (6.5083856 51.190713, 6.5082539 51.1908682, 6.5082317 51.190901, 6.5082128 51.1909368, 6.508203 51.1909645, 6.5081981 51.1909988, 6.5081993 51.1910263, 6.5082034 51.1910504, 6.508209 51.1910673, 6.5082147 51.1910837, 6.5082253 51.1911042)",,,,
473832304,An der Sandkuhle,secondary,False,False,41.273,,30,"LINESTRING (6.5083856 51.190713, 6.5081922 51.1908084, 6.5080669 51.1908644, 6.5079895 51.1908971, 6.5079054 51.1909297)",,,,
473832302,Am Rüttersweg,residential,False,False,5.885,,50,"LINESTRING (6.5082253 51.1911042, 6.5081715 51.191145)",,,,
473832303,Willi-Hannen-Straße,residential,True,False,13.024000000000001,,30,"LINESTRING (6.5082253 51.1911042, 6.5082456 51.1911314, 6.5082658 51.1911545, 6.5083154 51.1912067)",,,,
24581146,Willi-Hannen-Straße,residential,False,False,49.308,,30,"LINESTRING (6.5083154 51.1912067, 6.5088284 51.1915121)",,,,
24581150,Willi-Hannen-Straße,residential,True,False,12.15,,30,"LINESTRING (6.5083154 51.1912067, 6.5081715 51.191145)",,,,
24581146,Willi-Hannen-Straße,residential,False,False,39.425000000000004,,30,"LINESTRING (6.5115715 51.1926475, 6.5118887 51.1927489, 6.5119368 51.1927631, 6.5119867 51.1927751, 6.5120372 51.1927853, 6.5120857 51.1927929)",,,,
24581146,Willi-Hannen-Straße,residential,False,True,101.952,,30,"LINESTRING (6.5115715 51.1926475, 6.5111671 51.192505, 6.5110437 51.1924615, 6.5106848 51.1923361, 6.5105977 51.192305, 6.5105016 51.1922714, 6.5102953 51.1921992)",,,,
24582293,Hermann-Löns-Straße,residential,False,False,106.453,,30,"LINESTRING (6.5115715 51.1926475, 6.5113974 51.1928673, 6.5112295 51.1930792, 6.5108922 51.193505)",,,,
24582293,Hermann-Löns-Straße,residential,False,True,56.882,,30,"LINESTRING (6.5105325 51.1939642, 6.5105662 51.1939198, 6.5108922 51.193505)",,,,
"[206767001, 1128023130]",Rochusstraße,primary,False,False,194.84599999999998,L 381,50,"LINESTRING (6.5105325 51.1939642, 6.5113066 51.1942035, 6.5113365 51.1942128, 6.5113692 51.1942229, 6.5119787 51.1944171, 6.5120541 51.1944411, 6.5121785 51.1944793, 6.5121923 51.1944835, 6.5122601 51.1945034, 6.5123151 51.1945195, 6.512389 51.194538, 6.5124519 51.1945527, 6.5125139 51.1945665, 6.512575 51.1945778, 6.5126463 51.1945902, 6.512719 51.1946011, 6.5127877 51.1946095, 6.5128593 51.1946174, 6.5129192 51.1946229, 6.5129811 51.1946278, 6.5130385 51.1946311, 6.5130955 51.1946338)",2,,,
1128023130,Rochusstraße,primary,False,True,109.33599999999998,L 381,50,"LINESTRING (6.5105325 51.1939642, 6.5098622 51.193757, 6.5093146 51.1935849, 6.5091262 51.1935282)",2,,,
24581146,Willi-Hannen-Straße,residential,False,False,8.676,,30,"LINESTRING (6.5101856 51.1921623, 6.5102953 51.1921992)",,,,
24581146,Willi-Hannen-Straße,residential,False,True,120.128,,30,"LINESTRING (6.5101856 51.1921623, 6.5096395 51.1919795, 6.5095857 51.1919598, 6.5095339 51.1919381, 6.5094914 51.1919165, 6.5094468 51.1918916, 6.5092371 51.1917695, 6.5088284 51.1915121)",,,,
24582294,Heinrich-Lersch-Straße,residential,False,False,51.95,,30,"LINESTRING (6.5101856 51.1921623, 6.509933 51.1924746, 6.5098485 51.192579)",,,,
24582294,Heinrich-Lersch-Straße,residential,False,True,55.772,,30,"LINESTRING (6.5091262 51.1935282, 6.5091665 51.193472, 6.5094602 51.1930724)",,,,
1128023130,Rochusstraße,primary,False,False,109.336,L 381,50,"LINESTRING (6.5091262 51.1935282, 6.5093146 51.1935849, 6.5098622 51.193757, 6.5105325 51.1939642)",2,,,
24581146,Willi-Hannen-Straße,residential,False,True,49.308,,30,"LINESTRING (6.5088284 51.1915121, 6.5083154 51.1912067)",,,,
24581146,Willi-Hannen-Straße,residential,False,False,120.12800000000001,,30,"LINESTRING (6.5088284 51.1915121, 6.5092371 51.1917695, 6.5094468 51.1918916, 6.5094914 51.1919165, 6.5095339 51.1919381, 6.5095857 51.1919598, 6.5096395 51.1919795, 6.5101856 51.1921623)",,,,
"[24582298, 24582299]","['Mühlenstraße', 'Matthias-Claudius-Straße']",residential,False,True,154.764,,30,"LINESTRING (6.5088284 51.1915121, 6.5087617 51.1915549, 6.5084526 51.1917606, 6.5083577 51.1918234, 6.5077415 51.1922308, 6.5077215 51.192246, 6.5077119 51.1922613, 6.5077132 51.1922848, 6.5077249 51.1923083, 6.5077348 51.1923227, 6.507751 51.192337, 6.5077916 51.1923631, 6.508086 51.1925283)",,destination,,
36725493,Mühlenstraße,residential,False,False,128.268,,30,"LINESTRING (6.5088284 51.1915121, 6.5088767 51.1914848, 6.5092578 51.1912699, 6.5094632 51.1911541, 6.5101966 51.1907405)",,,,
36725493,Mühlenstraße,residential,False,False,115.064,,30,"LINESTRING (6.5101966 51.1907405, 6.5114835 51.1900922)",,,,
24582303,An der Synagoge,residential,False,False,81.37400000000001,,30,"LINESTRING (6.5101966 51.1907405, 6.5102735 51.1907962, 6.510325 51.1908287, 6.5103811 51.1908584, 6.5109586 51.1911198, 6.5109815 51.1911271, 6.5110034 51.1911326, 6.5110271 51.1911371, 6.5110517 51.1911404, 6.5110733 51.1911424, 6.5110943 51.1911431, 6.5111192 51.1911426, 6.5111432 51.1911403)",,,,
36725493,Mühlenstraße,residential,False,True,128.268,,30,"LINESTRING (6.5101966 51.1907405, 6.5094632 51.1911541, 6.5092578 51.1912699, 6.5088767 51.1914848, 6.5088284 51.1915121)",,,,
36725493,Mühlenstraße,residential,False,True,55.663,,30,"LINESTRING (6.5120993 51.1897734, 6.5114835 51.1900922)",,,,
"[917784800, 917784801, 917784802, 10363644, 10363645]",Sebastianusstraße,living_street,False,True,163.37400000000002,,7,"LINESTRING (6.5120993 51.1897734, 6.5121776 51.1898355, 6.512258 51.1898949, 6.5125709 51.1901126, 6.5126908 51.190196, 6.5127128 51.1902137, 6.5127419 51.1902371, 6.5127811 51.1902725, 6.5128279 51.1903169, 6.5130229 51.1905031, 6.5130635 51.1905415, 6.5130951 51.190563, 6.5131296 51.1905838, 6.5131683 51.1906049, 6.5132087 51.1906245, 6.5132244 51.1906309, 6.5132733 51.1906509, 6.513343 51.1906758, 6.5137228 51.1907984)",,,,
"[35818243, 917784799]",Sebastianusstraße,residential,False,False,95.487,,"['50', '30']","LINESTRING (6.5120993 51.1897734, 6.5119617 51.1896532, 6.5118381 51.1895454, 6.5117668 51.1894831, 6.5112961 51.1890777)",,,,
24581147,An der Sandkuhle,secondary,False,True,4.824,,30,"LINESTRING (6.5093796 51.1901661, 6.5094308 51.1901369)",2,,,
24582296,Am Kuhlenhof,residential,True,False,32.355,,30,"LINESTRING (6.5093796 51.1901661, 6.5096889 51.1903831)",,,,
24581147,An der Sandkuhle,secondary,False,False,92.182,,30,"LINESTRING (6.5093796 51.1901661, 6.5091448 51.1902993, 6.5088253 51.1904759, 6.5083856 51.190713)",2,,,
35818242,An der Synagoge,living_street,False,False,7.517,,,"LINESTRING (6.5111432 51.1911403, 6.5112305 51.19118)",,,,
"[339819739, 339819740, 24582303]",An der Synagoge,residential,False,False,48.571999999999996,,30,"LINESTRING (6.5111432 51.1911403, 6.5111707 51.1911365, 6.5111972 51.1911314, 6.5112198 51.1911256, 6.5112424 51.1911186, 6.5112599 51.1911121, 6.5112758 51.1911056, 6.5112909 51.1910985, 6.5113061 51.1910905, 6.5113196 51.1910813, 6.5113636 51.1910477, 6.5115357 51.1909163, 6.5116326 51.1908422)",,,building_passage,
24582303,An der Synagoge,residential,False,True,81.374,,30,"LINESTRING (6.5111432 51.1911403, 6.5111192 51.1911426, 6.5110943 51.1911431, 6.5110733 51.1911424, 6.5110517 51.1911404, 6.5110271 51.1911371, 6.5110034 51.1911326, 6.5109815 51.1911271, 6.5109586 51.1911198, 6.5103811 51.1908584, 6.510325 51.1908287, 6.5102735 51.1907962, 6.5101966 51.1907405)",,,,
"[339819739, 339819740, 24582303]",An der Synagoge,residential,False,True,48.572,,30,"LINESTRING (6.5116326 51.1908422, 6.5115357 51.1909163, 6.5113636 51.1910477, 6.5113196 51.1910813, 6.5113061 51.1910905, 6.5112909 51.1910985, 6.5112758 51.1911056, 6.5112599 51.1911121, 6.5112424 51.1911186, 6.5112198 51.1911256, 6.5111972 51.1911314, 6.5111707 51.1911365, 6.5111432 51.1911403)",,,building_passage,
24582294,Heinrich-Lersch-Straße,residential,False,False,55.772,,30,"LINESTRING (6.5094602 51.1930724, 6.5091665 51.193472, 6.5091262 51.1935282)",,,,
24582294,Heinrich-Lersch-Straße,residential,False,True,61.175,,30,"LINESTRING (6.5094602 51.1930724, 6.5096905 51.1927797, 6.5097244 51.1927387, 6.5098485 51.192579)",,,,
24582298,Matthias-Claudius-Straße,residential,False,False,113.94399999999997,,30,"LINESTRING (6.5094602 51.1930724, 6.508965 51.1929201, 6.5089543 51.1929166, 6.5088483 51.1928817, 6.5087315 51.1928396, 6.5085951 51.1927882, 6.5085709 51.1927784, 6.5085064 51.1927523, 6.5084196 51.1927123, 6.5083504 51.1926762, 6.5083382 51.1926698, 6.508086 51.1925283)",,,,
"[1128020828, 24582295]",Matthias-Claudius-Straße,residential,False,True,110.77799999999999,,30,"LINESTRING (6.5094602 51.1930724, 6.5098319 51.1931847, 6.5099815 51.1932299, 6.5101376 51.193277, 6.5101641 51.193285, 6.5108922 51.193505)",,destination,,
24582293,Hermann-Löns-Straße,residential,False,False,56.882,,30,"LINESTRING (6.5108922 51.193505, 6.5105662 51.1939198, 6.5105325 51.1939642)",,,,
24582293,Hermann-Löns-Straße,residential,False,True,106.453,,30,"LINESTRING (6.5108922 51.193505, 6.5112295 51.1930792, 6.5113974 51.1928673, 6.5115715 51.1926475)",,,,
"[1128020828, 24582295]",Matthias-Claudius-Straße,residential,False,False,110.77799999999999,,30,"LINESTRING (6.5108922 51.193505, 6.5101641 51.193285, 6.5101376 51.193277, 6.5099815 51.1932299, 6.5098319 51.1931847, 6.5094602 51.1930724)",,destination,,
24582297,Heinrich-Heine-Straße,residential,False,False,155.00599999999997,,30,"LINESTRING (6.508086 51.1925283, 6.5085877 51.1921729, 6.5085995 51.1921667, 6.5086103 51.1921616, 6.5086225 51.1921568, 6.5086372 51.192152, 6.5086574 51.1921482, 6.5086767 51.1921466, 6.508695 51.192146, 6.5087133 51.1921475, 6.5087307 51.1921511, 6.5087482 51.1921569, 6.5087816 51.19217, 6.5090369 51.1922798, 6.5092486 51.1923681, 6.5093271 51.1924003, 6.5094015 51.192431, 6.5094456 51.1924465, 6.5094914 51.192462, 6.5098485 51.192579)",,,,
"[24582298, 24582299]","['Mühlenstraße', 'Matthias-Claudius-Straße']",residential,False,False,154.764,,30,"LINESTRING (6.508086 51.1925283, 6.5077916 51.1923631, 6.507751 51.192337, 6.5077348 51.1923227, 6.5077249 51.1923083, 6.5077132 51.1922848, 6.5077119 51.1922613, 6.5077215 51.192246, 6.5077415 51.1922308, 6.5083577 51.1918234, 6.5084526 51.1917606, 6.5087617 51.1915549, 6.5088284 51.1915121)",,destination,,
24582298,Matthias-Claudius-Straße,residential,False,True,113.944,,30,"LINESTRING (6.508086 51.1925283, 6.5083382 51.1926698, 6.5083504 51.1926762, 6.5084196 51.1927123, 6.5085064 51.1927523, 6.5085709 51.1927784, 6.5085951 51.1927882, 6.5087315 51.1928396, 6.5088483 51.1928817, 6.5089543 51.1929166, 6.508965 51.1929201, 6.5094602 51.1930724)",,,,
24582294,Heinrich-Lersch-Straße,residential,False,False,61.175,,30,"LINESTRING (6.5098485 51.192579, 6.5097244 51.1927387, 6.5096905 51.1927797, 6.5094602 51.1930724)",,,,
24582294,Heinrich-Lersch-Straße,residential,False,True,51.95,,30,"LINESTRING (6.5098485 51.192579, 6.509933 51.1924746, 6.5101856 51.1921623)",,,,
24582297,Heinrich-Heine-Straße,residential,False,True,155.006,,30,"LINESTRING (6.5098485 51.192579, 6.5094914 51.192462, 6.5094456 51.1924465, 6.5094015 51.192431, 6.5093271 51.1924003, 6.5092486 51.1923681, 6.5090369 51.1922798, 6.5087816 51.19217, 6.5087482 51.1921569, 6.5087307 51.1921511, 6.5087133 51.1921475, 6.508695 51.192146, 6.5086767 51.1921466, 6.5086574 51.1921482, 6.5086372 51.192152, 6.5086225 51.1921568, 6.5086103 51.1921616, 6.5085995 51.1921667, 6.5085877 51.1921729, 6.508086 51.1925283)",,,,
24581133,Borrenstraße,secondary,False,True,146.47500000000002,,30,"LINESTRING (6.5125541 51.1884707, 6.5126849 51.1884177, 6.512826 51.1883637, 6.5130859 51.1882678, 6.5134409 51.1881381, 6.513581 51.1880869, 6.5140984 51.1878958, 6.5141837 51.1878668, 6.5142774 51.1878377, 6.5143721 51.1878111)",,,,
24582310,Hoher Weg,residential,False,False,103.416,,30,"LINESTRING (6.5125541 51.1884707, 6.5121107 51.1881047, 6.511658 51.1877294)",,,,
"[963667362, 35822051, 963667364]",Don-Bosco-Straße,residential,False,True,135.707,,,"LINESTRING (6.5125541 51.1884707, 6.5130764 51.188915, 6.5133053 51.1891149, 6.5133618 51.1891652, 6.5136253 51.1893972, 6.5136958 51.1894593)",,,,
963667365,Borrenstraße,secondary,False,False,110.70400000000001,,30,"LINESTRING (6.5125541 51.1884707, 6.5124106 51.1885318, 6.5122825 51.1885882, 6.5122004 51.188626, 6.512164 51.1886428, 6.5120467 51.1886982, 6.5119392 51.1887496, 6.5119282 51.1887549, 6.5118059 51.1888147, 6.5116876 51.1888735, 6.5115655 51.188937, 6.5112961 51.1890777)",,,,
376663663,Gustav-Heinemann-Straße,residential,False,True,44.622,,30,"LINESTRING (6.5085875 51.1858039, 6.5089453 51.1859628, 6.5090236 51.1860004, 6.5091018 51.1860425)",,,,
"[1105537761, 1105531645, 1105538518, 1105537806]",Gustav-Heinemann-Straße,residential,False,True,87.039,,30,"LINESTRING (6.5085875 51.1858039, 6.5085384 51.1858627, 6.5084414 51.1859902, 6.5083652 51.1860903, 6.5083202 51.1861475, 6.5081793 51.1863079, 6.5081333 51.1863621, 6.5080909 51.186419, 6.508028 51.1865034)",,,,
24581133,Borrenstraße,secondary,False,False,12.659,,30,"LINESTRING (6.5156082 51.1875455, 6.5154346 51.187579)",,,,
"[24581132, 24581133]","['Bleichstraße', 'Borrenstraße']",secondary,False,True,50.288999999999994,,30,"LINESTRING (6.5156082 51.1875455, 6.5157179 51.1875275, 6.5158318 51.1875104, 6.515896 51.1875033, 6.5159581 51.1875002, 6.516017 51.187499, 6.5160823 51.1875018, 6.5161389 51.1875084, 6.5161976 51.1875176, 6.5162444 51.1875267, 6.5162616 51.1875301, 6.5163133 51.18754)",,,,
24581133,Borrenstraße,secondary,False,True,12.659,,30,"LINESTRING (6.5154346 51.187579, 6.5156082 51.1875455)",,,,
24581133,Borrenstraße,secondary,False,False,78.44099999999999,,30,"LINESTRING (6.5154346 51.187579, 6.5152693 51.1876118, 6.5152294 51.1876199, 6.5151083 51.1876446, 6.5149137 51.1876853, 6.5147402 51.1877233, 6.514554 51.1877665, 6.5143721 51.1878111)",,,,
"[24582307, 24582308]","['Von-Bodelschwingh-Straße', 'Adolph-Kolping-Straße']",residential,False,False,317.34999999999997,,30,"LINESTRING (6.5154346 51.187579, 6.5156783 51.1880696, 6.5156982 51.188099, 6.5157174 51.1881212, 6.5157338 51.1881376, 6.5157644 51.1881663, 6.5157962 51.1881921, 6.5158315 51.1882191, 6.5158449 51.1882292, 6.5158703 51.1882484, 6.5160159 51.1883448, 6.5161842 51.1884521, 6.5166557 51.1887381, 6.5166863 51.1887562, 6.5166986 51.1887653, 6.5167108 51.1887744, 6.5167197 51.188783, 6.5167279 51.1887932, 6.5167316 51.1888038, 6.5167328 51.1888143, 6.5167304 51.1888252, 6.5167263 51.1888326, 6.5167223 51.18884, 6.5167122 51.1888505, 6.5166939 51.1888645, 6.5157847 51.1894673, 6.5157508 51.1894892, 6.5152672 51.1892002)",,,,
"[24582307, 24582308]","['Von-Bodelschwingh-Straße', 'Adolph-Kolping-Straße']",residential,False,True,317.34999999999997,,30,"LINESTRING (6.5152672 51.1892002, 6.5157508 51.1894892, 6.5157847 51.1894673, 6.5166939 51.1888645, 6.5167122 51.1888505, 6.5167223 51.18884, 6.5167263 51.1888326, 6.5167304 51.1888252, 6.5167328 51.1888143, 6.5167316 51.1888038, 6.5167279 51.1887932, 6.5167197 51.188783, 6.5167108 51.1887744, 6.5166986 51.1887653, 6.5166863 51.1887562, 6.5166557 51.1887381, 6.5161842 51.1884521, 6.5160159 51.1883448, 6.5158703 51.1882484, 6.5158449 51.1882292, 6.5158315 51.1882191, 6.5157962 51.1881921, 6.5157644 51.1881663, 6.5157338 51.1881376, 6.5157174 51.1881212, 6.5156982 51.188099, 6.5156783 51.1880696, 6.5154346 51.187579)",,,,
"[963667362, 35822051, 963667364]",Don-Bosco-Straße,residential,False,False,135.707,,,"LINESTRING (6.5136958 51.1894593, 6.5136253 51.1893972, 6.5133618 51.1891652, 6.5133053 51.1891149, 6.5130764 51.188915, 6.5125541 51.1884707)",,,,
"[1105537761, 1105538518, 1105531645, 1105537806]",Gustav-Heinemann-Straße,residential,False,False,87.03899999999999,,30,"LINESTRING (6.508028 51.1865034, 6.5080909 51.186419, 6.5081333 51.1863621, 6.5081793 51.1863079, 6.5083202 51.1861475, 6.5083652 51.1860903, 6.5084414 51.1859902, 6.5085384 51.1858627, 6.5085875 51.1858039)",,,,
"[1105537761, 1105537759]",Gustav-Heinemann-Straße,residential,False,True,69.298,,30,"LINESTRING (6.508028 51.1865034, 6.507823 51.1867951, 6.5077944 51.1868357, 6.5077328 51.1869204, 6.5076932 51.1869709, 6.50765 51.187021, 6.5076069 51.1870675)",,,,
26675568,Geschwister-Scholl-Straße,residential,False,False,260.856,,30,"LINESTRING (6.5090749 51.1877749, 6.509643 51.1873681, 6.5096564 51.1873552, 6.5096679 51.1873388, 6.5096763 51.1873196, 6.5096791 51.1872992, 6.5096775 51.1872784, 6.5096683 51.1872552, 6.5096537 51.1872348, 6.5096373 51.1872192, 6.5091547 51.1869384, 6.5090575 51.1868818, 6.5084555 51.1865326, 6.5091018 51.1860425)",,,,
37567610,Rheydter Straße,residential,False,False,129.525,,30,"LINESTRING (6.5090749 51.1877749, 6.5089376 51.187704, 6.5085978 51.1875199, 6.5083925 51.1874087, 6.508317 51.1873657, 6.5081154 51.1872602, 6.5080712 51.1872383, 6.5080034 51.1872088, 6.5078788 51.1871586, 6.507806 51.1871322, 6.5077333 51.1871068, 6.5076069 51.1870675)",,,,
37567610,Rheydter Straße,residential,False,True,213.11799999999997,,30,"LINESTRING (6.5090749 51.1877749, 6.5097272 51.1881004, 6.5098434 51.1881584, 6.5100251 51.1882492, 6.510153 51.188313, 6.510272 51.1883733, 6.5103783 51.1884328, 6.5104691 51.1884836, 6.5107472 51.1886392, 6.5107853 51.1886634, 6.5108155 51.1886854, 6.5108958 51.1887519, 6.5109895 51.1888281, 6.5111264 51.1889362, 6.5112961 51.1890777)",,,,
26675568,Geschwister-Scholl-Straße,residential,False,True,260.85599999999994,,30,"LINESTRING (6.5091018 51.1860425, 6.5084555 51.1865326, 6.5090575 51.1868818, 6.5091547 51.1869384, 6.5096373 51.1872192, 6.5096537 51.1872348, 6.5096683 51.1872552, 6.5096775 51.1872784, 6.5096791 51.1872992, 6.5096763 51.1873196, 6.5096679 51.1873388, 6.5096564 51.1873552, 6.509643 51.1873681, 6.5090749 51.1877749)",,,,
37585970,Hoher Weg,residential,False,False,259.701,,30,"LINESTRING (6.5091018 51.1860425, 6.5093707 51.1861876, 6.5098425 51.1864551, 6.509987 51.1865379, 6.5103091 51.1867226, 6.5106073 51.1868952, 6.5106928 51.1869489, 6.5107686 51.1870027, 6.5108529 51.1870656, 6.5109323 51.1871284, 6.511658 51.1877294)",,,,
376663663,Gustav-Heinemann-Straße,residential,False,False,44.622,,30,"LINESTRING (6.5091018 51.1860425, 6.5090236 51.1860004, 6.5089453 51.1859628, 6.5085875 51.1858039)",,,,
"[34298332, 37228734]",An der Sandkuhle,residential,False,True,198.841,,,"LINESTRING (6.5078637 51.1886725, 6.5079588 51.1888577, 6.5079724 51.1888802, 6.507988 51.1888996, 6.5080097 51.18892, 6.5080347 51.1889407, 6.5087841 51.1894839, 6.5088822 51.1896751, 6.5088969 51.1897038, 6.5089087 51.1897216, 6.5089223 51.1897374, 6.508941 51.1897537, 6.5091159 51.1898925, 6.5091298 51.1899035, 6.5092797 51.1900196, 6.5094308 51.1901369)",,no,,
35584658,Adlerstraße,residential,False,False,112.51,,30,"LINESTRING (6.5128702 51.1870613, 6.5127839 51.1871134, 6.511658 51.1877294)",,,,
37236411,Adlerstraße,residential,False,False,175.851,,30,"LINESTRING (6.5128702 51.1870613, 6.5132158 51.1868331, 6.5132255 51.1868286, 6.513237 51.1868253, 6.5132504 51.186824, 6.5132613 51.1868235, 6.5132732 51.1868241, 6.5132828 51.1868252, 6.5132906 51.1868274, 6.513298 51.1868305, 6.5139555 51.1872342, 6.513976 51.187249, 6.5139926 51.1872638, 6.5140065 51.187279, 6.5140191 51.1872959, 6.5143721 51.1878111)",,,,
24582310,Hoher Weg,residential,False,True,103.416,,30,"LINESTRING (6.511658 51.1877294, 6.5121107 51.1881047, 6.5125541 51.1884707)",,,,
35584658,Adlerstraße,residential,False,True,112.51,,30,"LINESTRING (6.511658 51.1877294, 6.5127839 51.1871134, 6.5128702 51.1870613)",,,,
