osmid,lanes,name,highway,oneway,reversed,length,ref,maxspeed,geometry,bridge,width
"[297411680, 1228749628, 312601133]",3,Senfte,residential,False,True,104.676,,,"LINESTRING (10.6888704 50.606215, 10.6886909 50.6061603, 10.6881076 50.6059676, 10.6879347 50.6059063, 10.6875673 50.6057663)",,
24927888,,Friedensstraße,residential,True,False,118.30199999999999,,,"LINESTRING (10.6891789 50.6063864, 10.6887801 50.6066593, 10.6883445 50.6069814, 10.6880668 50.6071823)",,
297411680,,Senfte,residential,False,False,34.357,,,"LINESTRING (10.6891789 50.6063864, 10.6893176 50.6065178, 10.6894378 50.6066479)",,
297411680,,Senfte,residential,False,True,29.528,,,"LINESTRING (10.6891789 50.6063864, 10.6891025 50.6063147, 10.6890253 50.6062716, 10.6889535 50.6062406, 10.6888704 50.606215)",,
24927883,,Schleusinger Straße,residential,False,False,183.083,,,"LINESTRING (10.6894378 50.6066479, 10.6895663 50.6065575, 10.6896484 50.6063339, 10.6897647 50.6059658, 10.6900495 50.605064)",,
297411680,,Senfte,residential,False,True,34.357,,,"LINESTRING (10.6894378 50.6066479, 10.6893176 50.6065178, 10.6891789 50.6063864)",,
312636464,3,Dr.-Theodor-Neubauer-Straße,secondary,True,False,96.596,L 3247,60,"LINESTRING (10.6885637 50.6115093, 10.6881105 50.611393, 10.6877368 50.611255, 10.6874526 50.6111506, 10.6873549 50.6111071)",,
32301409,,Blücherstraße,residential,False,True,31.041,,50,"LINESTRING (10.686494 50.6048163, 10.6862593 50.6045802)",,
"[32301409, 297411679]",3,Blücherstraße,residential,False,False,61.369,,50,"LINESTRING (10.686494 50.6048163, 10.6867901 50.6051473, 10.6869254 50.6052955)",,
32301409,,Blücherstraße,residential,False,False,31.041,,50,"LINESTRING (10.6862593 50.6045802, 10.686494 50.6048163)",,
32301409,,Blücherstraße,residential,False,True,58.379,,50,"LINESTRING (10.6862593 50.6045802, 10.6857514 50.6041658)",,
32301409,,Blücherstraße,residential,False,False,58.379,,50,"LINESTRING (10.6857514 50.6041658, 10.6862593 50.6045802)",,
"[24927860, 24927861]",,"['Karl-Liebknecht-Straße', 'Dr.-Wilhelm-Külz-Straße']",residential,True,False,264.40999999999997,,,"LINESTRING (10.6857514 50.6041658, 10.686627 50.6037137, 10.6866967 50.6036829, 10.686932 50.603603, 10.6870922 50.603583, 10.6872315 50.603579, 10.6873022 50.603578, 10.6873944 50.6035802, 10.6875307 50.6035917, 10.6877021 50.6036151, 10.6877862 50.6036383, 10.6878295 50.6036707, 10.6878569 50.6037284, 10.6878219 50.6037693, 10.6869928 50.6042604, 10.6869737 50.6042721)",,
"[297411681, 32301015]","['2', '3']",Dr.-Theodor-Neubauer-Straße,secondary,True,False,104.47,L 3247,60,"LINESTRING (10.6859027 50.6060532, 10.6860513 50.6060091, 10.6861647 50.6059649, 10.6871748 50.6055738)",,
24927861,,Dr.-Wilhelm-Külz-Straße,residential,True,False,60.955,,,"LINESTRING (10.6869737 50.6042721, 10.6869581 50.6042788, 10.6862593 50.6045802)",,
54818050,,Katzbachstraße,residential,False,False,26.457,,,"LINESTRING (10.6869737 50.6042721, 10.687185 50.6044223, 10.6872383 50.6044362)",,
24927881,,Neundorfer Straße,residential,False,False,91.298,,30,"LINESTRING (10.688973 50.6058357, 10.6887715 50.605789, 10.6886059 50.6057547, 10.6881223 50.6056613, 10.6878511 50.6056126, 10.687745 50.6056449)",,
39379349,,Neundorfer Straße,residential,False,False,106.436,,30,"LINESTRING (10.688973 50.6058357, 10.6892044 50.6057001, 10.6894026 50.6055942, 10.6895063 50.6054521, 10.6895847 50.6053442, 10.6896437 50.6052447, 10.6896849 50.605175, 10.6897136 50.6050395)",,
126550139,,Senfte,residential,False,True,43.16799999999999,,30,"LINESTRING (10.688973 50.6058357, 10.6889313 50.6058907, 10.6889076 50.6059521, 10.6888957 50.6060286, 10.6888704 50.606215)",,
24927881,,Neundorfer Straße,residential,False,True,91.298,,30,"LINESTRING (10.687745 50.6056449, 10.6878511 50.6056126, 10.6881223 50.6056613, 10.6886059 50.6057547, 10.6887715 50.605789, 10.688973 50.6058357)",,
39379349,,Neundorfer Straße,residential,False,True,106.436,,30,"LINESTRING (10.6897136 50.6050395, 10.6896849 50.605175, 10.6896437 50.6052447, 10.6895847 50.6053442, 10.6895063 50.6054521, 10.6894026 50.6055942, 10.6892044 50.6057001, 10.688973 50.6058357)",,
151324274,,Naumannstraße,residential,False,False,20.288,,,"LINESTRING (10.6863151 50.6061847, 10.6862352 50.6061009, 10.686166 50.6060287)",,
24927883,,Schleusinger Straße,residential,False,False,36.304,,,"LINESTRING (10.6900495 50.605064, 10.6901226 50.6048584, 10.6900306 50.6047585)",,
24927883,,Schleusinger Straße,residential,False,True,183.083,,,"LINESTRING (10.6900495 50.605064, 10.6897647 50.6059658, 10.6896484 50.6063339, 10.6895663 50.6065575, 10.6894378 50.6066479)",,
24927886,,Windmühlenweg,residential,False,False,113.12899999999999,,,"LINESTRING (10.6900495 50.605064, 10.690746 50.6054576, 10.6907685 50.6054703, 10.6907903 50.6054826, 10.6910583 50.6056658, 10.6911547 50.6057894)",,
24927883,,Schleusinger Straße,residential,False,True,36.304,,,"LINESTRING (10.6900306 50.6047585, 10.6901226 50.6048584, 10.6900495 50.605064)",,
24927886,,Windmühlenweg,residential,False,True,113.12899999999999,,,"LINESTRING (10.6911547 50.6057894, 10.6910583 50.6056658, 10.6907903 50.6054826, 10.6907685 50.6054703, 10.690746 50.6054576, 10.6900495 50.605064)",,
24927888,,Friedensstraße,residential,True,False,64.38300000000001,,,"LINESTRING (10.6880668 50.6071823, 10.6877447 50.607449, 10.6875119 50.6076419)",,
24927889,,Naumannstraße,residential,True,False,166.49499999999998,,,"LINESTRING (10.6880668 50.6071823, 10.6873936 50.6068249, 10.686719 50.6064558, 10.686492 50.6063283, 10.6864027 50.6062654, 10.6863151 50.6061847)",,
"[312636491, 45985845]",2,Werner-Seelenbinder-Straße,tertiary,False,False,84.57000000000001,,50,"LINESTRING (10.6857773 50.6112218, 10.6860188 50.6112449, 10.6863423 50.6112715, 10.6866218 50.6112594, 10.6867896 50.6112425, 10.6869656 50.6112255)",,
55490924,,Wolfsgrube,residential,False,False,121.78899999999999,,,"LINESTRING (10.6957849 50.6060283, 10.6958228 50.605987, 10.6958464 50.6059422, 10.6958889 50.6058613, 10.6960587 50.6055558, 10.6961836 50.605376, 10.6963193 50.6052033, 10.6964717 50.6050265)",,
55490925,,Wolfsgrube,residential,True,False,89.43200000000002,,30,"LINESTRING (10.6957849 50.6060283, 10.6956987 50.6061191, 10.695548 50.6062682, 10.6954911 50.6063074, 10.6954659 50.6063226, 10.6951862 50.6064912, 10.6949601 50.6066319)",,
66017747,,Wertherstraße,residential,False,False,122.803,,,"LINESTRING (10.6957849 50.6060283, 10.6959754 50.6060873, 10.6961514 50.6061551, 10.6967368 50.6064174, 10.696802 50.6064558, 10.6970186 50.6065985, 10.6971819 50.6066767)",,
66017747,,Wertherstraße,residential,False,True,126.113,,,"LINESTRING (10.6957849 50.6060283, 10.6955328 50.6059596, 10.6953408 50.6059196, 10.6951362 50.6058822, 10.6948797 50.6058382, 10.6945229 50.605784, 10.6943243 50.6057514, 10.6940715 50.6057129)",,
27597381,,Judithstraße,residential,True,False,78.106,,30,"LINESTRING (10.6971819 50.6066767, 10.6965253 50.6068504, 10.6961799 50.6069726)",,
27597382,,Judithstraße,residential,True,False,135.724,,30,"LINESTRING (10.6971819 50.6066767, 10.6977655 50.6064878, 10.6987954 50.6060182)",,
66017747,,Wertherstraße,residential,False,True,122.803,,,"LINESTRING (10.6971819 50.6066767, 10.6970186 50.6065985, 10.696802 50.6064558, 10.6967368 50.6064174, 10.6961514 50.6061551, 10.6959754 50.6060873, 10.6957849 50.6060283)",,
66017779,,Hennebergstraße,residential,False,False,166.65800000000002,,30,"LINESTRING (10.6971819 50.6066767, 10.6974009 50.6069299, 10.6976007 50.6070841, 10.6979724 50.6073538, 10.6986172 50.6078614)",,
66017779,,Hennebergstraße,residential,False,True,166.658,,30,"LINESTRING (10.6986172 50.6078614, 10.6979724 50.6073538, 10.6976007 50.6070841, 10.6974009 50.6069299, 10.6971819 50.6066767)",,
71194829,,Rimbachstraße,residential,False,False,66.57,,,"LINESTRING (10.6986172 50.6078614, 10.6980715 50.608074, 10.6978159 50.6081773)",,
251379631,,Trübenbachstraße,residential,False,True,30.778,,,"LINESTRING (10.6978159 50.6081773, 10.6975366 50.6079647)",,
71194829,,Rimbachstraße,residential,False,True,66.57,,,"LINESTRING (10.6978159 50.6081773, 10.6980715 50.608074, 10.6986172 50.6078614)",,
674703533,,Rimbachstraße,residential,False,False,98.30100000000002,,30,"LINESTRING (10.6978159 50.6081773, 10.6972608 50.6083887, 10.6971588 50.6084275, 10.6969012 50.6085256, 10.6967833 50.6085734, 10.6966334 50.6086437)",,
25172129,,Pfarrstraße,residential,False,False,48.583,,,"LINESTRING (10.6966334 50.6086437, 10.6967762 50.6088026, 10.697073 50.608973)",,
674703533,,Rimbachstraße,residential,False,True,98.30099999999999,,30,"LINESTRING (10.6966334 50.6086437, 10.6967833 50.6085734, 10.6969012 50.6085256, 10.6971588 50.6084275, 10.6972608 50.6083887, 10.6978159 50.6081773)",,
25172130,,Pfarrstraße,residential,False,True,20.14,,,"LINESTRING (10.6958249 50.6098829, 10.6960421 50.6097654)",,
"[25172131, 51343343, 1268087791, 137840881, 51343346]",,Pfarrstraße,unclassified,False,False,157.202,,,"LINESTRING (10.6958249 50.6098829, 10.6957644 50.6099594, 10.6956711 50.6101757, 10.6956511 50.610222, 10.6955463 50.6103473, 10.6954292 50.6104461, 10.6952597 50.6105808, 10.6951106 50.6107137, 10.6950411 50.610805, 10.6949994 50.6109021, 10.6949836 50.6109564, 10.6949801 50.6110552, 10.6950276 50.6111493)",,
"[51343344, 71194833, 51343345]",,Pfarrstraße,living_street,False,False,84.955,,,"LINESTRING (10.6958249 50.6098829, 10.695584 50.6098836, 10.6952727 50.6099735, 10.6950236 50.6100484, 10.6947228 50.6101561)",,
44124201,,Gothaer Straße,residential,False,True,79.78900000000002,,,"LINESTRING (10.6950276 50.6111493, 10.694905 50.6111476, 10.6947983 50.6111273, 10.6945097 50.6109886, 10.6940817 50.6107852)",,
"[25172131, 1268087791, 51343343, 137840881, 51343346]",,Pfarrstraße,unclassified,False,True,157.202,,,"LINESTRING (10.6950276 50.6111493, 10.6949801 50.6110552, 10.6949836 50.6109564, 10.6949994 50.6109021, 10.6950411 50.610805, 10.6951106 50.6107137, 10.6952597 50.6105808, 10.6954292 50.6104461, 10.6955463 50.6103473, 10.6956511 50.610222, 10.6956711 50.6101757, 10.6957644 50.6099594, 10.6958249 50.6098829)",,
51343430,,Gothaer Straße,residential,False,False,38.357,,30,"LINESTRING (10.6950276 50.6111493, 10.6953042 50.6113913, 10.6953481 50.6114279)",,
25630381,,Hohe Röder,residential,False,True,8.485,,,"LINESTRING (10.6971329 50.6117341, 10.6972318 50.6116907)",,
25630365,,Alte Schmiedefelder Straße,residential,True,False,127.71300000000002,,,"LINESTRING (10.6971329 50.6117341, 10.696869 50.6116454, 10.6967785 50.6116247, 10.6964648 50.6116235, 10.6960947 50.6115896, 10.6960522 50.6115848, 10.6959094 50.6115595, 10.6957474 50.6115138, 10.6956178 50.6114822, 10.6954971 50.6114614, 10.6954067 50.6114796)",,
51343927,,Mühlhügel,residential,False,False,61.702000000000005,,,"LINESTRING (10.6955256 50.6115743, 10.6954753 50.6116236, 10.695469 50.6116628, 10.6957151 50.6118804, 10.6957878 50.6120304, 10.6958003 50.6120614)",,
25630381,,Hohe Röder,residential,False,False,8.485,,,"LINESTRING (10.6972318 50.6116907, 10.6971329 50.6117341)",,
55897380,,Dr.-Erfurth-Straße,residential,False,False,122.569,,,"LINESTRING (10.6972318 50.6116907, 10.6972292 50.6116754, 10.6971983 50.6116543, 10.6971466 50.611635, 10.6971132 50.6116126, 10.6971023 50.6115942, 10.6970474 50.6114431, 10.6969452 50.6113306, 10.6968971 50.6111704, 10.6965164 50.6107753, 10.6964672 50.6107259)",,
51075348,,Gutenbergstraße,residential,False,False,9.212,,,"LINESTRING (10.6864467 50.6092773, 10.6864036 50.6093555)",,
"[1242226101, 368104198, 175906375]",2,Friedrich-König-Straße,residential,True,False,87.16,,30,"LINESTRING (10.6864467 50.6092773, 10.686656 50.6093201, 10.6868731 50.6093638, 10.687029 50.6094008, 10.687109 50.6094197, 10.6872524 50.6094537, 10.687393 50.6094871, 10.687598 50.6095567)",,
"[175906374, 368104194, 45985846]","['2', '3']",Friedrich-König-Straße,residential,True,False,87.38,,30,"LINESTRING (10.687598 50.6095567, 10.6873642 50.6095342, 10.6870133 50.6094623, 10.6868189 50.6094257, 10.6866218 50.6093854, 10.6864036 50.6093555)",,
"[1242226096, 25745640]",,Friedrich-König-Straße,residential,False,False,108.95700000000001,,30,"LINESTRING (10.687598 50.6095567, 10.6877492 50.6095945, 10.6881316 50.6096885, 10.6885262 50.6097919, 10.6887434 50.6098463, 10.6890321 50.6099198)",,
"[27762860, 27762859, 1167486347]",,Platz der Deutschen Einheit,living_street,False,False,158.34300000000002,,,"LINESTRING (10.6900625 50.6101963, 10.6901197 50.6101486, 10.6903103 50.6099341, 10.6904927 50.6097281, 10.6905364 50.6096766, 10.6905633 50.6096483, 10.690422 50.6094786, 10.6902218 50.6093671, 10.690021 50.6092788, 10.6898964 50.6092436, 10.6897834 50.6092316, 10.6896051 50.6092127)",,
"[1241964770, 1241964771, 1241964772, 1230855973, 1241964773, 1241964774, 1241964775, 1230855974, 25745639, 1013392430, 76739026]",,Friedrich-König-Straße,"['residential', 'unclassified']",False,False,158.10100000000003,,30,"LINESTRING (10.6900625 50.6101963, 10.6902226 50.6102086, 10.6902774 50.6102128, 10.6904354 50.6102311, 10.6906492 50.6102864, 10.6907295 50.6103114, 10.6908654 50.6103538, 10.6909543 50.6103815, 10.6910898 50.6104237, 10.6911966 50.610457, 10.6913586 50.6105075, 10.6914584 50.6105385, 10.6915839 50.6106042, 10.6917502 50.6107208, 10.691856 50.6108045, 10.6919209 50.6108914)",,
1013392430,,Friedrich-König-Straße,residential,False,True,79.10300000000001,,30,"LINESTRING (10.6900625 50.6101963, 10.6899865 50.6101883, 10.6890321 50.6099198)",,
"[1241964770, 1241964771, 1241964772, 1241964773, 1241964774, 1241964775, 1230855974, 25745639, 1230855973, 1013392430, 76739026]",,Friedrich-König-Straße,"['unclassified', 'residential']",False,True,158.101,,30,"LINESTRING (10.6919209 50.6108914, 10.691856 50.6108045, 10.6917502 50.6107208, 10.6915839 50.6106042, 10.6914584 50.6105385, 10.6913586 50.6105075, 10.6911966 50.610457, 10.6910898 50.6104237, 10.6909543 50.6103815, 10.6908654 50.6103538, 10.6907295 50.6103114, 10.6906492 50.6102864, 10.6904354 50.6102311, 10.6902774 50.6102128, 10.6902226 50.6102086, 10.6900625 50.6101963)",,
81160196,,Friedrich-König-Straße,living_street,False,True,11.703,,,"LINESTRING (10.6919209 50.6108914, 10.6919745 50.6108725, 10.6920594 50.6109112)",,
"[312636472, 176363092]",4,Friedrich-König-Straße,unclassified,False,False,68.348,,,"LINESTRING (10.6919209 50.6108914, 10.6919487 50.6109767, 10.6919878 50.6110941, 10.6920445 50.611412, 10.6920565 50.6114993)",,
27597381,,Judithstraße,residential,True,False,29.895,,30,"LINESTRING (10.6944435 50.6078782, 10.6941634 50.6080799)",,
55490929,,Lilliplatz,living_street,False,False,19.041,,,"LINESTRING (10.6944435 50.6078782, 10.6942675 50.6077484)",,
32083409,,Roschstraße,residential,True,False,81.57000000000001,,,"LINESTRING (10.6936604 50.6085569, 10.6938494 50.6087272, 10.6939865 50.6088718, 10.6942429 50.6091493, 10.6942733 50.6091783)",,
"[1221555283, 81074103]",,"['Rimbachstraße', 'Backstraße']",living_street,False,"[False, True]",112.121,,,"LINESTRING (10.6936604 50.6085569, 10.6935987 50.6086284, 10.6935824 50.6086474, 10.6934837 50.6087755, 10.6933547 50.6088997, 10.6931366 50.6091042, 10.6932901 50.6091733, 10.69341 50.6092255, 10.6934216 50.6093805)",,
25745929,,Rimbachstraße,residential,True,False,119.926,,,"LINESTRING (10.6950237 50.6091591, 10.6950551 50.6091492, 10.69558 50.6089826, 10.6958256 50.6088818, 10.6960615 50.6087896, 10.6962582 50.6087254, 10.696524 50.608657)",,
"[81252152, 81252150]",,Rimbachhügel,living_street,False,True,81.322,,,"LINESTRING (10.6950237 50.6091591, 10.6949699 50.6090972, 10.6949732 50.6090959, 10.6953831 50.608901, 10.6953964 50.6088475, 10.6951873 50.6086021)",,
32083535,,Kellerstraße,residential,True,False,108.9,,30,"LINESTRING (10.693281 50.6072147, 10.693566 50.6069891, 10.6942463 50.6064506)",,
55490928,,Grünewaldstraße,living_street,False,False,66.729,,,"LINESTRING (10.693281 50.6072147, 10.6935165 50.6073606, 10.6937716 50.6074865, 10.6939399 50.6075444, 10.6940392 50.6075589)",,
55490930,,Adam-Riese-Straße,residential,False,True,59.016,,,"LINESTRING (10.693281 50.6072147, 10.6931568 50.6073223, 10.6930102 50.6074104, 10.6927234 50.6075243, 10.6926522 50.6075548)",,
81101787,,Steinweg,unclassified,False,False,3.979,,20,"LINESTRING (10.6902753 50.6085062, 10.6903314 50.6085098)",,
32083669,,Am Burghof,residential,False,False,157.35799999999998,,20,"LINESTRING (10.6902753 50.6085062, 10.6902008 50.6086343, 10.6900986 50.6087689, 10.6900846 50.6087999, 10.6900991 50.608822, 10.6901324 50.608839, 10.690403 50.608973, 10.6905451 50.6090525, 10.6907127 50.6091514, 10.6909267 50.6092983, 10.690989 50.6093736, 10.6912573 50.6094837, 10.6913161 50.6095037, 10.6913611 50.609519)",,
38807294,,Bahnhofstraße,unclassified,False,True,49.805,,20,"LINESTRING (10.6902753 50.6085062, 10.6901192 50.6084677, 10.6898211 50.6084038, 10.6897556 50.6083776, 10.6896766 50.6082995)",,
55490929,,Lilliplatz,living_street,False,False,14.5,,,"LINESTRING (10.6942675 50.6077484, 10.6941191 50.6078386)",,
55490929,,Lilliplatz,living_street,False,True,19.041,,,"LINESTRING (10.6942675 50.6077484, 10.6944435 50.6078782)",,
55490928,,Grünewaldstraße,living_street,False,True,28.075,,,"LINESTRING (10.6942675 50.6077484, 10.6942457 50.6076669, 10.6940392 50.6075589)",,
55490927,,Riemenschneiderstraße,residential,True,False,49.275000000000006,,30,"LINESTRING (10.6942463 50.6064506, 10.6939009 50.6063491, 10.6936167 50.6062591)",,
55490927,,Riemenschneiderstraße,residential,True,False,54.893,,30,"LINESTRING (10.6936167 50.6062591, 10.6935827 50.6062484, 10.6932232 50.6061353, 10.6931505 50.6061124, 10.6929379 50.6060202)",,
"[1266211610, 55885219]",,Marggrafstraße,residential,False,True,61.487,,30,"LINESTRING (10.6936167 50.6062591, 10.6938069 50.6060352, 10.6938846 50.6059438, 10.6940243 50.6057704)",,
25746179,,Marggrafstraße,residential,True,False,7.209,,30,"LINESTRING (10.6940715 50.6057129, 10.6940243 50.6057704)",,
66017747,,Wertherstraße,residential,False,False,126.113,,,"LINESTRING (10.6940715 50.6057129, 10.6943243 50.6057514, 10.6945229 50.605784, 10.6948797 50.6058382, 10.6951362 50.6058822, 10.6953408 50.6059196, 10.6955328 50.6059596, 10.6957849 50.6060283)",,
66017747,,Wertherstraße,residential,False,True,47.90599999999999,,,"LINESTRING (10.6940715 50.6057129, 10.6939083 50.6056872, 10.6937746 50.6056622, 10.6936462 50.605633, 10.6935382 50.6056031, 10.6934393 50.6055633)",,
51343106,,Pfarrstraße,living_street,False,True,3.819,,,"LINESTRING (10.6939214 50.6102873, 10.6938673 50.6102865)",,
27646131,,Kirchgasse,living_street,False,False,34.896,,,"LINESTRING (10.6939214 50.6102873, 10.6939158 50.6102593, 10.6939156 50.6102375, 10.6939765 50.6101499, 10.6939836 50.610109, 10.6939701 50.61006, 10.69396 50.6099831)",,
"[51343107, 1242191668]",,Pfarrstraße,living_street,True,False,58.801,,,"LINESTRING (10.6939214 50.6102873, 10.6940738 50.610255, 10.6945688 50.6101568, 10.6947228 50.6101561)",,
68744209,,Straße der Opfer des Faschismus,residential,False,False,11.749,,,"LINESTRING (10.6900914 50.6079827, 10.6899249 50.6079825)",,
38807114,,Straße der Opfer des Faschismus,residential,False,False,61.995,,50,"LINESTRING (10.6934393 50.6055633, 10.6933963 50.605617, 10.6932455 50.6057576, 10.6931943 50.6058007, 10.6929686 50.605994, 10.6929379 50.6060202)",,
66017747,,Wertherstraße,residential,False,False,47.906,,,"LINESTRING (10.6934393 50.6055633, 10.6935382 50.6056031, 10.6936462 50.605633, 10.6937746 50.6056622, 10.6939083 50.6056872, 10.6940715 50.6057129)",,
"[1006627040, 27646129]",,Gutenbergstraße,residential,True,False,195.06199999999998,,,"LINESTRING (10.6877739 50.6077401, 10.6877399 50.6077767, 10.6874924 50.6080431, 10.6872509 50.608303, 10.6872177 50.6083372, 10.6871347 50.6084229, 10.6869011 50.6086824, 10.6867289 50.6089026, 10.6864962 50.6092081, 10.6864467 50.6092773)",,
70993260,,Bahnhofstraße,residential,True,False,151.751,,50,"LINESTRING (10.6877739 50.6077401, 10.6881263 50.6078821, 10.6886225 50.6080634, 10.6886834 50.6080853, 10.689055 50.6082122, 10.6894608 50.6083209, 10.6895556 50.6083306, 10.6896156 50.6083218, 10.6896766 50.6082995)",,
"[27646131, 27646132]",,"['Kirchgasse', 'Untere Kirchgasse']",living_street,False,False,94.57400000000001,,,"LINESTRING (10.69396 50.6099831, 10.6939258 50.609936, 10.693895 50.609893, 10.6937809 50.6098225, 10.6932315 50.6098162, 10.6931165 50.6099159, 10.6930849 50.6099287, 10.6930429 50.6099217, 10.6929935 50.6098908, 10.6929199 50.6098225)",,
27646131,,Kirchgasse,living_street,False,True,34.895999999999994,,,"LINESTRING (10.69396 50.6099831, 10.6939701 50.61006, 10.6939836 50.610109, 10.6939765 50.6101499, 10.6939156 50.6102375, 10.6939158 50.6102593, 10.6939214 50.6102873)",,
81252147,,Kirchgasse,living_street,False,True,57.181,,,"LINESTRING (10.69396 50.6099831, 10.6937783 50.6100839, 10.693624 50.6100866, 10.6935073 50.6100629, 10.6932152 50.6100608)",,
81252147,,Kirchgasse,living_street,False,False,57.181,,,"LINESTRING (10.6932152 50.6100608, 10.6935073 50.6100629, 10.693624 50.6100866, 10.6937783 50.6100839, 10.69396 50.6099831)",,
"[27646131, 27646132]",,"['Kirchgasse', 'Untere Kirchgasse']",living_street,False,True,94.57399999999998,,,"LINESTRING (10.6929199 50.6098225, 10.6929935 50.6098908, 10.6930429 50.6099217, 10.6930849 50.6099287, 10.6931165 50.6099159, 10.6932315 50.6098162, 10.6937809 50.6098225, 10.693895 50.609893, 10.6939258 50.609936, 10.69396 50.6099831)",,
25746308,,Stadelstraße,living_street,False,False,124.274,,,"LINESTRING (10.6923008 50.6089716, 10.6924076 50.6088741, 10.6925931 50.6087053, 10.6926952 50.6086197, 10.6928174 50.6085432, 10.6928837 50.6085042, 10.6928999 50.6084947, 10.6930302 50.6083736, 10.6931343 50.608327, 10.693264 50.6083226, 10.6934174 50.6083746, 10.6935502 50.6083866)",,3
1052298161,,Topfmarkt,living_street,False,False,43.367999999999995,,,"LINESTRING (10.6923008 50.6089716, 10.6925949 50.6091086, 10.6928053 50.609194)",,
1052298182,,Stadelstraße,living_street,False,True,45.309,,,"LINESTRING (10.6923008 50.6089716, 10.6922666 50.608989, 10.6918656 50.6091944, 10.691801 50.6092274)",,3
44578675,,Mühltorstraße,residential,False,False,32.262,,,"LINESTRING (10.687302 50.6114198, 10.6871415 50.6113403, 10.6870523 50.6112869, 10.6869859 50.6112471, 10.6869656 50.6112255)",,
"[25745640, 1242226096]",,Friedrich-König-Straße,residential,False,True,108.957,,30,"LINESTRING (10.6890321 50.6099198, 10.6887434 50.6098463, 10.6885262 50.6097919, 10.6881316 50.6096885, 10.6877492 50.6095945, 10.687598 50.6095567)",,
1013392430,,Friedrich-König-Straße,residential,False,False,79.10300000000001,,30,"LINESTRING (10.6890321 50.6099198, 10.6899865 50.6101883, 10.6900625 50.6101963)",,
"[1013392432, 70114720]",,Friedrich-König-Straße,living_street,False,True,112.49699999999999,,,"LINESTRING (10.6890321 50.6099198, 10.689023 50.6099835, 10.6890014 50.6101243, 10.6889636 50.6102484, 10.6888808 50.6103972, 10.6886646 50.6107443, 10.6885397 50.6108703)",,
27762864,,Döllstraße,residential,False,False,24.717,,,"LINESTRING (10.6940817 50.6107852, 10.6938698 50.6109622)",,
44124201,,Gothaer Straße,residential,False,True,3.112,,,"LINESTRING (10.6940817 50.6107852, 10.6940478 50.6107673)",,
44124201,,Gothaer Straße,residential,False,False,79.78900000000002,,,"LINESTRING (10.6940817 50.6107852, 10.6945097 50.6109886, 10.6947983 50.6111273, 10.694905 50.6111476, 10.6950276 50.6111493)",,
27762864,,Döllstraße,residential,False,False,6.756,,,"LINESTRING (10.6938698 50.6109622, 10.6938529 50.611022)",,
