osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,ref
20878400,Bahnhofstraße,residential,False,True,53.387,"LINESTRING (11.351077 48.1691223, 11.3511745 48.169598)",,,
147692041,Josefstraße,residential,False,False,41.788,"LINESTRING (11.3485715 48.1721754, 11.3487705 48.172527)",,,
18814485,Heussstraße,residential,False,False,94.857,"LINESTRING (11.3539977 48.1683066, 11.3540725 48.1683424, 11.3550362 48.1688046)",,,
18814485,Heussstraße,residential,False,True,94.857,"LINESTRING (11.3550362 48.1688046, 11.3540725 48.1683424, 11.3539977 48.1683066)",,,
20877388,Adenauerstraße,residential,False,False,183.903,"LINESTRING (11.3550362 48.1688046, 11.3551591 48.1686914, 11.3552003 48.1686535, 11.3553123 48.1685495, 11.3553605 48.1685021, 11.3554631 48.1684095, 11.3555977 48.1682844, 11.3556468 48.1682388, 11.3557066 48.1681832, 11.355776 48.1681188, 11.355887 48.1680531, 11.3561295 48.1679469, 11.3562329 48.1679016, 11.3564581 48.1677983, 11.3566859 48.1677099, 11.3567843 48.1676717)",2,50,
20877388,Adenauerstraße,residential,False,True,169.79799999999997,"LINESTRING (11.3550362 48.1688046, 11.3549006 48.1689483, 11.3547581 48.1690663, 11.3544943 48.1693233, 11.354434 48.1693835, 11.3543371 48.1694803, 11.354252 48.169564, 11.3540681 48.1697489, 11.3539091 48.1698488, 11.353874 48.1698688, 11.3536081 48.1699736)",2,50,
"[18814658, 27505163]",Am Grünen Markt,"['residential', 'living_street']",False,False,30.226,"LINESTRING (11.3515774 48.1714349, 11.3515565 48.1713298, 11.351523 48.1711655)",,,
28270189,Friedhofstraße,living_street,False,True,61.754000000000005,"LINESTRING (11.3515774 48.1714349, 11.3517091 48.1713878, 11.3518136 48.1713351, 11.3518715 48.1712711, 11.3518174 48.1711881, 11.3516452 48.1711518, 11.351523 48.1711655)",,,
18814658,Am Grünen Markt,residential,False,True,46.225,"LINESTRING (11.3515774 48.1714349, 11.3516159 48.1715731, 11.3516128 48.1716692, 11.3514819 48.1718255)",,,
18814546,Kennedystraße,residential,False,True,381.77500000000003,"LINESTRING (11.3579904 48.1700708, 11.3578844 48.1701776, 11.3577602 48.1703028, 11.3575944 48.1703576, 11.3568184 48.1705984, 11.3564452 48.1706964, 11.3560106 48.1708105, 11.3557949 48.1708492, 11.355606 48.1708499, 11.3553639 48.1708146, 11.3548636 48.170571, 11.3544048 48.1703476, 11.3543463 48.1703191, 11.3536804 48.1700074, 11.3536081 48.1699736)",,,
18814546,Kennedystraße,residential,False,False,381.775,"LINESTRING (11.3536081 48.1699736, 11.3536804 48.1700074, 11.3543463 48.1703191, 11.3544048 48.1703476, 11.3548636 48.170571, 11.3553639 48.1708146, 11.355606 48.1708499, 11.3557949 48.1708492, 11.3560106 48.1708105, 11.3564452 48.1706964, 11.3568184 48.1705984, 11.3575944 48.1703576, 11.3577602 48.1703028, 11.3578844 48.1701776, 11.3579904 48.1700708)",,,
20877388,Adenauerstraße,residential,False,False,169.798,"LINESTRING (11.3536081 48.1699736, 11.353874 48.1698688, 11.3539091 48.1698488, 11.3540681 48.1697489, 11.354252 48.169564, 11.3543371 48.1694803, 11.354434 48.1693835, 11.3544943 48.1693233, 11.3547581 48.1690663, 11.3549006 48.1689483, 11.3550362 48.1688046)",2,50,
20877388,Adenauerstraße,residential,False,True,176.071,"LINESTRING (11.3536081 48.1699736, 11.3530823 48.1701172, 11.3527925 48.1701964, 11.3521425 48.170374, 11.3518557 48.170445, 11.3513996 48.1705541)",2,50,
18814625,Josefstraße,residential,False,False,138.99,"LINESTRING (11.3496191 48.1722452, 11.3495291 48.1721774, 11.3493759 48.1719617, 11.3492983 48.1717887, 11.3492885 48.1716066, 11.3493387 48.1714217, 11.3493893 48.1713021, 11.3494191 48.1712317, 11.3495093 48.1710699)",,,
