osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,width
25915413,,,An der Stadt,residential,,False,True,418.60900000000004,"LINESTRING (13.228686 51.8123644, 13.229281 51.8124769, 13.2300129 51.8126621, 13.2315623 51.8128641, 13.2324678 51.8131584, 13.2326751 51.8132619, 13.2328224 51.8134354, 13.2332152 51.8143217)",
"[13798504, 32533125]",2,L 71,"['Ernst-Thälmann-Straße', 'Markt']",secondary,50,False,False,282.75800000000004,"LINESTRING (13.2243507 51.8145099, 13.2245851 51.8144898, 13.2247699 51.8144874, 13.2249466 51.8144901, 13.2257323 51.8145159, 13.2258003 51.8145139, 13.2260341 51.8144778, 13.2267149 51.8143798, 13.22718 51.814304, 13.2276094 51.814224, 13.2277443 51.8141991, 13.2278893 51.8141724, 13.2283725 51.8140962)",
32533125,2,L 71,Ernst-Thälmann-Straße,secondary,50,False,True,35.514,"LINESTRING (13.2243507 51.8145099, 13.2240464 51.8145487, 13.2238438 51.8145715)",
"[23966257, 865301187]",,,"['Ernst-Thälmann-Straße', 'An den Linden']",residential,,False,True,454.70099999999996,"LINESTRING (13.2243507 51.8145099, 13.2241856 51.8143191, 13.224099 51.8141768, 13.2239588 51.8139001, 13.2239648 51.813793, 13.2249494 51.8134248, 13.2253873 51.8132237, 13.2256879 51.8130979, 13.2258399 51.8130518, 13.2260077 51.8129959, 13.2262528 51.8129218, 13.2268256 51.8126641, 13.2271438 51.8125158, 13.2273213 51.8124621, 13.2276085 51.8124155, 13.2277175 51.8123978, 13.228686 51.8123644)",
25915415,,,Gartenstraße,residential,,False,False,226.897,"LINESTRING (13.2216101 51.8146188, 13.2216198 51.8147632, 13.221671 51.8153118, 13.2226384 51.8152485, 13.223837 51.8151701)",
39919245,2,L 71,Ernst-Thälmann-Straße,secondary,50,False,False,140.984,"LINESTRING (13.2216101 51.8146188, 13.2220436 51.8146183, 13.223145 51.8145901, 13.2235724 51.8145788, 13.2236596 51.8145765)",
71009117,,,Am Park,residential,,False,True,28.361,"LINESTRING (13.2216101 51.8146188, 13.2215544 51.8144675, 13.2215016 51.8143731)",
25915416,,,Pestalozzistraße,residential,,False,True,66.563,"LINESTRING (13.223837 51.8151701, 13.2238438 51.8145715)",
25915415,,,Gartenstraße,residential,,False,True,226.897,"LINESTRING (13.223837 51.8151701, 13.2226384 51.8152485, 13.221671 51.8153118, 13.2216198 51.8147632, 13.2216101 51.8146188)",
59195748,,,Pestalozzistraße,residential,,False,False,89.678,"LINESTRING (13.223837 51.8151701, 13.2241538 51.815343, 13.2243593 51.8154609, 13.2246824 51.815542, 13.2249303 51.815573)",
25915416,,,Pestalozzistraße,residential,,False,False,66.563,"LINESTRING (13.2238438 51.8145715, 13.223837 51.8151701)",
32533125,2,L 71,Ernst-Thälmann-Straße,secondary,50,False,True,12.674,"LINESTRING (13.2238438 51.8145715, 13.2236596 51.8145765)",
32533125,2,L 71,Ernst-Thälmann-Straße,secondary,50,False,False,35.514,"LINESTRING (13.2238438 51.8145715, 13.2240464 51.8145487, 13.2243507 51.8145099)",
1185084316,,,Grüner Weg,residential,,False,True,149.411,"LINESTRING (13.2259096 51.8177864, 13.2280147 51.8174516)",
1185119797,,,Hörningstraße,residential,,False,True,121.33,"LINESTRING (13.2259096 51.8177864, 13.2258089 51.8176192, 13.2257099 51.8174548, 13.2253918 51.8167442)",
1185119797,,,Hörningstraße,residential,,False,False,134.04,"LINESTRING (13.2249303 51.815573, 13.2253918 51.8167442)",
32533126,,,Pestalozzistraße,residential,,False,False,112.251,"LINESTRING (13.2249303 51.815573, 13.2259594 51.8156414, 13.2265544 51.8156781)",
59195748,,,Pestalozzistraße,residential,,False,True,89.678,"LINESTRING (13.2249303 51.815573, 13.2246824 51.815542, 13.2243593 51.8154609, 13.2241538 51.815343, 13.223837 51.8151701)",
32533126,,,Pestalozzistraße,residential,,False,True,112.251,"LINESTRING (13.2265544 51.8156781, 13.2259594 51.8156414, 13.2249303 51.815573)",
71009116,2,L 71,Karl-Marx-Straße,secondary,50,False,True,40.721,"LINESTRING (13.2332152 51.8143217, 13.2326235 51.8143042)",
25915413,,,An der Stadt,residential,,False,False,418.609,"LINESTRING (13.2332152 51.8143217, 13.2328224 51.8134354, 13.2326751 51.8132619, 13.2324678 51.8131584, 13.2315623 51.8128641, 13.2300129 51.8126621, 13.229281 51.8124769, 13.228686 51.8123644)",
24755459,,,Ernst-Thälmann-Straße,residential,,False,False,176.60200000000003,"LINESTRING (13.2215016 51.8143731, 13.2221528 51.8142521, 13.2223919 51.8142351, 13.2224771 51.8142366, 13.222727 51.8142541, 13.2231569 51.8142814, 13.2235406 51.8142967, 13.2236195 51.8143374, 13.2236531 51.8144049, 13.2236628 51.8144809, 13.2236596 51.8145765)",2.5
71009117,,,Am Park,residential,,False,False,28.361,"LINESTRING (13.2215016 51.8143731, 13.2215544 51.8144675, 13.2216101 51.8146188)",
24755460,,,Grüner Weg,residential,,False,True,82.465,"LINESTRING (13.2305752 51.8170306, 13.2317445 51.8168647)",
"[1185084316, 24755460]",,,Grüner Weg,residential,,False,False,182.16899999999998,"LINESTRING (13.2305752 51.8170306, 13.2304798 51.8170395, 13.2294409 51.8172155, 13.228447 51.8173839, 13.228379 51.8173946, 13.2280147 51.8174516)",
26459007,,,Zu den Pappeln,residential,,False,False,130.077,"LINESTRING (13.2305752 51.8170306, 13.2306899 51.8172928, 13.2307414 51.8174106, 13.2307414 51.817481, 13.2307146 51.8176137, 13.2306877 51.8176758, 13.2306877 51.8177753, 13.2307615 51.8179701, 13.2309088 51.8181573)",
26459009,,,Zu den Pappeln,residential,,False,True,10.666,"LINESTRING (13.2310295 51.8186182, 13.2311805 51.8185961)",
26459008,,,Zu den Pappeln,residential,,False,False,29.144,"LINESTRING (13.2310295 51.8186182, 13.230996 51.8184805, 13.2310684 51.8183661)",
26459007,,,Zu den Pappeln,residential,,False,False,26.71,"LINESTRING (13.2310684 51.8183661, 13.2311015 51.818434, 13.2311805 51.8185961)",
26459007,,,Zu den Pappeln,residential,,False,True,26.526,"LINESTRING (13.2310684 51.8183661, 13.2309905 51.8182017, 13.2309088 51.8181573)",
26459008,,,Zu den Pappeln,residential,,False,True,29.144,"LINESTRING (13.2310684 51.8183661, 13.230996 51.8184805, 13.2310295 51.8186182)",
26459009,,,Zu den Pappeln,residential,,False,False,10.666,"LINESTRING (13.2311805 51.8185961, 13.2310295 51.8186182)",
26459007,,,Zu den Pappeln,residential,,False,True,26.71,"LINESTRING (13.2311805 51.8185961, 13.2311015 51.818434, 13.2310684 51.8183661)",
26459010,,,Siedlungsweg,residential,,False,False,88.874,"LINESTRING (13.2309088 51.8181573, 13.2296675 51.818381)",
26459007,,,Zu den Pappeln,residential,,False,False,26.526,"LINESTRING (13.2309088 51.8181573, 13.2309905 51.8182017, 13.2310684 51.8183661)",
26459007,,,Zu den Pappeln,residential,,False,True,130.077,"LINESTRING (13.2309088 51.8181573, 13.2307615 51.8179701, 13.2306877 51.8177753, 13.2306877 51.8176758, 13.2307146 51.8176137, 13.2307414 51.817481, 13.2307414 51.8174106, 13.2306899 51.8172928, 13.2305752 51.8170306)",
26459010,,,Siedlungsweg,residential,,False,True,38.316,"LINESTRING (13.2291372 51.8184872, 13.2296675 51.818381)",
26459010,,,Siedlungsweg,residential,,False,False,51.529999999999994,"LINESTRING (13.2291372 51.8184872, 13.2290266 51.8184652, 13.2284224 51.8185829)",
1185084316,,,Grüner Weg,residential,,False,False,149.411,"LINESTRING (13.2280147 51.8174516, 13.2259096 51.8177864)",
26459011,,,Lerchenweg,residential,,False,False,129.617,"LINESTRING (13.2280147 51.8174516, 13.2282136 51.8178997, 13.2282068 51.8180917, 13.2284224 51.8185829)",
"[1185084316, 24755460]",,,Grüner Weg,residential,,False,True,182.16899999999998,"LINESTRING (13.2280147 51.8174516, 13.228379 51.8173946, 13.228447 51.8173839, 13.2294409 51.8172155, 13.2304798 51.8170395, 13.2305752 51.8170306)",
26459010,,,Siedlungsweg,residential,,False,True,51.529999999999994,"LINESTRING (13.2284224 51.8185829, 13.2290266 51.8184652, 13.2291372 51.8184872)",
26459011,,,Lerchenweg,residential,,False,True,129.617,"LINESTRING (13.2284224 51.8185829, 13.2282068 51.8180917, 13.2282136 51.8178997, 13.2280147 51.8174516)",
26459012,,,Birkenhain,residential,,False,False,35.936,"LINESTRING (13.2253918 51.8167442, 13.224911 51.8168711)",
1185119797,,,Hörningstraße,residential,,False,True,134.04,"LINESTRING (13.2253918 51.8167442, 13.2249303 51.815573)",
1185119797,,,Hörningstraße,residential,,False,False,121.33,"LINESTRING (13.2253918 51.8167442, 13.2257099 51.8174548, 13.2258089 51.8176192, 13.2259096 51.8177864)",
26459012,,,Birkenhain,residential,,False,True,35.936,"LINESTRING (13.224911 51.8168711, 13.2253918 51.8167442)",
26459013,,,Birkenhain,residential,,False,False,18.622,"LINESTRING (13.224911 51.8168711, 13.2246466 51.8169076)",
26459012,,,Birkenhain,residential,,False,False,136.057,"LINESTRING (13.224911 51.8168711, 13.224918 51.8170661, 13.225061 51.8176436, 13.2251698 51.8180828)",
26459012,,,Birkenhain,residential,,False,True,136.057,"LINESTRING (13.2251698 51.8180828, 13.225061 51.8176436, 13.224918 51.8170661, 13.224911 51.8168711)",
26459013,,,Birkenhain,residential,,False,True,18.622,"LINESTRING (13.2246466 51.8169076, 13.224911 51.8168711)",
26459010,,,Siedlungsweg,residential,,False,False,38.316,"LINESTRING (13.2296675 51.818381, 13.2291372 51.8184872)",
26459010,,,Siedlungsweg,residential,,False,True,88.874,"LINESTRING (13.2296675 51.818381, 13.2309088 51.8181573)",
26657772,,,Kleiner Weg,residential,,False,False,42.41,"LINESTRING (13.2296675 51.818381, 13.2295171 51.8180111)",
26657772,,,Kleiner Weg,residential,,False,True,42.41,"LINESTRING (13.2295171 51.8180111, 13.2296675 51.818381)",
"[397549369, 14481635]",2,L 71,"['Markt', 'Karl-Marx-Straße']",secondary,50,False,False,233.35,"LINESTRING (13.2292721 51.8140119, 13.2293117 51.814007, 13.2297437 51.8140415, 13.2301485 51.8140871, 13.2305393 51.8141323, 13.2309542 51.8141803, 13.231268 51.8142331, 13.2316754 51.8142747, 13.2326235 51.8143042)",
14481635,2,L 71,Markt,secondary,50,False,True,47.031,"LINESTRING (13.2292721 51.8140119, 13.228903 51.8140311, 13.2286445 51.8140617, 13.2285952 51.8140686)",
41121888,,,Kirchstraße,unclassified,,False,True,131.10399999999998,"LINESTRING (13.2292721 51.8140119, 13.2292993 51.8141013, 13.2293349 51.8142181, 13.2294394 51.8144621, 13.2295166 51.8146897, 13.2296004 51.8151712)",
41121888,,,Kirchstraße,unclassified,,False,False,131.10399999999998,"LINESTRING (13.2296004 51.8151712, 13.2295166 51.8146897, 13.2294394 51.8144621, 13.2293349 51.8142181, 13.2292993 51.8141013, 13.2292721 51.8140119)",
41122860,,,Kirchstraße,unclassified,,False,False,102.695,"LINESTRING (13.22868 51.8149901, 13.2286374 51.8146662, 13.2285373 51.8143074, 13.2283725 51.8140962)",
32533125,2,L 71,Ernst-Thälmann-Straße,secondary,50,False,False,12.674,"LINESTRING (13.2236596 51.8145765, 13.2238438 51.8145715)",
24755459,,,Ernst-Thälmann-Straße,residential,,False,True,176.60199999999998,"LINESTRING (13.2236596 51.8145765, 13.2236628 51.8144809, 13.2236531 51.8144049, 13.2236195 51.8143374, 13.2235406 51.8142967, 13.2231569 51.8142814, 13.222727 51.8142541, 13.2224771 51.8142366, 13.2223919 51.8142351, 13.2221528 51.8142521, 13.2215016 51.8143731)",2.5
39919245,2,L 71,Ernst-Thälmann-Straße,secondary,50,False,True,140.984,"LINESTRING (13.2236596 51.8145765, 13.2235724 51.8145788, 13.223145 51.8145901, 13.2220436 51.8146183, 13.2216101 51.8146188)",
1006220347,2,L 71,Markt,secondary,50,False,False,15.614,"LINESTRING (13.2283725 51.8140962, 13.2285952 51.8140686)",
"[13798504, 32533125]",2,L 71,"['Ernst-Thälmann-Straße', 'Markt']",secondary,50,False,True,282.75800000000004,"LINESTRING (13.2283725 51.8140962, 13.2278893 51.8141724, 13.2277443 51.8141991, 13.2276094 51.814224, 13.22718 51.814304, 13.2267149 51.8143798, 13.2260341 51.8144778, 13.2258003 51.8145139, 13.2257323 51.8145159, 13.2249466 51.8144901, 13.2247699 51.8144874, 13.2245851 51.8144898, 13.2243507 51.8145099)",
41122860,,,Kirchstraße,unclassified,,False,True,102.695,"LINESTRING (13.2283725 51.8140962, 13.2285373 51.8143074, 13.2286374 51.8146662, 13.22868 51.8149901)",
