osmid,name,highway,maxspeed,width,oneway,reversed,length,geometry,lanes,bridge,access,ref,junction,tunnel
206824863,Stuttgarter Straße,secondary,50,7,False,True,109.303,"LINESTRING (9.1560566 49.07209, 9.1557874 49.0725723, 9.1555413 49.0730132)",2,,,,,
206824858,Seugenstraße,residential,30,6,False,True,62.351,"LINESTRING (9.1493945 49.0733528, 9.1494133 49.0739134)",,,,,,
35477218,Südstraße,residential,30,4,False,False,96.81700000000001,"LINESTRING (9.1493945 49.0733528, 9.1496308 49.0733499, 9.1502597 49.0733454, 9.1507235 49.073342)",,,,,,
206824858,Seugenstraße,residential,30,6,False,False,68.65899999999999,"LINESTRING (9.1493945 49.0733528, 9.1493306 49.0732065, 9.1492726 49.0730997, 9.1492004 49.0729927, 9.1491167 49.0728857, 9.1490087 49.0727954)",,,,,,
33276204,Charlottenstraße,residential,30,6,False,False,44.083999999999996,"LINESTRING (9.1490087 49.0727954, 9.148933 49.0727602, 9.1488495 49.0727425, 9.1484299 49.0727)",,,,,,
35957440,Seugenstraße,residential,30,4,False,False,113.557,"LINESTRING (9.1490087 49.0727954, 9.1491522 49.0726896, 9.1496242 49.0723498, 9.150001 49.0720786, 9.1500465 49.0720341)",,,,,,
206824858,Seugenstraße,residential,30,6,False,True,68.65899999999999,"LINESTRING (9.1490087 49.0727954, 9.1491167 49.0728857, 9.1492004 49.0729927, 9.1492726 49.0730997, 9.1493306 49.0732065, 9.1493945 49.0733528)",,,,,,
206824850,Karlstraße,residential,30,7.5,False,True,58.968,"LINESTRING (9.1484299 49.0727, 9.148341 49.0732271)",,,,,,
33276204,Charlottenstraße,residential,30,6,False,True,44.083999999999996,"LINESTRING (9.1484299 49.0727, 9.1488495 49.0727425, 9.148933 49.0727602, 9.1490087 49.0727954)",,,,,,
206824849,Karlstraße,residential,30,6,False,False,103.49499999999999,"LINESTRING (9.1484299 49.0727, 9.1485635 49.0720049, 9.1485949 49.0718602, 9.1486137 49.0717771)",,,,,,
33274455,Bismarckstraße,residential,30,6,False,True,110.474,"LINESTRING (9.1486137 49.0717771, 9.150128 49.0718313)",,,,,,
206824848,Karlstraße,residential,30,6,False,False,97.537,"LINESTRING (9.1486137 49.0717771, 9.1487091 49.0713056, 9.1487554 49.0709052)",,,,,,
206824849,Karlstraße,residential,30,6,False,True,103.495,"LINESTRING (9.1486137 49.0717771, 9.1485949 49.0718602, 9.1485635 49.0720049, 9.1484299 49.0727)",,,,,,
206824850,Karlstraße,residential,30,7.5,False,False,58.968,"LINESTRING (9.148341 49.0732271, 9.1484299 49.0727)",,,,,,
206824850,Karlstraße,residential,30,7.5,False,True,70.94399999999999,"LINESTRING (9.148341 49.0732271, 9.1483023 49.0734492, 9.1482497 49.0737511, 9.1482306 49.073861)",,,,,,
33274455,Bismarckstraße,residential,30,6,False,False,110.474,"LINESTRING (9.150128 49.0718313, 9.1486137 49.0717771)",,,,,,
35957443,Katharinenstraße,residential,,5,False,False,10.867,"LINESTRING (9.150128 49.0718313, 9.1501403 49.0718916, 9.1501503 49.0719279)",,,,,,
35957444,Katharinenstraße,residential,30,6,False,True,104.533,"LINESTRING (9.150128 49.0718313, 9.1499706 49.0709593, 9.1499142 49.0709095)",,,,,,
35957440,Seugenstraße,residential,30,4,False,True,14.022,"LINESTRING (9.1501503 49.0719279, 9.1500465 49.0720341)",,,,,,
35957443,Katharinenstraße,residential,,5,False,True,10.867,"LINESTRING (9.1501503 49.0719279, 9.1501403 49.0718916, 9.150128 49.0718313)",,,,,,
37337408,Katharinenstraße,residential,,2,False,False,29.044,"LINESTRING (9.1501503 49.0719279, 9.1502022 49.0719753, 9.1502251 49.0720923, 9.1502159 49.072177)",,,,,,
35957442,Katharinenstraße,residential,,4,False,True,59.775999999999996,"LINESTRING (9.1504292 49.0726961, 9.1503849 49.0725884, 9.1502159 49.072177)",,,,,,
35443739,Katharinenstraße,residential,30,4,False,False,20.284,"LINESTRING (9.1506717 49.0731652, 9.1506703 49.0732367, 9.1507235 49.073342)",,,,,,
31876481,Lindenstraße,residential,30,4,False,False,96.786,"LINESTRING (9.1494667 49.0751444, 9.1481386 49.0751175)",,,,,,
217861355,Seugenstraße,residential,30,6,False,False,36.886,"LINESTRING (9.1494667 49.0751444, 9.1494531 49.0749624, 9.149452 49.0748789, 9.1494511 49.0748129)",,,,,,
"[775041196, 772084141]",Seugenstraße,residential,30,6,False,True,30.875999999999998,"LINESTRING (9.1494667 49.0751444, 9.1494762 49.0752737, 9.1494888 49.0754217)",,,,,,
206824858,Seugenstraße,residential,30,6,False,False,62.351,"LINESTRING (9.1494133 49.0739134, 9.1493945 49.0733528)",,,,,,
206824858,Seugenstraße,residential,30,6,False,True,34.584,"LINESTRING (9.1494133 49.0739134, 9.149419 49.0742244)",,,,,,
35477216,Blumenstraße,residential,,3,False,False,111.862,"LINESTRING (9.1494133 49.0739134, 9.1500081 49.0738968, 9.1501342 49.0738922, 9.1502968 49.0738859, 9.1506397 49.0738593, 9.1509434 49.0738356)",,,,,,
35443739,Katharinenstraße,residential,30,4,False,False,39.573,"LINESTRING (9.1509434 49.0738356, 9.1510899 49.0741783)",,,,,,
35443739,Katharinenstraße,residential,30,4,False,True,34.091,"LINESTRING (9.1509434 49.0738356, 9.1508154 49.0735407)",,,,,,
35477216,Blumenstraße,residential,,3,False,True,111.862,"LINESTRING (9.1509434 49.0738356, 9.1506397 49.0738593, 9.1502968 49.0738859, 9.1501342 49.0738922, 9.1500081 49.0738968, 9.1494133 49.0739134)",,,,,,
35443739,Katharinenstraße,residential,30,4,False,False,23.086,"LINESTRING (9.1507235 49.073342, 9.1508154 49.0735407)",,,,,,
35443739,Katharinenstraße,residential,30,4,False,True,20.284,"LINESTRING (9.1507235 49.073342, 9.1506703 49.0732367, 9.1506717 49.0731652)",,,,,,
35477218,Südstraße,residential,30,4,False,True,96.81700000000001,"LINESTRING (9.1507235 49.073342, 9.1502597 49.0733454, 9.1496308 49.0733499, 9.1493945 49.0733528)",,,,,,
35480079,Hainbuchenweg,residential,30,3.5,False,False,149.822,"LINESTRING (9.1508847 49.0718896, 9.1509442 49.0717771, 9.1510429 49.0717833, 9.1524471 49.071952, 9.1527896 49.0719931)",,,,,,
35480079,Hainbuchenweg,residential,30,3.5,False,True,149.82200000000003,"LINESTRING (9.1527896 49.0719931, 9.1524471 49.071952, 9.1510429 49.0717833, 9.1509442 49.0717771, 9.1508847 49.0718896)",,,,,,
37345186,Körnerstraße,residential,30,6,False,True,65.599,"LINESTRING (9.1527896 49.0719931, 9.1527652 49.072365, 9.1527566 49.072462, 9.1527687 49.0725006, 9.1528275 49.072572)",,,,,,
25934654,Mörikestraße,residential,30,6,False,True,82.09,"LINESTRING (9.1545272 49.0711667, 9.1544276 49.0714212, 9.1544067 49.0714744, 9.1542676 49.071885)",,,,,,
35578568,Ulrichstraße,residential,30,4,False,False,65.765,"LINESTRING (9.150179 49.0753752, 9.1501739 49.0753277, 9.1501375 49.0747844)",,,,,,
35578573,Schulstraße,residential,20,,False,False,50.803,"LINESTRING (9.150179 49.0753752, 9.1500959 49.0753963, 9.1494888 49.0754217)",,,,,,
"[606159833, 35578573]",Schulstraße,residential,20,4,False,True,109.462,"LINESTRING (9.150179 49.0753752, 9.150297 49.0753559, 9.1511356 49.0753185, 9.1514966 49.0753067, 9.151674 49.0753231)",,,,,,
101823218,Ulrichstraße,residential,20,4,False,False,64.945,"LINESTRING (9.150179 49.0753752, 9.1501778 49.0754068, 9.1502079 49.0759589)",,,,,,
35576650,Ludwigstraße,residential,30,5,False,False,50.098,"LINESTRING (9.1501375 49.0747844, 9.1494511 49.0748129)",,,,,,
"[35576649, 35576650, 33275954]","['Ludwigstraße', 'Katharinenstraße']","['residential', 'living_street']",30,5,False,True,154.466,"LINESTRING (9.1501375 49.0747844, 9.1507438 49.0747576, 9.1513659 49.0747323, 9.1510899 49.0741783)",,,,,,
35578568,Ulrichstraße,residential,30,4,False,True,65.765,"LINESTRING (9.1501375 49.0747844, 9.1501739 49.0753277, 9.150179 49.0753752)",,,,,,
35589921,Lange Straße,residential,30,5,False,True,25.361,"LINESTRING (9.1547052 49.0755299, 9.1545192 49.0753371)",,,,,,
138778779,Lange Straße,residential,30,5,False,False,46.602,"LINESTRING (9.1547052 49.0755299, 9.1547401 49.0755534, 9.1551026 49.0757103, 9.1552377 49.0757604)",,,,,,
35589925,Kirchbergstraße,residential,,2.5,False,False,18.107,"LINESTRING (9.1540972 49.0760917, 9.1538582 49.0760469)",,,,,,
35589924,Kirchbergstraße,residential,,4,True,False,78.29,"LINESTRING (9.1540972 49.0760917, 9.1541369 49.0759893, 9.1542028 49.0758989, 9.1543448 49.0758141, 9.1545342 49.0756994, 9.1545977 49.075645, 9.1547052 49.0755299)",,,,,,
35589926,Kirchbergstraße,residential,,5,False,False,13.982,"LINESTRING (9.1540972 49.0760917, 9.1540927 49.0761879, 9.1541037 49.0762165)",,,,,,
35589925,Kirchbergstraße,residential,,2.5,False,True,4.975,"LINESTRING (9.1537899 49.076047, 9.1538582 49.0760469)",,,,,,
142800233,Kirchbergstraße,residential,,3,False,True,8.73,"LINESTRING (9.1541037 49.0762165, 9.1541313 49.0762929)",,,,,,
35589926,Kirchbergstraße,residential,,5,False,True,13.982,"LINESTRING (9.1541037 49.0762165, 9.1540927 49.0761879, 9.1540972 49.0760917)",,,,,,
35591070,Kirchstraße,residential,30,4,False,False,60.928,"LINESTRING (9.1541037 49.0762165, 9.1537682 49.076178, 9.1532727 49.0761656)",,,,,,
"[142800232, 288029309, 35590703]",Bergstraße,residential,30,4,False,False,48.967,"LINESTRING (9.1533907 49.0765667, 9.1534317 49.0766276, 9.1534549 49.0766595, 9.1535084 49.0767315, 9.1535734 49.0768119, 9.1536784 49.076933, 9.1536996 49.0769575)",,,,,,
35590703,Bergstraße,residential,30,4,False,True,23.667,"LINESTRING (9.1533907 49.0765667, 9.1533472 49.0765029, 9.153303 49.0763629)",,,,,,
"[35694984, 35694985, 35694986, 35592107]",Grabenstraße,residential,30,"['4', '3']",False,False,132.738,"LINESTRING (9.1533907 49.0765667, 9.1533895 49.0764969, 9.1533681 49.0763779, 9.1533655 49.0762757, 9.1533804 49.0760538, 9.153408 49.0758912, 9.1534223 49.0757224, 9.1534367 49.075629, 9.1535029 49.0753795)",,,no,,,yes
428177818,Kiesstraße,secondary,50,6,False,True,9.0,"LINESTRING (9.1536996 49.0769575, 9.1535835 49.0769852)",,,,,,
"[142800232, 288029309, 35590703]",Bergstraße,residential,30,4,False,True,48.967,"LINESTRING (9.1536996 49.0769575, 9.1536784 49.076933, 9.1535734 49.0768119, 9.1535084 49.0767315, 9.1534549 49.0766595, 9.1534317 49.0766276, 9.1533907 49.0765667)",,,,,,
"[428177818, 23708846, 26970079]","['Uferstraße', 'Kiesstraße']",secondary,50,6,False,False,192.795,"LINESTRING (9.1536996 49.0769575, 9.1538799 49.0769163, 9.1539656 49.0768951, 9.1541761 49.0768463, 9.1543013 49.0768144, 9.1544571 49.0767699, 9.1546322 49.0767083, 9.1547961 49.0766331, 9.1549269 49.0765363, 9.1550081 49.0764556, 9.1550647 49.0763643, 9.1550924 49.0762782, 9.155101 49.0761921, 9.1551157 49.0760651, 9.1551532 49.0759276, 9.1552377 49.0757604)",,,,,,
35590706,Kirchbergstraße,residential,,3,False,False,30.378999999999998,"LINESTRING (9.1543096 49.0765066, 9.1543147 49.0764853, 9.1542981 49.0763651, 9.1541313 49.0762929)",,,,,,
35590703,Bergstraße,residential,30,4,False,False,22.05,"LINESTRING (9.1532727 49.0761656, 9.153303 49.0763629)",,,,,,
35591070,Kirchstraße,residential,30,4,False,True,60.928,"LINESTRING (9.1532727 49.0761656, 9.1537682 49.076178, 9.1541037 49.0762165)",,,,,,
"[606159829, 35591071]","['Bergstraße', 'Sonnenstraße']",residential,30,4,False,True,70.95700000000001,"LINESTRING (9.1532727 49.0761656, 9.1532428 49.076053, 9.1532149 49.076044, 9.1530348 49.0760088, 9.1527534 49.0759513, 9.1524824 49.0758917)",,,,,,
35591071,Sonnenstraße,residential,30,4,False,True,40.712,"LINESTRING (9.1524824 49.0758917, 9.1519493 49.0757817)",,,,,,
"[606159829, 35591071]","['Sonnenstraße', 'Bergstraße']",residential,30,4,False,False,70.957,"LINESTRING (9.1524824 49.0758917, 9.1527534 49.0759513, 9.1530348 49.0760088, 9.1532149 49.076044, 9.1532428 49.076053, 9.1532727 49.0761656)",,,,,,
35591072,Querstraße,residential,,2,False,False,61.628,"LINESTRING (9.1524824 49.0758917, 9.1523393 49.0761493, 9.1522835 49.0762213, 9.1522553 49.0762743, 9.1522382 49.0764171)",,,,,,
35591072,Querstraße,residential,,2,False,True,61.628,"LINESTRING (9.1522382 49.0764171, 9.1522553 49.0762743, 9.1522835 49.0762213, 9.1523393 49.0761493, 9.1524824 49.0758917)",,,,,,
35591073,Querstraße,residential,30,4,False,False,22.028,"LINESTRING (9.1522382 49.0764171, 9.1523675 49.076446, 9.1525318 49.0764606)",,,,,,
35591073,Querstraße,residential,30,4,False,True,49.95,"LINESTRING (9.1522382 49.0764171, 9.1519198 49.0763587, 9.1515736 49.0763069)",,,,,,
30749484,Mittlere Straße,residential,30,5,False,False,129.301,"LINESTRING (9.1515736 49.0763069, 9.1515475 49.0764135, 9.1515522 49.0765176, 9.1515603 49.0766497, 9.1515729 49.0767253, 9.1516371 49.0769495, 9.1517694 49.0774565)",,,,,,
"[35589922, 30749484]","['Mittlere Straße', 'Lange Straße']",residential,30,5,False,"[False, True]",64.629,"LINESTRING (9.1515736 49.0763069, 9.151634 49.0761859, 9.1519493 49.0757817)",,,,,,
35591073,Querstraße,residential,30,4,False,False,49.95,"LINESTRING (9.1515736 49.0763069, 9.1519198 49.0763587, 9.1522382 49.0764171)",,,,,,
35590703,Bergstraße,residential,30,4,False,True,22.05,"LINESTRING (9.153303 49.0763629, 9.1532727 49.0761656)",,,,,,
35590703,Bergstraße,residential,30,4,False,False,23.667,"LINESTRING (9.153303 49.0763629, 9.1533472 49.0765029, 9.1533907 49.0765667)",,,,,,
35591073,Querstraße,residential,30,4,False,True,57.319,"LINESTRING (9.153303 49.0763629, 9.1529434 49.0764237, 9.152692 49.0764494, 9.1525318 49.0764606)",,,,,,
35591073,Querstraße,residential,30,4,False,False,57.319,"LINESTRING (9.1525318 49.0764606, 9.152692 49.0764494, 9.1529434 49.0764237, 9.153303 49.0763629)",,,,,,
35591073,Querstraße,residential,30,4,False,True,22.028,"LINESTRING (9.1525318 49.0764606, 9.1523675 49.076446, 9.1522382 49.0764171)",,,,,,
35592104,Brunnenstraße,residential,30,4,False,False,81.479,"LINESTRING (9.1525318 49.0764606, 9.1525417 49.0766043, 9.1526269 49.0768313, 9.1527329 49.0771796)",,,,,,
35592104,Brunnenstraße,residential,30,4,False,True,81.479,"LINESTRING (9.1527329 49.0771796, 9.1526269 49.0768313, 9.1525417 49.0766043, 9.1525318 49.0764606)",,,,,,
428177818,Kiesstraße,secondary,50,6,False,False,65.62599999999999,"LINESTRING (9.1527329 49.0771796, 9.1529549 49.0771256, 9.1530054 49.0771135, 9.153441 49.077015, 9.1535835 49.0769852)",,,,,,
428177818,Kiesstraße,secondary,50,6,False,True,76.651,"LINESTRING (9.1527329 49.0771796, 9.1523364 49.077286, 9.1522639 49.0773076, 9.1517694 49.0774565)",,,,,,
35589923,Lange Straße,residential,30,5,True,False,48.23799999999999,"LINESTRING (9.1535029 49.0753795, 9.1536807 49.075374, 9.1539749 49.0753561, 9.1541631 49.0753464)",,,,,,
"[35694984, 35694985, 35694986, 35592107]",Grabenstraße,residential,30,"['4', '3']",False,True,132.738,"LINESTRING (9.1535029 49.0753795, 9.1534367 49.075629, 9.1534223 49.0757224, 9.153408 49.0758912, 9.1533804 49.0760538, 9.1533655 49.0762757, 9.1533681 49.0763779, 9.1533895 49.0764969, 9.1533907 49.0765667)",,,no,,,yes
35957442,Katharinenstraße,residential,,4,False,False,59.775999999999996,"LINESTRING (9.1502159 49.072177, 9.1503849 49.0725884, 9.1504292 49.0726961)",,,,,,
37337407,Katharinenstraße,residential,,3,False,True,20.902,"LINESTRING (9.1502159 49.072177, 9.1501612 49.0720893, 9.1500465 49.0720341)",,,,,,
37337408,Katharinenstraße,residential,,2,False,True,29.044,"LINESTRING (9.1502159 49.072177, 9.1502251 49.0720923, 9.1502022 49.0719753, 9.1501503 49.0719279)",,,,,,
35957440,Seugenstraße,residential,30,4,False,False,14.022,"LINESTRING (9.1500465 49.0720341, 9.1501503 49.0719279)",,,,,,
35957440,Seugenstraße,residential,30,4,False,True,113.557,"LINESTRING (9.1500465 49.0720341, 9.150001 49.0720786, 9.1496242 49.0723498, 9.1491522 49.0726896, 9.1490087 49.0727954)",,,,,,
37337407,Katharinenstraße,residential,,3,False,False,20.902,"LINESTRING (9.1500465 49.0720341, 9.1501612 49.0720893, 9.1502159 49.072177)",,,,,,
35443742,Gradmannstraße,residential,30,5,False,True,84.416,"LINESTRING (9.1499142 49.0709095, 9.1487554 49.0709052)",,,,,,
35957444,Katharinenstraße,residential,30,6,False,False,104.533,"LINESTRING (9.1499142 49.0709095, 9.1499706 49.0709593, 9.150128 49.0718313)",,,,,,
37345955,Friedhofstraße,residential,30,5,False,True,83.191,"LINESTRING (9.1525841 49.0735853, 9.1537135 49.0736964)",,,,,,
217861354,Körnerstraße,residential,20,7,True,False,78.39099999999999,"LINESTRING (9.1525841 49.0735853, 9.1526023 49.0739033, 9.1525981 49.0741666, 9.1525631 49.0742315, 9.1525184 49.0742776)",,,,,,
949011160,Körnerstraße,residential,30,7,False,False,59.322,"LINESTRING (9.1525841 49.0735853, 9.1525953 49.0734604, 9.1526167 49.0733, 9.1526465 49.0730534)",,,,,,
37345953,Hauffstraße,residential,30,3,False,False,86.679,"LINESTRING (9.1526465 49.0730534, 9.153831 49.0731278)",,,,,,
949011160,Körnerstraße,residential,30,7,False,False,56.915000000000006,"LINESTRING (9.1526465 49.0730534, 9.1527052 49.0726885, 9.1527244 49.0726526, 9.1527715 49.072601, 9.1528275 49.072572)",,,,,,
949011160,Körnerstraße,residential,30,7,False,True,59.321999999999996,"LINESTRING (9.1526465 49.0730534, 9.1526167 49.0733, 9.1525953 49.0734604, 9.1525841 49.0735853)",,,,,,
37345953,Hauffstraße,residential,30,3,False,True,86.679,"LINESTRING (9.153831 49.0731278, 9.1526465 49.0730534)",,,,,,
37345954,Gittingerweg,residential,30,3,False,False,63.802,"LINESTRING (9.153831 49.0731278, 9.1537135 49.0736964)",,,,,,
37345954,Gittingerweg,residential,30,3,False,True,60.622,"LINESTRING (9.153831 49.0731278, 9.1539132 49.0726653, 9.1539895 49.0726034)",,,,,,
206824867,Wilhelmstraße,residential,30,7,False,True,9.435,"LINESTRING (9.1539895 49.0726034, 9.154107 49.0726391)",,,,,,
37345954,Gittingerweg,residential,30,3,False,False,60.622,"LINESTRING (9.1539895 49.0726034, 9.1539132 49.0726653, 9.153831 49.0731278)",,,,,,
206824867,Wilhelmstraße,residential,30,7,False,False,87.83099999999999,"LINESTRING (9.1539895 49.0726034, 9.1537873 49.0725445, 9.1530252 49.0725123, 9.1528853 49.0725421, 9.1528275 49.072572)",,,,,,
37345954,Gittingerweg,residential,30,3,False,True,63.802,"LINESTRING (9.1537135 49.0736964, 9.153831 49.0731278)",,,,,,
37345955,Friedhofstraße,residential,30,5,False,False,83.191,"LINESTRING (9.1537135 49.0736964, 9.1525841 49.0735853)",,,,,,
37345955,Friedhofstraße,residential,30,5,False,True,99.698,"LINESTRING (9.1537135 49.0736964, 9.1550651 49.0738376)",,,,,,
35589923,Lange Straße,residential,30,5,True,False,60.733000000000004,"LINESTRING (9.1526694 49.0753896, 9.1530158 49.0753802, 9.1531392 49.07538, 9.1535029 49.0753795)",,,,,,
"[37346142, 37346143]","['Seestraße', 'Lange Straße']",residential,30,"['4.5', '5']",True,False,138.60000000000002,"LINESTRING (9.1526694 49.0753896, 9.1526876 49.0748451, 9.1526909 49.0747483, 9.1526991 49.0745032, 9.152724 49.0744532, 9.1527795 49.0744001, 9.1527818 49.0743591, 9.1527517 49.074327, 9.1526991 49.0743001, 9.1525184 49.0742776)",,,,,,
32449951,Friedenstraße,residential,30,6,False,False,116.981,"LINESTRING (9.1565409 49.0710978, 9.1580528 49.0714524)",,,,,,
1014909119,Stuttgarter Straße,secondary,50,7,False,True,91.778,"LINESTRING (9.1565409 49.0710978, 9.1564289 49.07135, 9.1563672 49.0714704, 9.1561575 49.0718839)",2,,,,,
9708449,Nordheimer Straße,secondary,50,,False,True,26.795,"LINESTRING (9.1506515 49.0788479, 9.1504668 49.0787381, 9.1503736 49.0786902)",,,,L 1105,,
"[37742525, 37742526, 37742527]",Klosterstraße,residential,30,6,False,False,54.244,"LINESTRING (9.1506515 49.0788479, 9.1506097 49.0789011, 9.1505268 49.07903, 9.1504265 49.0791953, 9.1503553 49.0792952)",,yes,,,,
"[26085360, 288029323, 26085359]",Nordheimer Straße,secondary,50,,False,False,148.53700000000003,"LINESTRING (9.1506515 49.0788479, 9.1508 49.0789099, 9.1508487 49.0789267, 9.1512974 49.0790732, 9.1518028 49.0792094, 9.1519673 49.0792533, 9.1520585 49.0792756, 9.1521572 49.0793003, 9.1522247 49.0793139, 9.1523768 49.0793456, 9.1525182 49.0793774)",2,yes,,L 1105,,
142800233,Kirchbergstraße,residential,,3,False,False,8.73,"LINESTRING (9.1541313 49.0762929, 9.1541037 49.0762165)",,,,,,
35589927,Kirchbergstraße,residential,,3,False,False,56.873000000000005,"LINESTRING (9.1541313 49.0762929, 9.1541055 49.0763768, 9.154068 49.0764119, 9.1540341 49.0764335, 9.1539797 49.0764537, 9.1536345 49.0765122, 9.1536136 49.0765193, 9.1536075 49.0765349, 9.1536148 49.0765647, 9.1535969 49.0765753)",,,,,,
35590706,Kirchbergstraße,residential,,3,False,True,30.378999999999998,"LINESTRING (9.1541313 49.0762929, 9.1542981 49.0763651, 9.1543147 49.0764853, 9.1543096 49.0765066)",,,,,,
35589927,Kirchbergstraße,residential,,3,False,True,56.873000000000005,"LINESTRING (9.1535969 49.0765753, 9.1536148 49.0765647, 9.1536075 49.0765349, 9.1536136 49.0765193, 9.1536345 49.0765122, 9.1539797 49.0764537, 9.1540341 49.0764335, 9.154068 49.0764119, 9.1541055 49.0763768, 9.1541313 49.0762929)",,,,,,
39366563,Auf dem Kies,residential,,3,False,False,36.204,"LINESTRING (9.1538198 49.0779299, 9.1533233 49.0779144)",,,,,,
"[31876483, 25933971, 39363399]","['Kneippstraße', 'Auf dem Kies']",residential,30,"['4', '5']",False,"[False, True]",42.602,"LINESTRING (9.1538198 49.0779299, 9.1537711 49.0780552, 9.153764 49.0780832, 9.153738 49.0782583, 9.1537045 49.0783027)",,yes,,,,
"[233144920, 288029319]",Auf dem Kies,residential,,4,False,False,106.74499999999999,"LINESTRING (9.1538198 49.0779299, 9.1538238 49.0778714, 9.1537393 49.0774832, 9.1536962 49.0773106, 9.1536505 49.0771317, 9.1536309 49.0770801, 9.1535835 49.0769852)",,,,,,
39596292,Kneippstraße,residential,30,5,False,True,112.89800000000001,"LINESTRING (9.1544314 49.0791783, 9.154323 49.0791162, 9.1541977 49.0790284, 9.1540045 49.0788185, 9.1538659 49.0785729, 9.1537805 49.0783774, 9.1537541 49.0783411, 9.1537045 49.0783027)",,,,,,
"[37742525, 37742526, 37742527]",Klosterstraße,residential,30,6,False,True,54.24399999999999,"LINESTRING (9.1503553 49.0792952, 9.1504265 49.0791953, 9.1505268 49.07903, 9.1506097 49.0789011, 9.1506515 49.0788479)",,yes,,,,
"[288039058, 39365531]",Klosterhof,residential,30,5,False,True,74.85100000000003,"LINESTRING (9.1503553 49.0792952, 9.1506291 49.0793842, 9.1507065 49.0794166, 9.1507343 49.0794569, 9.1507407 49.0795037, 9.1507179 49.0795453, 9.150664 49.0796393, 9.1506538 49.0796807, 9.1506706 49.0797213, 9.1507118 49.079747, 9.150759 49.0797546, 9.1507944 49.0797602)",,,,,,
"[25933971, 31876483, 39363399]","['Kneippstraße', 'Auf dem Kies']",residential,30,"['4', '5']",False,"[False, True]",42.602000000000004,"LINESTRING (9.1537045 49.0783027, 9.153738 49.0782583, 9.153764 49.0780832, 9.1537711 49.0780552, 9.1538198 49.0779299)",,yes,,,,
39596292,Kneippstraße,residential,30,5,False,False,112.89800000000001,"LINESTRING (9.1537045 49.0783027, 9.1537541 49.0783411, 9.1537805 49.0783774, 9.1538659 49.0785729, 9.1540045 49.0788185, 9.1541977 49.0790284, 9.154323 49.0791162, 9.1544314 49.0791783)",,,,,,
"[76226179, 25933956]",Dammstraße,residential,30,4,False,True,172.30499999999998,"LINESTRING (9.1537045 49.0783027, 9.1536098 49.0783123, 9.1533886 49.0783483, 9.1531913 49.0783879, 9.152979 49.0784518, 9.1528571 49.0785, 9.1527629 49.0785528, 9.1526711 49.0786294, 9.1525741 49.0787096, 9.1525122 49.078829, 9.1525089 49.0791005, 9.1525268 49.0793307, 9.1525182 49.0793774)",,,destination,,,
39366563,Auf dem Kies,residential,,3,False,True,36.204,"LINESTRING (9.1533233 49.0779144, 9.1538198 49.0779299)",,,,,,
428177818,Kiesstraße,secondary,50,6,False,False,9.0,"LINESTRING (9.1535835 49.0769852, 9.1536996 49.0769575)",,,,,,
"[233144920, 288029319]",Auf dem Kies,residential,,4,False,True,106.745,"LINESTRING (9.1535835 49.0769852, 9.1536309 49.0770801, 9.1536505 49.0771317, 9.1536962 49.0773106, 9.1537393 49.0774832, 9.1538238 49.0778714, 9.1538198 49.0779299)",,,,,,
428177818,Kiesstraße,secondary,50,6,False,True,65.62599999999999,"LINESTRING (9.1535835 49.0769852, 9.153441 49.077015, 9.1530054 49.0771135, 9.1529549 49.0771256, 9.1527329 49.0771796)",,,,,,
35443739,Katharinenstraße,residential,30,4,False,False,34.091,"LINESTRING (9.1508154 49.0735407, 9.1509434 49.0738356)",,,,,,
35443739,Katharinenstraße,residential,30,4,False,True,23.086,"LINESTRING (9.1508154 49.0735407, 9.1507235 49.073342)",,,,,,
57390991,Seugenstraße,residential,,2.5,False,False,81.835,"LINESTRING (9.1508154 49.0735407, 9.1504701 49.0735559, 9.1496932 49.0735737)",,,,,,
57390991,Seugenstraße,residential,,2.5,False,True,81.835,"LINESTRING (9.1496932 49.0735737, 9.1504701 49.0735559, 9.1508154 49.0735407)",,,,,,
35591413,Bahnhofstraße,residential,20,7,False,False,50.784,"LINESTRING (9.1502079 49.0759589, 9.1500883 49.0759497, 9.1495117 49.0759401)",,,,,,
35591413,Bahnhofstraße,residential,20,7,False,True,29.247,"LINESTRING (9.1502079 49.0759589, 9.1503807 49.075986, 9.1506042 49.0759778)",,,,,,
101823218,Ulrichstraße,residential,20,4,False,True,64.945,"LINESTRING (9.1502079 49.0759589, 9.1501778 49.0754068, 9.150179 49.0753752)",,,,,,
35589923,Lange Straße,residential,30,5,True,False,25.959,"LINESTRING (9.1541631 49.0753464, 9.1545192 49.0753371)",,,,,,
101828997,Lange Straße,residential,30,3,False,True,57.529,"LINESTRING (9.1541631 49.0753464, 9.1541515 49.0750884, 9.1540042 49.075062, 9.154055 49.0749063)",,,,,,
"[881266686, 37347116, 25184189, 636915390]",Oskar-von-Miller-Straße,"['residential', 'living_street']",,"['6', '5']",False,True,209.647,"LINESTRING (9.1599751 49.0769527, 9.1591637 49.0769232, 9.1585561 49.0768991, 9.1583103 49.0768894, 9.1581045 49.0768804, 9.1580122 49.0768745, 9.1579421 49.0768587, 9.1579061 49.0768184, 9.1578348 49.0766146, 9.1578205 49.0765241, 9.1578124 49.076461, 9.1578136 49.0763974, 9.1578425 49.0763249)",,,,,,
