osmid,name,highway,oneway,reversed,length,geometry,maxspeed,width
"[1053653496, 359414724, 4911806]",Hindenburgstraße,residential,False,False,69.65299999999999,"LINESTRING (6.6635562 53.5887172, 6.663568 53.5887692, 6.6636774 53.5892534, 6.663686 53.589311, 6.6636925 53.5893383)",30,
"[612158538, 4911605, 4911806]","['Georg-Schütte-Platz', 'Hindenburgstraße']",residential,False,True,176.954,"LINESTRING (6.6635562 53.5887172, 6.6635199 53.5885628, 6.663485 53.5884144, 6.6634759 53.5882836, 6.6634838 53.5882402, 6.6634801 53.5881517, 6.6634818 53.5881022, 6.6634627 53.5879925, 6.663397 53.5878361, 6.6633036 53.5876801, 6.6632672 53.5876295, 6.6631781 53.5875051, 6.6630615 53.5873719, 6.6628901 53.5872047)",30,7
39221171,Richthofenstraße,residential,False,False,43.855,"LINESTRING (6.6740593 53.5927207, 6.6740444 53.5923264)",30,3
638567636,Hindenburgstraße,residential,False,False,170.434,"LINESTRING (6.6740593 53.5927207, 6.674204 53.5927668, 6.6746126 53.5929014, 6.6746712 53.5929275, 6.6747764 53.5929843, 6.6749451 53.5930877, 6.6750425 53.5931546, 6.6751362 53.5932312, 6.6751692 53.5932631, 6.6753185 53.5933998, 6.6753482 53.5934341, 6.6756877 53.593802, 6.675724 53.5938411)",30,5
638567636,Hindenburgstraße,residential,False,True,85.82000000000001,"LINESTRING (6.6740593 53.5927207, 6.6738791 53.5926719, 6.6736532 53.5926361, 6.6732667 53.5926177, 6.672786 53.5926214)",30,5
4913379,Hindenburgstraße,residential,False,True,40.264,"LINESTRING (6.6654882 53.5921423, 6.664905 53.592036)",30,5
24930255,Boeddinghausstraße,living_street,False,False,125.739,"LINESTRING (6.6654882 53.5921423, 6.6654726 53.5921834, 6.6654804 53.5922629, 6.6655713 53.5923362, 6.665885 53.5925587, 6.6658857 53.5926137, 6.6658821 53.5926368, 6.6657779 53.593183)",,
638567636,Hindenburgstraße,residential,False,False,268.109,"LINESTRING (6.6654882 53.5921423, 6.6656392 53.5921668, 6.6660482 53.592234, 6.6673658 53.5924557, 6.6677447 53.5925142, 6.6678946 53.5925272, 6.6687692 53.5925663, 6.6689882 53.5925749, 6.6694599 53.5925906)",30,5
24885922,Roelof-Gerritz-Meyer-Straße,residential,False,False,31.697000000000003,"LINESTRING (6.6710297 53.5872935, 6.6710749 53.5873699, 6.6711609 53.5874406, 6.6712484 53.5875453)",30,
39216861,Blumenstraße,living_street,False,True,73.555,"LINESTRING (6.6710297 53.5872935, 6.6708299 53.587336, 6.6704621 53.5874177, 6.6703686 53.5874622, 6.6702949 53.587586, 6.6702474 53.5876819)",,
71335653,Blumenstraße,residential,False,False,66.31,"LINESTRING (6.6710297 53.5872935, 6.6709962 53.5871972, 6.6710086 53.5870459, 6.6710346 53.5869551, 6.6711252 53.5868378, 6.6712471 53.5867354)",30,
4913370,Upholmstraße,residential,False,False,123.437,"LINESTRING (6.671629 53.5881143, 6.6721192 53.5880054, 6.6724373 53.5879547, 6.6725865 53.5879379, 6.6729526 53.5879032, 6.6731728 53.5878676, 6.6734226 53.5878124)",30,
39221171,Richthofenstraße,residential,False,True,378.461,"LINESTRING (6.671629 53.5881143, 6.6717132 53.5882107, 6.6720612 53.5887036, 6.6723925 53.5891728, 6.6726827 53.5895839, 6.6728076 53.5897472, 6.6730609 53.590059, 6.673282 53.5904155, 6.6733065 53.5904542, 6.6735564 53.5908, 6.6737181 53.5910158, 6.673778 53.5911297, 6.673842 53.5912515)",30,3
"[516119363, 612158534]","['Roelof-Gerritz-Meyer-Straße', 'Richthofenstraße']",residential,False,"[False, True]",68.544,"LINESTRING (6.671629 53.5881143, 6.6715377 53.5880391, 6.6714752 53.5879631, 6.6713127 53.5876468, 6.6712669 53.5875707, 6.6712484 53.5875453)",30,2.5
4913370,Upholmstraße,residential,False,False,41.803000000000004,"LINESTRING (6.6734226 53.5878124, 6.6736146 53.5879257, 6.6737382 53.5879932, 6.6738845 53.5880694)",30,
4913370,Upholmstraße,residential,False,True,123.43699999999998,"LINESTRING (6.6734226 53.5878124, 6.6731728 53.5878676, 6.6729526 53.5879032, 6.6725865 53.5879379, 6.6724373 53.5879547, 6.6721192 53.5880054, 6.671629 53.5881143)",30,
25103965,Weidenstraße,residential,False,False,170.675,"LINESTRING (6.6734226 53.5878124, 6.673733 53.5874993, 6.6743109 53.587025, 6.6743696 53.5869702, 6.6744179 53.586929, 6.6744645 53.5868584, 6.6745724 53.5864683)",30,
4913370,Upholmstraße,residential,False,False,73.306,"LINESTRING (6.6738845 53.5880694, 6.6741311 53.5881722, 6.6747998 53.5884428)",30,
25103963,Am Dobbenacker,residential,False,True,207.36700000000002,"LINESTRING (6.6738845 53.5880694, 6.6735032 53.5886706, 6.6735091 53.588729, 6.6735896 53.5888362, 6.6737541 53.5889569, 6.673875 53.5889865, 6.6740385 53.5889825, 6.6742835 53.588897, 6.6747998 53.5884428)",,
4913370,Upholmstraße,residential,False,True,41.803,"LINESTRING (6.6738845 53.5880694, 6.6737382 53.5879932, 6.6736146 53.5879257, 6.6734226 53.5878124)",30,
4913370,Upholmstraße,residential,False,True,56.33,"LINESTRING (6.6754994 53.5887328, 6.6750294 53.5885335, 6.6748495 53.5884611, 6.6747998 53.5884428)",30,
4913362,Bahnhofstraße,living_street,True,False,55.96,"LINESTRING (6.6628901 53.5872047, 6.6636372 53.5869668)",,
"[612158538, 4911605, 4911806]","['Hindenburgstraße', 'Georg-Schütte-Platz']",residential,False,False,176.954,"LINESTRING (6.6628901 53.5872047, 6.6630615 53.5873719, 6.6631781 53.5875051, 6.6632672 53.5876295, 6.6633036 53.5876801, 6.663397 53.5878361, 6.6634627 53.5879925, 6.6634818 53.5881022, 6.6634801 53.5881517, 6.6634838 53.5882402, 6.6634759 53.5882836, 6.663485 53.5884144, 6.6635199 53.5885628, 6.6635562 53.5887172)",30,7
"[1037961410, 24885909]",Georg-Schütte-Platz,residential,False,"[False, True]",73.318,"LINESTRING (6.6628901 53.5872047, 6.6626382 53.5869608, 6.6623499 53.5867873, 6.6622637 53.5867314, 6.6622075 53.5866892)",30,
518375501,Westerstraße,living_street,True,False,95.561,"LINESTRING (6.6645073 53.5864785, 6.6637559 53.5861386, 6.6633544 53.5859587)",,4
25021240,Querstraße,living_street,False,False,70.99799999999999,"LINESTRING (6.6651425 53.5867316, 6.6652962 53.586754, 6.6653597 53.586812, 6.6655122 53.5869514, 6.6657887 53.5872134)",,2
"[39401416, 71333871]",Westerstraße,living_street,False,True,76.97200000000001,"LINESTRING (6.6651425 53.5867316, 6.6650857 53.5868263, 6.6650553 53.587033, 6.665066 53.5872313, 6.6653784 53.5872194)",,4
518375501,Westerstraße,living_street,True,False,50.941,"LINESTRING (6.6651425 53.5867316, 6.665035 53.5866639, 6.6646871 53.5865574, 6.6645073 53.5864785)",,4
"[24898752, 576825848]",Wiesenweg,living_street,False,False,159.419,"LINESTRING (6.6712471 53.5867354, 6.6710519 53.5866505, 6.670483 53.5864898, 6.6704283 53.5864774, 6.6700662 53.5863991, 6.6698781 53.5863945, 6.6695267 53.5864413, 6.6694786 53.5864341, 6.6694354 53.586394, 6.6693006 53.5861572)",,
71335653,Blumenstraße,residential,False,True,66.31,"LINESTRING (6.6712471 53.5867354, 6.6711252 53.5868378, 6.6710346 53.5869551, 6.6710086 53.5870459, 6.6709962 53.5871972, 6.6710297 53.5872935)",30,
238375822,Reedestraße,residential,False,True,163.605,"LINESTRING (6.6712471 53.5867354, 6.6714482 53.58665, 6.6725898 53.5863276, 6.6727173 53.5862603, 6.6728249 53.586157, 6.6730727 53.5858379)",30,
24885922,Roelof-Gerritz-Meyer-Straße,residential,False,True,31.696999999999996,"LINESTRING (6.6712484 53.5875453, 6.6711609 53.5874406, 6.6710749 53.5873699, 6.6710297 53.5872935)",30,
39065700,Roelof-Gerritz-Meyer-Straße,living_street,False,False,68.584,"LINESTRING (6.6712484 53.5875453, 6.6710244 53.5875977, 6.6708397 53.5876462, 6.6707627 53.5876575, 6.6706165 53.5876639, 6.6703851 53.587673, 6.6703427 53.5876758, 6.6702474 53.5876819)",,
"[516119363, 612158534]","['Roelof-Gerritz-Meyer-Straße', 'Richthofenstraße']",residential,False,"[False, True]",68.54400000000001,"LINESTRING (6.6712484 53.5875453, 6.6712669 53.5875707, 6.6713127 53.5876468, 6.6714752 53.5879631, 6.6715377 53.5880391, 6.671629 53.5881143)",30,2.5
24898753,Alter Damenpfad,living_street,False,False,111.07600000000001,"LINESTRING (6.6633544 53.5859587, 6.6624672 53.58654, 6.6622075 53.5866892)",,
"[1037961410, 24885909]",Georg-Schütte-Platz,residential,False,"[False, True]",73.318,"LINESTRING (6.6622075 53.5866892, 6.6622637 53.5867314, 6.6623499 53.5867873, 6.6626382 53.5869608, 6.6628901 53.5872047)",30,
24898753,Alter Damenpfad,living_street,False,True,111.07600000000001,"LINESTRING (6.6622075 53.5866892, 6.6624672 53.58654, 6.6633544 53.5859587)",,
36908181,Gartenstraße,living_street,False,False,252.51999999999998,"LINESTRING (6.6693006 53.5861572, 6.6693482 53.5861514, 6.6710837 53.5859291, 6.6712939 53.5858995, 6.6715421 53.5858712, 6.6716969 53.5858572, 6.6717672 53.5858545, 6.6719938 53.5858504, 6.6725915 53.5858426, 6.6730727 53.5858379)",,2
36908181,Gartenstraße,living_street,False,True,209.533,"LINESTRING (6.6693006 53.5861572, 6.6692323 53.5861623, 6.6689635 53.5861979, 6.6684411 53.5862553, 6.6677521 53.5863318, 6.6671841 53.5863589, 6.666679 53.5863325, 6.6661655 53.586385)",,2
"[576825848, 24898752]",Wiesenweg,living_street,False,True,159.419,"LINESTRING (6.6693006 53.5861572, 6.6694354 53.586394, 6.6694786 53.5864341, 6.6695267 53.5864413, 6.6698781 53.5863945, 6.6700662 53.5863991, 6.6704283 53.5864774, 6.670483 53.5864898, 6.6710519 53.5866505, 6.6712471 53.5867354)",,
36908181,Gartenstraße,living_street,False,True,252.51999999999998,"LINESTRING (6.6730727 53.5858379, 6.6725915 53.5858426, 6.6719938 53.5858504, 6.6717672 53.5858545, 6.6716969 53.5858572, 6.6715421 53.5858712, 6.6712939 53.5858995, 6.6710837 53.5859291, 6.6693482 53.5861514, 6.6693006 53.5861572)",,2
238375822,Reedestraße,residential,False,False,163.605,"LINESTRING (6.6730727 53.5858379, 6.6728249 53.586157, 6.6727173 53.5862603, 6.6725898 53.5863276, 6.6714482 53.58665, 6.6712471 53.5867354)",30,
25103961,Blanke Fenne,residential,False,False,112.193,"LINESTRING (6.673842 53.5912515, 6.6741384 53.5912277, 6.6749098 53.5911389, 6.6754899 53.5910176)",30,
39221171,Richthofenstraße,residential,False,False,378.46099999999996,"LINESTRING (6.673842 53.5912515, 6.673778 53.5911297, 6.6737181 53.5910158, 6.6735564 53.5908, 6.6733065 53.5904542, 6.673282 53.5904155, 6.6730609 53.590059, 6.6728076 53.5897472, 6.6726827 53.5895839, 6.6723925 53.5891728, 6.6720612 53.5887036, 6.6717132 53.5882107, 6.671629 53.5881143)",30,3
39221171,Richthofenstraße,residential,False,True,120.61500000000001,"LINESTRING (6.673842 53.5912515, 6.6740167 53.5918095, 6.6740444 53.5923264)",30,3
37699597,Gödeke-Michel-Straße,residential,False,False,74.706,"LINESTRING (6.6728292 53.5938162, 6.6728053 53.5931445)",30,
"[576660313, 638566621]",Geert-Bakker-Straße,residential,True,False,195.233,"LINESTRING (6.6728292 53.5938162, 6.6731454 53.593835, 6.673618 53.593877, 6.6740269 53.5939079, 6.6741957 53.5939206, 6.6744451 53.5939408, 6.6746873 53.593957, 6.6748389 53.5939629, 6.6751091 53.5939734, 6.6753068 53.5939549, 6.6755629 53.5939016, 6.675724 53.5938411)",30,
37699597,Gödeke-Michel-Straße,residential,False,True,74.706,"LINESTRING (6.6728053 53.5931445, 6.6728292 53.5938162)",30,
24930252,Geusenweg,residential,False,False,154.074,"LINESTRING (6.6728053 53.5931445, 6.6719421 53.5931881, 6.6716672 53.5931982, 6.6713918 53.5932066, 6.6709874 53.5932089, 6.6704753 53.5931946)",30,
37699597,Gödeke-Michel-Straße,residential,False,False,58.17999999999999,"LINESTRING (6.6728053 53.5931445, 6.6728046 53.5931233, 6.6727874 53.5926594, 6.672786 53.5926214)",30,
24930254,Schilldünen,residential,False,False,60.816,"LINESTRING (6.6704753 53.5931946, 6.6704187 53.5937405)",30,4
24930252,Geusenweg,residential,False,True,154.074,"LINESTRING (6.6704753 53.5931946, 6.6709874 53.5932089, 6.6713918 53.5932066, 6.6716672 53.5931982, 6.6719421 53.5931881, 6.6728053 53.5931445)",30,
24930254,Schilldünen,residential,False,True,62.513000000000005,"LINESTRING (6.6704753 53.5931946, 6.6705189 53.5926703, 6.670522 53.5926331)",30,4
24930254,Schilldünen,residential,False,True,60.816,"LINESTRING (6.6704187 53.5937405, 6.6704753 53.5931946)",30,4
24930250,Geert-Bakker-Straße,residential,True,False,159.81799999999998,"LINESTRING (6.6704187 53.5937405, 6.6707739 53.5937792, 6.6711444 53.5938163, 6.6728292 53.5938162)",30,4
24930250,Geert-Bakker-Straße,residential,True,False,71.557,"LINESTRING (6.6693528 53.5936226, 6.6698686 53.5936816, 6.6704187 53.5937405)",30,4
24930253,Am Quabben,residential,False,False,114.976,"LINESTRING (6.6693528 53.5936226, 6.6693992 53.5930967, 6.6694545 53.5926355, 6.6694599 53.5925906)",30,3.5
"[175833520, 432372516]",Geert-Bakker-Straße,residential,False,False,240.992,"LINESTRING (6.6693528 53.5936226, 6.6685629 53.5935334, 6.6676542 53.5934211, 6.6671897 53.5933585, 6.6659169 53.5931927, 6.6657779 53.593183)",30,4
24930253,Am Quabben,residential,False,True,114.976,"LINESTRING (6.6694599 53.5925906, 6.6694545 53.5926355, 6.6693992 53.5930967, 6.6693528 53.5936226)",30,3.5
638567636,Hindenburgstraße,residential,False,False,70.257,"LINESTRING (6.6694599 53.5925906, 6.6697984 53.5926061, 6.6700369 53.5926166, 6.670522 53.5926331)",30,5
638567636,Hindenburgstraße,residential,False,True,268.10900000000004,"LINESTRING (6.6694599 53.5925906, 6.6689882 53.5925749, 6.6687692 53.5925663, 6.6678946 53.5925272, 6.6677447 53.5925142, 6.6673658 53.5924557, 6.6660482 53.592234, 6.6656392 53.5921668, 6.6654882 53.5921423)",30,5
37699597,Gödeke-Michel-Straße,residential,False,True,58.17999999999999,"LINESTRING (6.672786 53.5926214, 6.6727874 53.5926594, 6.6728046 53.5931233, 6.6728053 53.5931445)",30,
638567636,Hindenburgstraße,residential,False,False,85.82000000000001,"LINESTRING (6.672786 53.5926214, 6.6732667 53.5926177, 6.6736532 53.5926361, 6.6738791 53.5926719, 6.6740593 53.5927207)",30,5
638567636,Hindenburgstraße,residential,False,True,149.453,"LINESTRING (6.672786 53.5926214, 6.6725022 53.592626, 6.6722479 53.5926296, 6.6717991 53.5926363, 6.6715011 53.5926391, 6.6711025 53.5926401, 6.6710031 53.5926394, 6.6707692 53.5926384, 6.670522 53.5926331)",30,5
24930254,Schilldünen,residential,False,False,62.513000000000005,"LINESTRING (6.670522 53.5926331, 6.6705189 53.5926703, 6.6704753 53.5931946)",30,4
638567636,Hindenburgstraße,residential,False,False,149.453,"LINESTRING (6.670522 53.5926331, 6.6707692 53.5926384, 6.6710031 53.5926394, 6.6711025 53.5926401, 6.6715011 53.5926391, 6.6717991 53.5926363, 6.6722479 53.5926296, 6.6725022 53.592626, 6.672786 53.5926214)",30,5
638567636,Hindenburgstraße,residential,False,True,70.257,"LINESTRING (6.670522 53.5926331, 6.6700369 53.5926166, 6.6697984 53.5926061, 6.6694599 53.5925906)",30,5
24930255,Boeddinghausstraße,living_street,False,False,34.9,"LINESTRING (6.6657779 53.593183, 6.6657563 53.5934966)",,
24930255,Boeddinghausstraße,living_street,False,True,125.73899999999999,"LINESTRING (6.6657779 53.593183, 6.6658821 53.5926368, 6.6658857 53.5926137, 6.665885 53.5925587, 6.6655713 53.5923362, 6.6654804 53.5922629, 6.6654726 53.5921834, 6.6654882 53.5921423)",,
"[175833520, 432372516]",Geert-Bakker-Straße,residential,False,True,240.992,"LINESTRING (6.6657779 53.593183, 6.6659169 53.5931927, 6.6671897 53.5933585, 6.6676542 53.5934211, 6.6685629 53.5935334, 6.6693528 53.5936226)",30,4
24930255,Boeddinghausstraße,living_street,False,True,34.9,"LINESTRING (6.6657563 53.5934966, 6.6657779 53.593183)",,
24930256,Kaapdelle,living_street,False,False,44.013000000000005,"LINESTRING (6.6657563 53.5934966, 6.6655744 53.5934798, 6.665404 53.5934684, 6.6650961 53.593441)",,
"[644440980, 27446750, 261197007]",Boeddinghausstraße,living_street,False,False,140.189,"LINESTRING (6.6657563 53.5934966, 6.6657093 53.5938036, 6.6656959 53.5938621, 6.6655441 53.5943539, 6.6655363 53.5943791, 6.6655244 53.594415, 6.6654856 53.5945244, 6.6654166 53.59474)",,
24930256,Kaapdelle,living_street,False,False,78.91,"LINESTRING (6.6650961 53.593441, 6.6649948 53.5934327, 6.6647008 53.5934175, 6.6639026 53.5934252)",,
24930256,Kaapdelle,living_street,False,True,44.013,"LINESTRING (6.6650961 53.593441, 6.665404 53.5934684, 6.6655744 53.5934798, 6.6657563 53.5934966)",,
24999317,Kaapstraße,living_street,False,True,164.314,"LINESTRING (6.6650961 53.593441, 6.665088 53.593213, 6.6650521 53.5929097, 6.6649115 53.5924863, 6.6647027 53.5919874)",,
4913379,Hindenburgstraße,residential,False,False,14.404,"LINESTRING (6.6647027 53.5919874, 6.664905 53.592036)",30,5
"[4913379, 4913388]","['Oppermannspad', 'Hindenburgstraße']",residential,False,"[False, True]",117.17399999999999,"LINESTRING (6.6647027 53.5919874, 6.6640757 53.5917955, 6.6636217 53.5916519, 6.6635111 53.5915989, 6.6634211 53.5915474, 6.6633946 53.5914954, 6.6633879 53.5914544, 6.6632739 53.5914882)",30,5
24999317,Kaapstraße,living_street,False,False,164.314,"LINESTRING (6.6647027 53.5919874, 6.6649115 53.5924863, 6.6650521 53.5929097, 6.665088 53.593213, 6.6650961 53.593441)",,
4913361,Alte Schulstraße,living_street,False,False,27.09,"LINESTRING (6.6657887 53.5872134, 6.6653784 53.5872194)",,2.5
4913361,Alte Schulstraße,living_street,False,True,64.505,"LINESTRING (6.6657887 53.5872134, 6.6661896 53.5871967, 6.6664164 53.5871707, 6.6667389 53.587099)",,2.5
25021240,Querstraße,living_street,False,True,70.998,"LINESTRING (6.6657887 53.5872134, 6.6655122 53.5869514, 6.6653597 53.586812, 6.6652962 53.586754, 6.6651425 53.5867316)",,2
4913379,Hindenburgstraße,residential,False,False,40.264,"LINESTRING (6.664905 53.592036, 6.6654882 53.5921423)",30,5
4913379,Hindenburgstraße,residential,False,True,14.404,"LINESTRING (6.664905 53.592036, 6.6647027 53.5919874)",30,5
25103948,Norderreihe,living_street,False,False,141.20999999999998,"LINESTRING (6.664905 53.592036, 6.6648855 53.5916683, 6.6648378 53.5907667)",,5
25103950,Lange Fenne,living_street,False,False,85.462,"LINESTRING (6.6635568 53.5908786, 6.6642083 53.5908173, 6.6648378 53.5907667)",,2
25103950,Lange Fenne,living_street,False,False,47.103,"LINESTRING (6.6648378 53.5907667, 6.665547 53.5907193)",,2
25103948,Norderreihe,living_street,False,False,209.582,"LINESTRING (6.6648378 53.5907667, 6.6647837 53.5900809, 6.6648797 53.5900029, 6.66548 53.589527, 6.6649908 53.5891112)",,5
25103948,Norderreihe,living_street,False,True,141.20999999999998,"LINESTRING (6.6648378 53.5907667, 6.6648855 53.5916683, 6.664905 53.592036)",,5
25103950,Lange Fenne,living_street,False,True,85.462,"LINESTRING (6.6648378 53.5907667, 6.6642083 53.5908173, 6.6635568 53.5908786)",,2
25103967,Johann-Calvin-Straße,residential,False,False,80.208,"LINESTRING (6.6754899 53.5910176, 6.675292 53.5903059)",30,
25103961,Blanke Fenne,residential,False,True,112.193,"LINESTRING (6.6754899 53.5910176, 6.6749098 53.5911389, 6.6741384 53.5912277, 6.673842 53.5912515)",30,
25103967,Johann-Calvin-Straße,residential,False,True,80.208,"LINESTRING (6.675292 53.5903059, 6.6754899 53.5910176)",30,
25103967,Johann-Calvin-Straße,residential,False,False,44.005,"LINESTRING (6.675292 53.5903059, 6.6752694 53.5901409, 6.6752973 53.5899113)",30,
25103967,Johann-Calvin-Straße,residential,False,False,28.901,"LINESTRING (6.6752973 53.5899113, 6.6754411 53.5896658)",30,
25103967,Johann-Calvin-Straße,residential,False,True,44.005,"LINESTRING (6.6752973 53.5899113, 6.6752694 53.5901409, 6.675292 53.5903059)",30,
25103969,Graf-Galen-Straße,residential,False,False,46.182,"LINESTRING (6.6752973 53.5899113, 6.6749734 53.5897798, 6.6747118 53.5896841)",30,
25103969,Graf-Galen-Straße,residential,False,True,46.182,"LINESTRING (6.6747118 53.5896841, 6.6749734 53.5897798, 6.6752973 53.5899113)",30,
25103967,Johann-Calvin-Straße,residential,False,True,28.901,"LINESTRING (6.6754411 53.5896658, 6.6752973 53.5899113)",30,
4913370,Upholmstraße,residential,False,False,56.33,"LINESTRING (6.6747998 53.5884428, 6.6748495 53.5884611, 6.6750294 53.5885335, 6.6754994 53.5887328)",30,
4913370,Upholmstraße,residential,False,True,73.306,"LINESTRING (6.6747998 53.5884428, 6.6741311 53.5881722, 6.6738845 53.5880694)",30,
25103963,Am Dobbenacker,residential,False,False,207.36700000000002,"LINESTRING (6.6747998 53.5884428, 6.6742835 53.588897, 6.6740385 53.5889825, 6.673875 53.5889865, 6.6737541 53.5889569, 6.6735896 53.5888362, 6.6735091 53.588729, 6.6735032 53.5886706, 6.6738845 53.5880694)",,
25103965,Weidenstraße,residential,False,True,170.675,"LINESTRING (6.6745724 53.5864683, 6.6744645 53.5868584, 6.6744179 53.586929, 6.6743696 53.5869702, 6.6743109 53.587025, 6.673733 53.5874993, 6.6734226 53.5878124)",30,
39221171,Richthofenstraße,residential,False,True,43.855,"LINESTRING (6.6740444 53.5923264, 6.6740593 53.5927207)",30,3
39221171,Richthofenstraße,residential,False,False,120.61500000000001,"LINESTRING (6.6740444 53.5923264, 6.6740167 53.5918095, 6.673842 53.5912515)",30,3
36908180,Norderstraße,living_street,True,False,55.408,"LINESTRING (6.6656761 53.5883954, 6.665269 53.5885151, 6.6649067 53.5885927)",,4
4913362,Bahnhofstraße,living_street,True,False,80.031,"LINESTRING (6.6636372 53.5869668, 6.6638939 53.5868724, 6.6640336 53.5868118, 6.6640569 53.5868017, 6.6642249 53.5867045, 6.6642419 53.5866909, 6.6645073 53.5864785)",,
