osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,width,bridge,tunnel
27532108,1,Löbdergraben,secondary,50,True,False,184.936,"LINESTRING (11.5904563 50.9269729, 11.5904602 50.9270937, 11.5904731 50.9272355, 11.5904818 50.927292, 11.5904945 50.9273752, 11.5905564 50.927722, 11.5906113 50.9280039, 11.590615 50.9280349, 11.5906677 50.9283853, 11.5906764 50.9284426, 11.5907011 50.9285972, 11.5907041 50.9286281)",,,,
"[256888973, 35067183]",2,Löbdergraben,tertiary,,False,True,11.690999999999999,"LINESTRING (11.5904563 50.9269729, 11.5903817 50.9269726, 11.5902895 50.9269721)",,,,
"[26456530, 371729339, 234316635]","['2', '3']",Fischergasse,secondary,50,True,False,117.75,"LINESTRING (11.5902895 50.9269721, 11.5903006 50.9268281, 11.5903021 50.9268077, 11.5903494 50.9265652, 11.5904327 50.9261035, 11.590464 50.9259192)",,,,
"[256888973, 35067183]",2,Löbdergraben,tertiary,,False,False,11.690999999999999,"LINESTRING (11.5902895 50.9269721, 11.5903817 50.9269726, 11.5904563 50.9269729)",,,,
"[46762713, 371699091, 1265337582]","['2', '3']",Löbdergraben,tertiary,50,False,True,67.131,"LINESTRING (11.5902895 50.9269721, 11.5901541 50.9269664, 11.5901075 50.9269644, 11.5894897 50.926973, 11.5893327 50.9269805)",,,,
55975997,2,Am Eisenbahndamm,primary,50,True,False,14.296,"LINESTRING (11.5906433 50.9259805, 11.590464 50.9259192)",B 88,,,
167167866,2,Fischergasse,secondary,50,True,False,111.201,"LINESTRING (11.5906433 50.9259805, 11.5905914 50.926221, 11.5904701 50.9267948, 11.5904618 50.9268369, 11.5904563 50.9269729)",,,,
"[167167873, 254055514, 24011536, 1215347289, 1215347290]",2,"['Kollegiengasse', 'Nonnenplan']",residential,"['20', '50']",False,False,257.045,"LINESTRING (11.5835414 50.9284069, 11.5836998 50.9283947, 11.5841158 50.9283508, 11.5843534 50.928316, 11.5849725 50.9282076, 11.5850128 50.9281995, 11.5852536 50.9281513, 11.5852978 50.9281424, 11.5855205 50.9280978, 11.5855472 50.9280918, 11.5855714 50.9280864, 11.5856003 50.9280781, 11.5856246 50.9280677, 11.5856418 50.9280543, 11.5856485 50.9280424, 11.585652 50.9280294, 11.5856528 50.9280157, 11.5856518 50.9280026, 11.5856506 50.9279968, 11.5855516 50.9278161, 11.5853856 50.9274988, 11.5852817 50.9273178, 11.5852693 50.9272936, 11.5852552 50.9272659, 11.5852427 50.9272414, 11.5852049 50.9271674)",,6.45,,
25113076,3,Leutragraben,secondary,30,False,True,71.67099999999999,"LINESTRING (11.5835414 50.9284069, 11.583445 50.9280532, 11.5834307 50.9279945, 11.5834221 50.9279591, 11.5834078 50.9278974, 11.583388 50.9277699)",,,,
294568538,3,Leutragraben,secondary,30,False,False,15.387,"LINESTRING (11.5835414 50.9284069, 11.5835586 50.9284771, 11.5835774 50.9285434)",,,,
"[313579248, 5978012]",3,Käthe-Kollwitz-Straße,residential,50,False,False,78.655,"LINESTRING (11.5913239 50.9322706, 11.59109 50.9322475, 11.5909244 50.9322386, 11.5908037 50.9322339, 11.5904415 50.9322173, 11.590386 50.9322162, 11.5902313 50.9322131, 11.5902063 50.9322125)",,,,
"[313579201, 254439372, 254439373, 245671694, 35134207, 1069928150, 313579199]","['4', '2', '3']",Am Anger,primary,50,False,True,226.833,"LINESTRING (11.5913239 50.9322706, 11.5913857 50.9320765, 11.591437 50.9319413, 11.5914932 50.9318151, 11.5915165 50.9317669, 11.5916102 50.9315747, 11.5917478 50.9313636, 11.5918165 50.9312773, 11.5919104 50.9311773, 11.5920755 50.9310109, 11.5924745 50.930637, 11.5924993 50.930614, 11.5926863 50.9304465)",B 88,,,
10213292,4,Am Anger,primary,50,False,True,11.677,"LINESTRING (11.5926863 50.9304465, 11.5927789 50.9303592)",B 88,,,
"[245671696, 26631346]","['2', '3']",Lutherplatz,primary,50,True,False,144.038,"LINESTRING (11.5926863 50.9304465, 11.5924304 50.9303556, 11.5922634 50.9302991, 11.5919486 50.9302066, 11.591768 50.9301625, 11.5915016 50.9301007, 11.5911498 50.9300409, 11.59108 50.930031, 11.5909969 50.9300186, 11.5909013 50.9300011, 11.5908214 50.9299824, 11.5907836 50.9299724)",B 7,,,
"[313579201, 254439372, 254439373, 245671694, 313579199, 1069928150, 35134207]","['4', '2', '3']",Am Anger,primary,50,False,False,226.833,"LINESTRING (11.5926863 50.9304465, 11.5924993 50.930614, 11.5924745 50.930637, 11.5920755 50.9310109, 11.5919104 50.9311773, 11.5918165 50.9312773, 11.5917478 50.9313636, 11.5916102 50.9315747, 11.5915165 50.9317669, 11.5914932 50.9318151, 11.591437 50.9319413, 11.5913857 50.9320765, 11.5913239 50.9322706)",B 88,,,
"[35067654, 802616503]",2,Am Eisenbahndamm,primary,50,True,False,117.51800000000001,"LINESTRING (11.592062 50.9265437, 11.5914608 50.9263068, 11.5910379 50.9261428, 11.5909932 50.9261245, 11.5907526 50.9260256, 11.5906433 50.9259805)",B 88,,,
41215476,3,Am Eisenbahndamm,primary,50,False,False,26.990000000000002,"LINESTRING (11.592062 50.9265437, 11.5922038 50.9266112, 11.5923557 50.9267002)",B 88,,,
5120134,2,Friedrich-Engels-Straße,tertiary,50,True,False,13.413,"LINESTRING (11.5903688 50.9240401, 11.5905574 50.9240197)",,,,
242852494,3,Stadtrodaer Straße,primary,50,True,False,11.724,"LINESTRING (11.5903943 50.9241443, 11.5903688 50.9240401)",B 88,,,
234316647,2,Stadtrodaer Straße,primary,50,True,False,11.823,"LINESTRING (11.5905574 50.9240197, 11.5905849 50.9241246)",B 88,,,
"[1135736368, 1135736369, 242852493]",2,Friedrich-Engels-Straße,tertiary,50,True,False,91.443,"LINESTRING (11.5905574 50.9240197, 11.590801 50.9239896, 11.590995 50.9239624, 11.5916109 50.9238759, 11.5917119 50.9238765, 11.5918372 50.9238823)",,,,
242852492,1,Friedrich-Engels-Straße,tertiary,50,True,False,13.538,"LINESTRING (11.5905849 50.9241246, 11.5903943 50.9241443)",,,,
"[234316643, 234316648, 198940488, 25016972, 242852495]","['4', '2', '3']",Stadtrodaer Straße,primary,50,True,False,174.154,"LINESTRING (11.5905849 50.9241246, 11.5906079 50.9242187, 11.5906521 50.9244589, 11.5906709 50.9245988, 11.5906941 50.9248038, 11.590703 50.9250301, 11.5907036 50.9253619, 11.5906998 50.9255025, 11.5906872 50.9256868)",B 88,,yes,
167167867,3,Fischergasse,secondary,50,True,False,23.189999999999998,"LINESTRING (11.5906872 50.9256868, 11.5906775 50.9257733, 11.5906593 50.9258946)",,,,
167167875,1,Stadtrodaer Straße,primary,50,True,False,39.039,"LINESTRING (11.5906872 50.9256868, 11.5907447 50.9257895, 11.5907915 50.9258591, 11.5908366 50.9259149, 11.5908691 50.9259538, 11.5909187 50.926005)",B 88,,,
23607548,,Johannisplatz,residential,20,False,True,26.739,"LINESTRING (11.5837169 50.9294929, 11.5836446 50.9294924, 11.5835276 50.9295005, 11.5833372 50.9295136)",,5.6,,
"[31129978, 31129791]",2,Leutragraben,secondary,30,False,False,49.366,"LINESTRING (11.5837169 50.9294929, 11.5837356 50.9293879, 11.5837404 50.9293408, 11.583743 50.9292922, 11.5837457 50.9292339, 11.5837442 50.9291929, 11.5837155 50.9290509)",,,,
31129791,2,Leutragraben,secondary,30,False,True,28.086,"LINESTRING (11.5837169 50.9294929, 11.5836881 50.9296755, 11.5836935 50.9297445)",,,,
23607548,,Johannisplatz,residential,20,False,False,26.739,"LINESTRING (11.5833372 50.9295136, 11.5835276 50.9295005, 11.5836446 50.9294924, 11.5837169 50.9294929)",,5.6,,
781135405,,Sophienstraße,residential,30,False,False,12.164,"LINESTRING (11.5886139 50.9322993, 11.5886037 50.9321901)",,,,
172127261,1,Käthe-Kollwitz-Straße,residential,30,True,False,80.39500000000001,"LINESTRING (11.5886139 50.9322993, 11.5884464 50.9323007, 11.587975 50.9323045, 11.5875925 50.9323076, 11.5874668 50.9323086)",,,,
781135405,,Sophienstraße,residential,30,False,True,12.164,"LINESTRING (11.5886037 50.9321901, 11.5886139 50.9322993)",,,,
"[313579249, 172127260]","['2', '1']",Käthe-Kollwitz-Straße,residential,30,True,False,113.32,"LINESTRING (11.5886037 50.9321901, 11.5887588 50.9321882, 11.5887904 50.9321878, 11.5897661 50.9321786, 11.5899162 50.9321702, 11.5899735 50.9321696, 11.5900376 50.9321689, 11.5901736 50.932205, 11.5902063 50.9322125)",,,,
781135405,,Sophienstraße,residential,30,False,False,110.67,"LINESTRING (11.5886037 50.9321901, 11.5885964 50.9321168, 11.5885129 50.9313226, 11.5885232 50.9312655, 11.5885748 50.9312053)",,,,
35115684,2,Grietgasse,residential,30,False,False,27.458,"LINESTRING (11.5869437 50.9260309, 11.5868759 50.9260718, 11.5868122 50.9261026, 11.5867552 50.9261246, 11.5866484 50.9261538, 11.5866161 50.9261612)",,,,
"[313278987, 167167869]",,Grietgasse,residential,30,False,True,178.06599999999997,"LINESTRING (11.5869437 50.9260309, 11.5869819 50.9260464, 11.5870754 50.9260844, 11.587151 50.9261151, 11.5872977 50.9261481, 11.5875634 50.9261888, 11.5876939 50.9262088, 11.588233 50.9262913, 11.5886276 50.9263517, 11.5887252 50.9263687, 11.5890315 50.9264389, 11.589212 50.9264944, 11.5893106 50.9265585)",,6,,
"[648584538, 648584540, 98332542, 23818119]",2,Am Volksbad,residential,"['50', '30']",False,False,104.524,"LINESTRING (11.5869437 50.9260309, 11.586988 50.9259962, 11.5870282 50.9259554, 11.5870607 50.9259138, 11.5870874 50.9258645, 11.5871037 50.9258108, 11.5871282 50.9256582, 11.5871323 50.9255912, 11.5871376 50.9254765, 11.5871474 50.9253952, 11.5871644 50.9253203, 11.5871737 50.9252893, 11.5872296 50.9251226)",,,,
35112622,3,Knebelstraße,secondary,50,False,False,59.283,"LINESTRING (11.5872296 50.9251226, 11.5871854 50.9251133, 11.5871235 50.9251011, 11.5869102 50.925056, 11.5868569 50.9250444, 11.586635 50.9249973, 11.5865884 50.924986, 11.5864311 50.9249472)",,,,
153576881,1,Knebelstraße,secondary,50,True,False,78.618,"LINESTRING (11.5872296 50.9251226, 11.5874424 50.9251415, 11.5875253 50.9251543, 11.5876147 50.9251737, 11.5878067 50.9252147, 11.588021 50.9252592, 11.5882986 50.9253284)",,3,,
"[648584538, 648584540, 98332542, 23818119]",2,Am Volksbad,residential,"['50', '30']",False,True,104.52400000000002,"LINESTRING (11.5872296 50.9251226, 11.5871737 50.9252893, 11.5871644 50.9253203, 11.5871474 50.9253952, 11.5871376 50.9254765, 11.5871323 50.9255912, 11.5871282 50.9256582, 11.5871037 50.9258108, 11.5870874 50.9258645, 11.5870607 50.9259138, 11.5870282 50.9259554, 11.586988 50.9259962, 11.5869437 50.9260309)",,,,
25113078,,Paradiesstraße,residential,30,False,True,8.211,"LINESTRING (11.5893106 50.9265585, 11.5893145 50.9266323)",,,,
23949559,,Paradiesstraße,residential,50,False,False,75.747,"LINESTRING (11.5893106 50.9265585, 11.5893869 50.9264436, 11.5893866 50.9263037, 11.5893902 50.9260608, 11.5893907 50.9260308, 11.5893924 50.9259458, 11.589396 50.925887)",,,,
"[313278987, 167167869]",,Grietgasse,residential,30,False,False,178.066,"LINESTRING (11.5893106 50.9265585, 11.589212 50.9264944, 11.5890315 50.9264389, 11.5887252 50.9263687, 11.5886276 50.9263517, 11.588233 50.9262913, 11.5876939 50.9262088, 11.5875634 50.9261888, 11.5872977 50.9261481, 11.587151 50.9261151, 11.5870754 50.9260844, 11.5869819 50.9260464, 11.5869437 50.9260309)",,6,,
25113078,,Paradiesstraße,residential,30,False,False,38.739000000000004,"LINESTRING (11.5893327 50.9269805, 11.5893298 50.9269224, 11.5893278 50.9268849, 11.5893145 50.9266323)",,,,
"[31129786, 356066820]",2,Löbdergraben,tertiary,20,False,True,81.08,"LINESTRING (11.5893327 50.9269805, 11.5891828 50.9269875, 11.589061 50.9269881, 11.588874 50.9269827, 11.5881815 50.92693)",,,,
"[46762713, 371699091, 1265337582]","['2', '3']",Löbdergraben,tertiary,50,False,False,67.131,"LINESTRING (11.5893327 50.9269805, 11.5894897 50.926973, 11.5901075 50.9269644, 11.5901541 50.9269664, 11.5902895 50.9269721)",,,,
25113076,3,Leutragraben,secondary,30,False,False,71.67099999999999,"LINESTRING (11.583388 50.9277699, 11.5834078 50.9278974, 11.5834221 50.9279591, 11.5834307 50.9279945, 11.583445 50.9280532, 11.5835414 50.9284069)",,,,
"[40242685, 860632405]",2,Schillerstraße,secondary,30,False,True,122.45199999999998,"LINESTRING (11.583388 50.9277699, 11.5833792 50.9276806, 11.5833757 50.927569, 11.5833783 50.9275201, 11.5834088 50.9271753, 11.5834332 50.9269361, 11.5834411 50.9268797, 11.5834455 50.9268488, 11.5834645 50.9267452, 11.5834812 50.9266985, 11.5834945 50.9266735)",,,,
"[1244926601, 35068906, 1244926602, 371699094, 239209081, 46582460, 1111536318]","['2', '3']",Teichgraben,tertiary,"['50', '20']",False,False,144.38400000000001,"LINESTRING (11.583388 50.9277699, 11.5834483 50.9277658, 11.5835132 50.927756, 11.5835787 50.9277354, 11.5836242 50.9277205, 11.5836808 50.9277021, 11.5837876 50.9276657, 11.5841682 50.9275334, 11.5842951 50.9274868, 11.5843533 50.9274657, 11.584482 50.9274198, 11.5846757 50.9273494, 11.5849349 50.9272553, 11.5852049 50.9271674)",,,,
23963556,,Holzmarkt,living_street,,True,False,92.34700000000001,"LINESTRING (11.5852049 50.9271674, 11.585189 50.9271361, 11.5851665 50.9270919, 11.5851421 50.9270439, 11.5851197 50.9269997, 11.5850735 50.9269128, 11.5850462 50.9268614, 11.5849762 50.9267298, 11.5848554 50.9264905, 11.5848215 50.9264147, 11.5848156 50.9264014, 11.5848044 50.9263763)",,5,,
"[1244926601, 35068906, 1244926602, 371699094, 239209081, 46582460, 1111536318]","['2', '3']",Teichgraben,tertiary,"['20', '50']",False,True,144.384,"LINESTRING (11.5852049 50.9271674, 11.5849349 50.9272553, 11.5846757 50.9273494, 11.584482 50.9274198, 11.5843533 50.9274657, 11.5842951 50.9274868, 11.5841682 50.9275334, 11.5837876 50.9276657, 11.5836808 50.9277021, 11.5836242 50.9277205, 11.5835787 50.9277354, 11.5835132 50.927756, 11.5834483 50.9277658, 11.583388 50.9277699)",,,,
"[167167873, 24011536, 1215347290, 1215347289, 254055514]",2,"['Kollegiengasse', 'Nonnenplan']",residential,"['50', '20']",False,True,257.045,"LINESTRING (11.5852049 50.9271674, 11.5852427 50.9272414, 11.5852552 50.9272659, 11.5852693 50.9272936, 11.5852817 50.9273178, 11.5853856 50.9274988, 11.5855516 50.9278161, 11.5856506 50.9279968, 11.5856518 50.9280026, 11.5856528 50.9280157, 11.585652 50.9280294, 11.5856485 50.9280424, 11.5856418 50.9280543, 11.5856246 50.9280677, 11.5856003 50.9280781, 11.5855714 50.9280864, 11.5855472 50.9280918, 11.5855205 50.9280978, 11.5852978 50.9281424, 11.5852536 50.9281513, 11.5850128 50.9281995, 11.5849725 50.9282076, 11.5843534 50.928316, 11.5841158 50.9283508, 11.5836998 50.9283947, 11.5835414 50.9284069)",,6.45,,
"[167167872, 1244926604, 1244926603, 255321212]",2,"['Löbdergraben', 'Teichgraben']",tertiary,20,False,False,94.62199999999999,"LINESTRING (11.5852049 50.9271674, 11.5852774 50.9271456, 11.5854102 50.9271057, 11.5855017 50.9270853, 11.5856233 50.927058, 11.5858539 50.9270092, 11.5860537 50.9269695, 11.5861108 50.9269581, 11.5861921 50.9269458, 11.5862884 50.9269312, 11.5864533 50.9269141, 11.5864869 50.9269106)",,,,
"[313579204, 23784621]","['2', '3']",Bibliotheksplatz,residential,"['50', '30']",False,True,127.016,"LINESTRING (11.5873652 50.9312073, 11.5872813 50.9310915, 11.5872428 50.9310198, 11.5872133 50.9309508, 11.5871984 50.9308751, 11.5872132 50.9305165, 11.5872338 50.9302607, 11.5872317 50.9302028, 11.5872237 50.9301514, 11.587208 50.930085)",,,,
1110801097,,Bibliotheksweg,residential,30,True,False,90.53200000000001,"LINESTRING (11.5873652 50.9312073, 11.5874414 50.9311844, 11.5875504 50.9311581, 11.5877013 50.9311216, 11.5878202 50.9310942, 11.5879471 50.9310806, 11.5880769 50.9310775, 11.5882168 50.9310909, 11.5884971 50.9311722, 11.5885748 50.9312053)",,,,
"[1131973937, 1131973938, 1131973842, 26751545]",,Am Planetarium,residential,30,False,False,111.479,"LINESTRING (11.5873652 50.9312073, 11.5874064 50.9312961, 11.5874228 50.9313751, 11.5874369 50.9314548, 11.5874451 50.931506, 11.5874488 50.9315898, 11.5874521 50.9316651, 11.5874583 50.9319522, 11.5874612 50.9320892, 11.5874637 50.9322046)",,,,
"[24425729, 1153878862]",,Schloßgasse,residential,,False,False,36.262,"LINESTRING (11.5893148 50.9291528, 11.5893358 50.9292377, 11.5893471 50.9292847, 11.5890439 50.9293091)",,,,
24427948,,Schloßgasse,residential,,False,False,57.018,"LINESTRING (11.5890439 50.9293091, 11.5890812 50.9295033, 11.5891181 50.9298196)",,,,
24427948,,Schloßgasse,residential,,False,True,26.412,"LINESTRING (11.5890439 50.9293091, 11.5888317 50.9293372, 11.5887525 50.9293419, 11.5886727 50.9293485)",,,,
"[24425729, 1153878862]",,Schloßgasse,residential,,False,True,36.262,"LINESTRING (11.5890439 50.9293091, 11.5893471 50.9292847, 11.5893358 50.9292377, 11.5893148 50.9291528)",,,,
254653902,,Kirchplatz,residential,20,False,True,9.112,"LINESTRING (11.5871974 50.9288655, 11.5873269 50.9288582)",,5,,
"[26997923, 52246372]",,Rathausgasse,living_street,,False,"[False, True]",115.92,"LINESTRING (11.5871974 50.9288655, 11.5871679 50.9287234, 11.5871223 50.9285044, 11.5870998 50.9283092, 11.5870856 50.9281421, 11.5870799 50.9280755, 11.586978 50.9278768, 11.5869586 50.927839)",,"['4', '10']",,
"[1110801922, 27505565, 24011534]",,"['Weigelstraße', 'Rathausgasse', 'Kirchplatz']",residential,20,False,"[False, True]",103.561,"LINESTRING (11.5871974 50.9288655, 11.5869857 50.9288768, 11.5869901 50.9288985, 11.5870325 50.9291097, 11.587141 50.9296682)",,,,
"[27505954, 1217763957]",,Am Heinrichsberg,residential,50,False,True,61.33500000000001,"LINESTRING (11.5836935 50.9297445, 11.5836386 50.9297718, 11.5834935 50.9298391, 11.5834208 50.9298711, 11.5833542 50.9299143, 11.5833074 50.9299664, 11.5832759 50.9300348, 11.5832683 50.9301328, 11.5832786 50.930181)",,,,
31129791,2,Leutragraben,secondary,30,False,False,28.086,"LINESTRING (11.5836935 50.9297445, 11.5836881 50.9296755, 11.5837169 50.9294929)",,,,
"[313579250, 25113077]","['2', '3']",Leutragraben,secondary,30,False,True,50.602000000000004,"LINESTRING (11.5836935 50.9297445, 11.58372 50.9298045, 11.5838342 50.9299691, 11.5838781 50.9300535, 11.5838917 50.9300956, 11.5839082 50.9301763)",,,,
172127260,1,Käthe-Kollwitz-Straße,residential,30,True,False,79.907,"LINESTRING (11.5874637 50.9322046, 11.587586 50.9322031, 11.5876513 50.9322022, 11.5879688 50.9321982, 11.5884376 50.9321922, 11.5886037 50.9321901)",,,,
1131973842,,Am Planetarium,residential,30,False,False,11.567,"LINESTRING (11.5874637 50.9322046, 11.5874647 50.9322617, 11.5874668 50.9323086)",,,,
"[26751545, 1131973842, 1131973938, 1131973937]",,Am Planetarium,residential,30,False,True,111.47899999999998,"LINESTRING (11.5874637 50.9322046, 11.5874612 50.9320892, 11.5874583 50.9319522, 11.5874521 50.9316651, 11.5874488 50.9315898, 11.5874451 50.931506, 11.5874369 50.9314548, 11.5874228 50.9313751, 11.5874064 50.9312961, 11.5873652 50.9312073)",,,,
"[27505954, 1217763957]",,Am Heinrichsberg,residential,50,False,False,61.33500000000001,"LINESTRING (11.5832786 50.930181, 11.5832683 50.9301328, 11.5832759 50.9300348, 11.5833074 50.9299664, 11.5833542 50.9299143, 11.5834208 50.9298711, 11.5834935 50.9298391, 11.5836386 50.9297718, 11.5836935 50.9297445)",,,,
110375944,,Grietgasse,residential,20,False,False,10.079,"LINESTRING (11.5849477 50.9263687, 11.5848044 50.9263763)",,6.7,,
"[254653904, 110375942, 24292175]",,Neugasse,residential,20,True,False,261.80800000000005,"LINESTRING (11.5849477 50.9263687, 11.5849469 50.9263274, 11.5849432 50.9261489, 11.5849114 50.9260005, 11.5848005 50.9257336, 11.5846364 50.9253492, 11.584499 50.9250402, 11.5844657 50.9249749, 11.5844469 50.924938, 11.5843638 50.9247894, 11.5842909 50.9246487, 11.5842091 50.9245056, 11.5841088 50.9243299, 11.5842734 50.924173, 11.5842807 50.924166, 11.5843163 50.9241307)",,"['4.5', '5.1']",,
"[254055484, 356066821]",2,Grietgasse,residential,"['20', '30']",False,True,119.841,"LINESTRING (11.5849477 50.9263687, 11.5850361 50.9263648, 11.5852837 50.9263538, 11.5856491 50.9263292, 11.585745 50.9263201, 11.5858413 50.926311, 11.5859778 50.9262916, 11.5860984 50.9262702, 11.586269 50.9262382, 11.5863561 50.9262196, 11.5864629 50.9261965, 11.5865839 50.9261686, 11.5866161 50.9261612)",,,,
24301477,2,Krautgasse,residential,50,False,False,43.28,"LINESTRING (11.5837155 50.9290509, 11.5836275 50.9290603, 11.5836158 50.9290616, 11.5832495 50.929102, 11.5831744 50.9291016, 11.5831084 50.929088)",,7.7,,
"[31129978, 31129791]",2,Leutragraben,secondary,30,False,True,49.366,"LINESTRING (11.5837155 50.9290509, 11.5837442 50.9291929, 11.5837457 50.9292339, 11.583743 50.9292922, 11.5837404 50.9293408, 11.5837356 50.9293879, 11.5837169 50.9294929)",,,,
130411122,3,Leutragraben,secondary,30,False,True,20.159,"LINESTRING (11.5837155 50.9290509, 11.5836971 50.9289792, 11.5836689 50.928872)",,,,
24425736,,Fürstengraben,living_street,,True,False,136.72799999999998,"LINESTRING (11.5891181 50.9298196, 11.5886278 50.9298314, 11.5883347 50.9298402, 11.5882835 50.9298417, 11.5875772 50.929856, 11.5871686 50.9298663)",,,,
24427948,,Schloßgasse,residential,,False,True,57.018,"LINESTRING (11.5891181 50.9298196, 11.5890812 50.9295033, 11.5890439 50.9293091)",,,,
"[255623658, 313579259]",2,Schloßgasse,residential,,False,False,23.479,"LINESTRING (11.5891181 50.9298196, 11.5891395 50.9299452, 11.5891439 50.929971, 11.5891531 50.9300296)",,,,
172441566,,Weigelstraße,residential,20,False,False,15.526,"LINESTRING (11.5871686 50.9298663, 11.5871493 50.9297272)",,,,
"[255623664, 167167876]",2,Weigelstraße,residential,50,False,True,24.485999999999997,"LINESTRING (11.5871686 50.9298663, 11.5871836 50.9299782, 11.587187 50.9299963, 11.587208 50.930085)",,,,
171271135,,Dietrichweg,residential,30,False,False,92.464,"LINESTRING (11.5939582 50.9242668, 11.592788 50.9246507)",,,,
24774987,,Maurerstraße,residential,30,False,False,59.084,"LINESTRING (11.5939582 50.9242668, 11.5939622 50.9242726, 11.5942906 50.9247551)",,,,
164088522,,Am Burggarten,residential,30,False,True,80.334,"LINESTRING (11.5942906 50.9247551, 11.5933819 50.9251954)",,,,
24774987,,Maurerstraße,residential,30,False,True,59.084,"LINESTRING (11.5942906 50.9247551, 11.5939622 50.9242726, 11.5939582 50.9242668)",,,,
172441566,,Weigelstraße,residential,20,False,True,6.586,"LINESTRING (11.587141 50.9296682, 11.5871493 50.9297272)",,,,
167167870,,Hinter der Kirche,residential,,True,False,108.923,"LINESTRING (11.587141 50.9296682, 11.5875037 50.9296311, 11.5880038 50.929587, 11.588273 50.929519, 11.58838 50.929401, 11.5884786 50.9293585, 11.588535 50.9293551)",,,,
"[1110801922, 27505565, 24011534]",,"['Rathausgasse', 'Weigelstraße', 'Kirchplatz']",residential,20,False,"[False, True]",103.56099999999999,"LINESTRING (11.587141 50.9296682, 11.5870325 50.9291097, 11.5869901 50.9288985, 11.5869857 50.9288768, 11.5871974 50.9288655)",,,,
172441566,,Weigelstraße,residential,20,False,False,6.586,"LINESTRING (11.5871493 50.9297272, 11.587141 50.9296682)",,,,
172441566,,Weigelstraße,residential,20,False,True,15.526,"LINESTRING (11.5871493 50.9297272, 11.5871686 50.9298663)",,,,
24884866,,Jenergasse,living_street,,False,False,83.641,"LINESTRING (11.5871493 50.9297272, 11.5870727 50.9297281, 11.5870146 50.9297288, 11.5866557 50.9297432, 11.5865642 50.9297232, 11.5864968 50.9296751, 11.5863591 50.9295092, 11.586217 50.9294175)",,,,
24884866,,Jenergasse,living_street,,False,False,29.151,"LINESTRING (11.586217 50.9294175, 11.5862052 50.9292764, 11.5861952 50.9291557)",,,,
24884866,,Jenergasse,living_street,,False,True,83.64100000000002,"LINESTRING (11.586217 50.9294175, 11.5863591 50.9295092, 11.5864968 50.9296751, 11.5865642 50.9297232, 11.5866557 50.9297432, 11.5870146 50.9297288, 11.5870727 50.9297281, 11.5871493 50.9297272)",,,,
