osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,ref,bridge,junction,access,width,tunnel
6269778,False,Pfeifergäßle,residential,,False,103.41499999999999,"LINESTRING (9.7922053 48.8005277, 9.7923321 48.8003199, 9.7923615 48.8002717, 9.7924164 48.8000753, 9.7924926 48.7997777, 9.7925311 48.7996272)",,,,,,,
"[484414362, 135422459]",False,Ledergasse,residential,30,True,55.05800000000001,"LINESTRING (9.7922053 48.8005277, 9.7920238 48.8008253, 9.7919747 48.8009059, 9.7919116 48.800983)",,,,,,,
135423340,False,Ledergasse,residential,20,False,28.311999999999998,"LINESTRING (9.7922053 48.8005277, 9.7920111 48.8004755, 9.7918474 48.8004315)",,,,,,,
310812836,False,Ledergasse,residential,30,True,73.493,"LINESTRING (9.7922053 48.8005277, 9.7929369 48.8007244, 9.7931343 48.8007775)",,,,,,,
6269778,False,Pfeifergäßle,residential,,True,103.41499999999999,"LINESTRING (9.7925311 48.7996272, 9.7924926 48.7997777, 9.7924164 48.8000753, 9.7923615 48.8002717, 9.7923321 48.8003199, 9.7922053 48.8005277)",,,,,,,
6615719,True,Klarenbergstraße,tertiary,30,False,51.98,"LINESTRING (9.7988952 48.7955979, 9.7989861 48.7956298, 9.7995227 48.7958162)",,,,,,,
30837512,False,Parlerstraße,tertiary,30,True,35.047000000000004,"LINESTRING (9.7988952 48.7955979, 9.7987147 48.7957788, 9.7985912 48.7958347)",3,,,,,,
6937118,False,Obere Zeiselbergstraße,living_street,7,True,27.422,"LINESTRING (9.8012614 48.7964467, 9.8009486 48.7963112)",,,,,,,
"[24897121, 6937118]",False,Obere Zeiselbergstraße,living_street,7,False,73.742,"LINESTRING (9.8012614 48.7964467, 9.8011763 48.7965409, 9.8010269 48.7969137, 9.800971 48.7970776)",,,,,,,
9189517,False,Gemeindehausstraße,living_street,,True,10.525,"LINESTRING (9.7999379 48.7976778, 9.7999017 48.7977694)",,,,,,,
9189517,False,Gemeindehausstraße,living_street,,False,10.525,"LINESTRING (9.7999017 48.7977694, 9.7999379 48.7976778)",,,,,,,
6937121,False,Gemeindehausstraße,living_street,7,True,29.778,"LINESTRING (9.7999017 48.7977694, 9.7998029 48.7977172, 9.7995834 48.7976028)",,,,,,,
39819889,False,Gemeindehausstraße,living_street,,False,27.372999999999998,"LINESTRING (9.7999017 48.7977694, 9.7999083 48.7978068, 9.7999515 48.797879, 9.7999758 48.7979073, 9.8000692 48.7979841)",,,,,,,
6937130,False,Hochstraße,living_street,,False,25.645,"LINESTRING (9.7994976 48.7982715, 9.7997505 48.798112)",,,,,,,
6937130,False,Hochstraße,living_street,,True,60.867999999999995,"LINESTRING (9.7994976 48.7982715, 9.7992919 48.7983982, 9.7991484 48.7985098, 9.7988551 48.7986056)",,,,,,,
10882485,False,Imhofstraße,living_street,,True,34.364,"LINESTRING (9.7994976 48.7982715, 9.79967 48.7983968, 9.799686 48.7984509, 9.7996015 48.7985149)",,,,,,,
10882486,False,Imhofstraße,living_street,,False,22.353,"LINESTRING (9.7988003 48.798768, 9.7991047 48.7987824)",,,,,,,
"[45664537, 5787414]",True,"['Rinderbacher Gasse', 'Kornhausstraße']",living_street,,False,118.415,"LINESTRING (9.7988003 48.798768, 9.7986652 48.7991636, 9.7985944 48.7992957, 9.7985612 48.7993576, 9.7991594 48.7994849, 9.7992171 48.7994961)",,,,,,,
10882486,False,Imhofstraße,living_street,,False,27.529,"LINESTRING (9.7994896 48.7989421, 9.7998088 48.7990728)",,,,,,,
10882486,False,Imhofstraße,living_street,,True,33.319,"LINESTRING (9.7994896 48.7989421, 9.7991047 48.7987824)",,,,,,,
25158235,False,Imhofstraße,living_street,,False,65.872,"LINESTRING (9.7994896 48.7989421, 9.799365 48.79909, 9.7993661 48.7992241, 9.7992834 48.7993746, 9.7992171 48.7994961)",,,,,,,
310812830,False,Franziskanergasse,living_street,7,True,24.478,"LINESTRING (9.7994224 48.8000022, 9.7993216 48.8000264, 9.7991965 48.8001511)",,,,,,,
6245127,False,Haußmannstraße,residential,30,False,64.318,"LINESTRING (9.791869 48.7966333, 9.7913779 48.7971128)",,,,,,,
6245127,False,Haußmannstraße,residential,30,True,105.14699999999999,"LINESTRING (9.791869 48.7966333, 9.7922528 48.7962675, 9.7923975 48.7961294, 9.7924125 48.796115, 9.7926847 48.7958552)",,,,,,,
7965062,False,Lessingstraße,residential,30,True,84.075,"LINESTRING (9.791869 48.7966333, 9.7921991 48.7967829, 9.7922292 48.7967966, 9.7928129 48.7970635)",,,,,,,
337526923,False,Vordere Schmiedgasse,residential,,False,12.459,"LINESTRING (9.8019184 48.8022481, 9.8020576 48.8021837)",,,,,,,
8067295,False,Hintere Schmiedgasse,residential,,False,14.102,"LINESTRING (9.8019184 48.8022481, 9.8019605 48.8023079, 9.8019641 48.8023234, 9.8019537 48.8023681)",,,,,,,
8067295,False,Hintere Schmiedgasse,residential,,True,27.905,"LINESTRING (9.8019184 48.8022481, 9.8017346 48.8021628, 9.8016049 48.8021055)",,,,,,,
5897433,True,Hintere Schmiedgasse,residential,20,False,33.857,"LINESTRING (9.8019537 48.8023681, 9.8018913 48.8024268, 9.8018048 48.8024725, 9.8017013 48.8025093, 9.8015849 48.8025393)",,,,,,,
8067295,False,Hintere Schmiedgasse,residential,,True,14.102,"LINESTRING (9.8019537 48.8023681, 9.8019641 48.8023234, 9.8019605 48.8023079, 9.8019184 48.8022481)",,,,,,,
8067297,False,Bürgerstraße,residential,20,False,58.128,"LINESTRING (9.800152 48.8021951, 9.8001387 48.8022852, 9.7999107 48.802633, 9.7999059 48.8026863)",,,,,,,
1090854903,True,Hintere Schmiedgasse,residential,20,False,147.63800000000003,"LINESTRING (9.800152 48.8021951, 9.8001091 48.8021793, 9.8000041 48.802152, 9.7995885 48.8020661, 9.799275 48.8020364, 9.7989237 48.8020377, 9.7988714 48.8020383, 9.7987683 48.8020565, 9.7985904 48.8020584, 9.798392 48.8020603, 9.7983122 48.8020608, 9.7981971 48.8020144)",,,,,,,
115428236,False,Remsstraße,secondary,50,False,40.801,"LINESTRING (9.7994092 48.8034867, 9.7999227 48.803629)",3,L 1075,,,,,
"[929921355, 115428238, 1120989877, 1090293302, 1120989879, 398645656, 345829978]",False,Remsstraße,secondary,50,True,239.411,"LINESTRING (9.7994092 48.8034867, 9.798706 48.8032919, 9.7978785 48.8030626, 9.7976513 48.8029997, 9.7974105 48.802933, 9.7971498 48.8028608, 9.7966897 48.8027333, 9.796396 48.8026519)","['2', '3']",L 1075,,,,,
"[1090293304, 305628556, 1090293303]",False,Bürgerstraße,residential,20,True,96.42699999999999,"LINESTRING (9.7994092 48.8034867, 9.7995873 48.8032151, 9.7996552 48.8031157, 9.7996717 48.8030916, 9.7996842 48.8030733, 9.7997148 48.8030273, 9.7997623 48.8029572, 9.7997962 48.8029051, 9.7998972 48.8027424, 9.7999059 48.8026863)",,,,,,,
8067297,False,Bürgerstraße,residential,20,True,58.128,"LINESTRING (9.7999059 48.8026863, 9.7999107 48.802633, 9.8001387 48.8022852, 9.800152 48.8021951)",,,,,,,
8069936,True,Honiggasse,residential,7,False,147.735,"LINESTRING (9.7999059 48.8026863, 9.7998515 48.8026505, 9.7995209 48.802572, 9.7994883 48.8025672, 9.7993161 48.802552, 9.7992373 48.8025443, 9.7989952 48.8025206, 9.79893 48.8025127, 9.7988895 48.8025078, 9.7987809 48.8024885, 9.7987048 48.8024749, 9.7986279 48.8024612, 9.7985286 48.8024435, 9.7985047 48.8024389, 9.7983447 48.8023981, 9.7980596 48.8023249, 9.7980063 48.8022916)",,,,,,,
"[1090293304, 305628556, 1090293303]",False,Bürgerstraße,residential,20,False,96.42699999999999,"LINESTRING (9.7999059 48.8026863, 9.7998972 48.8027424, 9.7997962 48.8029051, 9.7997623 48.8029572, 9.7997148 48.8030273, 9.7996842 48.8030733, 9.7996717 48.8030916, 9.7996552 48.8031157, 9.7995873 48.8032151, 9.7994092 48.8034867)",,,,,,,
"[120127581, 8069933]",False,"['Engelgasse', 'Ledergasse']",living_street,30,"[False, True]",105.852,"LINESTRING (9.7933629 48.8013862, 9.7935351 48.8014379, 9.7936447 48.8014708, 9.7940656 48.8014315, 9.794273 48.8013747, 9.7945778 48.8013735, 9.7946677 48.80127)",,,,,,,
10783389,False,Waisenhausgasse,living_street,7,False,124.841,"LINESTRING (9.7961569 48.8014703, 9.795306 48.8008714, 9.7951448 48.8008217, 9.7948643 48.8008083)",,,,,,,
"[161244938, 310812837]",False,Ledergasse,"['living_street', 'residential']","['50', '7']",False,48.78,"LINESTRING (9.7961569 48.8014703, 9.7960126 48.8015423, 9.7958411 48.8015496, 9.7955319 48.801517)",,,,,,,
"[6245129, 10882475, 329908336, 33047728, 22745010, 329908339, 26160540]",False,"['Mühlbergle', 'Marktplatz', 'Ledergasse', 'Nikolausgasse']",living_street,7,"[False, True]",225.603,"LINESTRING (9.7961569 48.8014703, 9.7962198 48.8014388, 9.7963811 48.8013584, 9.796413 48.8013424, 9.7964711 48.8013134, 9.7965925 48.8012528, 9.7966634 48.8012407, 9.7967806 48.8012371, 9.7969259 48.8012731, 9.7971018 48.8013731, 9.7971793 48.8014631, 9.7974818 48.8012873, 9.7975506 48.8012046, 9.7978559 48.8012017, 9.7979628 48.8012002, 9.7980935 48.8011996, 9.7985359 48.801149, 9.7987852 48.8011007)",,,,,,,building_passage
9193179,False,Hospitalgasse,residential,20,False,17.289,"LINESTRING (9.7975557 48.8022467, 9.7973878 48.8021374)",,,,,,,
310812832,False,Hospitalgasse,residential,20,True,34.331,"LINESTRING (9.7975557 48.8022467, 9.7979594 48.8022626, 9.7980063 48.8022916)",,,,,,,
310812833,False,Hospitalgasse,residential,20,False,72.603,"LINESTRING (9.7975557 48.8022467, 9.7974498 48.8022421, 9.7972702 48.80231, 9.7971394 48.8023208, 9.7969459 48.8023367, 9.7965973 48.8023083)",,,,,,,
9193177,False,Hospitalgasse,living_street,,False,48.155,"LINESTRING (9.796733 48.8020985, 9.7968051 48.8021013, 9.7973878 48.8021374)",,,,,,,
5850209,False,Sebaldstraße,unclassified,30,False,31.784,"LINESTRING (9.7985845 48.7969059, 9.7982541 48.7970912)",,,,,,,
5850209,False,Sebaldstraße,unclassified,30,True,40.87,"LINESTRING (9.7985845 48.7969059, 9.7989686 48.7966393)",,,,,,,
19653407,False,Ziegelgasse,residential,30,False,60.918,"LINESTRING (9.7978999 48.796387, 9.7971537 48.7961451)",,,,,,,
9087141,True,Ziegelgasse,living_street,,False,76.702,"LINESTRING (9.7978999 48.796387, 9.7981367 48.7965269, 9.7985845 48.7969059)",,,,,,,
33047719,True,Waldstetter Gasse,living_street,,False,56.171,"LINESTRING (9.7978999 48.796387, 9.7976721 48.7966206, 9.7975058 48.79682)",,,,,,,
9087145,False,Paradiesstraße,residential,,True,53.125,"LINESTRING (9.7971537 48.7961451, 9.796755 48.7965442)",,,,,,,
19653407,False,Ziegelgasse,residential,30,True,60.918,"LINESTRING (9.7971537 48.7961451, 9.7978999 48.796387)",,,,,,,
19653407,False,Ziegelgasse,residential,30,False,70.827,"LINESTRING (9.7971537 48.7961451, 9.7965876 48.7959152, 9.796452 48.795831, 9.7963679 48.7957788)",,,,,,,
9087145,False,Paradiesstraße,residential,,False,53.125,"LINESTRING (9.796755 48.7965442, 9.7971537 48.7961451)",,,,,,,
9087143,False,Paradiesstraße,residential,30,False,62.967999999999996,"LINESTRING (9.796755 48.7965442, 9.7972023 48.7967086, 9.7974538 48.7968009, 9.7975058 48.79682)",,,,,,,
9087143,False,Paradiesstraße,residential,30,True,91.267,"LINESTRING (9.796755 48.7965442, 9.7962496 48.7963586, 9.795975 48.7962578, 9.7957228 48.7960951)",,,,,,,
30838650,False,Pfeifergäßle,living_street,7,False,21.112,"LINESTRING (9.7925914 48.7991625, 9.7925673 48.7993517)",,,,,,,
45663791,False,Pfeifergäßle,living_street,7,True,28.309,"LINESTRING (9.7925914 48.7991625, 9.7926237 48.7989088)",,,,,,,
9087147,False,Pfeifergäßle,living_street,7,False,130.335,"LINESTRING (9.7925914 48.7991625, 9.7930314 48.7992917, 9.7935141 48.7993819, 9.7937599 48.7994386, 9.7938721 48.7994759, 9.7939963 48.7995146, 9.7942382 48.7995972)",,,,,,,
9087147,False,Pfeifergäßle,living_street,7,False,22.266,"LINESTRING (9.7942382 48.7995972, 9.7944022 48.7997658)",,,,,,,
9087147,False,Pfeifergäßle,living_street,7,True,130.33499999999998,"LINESTRING (9.7942382 48.7995972, 9.7939963 48.7995146, 9.7938721 48.7994759, 9.7937599 48.7994386, 9.7935141 48.7993819, 9.7930314 48.7992917, 9.7925914 48.7991625)",,,,,,,
"[228056720, 9087149]",False,Turniergraben,"['living_street', 'residential']","['20', '7']",True,185.06600000000003,"LINESTRING (9.7942382 48.7995972, 9.7942361 48.7990815, 9.7943085 48.7989882, 9.7945795 48.7986393, 9.7947258 48.7984509, 9.7950981 48.7980852)",,,,,,,
9087147,False,Pfeifergäßle,living_street,7,True,38.033,"LINESTRING (9.7941742 48.8000731, 9.7944022 48.7997658)",,,,,,,
30838649,True,Türlensteg,living_street,7,False,126.63300000000001,"LINESTRING (9.7941742 48.8000731, 9.7939128 48.8000162, 9.7938516 48.8000089, 9.7938047 48.8000161, 9.7937607 48.8000404, 9.7936522 48.8001328, 9.7935295 48.8002602, 9.7933496 48.8004789, 9.7931343 48.8007775)",,,,,,,
"[228056720, 9087149]",False,Turniergraben,"['residential', 'living_street']","['20', '7']",False,185.066,"LINESTRING (9.7950981 48.7980852, 9.7947258 48.7984509, 9.7945795 48.7986393, 9.7943085 48.7989882, 9.7942361 48.7990815, 9.7942382 48.7995972)",,,,,,,
9087149,False,Turniergraben,residential,20,True,42.16,"LINESTRING (9.7950981 48.7980852, 9.795226 48.7979659, 9.7954407 48.7977806)",,,,,,,
9194478,False,Asylstraße,residential,10,False,93.36500000000001,"LINESTRING (9.7950981 48.7980852, 9.7947888 48.7979496, 9.7946903 48.7979059, 9.7946691 48.7978965, 9.7946348 48.7978813, 9.7945537 48.7978453, 9.7940396 48.7976174)",,,,,,,
9087149,False,Turniergraben,residential,20,False,42.16,"LINESTRING (9.7954407 48.7977806, 9.795226 48.7979659, 9.7950981 48.7980852)",,,,,,,
9195283,False,Badmauer,living_street,7,False,108.983,"LINESTRING (9.7946726 48.7991714, 9.7946025 48.7993041, 9.7945792 48.7994159, 9.7946096 48.7994982, 9.7946306 48.7995553, 9.7946963 48.7996843, 9.7947289 48.7997238, 9.7950204 48.8000773)",,,,,,,
1134498590,False,Gemeindehausstraße,residential,,False,21.105,"LINESTRING (9.8009388 48.7985377, 9.8010553 48.7986118, 9.801146 48.7986696)",,,,,,,
9189521,False,Gemeindehausstraße,residential,,False,28.763,"LINESTRING (9.8026286 48.799619, 9.802379 48.7998187)",,,,,,,
"[1134498590, 9189519]",False,Gemeindehausstraße,residential,,True,151.45,"LINESTRING (9.8026286 48.799619, 9.8014073 48.7988359, 9.801146 48.7986696)",,,,,,,
24937291,False,Rinderbacher Gasse,living_street,7,False,32.93,"LINESTRING (9.8029788 48.8009285, 9.8028562 48.8008979, 9.8027364 48.8008697, 9.8025585 48.8008234)",,,,,,,
24937292,False,Turmgasse,living_street,7,False,67.201,"LINESTRING (9.8029788 48.8009285, 9.8028493 48.8012285, 9.8028231 48.8012893, 9.8027717 48.8014447, 9.8027377 48.8014932, 9.8027475 48.8015087)",,,,,,,
"[995531208, 9189529, 1089945493, 1089943566]",False,"['Rinderbacher Gasse', 'Turmgasse']",living_street,7,True,62.959,"LINESTRING (9.8029788 48.8009285, 9.8030923 48.8009433, 9.8031194 48.8008814, 9.8031925 48.8007223, 9.8033225 48.8004775)",,,,,,,
"[995531208, 9189529, 1089945493, 1089943566]",False,"['Rinderbacher Gasse', 'Turmgasse']",living_street,7,False,62.959,"LINESTRING (9.8033225 48.8004775, 9.8031925 48.8007223, 9.8031194 48.8008814, 9.8030923 48.8009433, 9.8029788 48.8009285)",,,,,,,
"[388504984, 91920468]",False,Königsturmstraße,tertiary,50,False,28.101,"LINESTRING (9.8033225 48.8004775, 9.8034455 48.8005608, 9.8035901 48.8006586)",,,,,,,
"[995531209, 1050381482]",False,Königsturmstraße,tertiary,50,True,78.735,"LINESTRING (9.8033225 48.8004775, 9.8028815 48.8001791, 9.8025727 48.7999701)",,,,,,,
819970322,False,Höferlesbach,living_street,7,True,47.131,"LINESTRING (9.8027475 48.8015087, 9.8033238 48.8016973)",,,,,,,
9189528,True,Turmgasse,living_street,7,False,87.79599999999999,"LINESTRING (9.8027475 48.8015087, 9.8027612 48.8015307, 9.8026078 48.8017558, 9.8025901 48.8017817, 9.8024768 48.8019504, 9.8023414 48.8021129, 9.8022626 48.802222)",,,,,,,
24937292,False,Turmgasse,living_street,7,True,67.201,"LINESTRING (9.8027475 48.8015087, 9.8027377 48.8014932, 9.8027717 48.8014447, 9.8028231 48.8012893, 9.8028493 48.8012285, 9.8029788 48.8009285)",,,,,,,
819970322,False,Höferlesbach,living_street,7,False,116.61099999999998,"LINESTRING (9.8027475 48.8015087, 9.8024038 48.8014093, 9.8022633 48.8013687, 9.80217 48.8013326, 9.8019048 48.8012311, 9.8018896 48.8012117, 9.8016825 48.8011284, 9.8015289 48.8013125, 9.8014827 48.8013305)",,,,,,,
94014377,False,Hintere Schmiedgasse,living_street,,True,57.23,"LINESTRING (9.8023262 48.8026265, 9.8021319 48.802624, 9.8017893 48.8026197, 9.8016553 48.8025879, 9.8016297 48.8025702, 9.8015849 48.8025393)",,,,,,,
9194477,False,Schulstraße,residential,50,False,77.33,"LINESTRING (9.7942219 48.7970463, 9.7951067 48.7974257)",,,,,,,
228263854,False,Parlerstraße,residential,30,False,47.174,"LINESTRING (9.7942219 48.7970463, 9.7945671 48.7968204, 9.7946788 48.7967473)",,,,,,,
228263854,False,Parlerstraße,residential,30,True,60.69,"LINESTRING (9.7942219 48.7970463, 9.7941125 48.7971179, 9.7938182 48.7973104, 9.793634 48.7974309)",,,,,,,
443838385,False,Asylstraße,residential,30,True,36.231,"LINESTRING (9.793634 48.7974309, 9.7940396 48.7976174)",,,,,,,
228263854,False,Parlerstraße,residential,30,False,60.690000000000005,"LINESTRING (9.793634 48.7974309, 9.7938182 48.7973104, 9.7941125 48.7971179, 9.7942219 48.7970463)",,,,,,,
"[278668334, 228263854]",False,"['Am Bockstor', 'Parlerstraße']","['residential', 'living_street']","['7', '30']",True,135.06,"LINESTRING (9.793634 48.7974309, 9.7935432 48.7975297, 9.7932334 48.7978847, 9.7929815 48.7981985, 9.7929315 48.7982608, 9.7929067 48.7982903, 9.7927903 48.7984351, 9.7927413 48.7984934)",,,,,,,
443838385,False,Asylstraße,residential,30,False,36.231,"LINESTRING (9.7940396 48.7976174, 9.793634 48.7974309)",,,,,,,
9194478,False,Asylstraße,residential,10,True,93.36500000000001,"LINESTRING (9.7940396 48.7976174, 9.7945537 48.7978453, 9.7946348 48.7978813, 9.7946691 48.7978965, 9.7946903 48.7979059, 9.7947888 48.7979496, 9.7950981 48.7980852)",,,,,,,
9195279,False,Ackergasse,residential,30,False,88.40199999999999,"LINESTRING (9.7940396 48.7976174, 9.7936823 48.7979511, 9.7936664 48.7979922, 9.7936758 48.7980402, 9.7937552 48.798097, 9.7938605 48.7981496, 9.7939304 48.7981851, 9.7940242 48.7982248)",,,,,,,
9194482,False,Romangäßle,living_street,,False,39.438,"LINESTRING (9.7972213 48.7984701, 9.7974875 48.7981618)",,,,,,,
"[284840067, 1114846950, 9194480, 10374357, 9194485]",False,"['Brandstatt', 'Milchgäßle']",living_street,,"[False, True]",207.124,"LINESTRING (9.7972213 48.7984701, 9.7974437 48.7985742, 9.7975889 48.7986421, 9.797733 48.7987095, 9.7978232 48.798807, 9.7978921 48.798876, 9.7980184 48.7990023, 9.7982949 48.7990754, 9.7984873 48.7986948, 9.7985968 48.7985364, 9.7986603 48.7982684, 9.798644 48.7982108)",,,,,,,
"[9194480, 5897436]",False,"['Brandstatt', 'Münstergasse']",living_street,,True,113.913,"LINESTRING (9.7972213 48.7984701, 9.7967962 48.7982713, 9.7968984 48.7981233, 9.7971229 48.7977847, 9.7971431 48.7977526, 9.797145 48.7976384)",,,,,,,
9194482,False,Romangäßle,living_street,,True,39.438,"LINESTRING (9.7974875 48.7981618, 9.7972213 48.7984701)",,,,,,,
310812836,False,Ledergasse,residential,30,False,73.493,"LINESTRING (9.7931343 48.8007775, 9.7929369 48.8007244, 9.7922053 48.8005277)",,,,,,,
310812836,False,Ledergasse,residential,30,True,125.54700000000001,"LINESTRING (9.7931343 48.8007775, 9.7933472 48.8008347, 9.7935928 48.8009007, 9.7939224 48.8009894, 9.7942201 48.8010694, 9.7946677 48.80127)",,,,,,,
310812836,False,Ledergasse,residential,30,True,30.279,"LINESTRING (9.7946677 48.80127, 9.7950043 48.8014281)",,,,,,,
9195280,False,Türlensteg,living_street,7,False,53.32,"LINESTRING (9.7946677 48.80127, 9.7948265 48.8008972, 9.7948643 48.8008083)",,,,,,,
"[8069933, 120127581]",False,"['Engelgasse', 'Ledergasse']",living_street,30,"[False, True]",105.852,"LINESTRING (9.7946677 48.80127, 9.7945778 48.8013735, 9.794273 48.8013747, 9.7940656 48.8014315, 9.7936447 48.8014708, 9.7935351 48.8014379, 9.7933629 48.8013862)",,,,,,,
310812836,False,Ledergasse,residential,30,False,125.547,"LINESTRING (9.7946677 48.80127, 9.7942201 48.8010694, 9.7939224 48.8009894, 9.7935928 48.8009007, 9.7933472 48.8008347, 9.7931343 48.8007775)",,,,,,,
9195282,False,Freudental,living_street,7,False,24.789,"LINESTRING (9.7947167 48.8001757, 9.7950204 48.8000773)",,,,,,,
30838648,True,Türlensteg,living_street,7,False,41.34,"LINESTRING (9.7947167 48.8001757, 9.7941742 48.8000731)",,,,,,,
310812838,False,Türlensteg,living_street,7,True,74.411,"LINESTRING (9.7947167 48.8001757, 9.7949164 48.8004337, 9.7948496 48.8006366, 9.7948643 48.8008083)",,,,,,,
9195281,False,Freudental,living_street,7,False,14.101,"LINESTRING (9.7950204 48.8000773, 9.7952127 48.8000835)",,,,,,,
9195282,False,Freudental,living_street,7,True,24.789,"LINESTRING (9.7950204 48.8000773, 9.7947167 48.8001757)",,,,,,,
9195283,False,Badmauer,living_street,7,True,108.98300000000002,"LINESTRING (9.7950204 48.8000773, 9.7947289 48.7997238, 9.7946963 48.7996843, 9.7946306 48.7995553, 9.7946096 48.7994982, 9.7945792 48.7994159, 9.7946025 48.7993041, 9.7946726 48.7991714)",,,,,,,
6245130,False,Fischergasse,residential,,True,38.93,"LINESTRING (9.794884 48.8018536, 9.794701 48.8021823)",,,,,,,
9398969,False,Ledergasse,residential,50,False,48.126999999999995,"LINESTRING (9.794884 48.8018536, 9.7949575 48.8015938, 9.7949696 48.8015509, 9.7950043 48.8014281)",,,,,,,
"[1137979442, 10783391]",False,"['Fischergasse', 'Ledergasse']",residential,50,False,107.44900000000001,"LINESTRING (9.794884 48.8018536, 9.7953007 48.8019421, 9.7954617 48.8019763, 9.7955469 48.8019716, 9.795614 48.8019346, 9.795638 48.8018879, 9.7956295 48.8018274, 9.7954818 48.801677, 9.7955036 48.8016086, 9.7955319 48.801517)",,,,,,,
1090853182,True,Oberbettringer Straße,tertiary,50,False,17.748,"LINESTRING (9.8040084 48.8006364, 9.8039973 48.80054, 9.8039785 48.8004783)",1,L 1161a,,,,,
6245127,False,Haußmannstraße,residential,30,True,64.318,"LINESTRING (9.7913779 48.7971128, 9.791869 48.7966333)",,,,,,,
25158241,False,Mörikestraße,residential,30,False,88.877,"LINESTRING (9.7913779 48.7971128, 9.7914053 48.7971257, 9.7917167 48.7972711, 9.792366 48.7975767)",,,,,,,
25158241,False,Mörikestraße,residential,30,True,88.877,"LINESTRING (9.792366 48.7975767, 9.7917167 48.7972711, 9.7914053 48.7971257, 9.7913779 48.7971128)",,,,,,,
255476228,False,Uferstraße,residential,30,False,65.88900000000001,"LINESTRING (9.792366 48.7975767, 9.792635 48.7972362, 9.7928129 48.7970635)",,,,,,,
"[276733336, 276388313]",False,"['Uferstraße', 'Sparkassenplatz']",residential,"['20', '30']",True,98.221,"LINESTRING (9.792366 48.7975767, 9.7918903 48.7981731, 9.7918225 48.7983779)",,,,,,,
30837513,False,Klösterlestraße,tertiary,50,True,53.681,"LINESTRING (9.7983239 48.7978477, 9.7981525 48.7978637, 9.7979606 48.79785, 9.7977882 48.7978037, 9.7976315 48.7977446)",,,,,,,
"[1146995833, 45184906]",True,Kapuzinergasse,residential,,False,63.551,"LINESTRING (9.7983239 48.7978477, 9.7983663 48.7977139, 9.7983577 48.7976826, 9.798321 48.7976544, 9.7982926 48.797642, 9.798245 48.7976273, 9.7977982 48.7975338)",,,,,,,
813135529,False,Kapuzinergasse,tertiary,50,False,42.19,"LINESTRING (9.7983239 48.7978477, 9.7986323 48.79781, 9.7988946 48.7978074)",2,,,,,,
10374357,False,Milchgäßle,living_street,,False,3.903,"LINESTRING (9.7986342 48.7981763, 9.798644 48.7982108)",,,,,,,
10882477,False,Radgäßle,living_street,,False,29.938000000000002,"LINESTRING (9.7991965 48.8001511, 9.7994469 48.8002691, 9.799529 48.8003077)",,,,,,,
310812830,False,Franziskanergasse,living_street,7,False,24.478,"LINESTRING (9.7991965 48.8001511, 9.7993216 48.8000264, 9.7994224 48.8000022)",,,,,,,
310812830,False,Franziskanergasse,living_street,7,True,54.931,"LINESTRING (9.7991965 48.8001511, 9.7990674 48.8003245, 9.7990231 48.8003988, 9.7989002 48.8006045)",,,,,,,
"[6245131, 6937139]",False,"['Postgasse', 'Franziskanergasse']",living_street,7,True,96.89500000000001,"LINESTRING (9.7989002 48.8006045, 9.7987617 48.8008801, 9.7992312 48.8009727, 9.7993079 48.8010105, 9.7995481 48.8011248)",,,,,,,
10374367,False,Kronengäßle,living_street,7,False,102.07900000000001,"LINESTRING (9.7989002 48.8006045, 9.7981347 48.8004523, 9.7979854 48.800459, 9.7978726 48.8004808, 9.7977605 48.8004823, 9.7975613 48.8004294)",,,,,,,
310812830,False,Franziskanergasse,living_street,7,False,54.931,"LINESTRING (9.7989002 48.8006045, 9.7990231 48.8003988, 9.7990674 48.8003245, 9.7991965 48.8001511)",,,,,,,
9195280,False,Türlensteg,living_street,7,True,53.32,"LINESTRING (9.7948643 48.8008083, 9.7948265 48.8008972, 9.7946677 48.80127)",,,,,,,
10783389,False,Waisenhausgasse,living_street,7,True,124.841,"LINESTRING (9.7948643 48.8008083, 9.7951448 48.8008217, 9.795306 48.8008714, 9.7961569 48.8014703)",,,,,,,
310812838,False,Türlensteg,living_street,7,False,74.411,"LINESTRING (9.7948643 48.8008083, 9.7948496 48.8006366, 9.7949164 48.8004337, 9.7947167 48.8001757)",,,,,,,
9087147,False,Pfeifergäßle,living_street,7,False,38.033,"LINESTRING (9.7944022 48.7997658, 9.7941742 48.8000731)",,,,,,,
9087147,False,Pfeifergäßle,living_street,7,True,22.266,"LINESTRING (9.7944022 48.7997658, 9.7942382 48.7995972)",,,,,,,
17240421,False,Pfeifergäßle,living_street,7,True,31.152,"LINESTRING (9.7944022 48.7997658, 9.7946168 48.7999803, 9.7946356 48.8)",,,,,,,
9195281,False,Freudental,living_street,7,False,68.313,"LINESTRING (9.7952127 48.8000835, 9.7960963 48.8002802)",,,,,,,
9195281,False,Freudental,living_street,7,True,14.101,"LINESTRING (9.7952127 48.8000835, 9.7950204 48.8000773)",,,,,,,
"[10882473, 28142369]",False,Predigergäßle,living_street,7,False,51.19799999999999,"LINESTRING (9.7952127 48.8000835, 9.7953279 48.7999295, 9.7954853 48.79966)",,,,,,,
