osmid,name,highway,maxspeed,oneway,reversed,length,width,geometry,lanes,ref,access,bridge
"[275257339, 173081540]",Schlossareckplatz,residential,,False,False,111.371,,"LINESTRING (14.2468028 51.3864537, 14.2470244 51.386284, 14.2471397 51.3861545, 14.2472959 51.3855694, 14.247269 51.3855316)",,,,
173081540,Schlossareckplatz,residential,,False,True,238.62099999999998,,"LINESTRING (14.2468028 51.3864537, 14.2465038 51.3867329, 14.2464017 51.3867806, 14.2462929 51.3868019, 14.2447215 51.3869066, 14.2443316 51.3869279, 14.2436458 51.3869565)",,,,
173081548,Töpferstraße,residential,,False,True,38.024,,"LINESTRING (14.2468028 51.3864537, 14.2465959 51.3863566, 14.2465299 51.3863454, 14.2463097 51.3863545)",2,,,
"[275257338, 173161045, 133094327]","['Markt', 'Badergasse']",residential,30,False,"[False, True]",138.11200000000002,,"LINESTRING (14.2437506 51.3852658, 14.2438977 51.385414, 14.244104 51.3856133, 14.2441111 51.3857178, 14.2441077 51.3857853, 14.2442711 51.3864357)",,,,
175641425,Markt,tertiary,30,False,True,78.405,,"LINESTRING (14.2437506 51.3852658, 14.2437659 51.3852595, 14.2438291 51.3852333, 14.243897 51.3851898, 14.2445036 51.3848004, 14.244552 51.3847705)",,,,
179006629,Markt,tertiary,,False,False,9.965,,"LINESTRING (14.2437506 51.3852658, 14.2436814 51.3852656, 14.243607 51.3852654)",,,,
183472850,Kamenzer Straße,tertiary,50,False,True,53.354,,"LINESTRING (14.237303 51.3834811, 14.2365414 51.3834155)",,K 9222,,
"[1268151389, 1268151388, 179003909]",Kamenzer Straße,residential,50,False,False,274.446,5.5,"LINESTRING (14.237303 51.3834811, 14.2377662 51.3835415, 14.2383542 51.3836501, 14.2388903 51.3837633, 14.2390093 51.3837915, 14.2391497 51.3838248, 14.2396588 51.3839455, 14.2398291 51.383985, 14.2410465 51.3842671)",,,,
"[183472848, 601355548]",Am Bahnhof,tertiary,50,False,True,176.613,,"LINESTRING (14.237303 51.3834811, 14.2373936 51.3831962, 14.2374181 51.3831447, 14.2375438 51.3829242, 14.2377526 51.3827517, 14.2378592 51.3826625, 14.2381941 51.3823823, 14.2385131 51.3821153)",,K 9222,,
173081542,Töpferstraße,residential,,False,True,66.119,,"LINESTRING (14.2463097 51.3863545, 14.2464577 51.3857671)",,,,
173081548,Töpferstraße,residential,,False,False,38.024,,"LINESTRING (14.2463097 51.3863545, 14.2465299 51.3863454, 14.2465959 51.3863566, 14.2468028 51.3864537)",2,,,
173081548,Töpferstraße,residential,,False,True,141.797,,"LINESTRING (14.2463097 51.3863545, 14.245519 51.3863968, 14.2450412 51.3864075, 14.2444528 51.3864345, 14.2442711 51.3864357)",2,,,
173081548,Töpferstraße,residential,,False,True,50.485,,"LINESTRING (14.2442711 51.3864357, 14.2435436 51.386432)",2,,,
173081548,Töpferstraße,residential,,False,False,141.797,,"LINESTRING (14.2442711 51.3864357, 14.2444528 51.3864345, 14.2450412 51.3864075, 14.245519 51.3863968, 14.2463097 51.3863545)",2,,,
"[275257338, 173161045, 133094327]","['Markt', 'Badergasse']",residential,30,False,"[False, True]",138.112,,"LINESTRING (14.2442711 51.3864357, 14.2441077 51.3857853, 14.2441111 51.3857178, 14.244104 51.3856133, 14.2438977 51.385414, 14.2437506 51.3852658)",,,,
173081548,Töpferstraße,residential,,False,False,50.485,,"LINESTRING (14.2435436 51.386432, 14.2442711 51.3864357)",2,,,
371781250,Hoyerswerdaer Straße,tertiary,50,False,True,58.751,,"LINESTRING (14.2435436 51.386432, 14.2436458 51.3869565)",,,,
371781250,Hoyerswerdaer Straße,tertiary,50,False,False,131.167,,"LINESTRING (14.2435436 51.386432, 14.2434583 51.3858299, 14.24348 51.3855672, 14.2435842 51.3853308, 14.243607 51.3852654)",,,,
173081544,Geschwister-Scholl-Straße,residential,,False,False,20.026,,"LINESTRING (14.2469839 51.3855037, 14.247269 51.3855316)",,,,
173081544,Geschwister-Scholl-Straße,residential,,False,True,4.18,,"LINESTRING (14.2469839 51.3855037, 14.2469312 51.3854855)",,,,
173081547,Kirchstraße,residential,,False,False,65.14500000000001,,"LINESTRING (14.2469839 51.3855037, 14.246906 51.3857967, 14.2468724 51.3858123, 14.2464577 51.3857671)",,,,
173081544,Geschwister-Scholl-Straße,residential,,False,False,4.18,,"LINESTRING (14.2469312 51.3854855, 14.2469839 51.3855037)",,,,
159692999,Geschwister-Scholl-Straße,residential,,False,False,117.124,,"LINESTRING (14.2469312 51.3854855, 14.2461346 51.3852702, 14.2453579 51.3851067)",,,,
"[374281280, 374280538]","['Topfmarkt', 'Teichgasse']",residential,,False,False,186.62800000000001,,"LINESTRING (14.2469312 51.3854855, 14.2469474 51.3854566, 14.2469822 51.3852925, 14.2470493 51.384931, 14.2467757 51.3849075, 14.2464431 51.3849042, 14.2461475 51.3849046, 14.2456129 51.3849615, 14.2453579 51.3851067)",,,,
133094328,Geschwister-Scholl-Straße,residential,,False,False,68.348,,"LINESTRING (14.2453579 51.3851067, 14.2451373 51.38505, 14.2449776 51.3850089, 14.2446695 51.3848534, 14.244552 51.3847705)",,,,
159692999,Geschwister-Scholl-Straße,residential,,False,True,117.124,,"LINESTRING (14.2453579 51.3851067, 14.2461346 51.3852702, 14.2469312 51.3854855)",,,,
"[374281280, 374280538]","['Topfmarkt', 'Teichgasse']",residential,,False,True,186.62800000000001,,"LINESTRING (14.2453579 51.3851067, 14.2456129 51.3849615, 14.2461475 51.3849046, 14.2464431 51.3849042, 14.2467757 51.3849075, 14.2470493 51.384931, 14.2469822 51.3852925, 14.2469474 51.3854566, 14.2469312 51.3854855)",,,,
118633639,Bautzener Straße,tertiary,30,False,True,183.86900000000003,,"LINESTRING (14.244552 51.3847705, 14.2451776 51.3845193, 14.2458969 51.384298, 14.2460556 51.3842139, 14.2461707 51.3841391, 14.2466759 51.3838108)",,,yes,
133094328,Geschwister-Scholl-Straße,residential,,False,True,68.348,,"LINESTRING (14.244552 51.3847705, 14.2446695 51.3848534, 14.2449776 51.3850089, 14.2451373 51.38505, 14.2453579 51.3851067)",,,,
175641425,Markt,tertiary,30,False,False,78.40500000000002,,"LINESTRING (14.244552 51.3847705, 14.2445036 51.3848004, 14.243897 51.3851898, 14.2438291 51.3852333, 14.2437659 51.3852595, 14.2437506 51.3852658)",,,,
173081546,Neudorfer Weg,residential,,False,True,221.595,,"LINESTRING (14.239807 51.3877368, 14.2398756 51.3876157, 14.239885 51.3875892, 14.2402052 51.3867948, 14.2405384 51.3859681, 14.2405764 51.3858617, 14.2405962 51.3858064)",2,,,
173081542,Töpferstraße,residential,,False,False,66.119,,"LINESTRING (14.2464577 51.3857671, 14.2463097 51.3863545)",,,,
173081547,Kirchstraße,residential,,False,False,83.33500000000001,,"LINESTRING (14.2464577 51.3857671, 14.2453409 51.3856353, 14.245281 51.3856499)",,,,
173081547,Kirchstraße,residential,,False,True,65.14500000000001,,"LINESTRING (14.2464577 51.3857671, 14.2468724 51.3858123, 14.246906 51.3857967, 14.2469839 51.3855037)",,,,
185278936,Kottener Straße,residential,,False,False,44.645,,"LINESTRING (14.2492272 51.3810267, 14.2496309 51.3807141)",,,,
158588366,,residential,,False,True,25.64,,"LINESTRING (14.2492272 51.3810267, 14.2494006 51.3810482, 14.2495555 51.3811197)",,,,
185278936,Kottener Straße,residential,,False,True,302.441,,"LINESTRING (14.2492272 51.3810267, 14.2488709 51.3813206, 14.2486957 51.3815101, 14.2481904 51.3821383, 14.2481604 51.3821657, 14.2476502 51.3826314, 14.2475812 51.3827118, 14.2475505 51.382764, 14.247471 51.3830552, 14.2474485 51.3831028, 14.2471775 51.3833983)",,,,
185352877,Ackerbürgerweg,living_street,,False,True,46.175,,"LINESTRING (14.2427606 51.3813706, 14.2426995 51.3813033, 14.2422394 51.3811252)",,,,
173081547,Kirchstraße,residential,,False,True,83.33500000000001,,"LINESTRING (14.245281 51.3856499, 14.2453409 51.3856353, 14.2464577 51.3857671)",,,,
"[431246461, 22772389]",Hoyerswerdaer Straße,tertiary,50,False,False,75.506,,"LINESTRING (14.2436841 51.3876643, 14.2436939 51.3874577, 14.2436484 51.3869862)",2,,,
"[151683233, 151683235, 371781253, 377001125]",,secondary,50,False,False,297.781,,"LINESTRING (14.2436841 51.3876643, 14.2426281 51.3876343, 14.2422475 51.387625, 14.241698 51.3876447, 14.2411535 51.3876934, 14.2396825 51.387955, 14.239655 51.3879587, 14.2394653 51.3879874)",2,S 95,,
"[464605575, 1268151442, 155173784, 155282715, 155282719]","['Hoyerswerdaer Straße', 'Keula']",secondary,50,False,True,152.425,,"LINESTRING (14.2436841 51.3876643, 14.2436611 51.3878841, 14.2436485 51.3879821, 14.2436325 51.3882188, 14.2436235 51.3883914, 14.2436231 51.3885519, 14.2436508 51.3890337)",2,S 95,,yes
"[151683233, 151683235, 377001125, 371781253]",,secondary,50,False,True,297.781,,"LINESTRING (14.2394653 51.3879874, 14.239655 51.3879587, 14.2396825 51.387955, 14.2411535 51.3876934, 14.241698 51.3876447, 14.2422475 51.387625, 14.2426281 51.3876343, 14.2436841 51.3876643)",2,S 95,,
"[464605575, 1268151442, 155173784, 155282715, 155282719]","['Hoyerswerdaer Straße', 'Keula']",secondary,50,False,False,152.425,,"LINESTRING (14.2436508 51.3890337, 14.2436231 51.3885519, 14.2436235 51.3883914, 14.2436325 51.3882188, 14.2436485 51.3879821, 14.2436611 51.3878841, 14.2436841 51.3876643)",2,S 95,,yes
155282715,Keula,secondary,50,False,True,29.197,,"LINESTRING (14.2436508 51.3890337, 14.2436716 51.3890946, 14.2437422 51.38929)",,S 95,,
155282715,Keula,secondary,50,False,False,29.197,,"LINESTRING (14.2437422 51.38929, 14.2436716 51.3890946, 14.2436508 51.3890337)",,S 95,,
46211876,Am Feldrain,living_street,,False,False,48.171,,"LINESTRING (14.2403482 51.3821581, 14.2404261 51.3821959, 14.2409308 51.3823931)",,,,
158517287,Bad Honnefer Straße,living_street,,False,False,107.72800000000001,,"LINESTRING (14.2403482 51.3821581, 14.2407533 51.3817615, 14.241205 51.3813504)",,,,
"[1268151410, 1268151411, 1268151412, 1268151413, 1268151414, 1268151415, 31023379]",Ticinplatz,living_street,,False,True,135.536,4.6,"LINESTRING (14.2403482 51.3821581, 14.2402615 51.3821255, 14.2400472 51.382045, 14.2399779 51.3820189, 14.2398813 51.3820129, 14.2397506 51.3820358, 14.239494 51.3820808, 14.2393183 51.3821072, 14.2390845 51.3821424, 14.2388196 51.3821805, 14.2387117 51.3821742, 14.2385131 51.3821153)",,,,
46211876,Am Feldrain,living_street,,False,True,130.225,,"LINESTRING (14.2413642 51.3831869, 14.2410917 51.383078, 14.2411018 51.3830283, 14.2415081 51.3825939, 14.2413664 51.3825701, 14.2412081 51.3825014, 14.2409308 51.3823931)",,,,
371781250,Hoyerswerdaer Straße,tertiary,50,False,False,3.307,,"LINESTRING (14.2436484 51.3869862, 14.2436458 51.3869565)",,,,
"[431246461, 22772389]",Hoyerswerdaer Straße,tertiary,50,False,True,75.506,,"LINESTRING (14.2436484 51.3869862, 14.2436939 51.3874577, 14.2436841 51.3876643)",2,,,
"[1268151328, 179006625, 1268151325, 1268151326, 1268151327]",August-Bebel-Straße,residential,,False,True,276.01500000000004,,"LINESTRING (14.2436484 51.3869862, 14.2433978 51.3869936, 14.2429815 51.386974, 14.242672 51.3868932, 14.2424485 51.3867898, 14.2423088 51.3867251, 14.2422144 51.3866753, 14.2420152 51.3865507, 14.2418563 51.386361, 14.2416934 51.3861648, 14.2416046 51.3860576, 14.2415405 51.3859801, 14.2414434 51.3858626, 14.2414016 51.3858185, 14.2410114 51.3855376, 14.2409612 51.3855061, 14.2408871 51.3854434)",2,,,
158588360,Brauerweg,living_street,,False,False,46.099000000000004,,"LINESTRING (14.2423426 51.3817688, 14.2422277 51.3817696, 14.2417655 51.3815843)",,,,
185278936,Kottener Straße,residential,,False,False,302.441,,"LINESTRING (14.2471775 51.3833983, 14.2474485 51.3831028, 14.247471 51.3830552, 14.2475505 51.382764, 14.2475812 51.3827118, 14.2476502 51.3826314, 14.2481604 51.3821657, 14.2481904 51.3821383, 14.2486957 51.3815101, 14.2488709 51.3813206, 14.2492272 51.3810267)",,,,
173161084,Am Wiesengrund,living_street,,False,True,61.997,,"LINESTRING (14.2404457 51.3810567, 14.2406354 51.3811316, 14.2408371 51.3812091, 14.241205 51.3813504)",,,,
31023108,Am Stadtgraben,residential,,False,True,60.434,,"LINESTRING (14.2451698 51.3838637, 14.2443043 51.3839238)",,,,
26429533,Hornigweg,residential,30,False,True,172.05200000000002,5.5,"LINESTRING (14.2440644 51.3811253, 14.2439435 51.3812374, 14.2429334 51.3822169, 14.242719 51.3824249)",,,,
183472853,Saalauer Straße,tertiary,50,False,False,29.424,,"LINESTRING (14.2440644 51.3811253, 14.2440921 51.3811791, 14.2441875 51.3813785)",,K 9222,,
601355549,Saalauer Straße,tertiary,50,False,False,50.276,,"LINESTRING (14.2441875 51.3813785, 14.2443752 51.3818152)",,K 9222,,
183472853,Saalauer Straße,tertiary,50,False,True,29.424,,"LINESTRING (14.2441875 51.3813785, 14.2440921 51.3811791, 14.2440644 51.3811253)",,K 9222,,
173138710,Mittelstraße,residential,,False,False,61.257,,"LINESTRING (14.2502682 51.3817095, 14.249635 51.3813257)",,,,
158912268,Hosker Straße,tertiary,,False,True,44.366,,"LINESTRING (14.2502682 51.3817095, 14.2501719 51.3817693, 14.249815 51.3819909)",,K 9222,,
601355549,Saalauer Straße,tertiary,50,False,True,50.276,,"LINESTRING (14.2443752 51.3818152, 14.2441875 51.3813785)",,K 9222,,
173161056,Neuer Weg,residential,,False,False,120.545,,"LINESTRING (14.2443752 51.3818152, 14.2441599 51.38187, 14.2440639 51.3819187, 14.243365 51.3826619)",,,,
601355549,Saalauer Straße,tertiary,50,False,False,189.816,,"LINESTRING (14.2443752 51.3818152, 14.2445818 51.3822596, 14.2446972 51.3824315, 14.2448898 51.3826533, 14.2450658 51.3828103, 14.245209 51.3829381, 14.245462 51.3831456, 14.2456813 51.3832878)",,K 9222,,
601355552,Hosker Straße,tertiary,,False,True,95.955,,"LINESTRING (14.249815 51.3819909, 14.2488446 51.3826056)",,K 9222,,
158912268,Hosker Straße,tertiary,,False,False,44.366,,"LINESTRING (14.249815 51.3819909, 14.2501719 51.3817693, 14.2502682 51.3817095)",,K 9222,,
173138702,Mittelstraße,residential,,False,False,17.704,,"LINESTRING (14.2488446 51.3826056, 14.2486744 51.382487)",,,,
601355552,Hosker Straße,tertiary,,False,False,95.955,,"LINESTRING (14.2488446 51.3826056, 14.249815 51.3819909)",,K 9222,,
601355552,Hosker Straße,tertiary,,False,True,43.221,,"LINESTRING (14.2488446 51.3826056, 14.2484133 51.382886)",,K 9222,,
173161046,Haschkestraße,residential,,False,False,102.348,,"LINESTRING (14.2456813 51.3832878, 14.2455205 51.383356, 14.2454454 51.3833741, 14.2448624 51.3834252, 14.2444703 51.3834422, 14.2442527 51.3834516)",,,,
"[601355549, 601355550]",Saalauer Straße,tertiary,50,False,False,90.511,,"LINESTRING (14.2456813 51.3832878, 14.2459409 51.3834524, 14.246538 51.383759, 14.2466759 51.3838108)",,K 9222,,
601355549,Saalauer Straße,tertiary,50,False,True,189.816,,"LINESTRING (14.2456813 51.3832878, 14.245462 51.3831456, 14.245209 51.3829381, 14.2450658 51.3828103, 14.2448898 51.3826533, 14.2446972 51.3824315, 14.2445818 51.3822596, 14.2443752 51.3818152)",,K 9222,,
430163297,Hosker Straße,tertiary,50,False,False,80.789,,"LINESTRING (14.2475983 51.3834048, 14.2484133 51.382886)",,K 9222,,
693527023,Kolpingplatz,tertiary,50,False,True,24.59,,"LINESTRING (14.2475983 51.3834048, 14.2473527 51.3835642)",,K 9222,,
"[98708444, 118695876]",Mühlgasse,residential,30,False,True,250.67,,"LINESTRING (14.2469132 51.3838, 14.2480384 51.3844683, 14.2480219 51.3844971, 14.2477044 51.3847381, 14.2476574 51.3847529, 14.2474755 51.384761, 14.247399 51.3848064, 14.2473808 51.3849048, 14.2473439 51.3850786, 14.247269 51.3855316)",,,,
"[158912269, 693527023]",Kolpingplatz,tertiary,50,False,False,40.278999999999996,,"LINESTRING (14.2469132 51.3838, 14.2470003 51.3837631, 14.2473527 51.3835642)",,K 9222,,
503000724,Kolpingplatz,tertiary,,False,True,16.999,,"LINESTRING (14.2469132 51.3838, 14.2467974 51.3838235, 14.2466759 51.3838108)",,K 9222,,
118633639,Bautzener Straße,tertiary,30,False,False,183.86899999999997,,"LINESTRING (14.2466759 51.3838108, 14.2461707 51.3841391, 14.2460556 51.3842139, 14.2458969 51.384298, 14.2451776 51.3845193, 14.244552 51.3847705)",,,yes,
503000724,Kolpingplatz,tertiary,,False,False,16.999,,"LINESTRING (14.2466759 51.3838108, 14.2467974 51.3838235, 14.2469132 51.3838)",,K 9222,,
"[601355549, 601355550]",Saalauer Straße,tertiary,50,False,True,90.511,,"LINESTRING (14.2466759 51.3838108, 14.246538 51.383759, 14.2459409 51.3834524, 14.2456813 51.3832878)",,K 9222,,
693527023,Kolpingplatz,tertiary,50,False,False,24.59,,"LINESTRING (14.2473527 51.3835642, 14.2475983 51.3834048)",,K 9222,,
26429587,Kolpingplatz,residential,,True,False,22.609,,"LINESTRING (14.2473527 51.3835642, 14.2472408 51.3834803, 14.2471898 51.383442, 14.2471775 51.3833983)",,,,
"[158912269, 693527023]",Kolpingplatz,tertiary,50,False,True,40.278999999999996,,"LINESTRING (14.2473527 51.3835642, 14.2470003 51.3837631, 14.2469132 51.3838)",,K 9222,,
173081546,Neudorfer Weg,residential,,False,False,45.483999999999995,,"LINESTRING (14.2408871 51.3854434, 14.2407646 51.3856365, 14.2406438 51.3857777, 14.2405962 51.3858064)",2,,,
"[1268151328, 179006625, 1268151325, 1268151326, 1268151327]",August-Bebel-Straße,residential,,False,False,276.015,,"LINESTRING (14.2408871 51.3854434, 14.2409612 51.3855061, 14.2410114 51.3855376, 14.2414016 51.3858185, 14.2414434 51.3858626, 14.2415405 51.3859801, 14.2416046 51.3860576, 14.2416934 51.3861648, 14.2418563 51.386361, 14.2420152 51.3865507, 14.2422144 51.3866753, 14.2423088 51.3867251, 14.2424485 51.3867898, 14.242672 51.3868932, 14.2429815 51.386974, 14.2433978 51.3869936, 14.2436484 51.3869862)",2,,,
"[1268151329, 1268151330, 29432340, 1268151335]",August-Bebel-Straße,residential,,False,True,132.38299999999998,6.9,"LINESTRING (14.2408871 51.3854434, 14.2408823 51.3852968, 14.2408759 51.3851041, 14.2408733 51.3850253, 14.2408683 51.3848737, 14.2409001 51.3846504, 14.2409212 51.3845024, 14.2410167 51.3843241, 14.2410465 51.3842671)",,,,
173081544,Geschwister-Scholl-Straße,residential,,False,True,20.026,,"LINESTRING (14.247269 51.3855316, 14.2469839 51.3855037)",,,,
"[118695876, 98708444]",Mühlgasse,residential,30,False,False,250.67000000000002,,"LINESTRING (14.247269 51.3855316, 14.2473439 51.3850786, 14.2473808 51.3849048, 14.247399 51.3848064, 14.2474755 51.384761, 14.2476574 51.3847529, 14.2477044 51.3847381, 14.2480219 51.3844971, 14.2480384 51.3844683, 14.2469132 51.3838)",,,,
"[275257339, 173081540]",Schlossareckplatz,residential,,False,True,111.371,,"LINESTRING (14.247269 51.3855316, 14.2472959 51.3855694, 14.2471397 51.3861545, 14.2470244 51.386284, 14.2468028 51.3864537)",,,,
173081546,Neudorfer Weg,residential,,False,False,221.595,,"LINESTRING (14.2405962 51.3858064, 14.2405764 51.3858617, 14.2405384 51.3859681, 14.2402052 51.3867948, 14.239885 51.3875892, 14.2398756 51.3876157, 14.239807 51.3877368)",2,,,
173081546,Neudorfer Weg,residential,,False,True,45.483999999999995,,"LINESTRING (14.2405962 51.3858064, 14.2406438 51.3857777, 14.2407646 51.3856365, 14.2408871 51.3854434)",2,,,
185278936,Kottener Straße,residential,,False,True,44.645,,"LINESTRING (14.2496309 51.3807141, 14.2492272 51.3810267)",,,,
185328565,,residential,,False,True,45.403,,"LINESTRING (14.2496309 51.3807141, 14.2495555 51.3811197)",,,,
158517287,Bad Honnefer Straße,living_street,,False,True,59.968,,"LINESTRING (14.2416571 51.3808908, 14.241205 51.3813504)",,,,
185352877,Ackerbürgerweg,living_street,,False,False,48.088,,"LINESTRING (14.2416571 51.3808908, 14.2422394 51.3811252)",,,,
185328565,,residential,,False,False,45.403,,"LINESTRING (14.2495555 51.3811197, 14.2496309 51.3807141)",,,,
158588366,,residential,,False,False,25.64,,"LINESTRING (14.2495555 51.3811197, 14.2494006 51.3810482, 14.2492272 51.3810267)",,,,
185328565,,residential,,False,True,24.051,,"LINESTRING (14.2495555 51.3811197, 14.24958 51.3812685, 14.249635 51.3813257)",,,,
173138710,Mittelstraße,residential,,False,True,61.257,,"LINESTRING (14.249635 51.3813257, 14.2502682 51.3817095)",,,,
173138709,Mittelstraße,residential,,False,False,146.1,,"LINESTRING (14.249635 51.3813257, 14.2492097 51.3817603, 14.24912 51.3818671, 14.2487291 51.3823548, 14.2486701 51.3824569, 14.2486744 51.382487)",,,,
185328565,,residential,,False,False,24.051,,"LINESTRING (14.249635 51.3813257, 14.24958 51.3812685, 14.2495555 51.3811197)",,,,
"[1268151415, 1268151410, 31023379, 1268151412, 1268151413, 1268151411, 1268151414]",Ticinplatz,living_street,,False,False,135.536,4.6,"LINESTRING (14.2385131 51.3821153, 14.2387117 51.3821742, 14.2388196 51.3821805, 14.2390845 51.3821424, 14.2393183 51.3821072, 14.239494 51.3820808, 14.2397506 51.3820358, 14.2398813 51.3820129, 14.2399779 51.3820189, 14.2400472 51.382045, 14.2402615 51.3821255, 14.2403482 51.3821581)",,,,
"[183472848, 601355548]",Am Bahnhof,tertiary,50,False,False,176.61299999999997,,"LINESTRING (14.2385131 51.3821153, 14.2381941 51.3823823, 14.2378592 51.3826625, 14.2377526 51.3827517, 14.2375438 51.3829242, 14.2374181 51.3831447, 14.2373936 51.3831962, 14.237303 51.3834811)",,K 9222,,
173138702,Mittelstraße,residential,,False,True,17.704,,"LINESTRING (14.2486744 51.382487, 14.2488446 51.3826056)",,,,
173138709,Mittelstraße,residential,,False,True,146.1,,"LINESTRING (14.2486744 51.382487, 14.2486701 51.3824569, 14.2487291 51.3823548, 14.24912 51.3818671, 14.2492097 51.3817603, 14.249635 51.3813257)",,,,
693527022,Mittelstraße,residential,,False,False,50.073,,"LINESTRING (14.2486744 51.382487, 14.2483776 51.382826, 14.2484133 51.382886)",,,,
430163297,Hosker Straße,tertiary,50,False,True,80.789,,"LINESTRING (14.2484133 51.382886, 14.2475983 51.3834048)",,K 9222,,
601355552,Hosker Straße,tertiary,,False,False,43.221,,"LINESTRING (14.2484133 51.382886, 14.2488446 51.3826056)",,K 9222,,
693527022,Mittelstraße,residential,,False,True,50.073,,"LINESTRING (14.2484133 51.382886, 14.2483776 51.382826, 14.2486744 51.382487)",,,,
173161054,Tanvalder Straße,living_street,,False,True,60.727,4.4,"LINESTRING (14.2422394 51.3811252, 14.2417655 51.3815843)",,,,
185352877,Ackerbürgerweg,living_street,,False,True,48.088,,"LINESTRING (14.2422394 51.3811252, 14.2416571 51.3808908)",,,,
185352877,Ackerbürgerweg,living_street,,False,False,46.175,,"LINESTRING (14.2422394 51.3811252, 14.2426995 51.3813033, 14.2427606 51.3813706)",,,,
173161054,Tanvalder Straße,living_street,,False,False,60.727,4.4,"LINESTRING (14.2417655 51.3815843, 14.2422394 51.3811252)",,,,
173161054,Tanvalder Straße,living_street,,False,True,53.979,4.4,"LINESTRING (14.2417655 51.3815843, 14.2413443 51.3819924)",,,,
158588360,Brauerweg,living_street,,False,True,46.099000000000004,,"LINESTRING (14.2417655 51.3815843, 14.2422277 51.3817696, 14.2423426 51.3817688)",,,,
173161054,Tanvalder Straße,living_street,,False,False,53.979,4.4,"LINESTRING (14.2413443 51.3819924, 14.2417655 51.3815843)",,,,
173161054,Tanvalder Straße,living_street,,False,True,52.997,4.4,"LINESTRING (14.2413443 51.3819924, 14.2409308 51.3823931)",,,,
173166981,Hirtenweg,living_street,,False,True,46.431,,"LINESTRING (14.2413443 51.3819924, 14.2418134 51.3821789, 14.241926 51.3821836)",,,,
173166981,Hirtenweg,living_street,,False,False,46.431,,"LINESTRING (14.241926 51.3821836, 14.2418134 51.3821789, 14.2413443 51.3819924)",,,,
173161054,Tanvalder Straße,living_street,,False,False,52.997,4.4,"LINESTRING (14.2409308 51.3823931, 14.2413443 51.3819924)",,,,
46211876,Am Feldrain,living_street,,False,False,130.225,,"LINESTRING (14.2409308 51.3823931, 14.2412081 51.3825014, 14.2413664 51.3825701, 14.2415081 51.3825939, 14.2411018 51.3830283, 14.2410917 51.383078, 14.2413642 51.3831869)",,,,
46211876,Am Feldrain,living_street,,False,True,48.171,,"LINESTRING (14.2409308 51.3823931, 14.2404261 51.3821959, 14.2403482 51.3821581)",,,,
173161050,Neuer Weg,residential,,False,False,52.004,,"LINESTRING (14.242719 51.3824249, 14.243365 51.3826619)",,,,
26429533,Hornigweg,residential,30,False,False,172.05200000000002,5.5,"LINESTRING (14.242719 51.3824249, 14.2429334 51.3822169, 14.2439435 51.3812374, 14.2440644 51.3811253)",,,,
26429533,Hornigweg,residential,30,False,True,163.394,5.5,"LINESTRING (14.242719 51.3824249, 14.2415785 51.3835308, 14.2415874 51.3836212, 14.2416405 51.3836756)",,,,
