osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,width
"[206825184, 420817435, 1256599471]",3,Rheinstraße,secondary,50,True,False,132.091,"LINESTRING (8.2433007 50.0778178, 8.2434715 50.0778266, 8.2436806 50.0778373, 8.2439739 50.0778552, 8.244944 50.0778986, 8.2449715 50.0778997, 8.2451464 50.0779076)",L 3037,
145334819,2,Taunusstraße,tertiary,50,True,False,25.808,"LINESTRING (8.2442139 50.0861025, 8.2440274 50.0861867, 8.2439229 50.0862402)",,
"[88457616, 1072024549, 40601978, 1238002170]","['4', '5']",Wilhelmstraße,secondary,50,False,False,343.499,"LINESTRING (8.244891 50.0806289, 8.2448795 50.0807354, 8.2448761 50.0807641, 8.2448681 50.0808325, 8.2448558 50.0809675, 8.2448265 50.0813236, 8.244704 50.0823671, 8.2446678 50.0826723, 8.2446361 50.0829986, 8.244584 50.0834513, 8.2445734 50.0835588, 8.2445665 50.0836332, 8.2445593 50.0837106)",,
"[1238022048, 145333338]","['4', '2']",Friedrichstraße,residential,,False,False,84.785,"LINESTRING (8.244891 50.0806289, 8.2447581 50.0806214, 8.2446915 50.0806178, 8.2437743 50.0805669, 8.2437071 50.0805641)",,
"[46129612, 1034294926]",3,Frankfurter Straße,secondary,50,False,True,72.316,"LINESTRING (8.244891 50.0806289, 8.245107 50.0806407, 8.2451594 50.0806366, 8.245249 50.0806293, 8.2453767 50.0806069, 8.2454998 50.0805688, 8.2456269 50.0805227, 8.2458292 50.0804416)",K 650,
"[1238002168, 1238002169, 31719650]",4,Wilhelmstraße,secondary,50,False,True,142.173,"LINESTRING (8.244891 50.0806289, 8.2449005 50.0805528, 8.2449027 50.0805348, 8.2449062 50.0805066, 8.2449358 50.0802692, 8.2449848 50.0798402, 8.2450354 50.0794695, 8.2450497 50.0793544)",,
"[1238022049, 190492322]",2,Sonnenberger Straße,secondary,50,False,False,107.168,"LINESTRING (8.2466407 50.0857098, 8.2469717 50.0856594, 8.2471503 50.0856347, 8.2473448 50.0856111, 8.2476673 50.0855776, 8.2481149 50.0855269)",K 647,
"[1238022050, 1238022051]",3,Sonnenberger Straße,secondary,50,False,True,128.788,"LINESTRING (8.2466407 50.0857098, 8.2455788 50.0858668, 8.2454267 50.0858876, 8.245273 50.085913, 8.2448827 50.0859724)",K 647,
255066945,2,Schwalbacher Straße,secondary,50,True,False,11.607,"LINESTRING (8.236059 50.0832018, 8.2360493 50.083306)",,
144889282,2,Coulinstraße,tertiary,50,True,False,25.249,"LINESTRING (8.236059 50.0832018, 8.2361987 50.0831812, 8.2363024 50.0831698, 8.2364069 50.0831614)",K 647,
"[46049901, 1211651822]",2,"['An den Quellen', 'Webergasse']",tertiary,50,False,True,144.775,"LINESTRING (8.2430112 50.083698, 8.2429513 50.0837182, 8.2429044 50.0837419, 8.2428696 50.0837677, 8.2428454 50.0837977, 8.2428257 50.0838399, 8.2427724 50.0841485, 8.2427412 50.0842892, 8.2427268 50.084335, 8.2427069 50.0843744, 8.242672 50.084413, 8.2426326 50.0844441, 8.2425868 50.0844741, 8.2424782 50.0845263, 8.2423138 50.0845909, 8.2420577 50.0846812, 8.2419994 50.0847016)",K 647,
"[390543100, 144889278, 1255407436]",3,Burgstraße,tertiary,50,False,False,110.53200000000001,"LINESTRING (8.2430112 50.083698, 8.2430973 50.083691, 8.2436412 50.0836954, 8.2440258 50.0837005, 8.244377 50.0837071, 8.2445593 50.0837106)",K 647,
"[1255407435, 144889277, 145333343]",,"['An den Quellen', 'Schlossplatz']",residential,,False,False,139.537,"LINESTRING (8.2430112 50.083698, 8.2429421 50.0836173, 8.2428977 50.0835656, 8.2427458 50.0833883, 8.2425719 50.0831854, 8.2426478 50.0831368, 8.2427156 50.0831038, 8.2427944 50.0830737, 8.2431255 50.0829559, 8.2434443 50.0828519, 8.243468 50.0828516)",,
206825140,3,Rheinstraße,secondary,50,True,False,11.232,"LINESTRING (8.2423377 50.0777684, 8.2424946 50.0777765)",L 3037,
31675641,3,Moritzstraße,tertiary,,True,False,21.873,"LINESTRING (8.2383304 50.077563, 8.2383044 50.077759)",,
"[332232660, 206248748, 1256599477]",3,Rheinstraße,secondary,50,True,False,109.00500000000001,"LINESTRING (8.2383304 50.077563, 8.238453 50.0775693, 8.2388744 50.0775909, 8.239575 50.0776268, 8.2396401 50.0776302, 8.2397033 50.0776334, 8.2397237 50.0776343, 8.2397596 50.0776363, 8.2398531 50.077641)",L 3037,
206255310,3,Rheinstraße,secondary,50,True,False,9.379,"LINESTRING (8.2398531 50.077641, 8.2399841 50.0776478)",L 3037,
"[32389369, 1256607299]",1,Rheinstraße,residential,,True,False,28.141,"LINESTRING (8.2398531 50.077641, 8.2398064 50.0777269, 8.2397646 50.0777738, 8.2397625 50.0777756, 8.2397133 50.0778166, 8.2396532 50.0778545)",,
"[31675643, 1256599478]",5,Rheinstraße,secondary,50,True,False,65.124,"LINESTRING (8.2383044 50.077759, 8.2381289 50.0777522, 8.2378933 50.0777416, 8.237394 50.0777182)",L 3037,
208046954,2,Rheinstraße,secondary,50,True,False,66.456,"LINESTRING (8.2469301 50.0780844, 8.2478536 50.0781616)",L 3037,
208046958,2,Mainzer Straße,residential,,True,False,13.723,"LINESTRING (8.2478536 50.0781616, 8.247829 50.078284)",K 650,
208046957,1,Rheinstraße,secondary,50,True,False,26.406000000000002,"LINESTRING (8.2478536 50.0781616, 8.2479153 50.0781699, 8.2479657 50.0781835, 8.2480661 50.0782322, 8.2481146 50.0782524, 8.2481791 50.0782675)",L 3037,
146381030,1,Rheinstraße,secondary,50,True,False,25.098000000000003,"LINESTRING (8.2481791 50.0782675, 8.2481025 50.0782687, 8.2479201 50.0782842, 8.247829 50.078284)",L 3037,
107285669,2,Rheinstraße,secondary,50,True,False,95.637,"LINESTRING (8.247829 50.078284, 8.2470341 50.078251, 8.2466689 50.078229, 8.2464928 50.0782184)",L 3037,
208053549,,Mainzer Straße,residential,50,True,False,111.004,"LINESTRING (8.247829 50.078284, 8.2476619 50.0791468, 8.24766 50.0792189, 8.2476784 50.0792744)",K 659,
"[31675665, 1252334348]",3,Schwalbacher Straße,secondary,50,True,False,26.059,"LINESTRING (8.2366191 50.0789182, 8.236611 50.0789672, 8.236597 50.0790451, 8.2365833 50.0791514)",,
"[31675661, 1252334349]",3,Luisenstraße,residential,50,False,False,64.616,"LINESTRING (8.2366191 50.0789182, 8.2367412 50.0789254, 8.2374079 50.0789485, 8.237523 50.0789523)",,
145343168,3,Luisenstraße,tertiary,50,True,False,18.986,"LINESTRING (8.2363546 50.0788997, 8.2366191 50.0789182)",,
"[205886953, 39896030]",4,Schwalbacher Straße,secondary,50,True,False,100.08900000000001,"LINESTRING (8.2363546 50.0788997, 8.2363625 50.0788127, 8.2363774 50.0786951, 8.236438 50.0782631, 8.2364682 50.0781095, 8.2364852 50.0780526, 8.2365031 50.0780055)",,
391468203,3,Schwalbacher Straße,secondary,50,True,False,39.217,"LINESTRING (8.2358367 50.0828442, 8.2358403 50.0828171, 8.2358837 50.0824928)",,
33796557,3,Friedrichstraße,residential,50,False,True,177.861,"LINESTRING (8.2395447 50.0803558, 8.2417758 50.0804702, 8.2417909 50.080471, 8.2420294 50.0804832)",,
"[145343163, 1249263717, 1238022046]",2,Friedrichstraße,residential,50,True,False,221.669,"LINESTRING (8.2395447 50.0803558, 8.239376 50.0803462, 8.239145 50.0803332, 8.2389913 50.0803245, 8.2383735 50.0802895, 8.2379485 50.0802654, 8.23744 50.0802366, 8.2367985 50.0801994, 8.2365628 50.0801888, 8.2364503 50.0801803)",,8
"[145343169, 1210800859, 390543075]",,Neugasse,residential,,False,False,91.55699999999999,"LINESTRING (8.2395447 50.0803558, 8.2395548 50.0804473, 8.2396173 50.0809419, 8.2396398 50.0811201, 8.2396419 50.0811443, 8.2396461 50.0811766)",,
"[145343169, 390543075, 1210800859]",,Neugasse,residential,,False,True,91.557,"LINESTRING (8.2396461 50.0811766, 8.2396419 50.0811443, 8.2396398 50.0811201, 8.2396173 50.0809419, 8.2395548 50.0804473, 8.2395447 50.0803558)",,
31675651,4,Dotzheimer Straße,tertiary,30,True,False,95.855,"LINESTRING (8.2350281 50.0787638, 8.235083 50.0787694, 8.2359197 50.0788553, 8.2361905 50.0788829, 8.2363546 50.0788997)",,
"[25786197, 1255407423]",,Drei-Lilien-Platz,residential,,False,True,59.604,"LINESTRING (8.2416317 50.0842249, 8.2416608 50.0842958, 8.2416874 50.0843555, 8.2417257 50.0844157, 8.2419343 50.084661, 8.2419762 50.0847103)",,
144889325,2,Webergasse,tertiary,50,False,False,1.917,"LINESTRING (8.2419762 50.0847103, 8.2419994 50.0847016)",K 647,
144889325,2,Webergasse,tertiary,50,False,True,84.07500000000002,"LINESTRING (8.2419762 50.0847103, 8.2418866 50.0847414, 8.2418466 50.0847553, 8.2418198 50.0847645, 8.2414103 50.0849242, 8.2411989 50.0850066, 8.2410691 50.0850663, 8.2410574 50.0850717, 8.2409804 50.0851126)",K 647,
"[25786197, 1255407423]",,Drei-Lilien-Platz,residential,,False,False,59.60399999999999,"LINESTRING (8.2419762 50.0847103, 8.2419343 50.084661, 8.2417257 50.0844157, 8.2416874 50.0843555, 8.2416608 50.0842958, 8.2416317 50.0842249)",,
40601977,4,Wilhelmstraße,secondary,50,False,True,59.542,"LINESTRING (8.2445064 50.084245, 8.2445231 50.0840758, 8.2445448 50.0838574, 8.2445593 50.0837106)",K 647,
"[492417864, 285775397, 492417862, 492417863]","['4', '5', '3']",Wilhelmstraße,secondary,50,False,False,148.565,"LINESTRING (8.2445064 50.084245, 8.2444995 50.0843149, 8.2444857 50.0844539, 8.2444817 50.084494, 8.2444536 50.0847785, 8.244429 50.0850265, 8.2443929 50.0853616, 8.2443696 50.0855782)",K 647,
"[1031459128, 146381026]",,Christian-Zais-Straße,residential,30,True,False,193.151,"LINESTRING (8.2445064 50.084245, 8.2446971 50.084255, 8.2457588 50.0842919, 8.2467778 50.084341, 8.2469786 50.0843467, 8.2471677 50.0842631)",,
43018052,3,Schwalbacher Straße,secondary,50,True,False,26.059,"LINESTRING (8.2360953 50.0827515, 8.2360821 50.0829857)",,
144909174,1,Schwalbacher Straße,tertiary,50,True,False,55.324999999999996,"LINESTRING (8.2360953 50.0827515, 8.2360489 50.0828204, 8.2360027 50.0828891, 8.2359694 50.0829385, 8.2359577 50.0829618, 8.2359464 50.0829932, 8.2359383 50.0830241, 8.2359305 50.0830715, 8.2359256 50.083109, 8.2359246 50.0831404, 8.2359222 50.0832295)",,5
"[46129612, 1034294926]",3,Frankfurter Straße,secondary,50,False,False,72.316,"LINESTRING (8.2458292 50.0804416, 8.2456269 50.0805227, 8.2454998 50.0805688, 8.2453767 50.0806069, 8.245249 50.0806293, 8.2451594 50.0806366, 8.245107 50.0806407, 8.244891 50.0806289)",K 650,
"[804700335, 492417859, 492417855]",3,Frankfurter Straße,secondary,50,False,True,93.594,"LINESTRING (8.2458292 50.0804416, 8.2460126 50.0803709, 8.2460481 50.0803572, 8.2463193 50.0802333, 8.246392 50.0802001, 8.246575 50.0801096, 8.24677 50.0799869, 8.2468556 50.0799241)",K 650,
"[64764378, 145309326]",,Paulinenstraße,residential,30,False,"[False, True]",217.865,"LINESTRING (8.2475334 50.0821681, 8.2475873 50.0818604, 8.2476562 50.0814672, 8.2477017 50.0812078, 8.2477238 50.0810338, 8.2477267 50.0810177, 8.2477452 50.0809128, 8.2477498 50.0808871, 8.2478588 50.080292, 8.2478621 50.0802205)",,
"[64764363, 64764380, 1031459132]",,Paulinenstraße,residential,30,False,False,160.75,"LINESTRING (8.2475334 50.0821681, 8.2474692 50.0825874, 8.2474057 50.0830634, 8.247384 50.0832525, 8.2473724 50.08334, 8.2473407 50.0836084)",,
206248752,3,Rheinstraße,secondary,50,True,False,27.439,"LINESTRING (8.2400364 50.0778748, 8.2398395 50.0778643, 8.239795 50.0778613, 8.2396532 50.0778545)",L 3037,
"[1256607298, 206248751]",1,Rheinstraße,residential,,True,False,32.550999999999995,"LINESTRING (8.2400364 50.0778748, 8.2399082 50.077772, 8.2398928 50.0777549, 8.2398857 50.0777324, 8.2398909 50.0777044, 8.2399002 50.0776842, 8.2399203 50.0776641, 8.2399446 50.0776525, 8.2399841 50.0776478)",,
32387931,3,Rheinstraße,secondary,50,True,False,106.697,"LINESTRING (8.2399841 50.0776478, 8.240035 50.0776504, 8.2413323 50.0777169, 8.2414744 50.0777254)",L 3037,
145333341,,Herrnmühlgasse,residential,,False,False,64.20599999999999,"LINESTRING (8.243468 50.0828516, 8.2434852 50.0828593, 8.2436459 50.0830486, 8.2436818 50.0831542, 8.243665 50.0833639, 8.2436626 50.0833942)",,
"[1072024550, 40780827, 445937113, 145333342]",,"['De-Laspée-Straße', 'Marktplatz']",living_street,,False,False,223.034,"LINESTRING (8.243468 50.0828516, 8.2434884 50.0828171, 8.2434979 50.0827937, 8.2435051 50.0827651, 8.2434802 50.0825832, 8.2434697 50.0824014, 8.243471 50.082384, 8.2434782 50.0822857, 8.2434923 50.0821708, 8.2435023 50.0821095, 8.2435269 50.0819213, 8.2436117 50.081274, 8.2436679 50.0808555)",,
"[1255407435, 144889277, 145333343]",,"['An den Quellen', 'Schlossplatz']",residential,,False,True,139.537,"LINESTRING (8.243468 50.0828516, 8.2434443 50.0828519, 8.2431255 50.0829559, 8.2427944 50.0830737, 8.2427156 50.0831038, 8.2426478 50.0831368, 8.2425719 50.0831854, 8.2427458 50.0833883, 8.2428977 50.0835656, 8.2429421 50.0836173, 8.2430112 50.083698)",,
"[32389370, 1256599476]",2,Rheinstraße,secondary,50,True,False,96.844,"LINESTRING (8.2396532 50.0778545, 8.2394339 50.0778428, 8.2393854 50.0778402, 8.2384643 50.0777721, 8.2384183 50.0777686, 8.2383044 50.077759)",L 3037,
"[492417859, 492417855, 804700335]",3,Frankfurter Straße,secondary,50,False,False,93.59400000000001,"LINESTRING (8.2468556 50.0799241, 8.24677 50.0799869, 8.246575 50.0801096, 8.246392 50.0802001, 8.2463193 50.0802333, 8.2460481 50.0803572, 8.2460126 50.0803709, 8.2458292 50.0804416)",K 650,
"[492417861, 804700333]",3,Bierstadter Straße,secondary,50,False,True,91.08999999999999,"LINESTRING (8.2468556 50.0799241, 8.2467119 50.0798329, 8.2465519 50.0797204, 8.2464446 50.0796393, 8.246334 50.0795767, 8.2462091 50.079523, 8.2461269 50.0794912, 8.2460006 50.0794515, 8.245874 50.0794181)",,
"[1255397800, 1035996037, 1035996038]",3,Bierstadter Straße,secondary,50,False,False,65.592,"LINESTRING (8.2468556 50.0799241, 8.2469455 50.0799714, 8.2470258 50.0800007, 8.2473847 50.080095, 8.2476836 50.0801732)",K 659,
"[1255397801, 801910491]",2,Frankfurter Straße,secondary,50,False,True,93.132,"LINESTRING (8.2468556 50.0799241, 8.2469868 50.0798099, 8.2472101 50.0796256, 8.2476784 50.0792744)",K 659,
"[1255397801, 801910491]",2,Frankfurter Straße,secondary,50,False,False,93.13199999999999,"LINESTRING (8.2476784 50.0792744, 8.2472101 50.0796256, 8.2469868 50.0798099, 8.2468556 50.0799241)",K 659,
1035996037,3,Bierstadter Straße,secondary,50,False,True,13.78,"LINESTRING (8.2478621 50.0802205, 8.2476836 50.0801732)",K 659,
"[64764378, 145309326]",,Paulinenstraße,residential,30,False,"[False, True]",217.865,"LINESTRING (8.2478621 50.0802205, 8.2478588 50.080292, 8.2477498 50.0808871, 8.2477452 50.0809128, 8.2477267 50.0810177, 8.2477238 50.0810338, 8.2477017 50.0812078, 8.2476562 50.0814672, 8.2475873 50.0818604, 8.2475334 50.0821681)",,
"[1237587635, 492338326, 40088430, 1238328359]",3,Luisenstraße,residential,,False,False,139.695,"LINESTRING (8.2402538 50.0791045, 8.2403165 50.0791079, 8.240493 50.0791164, 8.2410712 50.0791429, 8.2412365 50.0791517, 8.2416476 50.079174, 8.2420536 50.0791956, 8.2422027 50.0792154)",,
1238022048,2,Friedrichstraße,residential,,False,True,5.595,"LINESTRING (8.243629 50.0805596, 8.2437071 50.0805641)",,
"[39954616, 1000276658, 1238022047]",3,Friedrichstraße,residential,,False,False,114.45599999999999,"LINESTRING (8.243629 50.0805596, 8.2432439 50.0805402, 8.242827 50.0805199, 8.2423298 50.0804957, 8.2423163 50.0804951, 8.2423089 50.0804948, 8.2420294 50.0804832)",,
1256599468,2,Rheinstraße,secondary,50,True,False,30.03,"LINESTRING (8.2465112 50.0780586, 8.2469301 50.0780844)",L 3037,
208046961,,,secondary_link,50,True,False,23.567999999999998,"LINESTRING (8.2464928 50.0782184, 8.2464282 50.0781854, 8.2464078 50.078134, 8.2464398 50.0780852, 8.2465112 50.0780586)",,
"[208046960, 1256599469]",3,Rheinstraße,secondary,50,True,False,86.936,"LINESTRING (8.2464928 50.0782184, 8.2457871 50.0781809, 8.2456946 50.0781759, 8.2454077 50.0781607, 8.2453865 50.0781595, 8.2452787 50.0781535)",L 3037,
152483130,1,Karlstraße,residential,50,True,False,41.474000000000004,"LINESTRING (8.2350658 50.0783916, 8.235036 50.0786855, 8.2350281 50.0787638)",,
"[144392883, 1245932644, 1245932645]","['2', '1']",Karlstraße,residential,50,False,True,89.674,"LINESTRING (8.2350658 50.0783916, 8.2350705 50.0783311, 8.235083 50.0782276, 8.2351504 50.0777136, 8.2351537 50.0776882, 8.2351555 50.077656, 8.2351594 50.0775875)",,
"[46860976, 144889300]",2,"['Langgasse', 'Kranzplatz']",tertiary,50,False,"[False, True]",100.29899999999999,"LINESTRING (8.2419395 50.0857686, 8.2415928 50.0855686, 8.2414641 50.0854888, 8.2413997 50.08544, 8.2412446 50.0853315, 8.2411688 50.0852687, 8.2411153 50.0852244, 8.2409804 50.0851126)",,
"[1238022049, 190492322]",2,Sonnenberger Straße,secondary,50,False,True,107.168,"LINESTRING (8.2481149 50.0855269, 8.2476673 50.0855776, 8.2473448 50.0856111, 8.2471503 50.0856347, 8.2469717 50.0856594, 8.2466407 50.0857098)",K 647,
145309266,,Gustav-Freytag-Straße,residential,30,False,False,35.222,"LINESTRING (8.2480296 50.0799605, 8.2477809 50.0800648, 8.2477323 50.0801034, 8.2476836 50.0801732)",,
146381026,,Christian-Zais-Straße,residential,30,True,False,13.786,"LINESTRING (8.2471677 50.0842631, 8.2472645 50.0841558)",,
40601977,4,Wilhelmstraße,secondary,50,False,False,59.542,"LINESTRING (8.2445593 50.0837106, 8.2445448 50.0838574, 8.2445231 50.0840758, 8.2445064 50.084245)",K 647,
"[88457616, 1238002170, 1072024549, 40601978]","['4', '5']",Wilhelmstraße,secondary,50,False,True,343.49899999999997,"LINESTRING (8.2445593 50.0837106, 8.2445665 50.0836332, 8.2445734 50.0835588, 8.244584 50.0834513, 8.2446361 50.0829986, 8.2446678 50.0826723, 8.244704 50.0823671, 8.2448265 50.0813236, 8.2448558 50.0809675, 8.2448681 50.0808325, 8.2448761 50.0807641, 8.2448795 50.0807354, 8.244891 50.0806289)",,
"[390543100, 1255407436, 144889278]",3,Burgstraße,tertiary,50,False,True,110.53200000000001,"LINESTRING (8.2445593 50.0837106, 8.244377 50.0837071, 8.2440258 50.0837005, 8.2436412 50.0836954, 8.2430973 50.083691, 8.2430112 50.083698)",K 647,
"[206255312, 206248750, 206255311]","['4', '3']",Rheinstraße,secondary,50,True,False,100.46699999999998,"LINESTRING (8.2414395 50.0779495, 8.2407366 50.0779121, 8.2403092 50.0778893, 8.2402711 50.0778873, 8.2402464 50.077886, 8.240194 50.0778832, 8.2400364 50.0778748)",L 3037,
"[1256599474, 206825092]",4,Rheinstraße,secondary,50,True,False,61.793000000000006,"LINESTRING (8.2414744 50.0777254, 8.2417542 50.0777385, 8.2420725 50.0777554, 8.2421382 50.07776, 8.2422208 50.0777631, 8.2423377 50.0777684)",L 3037,
206825108,,,secondary_link,,True,False,29.548000000000002,"LINESTRING (8.2414744 50.0777254, 8.241513 50.0777499, 8.2415399 50.0777801, 8.241553 50.0778139, 8.241545 50.0778659, 8.2415052 50.0779115, 8.2414395 50.0779495)",,
31675670,2,Friedrichstraße,residential,50,True,False,18.855,"LINESTRING (8.2364503 50.0801803, 8.2361868 50.0801676)",,8
323314593,4,Schwalbacher Straße,secondary,50,True,False,66.49199999999999,"LINESTRING (8.2364503 50.0801803, 8.2364362 50.0802404, 8.2363759 50.0804151, 8.2363611 50.0804762, 8.2363267 50.0807718)",,
"[144392883, 1245932644, 1245932645]","['2', '1']",Karlstraße,residential,50,False,False,89.67399999999999,"LINESTRING (8.2351594 50.0775875, 8.2351555 50.077656, 8.2351537 50.0776882, 8.2351504 50.0777136, 8.235083 50.0782276, 8.2350705 50.0783311, 8.2350658 50.0783916)",,
205427150,2,Rheinstraße,secondary,50,True,False,80.207,"LINESTRING (8.2362805 50.0776386, 8.2353135 50.0775967, 8.2352635 50.0775945, 8.2351594 50.0775875)",L 3037,
"[1252110336, 1237384565, 205094766]",2,Rheinstraße,secondary,50,True,False,29.953999999999997,"LINESTRING (8.236699 50.0776593, 8.2365454 50.0776528, 8.2363941 50.0776448, 8.2362805 50.0776386)",L 3037,
"[1256599480, 31675647]",3,Rheinstraße,secondary,50,True,False,50.048,"LINESTRING (8.237394 50.0777182, 8.236847 50.0776663, 8.236699 50.0776593)",L 3037,
"[323314594, 323314595, 62745350, 1252334352, 144392884]","['4', '2', '3']",Schwalbacher Straße,secondary,50,True,False,171.541,"LINESTRING (8.237394 50.0777182, 8.2372305 50.0777217, 8.2369626 50.0777314, 8.236891 50.0777379, 8.2368381 50.0777599, 8.2367966 50.0777947, 8.2367574 50.077835, 8.2367349 50.0779178, 8.2367131 50.0781865, 8.2366958 50.0783261, 8.2366337 50.0788272, 8.2366191 50.0789182)",,
"[1237384533, 144392885]",1,Schwalbacher Straße,secondary,50,True,False,45.614999999999995,"LINESTRING (8.2365031 50.0780055, 8.2364856 50.0778944, 8.2364594 50.077804, 8.2364437 50.077767, 8.2364219 50.0777311, 8.2363942 50.0777111, 8.2363487 50.0776786, 8.2362805 50.0776386)",,
"[1255405304, 204913479]",3,Schwalbacher Straße,secondary,50,True,False,40.982,"LINESTRING (8.2365031 50.0780055, 8.2365771 50.0778572, 8.2366511 50.0777316, 8.236699 50.0776593)",,
145343172,3,Wilhelmstraße,secondary,50,True,False,26.454,"LINESTRING (8.2451352 50.0781454, 8.2451464 50.0779076)",,
"[206825206, 1256599472, 1256599470, 78378071]","['4', '3']",Rheinstraße,secondary,50,True,False,198.90900000000002,"LINESTRING (8.2451352 50.0781454, 8.2449977 50.0781388, 8.2449514 50.0781364, 8.2438655 50.0780783, 8.2433713 50.0780523, 8.2426371 50.0780132, 8.2425893 50.0780104, 8.2423572 50.0779983)",L 3037,
31719653,1,Bahnhofstraße,tertiary,,True,False,25.602000000000004,"LINESTRING (8.2423572 50.0779983, 8.2423439 50.0778507, 8.2423377 50.0777684)",,
"[1256599475, 43017508]",3,Rheinstraße,secondary,50,True,False,65.71,"LINESTRING (8.2423572 50.0779983, 8.2421566 50.0779881, 8.2414395 50.0779495)",L 3037,
"[1255397833, 31719652, 357474892, 357474893]","['2', '3']",Bahnhofstraße,residential,,False,True,135.787,"LINESTRING (8.2423572 50.0779983, 8.2423493 50.0780644, 8.2423485 50.0780713, 8.2423448 50.078101, 8.2423401 50.0781381, 8.2423024 50.0784459, 8.2422636 50.0787846, 8.2422205 50.0791035, 8.2422027 50.0792154)",,
"[1255397833, 31719652, 357474893, 357474892]","['2', '3']",Bahnhofstraße,residential,,False,False,135.78699999999998,"LINESTRING (8.2422027 50.0792154, 8.2422205 50.0791035, 8.2422636 50.0787846, 8.2423024 50.0784459, 8.2423401 50.0781381, 8.2423448 50.078101, 8.2423485 50.0780713, 8.2423493 50.0780644, 8.2423572 50.0779983)",,
"[492291778, 492291779, 31719651, 1238328358, 1255397799]",3,Luisenstraße,residential,,False,True,203.74400000000003,"LINESTRING (8.2422027 50.0792154, 8.242431 50.0792248, 8.2432751 50.0792699, 8.2437862 50.0792928, 8.2442634 50.0793145, 8.2448389 50.0793437, 8.2448956 50.0793466, 8.2450497 50.0793544)",,
"[40088430, 1237587635, 492338326, 1238328359]",3,Luisenstraße,residential,,False,True,139.695,"LINESTRING (8.2422027 50.0792154, 8.2420536 50.0791956, 8.2416476 50.079174, 8.2412365 50.0791517, 8.2410712 50.0791429, 8.240493 50.0791164, 8.2403165 50.0791079, 8.2402538 50.0791045)",,
"[1245937800, 492338325, 145343150]","['2', '3']",Bahnhofstraße,residential,,False,True,141.525,"LINESTRING (8.2422027 50.0792154, 8.242187 50.0793287, 8.2421815 50.0793688, 8.242116 50.0798953, 8.2421043 50.0800045, 8.2421001 50.080042, 8.2420501 50.0803609, 8.2420434 50.0803957, 8.2420294 50.0804832)",,
"[62745351, 62745349, 42257791]",5,Schwalbacher Straße,secondary,50,True,False,113.84400000000001,"LINESTRING (8.2361868 50.0801676, 8.2361926 50.0801331, 8.2361976 50.0800969, 8.2362644 50.0796615, 8.2362903 50.0794593, 8.2363313 50.079148)",,
144909140,3,Emser Straße,tertiary,50,True,False,6.876,"LINESTRING (8.2358302 50.0832479, 8.2359222 50.0832295)",K 647,
